,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
661,nieve,nieve,sing,1,default,1.4430962664846447e-06,plural,plural,grandes,s,[MASK] nieve [MASK],"[CLS] , [MASK] , nieve , [MASK] , [SEP]",morphemic,13.448719567657164
662,nieve,nieves,plur,2,default,2.605808731459547e-06,singular,singular,grande,s,[MASK] nieves [MASK],"[CLS] , [MASK] , nieve , ##s , [MASK] , [SEP]",morphemic,12.857767477404336
663,nieve,nieves,plur,2,default,0.00011026294669136405,plural,plural,grandes,s,[MASK] nieves [MASK],"[CLS] , [MASK] , nieve , ##s , [MASK] , [SEP]",morphemic,9.11264262022456
664,nieve,nieve##s,plur,2,artificial,2.605808731459547e-06,singular,singular,grande,s,[MASK] nieve##s [MASK],"[CLS] , [MASK] , nieve , ##s , [MASK] , [SEP]",morphemic,12.857767477404336
665,nieve,nieve##s,plur,2,artificial,0.00011026294669136405,plural,plural,grandes,s,[MASK] nieve##s [MASK],"[CLS] , [MASK] , nieve , ##s , [MASK] , [SEP]",morphemic,9.11264262022456
666,vencedor,vencedor,sing,1,default,2.719254098337842e-06,singular,singular,grande,es,[MASK] vencedor [MASK],"[CLS] , [MASK] , vencedor , [MASK] , [SEP]",morphemic,12.815152943816157
667,vencedor,vencedor,sing,1,default,2.0141776246873633e-07,plural,plural,grandes,es,[MASK] vencedor [MASK],"[CLS] , [MASK] , vencedor , [MASK] , [SEP]",morphemic,15.417884665572068
668,vencedor,vencedores,plur,2,default,2.6999087410217726e-08,singular,singular,grande,es,[MASK] vencedores [MASK],"[CLS] , [MASK] , vencedor , ##es , [MASK] , [SEP]",morphemic,17.427462771134866
669,vencedor,vencedores,plur,2,default,6.693366231047548e-06,plural,plural,grandes,es,[MASK] vencedores [MASK],"[CLS] , [MASK] , vencedor , ##es , [MASK] , [SEP]",morphemic,11.91439363682379
670,vencedor,vencedor##es,plur,2,artificial,2.6999087410217726e-08,singular,singular,grande,es,[MASK] vencedor##es [MASK],"[CLS] , [MASK] , vencedor , ##es , [MASK] , [SEP]",morphemic,17.427462771134866
671,vencedor,vencedor##es,plur,2,artificial,6.693366231047548e-06,plural,plural,grandes,es,[MASK] vencedor##es [MASK],"[CLS] , [MASK] , vencedor , ##es , [MASK] , [SEP]",morphemic,11.91439363682379
672,resistencia,resistencia,sing,1,default,2.529648327254108e-06,singular,singular,grande,s,[MASK] resistencia [MASK],"[CLS] , [MASK] , resistencia , [MASK] , [SEP]",morphemic,12.887430265971725
673,resistencia,resistencia,sing,1,default,1.8077761865242792e-07,plural,plural,grandes,s,[MASK] resistencia [MASK],"[CLS] , [MASK] , resistencia , [MASK] , [SEP]",morphemic,15.525998187290254
674,resistencia,resistencias,plur,2,default,5.857551954591145e-08,singular,singular,grande,s,[MASK] resistencias [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,16.652948982836676
675,resistencia,resistencias,plur,2,default,1.390219676977722e-05,plural,plural,grandes,s,[MASK] resistencias [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,11.183463689323624
676,resistencia,resistencia##s,plur,2,artificial,5.857551954591145e-08,singular,singular,grande,s,[MASK] resistencia##s [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,16.652948982836676
677,resistencia,resistencia##s,plur,2,artificial,1.390219676977722e-05,plural,plural,grandes,s,[MASK] resistencia##s [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,11.183463689323624
678,hito,hito,sing,1,default,0.00010851910337805748,singular,singular,grande,s,[MASK] hito [MASK],"[CLS] , [MASK] , hito , [MASK] , [SEP]",morphemic,9.128584332481381
679,hito,hito,sing,1,default,6.752307513124833e-07,plural,plural,grandes,s,[MASK] hito [MASK],"[CLS] , [MASK] , hito , [MASK] , [SEP]",morphemic,14.208211350696306
680,hito,hitos,plur,2,default,2.1804612515552435e-07,singular,singular,grande,s,[MASK] hitos [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,15.338559213255687
681,hito,hitos,plur,2,default,6.740221579093486e-05,plural,plural,grandes,s,[MASK] hitos [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,9.604832665349969
682,hito,hito##s,plur,2,artificial,2.1804612515552435e-07,singular,singular,grande,s,[MASK] hito##s [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,15.338559213255687
683,hito,hito##s,plur,2,artificial,6.740221579093486e-05,plural,plural,grandes,s,[MASK] hito##s [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,9.604832665349969
684,luna,luna,sing,1,default,0.0007255325908772647,singular,singular,grande,s,[MASK] luna [MASK],"[CLS] , [MASK] , luna , [MASK] , [SEP]",morphemic,7.228604564695492
685,luna,luna,sing,1,default,3.961757101933472e-06,plural,plural,grandes,s,[MASK] luna [MASK],"[CLS] , [MASK] , luna , [MASK] , [SEP]",morphemic,12.438822918499753
686,luna,lunas,plur,2,default,6.606360784644494e-06,singular,singular,grande,s,[MASK] lunas [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,11.927477617796647
687,luna,lunas,plur,2,default,0.00026021647499874234,plural,plural,grandes,s,[MASK] lunas [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,8.25399667721564
688,luna,luna##s,plur,2,artificial,6.606360784644494e-06,singular,singular,grande,s,[MASK] luna##s [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,11.927477617796647
689,luna,luna##s,plur,2,artificial,0.00026021647499874234,plural,plural,grandes,s,[MASK] luna##s [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,8.25399667721564
690,conserva,conserva,sing,1,default,2.2863512640469708e-05,singular,singular,grande,s,[MASK] conserva [MASK],"[CLS] , [MASK] , conserva , [MASK] , [SEP]",morphemic,10.685968252588717
691,conserva,conserva,sing,1,default,5.4605043260380626e-06,plural,plural,grandes,s,[MASK] conserva [MASK],"[CLS] , [MASK] , conserva , [MASK] , [SEP]",morphemic,12.117969405066829
692,conserva,conservas,plur,2,default,1.0974996484947042e-06,singular,singular,grande,s,[MASK] conservas [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,13.72247601227531
693,conserva,conservas,plur,2,default,2.3247643184731714e-05,plural,plural,grandes,s,[MASK] conservas [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,10.669306799467668
694,conserva,conserva##s,plur,2,artificial,1.0974996484947042e-06,singular,singular,grande,s,[MASK] conserva##s [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,13.72247601227531
695,conserva,conserva##s,plur,2,artificial,2.3247643184731714e-05,plural,plural,grandes,s,[MASK] conserva##s [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,10.669306799467668
696,padrino,padrino,sing,1,default,3.1844094792177202e-06,singular,singular,grande,s,[MASK] padrino [MASK],"[CLS] , [MASK] , padrino , [MASK] , [SEP]",morphemic,12.657243692969141
697,padrino,padrino,sing,1,default,1.6209084208185232e-07,plural,plural,grandes,s,[MASK] padrino [MASK],"[CLS] , [MASK] , padrino , [MASK] , [SEP]",morphemic,15.635108905285891
698,padrino,padrinos,plur,2,default,1.0347750389883004e-07,singular,singular,grande,s,[MASK] padrinos [MASK],"[CLS] , [MASK] , padrino , ##s , [MASK] , [SEP]",morphemic,16.083911601500205
699,padrino,padrinos,plur,2,default,9.322230653197039e-06,plural,plural,grandes,s,[MASK] padrinos [MASK],"[CLS] , [MASK] , padrino , ##s , [MASK] , [SEP]",morphemic,11.58310861743235
700,padrino,padrino##s,plur,2,artificial,1.0347750389883004e-07,singular,singular,grande,s,[MASK] padrino##s [MASK],"[CLS] , [MASK] , padrino , ##s , [MASK] , [SEP]",morphemic,16.083911601500205
701,padrino,padrino##s,plur,2,artificial,9.322230653197039e-06,plural,plural,grandes,s,[MASK] padrino##s [MASK],"[CLS] , [MASK] , padrino , ##s , [MASK] , [SEP]",morphemic,11.58310861743235
702,escopeta,escopeta,sing,1,default,3.4139968192903325e-05,singular,singular,grande,s,[MASK] escopeta [MASK],"[CLS] , [MASK] , escopeta , [MASK] , [SEP]",morphemic,10.285041772264982
703,escopeta,escopeta,sing,1,default,3.939004784569988e-07,plural,plural,grandes,s,[MASK] escopeta [MASK],"[CLS] , [MASK] , escopeta , [MASK] , [SEP]",morphemic,14.747167552304132
704,escopeta,escopetas,plur,2,default,1.2809420013581985e-06,singular,singular,grande,s,[MASK] escopetas [MASK],"[CLS] , [MASK] , escopeta , ##s , [MASK] , [SEP]",morphemic,13.56791481214165
705,escopeta,escopetas,plur,2,default,4.018833351437934e-05,plural,plural,grandes,s,[MASK] escopetas [MASK],"[CLS] , [MASK] , escopeta , ##s , [MASK] , [SEP]",morphemic,10.121933815543777
706,escopeta,escopeta##s,plur,2,artificial,1.2809420013581985e-06,singular,singular,grande,s,[MASK] escopeta##s [MASK],"[CLS] , [MASK] , escopeta , ##s , [MASK] , [SEP]",morphemic,13.56791481214165
707,escopeta,escopeta##s,plur,2,artificial,4.018833351437934e-05,plural,plural,grandes,s,[MASK] escopeta##s [MASK],"[CLS] , [MASK] , escopeta , ##s , [MASK] , [SEP]",morphemic,10.121933815543777
708,montaje,montaje,sing,1,default,3.795390284722089e-06,singular,singular,grande,s,[MASK] montaje [MASK],"[CLS] , [MASK] , montaje , [MASK] , [SEP]",morphemic,12.481723310580536
709,montaje,montaje,sing,1,default,6.703191957058152e-07,plural,plural,grandes,s,[MASK] montaje [MASK],"[CLS] , [MASK] , montaje , [MASK] , [SEP]",morphemic,14.215511826508111
710,montaje,montajes,plur,2,default,2.0425014213287795e-07,singular,singular,grande,s,[MASK] montajes [MASK],"[CLS] , [MASK] , montaje , ##s , [MASK] , [SEP]",morphemic,15.403920407329538
711,montaje,montajes,plur,2,default,1.8999864551005885e-05,plural,plural,grandes,s,[MASK] montajes [MASK],"[CLS] , [MASK] , montaje , ##s , [MASK] , [SEP]",morphemic,10.871078707717672
712,montaje,montaje##s,plur,2,artificial,2.0425014213287795e-07,singular,singular,grande,s,[MASK] montaje##s [MASK],"[CLS] , [MASK] , montaje , ##s , [MASK] , [SEP]",morphemic,15.403920407329538
713,montaje,montaje##s,plur,2,artificial,1.8999864551005885e-05,plural,plural,grandes,s,[MASK] montaje##s [MASK],"[CLS] , [MASK] , montaje , ##s , [MASK] , [SEP]",morphemic,10.871078707717672
714,fallecimiento,fallecimiento,sing,1,default,3.272948333687964e-06,singular,singular,grande,s,[MASK] fallecimiento [MASK],"[CLS] , [MASK] , fallecimiento , [MASK] , [SEP]",morphemic,12.629819348183034
715,fallecimiento,fallecimiento,sing,1,default,2.935854297447804e-07,plural,plural,grandes,s,[MASK] fallecimiento [MASK],"[CLS] , [MASK] , fallecimiento , [MASK] , [SEP]",morphemic,15.041097167647347
716,fallecimiento,fallecimientos,plur,2,default,1.7220497738890117e-07,singular,singular,grande,s,[MASK] fallecimientos [MASK],"[CLS] , [MASK] , fallecimiento , ##s , [MASK] , [SEP]",morphemic,15.574580340673062
717,fallecimiento,fallecimientos,plur,2,default,1.84147047548322e-05,plural,plural,grandes,s,[MASK] fallecimientos [MASK],"[CLS] , [MASK] , fallecimiento , ##s , [MASK] , [SEP]",morphemic,10.902361041058537
718,fallecimiento,fallecimiento##s,plur,2,artificial,1.7220497738890117e-07,singular,singular,grande,s,[MASK] fallecimiento##s [MASK],"[CLS] , [MASK] , fallecimiento , ##s , [MASK] , [SEP]",morphemic,15.574580340673062
719,fallecimiento,fallecimiento##s,plur,2,artificial,1.84147047548322e-05,plural,plural,grandes,s,[MASK] fallecimiento##s [MASK],"[CLS] , [MASK] , fallecimiento , ##s , [MASK] , [SEP]",morphemic,10.902361041058537
720,iraní,iraní,sing,1,default,7.481691682187375e-06,singular,singular,grande,es,[MASK] iraní [MASK],"[CLS] , [MASK] , iraní , [MASK] , [SEP]",morphemic,11.803051630828131
721,iraní,iraní,sing,1,default,4.2638194486244174e-07,plural,plural,grandes,es,[MASK] iraní [MASK],"[CLS] , [MASK] , iraní , [MASK] , [SEP]",morphemic,14.667930308184422
722,iraní,iraníes,plur,2,default,2.98016743727203e-07,singular,singular,grande,es,[MASK] iraníes [MASK],"[CLS] , [MASK] , iraní , ##es , [MASK] , [SEP]",morphemic,15.0261161650154
723,iraní,iraníes,plur,2,default,3.366335658938624e-05,plural,plural,grandes,es,[MASK] iraníes [MASK],"[CLS] , [MASK] , iraní , ##es , [MASK] , [SEP]",morphemic,10.299100653751909
724,iraní,iraní##es,plur,2,artificial,2.98016743727203e-07,singular,singular,grande,es,[MASK] iraní##es [MASK],"[CLS] , [MASK] , iraní , ##es , [MASK] , [SEP]",morphemic,15.0261161650154
725,iraní,iraní##es,plur,2,artificial,3.366335658938624e-05,plural,plural,grandes,es,[MASK] iraní##es [MASK],"[CLS] , [MASK] , iraní , ##es , [MASK] , [SEP]",morphemic,10.299100653751909
726,estímulo,estímulo,sing,1,default,7.21050218999153e-06,singular,singular,grande,s,[MASK] estímulo [MASK],"[CLS] , [MASK] , estímulo , [MASK] , [SEP]",morphemic,11.83997195722177
727,estímulo,estímulo,sing,1,default,5.249905754567408e-08,plural,plural,grandes,s,[MASK] estímulo [MASK],"[CLS] , [MASK] , estímulo , [MASK] , [SEP]",morphemic,16.762470619020934
728,estímulo,estímulos,plur,2,default,3.4450554409204415e-08,singular,singular,grande,s,[MASK] estímulos [MASK],"[CLS] , [MASK] , estímulo , ##s , [MASK] , [SEP]",morphemic,17.18374074646081
729,estímulo,estímulos,plur,2,default,7.7265549407457e-06,plural,plural,grandes,s,[MASK] estímulos [MASK],"[CLS] , [MASK] , estímulo , ##s , [MASK] , [SEP]",morphemic,11.770847468608018
730,estímulo,estímulo##s,plur,2,artificial,3.4450554409204415e-08,singular,singular,grande,s,[MASK] estímulo##s [MASK],"[CLS] , [MASK] , estímulo , ##s , [MASK] , [SEP]",morphemic,17.18374074646081
731,estímulo,estímulo##s,plur,2,artificial,7.7265549407457e-06,plural,plural,grandes,s,[MASK] estímulo##s [MASK],"[CLS] , [MASK] , estímulo , ##s , [MASK] , [SEP]",morphemic,11.770847468608018
732,ion,ion,sing,1,default,2.807742203003727e-05,singular,singular,grande,es,[MASK] ion [MASK],"[CLS] , [MASK] , ion , [MASK] , [SEP]",morphemic,10.480544791068386
733,ion,ion,sing,1,default,1.0836001820280217e-06,plural,plural,grandes,es,[MASK] ion [MASK],"[CLS] , [MASK] , ion , [MASK] , [SEP]",morphemic,13.735221558750968
734,ion,iones,plur,2,default,8.021353323783842e-07,singular,singular,grande,es,[MASK] iones [MASK],"[CLS] , [MASK] , ion , ##es , [MASK] , [SEP]",morphemic,14.035988499701553
735,ion,iones,plur,2,default,5.487398448167369e-05,plural,plural,grandes,es,[MASK] iones [MASK],"[CLS] , [MASK] , ion , ##es , [MASK] , [SEP]",morphemic,9.810471192768903
736,ion,ion##es,plur,2,artificial,8.021353323783842e-07,singular,singular,grande,es,[MASK] ion##es [MASK],"[CLS] , [MASK] , ion , ##es , [MASK] , [SEP]",morphemic,14.035988499701553
737,ion,ion##es,plur,2,artificial,5.487398448167369e-05,plural,plural,grandes,es,[MASK] ion##es [MASK],"[CLS] , [MASK] , ion , ##es , [MASK] , [SEP]",morphemic,9.810471192768903
738,espesor,espesor,sing,1,default,1.5708397768321447e-05,singular,singular,grande,es,[MASK] espesor [MASK],"[CLS] , [MASK] , espesor , [MASK] , [SEP]",morphemic,11.061315098910514
739,espesor,espesor,sing,1,default,4.6397124719987914e-07,plural,plural,grandes,es,[MASK] espesor [MASK],"[CLS] , [MASK] , espesor , [MASK] , [SEP]",morphemic,14.583443253881844
740,espesor,espesores,plur,2,default,1.8278149127581855e-07,singular,singular,grande,es,[MASK] espesores [MASK],"[CLS] , [MASK] , espesor , ##es , [MASK] , [SEP]",morphemic,15.514974434278988
741,espesor,espesores,plur,2,default,3.480488885543309e-05,plural,plural,grandes,es,[MASK] espesores [MASK],"[CLS] , [MASK] , espesor , ##es , [MASK] , [SEP]",morphemic,10.265752696699323
742,espesor,espesor##es,plur,2,artificial,1.8278149127581855e-07,singular,singular,grande,es,[MASK] espesor##es [MASK],"[CLS] , [MASK] , espesor , ##es , [MASK] , [SEP]",morphemic,15.514974434278988
743,espesor,espesor##es,plur,2,artificial,3.480488885543309e-05,plural,plural,grandes,es,[MASK] espesor##es [MASK],"[CLS] , [MASK] , espesor , ##es , [MASK] , [SEP]",morphemic,10.265752696699323
744,orbital,orbital,sing,1,default,3.2718569855205715e-05,singular,singular,grande,es,[MASK] orbital [MASK],"[CLS] , [MASK] , orbital , [MASK] , [SEP]",morphemic,10.327567755766708
745,orbital,orbital,sing,1,default,2.214040250692051e-06,plural,plural,grandes,es,[MASK] orbital [MASK],"[CLS] , [MASK] , orbital , [MASK] , [SEP]",morphemic,13.020691543765373
746,orbital,orbitales,plur,2,default,1.1796798844443401e-06,singular,singular,grande,es,[MASK] orbitales [MASK],"[CLS] , [MASK] , orbital , ##es , [MASK] , [SEP]",morphemic,13.650267440660166
747,orbital,orbitales,plur,2,default,0.00014187811757437885,plural,plural,grandes,es,[MASK] orbitales [MASK],"[CLS] , [MASK] , orbital , ##es , [MASK] , [SEP]",morphemic,8.860542195877496
748,orbital,orbital##es,plur,2,artificial,1.1796798844443401e-06,singular,singular,grande,es,[MASK] orbital##es [MASK],"[CLS] , [MASK] , orbital , ##es , [MASK] , [SEP]",morphemic,13.650267440660166
749,orbital,orbital##es,plur,2,artificial,0.00014187811757437885,plural,plural,grandes,es,[MASK] orbital##es [MASK],"[CLS] , [MASK] , orbital , ##es , [MASK] , [SEP]",morphemic,8.860542195877496
750,carbono,carbono,sing,1,default,4.590383014146937e-06,singular,singular,grande,s,[MASK] carbono [MASK],"[CLS] , [MASK] , carbono , [MASK] , [SEP]",morphemic,12.291547092025272
751,carbono,carbono,sing,1,default,3.325959880839946e-07,plural,plural,grandes,s,[MASK] carbono [MASK],"[CLS] , [MASK] , carbono , [MASK] , [SEP]",morphemic,14.916337332545377
752,carbono,carbonos,plur,2,default,7.459770472451055e-07,singular,singular,grande,s,[MASK] carbonos [MASK],"[CLS] , [MASK] , carbono , ##s , [MASK] , [SEP]",morphemic,14.108571004983943
753,carbono,carbonos,plur,2,default,5.4637104767607525e-05,plural,plural,grandes,s,[MASK] carbonos [MASK],"[CLS] , [MASK] , carbono , ##s , [MASK] , [SEP]",morphemic,9.814797331521296
754,carbono,carbono##s,plur,2,artificial,7.459770472451055e-07,singular,singular,grande,s,[MASK] carbono##s [MASK],"[CLS] , [MASK] , carbono , ##s , [MASK] , [SEP]",morphemic,14.108571004983943
755,carbono,carbono##s,plur,2,artificial,5.4637104767607525e-05,plural,plural,grandes,s,[MASK] carbono##s [MASK],"[CLS] , [MASK] , carbono , ##s , [MASK] , [SEP]",morphemic,9.814797331521296
756,film,film,sing,1,default,1.6315218090312555e-05,singular,singular,grande,s,[MASK] film [MASK],"[CLS] , [MASK] , film , [MASK] , [SEP]",morphemic,11.023412260535913
757,film,film,sing,1,default,2.2159510137953475e-07,plural,plural,grandes,s,[MASK] film [MASK],"[CLS] , [MASK] , film , [MASK] , [SEP]",morphemic,15.322413988005637
758,film,films,plur,2,default,7.53526592234266e-07,singular,singular,grande,s,[MASK] films [MASK],"[CLS] , [MASK] , film , ##s , [MASK] , [SEP]",morphemic,14.098501527884459
759,film,films,plur,2,default,2.0575062080752105e-05,plural,plural,grandes,s,[MASK] films [MASK],"[CLS] , [MASK] , film , ##s , [MASK] , [SEP]",morphemic,10.79143079411519
760,film,film##s,plur,2,artificial,7.53526592234266e-07,singular,singular,grande,s,[MASK] film##s [MASK],"[CLS] , [MASK] , film , ##s , [MASK] , [SEP]",morphemic,14.098501527884459
761,film,film##s,plur,2,artificial,2.0575062080752105e-05,plural,plural,grandes,s,[MASK] film##s [MASK],"[CLS] , [MASK] , film , ##s , [MASK] , [SEP]",morphemic,10.79143079411519
762,advertencia,advertencia,sing,1,default,2.19776266021654e-05,singular,singular,grande,s,[MASK] advertencia [MASK],"[CLS] , [MASK] , advertencia , [MASK] , [SEP]",morphemic,10.72548559470233
763,advertencia,advertencia,sing,1,default,6.22928268967371e-07,plural,plural,grandes,s,[MASK] advertencia [MASK],"[CLS] , [MASK] , advertencia , [MASK] , [SEP]",morphemic,14.288834462881965
764,advertencia,advertencias,plur,2,default,5.189796681293046e-08,singular,singular,grande,s,[MASK] advertencias [MASK],"[CLS] , [MASK] , advertencia , ##s , [MASK] , [SEP]",morphemic,16.773986222629976
765,advertencia,advertencias,plur,2,default,3.159247171424795e-06,plural,plural,grandes,s,[MASK] advertencias [MASK],"[CLS] , [MASK] , advertencia , ##s , [MASK] , [SEP]",morphemic,12.665176795639256
766,advertencia,advertencia##s,plur,2,artificial,5.189796681293046e-08,singular,singular,grande,s,[MASK] advertencia##s [MASK],"[CLS] , [MASK] , advertencia , ##s , [MASK] , [SEP]",morphemic,16.773986222629976
767,advertencia,advertencia##s,plur,2,artificial,3.159247171424795e-06,plural,plural,grandes,s,[MASK] advertencia##s [MASK],"[CLS] , [MASK] , advertencia , ##s , [MASK] , [SEP]",morphemic,12.665176795639256
768,molino,molino,sing,1,default,0.00018056905537378043,singular,singular,grande,s,[MASK] molino [MASK],"[CLS] , [MASK] , molino , [MASK] , [SEP]",morphemic,8.619397275107644
769,molino,molino,sing,1,default,8.854168527250295e-07,plural,plural,grandes,s,[MASK] molino [MASK],"[CLS] , [MASK] , molino , [MASK] , [SEP]",morphemic,13.937207282805312
770,molino,molinos,plur,2,default,3.523733312249533e-06,singular,singular,grande,s,[MASK] molinos [MASK],"[CLS] , [MASK] , molino , ##s , [MASK] , [SEP]",morphemic,12.55598953032227
771,molino,molinos,plur,2,default,9.99841358861886e-05,plural,plural,grandes,s,[MASK] molinos [MASK],"[CLS] , [MASK] , molino , ##s , [MASK] , [SEP]",morphemic,9.210499025699134
772,molino,molino##s,plur,2,artificial,3.523733312249533e-06,singular,singular,grande,s,[MASK] molino##s [MASK],"[CLS] , [MASK] , molino , ##s , [MASK] , [SEP]",morphemic,12.55598953032227
773,molino,molino##s,plur,2,artificial,9.99841358861886e-05,plural,plural,grandes,s,[MASK] molino##s [MASK],"[CLS] , [MASK] , molino , ##s , [MASK] , [SEP]",morphemic,9.210499025699134
774,doncella,doncella,sing,1,default,3.645592732937075e-05,singular,singular,grande,s,[MASK] doncella [MASK],"[CLS] , [MASK] , doncella , [MASK] , [SEP]",morphemic,10.219406497383801
775,doncella,doncella,sing,1,default,4.3272589778098336e-07,plural,plural,grandes,s,[MASK] doncella [MASK],"[CLS] , [MASK] , doncella , [MASK] , [SEP]",morphemic,14.653161339921251
776,doncella,doncellas,plur,2,default,1.5613252344337525e-06,singular,singular,grande,s,[MASK] doncellas [MASK],"[CLS] , [MASK] , doncella , ##s , [MASK] , [SEP]",morphemic,13.369975588079184
777,doncella,doncellas,plur,2,default,4.546004129224457e-05,plural,plural,grandes,s,[MASK] doncellas [MASK],"[CLS] , [MASK] , doncella , ##s , [MASK] , [SEP]",morphemic,9.998676831219907
778,doncella,doncella##s,plur,2,artificial,1.5613252344337525e-06,singular,singular,grande,s,[MASK] doncella##s [MASK],"[CLS] , [MASK] , doncella , ##s , [MASK] , [SEP]",morphemic,13.369975588079184
779,doncella,doncella##s,plur,2,artificial,4.546004129224457e-05,plural,plural,grandes,s,[MASK] doncella##s [MASK],"[CLS] , [MASK] , doncella , ##s , [MASK] , [SEP]",morphemic,9.998676831219907
780,tragedia,tragedia,sing,1,default,0.00011046747385989875,singular,singular,grande,s,[MASK] tragedia [MASK],"[CLS] , [MASK] , tragedia , [MASK] , [SEP]",morphemic,9.11078943454623
781,tragedia,tragedia,sing,1,default,1.2285914863241487e-06,plural,plural,grandes,s,[MASK] tragedia [MASK],"[CLS] , [MASK] , tragedia , [MASK] , [SEP]",morphemic,13.6096421778156
782,tragedia,tragedias,plur,2,default,1.7159962908408488e-06,singular,singular,grande,s,[MASK] tragedias [MASK],"[CLS] , [MASK] , tragedia , ##s , [MASK] , [SEP]",morphemic,13.275516718415496
783,tragedia,tragedias,plur,2,default,0.00023695842537563294,plural,plural,grandes,s,[MASK] tragedias [MASK],"[CLS] , [MASK] , tragedia , ##s , [MASK] , [SEP]",morphemic,8.347625852573072
784,tragedia,tragedia##s,plur,2,artificial,1.7159962908408488e-06,singular,singular,grande,s,[MASK] tragedia##s [MASK],"[CLS] , [MASK] , tragedia , ##s , [MASK] , [SEP]",morphemic,13.275516718415496
785,tragedia,tragedia##s,plur,2,artificial,0.00023695842537563294,plural,plural,grandes,s,[MASK] tragedia##s [MASK],"[CLS] , [MASK] , tragedia , ##s , [MASK] , [SEP]",morphemic,8.347625852573072
786,paliza,paliza,sing,1,default,6.255131302168593e-05,singular,singular,grande,s,[MASK] paliza [MASK],"[CLS] , [MASK] , paliza , [MASK] , [SEP]",morphemic,9.679523329717941
787,paliza,paliza,sing,1,default,5.454282359096396e-07,plural,plural,grandes,s,[MASK] paliza [MASK],"[CLS] , [MASK] , paliza , [MASK] , [SEP]",morphemic,14.421694596863555
788,paliza,palizas,plur,2,default,2.474652092132601e-06,singular,singular,grande,s,[MASK] palizas [MASK],"[CLS] , [MASK] , paliza , ##s , [MASK] , [SEP]",morphemic,12.909410740659657
789,paliza,palizas,plur,2,default,6.89792723278515e-05,plural,plural,grandes,s,[MASK] palizas [MASK],"[CLS] , [MASK] , paliza , ##s , [MASK] , [SEP]",morphemic,9.581704499542077
790,paliza,paliza##s,plur,2,artificial,2.474652092132601e-06,singular,singular,grande,s,[MASK] paliza##s [MASK],"[CLS] , [MASK] , paliza , ##s , [MASK] , [SEP]",morphemic,12.909410740659657
791,paliza,paliza##s,plur,2,artificial,6.89792723278515e-05,plural,plural,grandes,s,[MASK] paliza##s [MASK],"[CLS] , [MASK] , paliza , ##s , [MASK] , [SEP]",morphemic,9.581704499542077
792,guarda,guarda,sing,1,default,2.8178710635984316e-05,singular,singular,grande,s,[MASK] guarda [MASK],"[CLS] , [MASK] , guarda , [MASK] , [SEP]",morphemic,10.476943807118785
793,guarda,guarda,sing,1,default,1.2996308669244172e-06,plural,plural,grandes,s,[MASK] guarda [MASK],"[CLS] , [MASK] , guarda , [MASK] , [SEP]",morphemic,13.553430282337477
794,guarda,guardas,plur,2,default,3.8829935533613025e-07,singular,singular,grande,s,[MASK] guardas [MASK],"[CLS] , [MASK] , guarda , ##s , [MASK] , [SEP]",morphemic,14.761489260431311
795,guarda,guardas,plur,2,default,2.3715696443105116e-05,plural,plural,grandes,s,[MASK] guardas [MASK],"[CLS] , [MASK] , guarda , ##s , [MASK] , [SEP]",morphemic,10.649373431867746
796,guarda,guarda##s,plur,2,artificial,3.8829935533613025e-07,singular,singular,grande,s,[MASK] guarda##s [MASK],"[CLS] , [MASK] , guarda , ##s , [MASK] , [SEP]",morphemic,14.761489260431311
797,guarda,guarda##s,plur,2,artificial,2.3715696443105116e-05,plural,plural,grandes,s,[MASK] guarda##s [MASK],"[CLS] , [MASK] , guarda , ##s , [MASK] , [SEP]",morphemic,10.649373431867746
798,filósofo,filósofo,sing,1,default,4.8821366362972185e-06,singular,singular,grande,s,[MASK] filósofo [MASK],"[CLS] , [MASK] , filósofo , [MASK] , [SEP]",morphemic,12.22992759861432
