,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
284,arenal,arenales,plur,2,default,4.141530553170014e-06,singular,singular,grande,es,[MASK] arenales [MASK],"[CLS] , [MASK] , arena , ##les , [MASK] , [SEP]",non_morphemic,12.39444513961549
285,arenal,arenales,plur,2,default,0.00015928986249491572,plural,plural,grandes,es,[MASK] arenales [MASK],"[CLS] , [MASK] , arena , ##les , [MASK] , [SEP]",non_morphemic,8.744784980895492
286,arenal,arenal##es,plur,3,artificial,4.04034608436632e-06,singular,singular,grande,es,[MASK] arenal##es [MASK],"[CLS] , [MASK] , arena , ##l , ##es , [MASK] , [SEP]",non_morphemic,12.419180205213095
287,arenal,arenal##es,plur,3,artificial,0.00013532547745853662,plural,plural,grandes,es,[MASK] arenal##es [MASK],"[CLS] , [MASK] , arena , ##l , ##es , [MASK] , [SEP]",non_morphemic,8.907827737051457
288,vereda,vereda,sing,2,default,5.679571404471062e-05,singular,singular,grande,s,[MASK] vereda [MASK],"[CLS] , [MASK] , ver , ##eda , [MASK] , [SEP]",non_morphemic,9.776049692043507
289,vereda,vereda,sing,2,default,3.4036227702927135e-07,plural,plural,grandes,s,[MASK] vereda [MASK],"[CLS] , [MASK] , ver , ##eda , [MASK] , [SEP]",non_morphemic,14.893255265926111
290,vereda,veredas,plur,2,default,6.318890882539563e-06,singular,singular,grande,s,[MASK] veredas [MASK],"[CLS] , [MASK] , ver , ##edas , [MASK] , [SEP]",non_morphemic,11.97196685847531
291,vereda,veredas,plur,2,default,0.00015228048141580075,plural,plural,grandes,s,[MASK] veredas [MASK],"[CLS] , [MASK] , ver , ##edas , [MASK] , [SEP]",non_morphemic,8.789786465069364
292,vereda,vereda##s,plur,3,artificial,7.192909379227785e-07,singular,singular,grande,s,[MASK] vereda##s [MASK],"[CLS] , [MASK] , ver , ##eda , ##s , [MASK] , [SEP]",non_morphemic,14.144999918619334
293,vereda,vereda##s,plur,3,artificial,2.2706786694470793e-05,plural,plural,grandes,s,[MASK] vereda##s [MASK],"[CLS] , [MASK] , ver , ##eda , ##s , [MASK] , [SEP]",non_morphemic,10.692846704835832
294,choza,choza,sing,2,default,0.0002533748047426343,singular,singular,grande,s,[MASK] choza [MASK],"[CLS] , [MASK] , cho , ##za , [MASK] , [SEP]",non_morphemic,8.280640723818419
295,choza,choza,sing,2,default,3.488893867142906e-07,plural,plural,grandes,s,[MASK] choza [MASK],"[CLS] , [MASK] , cho , ##za , [MASK] , [SEP]",non_morphemic,14.868510908493256
296,choza,chozas,plur,2,default,4.6270738494058605e-06,singular,singular,grande,s,[MASK] chozas [MASK],"[CLS] , [MASK] , cho , ##zas , [MASK] , [SEP]",non_morphemic,12.28358588762953
297,choza,chozas,plur,2,default,9.288427827414125e-05,plural,plural,grandes,s,[MASK] chozas [MASK],"[CLS] , [MASK] , cho , ##zas , [MASK] , [SEP]",non_morphemic,9.284156159252388
298,choza,choza##s,plur,3,artificial,4.655026714317501e-06,singular,singular,grande,s,[MASK] choza##s [MASK],"[CLS] , [MASK] , cho , ##za , ##s , [MASK] , [SEP]",non_morphemic,12.277562908407994
299,choza,choza##s,plur,3,artificial,7.723017915850505e-05,plural,plural,grandes,s,[MASK] choza##s [MASK],"[CLS] , [MASK] , cho , ##za , ##s , [MASK] , [SEP]",non_morphemic,9.468720255581246
300,calleja,calleja,sing,2,default,6.991974078118801e-05,singular,singular,grande,s,[MASK] calleja [MASK],"[CLS] , [MASK] , calle , ##ja , [MASK] , [SEP]",non_morphemic,9.568162533986738
301,calleja,calleja,sing,2,default,1.3595009704658878e-06,plural,plural,grandes,s,[MASK] calleja [MASK],"[CLS] , [MASK] , calle , ##ja , [MASK] , [SEP]",non_morphemic,13.50839285903384
302,calleja,callejas,plur,2,default,2.4544353891542414e-06,singular,singular,grande,s,[MASK] callejas [MASK],"[CLS] , [MASK] , calle , ##jas , [MASK] , [SEP]",non_morphemic,12.917613807219404
303,calleja,callejas,plur,2,default,2.7624779249890707e-05,plural,plural,grandes,s,[MASK] callejas [MASK],"[CLS] , [MASK] , calle , ##jas , [MASK] , [SEP]",non_morphemic,10.496797389112468
304,calleja,calleja##s,plur,3,artificial,1.2413079275575e-06,singular,singular,grande,s,[MASK] calleja##s [MASK],"[CLS] , [MASK] , calle , ##ja , ##s , [MASK] , [SEP]",non_morphemic,13.59934495394889
305,calleja,calleja##s,plur,3,artificial,2.4272279915749095e-05,plural,plural,grandes,s,[MASK] calleja##s [MASK],"[CLS] , [MASK] , calle , ##ja , ##s , [MASK] , [SEP]",non_morphemic,10.626175602969541
306,suburbio,suburbio,sing,3,default,7.49956161598675e-05,singular,singular,grande,s,[MASK] suburbio [MASK],"[CLS] , [MASK] , sub , ##ur , ##bio , [MASK] , [SEP]",non_morphemic,9.498080897338069
307,suburbio,suburbio,sing,3,default,8.53595963690168e-07,plural,plural,grandes,s,[MASK] suburbio [MASK],"[CLS] , [MASK] , sub , ##ur , ##bio , [MASK] , [SEP]",non_morphemic,13.973807865542952
308,suburbio,suburbios,plur,2,default,3.42054386237578e-06,singular,singular,grande,s,[MASK] suburbios [MASK],"[CLS] , [MASK] , sub , ##urbios , [MASK] , [SEP]",non_morphemic,12.585710995446265
309,suburbio,suburbios,plur,2,default,7.528634887421504e-05,plural,plural,grandes,s,[MASK] suburbios [MASK],"[CLS] , [MASK] , sub , ##urbios , [MASK] , [SEP]",non_morphemic,9.49421172944448
310,suburbio,suburbio##s,plur,4,artificial,4.2046568182740884e-07,singular,singular,grande,s,[MASK] suburbio##s [MASK],"[CLS] , [MASK] , sub , ##ur , ##bio , ##s , [MASK] , [SEP]",non_morphemic,14.681902973640586
311,suburbio,suburbio##s,plur,4,artificial,6.797686364734545e-05,plural,plural,grandes,s,[MASK] suburbio##s [MASK],"[CLS] , [MASK] , sub , ##ur , ##bio , ##s , [MASK] , [SEP]",non_morphemic,9.596343151163307
312,linde,linde,sing,2,default,4.011824421468191e-05,singular,singular,grande,s,[MASK] linde [MASK],"[CLS] , [MASK] , lin , ##de , [MASK] , [SEP]",non_morphemic,10.123679359171106
313,linde,linde,sing,2,default,5.14656562700111e-07,plural,plural,grandes,s,[MASK] linde [MASK],"[CLS] , [MASK] , lin , ##de , [MASK] , [SEP]",non_morphemic,14.479766027281881
314,linde,lindes,plur,2,default,5.098121391711175e-07,singular,singular,grande,s,[MASK] lindes [MASK],"[CLS] , [MASK] , lin , ##des , [MASK] , [SEP]",non_morphemic,14.489223533653684
315,linde,lindes,plur,2,default,2.3823809897294268e-05,plural,plural,grandes,s,[MASK] lindes [MASK],"[CLS] , [MASK] , lin , ##des , [MASK] , [SEP]",non_morphemic,10.644825061516585
316,linde,linde##s,plur,3,artificial,1.132536795012129e-06,singular,singular,grande,s,[MASK] linde##s [MASK],"[CLS] , [MASK] , lin , ##de , ##s , [MASK] , [SEP]",non_morphemic,13.691050490040078
317,linde,linde##s,plur,3,artificial,1.9347042325534858e-05,plural,plural,grandes,s,[MASK] linde##s [MASK],"[CLS] , [MASK] , lin , ##de , ##s , [MASK] , [SEP]",non_morphemic,10.852971001564995
318,noticiario,noticiario,sing,2,default,3.284229023847729e-05,singular,singular,grande,s,[MASK] noticiario [MASK],"[CLS] , [MASK] , noticia , ##rio , [MASK] , [SEP]",non_morphemic,10.32379353651582
319,noticiario,noticiario,sing,2,default,9.407781931258796e-07,plural,plural,grandes,s,[MASK] noticiario [MASK],"[CLS] , [MASK] , noticia , ##rio , [MASK] , [SEP]",non_morphemic,13.87655843914607
320,noticiario,noticiarios,plur,2,default,1.1784979960793862e-06,singular,singular,grande,s,[MASK] noticiarios [MASK],"[CLS] , [MASK] , noticia , ##rios , [MASK] , [SEP]",non_morphemic,13.651269814971004
321,noticiario,noticiarios,plur,2,default,9.187321120407432e-05,plural,plural,grandes,s,[MASK] noticiarios [MASK],"[CLS] , [MASK] , noticia , ##rios , [MASK] , [SEP]",non_morphemic,9.29510107050844
322,noticiario,noticiario##s,plur,3,artificial,1.3862749028703547e-06,singular,singular,grande,s,[MASK] noticiario##s [MASK],"[CLS] , [MASK] , noticia , ##rio , ##s , [MASK] , [SEP]",non_morphemic,13.488890334244555
323,noticiario,noticiario##s,plur,3,artificial,0.0001124159898608923,plural,plural,grandes,s,[MASK] noticiario##s [MASK],"[CLS] , [MASK] , noticia , ##rio , ##s , [MASK] , [SEP]",non_morphemic,9.093304372073607
324,ovni,ovni,sing,2,default,8.09605626272969e-05,singular,singular,grande,s,[MASK] ovni [MASK],"[CLS] , [MASK] , ov , ##ni , [MASK] , [SEP]",non_morphemic,9.42154840300143
325,ovni,ovni,sing,2,default,1.758430153131485e-05,plural,plural,grandes,s,[MASK] ovni [MASK],"[CLS] , [MASK] , ov , ##ni , [MASK] , [SEP]",non_morphemic,10.948504012399827
326,ovni,ovnis,plur,2,default,2.3849893295846414e-06,singular,singular,grande,s,[MASK] ovnis [MASK],"[CLS] , [MASK] , ov , ##nis , [MASK] , [SEP]",non_morphemic,12.946315907602681
327,ovni,ovnis,plur,2,default,6.266456330195069e-05,plural,plural,grandes,s,[MASK] ovnis [MASK],"[CLS] , [MASK] , ov , ##nis , [MASK] , [SEP]",non_morphemic,9.677714448696303
328,ovni,ovni##s,plur,3,artificial,1.7226684576598927e-05,singular,singular,grande,s,[MASK] ovni##s [MASK],"[CLS] , [MASK] , ov , ##ni , ##s , [MASK] , [SEP]",non_morphemic,10.969050947495328
329,ovni,ovni##s,plur,3,artificial,5.50832410226576e-05,plural,plural,grandes,s,[MASK] ovni##s [MASK],"[CLS] , [MASK] , ov , ##ni , ##s , [MASK] , [SEP]",non_morphemic,9.806665043738768
330,topónimo,topónimo,sing,2,default,1.449909177608788e-05,singular,singular,grande,s,[MASK] topónimo [MASK],"[CLS] , [MASK] , top , ##ónimo , [MASK] , [SEP]",non_morphemic,11.14142454663134
331,topónimo,topónimo,sing,2,default,1.1149062117965514e-07,plural,plural,grandes,s,[MASK] topónimo [MASK],"[CLS] , [MASK] , top , ##ónimo , [MASK] , [SEP]",non_morphemic,16.009325364564774
332,topónimo,topónimos,plur,2,default,2.1889643875283582e-08,singular,singular,grande,s,[MASK] topónimos [MASK],"[CLS] , [MASK] , top , ##ónimos , [MASK] , [SEP]",non_morphemic,17.637252194375243
333,topónimo,topónimos,plur,2,default,1.3573137948696967e-05,plural,plural,grandes,s,[MASK] topónimos [MASK],"[CLS] , [MASK] , top , ##ónimos , [MASK] , [SEP]",non_morphemic,11.207417869236087
334,topónimo,topónimo##s,plur,3,artificial,1.5077901593940624e-08,singular,singular,grande,s,[MASK] topónimo##s [MASK],"[CLS] , [MASK] , top , ##ónimo , ##s , [MASK] , [SEP]",non_morphemic,18.01003563564453
335,topónimo,topónimo##s,plur,3,artificial,1.526123014627956e-05,plural,plural,grandes,s,[MASK] topónimo##s [MASK],"[CLS] , [MASK] , top , ##ónimo , ##s , [MASK] , [SEP]",non_morphemic,11.090194922887802
336,historieta,historieta,sing,2,default,1.2062057066941634e-05,singular,singular,grande,s,[MASK] historieta [MASK],"[CLS] , [MASK] , historie , ##ta , [MASK] , [SEP]",non_morphemic,11.325445811812395
337,historieta,historieta,sing,2,default,2.856688468000357e-07,plural,plural,grandes,s,[MASK] historieta [MASK],"[CLS] , [MASK] , historie , ##ta , [MASK] , [SEP]",non_morphemic,15.068432575307115
338,historieta,historietas,plur,2,default,5.158254907655646e-07,singular,singular,grande,s,[MASK] historietas [MASK],"[CLS] , [MASK] , historie , ##tas , [MASK] , [SEP]",non_morphemic,14.477497324856843
339,historieta,historietas,plur,2,default,7.309751526918262e-05,plural,plural,grandes,s,[MASK] historietas [MASK],"[CLS] , [MASK] , historie , ##tas , [MASK] , [SEP]",non_morphemic,9.523716182631897
340,historieta,historieta##s,plur,3,artificial,4.862820333073614e-07,singular,singular,grande,s,[MASK] historieta##s [MASK],"[CLS] , [MASK] , historie , ##ta , ##s , [MASK] , [SEP]",non_morphemic,14.536477065916566
341,historieta,historieta##s,plur,3,artificial,5.146856346982531e-05,plural,plural,grandes,s,[MASK] historieta##s [MASK],"[CLS] , [MASK] , historie , ##ta , ##s , [MASK] , [SEP]",non_morphemic,9.874539354737184
342,fasto,fasto,sing,2,default,5.613612665911205e-05,singular,singular,grande,s,[MASK] fasto [MASK],"[CLS] , [MASK] , fas , ##to , [MASK] , [SEP]",non_morphemic,9.787730983726536
343,fasto,fasto,sing,2,default,3.412054070395243e-07,plural,plural,grandes,s,[MASK] fasto [MASK],"[CLS] , [MASK] , fas , ##to , [MASK] , [SEP]",non_morphemic,14.890781174328062
344,fasto,fastos,plur,2,default,2.614027039271605e-07,singular,singular,grande,s,[MASK] fastos [MASK],"[CLS] , [MASK] , fas , ##tos , [MASK] , [SEP]",non_morphemic,15.157203691788517
345,fasto,fastos,plur,2,default,2.053887874353677e-05,plural,plural,grandes,s,[MASK] fastos [MASK],"[CLS] , [MASK] , fas , ##tos , [MASK] , [SEP]",non_morphemic,10.793190943876152
346,fasto,fasto##s,plur,3,artificial,5.891401428925747e-07,singular,singular,grande,s,[MASK] fasto##s [MASK],"[CLS] , [MASK] , fas , ##to , ##s , [MASK] , [SEP]",non_morphemic,14.344601747992844
347,fasto,fasto##s,plur,3,artificial,2.5066146918106824e-05,plural,plural,grandes,s,[MASK] fasto##s [MASK],"[CLS] , [MASK] , fas , ##to , ##s , [MASK] , [SEP]",non_morphemic,10.59399235054155
348,horca,horca,sing,2,default,6.956299330340698e-05,singular,singular,grande,s,[MASK] horca [MASK],"[CLS] , [MASK] , hor , ##ca , [MASK] , [SEP]",non_morphemic,9.573277837440168
349,horca,horca,sing,2,default,9.783625500858761e-07,plural,plural,grandes,s,[MASK] horca [MASK],"[CLS] , [MASK] , hor , ##ca , [MASK] , [SEP]",non_morphemic,13.837385529996661
350,horca,horcas,plur,2,default,5.331592547008768e-06,singular,singular,grande,s,[MASK] horcas [MASK],"[CLS] , [MASK] , hor , ##cas , [MASK] , [SEP]",non_morphemic,12.141860575107696
351,horca,horcas,plur,2,default,7.232390635181218e-05,plural,plural,grandes,s,[MASK] horcas [MASK],"[CLS] , [MASK] , hor , ##cas , [MASK] , [SEP]",non_morphemic,9.53435582851869
352,horca,horca##s,plur,3,artificial,7.04873082213453e-06,singular,singular,grande,s,[MASK] horca##s [MASK],"[CLS] , [MASK] , hor , ##ca , ##s , [MASK] , [SEP]",non_morphemic,11.862662982575728
353,horca,horca##s,plur,3,artificial,8.006174903130159e-05,plural,plural,grandes,s,[MASK] horca##s [MASK],"[CLS] , [MASK] , hor , ##ca , ##s , [MASK] , [SEP]",non_morphemic,9.432712358132088
354,señorito,señorito,sing,2,default,0.00025610695593059063,singular,singular,grande,s,[MASK] señorito [MASK],"[CLS] , [MASK] , señor , ##ito , [MASK] , [SEP]",non_morphemic,8.269915404133542
355,señorito,señorito,sing,2,default,2.7642988698062254e-06,plural,plural,grandes,s,[MASK] señorito [MASK],"[CLS] , [MASK] , señor , ##ito , [MASK] , [SEP]",non_morphemic,12.798723528452093
356,señorito,señoritos,plur,2,default,8.281105692731217e-06,singular,singular,grande,s,[MASK] señoritos [MASK],"[CLS] , [MASK] , señor , ##itos , [MASK] , [SEP]",non_morphemic,11.70153406071301
357,señorito,señoritos,plur,2,default,0.00029365552472881973,plural,plural,grandes,s,[MASK] señoritos [MASK],"[CLS] , [MASK] , señor , ##itos , [MASK] , [SEP]",non_morphemic,8.133103162180491
358,señorito,señorito##s,plur,3,artificial,1.1534112672961783e-05,singular,singular,grande,s,[MASK] señorito##s [MASK],"[CLS] , [MASK] , señor , ##ito , ##s , [MASK] , [SEP]",non_morphemic,11.370201594051489
359,señorito,señorito##s,plur,3,artificial,0.0003142921777907759,plural,plural,grandes,s,[MASK] señorito##s [MASK],"[CLS] , [MASK] , señor , ##ito , ##s , [MASK] , [SEP]",non_morphemic,8.065187502186728
360,tablao,tablao,sing,2,default,0.00010699594713514671,singular,singular,grande,s,[MASK] tablao [MASK],"[CLS] , [MASK] , tabla , ##o , [MASK] , [SEP]",non_morphemic,9.142719601461348
361,tablao,tablao,sing,2,default,3.7696820527344244e-06,plural,plural,grandes,s,[MASK] tablao [MASK],"[CLS] , [MASK] , tabla , ##o , [MASK] , [SEP]",non_morphemic,12.488519896205561
362,tablao,tablaos,plur,2,default,3.900774572684895e-06,singular,singular,grande,s,[MASK] tablaos [MASK],"[CLS] , [MASK] , tabla , ##os , [MASK] , [SEP]",non_morphemic,12.454335416167964
363,tablao,tablaos,plur,2,default,0.00019721071294043213,plural,plural,grandes,s,[MASK] tablaos [MASK],"[CLS] , [MASK] , tabla , ##os , [MASK] , [SEP]",non_morphemic,8.531237792015562
364,tablao,tablao##s,plur,3,artificial,4.18504032495548e-06,singular,singular,grande,s,[MASK] tablao##s [MASK],"[CLS] , [MASK] , tabla , ##o , ##s , [MASK] , [SEP]",non_morphemic,12.38399421847655
365,tablao,tablao##s,plur,3,artificial,0.00013876896991860121,plural,plural,grandes,s,[MASK] tablao##s [MASK],"[CLS] , [MASK] , tabla , ##o , ##s , [MASK] , [SEP]",non_morphemic,8.882700094549014
366,bailaor,bailaor,sing,2,default,3.432399535086006e-05,singular,singular,grande,es,[MASK] bailaor [MASK],"[CLS] , [MASK] , baila , ##or , [MASK] , [SEP]",non_morphemic,10.279665875468073
367,bailaor,bailaor,sing,2,default,3.956092484713736e-07,plural,plural,grandes,es,[MASK] bailaor [MASK],"[CLS] , [MASK] , baila , ##or , [MASK] , [SEP]",non_morphemic,14.742838859130947
368,bailaor,bailaores,plur,2,default,3.050246561997483e-07,singular,singular,grande,es,[MASK] bailaores [MASK],"[CLS] , [MASK] , baila , ##ores , [MASK] , [SEP]",non_morphemic,15.002873223607201
369,bailaor,bailaores,plur,2,default,3.535841824486852e-05,plural,plural,grandes,es,[MASK] bailaores [MASK],"[CLS] , [MASK] , baila , ##ores , [MASK] , [SEP]",non_morphemic,10.249974054089368
370,bailaor,bailaor##es,plur,3,artificial,5.859110387973487e-07,singular,singular,grande,es,[MASK] bailaor##es [MASK],"[CLS] , [MASK] , baila , ##or , ##es , [MASK] , [SEP]",non_morphemic,14.35009786981987
371,bailaor,bailaor##es,plur,3,artificial,3.027140519407112e-05,plural,plural,grandes,es,[MASK] bailaor##es [MASK],"[CLS] , [MASK] , baila , ##or , ##es , [MASK] , [SEP]",non_morphemic,10.405307014003784
372,aviador,aviador,sing,2,default,1.7783519069780596e-05,singular,singular,grande,es,[MASK] aviador [MASK],"[CLS] , [MASK] , avi , ##ador , [MASK] , [SEP]",non_morphemic,10.937238424527884
373,aviador,aviador,sing,2,default,1.6639843636312435e-07,plural,plural,grandes,es,[MASK] aviador [MASK],"[CLS] , [MASK] , avi , ##ador , [MASK] , [SEP]",non_morphemic,15.608880705459677
374,aviador,aviadores,plur,2,default,3.205238954251399e-07,singular,singular,grande,es,[MASK] aviadores [MASK],"[CLS] , [MASK] , avi , ##adores , [MASK] , [SEP]",non_morphemic,14.953309006656195
375,aviador,aviadores,plur,2,default,2.9408553018583916e-05,plural,plural,grandes,es,[MASK] aviadores [MASK],"[CLS] , [MASK] , avi , ##adores , [MASK] , [SEP]",non_morphemic,10.434225006928912
376,aviador,aviador##es,plur,3,artificial,6.427355287996761e-07,singular,singular,grande,es,[MASK] aviador##es [MASK],"[CLS] , [MASK] , avi , ##ador , ##es , [MASK] , [SEP]",non_morphemic,14.257532505562345
377,aviador,aviador##es,plur,3,artificial,2.965740168292541e-05,plural,plural,grandes,es,[MASK] aviador##es [MASK],"[CLS] , [MASK] , avi , ##ador , ##es , [MASK] , [SEP]",non_morphemic,10.425798828499666
378,figurita,figurita,sing,2,default,0.0001982228277483955,singular,singular,grande,s,[MASK] figurita [MASK],"[CLS] , [MASK] , figu , ##rita , [MASK] , [SEP]",non_morphemic,8.526118767380698
379,figurita,figurita,sing,2,default,2.7754272196034435e-06,plural,plural,grandes,s,[MASK] figurita [MASK],"[CLS] , [MASK] , figu , ##rita , [MASK] , [SEP]",non_morphemic,12.794705869605174
380,figurita,figuritas,plur,2,default,8.652584142510023e-07,singular,singular,grande,s,[MASK] figuritas [MASK],"[CLS] , [MASK] , figu , ##ritas , [MASK] , [SEP]",non_morphemic,13.960237629831028
381,figurita,figuritas,plur,2,default,0.0001010712148854509,plural,plural,grandes,s,[MASK] figuritas [MASK],"[CLS] , [MASK] , figu , ##ritas , [MASK] , [SEP]",non_morphemic,9.199685191711982
382,figurita,figurita##s,plur,3,artificial,3.668362467124098e-07,singular,singular,grande,s,[MASK] figurita##s [MASK],"[CLS] , [MASK] , figu , ##rita , ##s , [MASK] , [SEP]",non_morphemic,14.81835028271023
383,figurita,figurita##s,plur,3,artificial,4.9870610382640734e-05,plural,plural,grandes,s,[MASK] figurita##s [MASK],"[CLS] , [MASK] , figu , ##rita , ##s , [MASK] , [SEP]",non_morphemic,9.906078699005693
384,buey,buey,sing,2,default,0.0005087387398816645,singular,singular,grande,es,[MASK] buey [MASK],"[CLS] , [MASK] , bue , ##y , [MASK] , [SEP]",non_morphemic,7.583575954363139
385,buey,buey,sing,2,default,3.0681717362313066e-06,plural,plural,grandes,es,[MASK] buey [MASK],"[CLS] , [MASK] , bue , ##y , [MASK] , [SEP]",non_morphemic,12.69442869941856
386,buey,bueyes,plur,2,default,5.831428552482976e-06,singular,singular,grande,es,[MASK] bueyes [MASK],"[CLS] , [MASK] , bue , ##yes , [MASK] , [SEP]",non_morphemic,12.052248552886766
387,buey,bueyes,plur,2,default,0.0001157298029283993,plural,plural,grandes,es,[MASK] bueyes [MASK],"[CLS] , [MASK] , bue , ##yes , [MASK] , [SEP]",non_morphemic,9.064252368962393
388,buey,buey##es,plur,3,artificial,2.8456790460040793e-05,singular,singular,grande,es,[MASK] buey##es [MASK],"[CLS] , [MASK] , bue , ##y , ##es , [MASK] , [SEP]",non_morphemic,10.467123745378066
389,buey,buey##es,plur,3,artificial,0.00041153404163196683,plural,plural,grandes,es,[MASK] buey##es [MASK],"[CLS] , [MASK] , bue , ##y , ##es , [MASK] , [SEP]",non_morphemic,7.795618815553139
390,cáscara,cáscara,sing,2,default,0.00016589897859375924,singular,singular,grande,s,[MASK] cáscara [MASK],"[CLS] , [MASK] , cás , ##cara , [MASK] , [SEP]",non_morphemic,8.704131517545362
391,cáscara,cáscara,sing,2,default,4.375267963041551e-06,plural,plural,grandes,s,[MASK] cáscara [MASK],"[CLS] , [MASK] , cás , ##cara , [MASK] , [SEP]",non_morphemic,12.33954279133511
392,cáscara,cáscaras,plur,2,default,2.382988441240741e-06,singular,singular,grande,s,[MASK] cáscaras [MASK],"[CLS] , [MASK] , cás , ##caras , [MASK] , [SEP]",non_morphemic,12.947155210366885
393,cáscara,cáscaras,plur,2,default,6.076090721762739e-05,plural,plural,grandes,s,[MASK] cáscaras [MASK],"[CLS] , [MASK] , cás , ##caras , [MASK] , [SEP]",non_morphemic,9.70856394918248
394,cáscara,cáscara##s,plur,3,artificial,1.7309162103629205e-06,singular,singular,grande,s,[MASK] cáscara##s [MASK],"[CLS] , [MASK] , cás , ##cara , ##s , [MASK] , [SEP]",non_morphemic,13.266859688278046
395,cáscara,cáscara##s,plur,3,artificial,6.190033309394494e-05,plural,plural,grandes,s,[MASK] cáscara##s [MASK],"[CLS] , [MASK] , cás , ##cara , ##s , [MASK] , [SEP]",non_morphemic,9.689984997125926
396,apóstol,apóstol,sing,2,default,9.162759670289233e-05,singular,singular,grande,es,[MASK] apóstol [MASK],"[CLS] , [MASK] , apóst , ##ol , [MASK] , [SEP]",non_morphemic,9.29777805760906
397,apóstol,apóstol,sing,2,default,7.463193583134853e-07,plural,plural,grandes,es,[MASK] apóstol [MASK],"[CLS] , [MASK] , apóst , ##ol , [MASK] , [SEP]",non_morphemic,14.10811223409485
398,apóstol,apóstoles,plur,2,default,1.4588387102776323e-06,singular,singular,grande,es,[MASK] apóstoles [MASK],"[CLS] , [MASK] , apóst , ##oles , [MASK] , [SEP]",non_morphemic,13.437869842664998
399,apóstol,apóstoles,plur,2,default,4.0432874811813235e-05,plural,plural,grandes,es,[MASK] apóstoles [MASK],"[CLS] , [MASK] , apóst , ##oles , [MASK] , [SEP]",non_morphemic,10.115867370932667
400,apóstol,apóstol##es,plur,3,artificial,3.40694714395795e-06,singular,singular,grande,es,[MASK] apóstol##es [MASK],"[CLS] , [MASK] , apóst , ##ol , ##es , [MASK] , [SEP]",non_morphemic,12.589693933360014
401,apóstol,apóstol##es,plur,3,artificial,9.682788368081674e-05,plural,plural,grandes,es,[MASK] apóstol##es [MASK],"[CLS] , [MASK] , apóst , ##ol , ##es , [MASK] , [SEP]",non_morphemic,9.242575550607599
402,extremeño,extremeño,sing,2,default,1.1302474376861937e-05,singular,singular,grande,s,[MASK] extremeño [MASK],"[CLS] , [MASK] , extrem , ##eño , [MASK] , [SEP]",non_morphemic,11.390488884813006
403,extremeño,extremeño,sing,2,default,3.659837091163354e-07,plural,plural,grandes,s,[MASK] extremeño [MASK],"[CLS] , [MASK] , extrem , ##eño , [MASK] , [SEP]",non_morphemic,14.820677015146778
404,extremeño,extremeños,plur,2,default,2.204233737757022e-07,singular,singular,grande,s,[MASK] extremeños [MASK],"[CLS] , [MASK] , extrem , ##eños , [MASK] , [SEP]",non_morphemic,15.327715713676833
405,extremeño,extremeños,plur,2,default,1.006736965791788e-05,plural,plural,grandes,s,[MASK] extremeños [MASK],"[CLS] , [MASK] , extrem , ##eños , [MASK] , [SEP]",non_morphemic,11.50621109112181
406,extremeño,extremeño##s,plur,3,artificial,2.3983065489119326e-07,singular,singular,grande,s,[MASK] extremeño##s [MASK],"[CLS] , [MASK] , extrem , ##eño , ##s , [MASK] , [SEP]",non_morphemic,15.24333276728055
407,extremeño,extremeño##s,plur,3,artificial,1.0583122275420465e-05,plural,plural,grandes,s,[MASK] extremeño##s [MASK],"[CLS] , [MASK] , extrem , ##eño , ##s , [MASK] , [SEP]",non_morphemic,11.456250063972494
408,privilegiado,privilegiado,sing,2,default,4.27268969360739e-06,singular,singular,grande,s,[MASK] privilegiado [MASK],"[CLS] , [MASK] , privilegi , ##ado , [MASK] , [SEP]",non_morphemic,12.363267024204427
409,privilegiado,privilegiado,sing,2,default,1.4027952488504525e-07,plural,plural,grandes,s,[MASK] privilegiado [MASK],"[CLS] , [MASK] , privilegi , ##ado , [MASK] , [SEP]",non_morphemic,15.779628798584609
410,privilegiado,privilegiados,plur,2,default,1.8832086823294958e-07,singular,singular,grande,s,[MASK] privilegiados [MASK],"[CLS] , [MASK] , privilegi , ##ados , [MASK] , [SEP]",non_morphemic,15.485118583032214
411,privilegiado,privilegiados,plur,2,default,1.2891586266050581e-05,plural,plural,grandes,s,[MASK] privilegiados [MASK],"[CLS] , [MASK] , privilegi , ##ados , [MASK] , [SEP]",non_morphemic,11.258935686827433
412,privilegiado,privilegiado##s,plur,3,artificial,2.2234797825149144e-07,singular,singular,grande,s,[MASK] privilegiado##s [MASK],"[CLS] , [MASK] , privilegi , ##ado , ##s , [MASK] , [SEP]",non_morphemic,15.319022212671065
413,privilegiado,privilegiado##s,plur,3,artificial,1.1652139619400259e-05,plural,plural,grandes,s,[MASK] privilegiado##s [MASK],"[CLS] , [MASK] , privilegi , ##ado , ##s , [MASK] , [SEP]",non_morphemic,11.36002073649807
414,españolito,españolito,sing,2,default,0.0001357757719233632,singular,singular,grande,s,[MASK] españolito [MASK],"[CLS] , [MASK] , español , ##ito , [MASK] , [SEP]",non_morphemic,8.904505768746596
415,españolito,españolito,sing,2,default,2.324228944416973e-06,plural,plural,grandes,s,[MASK] españolito [MASK],"[CLS] , [MASK] , español , ##ito , [MASK] , [SEP]",non_morphemic,12.972122210738506
