,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
871,871,tio,tio,sing,1,default,1.046057150233537e-05,plural,indefinite,Unos,s,[MASK] tio,"[CLS] , [MASK] , tio , [SEP]",morphemic,11.467897463885492,6.657459733421207,-6.657459733421196
873,873,tio,tios,plur,2,default,0.0002484332362655,plural,indefinite,Unos,s,[MASK] tios,"[CLS] , [MASK] , tio , ##s , [SEP]",morphemic,8.300336415464434,-1.8834218520584667,1.883421852058243
875,875,tio,tio##s,plur,2,artificial,0.0002484332362655,plural,indefinite,Unos,s,[MASK] tio##s,"[CLS] , [MASK] , tio , ##s , [SEP]",morphemic,8.300336415464434,-1.8834218520584667,1.883421852058243
877,877,mclo,mclo,sing,2,default,0.0002769686107058,plural,definite,Los,s,[MASK] mclo,"[CLS] , [MASK] , m , ##clo , [SEP]",morphemic,8.191606376949586,2.958373505136719,-2.9583735051367426
879,879,mclo,mclos,plur,3,default,0.0138271553441882,plural,definite,Los,s,[MASK] mclos,"[CLS] , [MASK] , m , ##clo , ##s , [SEP]",morphemic,4.28112084179475,-2.1356129964931476,2.13561299649315
881,881,mclo,mclo##s,plur,3,artificial,0.0138271553441882,plural,definite,Los,s,[MASK] mclo##s,"[CLS] , [MASK] , m , ##clo , ##s , [SEP]",morphemic,4.28112084179475,-2.1356129964931476,2.13561299649315
883,883,mclo,mclo,sing,2,default,3.9179403756861575e-06,plural,indefinite,Unos,s,[MASK] mclo,"[CLS] , [MASK] , m , ##clo , [SEP]",morphemic,12.449944456606175,5.723970468905034,-5.723970468905026
885,885,mclo,mclos,plur,3,default,7.457320316461846e-05,plural,indefinite,Unos,s,[MASK] mclos,"[CLS] , [MASK] , m , ##clo , ##s , [SEP]",morphemic,9.503729322193411,1.5537652444202275,-1.5537652444200472
887,887,mclo,mclo##s,plur,3,artificial,7.457320316461846e-05,plural,indefinite,Unos,s,[MASK] mclo##s,"[CLS] , [MASK] , m , ##clo , ##s , [SEP]",morphemic,9.503729322193411,1.5537652444202275,-1.5537652444200472
889,889,khoo,khoo,sing,2,default,0.003249263158068,plural,definite,Los,s,[MASK] khoo,"[CLS] , [MASK] , k , ##hoo , [SEP]",morphemic,5.729327028939933,0.7837714736885504,-0.7837714736885664
891,891,khoo,khoos,plur,3,default,0.0314550921320915,plural,definite,Los,s,[MASK] khoos,"[CLS] , [MASK] , k , ##hoo , ##s , [SEP]",morphemic,3.4591943969518275,-3.6056770666546822,3.605677066654689
893,893,khoo,khoo##s,plur,3,artificial,0.0314550921320915,plural,definite,Los,s,[MASK] khoo##s,"[CLS] , [MASK] , k , ##hoo , ##s , [SEP]",morphemic,3.4591943969518275,-3.6056770666546822,3.605677066654689
895,895,khoo,khoo,sing,2,default,1.1544310837052764e-05,plural,indefinite,Unos,s,[MASK] khoo,"[CLS] , [MASK] , k , ##hoo , [SEP]",morphemic,11.369317810568589,3.920915594311559,-3.9209155943114897
897,897,khoo,khoos,plur,3,default,5.008001608075574e-05,plural,indefinite,Unos,s,[MASK] khoos,"[CLS] , [MASK] , k , ##hoo , ##s , [SEP]",morphemic,9.90188851007113,1.1810287422190306,-1.181028742218972
899,899,khoo,khoo##s,plur,3,artificial,5.008001608075574e-05,plural,indefinite,Unos,s,[MASK] khoo##s,"[CLS] , [MASK] , k , ##hoo , ##s , [SEP]",morphemic,9.90188851007113,1.1810287422190306,-1.181028742218972
901,901,srua,srua,sing,2,default,0.0008409564034081,plural,definite,Las,s,[MASK] srua,"[CLS] , [MASK] , sr , ##ua , [SEP]",morphemic,7.080970738326452,4.497611025938936,-4.497611025939055
903,903,srua,sruas,plur,3,default,0.0311764068901538,plural,definite,Las,s,[MASK] sruas,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,3.4680936596402803,-3.283539779264021,3.283539779264102
905,905,srua,srua##s,plur,3,artificial,0.0311764068901538,plural,definite,Las,s,[MASK] srua##s,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,3.4680936596402803,-3.283539779264021,3.283539779264102
907,907,srua,srua,sing,2,default,1.3977629350847565e-05,plural,indefinite,Unas,s,[MASK] srua,"[CLS] , [MASK] , sr , ##ua , [SEP]",morphemic,11.178052409869323,5.705251226854179,-5.705251226854166
909,909,srua,sruas,plur,3,default,0.0001609312748769,plural,indefinite,Unas,s,[MASK] sruas,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,8.734533148230682,-0.5161794631286547,0.5161794631284692
911,911,srua,srua##s,plur,3,artificial,0.0001609312748769,plural,indefinite,Unas,s,[MASK] srua##s,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,8.734533148230682,-0.5161794631286547,0.5161794631284692
913,913,waa,waa,sing,2,default,6.931471943971701e-06,plural,definite,Las,s,[MASK] waa,"[CLS] , [MASK] , w , ##aa , [SEP]",morphemic,11.879438365588998,4.557889929020822,-4.557889929020763
915,915,waa,waas,plur,3,default,0.0012219728669151,plural,definite,Las,s,[MASK] waas,"[CLS] , [MASK] , w , ##aa , ##s , [SEP]",morphemic,6.707288622312985,-2.0638933084323146,2.0638933084326316
917,917,waa,waa##s,plur,3,artificial,0.0012219728669151,plural,definite,Las,s,[MASK] waa##s,"[CLS] , [MASK] , w , ##aa , ##s , [SEP]",morphemic,6.707288622312985,-2.0638933084323146,2.0638933084326316
919,919,waa,waa,sing,2,default,3.9609474811186374e-07,plural,indefinite,Unas,s,[MASK] waa,"[CLS] , [MASK] , w , ##aa , [SEP]",morphemic,14.741612391401988,4.413066908630659,-4.41306690863066
921,921,waa,waas,plur,3,default,7.428736353176646e-06,plural,indefinite,Unas,s,[MASK] waas,"[CLS] , [MASK] , w , ##aa , ##s , [SEP]",morphemic,11.810154787295444,-0.14470289825015037,0.14470289825014984
923,923,waa,waa##s,plur,3,artificial,7.428736353176646e-06,plural,indefinite,Unas,s,[MASK] waa##s,"[CLS] , [MASK] , w , ##aa , ##s , [SEP]",morphemic,11.810154787295444,-0.14470289825015037,0.14470289825014984
925,925,skiao,skiao,sing,3,default,0.0001309015497099,plural,definite,Los,s,[MASK] skiao,"[CLS] , [MASK] , s , ##k , ##iao , [SEP]",morphemic,8.941065046234154,2.715959989384457,-2.715959989384879
927,927,skiao,skiaos,plur,4,default,0.0022037380840629,plural,definite,Los,s,[MASK] skiaos,"[CLS] , [MASK] , s , ##k , ##iao , ##s , [SEP]",morphemic,6.117600231385164,-1.3369164532722104,1.336916453272348
929,929,skiao,skiao##s,plur,4,artificial,0.0022037380840629,plural,definite,Los,s,[MASK] skiao##s,"[CLS] , [MASK] , s , ##k , ##iao , ##s , [SEP]",morphemic,6.117600231385164,-1.3369164532722104,1.336916453272348
931,931,skiao,skiao,sing,3,default,7.032209850876825e-06,plural,indefinite,Unos,s,[MASK] skiao,"[CLS] , [MASK] , s , ##k , ##iao , [SEP]",morphemic,11.86500955575181,4.231059093896962,-4.231059093896779
933,933,skiao,skiaos,plur,4,default,1.933011481014546e-05,plural,indefinite,Unos,s,[MASK] skiaos,"[CLS] , [MASK] , s , ##k , ##iao , ##s , [SEP]",morphemic,10.853846325281824,2.091280924688732,-2.09128092468866
935,935,skiao,skiao##s,plur,4,artificial,1.933011481014546e-05,plural,indefinite,Unos,s,[MASK] skiao##s,"[CLS] , [MASK] , s , ##k , ##iao , ##s , [SEP]",morphemic,10.853846325281824,2.091280924688732,-2.09128092468866
937,937,mcmea,mcmea,sing,3,default,2.418381518509705e-05,plural,definite,Las,s,[MASK] mcmea,"[CLS] , [MASK] , m , ##c , ##mea , [SEP]",morphemic,10.629826942548362,4.98165841146667,-4.981658411466662
939,939,mcmea,mcmeas,plur,4,default,0.0010941477958112,plural,definite,Las,s,[MASK] mcmeas,"[CLS] , [MASK] , m , ##c , ##mea , ##s , [SEP]",morphemic,6.817779487387439,-2.6025718397918407,2.6025718397917528
941,941,mcmea,mcmea##s,plur,4,artificial,0.0010941477958112,plural,definite,Las,s,[MASK] mcmea##s,"[CLS] , [MASK] , m , ##c , ##mea , ##s , [SEP]",morphemic,6.817779487387439,-2.6025718397918407,2.6025718397917528
943,943,mcmea,mcmea,sing,3,default,8.117889933600964e-07,plural,indefinite,Unas,s,[MASK] mcmea,"[CLS] , [MASK] , m , ##c , ##mea , [SEP]",morphemic,14.024025390948266,5.5775747643884195,-5.5775747643880536
945,945,mcmea,mcmeas,plur,4,default,3.531543188728392e-05,plural,indefinite,Unas,s,[MASK] mcmeas,"[CLS] , [MASK] , m , ##c , ##mea , ##s , [SEP]",morphemic,10.25119052560762,-1.1086531223189695,1.10865312231897
947,947,mcmea,mcmea##s,plur,4,artificial,3.531543188728392e-05,plural,indefinite,Unas,s,[MASK] mcmea##s,"[CLS] , [MASK] , m , ##c , ##mea , ##s , [SEP]",morphemic,10.25119052560762,-1.1086531223189695,1.10865312231897
949,949,kwoa,kwoa,sing,3,default,0.0001093242099159,plural,definite,Las,s,[MASK] kwoa,"[CLS] , [MASK] , k , ##w , ##oa , [SEP]",morphemic,9.121192687620836,3.038594196851646,-3.0385941968519927
951,951,kwoa,kwoas,plur,4,default,0.0027677232865244,plural,definite,Las,s,[MASK] kwoas,"[CLS] , [MASK] , k , ##w , ##oa , ##s , [SEP]",morphemic,5.889730214965101,-2.2221012417992627,2.2221012417994848
953,953,kwoa,kwoa##s,plur,4,artificial,0.0027677232865244,plural,definite,Las,s,[MASK] kwoa##s,"[CLS] , [MASK] , k , ##w , ##oa , ##s , [SEP]",morphemic,5.889730214965101,-2.2221012417992627,2.2221012417994848
955,955,kwoa,kwoa,sing,3,default,1.541877099953126e-05,plural,indefinite,Unas,s,[MASK] kwoa,"[CLS] , [MASK] , k , ##w , ##oa , [SEP]",morphemic,11.07992489472196,3.9813842928410743,-3.981384292841064
957,957,kwoa,kwoas,plur,4,default,0.0001505771942902,plural,indefinite,Unas,s,[MASK] kwoas,"[CLS] , [MASK] , k , ##w , ##oa , ##s , [SEP]",morphemic,8.801034686401268,-0.1541538850888351,0.15415388508880176
959,959,kwoa,kwoa##s,plur,4,artificial,0.0001505771942902,plural,indefinite,Unas,s,[MASK] kwoa##s,"[CLS] , [MASK] , k , ##w , ##oa , ##s , [SEP]",morphemic,8.801034686401268,-0.1541538850888351,0.15415388508880176
961,961,clua,clua,sing,2,default,0.0002812823513522,plural,definite,Las,s,[MASK] clua,"[CLS] , [MASK] , cl , ##ua , [SEP]",morphemic,8.176151584030437,4.707651633272355,-4.707651633272617
963,963,clua,cluas,plur,3,default,0.0211023241281509,plural,definite,Las,s,[MASK] cluas,"[CLS] , [MASK] , cl , ##ua , ##s , [SEP]",morphemic,3.858372096312391,-3.8875893676395465,3.8875893676397664
965,965,clua,clua##s,plur,3,artificial,0.0211023241281509,plural,definite,Las,s,[MASK] clua##s,"[CLS] , [MASK] , cl , ##ua , ##s , [SEP]",morphemic,3.858372096312391,-3.8875893676395465,3.8875893676397664
967,967,clua,clua,sing,2,default,5.074935415905202e-06,plural,indefinite,Unas,s,[MASK] clua,"[CLS] , [MASK] , cl , ##ua , [SEP]",morphemic,12.191196759047408,5.489227276985125,-5.489227276985059
969,969,clua,cluas,plur,3,default,0.0003687345888465,plural,indefinite,Unas,s,[MASK] cluas,"[CLS] , [MASK] , cl , ##ua , ##s , [SEP]",morphemic,7.905433444142064,-1.9717598488131713,1.971759848812997
971,971,clua,clua##s,plur,3,artificial,0.0003687345888465,plural,indefinite,Unas,s,[MASK] clua##s,"[CLS] , [MASK] , cl , ##ua , ##s , [SEP]",morphemic,7.905433444142064,-1.9717598488131713,1.971759848812997
973,973,synoo,synoo,sing,3,default,0.0003634782333392,plural,definite,Los,s,[MASK] synoo,"[CLS] , [MASK] , s , ##yn , ##oo , [SEP]",morphemic,7.919791143555936,3.2130007268667438,-3.213000726866916
975,975,synoo,synoos,plur,4,default,0.0232847537845373,plural,definite,Los,s,[MASK] synoos,"[CLS] , [MASK] , s , ##yn , ##oo , ##s , [SEP]",morphemic,3.759956476598234,-4.11198182989123,4.11198182989126
977,977,synoo,synoo##s,plur,4,artificial,0.0232847537845373,plural,definite,Los,s,[MASK] synoo##s,"[CLS] , [MASK] , s , ##yn , ##oo , ##s , [SEP]",morphemic,3.759956476598234,-4.11198182989123,4.11198182989126
979,979,synoo,synoo,sing,3,default,1.067405719368253e-06,plural,indefinite,Unos,s,[MASK] synoo,"[CLS] , [MASK] , s , ##yn , ##oo , [SEP]",morphemic,13.750279414836964,6.958182388562518,-6.958182388562488
981,981,synoo,synoos,plur,4,default,2.81625434581656e-05,plural,indefinite,Unos,s,[MASK] synoos,"[CLS] , [MASK] , s , ##yn , ##oo , ##s , [SEP]",morphemic,10.477517709085376,2.1744021636596162,-2.1744021636594755
983,983,synoo,synoo##s,plur,4,artificial,2.81625434581656e-05,plural,indefinite,Unos,s,[MASK] synoo##s,"[CLS] , [MASK] , s , ##yn , ##oo , ##s , [SEP]",morphemic,10.477517709085376,2.1744021636596162,-2.1744021636594755
985,985,sroo,sroo,sing,2,default,0.0011505171423777,plural,definite,Los,s,[MASK] sroo,"[CLS] , [MASK] , sr , ##oo , [SEP]",morphemic,6.767543748662617,3.2020329882198273,-3.2020329882199072
987,987,sroo,sroos,plur,3,default,0.0278777498751878,plural,definite,Los,s,[MASK] sroos,"[CLS] , [MASK] , sr , ##oo , ##s , [SEP]",morphemic,3.579926403836513,-3.1207284436614247,3.120728443661489
989,989,sroo,sroo##s,plur,3,artificial,0.0278777498751878,plural,definite,Los,s,[MASK] sroo##s,"[CLS] , [MASK] , sr , ##oo , ##s , [SEP]",morphemic,3.579926403836513,-3.1207284436614247,3.120728443661489
991,991,sroo,sroo,sing,2,default,2.043483982561156e-05,plural,indefinite,Unos,s,[MASK] sroo,"[CLS] , [MASK] , sr , ##oo , [SEP]",morphemic,10.798269279216504,6.222383453364797,-6.222383453364788
993,993,sroo,sroos,plur,3,default,9.363303979625924e-05,plural,indefinite,Unos,s,[MASK] sroos,"[CLS] , [MASK] , sr , ##oo , ##s , [SEP]",morphemic,9.27612724749051,0.7137928386877253,-0.7137928386875808
995,995,sroo,sroo##s,plur,3,artificial,9.363303979625924e-05,plural,indefinite,Unos,s,[MASK] sroo##s,"[CLS] , [MASK] , sr , ##oo , ##s , [SEP]",morphemic,9.27612724749051,0.7137928386877253,-0.7137928386875808
997,997,gliao,gliao,sing,2,default,0.0003076580178458,plural,definite,Los,s,[MASK] gliao,"[CLS] , [MASK] , gl , ##iao , [SEP]",morphemic,8.086521723534975,4.172066198376041,-4.1720661983761165
999,999,gliao,gliaos,plur,3,default,0.0346708074212074,plural,definite,Los,s,[MASK] gliaos,"[CLS] , [MASK] , gl , ##iao , ##s , [SEP]",morphemic,3.3618572307993198,-4.007750086015602,4.007750086015668
1001,1001,gliao,gliao##s,plur,3,artificial,0.0346708074212074,plural,definite,Los,s,[MASK] gliao##s,"[CLS] , [MASK] , gl , ##iao , ##s , [SEP]",morphemic,3.3618572307993198,-4.007750086015602,4.007750086015668
1003,1003,gliao,gliao,sing,2,default,1.801702410375583e-06,plural,indefinite,Unos,s,[MASK] gliao,"[CLS] , [MASK] , gl , ##iao , [SEP]",morphemic,13.226778556491617,7.258081912711397,-7.2580819127113685
1005,1005,gliao,gliaos,plur,3,default,0.0001003694196697,plural,indefinite,Unos,s,[MASK] gliaos,"[CLS] , [MASK] , gl , ##iao , ##s , [SEP]",morphemic,9.20665298206489,1.0279884105240722,-1.0279884105240915
1007,1007,gliao,gliao##s,plur,3,artificial,0.0001003694196697,plural,indefinite,Unos,s,[MASK] gliao##s,"[CLS] , [MASK] , gl , ##iao , ##s , [SEP]",morphemic,9.20665298206489,1.0279884105240722,-1.0279884105240915
1009,1009,xaa,xaa,sing,2,default,5.589136435446562e-06,plural,definite,Las,s,[MASK] xaa,"[CLS] , [MASK] , x , ##aa , [SEP]",morphemic,12.094685766551056,3.4286599623233602,-3.428659962322857
1011,1011,xaa,xaas,plur,3,default,0.000298010680126,plural,definite,Las,s,[MASK] xaas,"[CLS] , [MASK] , x , ##aa , ##s , [SEP]",morphemic,8.118381232752002,-1.1213349276582836,1.1213349276581945
1013,1013,xaa,xaa##s,plur,3,artificial,0.000298010680126,plural,definite,Las,s,[MASK] xaa##s,"[CLS] , [MASK] , x , ##aa , ##s , [SEP]",morphemic,8.118381232752002,-1.1213349276582836,1.1213349276581945
1015,1015,xaa,xaa,sing,2,default,2.8319354328232293e-07,plural,indefinite,Unas,s,[MASK] xaa,"[CLS] , [MASK] , x , ##aa , [SEP]",morphemic,15.077135274531091,4.204259885618663,-4.204259885618663
1017,1017,xaa,xaas,plur,3,default,2.827608341249288e-06,plural,indefinite,Unas,s,[MASK] xaas,"[CLS] , [MASK] , x , ##aa , ##s , [SEP]",morphemic,12.776079312714336,1.5079498135280307,-1.5079498135280325
1019,1019,xaa,xaa##s,plur,3,artificial,2.827608341249288e-06,plural,indefinite,Unas,s,[MASK] xaa##s,"[CLS] , [MASK] , x , ##aa , ##s , [SEP]",morphemic,12.776079312714336,1.5079498135280307,-1.5079498135280325
1021,1021,yo,yo,sing,1,default,0.0001755214034346,plural,definite,Los,s,[MASK] yo,"[CLS] , [MASK] , yo , [SEP]",morphemic,8.647749565601691,1.3568000964114768,-1.3568000964119644
1023,1023,yo,yos,plur,2,default,0.0248588249087333,plural,definite,Los,s,[MASK] yos,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,3.694542462370201,-2.515822301784705,2.515822301784726
1025,1025,yo,yo##s,plur,2,artificial,0.0248588249087333,plural,definite,Los,s,[MASK] yo##s,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,3.694542462370201,-2.515822301784705,2.515822301784726
1027,1027,yo,yo,sing,1,default,1.7833042875281535e-05,plural,indefinite,Unos,s,[MASK] yo,"[CLS] , [MASK] , yo , [SEP]",morphemic,10.934457480230456,2.8343591613511965,-2.834359161351039
1029,1029,yo,yos,plur,2,default,0.0001063998424797,plural,indefinite,Unos,s,[MASK] yos,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,9.148306461511474,1.0856547735256417,-1.0856547735257223
1031,1031,yo,yo##s,plur,2,artificial,0.0001063998424797,plural,indefinite,Unos,s,[MASK] yo##s,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,9.148306461511474,1.0856547735256417,-1.0856547735257223
1033,1033,mckiao,mckiao,sing,4,default,6.345062865875661e-05,plural,definite,Los,s,[MASK] mckiao,"[CLS] , [MASK] , m , ##c , ##k , ##iao , [SEP]",morphemic,9.665248455913536,3.3465246288552306,-3.3465246288551973
1035,1035,mckiao,mckiaos,plur,5,default,0.0008164097671397,plural,definite,Los,s,[MASK] mckiaos,"[CLS] , [MASK] , m , ##c , ##k , ##iao , ##s , [SEP]",morphemic,7.110594163430743,-0.7998303953418846,0.7998303953419206
1037,1037,mckiao,mckiao##s,plur,5,artificial,0.0008164097671397,plural,definite,Los,s,[MASK] mckiao##s,"[CLS] , [MASK] , m , ##c , ##k , ##iao , ##s , [SEP]",morphemic,7.110594163430743,-0.7998303953418846,0.7998303953419206
1039,1039,mckiao,mckiao,sing,4,default,2.459389179421123e-06,plural,indefinite,Unos,s,[MASK] mckiao,"[CLS] , [MASK] , m , ##c , ##k , ##iao , [SEP]",morphemic,12.915597539900135,4.499144498463755,-4.499144498463695
1041,1041,mckiao,mckiaos,plur,5,default,8.87709938979242e-06,plural,indefinite,Unos,s,[MASK] mckiaos,"[CLS] , [MASK] , m , ##c , ##k , ##iao , ##s , [SEP]",morphemic,11.632035699614036,1.6635198718791315,-1.6635198718791326
1043,1043,mckiao,mckiao##s,plur,5,artificial,8.87709938979242e-06,plural,indefinite,Unos,s,[MASK] mckiao##s,"[CLS] , [MASK] , m , ##c , ##k , ##iao , ##s , [SEP]",morphemic,11.632035699614036,1.6635198718791315,-1.6635198718791326
1045,1045,tea,tea,sing,1,default,0.0005049203173257,plural,definite,Las,s,[MASK] tea,"[CLS] , [MASK] , tea , [SEP]",morphemic,7.591109928612448,2.6960936462252647,-2.6960936462253415
1047,1047,tea,teas,plur,2,default,0.0049715568311512,plural,definite,Las,s,[MASK] teas,"[CLS] , [MASK] , tea , ##s , [SEP]",morphemic,5.304022242220316,-1.734862875763925,1.7348628757639275
1049,1049,tea,tea##s,plur,2,artificial,0.0049715568311512,plural,definite,Las,s,[MASK] tea##s,"[CLS] , [MASK] , tea , ##s , [SEP]",morphemic,5.304022242220316,-1.734862875763925,1.7348628757639275
1051,1051,tea,tea,sing,1,default,7.456046205334131e-06,plural,indefinite,Unas,s,[MASK] tea,"[CLS] , [MASK] , tea , [SEP]",morphemic,11.80648528353284,4.590894177394937,-4.590894177394905
1053,1053,tea,teas,plur,2,default,2.653681076481007e-05,plural,indefinite,Unas,s,[MASK] teas,"[CLS] , [MASK] , tea , ##s , [SEP]",morphemic,10.53697770339427,0.9053077412365518,-0.9053077412365527
1055,1055,tea,tea##s,plur,2,artificial,2.653681076481007e-05,plural,indefinite,Unas,s,[MASK] tea##s,"[CLS] , [MASK] , tea , ##s , [SEP]",morphemic,10.53697770339427,0.9053077412365518,-0.9053077412365527
1057,1057,synaa,synaa,sing,3,default,2.528823642933276e-05,plural,definite,Las,s,[MASK] synaa,"[CLS] , [MASK] , s , ##yn , ##aa , [SEP]",morphemic,10.585171233627218,4.497848446448153,-4.4978484464481205
1059,1059,synaa,synaas,plur,4,default,0.0007023054058663,plural,definite,Las,s,[MASK] synaas,"[CLS] , [MASK] , s , ##yn , ##aa , ##s , [SEP]",morphemic,7.261142197454077,-1.2858800535784498,1.285880053578576
1061,1061,synaa,synaa##s,plur,4,artificial,0.0007023054058663,plural,definite,Las,s,[MASK] synaa##s,"[CLS] , [MASK] , s , ##yn , ##aa , ##s , [SEP]",morphemic,7.261142197454077,-1.2858800535784498,1.285880053578576
1063,1063,synaa,synaa,sing,3,default,1.0964204193442129e-06,plural,indefinite,Unas,s,[MASK] synaa,"[CLS] , [MASK] , s , ##yn , ##aa , [SEP]",morphemic,13.723459848699768,5.090613427861232,-5.090613427861205
1065,1065,synaa,synaas,plur,4,default,2.4762241537246155e-06,plural,indefinite,Unas,s,[MASK] synaas,"[CLS] , [MASK] , s , ##yn , ##aa , ##s , [SEP]",morphemic,12.908775676656123,1.0306548643748652,-1.030654864374864
1067,1067,synaa,synaa##s,plur,4,artificial,2.4762241537246155e-06,plural,indefinite,Unas,s,[MASK] synaa##s,"[CLS] , [MASK] , s , ##yn , ##aa , ##s , [SEP]",morphemic,12.908775676656123,1.0306548643748652,-1.030654864374864
1069,1069,thaa,thaa,sing,2,default,3.245606058044359e-05,plural,definite,Las,s,[MASK] thaa,"[CLS] , [MASK] , th , ##aa , [SEP]",morphemic,10.335623365521212,3.9457553619976675,-3.9457553619976373
1071,1071,thaa,thaas,plur,3,default,0.0020999140106141,plural,definite,Las,s,[MASK] thaas,"[CLS] , [MASK] , th , ##aa , ##s , [SEP]",morphemic,6.165858882417717,-1.8931322795546093,1.8931322795548762
1073,1073,thaa,thaa##s,plur,3,artificial,0.0020999140106141,plural,definite,Las,s,[MASK] thaa##s,"[CLS] , [MASK] , th , ##aa , ##s , [SEP]",morphemic,6.165858882417717,-1.8931322795546093,1.8931322795548762
1075,1075,thaa,thaa,sing,2,default,1.3183533837946015e-06,plural,indefinite,Unas,s,[MASK] thaa,"[CLS] , [MASK] , th , ##aa , [SEP]",morphemic,13.53912703658182,5.192116765193564,-5.192116765193448
1077,1077,thaa,thaas,plur,3,default,1.6969850548775867e-05,plural,indefinite,Unas,s,[MASK] thaas,"[CLS] , [MASK] , th , ##aa , ##s , [SEP]",morphemic,10.984072285546793,0.6029881960069972,-0.602988196006995
1079,1079,thaa,thaa##s,plur,3,artificial,1.6969850548775867e-05,plural,indefinite,Unas,s,[MASK] thaa##s,"[CLS] , [MASK] , th , ##aa , ##s , [SEP]",morphemic,10.984072285546793,0.6029881960069972,-0.602988196006995
1081,1081,dro,dro,sing,1,default,0.0004296663391869,plural,definite,Los,s,[MASK] dro,"[CLS] , [MASK] , dro , [SEP]",morphemic,7.75250160586505,3.148410776467782,-3.1484107764679004
1083,1083,dro,dros,plur,2,default,0.0036512413062155,plural,definite,Los,s,[MASK] dros,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,5.612688085308493,0.5878590880243006,-0.5878590880243038
1085,1085,dro,dro##s,plur,2,artificial,0.0036512413062155,plural,definite,Los,s,[MASK] dro##s,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,5.612688085308493,0.5878590880243006,-0.5878590880243038
1087,1087,dro,dro,sing,1,default,8.161720870702993e-06,plural,indefinite,Unos,s,[MASK] dro,"[CLS] , [MASK] , dro , [SEP]",morphemic,11.71605552020512,5.375617040097534,-5.375617040097511
1089,1089,dro,dros,plur,2,default,8.862752292770892e-05,plural,indefinite,Unos,s,[MASK] dros,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,9.331068106067706,2.344327439824176,-2.344327439824153
1091,1091,dro,dro##s,plur,2,artificial,8.862752292770892e-05,plural,indefinite,Unos,s,[MASK] dro##s,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,9.331068106067706,2.344327439824176,-2.344327439824153
1093,1093,vuo,vuo,sing,2,default,0.000391147827031,plural,definite,Los,s,[MASK] vuo,"[CLS] , [MASK] , v , ##uo , [SEP]",morphemic,7.846424995182653,4.434299524826974,-4.434299524827207
1095,1095,vuo,vuos,plur,3,default,0.0349829122424125,plural,definite,Los,s,[MASK] vuos,"[CLS] , [MASK] , v , ##uo , ##s , [SEP]",morphemic,3.352895558357071,-4.445013114399862,4.445013114399946
1097,1097,vuo,vuo##s,plur,3,artificial,0.0349829122424125,plural,definite,Los,s,[MASK] vuo##s,"[CLS] , [MASK] , v , ##uo , ##s , [SEP]",morphemic,3.352895558357071,-4.445013114399862,4.445013114399946
1099,1099,vuo,vuo,sing,2,default,7.297682714124676e-06,plural,indefinite,Unos,s,[MASK] vuo,"[CLS] , [MASK] , v , ##uo , [SEP]",morphemic,11.827953696624812,6.714554231498296,-6.714554231498294
1101,1101,vuo,vuos,plur,3,default,0.0003961029287893,plural,indefinite,Unos,s,[MASK] vuos,"[CLS] , [MASK] , v , ##uo , ##s , [SEP]",morphemic,7.833836459298269,-0.7061561999663803,0.7061561999663246
1103,1103,vuo,vuo##s,plur,3,artificial,0.0003961029287893,plural,indefinite,Unos,s,[MASK] vuo##s,"[CLS] , [MASK] , v , ##uo , ##s , [SEP]",morphemic,7.833836459298269,-0.7061561999663803,0.7061561999663246
1105,1105,mcfia,mcfia,sing,3,default,2.117591975547839e-05,plural,definite,Las,s,[MASK] mcfia,"[CLS] , [MASK] , m , ##c , ##fia , [SEP]",morphemic,10.762645882455494,5.075944942005179,-5.075944942005168
1107,1107,mcfia,mcfias,plur,4,default,0.002112062415108,plural,definite,Las,s,[MASK] mcfias,"[CLS] , [MASK] , m , ##c , ##fia , ##s , [SEP]",morphemic,6.160090360966797,-4.301089228705265,4.301089228705225
1109,1109,mcfia,mcfia##s,plur,4,artificial,0.002112062415108,plural,definite,Las,s,[MASK] mcfia##s,"[CLS] , [MASK] , m , ##c , ##fia , ##s , [SEP]",morphemic,6.160090360966797,-4.301089228705265,4.301089228705225
1111,1111,mcfia,mcfia,sing,3,default,4.984855763723317e-07,plural,indefinite,Unas,s,[MASK] mcfia,"[CLS] , [MASK] , m , ##c , ##fia , [SEP]",morphemic,14.511691182020623,6.4044841830653105,-6.404484183065285
