,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
269,269,gra,gra##s,plur,2,artificial,3.4862576285377145e-05,plural,definite,Las,s,[MASK] gra##s,"[CLS] , [MASK] , gra , ##s , [SEP]",single-token,10.26409661683444,1.5673108060318324,-1.5673108060315386
271,271,gra,gra,sing,1,default,2.1889748040848644e-06,plural,indefinite,Unas,s,[MASK] gra,"[CLS] , [MASK] , gra , [SEP]",single-token,13.032077249729689,4.603540520467952,-4.603540520467909
273,273,gra,gras,plur,1,default,8.449038659819053e-07,plural,indefinite,Unas,s,[MASK] gras,"[CLS] , [MASK] , gras , [SEP]",single-token,13.984042984130069,3.74468990235488,-3.7446899023548794
275,275,gra,gra##s,plur,2,artificial,1.5435887235071275e-06,plural,indefinite,Unas,s,[MASK] gra##s,"[CLS] , [MASK] , gra , ##s , [SEP]",single-token,13.381400512630227,3.049129494522827,-3.0491294945228264
277,277,sea,sea,sing,1,default,9.956096619134767e-05,plural,definite,Las,s,[MASK] sea,"[CLS] , [MASK] , sea , [SEP]",single-token,9.214740375898195,2.1299675810236662,-2.1299675810235974
279,279,sea,seas,plur,1,default,0.0003357104142196,plural,definite,Las,s,[MASK] seas,"[CLS] , [MASK] , seas , [SEP]",single-token,7.999261632059566,0.5282044628501108,-0.5282044628501515
281,281,sea,sea##s,plur,2,artificial,0.0046682497486472,plural,definite,Las,s,[MASK] sea##s,"[CLS] , [MASK] , sea , ##s , [SEP]",single-token,5.36697106370813,-2.5698513700636605,2.569851370063794
283,283,sea,sea,sing,1,default,5.249494279269129e-07,plural,indefinite,Unas,s,[MASK] sea,"[CLS] , [MASK] , sea , [SEP]",single-token,14.459963906752863,4.392135574498402,-4.392135574498405
285,285,sea,seas,plur,1,default,3.17235680995509e-05,plural,indefinite,Unas,s,[MASK] seas,"[CLS] , [MASK] , seas , [SEP]",single-token,10.358450680148357,0.6952376286824471,-0.695237628682446
287,287,sea,sea##s,plur,2,artificial,2.1901469153817743e-05,plural,indefinite,Unas,s,[MASK] sea##s,"[CLS] , [MASK] , sea , ##s , [SEP]",single-token,10.72895683874268,-1.3872717946823947,1.3872717946823963
289,289,cla,cla,sing,1,default,0.0006046560010872,plural,definite,Las,s,[MASK] cla,"[CLS] , [MASK] , cla , [SEP]",single-token,7.410850854888041,2.005596199825775,-2.0055961998258947
291,291,cla,clas,plur,1,default,9.306201536674052e-05,plural,definite,Las,s,[MASK] clas,"[CLS] , [MASK] , clas , [SEP]",single-token,9.282244455144184,1.3943452279927824,-1.3943452279926407
293,293,cla,cla##s,plur,2,artificial,0.0004768748476635,plural,definite,Las,s,[MASK] cla##s,"[CLS] , [MASK] , cla , ##s , [SEP]",single-token,7.648256475372909,-0.5278158550157244,0.5278158550156008
295,295,cla,cla,sing,1,default,4.462697233975632e-06,plural,indefinite,Unas,s,[MASK] cla,"[CLS] , [MASK] , cla , [SEP]",single-token,12.319757213745444,4.496412697633932,-4.496412697633922
297,297,cla,clas,plur,1,default,5.431355134533078e-07,plural,indefinite,Unas,s,[MASK] clas,"[CLS] , [MASK] , clas , [SEP]",single-token,14.42590698377775,4.022168153469162,-4.0221681534691625
299,299,cla,cla##s,plur,2,artificial,5.139524546393659e-06,plural,indefinite,Unas,s,[MASK] cla##s,"[CLS] , [MASK] , cla , ##s , [SEP]",single-token,12.178549983477277,2.1403169688612724,-2.1403169688612733
301,301,da,da,sing,1,default,0.0003345536824781,plural,definite,Las,s,[MASK] da,"[CLS] , [MASK] , da , [SEP]",single-token,8.002713205538084,2.7179398270824464,-2.7179398270825748
303,303,da,das,plur,1,default,0.0016109209973365,plural,definite,Las,s,[MASK] das,"[CLS] , [MASK] , das , [SEP]",single-token,6.430949215507773,-3.4612659745239593,3.4612659745239553
305,305,da,da##s,plur,2,artificial,0.0005966972094029,plural,definite,Las,s,[MASK] da##s,"[CLS] , [MASK] , da , ##s , [SEP]",single-token,7.424100760164253,-1.0819702271678828,1.0819702271679432
307,307,da,da,sing,1,default,7.438070952048292e-06,plural,indefinite,Unas,s,[MASK] da,"[CLS] , [MASK] , da , [SEP]",single-token,11.80889902337698,4.8794088955346195,-4.879408895534619
309,309,da,das,plur,1,default,3.4187552955700085e-05,plural,indefinite,Unas,s,[MASK] das,"[CLS] , [MASK] , das , [SEP]",single-token,10.283648928804844,1.1642493928006168,-1.1642493928004207
311,311,da,da##s,plur,2,artificial,1.0017241947934965e-05,plural,indefinite,Unas,s,[MASK] da##s,"[CLS] , [MASK] , da , ##s , [SEP]",single-token,11.511202754894192,0.5586805727379982,-0.5586805727379981
313,313,mo,mo,sing,1,default,7.874632137827575e-05,plural,definite,Los,s,[MASK] mo,"[CLS] , [MASK] , mo , [SEP]",single-token,9.449278994006418,3.7841867779936607,-3.7841867779936376
315,315,mo,mos,plur,1,default,0.0128691103309392,plural,definite,Los,s,[MASK] mos,"[CLS] , [MASK] , mos , [SEP]",single-token,4.352925387118652,-2.5632915681647495,2.563291568164782
317,317,mo,mo##s,plur,2,artificial,0.0007713925442658,plural,definite,Los,s,[MASK] mo##s,"[CLS] , [MASK] , mo , ##s , [SEP]",single-token,7.167313177435408,0.5986393848004283,-0.5986393848004663
319,319,mo,mo,sing,1,default,4.409653683978831e-06,plural,indefinite,Unos,s,[MASK] mo,"[CLS] , [MASK] , mo , [SEP]",single-token,12.331714401299154,5.933632433144008,-5.933632433143951
321,321,mo,mos,plur,1,default,0.0001306079648202,plural,indefinite,Unos,s,[MASK] mos,"[CLS] , [MASK] , mos , [SEP]",single-token,8.94331035660919,0.9888729424608185,-0.9888729424608037
323,323,mo,mo##s,plur,2,artificial,6.411228969227523e-05,plural,indefinite,Unos,s,[MASK] mo##s,"[CLS] , [MASK] , mo , ##s , [SEP]",single-token,9.654874485546328,2.4803701066324333,-2.4803701066323627
325,325,no,no,sing,1,default,0.0001460266066715,plural,definite,Los,s,[MASK] no,"[CLS] , [MASK] , no , [SEP]",single-token,8.83172171538306,1.814796467718133,-1.814796467718212
327,327,no,nos,plur,1,default,0.0040138578042387,plural,definite,Los,s,[MASK] nos,"[CLS] , [MASK] , nos , [SEP]",single-token,5.5180024541884345,0.14301288614756746,-0.1430128861475906
329,329,no,no##s,plur,2,artificial,0.0012295539490878,plural,definite,Los,s,[MASK] no##s,"[CLS] , [MASK] , no , ##s , [SEP]",single-token,6.701103818386693,-1.3411026238882133,1.3411026238882193
331,331,no,no,sing,1,default,6.592060799448518e-06,plural,indefinite,Unos,s,[MASK] no,"[CLS] , [MASK] , no , [SEP]",single-token,11.929644542182324,4.22547915735287,-4.225479157352736
333,333,no,nos,plur,1,default,4.9884256441146135e-05,plural,indefinite,Unos,s,[MASK] nos,"[CLS] , [MASK] , nos , [SEP]",single-token,9.905805107169526,1.855495820999952,-1.8554958209998336
335,335,no,no##s,plur,2,artificial,1.6447711459477432e-05,plural,indefinite,Unos,s,[MASK] no##s,"[CLS] , [MASK] , no , ##s , [SEP]",single-token,11.01532421143553,2.265403152685945,-2.2654031526855993
337,337,ha,ha,sing,1,default,0.000151291678776,plural,definite,Las,s,[MASK] ha,"[CLS] , [MASK] , ha , [SEP]",single-token,8.796300936858009,3.020933162437724,-3.0209331624379314
339,339,ha,has,plur,1,default,0.0040392158553004,plural,definite,Las,s,[MASK] has,"[CLS] , [MASK] , has , [SEP]",single-token,5.51170470107066,0.74578337023482,-0.7457833702348169
341,341,ha,ha##s,plur,2,artificial,0.0003206406254321,plural,definite,Las,s,[MASK] ha##s,"[CLS] , [MASK] , ha , ##s , [SEP]",single-token,8.045189608935463,-0.29734802297749496,0.2973480229777785
343,343,ha,ha,sing,1,default,5.972909207230259e-07,plural,indefinite,Unas,s,[MASK] ha,"[CLS] , [MASK] , ha , [SEP]",single-token,14.33086153785436,6.0589251760986045,-6.058925176098226
345,345,ha,has,plur,1,default,1.0579530680843163e-05,plural,indefinite,Unas,s,[MASK] has,"[CLS] , [MASK] , has , [SEP]",single-token,11.456589491606564,2.5877460911503576,-2.5877460911498398
347,347,ha,ha##s,plur,2,artificial,1.308856917603407e-05,plural,indefinite,Unas,s,[MASK] ha##s,"[CLS] , [MASK] , ha , ##s , [SEP]",single-token,11.243771290660565,2.3344153144415127,-2.33441531444093
349,349,pro,pro,sing,1,default,0.0017131473869085,plural,definite,Los,s,[MASK] pro,"[CLS] , [MASK] , pro , [SEP]",single-token,6.369423023114589,0.09871096471232832,-0.09871096471230566
351,351,pro,pros,plur,1,default,0.0201133284717798,plural,definite,Los,s,[MASK] pros,"[CLS] , [MASK] , pros , [SEP]",single-token,3.906372575627358,-3.129737359900076,3.1297373599001013
353,353,pro,pro##s,plur,2,artificial,0.0007930734427645,plural,definite,Los,s,[MASK] pro##s,"[CLS] , [MASK] , pro , ##s , [SEP]",single-token,7.139594726791112,-2.4250292181987794,2.4250292181986786
355,355,pro,pro,sing,1,default,9.462885827815626e-06,plural,indefinite,Unos,s,[MASK] pro,"[CLS] , [MASK] , pro , [SEP]",single-token,11.56813316562608,3.6536411850868484,-3.653641185086625
357,357,pro,pros,plur,1,default,5.345805766410194e-05,plural,indefinite,Unos,s,[MASK] pros,"[CLS] , [MASK] , pros , [SEP]",single-token,9.836613180421924,0.841035337145712,-0.8410353371454741
359,359,pro,pro##s,plur,2,artificial,2.955639865831472e-05,plural,indefinite,Unos,s,[MASK] pro##s,"[CLS] , [MASK] , pro , ##s , [SEP]",single-token,10.42921030089245,0.9094600864899061,-0.909460086489906
361,361,crea,crea,sing,1,default,0.0042181028984487,plural,definite,Las,s,[MASK] crea,"[CLS] , [MASK] , crea , [SEP]",single-token,5.468369802142809,0.19213105153995969,-0.1921310515399605
363,363,crea,creas,plur,1,default,0.0042395335622131,plural,definite,Las,s,[MASK] creas,"[CLS] , [MASK] , creas , [SEP]",single-token,5.46330202470168,-0.948781000790949,0.9487810007909561
365,365,crea,crea##s,plur,2,artificial,0.0114431697875261,plural,definite,Las,s,[MASK] crea##s,"[CLS] , [MASK] , crea , ##s , [SEP]",single-token,4.470362252080666,-2.0459761743978486,2.045976174397869
367,367,crea,crea,sing,1,default,3.270438355684746e-06,plural,indefinite,Unas,s,[MASK] crea,"[CLS] , [MASK] , crea , [SEP]",single-token,12.630586528313287,2.2550221013499456,-2.255022101349946
369,369,crea,creas,plur,1,default,1.0150368325412272e-05,plural,indefinite,Unas,s,[MASK] creas,"[CLS] , [MASK] , creas , [SEP]",single-token,11.49800056491692,0.19420533656611916,-0.19420533656612296
371,371,crea,crea##s,plur,2,artificial,0.0007119184010662,plural,indefinite,Unas,s,[MASK] crea##s,"[CLS] , [MASK] , crea , ##s , [SEP]",single-token,7.2475472583640626,-0.7039265638053696,0.703926563805591
373,373,fra,fra,sing,1,default,0.0004612405609805,plural,definite,Las,s,[MASK] fra,"[CLS] , [MASK] , fra , [SEP]",single-token,7.681590826817814,1.7731933203681507,-1.7731933203681691
375,375,fra,fras,plur,1,default,0.0010186545550823,plural,definite,Las,s,[MASK] fras,"[CLS] , [MASK] , fras , [SEP]",single-token,6.889272586060973,1.318223462258688,-1.3182234622586981
377,377,fra,fra##s,plur,2,artificial,0.0005249284440651,plural,definite,Las,s,[MASK] fra##s,"[CLS] , [MASK] , fra , ##s , [SEP]",single-token,7.552248601680688,0.49566891702678717,-0.4956689170268495
379,379,fra,fra,sing,1,default,7.324292710109148e-06,plural,indefinite,Unas,s,[MASK] fra,"[CLS] , [MASK] , fra , [SEP]",single-token,11.824313966070074,3.1849585353747685,-3.1849585353746823
381,381,fra,fras,plur,1,default,1.816016447264701e-05,plural,indefinite,Unas,s,[MASK] fras,"[CLS] , [MASK] , fras , [SEP]",single-token,10.916280127968315,4.23666100789686,-4.236661007896826
383,383,fra,fra##s,plur,2,artificial,1.609641549293883e-05,plural,indefinite,Unas,s,[MASK] fra##s,"[CLS] , [MASK] , fra , ##s , [SEP]",single-token,11.036913950951998,2.156947076796266,-2.1569470767958223
385,385,ca,ca,sing,1,default,8.764042286202312e-05,plural,definite,Las,s,[MASK] ca,"[CLS] , [MASK] , ca , [SEP]",single-token,9.342268218259797,2.679342759182341,-2.6793427591823087
387,387,ca,cas,plur,1,default,0.00018552345864,plural,definite,Las,s,[MASK] cas,"[CLS] , [MASK] , cas , [SEP]",single-token,8.592329222240737,1.6139292359370652,-1.6139292359374926
389,389,ca,ca##s,plur,2,artificial,0.0001681591966189,plural,definite,Las,s,[MASK] ca##s,"[CLS] , [MASK] , ca , ##s , [SEP]",single-token,8.690599428327157,1.667330240599803,-1.6673302406000607
391,391,ca,ca,sing,1,default,2.993609768964234e-06,plural,indefinite,Unas,s,[MASK] ca,"[CLS] , [MASK] , ca , [SEP]",single-token,12.719030618148828,4.153990316841066,-4.153990316840956
393,393,ca,cas,plur,1,default,1.3681375321539235e-06,plural,indefinite,Unas,s,[MASK] cas,"[CLS] , [MASK] , cas , [SEP]",single-token,13.502060208617005,4.538789301279747,-4.538789301279107
395,395,ca,ca##s,plur,2,artificial,8.064300345722586e-06,plural,indefinite,Unas,s,[MASK] ca##s,"[CLS] , [MASK] , ca , ##s , [SEP]",single-token,11.72806360207555,2.9466829967731876,-2.946682996772547
397,397,do,do,sing,1,default,5.772316580987536e-05,plural,definite,Los,s,[MASK] do,"[CLS] , [MASK] , do , [SEP]",single-token,9.759851977851746,3.383491572311822,-3.3834915723117955
399,399,do,dos,plur,1,default,0.0938390716910362,plural,definite,Los,s,[MASK] dos,"[CLS] , [MASK] , dos , [SEP]",single-token,2.366173967151361,-3.079145395136878,3.0791453951368792
401,401,do,do##s,plur,2,artificial,0.0001367626100545,plural,definite,Los,s,[MASK] do##s,"[CLS] , [MASK] , do , ##s , [SEP]",single-token,8.897263908448593,1.9305906254584642,-1.930590625458941
403,403,do,do,sing,1,default,1.02469516605197e-06,plural,indefinite,Unos,s,[MASK] do,"[CLS] , [MASK] , do , [SEP]",single-token,13.791115388579437,5.380069789142018,-5.380069789141926
405,405,do,dos,plur,1,default,0.0005359423812478,plural,indefinite,Unos,s,[MASK] dos,"[CLS] , [MASK] , dos , [SEP]",single-token,7.5314839003436305,1.4449596920358756,-1.4449596920360148
407,407,do,do##s,plur,2,artificial,3.191184532624902e-06,plural,indefinite,Unos,s,[MASK] do##s,"[CLS] , [MASK] , do , ##s , [SEP]",single-token,12.655118383250608,4.680258704589588,-4.680258704589304
409,409,na,na,sing,1,default,0.0002138888376066,plural,definite,Las,s,[MASK] na,"[CLS] , [MASK] , na , [SEP]",single-token,8.450054128339772,2.35225396994071,-2.3522539699409175
411,411,na,nas,plur,1,default,0.0039559733122587,plural,definite,Las,s,[MASK] nas,"[CLS] , [MASK] , nas , [SEP]",single-token,5.532528611387319,-1.9106292433255492,1.9106292433256735
413,413,na,na##s,plur,2,artificial,0.0011197359999641,plural,definite,Las,s,[MASK] na##s,"[CLS] , [MASK] , na , ##s , [SEP]",single-token,6.794662335777819,-1.6795611169456741,1.6795611169458036
415,415,na,na,sing,1,default,2.117904386977898e-06,plural,indefinite,Unas,s,[MASK] na,"[CLS] , [MASK] , na , [SEP]",single-token,13.065083454873964,5.572060683634363,-5.57206068363432
417,417,na,nas,plur,1,default,8.082303793344181e-06,plural,indefinite,Unas,s,[MASK] nas,"[CLS] , [MASK] , nas , [SEP]",single-token,11.725833603132454,2.4917344737564253,-2.491734473756425
419,419,na,na##s,plur,2,artificial,2.7686061002896167e-05,plural,indefinite,Unas,s,[MASK] na##s,"[CLS] , [MASK] , na , ##s , [SEP]",single-token,10.494581484316916,1.427316682826996,-1.4273166828264419
421,421,po,po,sing,1,default,0.0004749091458506,plural,definite,Los,s,[MASK] po,"[CLS] , [MASK] , po , [SEP]",single-token,7.652387044117722,2.7892693976786473,-2.789269397678831
423,423,po,pos,plur,1,default,0.0001161813561338,plural,definite,Los,s,[MASK] pos,"[CLS] , [MASK] , pos , [SEP]",single-token,9.060358172771394,2.929631786471794,-2.929631786472566
425,425,po,po##s,plur,2,artificial,0.0080522978678345,plural,definite,Los,s,[MASK] po##s,"[CLS] , [MASK] , po , ##s , [SEP]",single-token,4.821797778864156,-0.6609869249025415,0.6609869249025346
427,427,po,po,sing,1,default,3.562188567229896e-06,plural,indefinite,Unos,s,[MASK] po,"[CLS] , [MASK] , po , [SEP]",single-token,12.545135435915771,5.684295239744128,-5.684295239744087
429,429,po,pos,plur,1,default,3.6339408779895166e-06,plural,indefinite,Unos,s,[MASK] pos,"[CLS] , [MASK] , pos , [SEP]",single-token,12.525192857250454,4.989956903714733,-4.98995690371462
431,431,po,po##s,plur,2,artificial,7.557871867902577e-05,plural,indefinite,Unos,s,[MASK] po##s,"[CLS] , [MASK] , po , ##s , [SEP]",single-token,9.49033581336174,2.8965920746793854,-2.896592074679343
433,433,fo,fo,sing,1,default,0.0001135968777816,plural,definite,Los,s,[MASK] fo,"[CLS] , [MASK] , fo , [SEP]",single-token,9.08285453637117,1.891870934824846,-1.8918709348254539
435,435,fo,fos,plur,1,default,1.5524557966273278e-05,plural,definite,Los,s,[MASK] fos,"[CLS] , [MASK] , fos , [SEP]",single-token,11.073087402931831,4.7423229444567,-4.742322944456671
437,437,fo,fo##s,plur,2,artificial,0.0005805605906061,plural,definite,Los,s,[MASK] fo##s,"[CLS] , [MASK] , fo , ##s , [SEP]",single-token,7.451516385690613,0.5451941308704242,-0.545194130870552
439,439,fo,fo,sing,1,default,5.937267815170344e-07,plural,indefinite,Unos,s,[MASK] fo,"[CLS] , [MASK] , fo , [SEP]",single-token,14.33684658717559,4.856811465812086,-4.856811465812085
441,441,fo,fos,plur,1,default,5.848077080372605e-07,plural,indefinite,Unos,s,[MASK] fos,"[CLS] , [MASK] , fos , [SEP]",single-token,14.351982747959436,5.9225339651154325,-5.922533965115352
443,443,fo,fo##s,plur,2,artificial,6.127142114564776e-06,plural,indefinite,Unos,s,[MASK] fo##s,"[CLS] , [MASK] , fo , ##s , [SEP]",single-token,12.002782129685643,3.620234479678283,-3.620234479678228
445,445,to,to,sing,1,default,1.2289313417568335e-05,plural,definite,Los,s,[MASK] to,"[CLS] , [MASK] , to , [SEP]",single-token,11.30678050107554,2.129982013014926,-2.1299820130141436
447,447,to,tos,plur,1,default,0.0092577617615461,plural,definite,Los,s,[MASK] tos,"[CLS] , [MASK] , tos , [SEP]",single-token,4.682292969956904,-2.6515974570436516,2.6515974570437297
449,449,to,to##s,plur,2,artificial,0.0004644026339519,plural,definite,Los,s,[MASK] to##s,"[CLS] , [MASK] , to , ##s , [SEP]",single-token,7.674758636425405,-0.9355105846041125,0.935510584604167
451,451,to,to,sing,1,default,2.037515287156566e-06,plural,indefinite,Unos,s,[MASK] to,"[CLS] , [MASK] , to , [SEP]",single-token,13.103779488960612,3.287619578582058,-3.2876195785820586
453,453,to,tos,plur,1,default,4.978642027708702e-05,plural,indefinite,Unos,s,[MASK] tos,"[CLS] , [MASK] , tos , [SEP]",single-token,9.90776829631809,1.4917211433147948,-1.491721143314401
455,455,to,to##s,plur,2,artificial,5.914778375881724e-05,plural,indefinite,Unos,s,[MASK] to##s,"[CLS] , [MASK] , to , ##s , [SEP]",single-token,9.735471436393691,2.00841138262786,-2.0084113826277656
457,457,ho,ho,sing,1,default,0.0001772874238668,plural,definite,Los,s,[MASK] ho,"[CLS] , [MASK] , ho , [SEP]",single-token,8.637738278777181,1.7785573486252186,-1.7785573486251705
459,459,ho,hos,plur,1,default,0.0023982634302228,plural,definite,Los,s,[MASK] hos,"[CLS] , [MASK] , hos , [SEP]",single-token,6.0330103742723615,0.6171279020163318,-0.6171279020163514
461,461,ho,ho##s,plur,2,artificial,0.0010669875191524,plural,definite,Los,s,[MASK] ho##s,"[CLS] , [MASK] , ho , ##s , [SEP]",single-token,6.842916003870143,-0.060272569696540934,0.06027256969650272
463,463,ho,ho,sing,1,default,1.864245632532402e-06,plural,indefinite,Unos,s,[MASK] ho,"[CLS] , [MASK] , ho , [SEP]",single-token,13.192654073273058,5.013833896537161,-5.013833896537159
465,465,ho,hos,plur,1,default,1.855733171396423e-05,plural,indefinite,Unos,s,[MASK] hos,"[CLS] , [MASK] , hos , [SEP]",single-token,10.894645606352867,3.6103320663522496,-3.6103320663522362
467,467,ho,ho##s,plur,2,artificial,8.883561349648517e-06,plural,indefinite,Unos,s,[MASK] ho##s,"[CLS] , [MASK] , ho , ##s , [SEP]",single-token,11.631308028472064,3.655215257059247,-3.6552152570590555
469,469,ma,ma,sing,1,default,0.0002253863058285,plural,definite,Las,s,[MASK] ma,"[CLS] , [MASK] , ma , [SEP]",single-token,8.397694713179506,2.520060523054772,-2.5200605230550956
471,471,ma,mas,plur,1,default,0.0029999969992786,plural,definite,Las,s,[MASK] mas,"[CLS] , [MASK] , mas , [SEP]",single-token,5.809143990554973,0.6205568120706992,-0.6205568120707191
473,473,ma,ma##s,plur,2,artificial,0.0012340857647359,plural,definite,Las,s,[MASK] ma##s,"[CLS] , [MASK] , ma , ##s , [SEP]",single-token,6.697424854507296,1.322970491596264,-1.3229704915962868
475,475,ma,ma,sing,1,default,1.3313672297954326e-06,plural,indefinite,Unas,s,[MASK] ma,"[CLS] , [MASK] , ma , [SEP]",single-token,13.529304151425494,5.040722930508593,-5.040722930508229
477,477,ma,mas,plur,1,default,0.0001734418910928,plural,indefinite,Unas,s,[MASK] mas,"[CLS] , [MASK] , mas , [SEP]",single-token,8.659667936331434,3.0064416136371124,-3.0064416136371532
479,479,ma,ma##s,plur,2,artificial,1.675262137723621e-05,plural,indefinite,Unas,s,[MASK] ma##s,"[CLS] , [MASK] , ma , ##s , [SEP]",single-token,10.99695581180456,3.674725083772832,-3.6747250837727696
481,481,pa,pa,sing,1,default,0.0001843054487835,plural,definite,Las,s,[MASK] pa,"[CLS] , [MASK] , pa , [SEP]",single-token,8.598916128974784,2.6432666403796174,-2.643266640379917
483,483,pa,pas,plur,1,default,6.987655069679022e-05,plural,definite,Las,s,[MASK] pas,"[CLS] , [MASK] , pas , [SEP]",single-token,9.568780434294611,1.8920001719510768,-1.8920001719509094
485,485,pa,pa##s,plur,2,artificial,0.0002849502197932,plural,definite,Las,s,[MASK] pa##s,"[CLS] , [MASK] , pa , ##s , [SEP]",single-token,8.163196060343871,1.7203244515652871,-1.7203244515654381
487,487,pa,pa,sing,1,default,3.989461220044177e-06,plural,indefinite,Unas,s,[MASK] pa,"[CLS] , [MASK] , pa , [SEP]",single-token,12.431854368750605,4.623123202095087,-4.62312320209507
489,489,pa,pas,plur,1,default,1.8863070181396324e-06,plural,indefinite,Unas,s,[MASK] pas,"[CLS] , [MASK] , pas , [SEP]",single-token,13.180889599016576,3.4482956028148664,-3.4482956028148664
491,491,pa,pa##s,plur,2,artificial,1.14143895189045e-05,plural,indefinite,Unas,s,[MASK] pa##s,"[CLS] , [MASK] , pa , ##s , [SEP]",single-token,11.380635760016728,3.670981407153871,-3.670981407153706
493,493,bo,bo,sing,1,default,0.0002916963421739,plural,definite,Los,s,[MASK] bo,"[CLS] , [MASK] , bo , [SEP]",single-token,8.139797220853952,2.420342351045048,-2.420342351045246
495,495,bo,bos,plur,1,default,0.0002585561887826,plural,definite,Los,s,[MASK] bos,"[CLS] , [MASK] , bos , [SEP]",single-token,8.260397522906189,2.480199427109538,-2.480199427109821
497,497,bo,bo##s,plur,2,artificial,0.0022935359738767,plural,definite,Los,s,[MASK] bo##s,"[CLS] , [MASK] , bo , ##s , [SEP]",single-token,6.077660558906516,-0.04305514417817058,0.04305514417819869
499,499,bo,bo,sing,1,default,2.0006873455713503e-06,plural,indefinite,Unos,s,[MASK] bo,"[CLS] , [MASK] , bo , [SEP]",single-token,13.12201976366062,5.430845236872821,-5.4308452368727425
501,501,bo,bos,plur,1,default,4.084600732312538e-06,plural,indefinite,Unos,s,[MASK] bos,"[CLS] , [MASK] , bos , [SEP]",single-token,12.408286574377138,4.573579272663024,-4.573579272662996
503,503,bo,bo##s,plur,2,artificial,1.627752135391347e-05,plural,indefinite,Unos,s,[MASK] bo##s,"[CLS] , [MASK] , bo , ##s , [SEP]",single-token,11.025725459969356,3.619163467766855,-3.6191634677667825
505,505,ta,ta,sing,1,default,7.445322989951819e-05,plural,definite,Las,s,[MASK] ta,"[CLS] , [MASK] , ta , [SEP]",single-token,9.50533941630292,3.9657527272723154,-3.9657527272722923
507,507,ta,tas,plur,1,default,0.0026025774423033,plural,definite,Las,s,[MASK] tas,"[CLS] , [MASK] , tas , [SEP]",single-token,5.951253001029001,-1.1527671935685389,1.1527671935685955
509,509,ta,ta##s,plur,2,artificial,0.0004913763841614,plural,definite,Las,s,[MASK] ta##s,"[CLS] , [MASK] , ta , ##s , [SEP]",single-token,7.618300157311615,-0.30668258905257595,0.30668258905262785
511,511,ta,ta,sing,1,default,1.339924324383901e-06,plural,indefinite,Unas,s,[MASK] ta,"[CLS] , [MASK] , ta , [SEP]",single-token,13.522897419936562,6.518955739278904,-6.518955739278864
513,513,ta,tas,plur,1,default,2.0410228898981583e-05,plural,indefinite,Unas,s,[MASK] tas,"[CLS] , [MASK] , tas , [SEP]",single-token,10.799474366164665,1.2386446354892495,-1.2386446354892473
515,515,ta,ta##s,plur,2,artificial,7.576469670311781e-06,plural,indefinite,Unas,s,[MASK] ta##s,"[CLS] , [MASK] , ta , ##s , [SEP]",single-token,11.790463209504743,2.4420489762080795,-2.4420489762080817
