,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1495,1495,cama,cama,sing,1,default,6.386607651620579e-07,plural,plural,grandes,s,La cama [MASK],"[CLS] , La , cama , [MASK] , [SEP]",single-token,14.26389240747809,5.579639463946098,-5.579639463945946
1497,1497,cama,camas,plur,1,default,0.0001993324403883,plural,plural,grandes,s,Las camas [MASK],"[CLS] , Las , camas , [MASK] , [SEP]",single-token,8.520536572348698,-5.02978613843495,5.029786138434502
1499,1499,cama,cama##s,plur,2,artificial,2.53072394116316e-05,plural,plural,grandes,s,Las cama##s [MASK],"[CLS] , Las , cama , ##s , [MASK] , [SEP]",single-token,10.584420060409592,-4.504952486585699,4.504952486585698
1501,1501,paciente,paciente,sing,1,default,2.7472092156699546e-08,plural,plural,grandes,s,El paciente [MASK],"[CLS] , El , paciente , [MASK] , [SEP]",single-token,17.410095178228648,3.9064226872779564,-3.906422687277954
1503,1503,paciente,pacientes,plur,1,default,2.1471840227604844e-05,plural,plural,grandes,s,Los pacientes [MASK],"[CLS] , Los , pacientes , [MASK] , [SEP]",single-token,10.74876823816744,-6.016448078968043,6.016448078968042
1505,1505,paciente,paciente##s,plur,2,artificial,2.542570473451633e-05,plural,plural,grandes,s,Los paciente##s [MASK],"[CLS] , Los , paciente , ##s , [MASK] , [SEP]",single-token,10.579749898242058,-5.2309923247582315,5.2309923247582315
1507,1507,prioridad,prioridad,sing,1,default,1.0837416652975663e-07,plural,plural,grandes,es,La prioridad [MASK],"[CLS] , La , prioridad , [MASK] , [SEP]",single-token,16.037676092488827,5.121030801142407,-5.121030801142409
1509,1509,prioridad,prioridades,plur,1,default,8.005238669284154e-06,plural,plural,grandes,es,Las prioridades [MASK],"[CLS] , Las , prioridades , [MASK] , [SEP]",single-token,11.735414396933928,-6.841221721809829,6.841221721809826
1511,1511,prioridad,prioridad##es,plur,2,artificial,2.655000571394339e-06,plural,plural,grandes,es,Las prioridad##es [MASK],"[CLS] , Las , prioridad , ##es , [MASK] , [SEP]",single-token,12.839065688055957,-5.846841763999066,5.846841763999069
1513,1513,trabajo,trabajo,sing,1,default,9.99345139973684e-09,plural,plural,grandes,s,El trabajo [MASK],"[CLS] , El , trabajo , [MASK] , [SEP]",single-token,18.42133581849317,4.918977666122169,-4.9189776661221645
1515,1515,trabajo,trabajos,plur,1,default,3.7785405311296927e-06,plural,plural,grandes,s,Los trabajos [MASK],"[CLS] , Los , trabajos , [MASK] , [SEP]",single-token,12.486172725765428,-6.277470529024399,6.2774705290243995
1517,1517,trabajo,trabajo##s,plur,2,artificial,6.962113729969133e-06,plural,plural,grandes,s,Los trabajo##s [MASK],"[CLS] , Los , trabajo , ##s , [MASK] , [SEP]",single-token,11.87502743288985,-5.210867871953058,5.2108678719530594
1519,1519,órgano,órgano,sing,1,default,1.1001858313264279e-09,plural,plural,grandes,s,El órgano [MASK],"[CLS] , El , órgano , [MASK] , [SEP]",single-token,20.62778673384095,7.947546988499004,-7.947546988499007
1521,1521,órgano,órganos,plur,1,default,1.2127542277085013e-06,plural,plural,grandes,s,Los órganos [MASK],"[CLS] , Los , órganos , [MASK] , [SEP]",single-token,13.622616563776036,-5.997761629463911,5.997761629463909
1523,1523,órgano,órgano##s,plur,2,artificial,3.539480530889705e-06,plural,plural,grandes,s,Los órgano##s [MASK],"[CLS] , Los , órgano , ##s , [MASK] , [SEP]",single-token,12.551530584272877,-6.075054217815632,6.075054217815632
1525,1525,niño,niño,sing,1,default,1.5494026683882112e-06,plural,plural,grandes,s,El niño [MASK],"[CLS] , El , niño , [MASK] , [SEP]",single-token,13.37764107654265,5.644697125707245,-5.644697125707236
1527,1527,niño,niños,plur,1,default,7.545394328190014e-05,plural,plural,grandes,s,Los niños [MASK],"[CLS] , Los , niños , [MASK] , [SEP]",single-token,9.49198811060517,-5.077958137263575,5.077958137263575
1529,1529,niño,niño##s,plur,2,artificial,0.0001271921937586,plural,plural,grandes,s,Los niño##s [MASK],"[CLS] , Los , niño , ##s , [MASK] , [SEP]",single-token,8.969811278763203,-4.001340855305616,4.001340855305034
1531,1531,política,política,sing,1,default,9.896793606856136e-09,plural,plural,grandes,s,La política [MASK],"[CLS] , La , política , [MASK] , [SEP]",single-token,18.43105501036105,4.770344736384237,-4.770344736384234
1533,1533,política,políticas,plur,1,default,1.2494271004470647e-06,plural,plural,grandes,s,Las políticas [MASK],"[CLS] , Las , políticas , [MASK] , [SEP]",single-token,13.592825431352962,-8.550592363663421,8.550592363663425
1535,1535,política,política##s,plur,2,artificial,1.2152456292824354e-05,plural,plural,grandes,s,Las política##s [MASK],"[CLS] , Las , política , ##s , [MASK] , [SEP]",single-token,11.317979244591642,-7.3007526466681245,7.300752646668123
1537,1537,colectivo,colectivo,sing,1,default,1.830184892526177e-08,plural,plural,grandes,s,El colectivo [MASK],"[CLS] , El , colectivo , [MASK] , [SEP]",single-token,17.816263748035333,6.621026960124489,-6.621026960124491
1539,1539,colectivo,colectivos,plur,1,default,1.8868287952500395e-05,plural,plural,grandes,s,Los colectivos [MASK],"[CLS] , Los , colectivos , [MASK] , [SEP]",single-token,10.878027931237238,-5.83804320315809,5.8380432031580884
1541,1541,colectivo,colectivo##s,plur,2,artificial,9.737088475958444e-06,plural,plural,grandes,s,Los colectivo##s [MASK],"[CLS] , Los , colectivo , ##s , [MASK] , [SEP]",single-token,11.539568409436232,-5.583579120299124,5.583579120299126
1543,1543,causa,causa,sing,1,default,1.1373762731636817e-07,plural,plural,grandes,s,La causa [MASK],"[CLS] , La , causa , [MASK] , [SEP]",single-token,15.989371555876444,6.535131469697138,-6.535131469697137
1545,1545,causa,causas,plur,1,default,7.93201797932852e-06,plural,plural,grandes,s,Las causas [MASK],"[CLS] , Las , causas , [MASK] , [SEP]",single-token,11.744603080626424,-4.91502860416246,4.915028604162461
1547,1547,causa,causa##s,plur,2,artificial,3.336045665491838e-06,plural,plural,grandes,s,Las causa##s [MASK],"[CLS] , Las , causa , ##s , [MASK] , [SEP]",single-token,12.610724384864868,-5.321998615908877,5.3219986159088775
1549,1549,efectivo,efectivo,sing,1,default,2.618678252019891e-07,plural,plural,grandes,s,El efectivo [MASK],"[CLS] , El , efectivo , [MASK] , [SEP]",single-token,15.155425944442037,3.18895914411282,-3.188959144112819
1551,1551,efectivo,efectivos,plur,1,default,2.9992843337822706e-06,plural,plural,grandes,s,Los efectivos [MASK],"[CLS] , Los , efectivos , [MASK] , [SEP]",single-token,12.71713685316094,-5.78389456861551,5.783894568615507
1553,1553,efectivo,efectivo##s,plur,2,artificial,4.321468077250756e-05,plural,plural,grandes,s,Los efectivo##s [MASK],"[CLS] , Los , efectivo , ##s , [MASK] , [SEP]",single-token,10.049330287747328,-5.7024183168352405,5.702418316835241
1555,1555,obra,obra,sing,1,default,5.885015070816735e-07,plural,plural,grandes,s,La obra [MASK],"[CLS] , La , obra , [MASK] , [SEP]",single-token,14.345686349362913,4.586314188626567,-4.586314188626567
1557,1557,obra,obras,plur,1,default,0.0001374382700305,plural,plural,grandes,s,Las obras [MASK],"[CLS] , Las , obras , [MASK] , [SEP]",single-token,8.892335686896145,-6.14483546109339,6.144835461093076
1559,1559,obra,obra##s,plur,2,artificial,0.0001728897623252,plural,plural,grandes,s,Las obra##s [MASK],"[CLS] , Las , obra , ##s , [MASK] , [SEP]",single-token,8.662856378565335,-6.85313232317989,6.853132323179819
1561,1561,planta,planta,sing,1,default,1.3769907525329472e-07,plural,plural,grandes,s,La planta [MASK],"[CLS] , La , planta , [MASK] , [SEP]",single-token,15.7981951468967,6.149038364653025,-6.149038364653023
1563,1563,planta,plantas,plur,1,default,6.6086131482734345e-06,plural,plural,grandes,s,Las plantas [MASK],"[CLS] , Las , plantas , [MASK] , [SEP]",single-token,11.92713673726791,-5.22958752075508,5.229587520755081
1565,1565,planta,planta##s,plur,2,artificial,3.3876040106406435e-05,plural,plural,grandes,s,Las planta##s [MASK],"[CLS] , Las , planta , ##s , [MASK] , [SEP]",single-token,10.292802574987617,-5.3172616562073465,5.317261656207351
1567,1567,delegado,delegado,sing,1,default,9.77697700577096e-10,plural,plural,grandes,s,El delegado [MASK],"[CLS] , El , delegado , [MASK] , [SEP]",single-token,20.745820593289285,7.807597185267895,-7.807597185267895
1569,1569,delegado,delegados,plur,1,default,9.315380339103284e-06,plural,plural,grandes,s,Los delegados [MASK],"[CLS] , Los , delegados , [MASK] , [SEP]",single-token,11.58384372392267,-5.543698314971252,5.543698314971253
1571,1571,delegado,delegado##s,plur,2,artificial,1.845764643348957e-07,plural,plural,grandes,s,Los delegado##s [MASK],"[CLS] , Los , delegado , ##s , [MASK] , [SEP]",single-token,15.50520201848317,-4.69446472438632,4.694464724386315
1573,1573,isla,isla,sing,1,default,1.0199465805271757e-06,plural,plural,grandes,s,La isla [MASK],"[CLS] , La , isla , [MASK] , [SEP]",single-token,13.795760304071738,5.763561228568589,-5.763561228568322
1575,1575,isla,islas,plur,1,default,0.0001387786469422,plural,plural,grandes,s,Las islas [MASK],"[CLS] , Las , islas , [MASK] , [SEP]",single-token,8.882630362200091,-4.718483405004385,4.718483405004184
1577,1577,isla,isla##s,plur,2,artificial,0.0001560723321745,plural,plural,grandes,s,Las isla##s [MASK],"[CLS] , Las , isla , ##s , [MASK] , [SEP]",single-token,8.765190990390062,-5.2168788622132265,5.216878862213114
1579,1579,tiempo,tiempo,sing,1,default,1.5674906705953617e-07,plural,plural,grandes,s,El tiempo [MASK],"[CLS] , El , tiempo , [MASK] , [SEP]",single-token,15.668619609224386,5.172768444504285,-5.172768444504288
1581,1581,tiempo,tiempos,plur,1,default,0.0002640875463839,plural,plural,grandes,s,Los tiempos [MASK],"[CLS] , Los , tiempos , [MASK] , [SEP]",single-token,8.239229894699324,-6.74486829471347,6.7448682947132355
1583,1583,tiempo,tiempo##s,plur,2,artificial,9.91265187622048e-05,plural,plural,grandes,s,Los tiempo##s [MASK],"[CLS] , Los , tiempo , ##s , [MASK] , [SEP]",single-token,9.219113556439831,-5.867956100636503,5.867956100636504
1585,1585,socio,socio,sing,1,default,3.890918698346013e-09,plural,plural,grandes,s,El socio [MASK],"[CLS] , El , socio , [MASK] , [SEP]",single-token,19.364620537959,6.403520634779293,-6.403520634779295
1587,1587,socio,socios,plur,1,default,2.5577639917173656e-07,plural,plural,grandes,s,Los socios [MASK],"[CLS] , Los , socios , [MASK] , [SEP]",single-token,15.178962214873874,-4.514018051662287,4.514018051662283
1589,1589,socio,socio##s,plur,2,artificial,8.080809834609681e-07,plural,plural,grandes,s,Los socio##s [MASK],"[CLS] , Los , socio , ##s , [MASK] , [SEP]",single-token,14.028603556392058,-5.426245676004873,5.426245676004874
1591,1591,documento,documento,sing,1,default,4.1465906264193115e-08,plural,plural,grandes,s,El documento [MASK],"[CLS] , El , documento , [MASK] , [SEP]",single-token,16.99839428315781,5.570884606481862,-5.570884606481859
1593,1593,documento,documentos,plur,1,default,3.2913733321038308e-06,plural,plural,grandes,s,Los documentos [MASK],"[CLS] , Los , documentos , [MASK] , [SEP]",single-token,12.624205654113684,-6.362389589879918,6.362389589879914
1595,1595,documento,documento##s,plur,2,artificial,3.116308289463632e-05,plural,plural,grandes,s,Los documento##s [MASK],"[CLS] , Los , documento , ##s , [MASK] , [SEP]",single-token,10.376276404287166,-6.193342216885457,6.193342216885456
1597,1597,acto,acto,sing,1,default,4.215283677666548e-09,plural,plural,grandes,s,El acto [MASK],"[CLS] , El , acto , [MASK] , [SEP]",single-token,19.28454894581977,6.9464464995523,-6.946446499552303
1599,1599,acto,actos,plur,1,default,8.514037972418009e-07,plural,plural,grandes,s,Los actos [MASK],"[CLS] , Los , actos , [MASK] , [SEP]",single-token,13.976379323564888,-6.189453183349155,6.189453183349157
1601,1601,acto,acto##s,plur,2,artificial,5.938312824582681e-06,plural,plural,grandes,s,Los acto##s [MASK],"[CLS] , Los , acto , ##s , [MASK] , [SEP]",single-token,12.034085501201202,-5.637432973985041,5.637432973985039
1603,1603,comentario,comentario,sing,1,default,6.649168682315576e-08,plural,plural,grandes,s,El comentario [MASK],"[CLS] , El , comentario , [MASK] , [SEP]",single-token,16.526188907277135,5.172586428309371,-5.172586428309372
1605,1605,comentario,comentarios,plur,1,default,2.801246228045784e-05,plural,plural,grandes,s,Los comentarios [MASK],"[CLS] , Los , comentarios , [MASK] , [SEP]",single-token,10.482861065363512,-5.350579335665353,5.350579335665349
1607,1607,comentario,comentario##s,plur,2,artificial,1.5607341993018053e-05,plural,plural,grandes,s,Los comentario##s [MASK],"[CLS] , Los , comentario , ##s , [MASK] , [SEP]",single-token,11.067769113847245,-5.300212828922145,5.300212828922147
1609,1609,parlamentario,parlamentario,sing,1,default,4.9784208755454535e-08,plural,plural,grandes,s,El parlamentario [MASK],"[CLS] , El , parlamentario , [MASK] , [SEP]",single-token,16.81556799646447,4.601674087561332,-4.601674087561331
1611,1611,parlamentario,parlamentarios,plur,1,default,3.97820758735179e-06,plural,plural,grandes,s,Los parlamentarios [MASK],"[CLS] , Los , parlamentarios , [MASK] , [SEP]",single-token,12.434679195044906,-5.094844856537923,5.094844856537924
1613,1613,parlamentario,parlamentario##s,plur,2,artificial,1.3235400729172396e-05,plural,plural,grandes,s,Los parlamentario##s [MASK],"[CLS] , Los , parlamentario , ##s , [MASK] , [SEP]",single-token,11.232615444755488,-5.638082537009932,5.638082537009933
1615,1615,tormenta,tormenta,sing,1,default,1.0714862810345949e-06,plural,plural,grandes,s,La tormenta [MASK],"[CLS] , La , tormenta , [MASK] , [SEP]",single-token,13.746463825628888,5.964325398994097,-5.964325398993866
1617,1617,tormenta,tormentas,plur,1,default,0.0002677925804164,plural,plural,grandes,s,Las tormentas [MASK],"[CLS] , Las , tormentas , [MASK] , [SEP]",single-token,8.225297830780235,-6.673464816966986,6.673464816966887
1619,1619,tormenta,tormenta##s,plur,2,artificial,9.74670983850956e-05,plural,plural,grandes,s,Las tormenta##s [MASK],"[CLS] , Las , tormenta , ##s , [MASK] , [SEP]",single-token,9.235995689370924,-5.4617385653957005,5.4617385653957
1621,1621,asiento,asiento,sing,1,default,3.1459819638257613e-07,plural,plural,grandes,s,El asiento [MASK],"[CLS] , El , asiento , [MASK] , [SEP]",single-token,14.97196957938833,6.035827647795202,-6.035827647795018
1623,1623,asiento,asientos,plur,1,default,0.000337426259648,plural,plural,grandes,s,Los asientos [MASK],"[CLS] , Los , asientos , [MASK] , [SEP]",single-token,7.994163561455782,-4.971662470321867,4.971662470321703
1625,1625,asiento,asiento##s,plur,2,artificial,2.028288690780755e-05,plural,plural,grandes,s,Los asiento##s [MASK],"[CLS] , Los , asiento , ##s , [MASK] , [SEP]",single-token,10.805733036916449,-4.6447210693704,4.6447210693704
1627,1627,comienzo,comienzo,sing,1,default,1.2025347473354486e-07,plural,plural,grandes,s,El comienzo [MASK],"[CLS] , El , comienzo , [MASK] , [SEP]",single-token,15.933664032464964,5.552282301895296,-5.552282301895296
1629,1629,comienzo,comienzos,plur,1,default,0.0001022432406898,plural,plural,grandes,s,Los comienzos [MASK],"[CLS] , Los , comienzos , [MASK] , [SEP]",single-token,9.188155870949094,-5.356485339194855,5.356485339194279
1631,1631,comienzo,comienzo##s,plur,2,artificial,9.167324606096372e-05,plural,plural,grandes,s,Los comienzo##s [MASK],"[CLS] , Los , comienzo , ##s , [MASK] , [SEP]",single-token,9.297279976331016,-6.296209313195412,6.29620931319541
1633,1633,logro,logro,sing,1,default,1.2564051985464175e-06,plural,plural,grandes,s,El logro [MASK],"[CLS] , El , logro , [MASK] , [SEP]",single-token,13.587255931638126,5.4406795600012625,-5.440679560000966
1635,1635,logro,logros,plur,1,default,0.0007065808167681,plural,plural,grandes,s,Los logros [MASK],"[CLS] , Los , logros , [MASK] , [SEP]",single-token,7.255072972051817,-6.570339231813524,6.570339231813509
1637,1637,logro,logro##s,plur,2,artificial,0.000759934016969,plural,plural,grandes,s,Los logro##s [MASK],"[CLS] , Los , logro , ##s , [MASK] , [SEP]",single-token,7.182278948230512,-6.896323117271312,6.89632311727124
1639,1639,derecho,derecho,sing,1,default,6.689775400303688e-09,plural,plural,grandes,s,El derecho [MASK],"[CLS] , El , derecho , [MASK] , [SEP]",single-token,18.82268553582071,6.4209889926900185,-6.4209889926900185
1641,1641,derecho,derechos,plur,1,default,1.8176531284552768e-06,plural,plural,grandes,s,Los derechos [MASK],"[CLS] , Los , derechos , [MASK] , [SEP]",single-token,13.217964378842764,-7.29870132363193,7.2987013236319305
1643,1643,derecho,derecho##s,plur,2,artificial,2.1028447008575316e-05,plural,plural,grandes,s,Los derecho##s [MASK],"[CLS] , Los , derecho , ##s , [MASK] , [SEP]",single-token,10.769634417454087,-5.7858113769329,5.7858113769329
1645,1645,ciudad,ciudad,sing,1,default,3.0817541301075835e-06,plural,plural,grandes,es,La ciudad [MASK],"[CLS] , La , ciudad , [MASK] , [SEP]",single-token,12.690011600333127,5.509263087556646,-5.50926308755654
1647,1647,ciudad,ciudades,plur,1,default,0.005313214380294,plural,plural,grandes,es,Las ciudades [MASK],"[CLS] , Las , ciudades , [MASK] , [SEP]",single-token,5.237558282187326,-6.291500023138534,6.291500023138518
1649,1649,ciudad,ciudad##es,plur,2,artificial,0.000385811785236,plural,plural,grandes,es,Las ciudad##es [MASK],"[CLS] , Las , ciudad , ##es , [MASK] , [SEP]",single-token,7.860160910431992,-5.768740655015824,5.7687406550158205
1651,1651,finca,finca,sing,1,default,2.3006840876860224e-08,plural,plural,grandes,s,La finca [MASK],"[CLS] , La , finca , [MASK] , [SEP]",single-token,17.58747423581192,6.844869557595372,-6.844869557595371
1653,1653,finca,fincas,plur,1,default,1.196356606669724e-05,plural,plural,grandes,s,Las fincas [MASK],"[CLS] , Las , fincas , [MASK] , [SEP]",single-token,11.33364468777266,-4.685535389974364,4.685535389974364
1655,1655,finca,finca##s,plur,2,artificial,4.820631602342473e-06,plural,plural,grandes,s,Las finca##s [MASK],"[CLS] , Las , finca , ##s , [MASK] , [SEP]",single-token,12.242605600656082,-4.863785792196511,4.86378579219651
1657,1657,arte,arte,sing,1,default,9.236723741423702e-08,plural,plural,grandes,s,El arte [MASK],"[CLS] , El , arte , [MASK] , [SEP]",single-token,16.19749349461379,4.380747848389621,-4.38074784838962
1659,1659,arte,artes,plur,1,default,2.2688433091389012e-05,plural,plural,grandes,s,Los artes [MASK],"[CLS] , Los , artes , [MASK] , [SEP]",single-token,10.69365531878983,-7.139974557256767,7.139974557256769
1661,1661,arte,arte##s,plur,2,artificial,0.0001660413254285,plural,plural,grandes,s,Los arte##s [MASK],"[CLS] , Los , arte , ##s , [MASK] , [SEP]",single-token,8.703273852225635,-5.905346771807588,5.905346771807449
1663,1663,cámara,cámara,sing,1,default,1.5690881127738976e-06,plural,plural,grandes,s,La cámara [MASK],"[CLS] , La , cámara , [MASK] , [SEP]",single-token,13.36501592723451,4.576996809725088,-4.576996809724477
1665,1665,cámara,cámaras,plur,1,default,0.0003183542576152,plural,plural,grandes,s,Las cámaras [MASK],"[CLS] , Las , cámaras , [MASK] , [SEP]",single-token,8.052345777583184,-6.578487408462806,6.578487408462543
1667,1667,cámara,cámara##s,plur,2,artificial,2.4278957425849512e-05,plural,plural,grandes,s,Las cámara##s [MASK],"[CLS] , Las , cámara , ##s , [MASK] , [SEP]",single-token,10.625900532322197,-4.871386579073405,4.871386579073407
1669,1669,canal,canal,sing,1,default,1.291194621444447e-06,plural,plural,grandes,es,El canal [MASK],"[CLS] , El , canal , [MASK] , [SEP]",single-token,13.559942704987384,4.393901399581344,-4.393901399580507
1671,1671,canal,canales,plur,1,default,0.0005684768548235,plural,plural,grandes,es,Los canales [MASK],"[CLS] , Los , canales , [MASK] , [SEP]",single-token,7.472549958313937,-5.32071492645041,5.320714926450357
1673,1673,canal,canal##es,plur,2,artificial,8.040908141992986e-05,plural,plural,grandes,es,Los canal##es [MASK],"[CLS] , Los , canal , ##es , [MASK] , [SEP]",single-token,9.42838343517386,-5.418034602281317,5.418034602281317
1675,1675,tanque,tanque,sing,1,default,1.7427237253286876e-06,plural,plural,grandes,s,El tanque [MASK],"[CLS] , El , tanque , [MASK] , [SEP]",single-token,13.260061309251476,5.796096339088594,-5.796096339088507
1677,1677,tanque,tanques,plur,1,default,0.0007484659436158,plural,plural,grandes,s,Los tanques [MASK],"[CLS] , Los , tanques , [MASK] , [SEP]",single-token,7.197484854650903,-5.765008423018041,5.76500842301793
1679,1679,tanque,tanque##s,plur,2,artificial,0.0005222569452598,plural,plural,grandes,s,Los tanque##s [MASK],"[CLS] , Los , tanque , ##s , [MASK] , [SEP]",single-token,7.557350858889613,-5.318955860242914,5.318955860242781
1681,1681,pregunta,pregunta,sing,1,default,1.1520346276938653e-07,plural,plural,grandes,s,La pregunta [MASK],"[CLS] , La , pregunta , [MASK] , [SEP]",single-token,15.97656603037434,6.526619889234468,-6.526619889234468
1683,1683,pregunta,preguntas,plur,1,default,2.706292252696585e-05,plural,plural,grandes,s,Las preguntas [MASK],"[CLS] , Las , preguntas , [MASK] , [SEP]",single-token,10.517345939317782,-5.543884155496908,5.543884155496908
1685,1685,pregunta,pregunta##s,plur,2,artificial,6.254487379919738e-05,plural,plural,grandes,s,Las pregunta##s [MASK],"[CLS] , Las , pregunta , ##s , [MASK] , [SEP]",single-token,9.67962627805966,-5.663068790905129,5.663068790905126
1687,1687,actor,actor,sing,1,default,5.331552799248129e-08,plural,plural,grandes,es,El actor [MASK],"[CLS] , El , actor , [MASK] , [SEP]",single-token,16.747038216262034,3.4755735490966675,-3.4755735490966684
1689,1689,actor,actores,plur,1,default,2.105990824929904e-05,plural,plural,grandes,es,Los actores [MASK],"[CLS] , Los , actores , [MASK] , [SEP]",single-token,10.768139407901408,-6.629439355842308,6.629439355842309
1691,1691,actor,actor##es,plur,2,artificial,2.809876241371967e-05,plural,plural,grandes,es,Los actor##es [MASK],"[CLS] , Los , actor , ##es , [MASK] , [SEP]",single-token,10.479785024810845,-6.583710630621976,6.583710630621979
1693,1693,esfuerzo,esfuerzo,sing,1,default,3.9082255653966065e-08,plural,plural,grandes,s,El esfuerzo [MASK],"[CLS] , El , esfuerzo , [MASK] , [SEP]",single-token,17.05759729255403,5.877236409765725,-5.877236409765725
1695,1695,esfuerzo,esfuerzos,plur,1,default,5.717313615605235e-05,plural,plural,grandes,s,Los esfuerzos [MASK],"[CLS] , Los , esfuerzos , [MASK] , [SEP]",single-token,9.76942641751897,-4.788073526361353,4.788073526361353
1697,1697,esfuerzo,esfuerzo##s,plur,2,artificial,6.458096777350875e-06,plural,plural,grandes,s,Los esfuerzo##s [MASK],"[CLS] , Los , esfuerzo , ##s , [MASK] , [SEP]",single-token,11.950175900086888,-5.935669866991384,5.935669866991389
1699,1699,incentivo,incentivo,sing,1,default,5.556013871199639e-09,plural,plural,grandes,s,El incentivo [MASK],"[CLS] , El , incentivo , [MASK] , [SEP]",single-token,19.008384915441223,5.9825163227002385,-5.982516322700241
1701,1701,incentivo,incentivos,plur,1,default,8.435069958068198e-07,plural,plural,grandes,s,Los incentivos [MASK],"[CLS] , Los , incentivos , [MASK] , [SEP]",single-token,13.985697641210765,-5.842194602167945,5.842194602167947
1703,1703,incentivo,incentivo##s,plur,2,artificial,1.1020765668945387e-06,plural,plural,grandes,s,Los incentivo##s [MASK],"[CLS] , Los , incentivo , ##s , [MASK] , [SEP]",single-token,13.718314369706572,-5.4076414311347065,5.407641431134711
1705,1705,círculo,círculo,sing,1,default,2.411706191196572e-06,plural,plural,grandes,s,El círculo [MASK],"[CLS] , El , círculo , [MASK] , [SEP]",single-token,12.9351760977973,6.66526507048841,-6.6652650704883705
1707,1707,círculo,círculos,plur,1,default,0.0012785687576979,plural,plural,grandes,s,Los círculos [MASK],"[CLS] , Los , círculos , [MASK] , [SEP]",single-token,6.6620139847042,-5.6403856338413485,5.640385633841316
1709,1709,círculo,círculo##s,plur,2,artificial,0.0002856421633623,plural,plural,grandes,s,Los círculo##s [MASK],"[CLS] , Los , círculo , ##s , [MASK] , [SEP]",single-token,8.160770707574635,-5.088571540877622,5.08857154087743
1711,1711,campo,campo,sing,1,default,1.4243656778489822e-06,plural,plural,grandes,s,El campo [MASK],"[CLS] , El , campo , [MASK] , [SEP]",single-token,13.46178398169874,6.331768982575255,-6.331768982575152
1713,1713,campo,campos,plur,1,default,0.0001030727653414,plural,plural,grandes,s,Los campos [MASK],"[CLS] , Los , campos , [MASK] , [SEP]",single-token,9.180075359533618,-4.55378144126103,4.553781441260117
1715,1715,campo,campo##s,plur,2,artificial,0.0004029955889564,plural,plural,grandes,s,Los campo##s [MASK],"[CLS] , Los , campo , ##s , [MASK] , [SEP]",single-token,7.81658494159511,-4.734756925485845,4.734756925485846
1717,1717,elemento,elemento,sing,1,default,1.2250923475676245e-07,plural,plural,grandes,s,El elemento [MASK],"[CLS] , El , elemento , [MASK] , [SEP]",single-token,15.915079424033504,6.501518352149407,-6.501518352149408
1719,1719,elemento,elementos,plur,1,default,4.055950921610929e-05,plural,plural,grandes,s,Los elementos [MASK],"[CLS] , Los , elementos , [MASK] , [SEP]",single-token,10.1127402989491,-6.0196557385612355,6.019655738561238
1721,1721,elemento,elemento##s,plur,2,artificial,2.4451912395306863e-05,plural,plural,grandes,s,Los elemento##s [MASK],"[CLS] , Los , elemento , ##s , [MASK] , [SEP]",single-token,10.618802128525182,-5.200979253410912,5.200979253410912
1723,1723,amigo,amigo,sing,1,default,3.155039109969948e-07,plural,plural,grandes,s,El amigo [MASK],"[CLS] , El , amigo , [MASK] , [SEP]",single-token,14.969094758854988,5.783971743607912,-5.783971743607861
1725,1725,amigo,amigos,plur,1,default,9.11941533559002e-05,plural,plural,grandes,s,Los amigos [MASK],"[CLS] , Los , amigos , [MASK] , [SEP]",single-token,9.30251977087868,-4.867314467792404,4.867314467792402
1727,1727,amigo,amigo##s,plur,2,artificial,3.302754703327082e-05,plural,plural,grandes,s,Los amigo##s [MASK],"[CLS] , Los , amigo , ##s , [MASK] , [SEP]",single-token,10.318168586131003,-5.17654324884615,5.176543248846149
1729,1729,cargo,cargo,sing,1,default,1.5030315125841298e-07,plural,plural,grandes,s,El cargo [MASK],"[CLS] , El , cargo , [MASK] , [SEP]",single-token,15.710611573950768,3.6218051718881767,-3.621805171888177
1731,1731,cargo,cargos,plur,1,default,2.383264654781669e-05,plural,plural,grandes,s,Los cargos [MASK],"[CLS] , Los , cargos , [MASK] , [SEP]",single-token,10.644454213523138,-6.431067490619634,6.431067490619633
1733,1733,cargo,cargo##s,plur,2,artificial,2.2425940187531523e-05,plural,plural,grandes,s,Los cargo##s [MASK],"[CLS] , Los , cargo , ##s , [MASK] , [SEP]",single-token,10.70529222503288,-6.172271698086961,6.172271698086959
1735,1735,delito,delito,sing,1,default,7.377923338935943e-08,plural,plural,grandes,s,El delito [MASK],"[CLS] , El , delito , [MASK] , [SEP]",single-token,16.422188535325773,6.326149894905573,-6.326149894905574
1737,1737,delito,delitos,plur,1,default,9.286785825679544e-06,plural,plural,grandes,s,Los delitos [MASK],"[CLS] , Los , delitos , [MASK] , [SEP]",single-token,11.586918047169984,-4.931397469572719,4.931397469572718
1739,1739,delito,delito##s,plur,2,artificial,1.7014592231134884e-05,plural,plural,grandes,s,Los delito##s [MASK],"[CLS] , Los , delito , ##s , [MASK] , [SEP]",single-token,10.981439215556591,-5.30297943988305,5.30297943988305
1741,1741,hoja,hoja,sing,1,default,3.311941441097588e-07,plural,plural,grandes,s,La hoja [MASK],"[CLS] , La , hoja , [MASK] , [SEP]",single-token,14.920561095419638,5.987095812800277,-5.987095812799576
