,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
629,629,banquero,banquero##s,plur,3,artificial,1.4239027223084122e-05,plural,plural,grandes,s,Los banquero##s [MASK],"[CLS] , Los , ban , ##quero , ##s , [MASK] , [SEP]",non_morphemic,11.159523967299547,-5.942327499674283,5.942327499674282
631,631,bandido,bandido,sing,2,default,1.8455058636845934e-07,plural,plural,grandes,s,El bandido [MASK],"[CLS] , El , ban , ##dido , [MASK] , [SEP]",non_morphemic,15.505342230187674,4.815297130518664,-4.815297130518664
633,633,bandido,bandidos,plur,2,default,2.0874438632745296e-05,plural,plural,grandes,s,Los bandidos [MASK],"[CLS] , Los , ban , ##didos , [MASK] , [SEP]",non_morphemic,10.776985179433485,-3.8720455101022946,3.8720455101022977
635,635,bandido,bandido##s,plur,3,artificial,1.3151470739103388e-05,plural,plural,grandes,s,Los bandido##s [MASK],"[CLS] , Los , ban , ##dido , ##s , [MASK] , [SEP]",non_morphemic,11.23897696231667,-4.418321629935447,4.418321629935447
637,637,chequeo,chequeo,sing,2,default,2.965230905260796e-08,plural,plural,grandes,s,El chequeo [MASK],"[CLS] , El , cheque , ##o , [MASK] , [SEP]",non_morphemic,17.33372583754984,4.652336148083375,-4.652336148083375
639,639,chequeo,chequeos,plur,2,default,8.159669960150495e-06,plural,plural,grandes,s,Los chequeos [MASK],"[CLS] , Los , cheque , ##os , [MASK] , [SEP]",non_morphemic,11.716306835866211,-6.1938877209739065,6.193887720973906
641,641,chequeo,chequeo##s,plur,3,artificial,2.9397544949461007e-06,plural,plural,grandes,s,Los chequeo##s [MASK],"[CLS] , Los , cheque , ##o , ##s , [MASK] , [SEP]",non_morphemic,12.737184485220803,-6.12671281856448,6.126712818564477
643,643,rebaja,rebaja,sing,2,default,1.697088976015948e-07,plural,plural,grandes,s,La rebaja [MASK],"[CLS] , La , reba , ##ja , [MASK] , [SEP]",non_morphemic,15.589181234721869,6.154271091403228,-6.1542710914032295
645,645,rebaja,rebajas,plur,2,default,5.273257556837052e-06,plural,plural,grandes,s,Las rebajas [MASK],"[CLS] , Las , reba , ##jas , [MASK] , [SEP]",non_morphemic,12.152862254148893,-3.501500124569308,3.501500124569306
647,647,rebaja,rebaja##s,plur,3,artificial,2.837516149156727e-06,plural,plural,grandes,s,Las rebaja##s [MASK],"[CLS] , Las , reba , ##ja , ##s , [MASK] , [SEP]",non_morphemic,12.77258148384018,-4.113716095271643,4.113716095271641
649,649,dogma,dogma,sing,2,default,1.195875540815905e-07,plural,plural,grandes,s,El dogma [MASK],"[CLS] , El , dog , ##ma , [MASK] , [SEP]",non_morphemic,15.939217063707751,5.768999202678467,-5.768999202678467
651,651,dogma,dogmas,plur,2,default,5.4286603699438274e-05,plural,plural,grandes,s,Los dogmas [MASK],"[CLS] , Los , dog , ##mas , [MASK] , [SEP]",non_morphemic,9.82123307049635,-7.522013668737875,7.522013668737874
653,653,dogma,dogma##s,plur,3,artificial,3.509385715005919e-05,plural,plural,grandes,s,Los dogma##s [MASK],"[CLS] , Los , dog , ##ma , ##s , [MASK] , [SEP]",non_morphemic,10.257484452778307,-7.392903295593559,7.392903295593556
655,655,mendigo,mendigo,sing,2,default,1.1762885065991213e-07,plural,plural,grandes,s,El mendigo [MASK],"[CLS] , El , mendi , ##go , [MASK] , [SEP]",non_morphemic,15.955731502829307,5.855738573513973,-5.8557385735139755
657,657,mendigo,mendigos,plur,2,default,2.7604315619100817e-05,plural,plural,grandes,s,Los mendigos [MASK],"[CLS] , Los , mendi , ##gos , [MASK] , [SEP]",non_morphemic,10.497538434453691,-4.195142701994145,4.195142701994142
659,659,mendigo,mendigo##s,plur,3,artificial,1.5979498130036518e-05,plural,plural,grandes,s,Los mendigo##s [MASK],"[CLS] , Los , mendi , ##go , ##s , [MASK] , [SEP]",non_morphemic,11.044204024249709,-4.53766823691088,4.537668236910878
661,661,pleito,pleito,sing,2,default,1.999555792053798e-07,plural,plural,grandes,s,El pleito [MASK],"[CLS] , El , ple , ##ito , [MASK] , [SEP]",non_morphemic,15.425170599040216,5.284924473704434,-5.284924473704433
663,663,pleito,pleitos,plur,2,default,6.554092396982014e-05,plural,plural,grandes,s,Los pleitos [MASK],"[CLS] , Los , ple , ##itos , [MASK] , [SEP]",non_morphemic,9.632835816992854,-3.9029292685380756,3.9029292685380743
665,665,pleito,pleito##s,plur,3,artificial,5.7787310652202e-05,plural,plural,grandes,s,Los pleito##s [MASK],"[CLS] , Los , ple , ##ito , ##s , [MASK] , [SEP]",non_morphemic,9.75874134527737,-4.6273317215303145,4.627331721530312
667,667,agobio,agobio,sing,2,default,4.020531463311272e-08,plural,plural,grandes,s,El agobio [MASK],"[CLS] , El , ago , ##bio , [MASK] , [SEP]",non_morphemic,17.029266645255923,6.560285482435521,-6.5602854824355195
669,669,agobio,agobios,plur,2,default,1.1737800377886742e-05,plural,plural,grandes,s,Los agobios [MASK],"[CLS] , Los , ago , ##bios , [MASK] , [SEP]",non_morphemic,11.35269612245709,-4.645869291677069,4.645869291677069
671,671,agobio,agobio##s,plur,3,artificial,8.418938705290202e-06,plural,plural,grandes,s,Los agobio##s [MASK],"[CLS] , Los , ago , ##bio , ##s , [MASK] , [SEP]",non_morphemic,11.685026782156664,-4.620224004599665,4.620224004599664
673,673,atacante,atacante,sing,2,default,1.3756149996879685e-07,plural,plural,grandes,s,El atacante [MASK],"[CLS] , El , atacan , ##te , [MASK] , [SEP]",non_morphemic,15.799194747335973,4.081798444059542,-4.081798444059543
675,675,atacante,atacantes,plur,2,default,5.410222729551606e-05,plural,plural,grandes,s,Los atacantes [MASK],"[CLS] , Los , atacan , ##tes , [MASK] , [SEP]",non_morphemic,9.824635202986729,-5.024234826453517,5.024234826453517
677,677,atacante,atacante##s,plur,3,artificial,0.0001162001499324,plural,plural,grandes,s,Los atacante##s [MASK],"[CLS] , Los , atacan , ##te , ##s , [MASK] , [SEP]",non_morphemic,9.060196423251163,-5.3473491274857565,5.347349127485666
679,679,ligamento,ligamento,sing,2,default,5.4492435452857535e-08,plural,plural,grandes,s,El ligamento [MASK],"[CLS] , El , liga , ##mento , [MASK] , [SEP]",non_morphemic,16.725203943940826,5.37531848338419,-5.3753184833841905
681,681,ligamento,ligamentos,plur,2,default,1.9130147848045453e-05,plural,plural,grandes,s,Los ligamentos [MASK],"[CLS] , Los , liga , ##mentos , [MASK] , [SEP]",non_morphemic,10.86424504594577,-6.659983540114284,6.659983540114283
683,683,ligamento,ligamento##s,plur,3,artificial,6.975992619118188e-06,plural,plural,grandes,s,Los ligamento##s [MASK],"[CLS] , Los , liga , ##mento , ##s , [MASK] , [SEP]",non_morphemic,11.873035929397409,-6.499927555001998,6.499927555002001
685,685,grada,grada,sing,2,default,1.98125508177327e-06,plural,plural,grandes,s,La grada [MASK],"[CLS] , La , grad , ##a , [MASK] , [SEP]",non_morphemic,13.131780034391229,5.280916171876071,-5.280916171875933
687,687,grada,gradas,plur,2,default,6.433254748117179e-05,plural,plural,grandes,s,Las gradas [MASK],"[CLS] , Las , grad , ##as , [MASK] , [SEP]",non_morphemic,9.65144487312068,-5.54954342839528,5.549543428395282
689,689,grada,grada##s,plur,3,artificial,1.879363844636828e-05,plural,plural,grandes,s,Las grada##s [MASK],"[CLS] , Las , grad , ##a , ##s , [MASK] , [SEP]",non_morphemic,10.8819921259043,-4.885686833039488,4.885686833039486
691,691,rizo,rizo,sing,2,default,3.1181653525891306e-07,plural,plural,grandes,s,El rizo [MASK],"[CLS] , El , ri , ##zo , [MASK] , [SEP]",non_morphemic,14.980850850109512,5.62884898859523,-5.628848988595231
693,693,rizo,rizos,plur,2,default,9.834561933530496e-05,plural,plural,grandes,s,Los rizos [MASK],"[CLS] , Los , ri , ##zos , [MASK] , [SEP]",non_morphemic,9.227022555704282,-4.719186877452989,4.719186877452991
695,695,rizo,rizo##s,plur,3,artificial,2.994250098709017e-05,plural,plural,grandes,s,Los rizo##s [MASK],"[CLS] , Los , ri , ##zo , ##s , [MASK] , [SEP]",non_morphemic,10.41623164915856,-4.722861219939297,4.722861219939296
697,697,mercader,mercader,sing,2,default,2.004257169119228e-07,plural,plural,grandes,es,El mercader [MASK],"[CLS] , El , merca , ##der , [MASK] , [SEP]",non_morphemic,15.422822148065215,5.618819270414827,-5.618819270414828
699,699,mercader,mercaderes,plur,2,default,6.417672557290643e-05,plural,plural,grandes,es,Los mercaderes [MASK],"[CLS] , Los , merca , ##deres , [MASK] , [SEP]",non_morphemic,9.653869943015286,-4.526329065852785,4.526329065852786
701,701,mercader,mercader##es,plur,3,artificial,2.094370393024292e-05,plural,plural,grandes,es,Los mercader##es [MASK],"[CLS] , Los , merca , ##der , ##es , [MASK] , [SEP]",non_morphemic,10.773672485153194,-4.564962397535041,4.564962397535041
703,703,portería,portería,sing,2,default,2.5169839545924333e-07,plural,plural,grandes,s,La portería [MASK],"[CLS] , La , porte , ##ría , [MASK] , [SEP]",non_morphemic,15.19503430963975,4.353592981606971,-4.353592981606969
705,705,portería,porterías,plur,2,default,1.6752861483837478e-05,plural,plural,grandes,s,Las porterías [MASK],"[CLS] , Las , porte , ##rías , [MASK] , [SEP]",non_morphemic,10.996941479427845,-4.048011851945079,4.048011851945082
707,707,portería,portería##s,plur,3,artificial,3.6661829199147178e-06,plural,plural,grandes,s,Las portería##s [MASK],"[CLS] , Las , porte , ##ría , ##s , [MASK] , [SEP]",non_morphemic,12.516359513470016,-4.666256977621911,4.666256977621914
709,709,despojo,despojo,sing,2,default,3.725805797216708e-08,plural,plural,grandes,s,El despojo [MASK],"[CLS] , El , despo , ##jo , [MASK] , [SEP]",non_morphemic,17.105397594114486,5.960558916300226,-5.960558916300224
711,711,despojo,despojos,plur,2,default,1.0698725418478716e-05,plural,plural,grandes,s,Los despojos [MASK],"[CLS] , Los , despo , ##jos , [MASK] , [SEP]",non_morphemic,11.445385943360082,-4.462479649342182,4.462479649342184
713,713,despojo,despojo##s,plur,3,artificial,1.0005581316363532e-05,plural,plural,grandes,s,Los despojo##s [MASK],"[CLS] , Los , despo , ##jo , ##s , [MASK] , [SEP]",non_morphemic,11.512367489031408,-4.911710728963918,4.91171072896392
715,715,gallego,gallego,sing,2,default,1.460319367652119e-07,plural,plural,grandes,s,El gallego [MASK],"[CLS] , El , galle , ##go , [MASK] , [SEP]",non_morphemic,15.739440494192062,5.017839475467138,-5.017839475467138
717,717,gallego,gallegos,plur,2,default,2.3115993826650083e-05,plural,plural,grandes,s,Los gallegos [MASK],"[CLS] , Los , galle , ##gos , [MASK] , [SEP]",non_morphemic,10.674985806568388,-4.8018827331555,4.801882733155501
719,719,gallego,gallego##s,plur,3,artificial,2.7766831408371218e-05,plural,plural,grandes,s,Los gallego##s [MASK],"[CLS] , Los , galle , ##go , ##s , [MASK] , [SEP]",non_morphemic,10.491668364402594,-4.870778147013926,4.870778147013927
721,721,entrometido,entrometido,sing,2,default,4.5890949706972606e-08,plural,plural,grandes,s,El entrometido [MASK],"[CLS] , El , entrome , ##tido , [MASK] , [SEP]",non_morphemic,16.89699791346132,6.008473408815286,-6.008473408815285
723,723,entrometido,entrometidos,plur,2,default,2.3942695406731215e-05,plural,plural,grandes,s,Los entrometidos [MASK],"[CLS] , Los , entrome , ##tidos , [MASK] , [SEP]",non_morphemic,10.639847274083213,-4.471604210392021,4.471604210392021
725,725,entrometido,entrometido##s,plur,3,artificial,2.945878986793105e-05,plural,plural,grandes,s,Los entrometido##s [MASK],"[CLS] , Los , entrome , ##tido , ##s , [MASK] , [SEP]",non_morphemic,10.43251822489734,-4.500237469198471,4.500237469198471
727,727,riña,riña,sing,2,default,7.711188487746767e-08,plural,plural,grandes,s,La riña [MASK],"[CLS] , La , ri , ##ña , [MASK] , [SEP]",non_morphemic,16.378008419392152,5.705970776974079,-5.705970776974079
729,729,riña,riñas,plur,2,default,1.0171816938964184e-05,plural,plural,grandes,s,Las riñas [MASK],"[CLS] , Las , ri , ##ñas , [MASK] , [SEP]",non_morphemic,11.495889707129043,-4.219994594736425,4.219994594736423
731,731,riña,riña##s,plur,3,artificial,5.3728804232378025e-06,plural,plural,grandes,s,Las riña##s [MASK],"[CLS] , Las , ri , ##ña , ##s , [MASK] , [SEP]",non_morphemic,12.134146401585692,-4.167116143309489,4.16711614330949
733,733,madrileño,madrileño,sing,2,default,3.358224205385341e-07,plural,plural,grandes,s,El madrileño [MASK],"[CLS] , El , madri , ##leño , [MASK] , [SEP]",non_morphemic,14.906683326995989,4.643960915879404,-4.643960915879402
735,735,madrileño,madrileños,plur,2,default,4.7428413381567225e-05,plural,plural,grandes,s,Los madrileños [MASK],"[CLS] , Los , madri , ##leños , [MASK] , [SEP]",non_morphemic,9.956289070425004,-4.842358632218611,4.842358632218612
737,737,madrileño,madrileño##s,plur,3,artificial,1.900388997455593e-05,plural,plural,grandes,s,Los madrileño##s [MASK],"[CLS] , Los , madri , ##leño , ##s , [MASK] , [SEP]",non_morphemic,10.870866864250344,-4.347538069338585,4.347538069338584
739,739,escapada,escapada,sing,2,default,6.302200006302884e-08,plural,plural,grandes,s,La escapada [MASK],"[CLS] , La , escapa , ##da , [MASK] , [SEP]",non_morphemic,16.57978196416391,5.360453516073342,-5.360453516073341
741,741,escapada,escapadas,plur,2,default,1.1300153346383013e-05,plural,plural,grandes,s,Las escapadas [MASK],"[CLS] , Las , escapa , ##das , [MASK] , [SEP]",non_morphemic,11.390694261861684,-4.454569807153714,4.454569807153713
743,743,escapada,escapada##s,plur,3,artificial,4.667966550186975e-06,plural,plural,grandes,s,Las escapada##s [MASK],"[CLS] , Las , escapa , ##da , ##s , [MASK] , [SEP]",non_morphemic,12.274787009335354,-4.5447806947145555,4.544780694714557
745,745,derroche,derroche,sing,2,default,1.2804019888790208e-07,plural,plural,grandes,s,El derroche [MASK],"[CLS] , El , derro , ##che , [MASK] , [SEP]",non_morphemic,15.870921568519634,4.363875379374406,-4.363875379374407
747,747,derroche,derroches,plur,2,default,2.1565625502262264e-05,plural,plural,grandes,s,Los derroches [MASK],"[CLS] , Los , derro , ##ches , [MASK] , [SEP]",non_morphemic,10.744409922847495,-4.6133184900268525,4.61331849002685
749,749,derroche,derroche##s,plur,3,artificial,2.0915073037031107e-05,plural,plural,grandes,s,Los derroche##s [MASK],"[CLS] , Los , derro , ##che , ##s , [MASK] , [SEP]",non_morphemic,10.775040460987704,-5.574470452220396,5.574470452220395
751,751,encarcelamiento,encarcelamiento,sing,2,default,5.088377719175696e-08,plural,plural,grandes,s,El encarcelamiento [MASK],"[CLS] , El , encarcel , ##amiento , [MASK] , [SEP]",non_morphemic,16.79372168341062,4.3267078037768165,-4.326707803776816
753,753,encarcelamiento,encarcelamientos,plur,2,default,2.080875310639385e-05,plural,plural,grandes,s,Los encarcelamientos [MASK],"[CLS] , Los , encarcel , ##amientos , [MASK] , [SEP]",non_morphemic,10.780136837355142,-5.599751434748006,5.599751434748004
755,755,encarcelamiento,encarcelamiento##s,plur,3,artificial,3.141248089377768e-05,plural,plural,grandes,s,Los encarcelamiento##s [MASK],"[CLS] , Los , encarcel , ##amiento , ##s , [MASK] , [SEP]",non_morphemic,10.368305263331036,-5.950246723636587,5.95024672363659
757,757,vestidura,vestidura,sing,2,default,6.336417612828883e-08,plural,plural,grandes,s,La vestidura [MASK],"[CLS] , La , vesti , ##dura , [MASK] , [SEP]",non_morphemic,16.574367180496612,5.594627313408807,-5.59462731340881
759,759,vestidura,vestiduras,plur,2,default,8.159662684192881e-06,plural,plural,grandes,s,Las vestiduras [MASK],"[CLS] , Las , vesti , ##duras , [MASK] , [SEP]",non_morphemic,11.716307727564146,-4.849587544187063,4.849587544187063
761,761,vestidura,vestidura##s,plur,3,artificial,4.546885975287296e-06,plural,plural,grandes,s,Las vestidura##s [MASK],"[CLS] , Las , vesti , ##dura , ##s , [MASK] , [SEP]",non_morphemic,12.301067960346478,-5.433448812995012,5.433448812995012
763,763,neurona,neurona,sing,2,default,1.3811573751354445e-07,plural,plural,grandes,s,La neurona [MASK],"[CLS] , La , neuro , ##na , [MASK] , [SEP]",non_morphemic,15.7951738256484,5.050439790250193,-5.050439790250194
765,765,neurona,neuronas,plur,2,default,4.4291104131843895e-05,plural,plural,grandes,s,Las neuronas [MASK],"[CLS] , Las , neuro , ##nas , [MASK] , [SEP]",non_morphemic,10.024726710743067,-5.353349617061053,5.353349617061052
767,767,neurona,neurona##s,plur,3,artificial,2.4494454919476997e-05,plural,plural,grandes,s,Las neurona##s [MASK],"[CLS] , Las , neuro , ##na , ##s , [MASK] , [SEP]",non_morphemic,10.617063795847317,-5.60274793164769,5.602747931647689
769,769,tara,tara,sing,2,default,6.138031949376456e-08,plural,plural,grandes,s,La tara [MASK],"[CLS] , La , tar , ##a , [MASK] , [SEP]",non_morphemic,16.606176582591363,5.171787158011032,-5.171787158011029
771,771,tara,taras,plur,2,default,3.142234390907106e-06,plural,plural,grandes,s,Las taras [MASK],"[CLS] , Las , tar , ##as , [MASK] , [SEP]",non_morphemic,12.670576421642988,-4.678052918194808,4.6780529181948065
773,773,tara,tara##s,plur,3,artificial,3.188307118762168e-06,plural,plural,grandes,s,Las tara##s [MASK],"[CLS] , Las , tar , ##a , ##s , [MASK] , [SEP]",non_morphemic,12.656020465803609,-4.600364734987812,4.600364734987814
775,775,depredador,depredador,sing,2,default,2.2272075739238065e-07,plural,plural,grandes,es,El depredador [MASK],"[CLS] , El , depre , ##dador , [MASK] , [SEP]",non_morphemic,15.317347059157878,5.45706173527112,-5.457061735271119
777,777,depredador,depredadores,plur,2,default,0.0001560225937282,plural,plural,grandes,es,Los depredadores [MASK],"[CLS] , Los , depre , ##dadores , [MASK] , [SEP]",non_morphemic,8.765509729610367,-6.663169777357185,6.663169777356758
779,779,depredador,depredador##es,plur,3,artificial,0.0001270185894099,plural,plural,grandes,es,Los depredador##es [MASK],"[CLS] , Los , depre , ##dador , ##es , [MASK] , [SEP]",non_morphemic,8.971177108910126,-5.7497510856378735,5.74975108563709
781,781,impulsor,impulsor,sing,2,default,8.498790116107102e-09,plural,plural,grandes,es,El impulsor [MASK],"[CLS] , El , impulso , ##r , [MASK] , [SEP]",non_morphemic,18.58334202286285,5.042343079387232,-5.042343079387234
783,783,impulsor,impulsores,plur,2,default,1.877106342362822e-06,plural,plural,grandes,es,Los impulsores [MASK],"[CLS] , Los , impulso , ##res , [MASK] , [SEP]",non_morphemic,13.185779146470454,-5.244088178651667,5.244088178651665
785,785,impulsor,impulsor##es,plur,3,artificial,1.1407896636228545e-06,plural,plural,grandes,es,Los impulsor##es [MASK],"[CLS] , Los , impulso , ##r , ##es , [MASK] , [SEP]",non_morphemic,13.68378984796658,-5.286575265213301,5.2865752652133
787,787,genetista,genetista,sing,2,default,4.2458303539660847e-08,plural,plural,grandes,s,El genetista [MASK],"[CLS] , El , gene , ##tista , [MASK] , [SEP]",non_morphemic,16.974743335787423,4.827643414995517,-4.827643414995516
789,789,genetista,genetistas,plur,2,default,1.7133623259724118e-05,plural,plural,grandes,s,Los genetistas [MASK],"[CLS] , Los , gene , ##tistas , [MASK] , [SEP]",non_morphemic,10.974467752540654,-6.7353067788312195,6.7353067788312195
791,791,genetista,genetista##s,plur,3,artificial,2.134634814865421e-05,plural,plural,grandes,s,Los genetista##s [MASK],"[CLS] , Los , gene , ##tista , ##s , [MASK] , [SEP]",non_morphemic,10.754629879821271,-5.979695316609591,5.9796953166095905
793,793,biólogo,biólogo,sing,2,default,2.3938214965824045e-08,plural,plural,grandes,s,El biólogo [MASK],"[CLS] , El , bi , ##ólogo , [MASK] , [SEP]",non_morphemic,17.547789702427607,4.910766628558299,-4.9107666285582985
795,795,biólogo,biólogos,plur,2,default,1.0748496606538538e-05,plural,plural,grandes,s,Los biólogos [MASK],"[CLS] , Los , bi , ##ólogos , [MASK] , [SEP]",non_morphemic,11.440744663725155,-6.235828440549209,6.235828440549206
797,797,biólogo,biólogo##s,plur,3,artificial,1.4042470866115764e-05,plural,plural,grandes,s,Los biólogo##s [MASK],"[CLS] , Los , bi , ##ólogo , ##s , [MASK] , [SEP]",non_morphemic,11.173424187235527,-6.261227533384675,6.261227533384672
799,799,ranura,ranura,sing,2,default,1.5049023716073864e-07,plural,plural,grandes,s,La ranura [MASK],"[CLS] , La , ran , ##ura , [MASK] , [SEP]",non_morphemic,15.709367624225452,6.716642400753138,-6.716642400752361
801,801,ranura,ranuras,plur,2,default,0.0001110800731112,plural,plural,grandes,s,Las ranuras [MASK],"[CLS] , Las , ran , ##uras , [MASK] , [SEP]",non_morphemic,9.105259237340576,-4.957978220431601,4.957978220431376
803,803,ranura,ranura##s,plur,3,artificial,1.3825855603499804e-05,plural,plural,grandes,s,Las ranura##s [MASK],"[CLS] , Las , ran , ##ura , ##s , [MASK] , [SEP]",non_morphemic,11.18897012433345,-5.281834602786406,5.2818346027864065
805,805,varilla,varilla,sing,2,default,5.656584107782692e-07,plural,plural,grandes,s,La varilla [MASK],"[CLS] , La , vari , ##lla , [MASK] , [SEP]",non_morphemic,14.385275455457451,5.277203609785159,-5.2772036097843795
807,807,varilla,varillas,plur,2,default,5.1709008403122425e-05,plural,plural,grandes,s,Las varillas [MASK],"[CLS] , Las , vari , ##llas , [MASK] , [SEP]",non_morphemic,9.869878547854446,-5.208511328726045,5.208511328726045
809,809,varilla,varilla##s,plur,3,artificial,2.749250597844366e-05,plural,plural,grandes,s,Las varilla##s [MASK],"[CLS] , Las , vari , ##lla , ##s , [MASK] , [SEP]",non_morphemic,10.501597100304089,-5.0727347947719785,5.07273479477198
811,811,lámina,lámina,sing,2,default,3.018288623479748e-07,plural,plural,grandes,s,La lámina [MASK],"[CLS] , La , lá , ##mina , [MASK] , [SEP]",non_morphemic,15.013405661162857,5.788937525303945,-5.788937525303943
813,813,lámina,láminas,plur,2,default,0.0001151162505266,plural,plural,grandes,s,Las láminas [MASK],"[CLS] , Las , lá , ##minas , [MASK] , [SEP]",non_morphemic,9.069568066045656,-5.073924047975336,5.073924047975113
815,815,lámina,lámina##s,plur,3,artificial,3.1183764804154634e-05,plural,plural,grandes,s,Las lámina##s [MASK],"[CLS] , Las , lá , ##mina , ##s , [MASK] , [SEP]",non_morphemic,10.375612957423682,-5.194304422090198,5.194304422090197
817,817,trazador,trazador,sing,2,default,2.9447773997048895e-08,plural,plural,grandes,es,El trazador [MASK],"[CLS] , El , trazado , ##r , [MASK] , [SEP]",non_morphemic,17.340647515544315,5.059616091242132,-5.059616091242132
819,819,trazador,trazadores,plur,2,default,5.917216640227707e-06,plural,plural,grandes,es,Los trazadores [MASK],"[CLS] , Los , trazado , ##res , [MASK] , [SEP]",non_morphemic,12.037644381752925,-5.4054766210134115,5.4054766210134115
821,821,trazador,trazador##es,plur,3,artificial,2.127316292899195e-06,plural,plural,grandes,es,Los trazador##es [MASK],"[CLS] , Los , trazado , ##r , ##es , [MASK] , [SEP]",non_morphemic,13.060649329040697,-5.363409890346624,5.363409890346627
823,823,arsenal,arsenal,sing,2,default,1.701776994877946e-07,plural,plural,grandes,es,El arsenal [MASK],"[CLS] , El , arsen , ##al , [MASK] , [SEP]",non_morphemic,15.586422654727814,5.8547993457209895,-5.854799345720991
825,825,arsenal,arsenales,plur,2,default,0.0001491704460931,plural,plural,grandes,es,Los arsenales [MASK],"[CLS] , Los , arsen , ##ales , [MASK] , [SEP]",non_morphemic,8.810420972300834,-5.950030843123567,5.950030843122937
827,827,arsenal,arsenal##es,plur,3,artificial,0.0002242450864287,plural,plural,grandes,es,Los arsenal##es [MASK],"[CLS] , Los , arsen , ##al , ##es , [MASK] , [SEP]",non_morphemic,8.402770968397151,-6.090784518369659,6.090784518369617
829,829,feto,feto,sing,2,default,1.127078803619952e-07,plural,plural,grandes,s,El feto [MASK],"[CLS] , El , fe , ##to , [MASK] , [SEP]",non_morphemic,15.99846649499121,4.165535882571678,-4.165535882571676
831,831,feto,fetos,plur,2,default,4.0252383769256994e-05,plural,plural,grandes,s,Los fetos [MASK],"[CLS] , Los , fe , ##tos , [MASK] , [SEP]",non_morphemic,10.12034133177246,-5.519584731678124,5.519584731678125
833,833,feto,feto##s,plur,3,artificial,2.0436935301404446e-05,plural,plural,grandes,s,Los feto##s [MASK],"[CLS] , Los , fe , ##to , ##s , [MASK] , [SEP]",non_morphemic,10.798166740200852,-5.125929855838244,5.125929855838243
835,835,reptil,reptil,sing,2,default,3.379773829692567e-07,plural,plural,grandes,es,El reptil [MASK],"[CLS] , El , repti , ##l , [MASK] , [SEP]",non_morphemic,14.900286857994391,6.448439626843621,-6.448439626843376
837,837,reptil,reptiles,plur,2,default,6.884483445901424e-05,plural,plural,grandes,es,Los reptiles [MASK],"[CLS] , Los , repti , ##les , [MASK] , [SEP]",non_morphemic,9.583655361617067,-5.5826529738512765,5.582652973851276
839,839,reptil,reptil##es,plur,3,artificial,0.0001010251435218,plural,plural,grandes,es,Los reptil##es [MASK],"[CLS] , Los , repti , ##l , ##es , [MASK] , [SEP]",non_morphemic,9.200141126344098,-5.516655005546809,5.5166550055464345
841,841,anfibio,anfibio,sing,2,default,3.017647429714998e-07,plural,plural,grandes,s,El anfibio [MASK],"[CLS] , El , anfi , ##bio , [MASK] , [SEP]",non_morphemic,15.013618119930316,5.786890936896871,-5.786890936896873
843,843,anfibio,anfibios,plur,2,default,1.6195772332139313e-05,plural,plural,grandes,s,Los anfibios [MASK],"[CLS] , Los , anfi , ##bios , [MASK] , [SEP]",non_morphemic,11.030760316935682,-5.168201384593479,5.168201384593477
845,845,anfibio,anfibio##s,plur,3,artificial,2.96009166049771e-05,plural,plural,grandes,s,Los anfibio##s [MASK],"[CLS] , Los , anfi , ##bio , ##s , [MASK] , [SEP]",non_morphemic,10.427705230729346,-5.186925046655153,5.186925046655153
847,847,cerda,cerda,sing,2,default,3.709059228640399e-07,plural,plural,grandes,s,La cerda [MASK],"[CLS] , La , cer , ##da , [MASK] , [SEP]",non_morphemic,14.807317383680983,6.069667832976375,-6.069667832976334
849,849,cerda,cerdas,plur,2,default,6.096555080148392e-05,plural,plural,grandes,s,Las cerdas [MASK],"[CLS] , Las , cer , ##das , [MASK] , [SEP]",non_morphemic,9.70520159427648,-4.315402967878693,4.315402967878691
851,851,cerda,cerda##s,plur,3,artificial,2.0397363186930303e-05,plural,plural,grandes,s,Las cerda##s [MASK],"[CLS] , Las , cer , ##da , ##s , [MASK] , [SEP]",non_morphemic,10.800104921010954,-4.150485975467122,4.150485975467123
853,853,escama,escama,sing,2,default,3.4888577715719293e-07,plural,plural,grandes,s,La escama [MASK],"[CLS] , La , esca , ##ma , [MASK] , [SEP]",non_morphemic,14.868521254396304,6.591878893642189,-6.591878893642051
855,855,escama,escamas,plur,2,default,0.0002144430472981,plural,plural,grandes,s,Las escamas [MASK],"[CLS] , Las , esca , ##mas , [MASK] , [SEP]",non_morphemic,8.447466368612908,-4.469396612667358,4.469396612667273
857,857,escama,escama##s,plur,3,artificial,3.969951649196446e-05,plural,plural,grandes,s,Las escama##s [MASK],"[CLS] , Las , esca , ##ma , ##s , [MASK] , [SEP]",non_morphemic,10.134171549389013,-5.423275939355792,5.423275939355791
859,859,simio,simio,sing,2,default,1.005668991638231e-06,plural,plural,grandes,s,El simio [MASK],"[CLS] , El , simi , ##o , [MASK] , [SEP]",non_morphemic,13.80985757458717,6.0295739575338905,-6.029573957533676
861,861,simio,simios,plur,2,default,0.0001600650430191,plural,plural,grandes,s,Los simios [MASK],"[CLS] , Los , simi , ##os , [MASK] , [SEP]",non_morphemic,8.739930306467288,-5.480174928309928,5.480174928309734
