,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
2315,enfermera,enfermera##s,plur,2,artificial,7.696566513004655e-07,plural,plural,grandes,s,Las enfermera##s [MASK],"[CLS] , Las , enfermera , ##s , [MASK] , [SEP]",single-token,14.077321328946944
2316,vestido,vestido,sing,1,default,2.076113742077723e-05,singular,singular,grande,s,El vestido [MASK],"[CLS] , El , vestido , [MASK] , [SEP]",single-token,10.782427712112671
2317,vestido,vestido,sing,1,default,3.3652528941274795e-07,plural,plural,grandes,s,El vestido [MASK],"[CLS] , El , vestido , [MASK] , [SEP]",single-token,14.904592536412915
2318,vestido,vestidos,plur,1,default,5.578545483331254e-07,singular,singular,grande,s,Los vestidos [MASK],"[CLS] , Los , vestidos , [MASK] , [SEP]",single-token,14.399167574614072
2319,vestido,vestidos,plur,1,default,2.3899350708234124e-05,plural,plural,grandes,s,Los vestidos [MASK],"[CLS] , Los , vestidos , [MASK] , [SEP]",single-token,10.641659266415331
2320,vestido,vestido##s,plur,2,artificial,9.219321128739466e-08,singular,singular,grande,s,Los vestido##s [MASK],"[CLS] , Los , vestido , ##s , [MASK] , [SEP]",single-token,16.199379339383267
2321,vestido,vestido##s,plur,2,artificial,1.2418987353157718e-05,plural,plural,grandes,s,Los vestido##s [MASK],"[CLS] , Los , vestido , ##s , [MASK] , [SEP]",single-token,11.296284018345164
2322,prima,prima,sing,1,default,0.00011088710016338155,singular,singular,grande,s,La prima [MASK],"[CLS] , La , prima , [MASK] , [SEP]",single-token,9.10699798991028
2323,prima,prima,sing,1,default,6.863167527626501e-07,plural,plural,grandes,s,La prima [MASK],"[CLS] , La , prima , [MASK] , [SEP]",single-token,14.191926577067981
2324,prima,primas,plur,1,default,5.987237372551135e-09,singular,singular,grande,s,Las primas [MASK],"[CLS] , Las , primas , [MASK] , [SEP]",single-token,18.93363573779331
2325,prima,primas,plur,1,default,8.650645781926869e-07,plural,plural,grandes,s,Las primas [MASK],"[CLS] , Las , primas , [MASK] , [SEP]",single-token,13.96046167593106
2326,prima,prima##s,plur,2,artificial,3.4399700865606064e-08,singular,singular,grande,s,Las prima##s [MASK],"[CLS] , Las , prima , ##s , [MASK] , [SEP]",single-token,17.185217968372132
2327,prima,prima##s,plur,2,artificial,5.8038126553583425e-06,plural,plural,grandes,s,Las prima##s [MASK],"[CLS] , Las , prima , ##s , [MASK] , [SEP]",single-token,12.05699550200252
2328,amiga,amiga,sing,1,default,4.451565837371163e-05,singular,singular,grande,s,La amiga [MASK],"[CLS] , La , amiga , [MASK] , [SEP]",single-token,10.019669557118512
2329,amiga,amiga,sing,1,default,1.752556357814683e-07,plural,plural,grandes,s,La amiga [MASK],"[CLS] , La , amiga , [MASK] , [SEP]",single-token,15.557020153024002
2330,amiga,amigas,plur,1,default,3.5851772395290027e-07,singular,singular,grande,s,Las amigas [MASK],"[CLS] , Las , amigas , [MASK] , [SEP]",single-token,14.84128773892965
2331,amiga,amigas,plur,1,default,3.552182170096785e-05,plural,plural,grandes,s,Las amigas [MASK],"[CLS] , Las , amigas , [MASK] , [SEP]",single-token,10.245363354529072
2332,amiga,amiga##s,plur,2,artificial,8.26463022463031e-08,singular,singular,grande,s,Las amiga##s [MASK],"[CLS] , Las , amiga , ##s , [MASK] , [SEP]",single-token,16.308695753591877
2333,amiga,amiga##s,plur,2,artificial,1.326380606769817e-05,plural,plural,grandes,s,Las amiga##s [MASK],"[CLS] , Las , amiga , ##s , [MASK] , [SEP]",single-token,11.230471580629807
2334,puerta,puerta,sing,1,default,0.000852051714900881,singular,singular,grande,s,La puerta [MASK],"[CLS] , La , puerta , [MASK] , [SEP]",single-token,7.067863334736551
2335,puerta,puerta,sing,1,default,5.584116706813802e-07,plural,plural,grandes,s,La puerta [MASK],"[CLS] , La , puerta , [MASK] , [SEP]",single-token,14.398169385499283
2336,puerta,puertas,plur,1,default,5.916372174397111e-06,singular,singular,grande,s,Las puertas [MASK],"[CLS] , Las , puertas , [MASK] , [SEP]",single-token,12.037787105291025
2337,puerta,puertas,plur,1,default,0.00025011415709741414,plural,plural,grandes,s,Las puertas [MASK],"[CLS] , Las , puertas , [MASK] , [SEP]",single-token,8.293593115935389
2338,puerta,puerta##s,plur,2,artificial,6.140302275525755e-07,singular,singular,grande,s,Las puerta##s [MASK],"[CLS] , Las , puerta , ##s , [MASK] , [SEP]",single-token,14.303221679469399
2339,puerta,puerta##s,plur,2,artificial,3.181758074788377e-05,plural,plural,grandes,s,Las puerta##s [MASK],"[CLS] , Las , puerta , ##s , [MASK] , [SEP]",single-token,10.355491567238413
2340,querido,querido,sing,1,default,4.774393528350629e-05,singular,singular,grande,s,El querido [MASK],"[CLS] , El , querido , [MASK] , [SEP]",single-token,9.94965850887346
2341,querido,querido,sing,1,default,9.361052093481703e-07,plural,plural,grandes,s,El querido [MASK],"[CLS] , El , querido , [MASK] , [SEP]",single-token,13.881537963635825
2342,querido,queridos,plur,1,default,8.153731982929457e-07,singular,singular,grande,s,Los queridos [MASK],"[CLS] , Los , queridos , [MASK] , [SEP]",single-token,14.019619916499376
2343,querido,queridos,plur,1,default,9.806908201426268e-05,plural,plural,grandes,s,Los queridos [MASK],"[CLS] , Los , queridos , [MASK] , [SEP]",single-token,9.229838409119173
2344,querido,querido##s,plur,2,artificial,5.52992958091636e-07,singular,singular,grande,s,Los querido##s [MASK],"[CLS] , Los , querido , ##s , [MASK] , [SEP]",single-token,14.407920569516662
2345,querido,querido##s,plur,2,artificial,9.397823305334896e-05,plural,plural,grandes,s,Los querido##s [MASK],"[CLS] , Los , querido , ##s , [MASK] , [SEP]",single-token,9.272447365771427
2346,hombro,hombro,sing,1,default,0.00012199957564007491,singular,singular,grande,s,El hombro [MASK],"[CLS] , El , hombro , [MASK] , [SEP]",single-token,9.011492991597109
2347,hombro,hombro,sing,1,default,1.072619852493517e-06,plural,plural,grandes,s,El hombro [MASK],"[CLS] , El , hombro , [MASK] , [SEP]",single-token,13.745406441811165
2348,hombro,hombros,plur,1,default,8.947103538048395e-07,singular,singular,grande,s,Los hombros [MASK],"[CLS] , Los , hombros , [MASK] , [SEP]",single-token,13.926765798083784
2349,hombro,hombros,plur,1,default,6.55485491733998e-05,plural,plural,grandes,s,Los hombros [MASK],"[CLS] , Los , hombros , [MASK] , [SEP]",single-token,9.632719481128419
2350,hombro,hombro##s,plur,2,artificial,2.407482270427863e-06,singular,singular,grande,s,Los hombro##s [MASK],"[CLS] , Los , hombro , ##s , [MASK] , [SEP]",single-token,12.936929057609508
2351,hombro,hombro##s,plur,2,artificial,0.00016963326197583228,plural,plural,grandes,s,Los hombro##s [MASK],"[CLS] , Los , hombro , ##s , [MASK] , [SEP]",single-token,8.681871733694992
2352,trozo,trozo,sing,1,default,0.0029837749898433685,singular,singular,grande,s,El trozo [MASK],"[CLS] , El , trozo , [MASK] , [SEP]",single-token,5.8145660050322325
2353,trozo,trozo,sing,1,default,2.5489800918876426e-06,plural,plural,grandes,s,El trozo [MASK],"[CLS] , El , trozo , [MASK] , [SEP]",single-token,12.87981724276649
2354,trozo,trozos,plur,1,default,1.1362188843122567e-06,singular,singular,grande,s,Los trozos [MASK],"[CLS] , Los , trozos , [MASK] , [SEP]",single-token,13.687804576373354
2355,trozo,trozos,plur,1,default,0.00017119022959377617,plural,plural,grandes,s,Los trozos [MASK],"[CLS] , Los , trozos , [MASK] , [SEP]",single-token,8.672735166015006
2356,trozo,trozo##s,plur,2,artificial,1.7005985455398331e-06,singular,singular,grande,s,Los trozo##s [MASK],"[CLS] , Los , trozo , ##s , [MASK] , [SEP]",single-token,13.28453028325803
2357,trozo,trozo##s,plur,2,artificial,0.00014123272558208555,plural,plural,grandes,s,Los trozo##s [MASK],"[CLS] , Los , trozo , ##s , [MASK] , [SEP]",single-token,8.865101492180578
2358,padre,padre,sing,1,default,2.5782559532672167e-05,singular,singular,grande,s,El padre [MASK],"[CLS] , El , padre , [MASK] , [SEP]",single-token,10.565812281724734
2359,padre,padre,sing,1,default,3.7206456227067974e-07,plural,plural,grandes,s,El padre [MASK],"[CLS] , El , padre , [MASK] , [SEP]",single-token,14.80419844324103
2360,padre,padres,plur,1,default,7.160937087746788e-08,singular,singular,grande,s,Los padres [MASK],"[CLS] , Los , padres , [MASK] , [SEP]",single-token,16.45203989336669
2361,padre,padres,plur,1,default,3.687058051582426e-05,plural,plural,grandes,s,Los padres [MASK],"[CLS] , Los , padres , [MASK] , [SEP]",single-token,10.20809660090525
2362,padre,padre##s,plur,2,artificial,3.885821797666722e-07,singular,singular,grande,s,Los padre##s [MASK],"[CLS] , Los , padre , ##s , [MASK] , [SEP]",single-token,14.760761158577276
2363,padre,padre##s,plur,2,artificial,0.00010410807590233162,plural,plural,grandes,s,Los padre##s [MASK],"[CLS] , Los , padre , ##s , [MASK] , [SEP]",single-token,9.170081007039888
2364,verso,verso,sing,1,default,0.0005834857001900673,singular,singular,grande,s,El verso [MASK],"[CLS] , El , verso , [MASK] , [SEP]",single-token,7.44649061349586
2365,verso,verso,sing,1,default,1.010970663628541e-06,plural,plural,grandes,s,El verso [MASK],"[CLS] , El , verso , [MASK] , [SEP]",single-token,13.804599635529398
2366,verso,versos,plur,1,default,1.7247183450308512e-06,singular,singular,grande,s,Los versos [MASK],"[CLS] , Los , versos , [MASK] , [SEP]",single-token,13.270446799055279
2367,verso,versos,plur,1,default,0.0004958336357958615,plural,plural,grandes,s,Los versos [MASK],"[CLS] , Los , versos , [MASK] , [SEP]",single-token,7.609270099204325
2368,verso,verso##s,plur,2,artificial,8.108573865683866e-07,singular,singular,grande,s,Los verso##s [MASK],"[CLS] , Los , verso , ##s , [MASK] , [SEP]",single-token,14.025173647161811
2369,verso,verso##s,plur,2,artificial,0.000395451788790524,plural,plural,grandes,s,Los verso##s [MASK],"[CLS] , Los , verso , ##s , [MASK] , [SEP]",single-token,7.835481677578748
2370,rodilla,rodilla,sing,1,default,2.8450886020436883e-05,singular,singular,grande,s,La rodilla [MASK],"[CLS] , La , rodilla , [MASK] , [SEP]",single-token,10.467331254803517
2371,rodilla,rodilla,sing,1,default,3.3378023545083124e-07,plural,plural,grandes,s,La rodilla [MASK],"[CLS] , La , rodilla , [MASK] , [SEP]",single-token,14.912783038224156
2372,rodilla,rodillas,plur,1,default,8.231934600644308e-08,singular,singular,grande,s,Las rodillas [MASK],"[CLS] , Las , rodillas , [MASK] , [SEP]",single-token,16.312659689980322
2373,rodilla,rodillas,plur,1,default,1.784989217412658e-05,plural,plural,grandes,s,Las rodillas [MASK],"[CLS] , Las , rodillas , [MASK] , [SEP]",single-token,10.933513090422048
2374,rodilla,rodilla##s,plur,2,artificial,1.917934895345752e-07,singular,singular,grande,s,Las rodilla##s [MASK],"[CLS] , Las , rodilla , ##s , [MASK] , [SEP]",single-token,15.46684661910564
2375,rodilla,rodilla##s,plur,2,artificial,1.9304961824673228e-05,plural,plural,grandes,s,Las rodilla##s [MASK],"[CLS] , Las , rodilla , ##s , [MASK] , [SEP]",single-token,10.855148405733933
2376,chico,chico,sing,1,default,0.0003879753639921546,singular,singular,grande,s,El chico [MASK],"[CLS] , El , chico , [MASK] , [SEP]",single-token,7.854568715222466
2377,chico,chico,sing,1,default,1.5747895076856366e-06,plural,plural,grandes,s,El chico [MASK],"[CLS] , El , chico , [MASK] , [SEP]",single-token,13.36138894053197
2378,chico,chicos,plur,1,default,1.6211388356168754e-06,singular,singular,grande,s,Los chicos [MASK],"[CLS] , Los , chicos , [MASK] , [SEP]",single-token,13.33238167074947
2379,chico,chicos,plur,1,default,0.0002868601877707988,plural,plural,grandes,s,Los chicos [MASK],"[CLS] , Los , chicos , [MASK] , [SEP]",single-token,8.156515611525464
2380,chico,chico##s,plur,2,artificial,3.343122898513684e-06,singular,singular,grande,s,Los chico##s [MASK],"[CLS] , Los , chico , ##s , [MASK] , [SEP]",single-token,12.608605188260478
2381,chico,chico##s,plur,2,artificial,0.00031693707569502294,plural,plural,grandes,s,Los chico##s [MASK],"[CLS] , Los , chico , ##s , [MASK] , [SEP]",single-token,8.05680730317539
2382,milagro,milagro,sing,1,default,0.00012308984878472984,singular,singular,grande,s,El milagro [MASK],"[CLS] , El , milagro , [MASK] , [SEP]",single-token,9.002595991336367
2383,milagro,milagro,sing,1,default,3.696768544614315e-07,plural,plural,grandes,s,El milagro [MASK],"[CLS] , El , milagro , [MASK] , [SEP]",single-token,14.810636579235165
2384,milagro,milagros,plur,1,default,1.2858873787990888e-06,singular,singular,grande,s,Los milagros [MASK],"[CLS] , Los , milagros , [MASK] , [SEP]",single-token,13.56406151079005
2385,milagro,milagros,plur,1,default,0.00011412926687626168,plural,plural,grandes,s,Los milagros [MASK],"[CLS] , Los , milagros , [MASK] , [SEP]",single-token,9.078178832004241
2386,milagro,milagro##s,plur,2,artificial,1.6971203820048686e-07,singular,singular,grande,s,Los milagro##s [MASK],"[CLS] , Los , milagro , ##s , [MASK] , [SEP]",single-token,15.589162729093246
2387,milagro,milagro##s,plur,2,artificial,3.238997669541277e-05,plural,plural,grandes,s,Los milagro##s [MASK],"[CLS] , Los , milagro , ##s , [MASK] , [SEP]",single-token,10.337661544280746
2388,ministerio,ministerio,sing,1,default,1.704293754301034e-05,singular,singular,grande,s,El ministerio [MASK],"[CLS] , El , ministerio , [MASK] , [SEP]",single-token,10.979774660398995
2389,ministerio,ministerio,sing,1,default,1.349157798813394e-07,plural,plural,grandes,s,El ministerio [MASK],"[CLS] , El , ministerio , [MASK] , [SEP]",single-token,15.818615105915887
2390,ministerio,ministerios,plur,1,default,4.7274596681745606e-08,singular,singular,grande,s,Los ministerios [MASK],"[CLS] , Los , ministerios , [MASK] , [SEP]",single-token,16.867292753760427
2391,ministerio,ministerios,plur,1,default,2.723933539527934e-05,plural,plural,grandes,s,Los ministerios [MASK],"[CLS] , Los , ministerios , [MASK] , [SEP]",single-token,10.5108484750981
2392,ministerio,ministerio##s,plur,2,artificial,6.666639507102445e-08,singular,singular,grande,s,Los ministerio##s [MASK],"[CLS] , Los , ministerio , ##s , [MASK] , [SEP]",single-token,16.523564833009416
2393,ministerio,ministerio##s,plur,2,artificial,3.2330794056179e-05,plural,plural,grandes,s,Los ministerio##s [MASK],"[CLS] , Los , ministerio , ##s , [MASK] , [SEP]",single-token,10.339490405557964
2394,adulto,adulto,sing,1,default,5.8562320191413164e-05,singular,singular,grande,s,El adulto [MASK],"[CLS] , El , adulto , [MASK] , [SEP]",single-token,9.745419068341093
2395,adulto,adulto,sing,1,default,1.1447675660747336e-06,plural,plural,grandes,s,El adulto [MASK],"[CLS] , El , adulto , [MASK] , [SEP]",single-token,13.680308940626537
2396,adulto,adultos,plur,1,default,6.229699920368148e-07,singular,singular,grande,s,Los adultos [MASK],"[CLS] , Los , adultos , [MASK] , [SEP]",single-token,14.288767486194116
2397,adulto,adultos,plur,1,default,0.00010253989603370428,plural,plural,grandes,s,Los adultos [MASK],"[CLS] , Los , adultos , [MASK] , [SEP]",single-token,9.185258605518886
2398,adulto,adulto##s,plur,2,artificial,6.644252721343946e-07,singular,singular,grande,s,Los adulto##s [MASK],"[CLS] , Los , adulto , ##s , [MASK] , [SEP]",single-token,14.224343422401489
2399,adulto,adulto##s,plur,2,artificial,7.135581836337224e-05,plural,plural,grandes,s,Los adulto##s [MASK],"[CLS] , Los , adulto , ##s , [MASK] , [SEP]",single-token,9.547831670577509
2400,refugiado,refugiado,sing,1,default,1.118236923502991e-05,singular,singular,grande,s,El refugiado [MASK],"[CLS] , El , refugiado , [MASK] , [SEP]",single-token,11.401172195422967
2401,refugiado,refugiado,sing,1,default,4.121381280697278e-08,plural,plural,grandes,s,El refugiado [MASK],"[CLS] , El , refugiado , [MASK] , [SEP]",single-token,17.004492374473614
2402,refugiado,refugiados,plur,1,default,4.458596336576193e-08,singular,singular,grande,s,Los refugiados [MASK],"[CLS] , Los , refugiados , [MASK] , [SEP]",single-token,16.92584675019675
2403,refugiado,refugiados,plur,1,default,9.610457709641196e-06,plural,plural,grandes,s,Los refugiados [MASK],"[CLS] , Los , refugiados , [MASK] , [SEP]",single-token,11.552658707641642
2404,refugiado,refugiado##s,plur,2,artificial,1.214853853070963e-07,singular,singular,grande,s,Los refugiado##s [MASK],"[CLS] , Los , refugiado , ##s , [MASK] , [SEP]",single-token,15.923471866938996
2405,refugiado,refugiado##s,plur,2,artificial,1.1572191397135612e-05,plural,plural,grandes,s,Los refugiado##s [MASK],"[CLS] , Los , refugiado , ##s , [MASK] , [SEP]",single-token,11.366905631310738
2406,semejante,semejante,sing,1,default,0.00011002285464201123,singular,singular,grande,s,El semejante [MASK],"[CLS] , El , semejante , [MASK] , [SEP]",single-token,9.114822444280117
2407,semejante,semejante,sing,1,default,1.290654125796209e-07,plural,plural,grandes,s,El semejante [MASK],"[CLS] , El , semejante , [MASK] , [SEP]",single-token,15.862946486842821
2408,semejante,semejantes,plur,1,default,1.1724943078661454e-06,singular,singular,grande,s,Los semejantes [MASK],"[CLS] , Los , semejantes , [MASK] , [SEP]",single-token,13.656377191336144
2409,semejante,semejantes,plur,1,default,4.0460196032654494e-05,plural,plural,grandes,s,Los semejantes [MASK],"[CLS] , Los , semejantes , [MASK] , [SEP]",single-token,10.115191881138674
2410,semejante,semejante##s,plur,2,artificial,1.2254988632776076e-06,singular,singular,grande,s,Los semejante##s [MASK],"[CLS] , Los , semejante , ##s , [MASK] , [SEP]",single-token,13.612162561536726
2411,semejante,semejante##s,plur,2,artificial,4.687870750785805e-05,plural,plural,grandes,s,Los semejante##s [MASK],"[CLS] , Los , semejante , ##s , [MASK] , [SEP]",single-token,9.967946983300454
2412,ángel,ángel,sing,1,default,0.0005359816132113338,singular,singular,grande,es,El ángel [MASK],"[CLS] , El , ángel , [MASK] , [SEP]",single-token,7.531410701192056
2413,ángel,ángel,sing,1,default,4.878127128904453e-07,plural,plural,grandes,es,El ángel [MASK],"[CLS] , El , ángel , [MASK] , [SEP]",single-token,14.533334289818162
2414,ángel,ángeles,plur,1,default,2.134739133907715e-06,singular,singular,grande,es,Los ángeles [MASK],"[CLS] , Los , ángeles , [MASK] , [SEP]",single-token,13.057166104272264
2415,ángel,ángeles,plur,1,default,0.00024206195666920394,plural,plural,grandes,es,Los ángeles [MASK],"[CLS] , Los , ángeles , [MASK] , [SEP]",single-token,8.326316845280703
2416,ángel,ángel##es,plur,2,artificial,5.528107749341871e-07,singular,singular,grande,es,Los ángel##es [MASK],"[CLS] , Los , ángel , ##es , [MASK] , [SEP]",single-token,14.408250073123236
2417,ángel,ángel##es,plur,2,artificial,8.113464718917385e-05,plural,plural,grandes,es,Los ángel##es [MASK],"[CLS] , Los , ángel , ##es , [MASK] , [SEP]",single-token,9.419400472424037
2418,nube,nube,sing,1,default,0.00015379366232082248,singular,singular,grande,s,La nube [MASK],"[CLS] , La , nube , [MASK] , [SEP]",single-token,8.77989870901861
2419,nube,nube,sing,1,default,4.928002681481303e-07,plural,plural,grandes,s,La nube [MASK],"[CLS] , La , nube , [MASK] , [SEP]",single-token,14.523161880595492
2420,nube,nubes,plur,1,default,2.284501988469856e-06,singular,singular,grande,s,Las nubes [MASK],"[CLS] , Las , nubes , [MASK] , [SEP]",single-token,12.989362505525492
2421,nube,nubes,plur,1,default,0.00017162933363579214,plural,plural,grandes,s,Las nubes [MASK],"[CLS] , Las , nubes , [MASK] , [SEP]",single-token,8.6701734435858
2422,nube,nube##s,plur,2,artificial,3.857730348499899e-07,singular,singular,grande,s,Las nube##s [MASK],"[CLS] , Las , nube , ##s , [MASK] , [SEP]",single-token,14.768016633033639
2423,nube,nube##s,plur,2,artificial,4.5200733438832685e-05,plural,plural,grandes,s,Las nube##s [MASK],"[CLS] , Las , nube , ##s , [MASK] , [SEP]",single-token,10.004397244734891
2424,espalda,espalda,sing,1,default,2.635853161336854e-05,singular,singular,grande,s,La espalda [MASK],"[CLS] , La , espalda , [MASK] , [SEP]",single-token,10.54371855498897
2425,espalda,espalda,sing,1,default,1.1145901908093947e-06,plural,plural,grandes,s,La espalda [MASK],"[CLS] , La , espalda , [MASK] , [SEP]",single-token,13.707023762487244
2426,espalda,espaldas,plur,1,default,9.317833473687642e-07,singular,singular,grande,s,Las espaldas [MASK],"[CLS] , Las , espaldas , [MASK] , [SEP]",single-token,13.88616550918857
2427,espalda,espaldas,plur,1,default,6.40720609226264e-05,plural,plural,grandes,s,Las espaldas [MASK],"[CLS] , Las , espaldas , [MASK] , [SEP]",single-token,9.65550215609701
2428,espalda,espalda##s,plur,2,artificial,9.716013664728962e-07,singular,singular,grande,s,Las espalda##s [MASK],"[CLS] , Las , espalda , ##s , [MASK] , [SEP]",single-token,13.844320233404298
2429,espalda,espalda##s,plur,2,artificial,8.438070653937757e-05,plural,plural,grandes,s,Las espalda##s [MASK],"[CLS] , Las , espalda , ##s , [MASK] , [SEP]",single-token,9.380171777999303
2430,facultad,facultad,sing,1,default,9.255405757357948e-07,singular,singular,grande,es,La facultad [MASK],"[CLS] , La , facultad , [MASK] , [SEP]",single-token,13.892887863931929
2431,facultad,facultad,sing,1,default,2.0565751324141957e-09,plural,plural,grandes,es,La facultad [MASK],"[CLS] , La , facultad , [MASK] , [SEP]",single-token,20.00222379480717
2432,facultad,facultades,plur,1,default,3.133495685148091e-09,singular,singular,grande,es,Las facultades [MASK],"[CLS] , Las , facultades , [MASK] , [SEP]",single-token,19.581116623271917
2433,facultad,facultades,plur,1,default,6.056387178432487e-07,plural,plural,grandes,es,Las facultades [MASK],"[CLS] , Las , facultades , [MASK] , [SEP]",single-token,14.316982203836337
2434,facultad,facultad##es,plur,2,artificial,2.277244837145531e-09,singular,singular,grande,es,Las facultad##es [MASK],"[CLS] , Las , facultad , ##es , [MASK] , [SEP]",single-token,19.90029952945055
2435,facultad,facultad##es,plur,2,artificial,5.064493961981498e-07,plural,plural,grandes,es,Las facultad##es [MASK],"[CLS] , Las , facultad , ##es , [MASK] , [SEP]",single-token,14.495841427038327
2436,escuela,escuela,sing,1,default,0.00025740201817825437,singular,singular,grande,s,La escuela [MASK],"[CLS] , La , escuela , [MASK] , [SEP]",single-token,8.264871422202626
2437,escuela,escuela,sing,1,default,6.227518838386459e-07,plural,plural,grandes,s,La escuela [MASK],"[CLS] , La , escuela , [MASK] , [SEP]",single-token,14.289117657776748
2438,escuela,escuelas,plur,1,default,3.350422730363789e-07,singular,singular,grande,s,Las escuelas [MASK],"[CLS] , Las , escuelas , [MASK] , [SEP]",single-token,14.909009124914107
2439,escuela,escuelas,plur,1,default,0.00016183959087356925,plural,plural,grandes,s,Las escuelas [MASK],"[CLS] , Las , escuelas , [MASK] , [SEP]",single-token,8.728904893076534
2440,escuela,escuela##s,plur,2,artificial,4.5753699851047713e-07,singular,singular,grande,s,Las escuela##s [MASK],"[CLS] , Las , escuela , ##s , [MASK] , [SEP]",single-token,14.597408084439571
2441,escuela,escuela##s,plur,2,artificial,6.414476229110733e-05,plural,plural,grandes,s,Las escuela##s [MASK],"[CLS] , Las , escuela , ##s , [MASK] , [SEP]",single-token,9.65436811807532
2442,edad,edad,sing,1,default,8.382166015508119e-06,singular,singular,grande,es,La edad [MASK],"[CLS] , La , edad , [MASK] , [SEP]",single-token,11.689404202464726
2443,edad,edad,sing,1,default,9.784270105228643e-08,plural,plural,grandes,es,La edad [MASK],"[CLS] , La , edad , [MASK] , [SEP]",single-token,16.139904739118155
2444,edad,edades,plur,1,default,5.798167279635891e-08,singular,singular,grande,es,Las edades [MASK],"[CLS] , Las , edades , [MASK] , [SEP]",single-token,16.663138862603848
2445,edad,edades,plur,1,default,2.895320903917309e-05,plural,plural,grandes,es,Las edades [MASK],"[CLS] , Las , edades , [MASK] , [SEP]",single-token,10.449829512448586
2446,edad,edad##es,plur,2,artificial,2.828189167303208e-07,singular,singular,grande,es,Las edad##es [MASK],"[CLS] , Las , edad , ##es , [MASK] , [SEP]",single-token,15.078459014318367
2447,edad,edad##es,plur,2,artificial,0.00014265616482589394,plural,plural,grandes,es,Las edad##es [MASK],"[CLS] , Las , edad , ##es , [MASK] , [SEP]",single-token,8.855073264793466
2448,chica,chica,sing,1,default,0.00026139625697396696,singular,singular,grande,s,La chica [MASK],"[CLS] , La , chica , [MASK] , [SEP]",single-token,8.249473076027526
2449,chica,chica,sing,1,default,7.625324087712215e-07,plural,plural,grandes,s,La chica [MASK],"[CLS] , La , chica , [MASK] , [SEP]",single-token,14.086620826061564
2450,chica,chicas,plur,1,default,9.281648658543418e-07,singular,singular,grande,s,Las chicas [MASK],"[CLS] , Las , chicas , [MASK] , [SEP]",single-token,13.89005646276875
2451,chica,chicas,plur,1,default,0.0001533035683678463,plural,plural,grandes,s,Las chicas [MASK],"[CLS] , Las , chicas , [MASK] , [SEP]",single-token,8.783090495332974
2452,chica,chica##s,plur,2,artificial,8.21840615117253e-07,singular,singular,grande,s,Las chica##s [MASK],"[CLS] , Las , chica , ##s , [MASK] , [SEP]",single-token,14.01171935957517
2453,chica,chica##s,plur,2,artificial,0.0001031383580993861,plural,plural,grandes,s,Las chica##s [MASK],"[CLS] , Las , chica , ##s , [MASK] , [SEP]",single-token,9.17943918861316
2454,oportunidad,oportunidad,sing,1,default,3.320542964502238e-05,singular,singular,grande,es,La oportunidad [MASK],"[CLS] , La , oportunidad , [MASK] , [SEP]",single-token,10.312797151888844
2455,oportunidad,oportunidad,sing,1,default,2.902630455992039e-07,plural,plural,grandes,es,La oportunidad [MASK],"[CLS] , La , oportunidad , [MASK] , [SEP]",single-token,15.052478271300233
2456,oportunidad,oportunidades,plur,1,default,3.835091888504394e-08,singular,singular,grande,es,Las oportunidades [MASK],"[CLS] , Las , oportunidades , [MASK] , [SEP]",single-token,17.07648734892361
2457,oportunidad,oportunidades,plur,1,default,1.1804029782069847e-05,plural,plural,grandes,es,Las oportunidades [MASK],"[CLS] , Las , oportunidades , [MASK] , [SEP]",single-token,11.34706957783781
2458,oportunidad,oportunidad##es,plur,2,artificial,1.388307282468304e-07,singular,singular,grande,es,Las oportunidad##es [MASK],"[CLS] , Las , oportunidad , ##es , [MASK] , [SEP]",single-token,15.790010428312144
2459,oportunidad,oportunidad##es,plur,2,artificial,2.3059494196786545e-05,plural,plural,grandes,es,Las oportunidad##es [MASK],"[CLS] , Las , oportunidad , ##es , [MASK] , [SEP]",single-token,10.677432977588268
2460,extranjera,extranjera,sing,1,default,1.7297203157795593e-05,singular,singular,grande,s,La extranjera [MASK],"[CLS] , La , extranjera , [MASK] , [SEP]",single-token,10.964965736709534
2461,extranjera,extranjera,sing,1,default,1.43129412322196e-07,plural,plural,grandes,s,La extranjera [MASK],"[CLS] , La , extranjera , [MASK] , [SEP]",single-token,15.75951663466107
2462,extranjera,extranjeras,plur,1,default,2.3123558179349857e-08,singular,singular,grande,s,Las extranjeras [MASK],"[CLS] , Las , extranjeras , [MASK] , [SEP]",single-token,17.58241390449279
2463,extranjera,extranjeras,plur,1,default,4.3222130443609785e-06,plural,plural,grandes,s,Las extranjeras [MASK],"[CLS] , Las , extranjeras , [MASK] , [SEP]",single-token,12.351743008090974
2464,extranjera,extranjera##s,plur,2,artificial,7.817089198169924e-08,singular,singular,grande,s,Las extranjera##s [MASK],"[CLS] , Las , extranjera , ##s , [MASK] , [SEP]",single-token,16.36436848398614
2465,extranjera,extranjera##s,plur,2,artificial,8.359961611859035e-06,plural,plural,grandes,s,Las extranjera##s [MASK],"[CLS] , Las , extranjera , ##s , [MASK] , [SEP]",single-token,11.692056722761096
2466,costumbre,costumbre,sing,1,default,9.863661034614779e-06,singular,singular,grande,s,La costumbre [MASK],"[CLS] , La , costumbre , [MASK] , [SEP]",single-token,11.526653156580073
