,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
3281,3281,chrua,chrua##s,plur,4,artificial,0.0047708065249025,plural,definite,Las,s,[MASK] chrua##s,"[CLS] , [MASK] , ch , ##ru , ##a , ##s , [SEP]",nonmorphemic,5.345239905585969,-1.5485396454359455,1.548539645436002
3283,3283,chrua,chrua,sing,3,default,1.4526415725413244e-05,plural,indefinite,Unas,s,[MASK] chrua,"[CLS] , [MASK] , ch , ##ru , ##a , [SEP]",nonmorphemic,11.139541791789217,4.704408722160679,-4.70440872216063
3285,3285,chrua,chruas,plur,3,default,0.0003154291771352,plural,indefinite,Unas,s,[MASK] chruas,"[CLS] , [MASK] , ch , ##ru , ##as , [SEP]",nonmorphemic,8.061576379358772,-2.310259884274764,2.310259884274669
3287,3287,chrua,chrua##s,plur,4,artificial,5.408359720604494e-05,plural,indefinite,Unas,s,[MASK] chrua##s,"[CLS] , [MASK] , ch , ##ru , ##a , ##s , [SEP]",nonmorphemic,9.824979612057716,-0.3168878065956626,0.3168878065956636
3289,3289,traa,traa,sing,2,default,5.531781789613888e-05,plural,definite,Las,s,[MASK] traa,"[CLS] , [MASK] , tra , ##a , [SEP]",nonmorphemic,9.80241549706249,4.868544595046948,-4.8685445950469415
3291,3291,traa,traas,plur,2,default,0.0027700173668563,plural,definite,Las,s,[MASK] traas,"[CLS] , [MASK] , tra , ##as , [SEP]",nonmorphemic,5.888901689179318,-1.7238773473060665,1.7238773473061049
3293,3293,traa,traa##s,plur,3,artificial,0.0010658557293936,plural,definite,Las,s,[MASK] traa##s,"[CLS] , [MASK] , tra , ##a , ##s , [SEP]",nonmorphemic,6.843977300677404,-0.3934440286373597,0.3934440286374122
3295,3295,traa,traa,sing,2,default,3.096984642070311e-07,plural,indefinite,Unas,s,[MASK] traa,"[CLS] , [MASK] , tra , ##a , [SEP]",nonmorphemic,14.98766670894942,6.5608495654243715,-6.560849565424294
3297,3297,traa,traas,plur,2,default,7.311580247915117e-06,plural,indefinite,Unas,s,[MASK] traas,"[CLS] , [MASK] , tra , ##as , [SEP]",nonmorphemic,11.826051131379913,1.457503325872107,-1.4575033258721075
3299,3299,traa,traa##s,plur,3,artificial,7.1225272222363856e-06,plural,indefinite,Unas,s,[MASK] traa##s,"[CLS] , [MASK] , tra , ##a , ##s , [SEP]",nonmorphemic,11.85224794857584,2.15681257911913,-2.1568125791191304
3301,3301,taio,taio,sing,2,default,0.0002073226351058,plural,definite,Los,s,[MASK] taio,"[CLS] , [MASK] , ta , ##io , [SEP]",nonmorphemic,8.481234354392601,3.182486601860588,-3.1824866018606355
3303,3303,taio,taios,plur,2,default,0.0080364048480987,plural,definite,Los,s,[MASK] taios,"[CLS] , [MASK] , ta , ##ios , [SEP]",nonmorphemic,4.823773453992974,-4.115322210685827,4.115322210685861
3305,3305,taio,taio##s,plur,3,artificial,0.0059115164913237,plural,definite,Los,s,[MASK] taio##s,"[CLS] , [MASK] , ta , ##io , ##s , [SEP]",nonmorphemic,5.13085288296294,-2.247735548063778,2.247735548063854
3307,3307,taio,taio,sing,2,default,2.4838543595251394e-06,plural,indefinite,Unos,s,[MASK] taio,"[CLS] , [MASK] , ta , ##io , [SEP]",nonmorphemic,12.905699027043037,6.075475669306584,-6.075475669306556
3309,3309,taio,taios,plur,2,default,4.470742351259105e-05,plural,indefinite,Unos,s,[MASK] taios,"[CLS] , [MASK] , ta , ##ios , [SEP]",nonmorphemic,10.015370996026348,0.48529728157540397,-0.4852972815754016
3311,3311,taio,taio##s,plur,3,artificial,4.320431253290735e-05,plural,indefinite,Unos,s,[MASK] taio##s,"[CLS] , [MASK] , ta , ##io , ##s , [SEP]",nonmorphemic,10.049570240545975,1.1569451427049753,-1.1569451427047992
3313,3313,thoia,thoia,sing,3,default,0.0008024706039577,plural,definite,Las,s,[MASK] thoia,"[CLS] , [MASK] , th , ##o , ##ia , [SEP]",nonmorphemic,7.127815334213235,4.196164128879175,-4.196164128879263
3315,3315,thoia,thoias,plur,3,default,0.0738434717059135,plural,definite,Las,s,[MASK] thoias,"[CLS] , [MASK] , th , ##o , ##ias , [SEP]",nonmorphemic,2.60580767329049,-3.5382947473658217,3.5382947473658235
3317,3317,thoia,thoia##s,plur,4,artificial,0.0107568502426147,plural,definite,Las,s,[MASK] thoia##s,"[CLS] , [MASK] , th , ##o , ##ia , ##s , [SEP]",nonmorphemic,4.532212495483344,-0.9396462664175207,0.9396462664175244
3319,3319,thoia,thoia,sing,3,default,1.7384949387633242e-05,plural,indefinite,Unas,s,[MASK] thoia,"[CLS] , [MASK] , th , ##o , ##ia , [SEP]",nonmorphemic,10.95990570377511,6.28274388350673,-6.282743883506725
3321,3321,thoia,thoias,plur,3,default,0.0002458922099322,plural,indefinite,Unas,s,[MASK] thoias,"[CLS] , [MASK] , th , ##o , ##ias , [SEP]",nonmorphemic,8.310617289064163,0.04693880975842646,-0.046938809758124575
3323,3323,thoia,thoia##s,plur,4,artificial,9.913597023114562e-05,plural,indefinite,Unas,s,[MASK] thoia##s,"[CLS] , [MASK] , th , ##o , ##ia , ##s , [SEP]",nonmorphemic,9.219018213452904,2.3982782879670532,-2.3982782879669826
3325,3325,cycleo,cycleo,sing,4,default,0.0003143018111586,plural,definite,Los,s,[MASK] cycleo,"[CLS] , [MASK] , c , ##y , ##cle , ##o , [SEP]",nonmorphemic,8.065156851661742,4.874320005194718,-4.8743200051949005
3327,3327,cycleo,cycleos,plur,4,default,0.0314470902085304,plural,definite,Los,s,[MASK] cycleos,"[CLS] , [MASK] , c , ##y , ##cle , ##os , [SEP]",nonmorphemic,3.4594488213074386,-4.154871954467524,4.154871954467645
3329,3329,cycleo,cycleo##s,plur,5,artificial,0.0045096664689481,plural,definite,Los,s,[MASK] cycleo##s,"[CLS] , [MASK] , c , ##y , ##cle , ##o , ##s , [SEP]",nonmorphemic,5.401532081872296,-2.2223596345177556,2.2223596345178622
3331,3331,cycleo,cycleo,sing,4,default,3.5285904687043512e-06,plural,indefinite,Unos,s,[MASK] cycleo,"[CLS] , [MASK] , c , ##y , ##cle , ##o , [SEP]",nonmorphemic,12.554612067411126,7.267456637605551,-7.267456637605534
3333,3333,cycleo,cycleos,plur,4,default,0.0001572095643496,plural,indefinite,Unos,s,[MASK] cycleos,"[CLS] , [MASK] , c , ##y , ##cle , ##os , [SEP]",nonmorphemic,8.757930837901299,-0.3697156687913168,0.36971566879132545
3335,3335,cycleo,cycleo##s,plur,5,artificial,3.808015389950015e-05,plural,indefinite,Unos,s,[MASK] cycleo##s,"[CLS] , [MASK] , c , ##y , ##cle , ##o , ##s , [SEP]",nonmorphemic,10.175817306570806,1.0850333899166067,-1.085033389916367
3337,3337,poia,poia,sing,2,default,0.0003286144929006,plural,definite,Las,s,[MASK] poia,"[CLS] , [MASK] , po , ##ia , [SEP]",nonmorphemic,8.020625248340796,6.00171901569432,-6.001719015694531
3339,3339,poia,poias,plur,2,default,0.1027607545256614,plural,definite,Las,s,[MASK] poias,"[CLS] , [MASK] , po , ##ias , [SEP]",nonmorphemic,2.2753517641665795,-4.522472933085841,4.522472933085855
3341,3341,poia,poia##s,plur,3,artificial,0.0362324938178062,plural,definite,Las,s,[MASK] poia##s,"[CLS] , [MASK] , po , ##ia , ##s , [SEP]",nonmorphemic,3.317798943493264,-3.602323106267693,3.6023231062677428
3343,3343,poia,poia,sing,2,default,2.408036198175978e-05,plural,indefinite,Unas,s,[MASK] poia,"[CLS] , [MASK] , po , ##ia , [SEP]",nonmorphemic,10.634113905171532,6.749319062637212,-6.749319062637209
3345,3345,poia,poias,plur,2,default,0.0021150619722902,plural,indefinite,Unas,s,[MASK] poias,"[CLS] , [MASK] , po , ##ias , [SEP]",nonmorphemic,6.158671165593891,-2.290272772693635,2.2902727726939696
3347,3347,poia,poia##s,plur,3,artificial,0.0003515992139,plural,indefinite,Unas,s,[MASK] poia##s,"[CLS] , [MASK] , po , ##ia , ##s , [SEP]",nonmorphemic,7.953018627934919,-1.4536170815816751,1.4536170815815486
3349,3349,shro,shro,sing,2,default,0.0004826509684789,plural,definite,Los,s,[MASK] shro,"[CLS] , [MASK] , sh , ##ro , [SEP]",nonmorphemic,7.636216798085125,3.578804385804995,-3.578804385805185
3351,3351,shro,shros,plur,2,default,0.0507746189832687,plural,definite,Los,s,[MASK] shros,"[CLS] , [MASK] , sh , ##ros , [SEP]",nonmorphemic,2.980358675566124,-3.741934297436407,3.741934297436473
3353,3353,shro,shro##s,plur,3,artificial,0.0051895095966756,plural,definite,Los,s,[MASK] shro##s,"[CLS] , [MASK] , sh , ##ro , ##s , [SEP]",nonmorphemic,5.261116076312035,-1.0954808644803533,1.0954808644803575
3355,3355,shro,shro,sing,2,default,1.7954705526790349e-06,plural,indefinite,Unos,s,[MASK] shro,"[CLS] , [MASK] , sh , ##ro , [SEP]",nonmorphemic,13.230243424039084,6.753564845373438,-6.753564845373375
3357,3357,shro,shros,plur,2,default,7.335203554248437e-05,plural,indefinite,Unos,s,[MASK] shros,"[CLS] , [MASK] , sh , ##ros , [SEP]",nonmorphemic,9.52024030266989,0.9149823034281255,-0.9149823034278155
3359,3359,shro,shro##s,plur,3,artificial,2.2404636183637194e-05,plural,indefinite,Unos,s,[MASK] shro##s,"[CLS] , [MASK] , sh , ##ro , ##s , [SEP]",nonmorphemic,10.706242648035326,3.8364196346144848,-3.836419634614441
3361,3361,thao,thao,sing,3,default,0.0005648316582664,plural,definite,Los,s,[MASK] thao,"[CLS] , [MASK] , th , ##a , ##o , [SEP]",nonmorphemic,7.478982821184568,2.7692694436110274,-2.7692694436111753
3363,3363,thao,thaos,plur,3,default,0.0437532812356948,plural,definite,Los,s,[MASK] thaos,"[CLS] , [MASK] , th , ##a , ##os , [SEP]",nonmorphemic,3.1291886693178226,-2.9084082148230017,2.908408214823018
3365,3365,thao,thao##s,plur,4,artificial,0.0038739400915801,plural,definite,Los,s,[MASK] thao##s,"[CLS] , [MASK] , th , ##a , ##o , ##s , [SEP]",nonmorphemic,5.553483178345054,0.48506504514532534,-0.4850650451453356
3367,3367,thao,thao,sing,3,default,9.447582669963596e-06,plural,indefinite,Unos,s,[MASK] thao,"[CLS] , [MASK] , th , ##a , ##o , [SEP]",nonmorphemic,11.56975165130182,7.472983401078831,-7.472983401078826
3369,3369,thao,thaos,plur,3,default,0.0001069555655703,plural,indefinite,Unos,s,[MASK] thaos,"[CLS] , [MASK] , th , ##a , ##os , [SEP]",nonmorphemic,9.14309708479603,2.8604807797383582,-2.860480779739156
3371,3371,thao,thao##s,plur,4,artificial,5.548744957195595e-05,plural,indefinite,Unos,s,[MASK] thao##s,"[CLS] , [MASK] , th , ##a , ##o , ##s , [SEP]",nonmorphemic,9.799353696622628,5.527515421964861,-5.52751542196486
3373,3373,mceia,mceia,sing,3,default,0.0007496495381928,plural,definite,Las,s,[MASK] mceia,"[CLS] , [MASK] , m , ##ce , ##ia , [SEP]",nonmorphemic,7.195904743053835,3.391005950077867,-3.391005950077997
3375,3375,mceia,mceias,plur,3,default,0.0207292661070823,plural,definite,Las,s,[MASK] mceias,"[CLS] , [MASK] , m , ##ce , ##ias , [SEP]",nonmorphemic,3.87620875561736,-3.5537906415059037,3.553790641505978
3377,3377,mceia,mceia##s,plur,4,artificial,0.0081267235800623,plural,definite,Las,s,[MASK] mceia##s,"[CLS] , [MASK] , m , ##ce , ##ia , ##s , [SEP]",nonmorphemic,4.812597440332589,-2.869186803705861,2.869186803705988
3379,3379,mceia,mceia,sing,3,default,6.769845640519634e-06,plural,indefinite,Unas,s,[MASK] mceia,"[CLS] , [MASK] , m , ##ce , ##ia , [SEP]",nonmorphemic,11.903032271814112,5.2093209227767545,-5.2093209227766994
3381,3381,mceia,mceias,plur,3,default,7.479741907445714e-05,plural,indefinite,Unas,s,[MASK] mceias,"[CLS] , [MASK] , m , ##ce , ##ias , [SEP]",nonmorphemic,9.500727177931308,-0.04914377454892005,0.04914377454891781
3383,3383,mceia,mceia##s,plur,4,artificial,4.330042429501191e-05,plural,indefinite,Unas,s,[MASK] mceia##s,"[CLS] , [MASK] , m , ##ce , ##ia , ##s , [SEP]",nonmorphemic,10.047348124042824,-0.1332149380459864,0.13321493804598394
3385,3385,khaa,khaa,sing,3,default,0.000395157636376,plural,definite,Las,s,[MASK] khaa,"[CLS] , [MASK] , k , ##ha , ##a , [SEP]",nonmorphemic,7.83622579324101,4.287616688704585,-4.28761668870483
3387,3387,khaa,khaas,plur,3,default,0.0239136591553688,plural,definite,Las,s,[MASK] khaas,"[CLS] , [MASK] , k , ##ha , ##as , [SEP]",nonmorphemic,3.7333054705189648,-2.5463233401926306,2.5463233401926417
3389,3389,khaa,khaa##s,plur,4,artificial,0.0113782109692692,plural,definite,Las,s,[MASK] khaa##s,"[CLS] , [MASK] , k , ##ha , ##a , ##s , [SEP]",nonmorphemic,4.476055070966793,-1.75064368114114,1.7506436811411759
3391,3391,khaa,khaa,sing,3,default,1.0529992323426995e-05,plural,indefinite,Unas,s,[MASK] khaa,"[CLS] , [MASK] , k , ##ha , ##a , [SEP]",nonmorphemic,11.461282960837934,5.684742789001946,-5.684742789001933
3393,3393,khaa,khaas,plur,3,default,0.0003764556313399,plural,indefinite,Unas,s,[MASK] khaas,"[CLS] , [MASK] , k , ##ha , ##as , [SEP]",nonmorphemic,7.884710362715285,-0.03785176781123667,0.03785176781120551
3395,3395,khaa,khaa##s,plur,4,artificial,0.0001636802771827,plural,indefinite,Unas,s,[MASK] khaa##s,"[CLS] , [MASK] , k , ##ha , ##a , ##s , [SEP]",nonmorphemic,8.717595562319573,0.6683783850136855,-0.6683783850137536
3397,3397,who,who,sing,2,default,5.716222221963108e-05,plural,definite,Los,s,[MASK] who,"[CLS] , [MASK] , w , ##ho , [SEP]",nonmorphemic,9.769617328477915,1.9165211160877496,-1.9165211160876294
3399,3399,who,whos,plur,2,default,0.0031002215109765,plural,definite,Los,s,[MASK] whos,"[CLS] , [MASK] , w , ##hos , [SEP]",nonmorphemic,5.776281714890108,-2.2355251178241895,2.2355251178243156
3401,3401,who,who##s,plur,3,artificial,0.0002585185866337,plural,definite,Los,s,[MASK] who##s,"[CLS] , [MASK] , w , ##ho , ##s , [SEP]",nonmorphemic,8.260542964729321,-4.356368492430455,4.3563684924303505
3403,3403,who,who,sing,2,default,3.488231357096083e-07,plural,indefinite,Unos,s,[MASK] who,"[CLS] , [MASK] , w , ##ho , [SEP]",nonmorphemic,14.868700817668602,6.018187661574553,-6.018187661574441
3405,3405,who,whos,plur,2,default,3.7060708564240485e-05,plural,indefinite,Unos,s,[MASK] whos,"[CLS] , [MASK] , w , ##hos , [SEP]",nonmorphemic,10.202953217909355,1.8375697309792631,-1.8375697309789356
3407,3407,who,who##s,plur,3,artificial,1.0664344927135971e-06,plural,indefinite,Unos,s,[MASK] who##s,"[CLS] , [MASK] , w , ##ho , ##s , [SEP]",nonmorphemic,13.751189723599753,2.6582956147274164,-2.658295614727415
3409,3409,spreia,spreia,sing,3,default,0.0003234120085835,plural,definite,Las,s,[MASK] spreia,"[CLS] , [MASK] , sp , ##re , ##ia , [SEP]",nonmorphemic,8.036583479217686,3.909052760238919,-3.9090527602390552
3411,3411,spreia,spreias,plur,3,default,0.0249603185802698,plural,definite,Las,s,[MASK] spreias,"[CLS] , [MASK] , sp , ##re , ##ias , [SEP]",nonmorphemic,3.69046797192976,-3.8844275250551035,3.8844275250551994
3413,3413,spreia,spreia##s,plur,4,artificial,0.0043455683626234,plural,definite,Las,s,[MASK] spreia##s,"[CLS] , [MASK] , sp , ##re , ##ia , ##s , [SEP]",nonmorphemic,5.438598720390585,-0.45296479559009306,0.4529647955900948
3415,3415,spreia,spreia,sing,3,default,1.5283960237866268e-05,plural,indefinite,Unas,s,[MASK] spreia,"[CLS] , [MASK] , sp , ##re , ##ia , [SEP]",nonmorphemic,11.088706629935851,4.377352753569404,-4.377352753569351
3417,3417,spreia,spreias,plur,3,default,0.000300420098938,plural,indefinite,Unas,s,[MASK] spreias,"[CLS] , [MASK] , sp , ##re , ##ias , [SEP]",nonmorphemic,8.110328733061992,-2.097432154009951,2.0974321540097938
3419,3419,spreia,spreia##s,plur,4,artificial,0.00010435153672,plural,indefinite,Unas,s,[MASK] spreia##s,"[CLS] , [MASK] , sp , ##re , ##ia , ##s , [SEP]",nonmorphemic,9.16774519795573,0.9042662510086892,-0.9042662510092501
3421,3421,mco,mco,sing,2,default,2.2085358068579808e-05,plural,definite,Los,s,[MASK] mco,"[CLS] , [MASK] , m , ##co , [SEP]",nonmorphemic,10.7205956998446,3.2791500950481396,-3.279150095048003
3423,3423,mco,mcos,plur,2,default,0.0069506959989666,plural,definite,Los,s,[MASK] mcos,"[CLS] , [MASK] , m , ##cos , [SEP]",nonmorphemic,4.968913480683271,-3.0333799847118064,3.0333799847118788
3425,3425,mco,mco##s,plur,3,artificial,0.0005293913418427,plural,definite,Los,s,[MASK] mco##s,"[CLS] , [MASK] , m , ##co , ##s , [SEP]",nonmorphemic,7.5437826229655505,-0.21831947371614024,0.21831947371622848
3427,3427,mco,mco,sing,2,default,1.150996808974014e-06,plural,indefinite,Unos,s,[MASK] mco,"[CLS] , [MASK] , m , ##co , [SEP]",nonmorphemic,13.6748822006228,5.8189686943817,-5.818968694381641
3429,3429,mco,mcos,plur,2,default,5.576810144702904e-05,plural,indefinite,Unos,s,[MASK] mcos,"[CLS] , [MASK] , m , ##cos , [SEP]",nonmorphemic,9.79430851069151,0.6628436867205583,-0.662843686720475
3431,3431,mco,mco##s,plur,3,artificial,1.0045922863355372e-05,plural,indefinite,Unos,s,[MASK] mco##s,"[CLS] , [MASK] , m , ##co , ##s , [SEP]",nonmorphemic,11.50834369100998,3.146401473759589,-3.1464014737593984
3433,3433,physa,physa,sing,3,default,0.0001810949906939,plural,definite,Las,s,[MASK] physa,"[CLS] , [MASK] , p , ##hy , ##sa , [SEP]",nonmorphemic,8.616488853899407,2.848134493849141,-2.8481344938494715
3435,3435,physa,physas,plur,3,default,0.0118820369243621,plural,definite,Las,s,[MASK] physas,"[CLS] , [MASK] , p , ##hy , ##sas , [SEP]",nonmorphemic,4.432727521465284,-4.231898807982442,4.231898807982808
3437,3437,physa,physa##s,plur,4,artificial,0.0012741268146783,plural,definite,Las,s,[MASK] physa##s,"[CLS] , [MASK] , p , ##hy , ##sa , ##s , [SEP]",nonmorphemic,6.665494186222175,-1.0817795703093323,1.08177957030945
3439,3439,physa,physa,sing,3,default,3.5464181564748287e-06,plural,indefinite,Unas,s,[MASK] physa,"[CLS] , [MASK] , p , ##hy , ##sa , [SEP]",nonmorphemic,12.54957243383692,4.912881384786345,-4.912881384786322
3441,3441,physa,physas,plur,3,default,0.0001185768633149,plural,indefinite,Unas,s,[MASK] physas,"[CLS] , [MASK] , p , ##hy , ##sas , [SEP]",nonmorphemic,9.039949172092964,-1.2992520895023674,1.2992520895018935
3443,3443,physa,physa##s,plur,4,artificial,1.20096628961619e-05,plural,indefinite,Unas,s,[MASK] physa##s,"[CLS] , [MASK] , p , ##hy , ##sa , ##s , [SEP]",nonmorphemic,11.329798990862324,2.172408197039262,-2.172408197038699
3445,3445,schmiao,schmiao,sing,4,default,0.0002583471359685,plural,definite,Los,s,[MASK] schmiao,"[CLS] , [MASK] , s , ##ch , ##mia , ##o , [SEP]",nonmorphemic,8.261206389150836,3.539619451111145,-3.539619451111166
3447,3447,schmiao,schmiaos,plur,4,default,0.0421365499496459,plural,definite,Los,s,[MASK] schmiaos,"[CLS] , [MASK] , s , ##ch , ##mia , ##os , [SEP]",nonmorphemic,3.1668397451099266,-5.6264771957266255,5.626477195727141
3449,3449,schmiao,schmiao##s,plur,5,artificial,0.0052135786972939,plural,definite,Los,s,[MASK] schmiao##s,"[CLS] , [MASK] , s , ##ch , ##mia , ##o , ##s , [SEP]",nonmorphemic,5.256488768942253,-1.236844660748889,1.2368446607488726
3451,3451,schmiao,schmiao,sing,4,default,8.684477279530256e-07,plural,indefinite,Unos,s,[MASK] schmiao,"[CLS] , [MASK] , s , ##ch , ##mia , ##o , [SEP]",nonmorphemic,13.95655843965912,7.668363982349031,-7.668363982348982
3453,3453,schmiao,schmiaos,plur,4,default,6.477822898887098e-05,plural,indefinite,Unos,s,[MASK] schmiaos,"[CLS] , [MASK] , s , ##ch , ##mia , ##os , [SEP]",nonmorphemic,9.64454098345138,0.3447179880222837,-0.3447179880222861
3455,3455,schmiao,schmiao##s,plur,5,artificial,1.3770437362836674e-05,plural,indefinite,Unos,s,[MASK] schmiao##s,"[CLS] , [MASK] , s , ##ch , ##mia , ##o , ##s , [SEP]",nonmorphemic,11.192986483721093,3.672984061323988,-3.6729840613239104
3457,3457,swoia,swoia,sing,4,default,0.0001759290753398,plural,definite,Las,s,[MASK] swoia,"[CLS] , [MASK] , s , ##w , ##o , ##ia , [SEP]",nonmorphemic,8.645429625168608,3.4871716959997796,-3.4871716959998236
3459,3459,swoia,swoias,plur,4,default,0.0019452335545793,plural,definite,Las,s,[MASK] swoias,"[CLS] , [MASK] , s , ##w , ##o , ##ias , [SEP]",nonmorphemic,6.242373229645463,-0.8110480308921844,0.8110480308922148
3461,3461,swoia,swoia##s,plur,5,artificial,0.0014739548787474,plural,definite,Las,s,[MASK] swoia##s,"[CLS] , [MASK] , s , ##w , ##o , ##ia , ##s , [SEP]",nonmorphemic,6.519806097116732,-0.024479868651153147,0.024479868651159586
3463,3463,swoia,swoia,sing,4,default,4.174993136984995e-06,plural,indefinite,Unas,s,[MASK] swoia,"[CLS] , [MASK] , s , ##w , ##o , ##ia , [SEP]",nonmorphemic,12.386397843498736,4.678270339467455,-4.678270339467438
3465,3465,swoia,swoias,plur,4,default,2.3287046133191325e-05,plural,indefinite,Unas,s,[MASK] swoias,"[CLS] , [MASK] , s , ##w , ##o , ##ias , [SEP]",nonmorphemic,10.667613311944526,2.4187135832945543,-2.4187135832943656
3467,3467,swoia,swoia##s,plur,5,artificial,2.2153370082378387e-05,plural,indefinite,Unas,s,[MASK] swoia##s,"[CLS] , [MASK] , s , ##w , ##o , ##ia , ##s , [SEP]",nonmorphemic,10.717520924857851,2.6537298917501513,-2.6537298917498373
3469,3469,hyaa,hyaa,sing,3,default,0.0002248426317237,plural,definite,Las,s,[MASK] hyaa,"[CLS] , [MASK] , h , ##ya , ##a , [SEP]",nonmorphemic,8.400109815025518,4.291783333415334,-4.291783333415474
3471,3471,hyaa,hyaas,plur,3,default,0.0209751725196838,plural,definite,Las,s,[MASK] hyaas,"[CLS] , [MASK] , h , ##ya , ##as , [SEP]",nonmorphemic,3.864415801647968,-4.201961499982371,4.201961499982628
3473,3473,hyaa,hyaa##s,plur,4,artificial,0.0028859381563961,plural,definite,Las,s,[MASK] hyaa##s,"[CLS] , [MASK] , h , ##ya , ##a , ##s , [SEP]",nonmorphemic,5.847905247690221,-2.5490313158040916,2.549031315804368
3475,3475,hyaa,hyaa,sing,3,default,5.240463451627875e-06,plural,indefinite,Unas,s,[MASK] hyaa,"[CLS] , [MASK] , h , ##ya , ##a , [SEP]",nonmorphemic,12.159100618575197,6.266789446824637,-6.266789446824632
3477,3477,hyaa,hyaas,plur,3,default,9.145860531134532e-05,plural,indefinite,Unas,s,[MASK] hyaas,"[CLS] , [MASK] , h , ##ya , ##as , [SEP]",nonmorphemic,9.299624089015897,-1.3472042332162975,1.3472042332163
3479,3479,hyaa,hyaa##s,plur,4,artificial,2.989779932249803e-05,plural,indefinite,Unas,s,[MASK] hyaa##s,"[CLS] , [MASK] , h , ##ya , ##a , ##s , [SEP]",nonmorphemic,10.417725681530586,0.12382797894497344,-0.12382797894497248
3481,3481,yia,yia,sing,2,default,0.0001361287431791,plural,definite,Las,s,[MASK] yia,"[CLS] , [MASK] , y , ##ia , [SEP]",nonmorphemic,8.90190947898716,5.6646322997288525,-5.664632299729163
3483,3483,yia,yias,plur,2,default,0.0179757270961999,plural,definite,Las,s,[MASK] yias,"[CLS] , [MASK] , y , ##ias , [SEP]",nonmorphemic,4.018732925778659,-4.387665703657639,4.387665703657864
3485,3485,yia,yia##s,plur,3,artificial,0.0227133203297853,plural,definite,Las,s,[MASK] yia##s,"[CLS] , [MASK] , y , ##ia , ##s , [SEP]",nonmorphemic,3.784803727924839,-3.8270530759435037,3.827053075943703
3487,3487,yia,yia,sing,2,default,2.722465751503478e-06,plural,indefinite,Unas,s,[MASK] yia,"[CLS] , [MASK] , y , ##ia , [SEP]",nonmorphemic,12.813972562015124,6.7738876359865055,-6.773887635986469
3489,3489,yia,yias,plur,2,default,0.0002138792624464,plural,indefinite,Unas,s,[MASK] yias,"[CLS] , [MASK] , y , ##ias , [SEP]",nonmorphemic,8.450098896335426,-2.127481504472094,2.1274815044719735
3491,3491,yia,yia##s,plur,3,artificial,0.000185882410733,plural,indefinite,Unas,s,[MASK] yia##s,"[CLS] , [MASK] , y , ##ia , ##s , [SEP]",nonmorphemic,8.590396284534044,-1.4791183087946695,1.4791183087945132
3493,3493,foo,foo,sing,2,default,0.0004983110120519,plural,definite,Los,s,[MASK] foo,"[CLS] , [MASK] , fo , ##o , [SEP]",nonmorphemic,7.60428615367968,4.264989303993074,-4.264989303993273
3495,3495,foo,foos,plur,2,default,0.0326943136751651,plural,definite,Los,s,[MASK] foos,"[CLS] , [MASK] , fo , ##os , [SEP]",nonmorphemic,3.420554109926032,-3.9688601832644794,3.968860183264616
3497,3497,foo,foo##s,plur,3,artificial,0.0130898486822843,plural,definite,Los,s,[MASK] foo##s,"[CLS] , [MASK] , fo , ##o , ##s , [SEP]",nonmorphemic,4.335918258922074,-2.56038513020245,2.5603851302024663
3499,3499,foo,foo,sing,2,default,5.745885118813021e-06,plural,indefinite,Unos,s,[MASK] foo,"[CLS] , [MASK] , fo , ##o , [SEP]",nonmorphemic,12.067026590852254,6.849173509283557,-6.84917350928354
3501,3501,foo,foos,plur,2,default,0.0001896484900498,plural,indefinite,Unos,s,[MASK] foos,"[CLS] , [MASK] , fo , ##os , [SEP]",nonmorphemic,8.570338251633398,0.3421468588717378,-0.34214685887212787
3503,3503,foo,foo##s,plur,3,artificial,9.603460785001516e-05,plural,indefinite,Unos,s,[MASK] foo##s,"[CLS] , [MASK] , fo , ##o , ##s , [SEP]",nonmorphemic,9.250801933022728,0.9284258240192873,-0.9284258240192136
3505,3505,rha,rha,sing,2,default,5.484868961502798e-05,plural,definite,Las,s,[MASK] rha,"[CLS] , [MASK] , r , ##ha , [SEP]",nonmorphemic,9.810932261865188,4.345890540658709,-4.345890540658698
3507,3507,rha,rhas,plur,2,default,0.0067317569628357,plural,definite,Las,s,[MASK] rhas,"[CLS] , [MASK] , r , ##has , [SEP]",nonmorphemic,5.0009191050824775,-3.052421172557864,3.0524211725579358
3509,3509,rha,rha##s,plur,3,artificial,0.0026402114890515,plural,definite,Las,s,[MASK] rha##s,"[CLS] , [MASK] , r , ##ha , ##s , [SEP]",nonmorphemic,5.936896255543271,-2.0254699004270265,2.025469900427018
3511,3511,rha,rha,sing,2,default,5.927763595536817e-07,plural,indefinite,Unas,s,[MASK] rha,"[CLS] , [MASK] , r , ##ha , [SEP]",nonmorphemic,14.338448643055145,6.987034856065513,-6.987034856065393
3513,3513,rha,rhas,plur,2,default,2.589055111457128e-05,plural,indefinite,Unas,s,[MASK] rhas,"[CLS] , [MASK] , r , ##has , [SEP]",nonmorphemic,10.56163247765368,0.2380256838874164,-0.2380256838874181
3515,3515,rha,rha##s,plur,3,artificial,2.480577677488327e-05,plural,indefinite,Unas,s,[MASK] rha##s,"[CLS] , [MASK] , r , ##ha , ##s , [SEP]",nonmorphemic,10.60443399744726,1.3045024619951597,-1.3045024619951588
