,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
269,269,vea,vea##s,plur,2,artificial,0.0017987987957894,plural,definite,Las,s,[MASK] vea##s,"[CLS] , [MASK] , vea , ##s , [SEP]",single-token,6.320636172520092,-0.10849474225951994,0.10849474225953563
271,271,vea,vea,sing,1,default,2.076694272545865e-06,plural,indefinite,Unas,s,[MASK] vea,"[CLS] , [MASK] , vea , [SEP]",single-token,13.084733220560608,2.7445888388268393,-2.744588838826842
273,273,vea,veas,plur,1,default,3.02098351312452e-06,plural,indefinite,Unas,s,[MASK] veas,"[CLS] , [MASK] , veas , [SEP]",single-token,12.70992811299783,2.577384924843578,-2.577384924843575
275,275,vea,vea##s,plur,2,artificial,3.44715008395724e-05,plural,indefinite,Unas,s,[MASK] vea##s,"[CLS] , [MASK] , vea , ##s , [SEP]",single-token,10.27537763792579,1.3810577050028527,-1.3810577050025787
277,277,tra,tra,sing,1,default,0.0007515075267292,plural,definite,Las,s,[MASK] tra,"[CLS] , [MASK] , tra , [SEP]",single-token,7.193429333213609,1.6530858057107745,-1.6530858057108269
279,279,tra,tras,plur,1,default,9.349580795969814e-05,plural,definite,Las,s,[MASK] tras,"[CLS] , [MASK] , tras , [SEP]",single-token,9.277593957330373,1.1364154039125598,-1.136415403912233
281,281,tra,tra##s,plur,2,artificial,0.0001218370598508,plural,definite,Las,s,[MASK] tra##s,"[CLS] , [MASK] , tra , ##s , [SEP]",single-token,9.012825980899615,1.2700643517650052,-1.2700643517649801
283,283,tra,tra,sing,1,default,3.656951321318047e-06,plural,indefinite,Unas,s,[MASK] tra,"[CLS] , [MASK] , tra , [SEP]",single-token,12.518880729982683,4.101275952569017,-4.101275952568734
285,285,tra,tras,plur,1,default,2.5896215447573923e-06,plural,indefinite,Unas,s,[MASK] tras,"[CLS] , [MASK] , tras , [SEP]",single-token,12.86399881464494,4.418390330260374,-4.418390330260202
287,287,tra,tra##s,plur,2,artificial,9.212807867697848e-07,plural,indefinite,Unas,s,[MASK] tra##s,"[CLS] , [MASK] , tra , ##s , [SEP]",single-token,13.897500975526585,3.4397925780392224,-3.4397925780392224
289,289,cla,cla,sing,1,default,0.0006046560010872,plural,definite,Las,s,[MASK] cla,"[CLS] , [MASK] , cla , [SEP]",single-token,7.410850854888041,2.005596199825775,-2.0055961998258947
291,291,cla,clas,plur,1,default,9.306201536674052e-05,plural,definite,Las,s,[MASK] clas,"[CLS] , [MASK] , clas , [SEP]",single-token,9.282244455144184,1.3943452279927824,-1.3943452279926407
293,293,cla,cla##s,plur,2,artificial,0.0004768748476635,plural,definite,Las,s,[MASK] cla##s,"[CLS] , [MASK] , cla , ##s , [SEP]",single-token,7.648256475372909,-0.5278158550157244,0.5278158550156008
295,295,cla,cla,sing,1,default,4.462697233975632e-06,plural,indefinite,Unas,s,[MASK] cla,"[CLS] , [MASK] , cla , [SEP]",single-token,12.319757213745444,4.496412697633932,-4.496412697633922
297,297,cla,clas,plur,1,default,5.431355134533078e-07,plural,indefinite,Unas,s,[MASK] clas,"[CLS] , [MASK] , clas , [SEP]",single-token,14.42590698377775,4.022168153469162,-4.0221681534691625
299,299,cla,cla##s,plur,2,artificial,5.139524546393659e-06,plural,indefinite,Unas,s,[MASK] cla##s,"[CLS] , [MASK] , cla , ##s , [SEP]",single-token,12.178549983477277,2.1403169688612724,-2.1403169688612733
301,301,po,po,sing,1,default,0.0004749091458506,plural,definite,Los,s,[MASK] po,"[CLS] , [MASK] , po , [SEP]",single-token,7.652387044117722,2.7892693976786473,-2.789269397678831
303,303,po,pos,plur,1,default,0.0001161813561338,plural,definite,Los,s,[MASK] pos,"[CLS] , [MASK] , pos , [SEP]",single-token,9.060358172771394,2.929631786471794,-2.929631786472566
305,305,po,po##s,plur,2,artificial,0.0080522978678345,plural,definite,Los,s,[MASK] po##s,"[CLS] , [MASK] , po , ##s , [SEP]",single-token,4.821797778864156,-0.6609869249025415,0.6609869249025346
307,307,po,po,sing,1,default,3.562188567229896e-06,plural,indefinite,Unos,s,[MASK] po,"[CLS] , [MASK] , po , [SEP]",single-token,12.545135435915771,5.684295239744128,-5.684295239744087
309,309,po,pos,plur,1,default,3.6339408779895166e-06,plural,indefinite,Unos,s,[MASK] pos,"[CLS] , [MASK] , pos , [SEP]",single-token,12.525192857250454,4.989956903714733,-4.98995690371462
311,311,po,po##s,plur,2,artificial,7.557871867902577e-05,plural,indefinite,Unos,s,[MASK] po##s,"[CLS] , [MASK] , po , ##s , [SEP]",single-token,9.49033581336174,2.8965920746793854,-2.896592074679343
313,313,sa,sa,sing,1,default,0.0001326849014731,plural,definite,Las,s,[MASK] sa,"[CLS] , [MASK] , sa , [SEP]",single-token,8.927533402503304,3.4721517502772556,-3.472151750277347
315,315,sa,sas,plur,1,default,0.0057560657151043,plural,definite,Las,s,[MASK] sas,"[CLS] , [MASK] , sas , [SEP]",single-token,5.157501073221572,-1.78232436849874,1.7823243684988257
317,317,sa,sa##s,plur,2,artificial,0.0007041267235763,plural,definite,Las,s,[MASK] sa##s,"[CLS] , [MASK] , sa , ##s , [SEP]",single-token,7.258552212925178,0.5046053582896137,-0.5046053582896262
319,319,sa,sa,sing,1,default,2.425642833259189e-06,plural,indefinite,Unas,s,[MASK] sa,"[CLS] , [MASK] , sa , [SEP]",single-token,12.929413982823805,5.181344996496434,-5.181344996496302
321,321,sa,sas,plur,1,default,2.6236117264488712e-05,plural,indefinite,Unas,s,[MASK] sas,"[CLS] , [MASK] , sas , [SEP]",single-token,10.548373574940369,1.088239701769396,-1.0882397017693946
323,323,sa,sa##s,plur,2,artificial,1.4282750271377154e-05,plural,indefinite,Unas,s,[MASK] sa##s,"[CLS] , [MASK] , sa , ##s , [SEP]",single-token,11.156458023562257,2.1512971136030465,-2.151297113602544
325,325,bra,bra,sing,1,default,0.0002540211135055,plural,definite,Las,s,[MASK] bra,"[CLS] , [MASK] , bra , [SEP]",single-token,8.278093170362604,2.6426038768618776,-2.6426038768622147
327,327,bra,bras,plur,1,default,0.0033651425037533,plural,definite,Las,s,[MASK] bras,"[CLS] , [MASK] , bras , [SEP]",single-token,5.694284967969857,-1.3447456957042894,1.3447456957043198
329,329,bra,bra##s,plur,2,artificial,0.0007510022842325,plural,definite,Las,s,[MASK] bra##s,"[CLS] , [MASK] , bra , ##s , [SEP]",single-token,7.194101864616846,-0.910707057090419,0.9107070570906931
331,331,bra,bra,sing,1,default,1.7950054598259158e-06,plural,indefinite,Unas,s,[MASK] bra,"[CLS] , [MASK] , bra , [SEP]",single-token,13.230502494342913,4.472476126033483,-4.472476126032854
333,333,bra,bras,plur,1,default,1.003459055937128e-05,plural,indefinite,Unas,s,[MASK] bras,"[CLS] , [MASK] , bras , [SEP]",single-token,11.509472377806834,0.5412196992197806,-0.5412196992197804
335,335,bra,bra##s,plur,2,artificial,7.117343557183631e-06,plural,indefinite,Unas,s,[MASK] bra##s,"[CLS] , [MASK] , bra , ##s , [SEP]",single-token,11.852975998059158,1.3109255291548774,-1.3109255291548791
337,337,cao,cao,sing,2,default,0.0002734629961196,plural,definite,Los,s,[MASK] cao,"[CLS] , [MASK] , ca , ##o , [SEP]",single-token,8.204344242807393,3.4476875760232204,-3.447687576023334
339,339,cao,caos,plur,1,default,9.737581422086804e-05,plural,definite,Los,s,[MASK] caos,"[CLS] , [MASK] , caos , [SEP]",single-token,9.236932692104926,7.088810456364927,-7.088810456364927
341,341,cao,cao##s,plur,3,artificial,0.0009391533676534,plural,definite,Los,s,[MASK] cao##s,"[CLS] , [MASK] , ca , ##o , ##s , [SEP]",single-token,6.970531761258653,1.274434546783997,-1.274434546784084
343,343,cao,cao,sing,2,default,7.796411409799475e-06,plural,indefinite,Unos,s,[MASK] cao,"[CLS] , [MASK] , ca , ##o , [SEP]",single-token,11.761847005802744,5.231377340796303,-5.2313773407962385
345,345,cao,caos,plur,1,default,2.406341081950813e-06,plural,indefinite,Unos,s,[MASK] caos,"[CLS] , [MASK] , caos , [SEP]",single-token,12.937403187387396,8.540771602819165,-8.540771602819161
347,347,cao,cao##s,plur,3,artificial,1.752120442688465e-05,plural,indefinite,Unos,s,[MASK] cao##s,"[CLS] , [MASK] , ca , ##o , ##s , [SEP]",single-token,10.952098728992166,3.2874185133136544,-3.287418513313527
349,349,fra,fra,sing,1,default,0.0004612405609805,plural,definite,Las,s,[MASK] fra,"[CLS] , [MASK] , fra , [SEP]",single-token,7.681590826817814,1.7731933203681507,-1.7731933203681691
351,351,fra,fras,plur,1,default,0.0010186545550823,plural,definite,Las,s,[MASK] fras,"[CLS] , [MASK] , fras , [SEP]",single-token,6.889272586060973,1.318223462258688,-1.3182234622586981
353,353,fra,fra##s,plur,2,artificial,0.0005249284440651,plural,definite,Las,s,[MASK] fra##s,"[CLS] , [MASK] , fra , ##s , [SEP]",single-token,7.552248601680688,0.49566891702678717,-0.4956689170268495
355,355,fra,fra,sing,1,default,7.324292710109148e-06,plural,indefinite,Unas,s,[MASK] fra,"[CLS] , [MASK] , fra , [SEP]",single-token,11.824313966070074,3.1849585353747685,-3.1849585353746823
357,357,fra,fras,plur,1,default,1.816016447264701e-05,plural,indefinite,Unas,s,[MASK] fras,"[CLS] , [MASK] , fras , [SEP]",single-token,10.916280127968315,4.23666100789686,-4.236661007896826
359,359,fra,fra##s,plur,2,artificial,1.609641549293883e-05,plural,indefinite,Unas,s,[MASK] fra##s,"[CLS] , [MASK] , fra , ##s , [SEP]",single-token,11.036913950951998,2.156947076796266,-2.1569470767958223
361,361,vo,vo,sing,1,default,0.0001870033302111,plural,definite,Los,s,[MASK] vo,"[CLS] , [MASK] , vo , [SEP]",single-token,8.584384132652456,1.746865765463717,-1.74686576546393
363,363,vo,vos,plur,1,default,0.00023213950044,plural,definite,Los,s,[MASK] vos,"[CLS] , [MASK] , vos , [SEP]",single-token,8.368172072002945,1.703881309588252,-1.7038813095886214
365,365,vo,vo##s,plur,2,artificial,0.0011014039628207,plural,definite,Los,s,[MASK] vo##s,"[CLS] , [MASK] , vo , ##s , [SEP]",single-token,6.811169583157285,0.6410260346070569,-0.641026034607109
367,367,vo,vo,sing,1,default,3.2774860301287845e-06,plural,indefinite,Unos,s,[MASK] vo,"[CLS] , [MASK] , vo , [SEP]",single-token,12.628433883673464,5.785243984869451,-5.785243984869379
369,369,vo,vos,plur,1,default,3.105747600784525e-05,plural,indefinite,Unos,s,[MASK] vos,"[CLS] , [MASK] , vos , [SEP]",single-token,10.379671005366475,3.600452414422863,-3.600452414422841
371,371,vo,vo##s,plur,2,artificial,3.223807289032265e-05,plural,indefinite,Unos,s,[MASK] vo##s,"[CLS] , [MASK] , vo , ##s , [SEP]",single-token,10.342362415985743,3.947370687931027,-3.947370687931006
373,373,dio,dio,sing,1,default,0.0056734620593488,plural,definite,Los,s,[MASK] dio,"[CLS] , [MASK] , dio , [SEP]",single-token,5.171955755100471,-0.7767886722128239,0.7767886722128303
375,375,dio,dios,plur,1,default,0.0001663094008108,plural,definite,Los,s,[MASK] dios,"[CLS] , [MASK] , dios , [SEP]",single-token,8.701660644133643,5.620529104477103,-5.6205291044774635
377,377,dio,dio##s,plur,2,artificial,0.0289714783430099,plural,definite,Los,s,[MASK] dio##s,"[CLS] , [MASK] , dio , ##s , [SEP]",single-token,3.5414434383679056,-4.254558613453949,4.2545586134540745
379,379,dio,dio,sing,1,default,9.094347660720814e-06,plural,indefinite,Unos,s,[MASK] dio,"[CLS] , [MASK] , dio , [SEP]",single-token,11.607857473610991,1.6931848922994082,-1.693184892299408
381,381,dio,dios,plur,1,default,4.812550741917221e-06,plural,indefinite,Unos,s,[MASK] dios,"[CLS] , [MASK] , dios , [SEP]",single-token,12.24428331463095,9.88208393374519,-9.88208393374519
383,383,dio,dio##s,plur,2,artificial,0.0001146170252468,plural,indefinite,Unos,s,[MASK] dio##s,"[CLS] , [MASK] , dio , ##s , [SEP]",single-token,9.073914202354548,1.0057754090392397,-1.005775409039553
385,385,mo,mo,sing,1,default,7.874632137827575e-05,plural,definite,Los,s,[MASK] mo,"[CLS] , [MASK] , mo , [SEP]",single-token,9.449278994006418,3.7841867779936607,-3.7841867779936376
387,387,mo,mos,plur,1,default,0.0128691103309392,plural,definite,Los,s,[MASK] mos,"[CLS] , [MASK] , mos , [SEP]",single-token,4.352925387118652,-2.5632915681647495,2.563291568164782
389,389,mo,mo##s,plur,2,artificial,0.0007713925442658,plural,definite,Los,s,[MASK] mo##s,"[CLS] , [MASK] , mo , ##s , [SEP]",single-token,7.167313177435408,0.5986393848004283,-0.5986393848004663
391,391,mo,mo,sing,1,default,4.409653683978831e-06,plural,indefinite,Unos,s,[MASK] mo,"[CLS] , [MASK] , mo , [SEP]",single-token,12.331714401299154,5.933632433144008,-5.933632433143951
393,393,mo,mos,plur,1,default,0.0001306079648202,plural,indefinite,Unos,s,[MASK] mos,"[CLS] , [MASK] , mos , [SEP]",single-token,8.94331035660919,0.9888729424608185,-0.9888729424608037
395,395,mo,mo##s,plur,2,artificial,6.411228969227523e-05,plural,indefinite,Unos,s,[MASK] mo##s,"[CLS] , [MASK] , mo , ##s , [SEP]",single-token,9.654874485546328,2.4803701066324333,-2.4803701066323627
397,397,dia,dia,sing,1,default,3.5492078040988417e-06,plural,definite,Las,s,[MASK] dia,"[CLS] , [MASK] , dia , [SEP]",single-token,12.548786133154431,2.314310161912969,-2.3143101619129705
399,399,dia,dias,plur,1,default,5.988054908812046e-05,plural,definite,Las,s,[MASK] dias,"[CLS] , [MASK] , dias , [SEP]",single-token,9.723158828646598,-0.3966150826753143,0.39661508267531537
401,401,dia,dia##s,plur,2,artificial,0.0005121341673657,plural,definite,Las,s,[MASK] dia##s,"[CLS] , [MASK] , dia , ##s , [SEP]",single-token,7.576923921616536,-2.53023422114702,2.5302342211469613
403,403,dia,dia,sing,1,default,6.429049790313002e-07,plural,indefinite,Unas,s,[MASK] dia,"[CLS] , [MASK] , dia , [SEP]",single-token,14.257268901185268,6.0240698396148105,-6.024069839614805
405,405,dia,dias,plur,1,default,7.502817425120156e-06,plural,indefinite,Unas,s,[MASK] dias,"[CLS] , [MASK] , dias , [SEP]",single-token,11.800231951280628,1.7756461792619724,-1.7756461792619724
407,407,dia,dia##s,plur,2,artificial,2.0178234990453348e-05,plural,indefinite,Unas,s,[MASK] dia##s,"[CLS] , [MASK] , dia , ##s , [SEP]",single-token,10.810906010171514,0.37908744174270304,-0.3790874417427016
409,409,na,na,sing,1,default,0.0002138888376066,plural,definite,Las,s,[MASK] na,"[CLS] , [MASK] , na , [SEP]",single-token,8.450054128339772,2.35225396994071,-2.3522539699409175
411,411,na,nas,plur,1,default,0.0039559733122587,plural,definite,Las,s,[MASK] nas,"[CLS] , [MASK] , nas , [SEP]",single-token,5.532528611387319,-1.9106292433255492,1.9106292433256735
413,413,na,na##s,plur,2,artificial,0.0011197359999641,plural,definite,Las,s,[MASK] na##s,"[CLS] , [MASK] , na , ##s , [SEP]",single-token,6.794662335777819,-1.6795611169456741,1.6795611169458036
415,415,na,na,sing,1,default,2.117904386977898e-06,plural,indefinite,Unas,s,[MASK] na,"[CLS] , [MASK] , na , [SEP]",single-token,13.065083454873964,5.572060683634363,-5.57206068363432
417,417,na,nas,plur,1,default,8.082303793344181e-06,plural,indefinite,Unas,s,[MASK] nas,"[CLS] , [MASK] , nas , [SEP]",single-token,11.725833603132454,2.4917344737564253,-2.491734473756425
419,419,na,na##s,plur,2,artificial,2.7686061002896167e-05,plural,indefinite,Unas,s,[MASK] na##s,"[CLS] , [MASK] , na , ##s , [SEP]",single-token,10.494581484316916,1.427316682826996,-1.4273166828264419
421,421,fo,fo,sing,1,default,0.0001135968777816,plural,definite,Los,s,[MASK] fo,"[CLS] , [MASK] , fo , [SEP]",single-token,9.08285453637117,1.891870934824846,-1.8918709348254539
423,423,fo,fos,plur,1,default,1.5524557966273278e-05,plural,definite,Los,s,[MASK] fos,"[CLS] , [MASK] , fos , [SEP]",single-token,11.073087402931831,4.7423229444567,-4.742322944456671
425,425,fo,fo##s,plur,2,artificial,0.0005805605906061,plural,definite,Los,s,[MASK] fo##s,"[CLS] , [MASK] , fo , ##s , [SEP]",single-token,7.451516385690613,0.5451941308704242,-0.545194130870552
427,427,fo,fo,sing,1,default,5.937267815170344e-07,plural,indefinite,Unos,s,[MASK] fo,"[CLS] , [MASK] , fo , [SEP]",single-token,14.33684658717559,4.856811465812086,-4.856811465812085
429,429,fo,fos,plur,1,default,5.848077080372605e-07,plural,indefinite,Unos,s,[MASK] fos,"[CLS] , [MASK] , fos , [SEP]",single-token,14.351982747959436,5.9225339651154325,-5.922533965115352
431,431,fo,fo##s,plur,2,artificial,6.127142114564776e-06,plural,indefinite,Unos,s,[MASK] fo##s,"[CLS] , [MASK] , fo , ##s , [SEP]",single-token,12.002782129685643,3.620234479678283,-3.620234479678228
433,433,ra,ra,sing,1,default,0.0001151519827544,plural,definite,Las,s,[MASK] ra,"[CLS] , [MASK] , ra , [SEP]",single-token,9.06925771296203,3.895999860228069,-3.895999860228659
435,435,ra,ras,plur,1,default,0.0001842088095145,plural,definite,Las,s,[MASK] ras,"[CLS] , [MASK] , ras , [SEP]",single-token,8.599440609474904,-1.3199806195256159,1.3199806195254544
437,437,ra,ra##s,plur,2,artificial,0.0016320784343406,plural,definite,Las,s,[MASK] ra##s,"[CLS] , [MASK] , ra , ##s , [SEP]",single-token,6.417900963337324,-0.76490441233216,0.7649044123321502
439,439,ra,ra,sing,1,default,1.7744489468896063e-06,plural,indefinite,Unas,s,[MASK] ra,"[CLS] , [MASK] , ra , [SEP]",single-token,13.242020635693796,6.354852648176611,-6.3548526481766086
441,441,ra,ras,plur,1,default,1.0801331882248633e-06,plural,indefinite,Unas,s,[MASK] ras,"[CLS] , [MASK] , ras , [SEP]",single-token,13.738426202001303,1.9571237455552737,-1.9571237455552726
443,443,ra,ra##s,plur,2,artificial,1.3242750355857424e-05,plural,indefinite,Unas,s,[MASK] ra##s,"[CLS] , [MASK] , ra , ##s , [SEP]",single-token,11.232060298223526,2.0617027041291056,-2.0617027041286025
445,445,do,do,sing,1,default,5.772316580987536e-05,plural,definite,Los,s,[MASK] do,"[CLS] , [MASK] , do , [SEP]",single-token,9.759851977851746,3.383491572311822,-3.3834915723117955
447,447,do,dos,plur,1,default,0.0938390716910362,plural,definite,Los,s,[MASK] dos,"[CLS] , [MASK] , dos , [SEP]",single-token,2.366173967151361,-3.079145395136878,3.0791453951368792
449,449,do,do##s,plur,2,artificial,0.0001367626100545,plural,definite,Los,s,[MASK] do##s,"[CLS] , [MASK] , do , ##s , [SEP]",single-token,8.897263908448593,1.9305906254584642,-1.930590625458941
451,451,do,do,sing,1,default,1.02469516605197e-06,plural,indefinite,Unos,s,[MASK] do,"[CLS] , [MASK] , do , [SEP]",single-token,13.791115388579437,5.380069789142018,-5.380069789141926
453,453,do,dos,plur,1,default,0.0005359423812478,plural,indefinite,Unos,s,[MASK] dos,"[CLS] , [MASK] , dos , [SEP]",single-token,7.5314839003436305,1.4449596920358756,-1.4449596920360148
455,455,do,do##s,plur,2,artificial,3.191184532624902e-06,plural,indefinite,Unos,s,[MASK] do##s,"[CLS] , [MASK] , do , ##s , [SEP]",single-token,12.655118383250608,4.680258704589588,-4.680258704589304
457,457,bla,bla,sing,1,default,5.32937265234068e-05,plural,definite,Las,s,[MASK] bla,"[CLS] , [MASK] , bla , [SEP]",single-token,9.839691934969212,2.4438389776259672,-2.4438389776259273
459,459,bla,blas,plur,1,default,0.0001781985047273,plural,definite,Las,s,[MASK] blas,"[CLS] , [MASK] , blas , [SEP]",single-token,8.632612433942938,2.0209312104513284,-2.0209312104514523
461,461,bla,bla##s,plur,2,artificial,0.0001588022132636,plural,definite,Las,s,[MASK] bla##s,"[CLS] , [MASK] , bla , ##s , [SEP]",single-token,8.747851071819536,0.024200420192197925,-0.024200420192296984
463,463,bla,bla,sing,1,default,4.448867230166798e-07,plural,indefinite,Unas,s,[MASK] bla,"[CLS] , [MASK] , bla , [SEP]",single-token,14.625446142203495,3.342124929261601,-3.3421249292616024
465,465,bla,blas,plur,1,default,2.049246404567384e-06,plural,indefinite,Unas,s,[MASK] blas,"[CLS] , [MASK] , blas , [SEP]",single-token,13.098038439926274,3.707830519581318,-3.707830519581317
467,467,bla,bla##s,plur,2,artificial,8.927906378630723e-07,plural,indefinite,Unas,s,[MASK] bla##s,"[CLS] , [MASK] , bla , ##s , [SEP]",single-token,13.928913731638826,2.224998409535969,-2.224998409535969
469,469,lo,lo,sing,1,default,0.0001467967231292,plural,definite,Los,s,[MASK] lo,"[CLS] , [MASK] , lo , [SEP]",single-token,8.826461764040983,2.5833625729017378,-2.5833625729019047
471,471,lo,los,plur,1,default,0.0031123987864702,plural,definite,Los,s,[MASK] los,"[CLS] , [MASK] , los , [SEP]",single-token,5.772361536123165,-1.8542513641862612,1.8542513641863676
473,473,lo,lo##s,plur,2,artificial,0.0021360532846301,plural,definite,Los,s,[MASK] lo##s,"[CLS] , [MASK] , lo , ##s , [SEP]",single-token,6.148795412207423,-2.400495079562787,2.40049507956315
475,475,lo,lo,sing,1,default,9.851654795056676e-06,plural,indefinite,Unos,s,[MASK] lo,"[CLS] , [MASK] , lo , [SEP]",single-token,11.527871117392472,3.531617201651934,-3.531617201651645
477,477,lo,los,plur,1,default,5.453269113786519e-05,plural,indefinite,Unos,s,[MASK] los,"[CLS] , [MASK] , los , [SEP]",single-token,9.816710198733594,-0.1866912992006906,0.1866912992006908
479,479,lo,lo##s,plur,2,artificial,2.5263823772547767e-05,plural,indefinite,Unos,s,[MASK] lo##s,"[CLS] , [MASK] , lo , ##s , [SEP]",single-token,10.586137075912786,1.5091924200555376,-1.509192420055485
481,481,la,la,sing,1,default,0.0001343197218375,plural,definite,Las,s,[MASK] la,"[CLS] , [MASK] , la , [SEP]",single-token,8.915287616091058,3.585524535338158,-3.585524535338346
483,483,la,las,plur,1,default,0.0021032870281487,plural,definite,Las,s,[MASK] las,"[CLS] , [MASK] , las , [SEP]",single-token,6.164253906482677,-1.9933556999306274,1.9933556999308255
485,485,la,la##s,plur,2,artificial,0.0065956241451203,plural,definite,Las,s,[MASK] la##s,"[CLS] , [MASK] , la , ##s , [SEP]",single-token,5.02134885815206,-1.6721206063726015,1.6721206063726306
487,487,la,la,sing,1,default,3.467041096882894e-06,plural,indefinite,Unas,s,[MASK] la,"[CLS] , [MASK] , la , [SEP]",single-token,12.57220903760136,4.9528360195316665,-4.952836019531617
489,489,la,las,plur,1,default,6.302821566350758e-05,plural,indefinite,Unas,s,[MASK] las,"[CLS] , [MASK] , las , [SEP]",single-token,9.67192806416081,0.049768438157947514,-0.04976843815794818
491,491,la,la##s,plur,2,artificial,1.924202115333173e-05,plural,indefinite,Unas,s,[MASK] la##s,"[CLS] , [MASK] , la , ##s , [SEP]",single-token,10.858414068694564,0.6156320351689306,-0.615632035168932
493,493,ma,ma,sing,1,default,0.0002253863058285,plural,definite,Las,s,[MASK] ma,"[CLS] , [MASK] , ma , [SEP]",single-token,8.397694713179506,2.520060523054772,-2.5200605230550956
495,495,ma,mas,plur,1,default,0.0029999969992786,plural,definite,Las,s,[MASK] mas,"[CLS] , [MASK] , mas , [SEP]",single-token,5.809143990554973,0.6205568120706992,-0.6205568120707191
497,497,ma,ma##s,plur,2,artificial,0.0012340857647359,plural,definite,Las,s,[MASK] ma##s,"[CLS] , [MASK] , ma , ##s , [SEP]",single-token,6.697424854507296,1.322970491596264,-1.3229704915962868
499,499,ma,ma,sing,1,default,1.3313672297954326e-06,plural,indefinite,Unas,s,[MASK] ma,"[CLS] , [MASK] , ma , [SEP]",single-token,13.529304151425494,5.040722930508593,-5.040722930508229
501,501,ma,mas,plur,1,default,0.0001734418910928,plural,indefinite,Unas,s,[MASK] mas,"[CLS] , [MASK] , mas , [SEP]",single-token,8.659667936331434,3.0064416136371124,-3.0064416136371532
503,503,ma,ma##s,plur,2,artificial,1.675262137723621e-05,plural,indefinite,Unas,s,[MASK] ma##s,"[CLS] , [MASK] , ma , ##s , [SEP]",single-token,10.99695581180456,3.674725083772832,-3.6747250837727696
505,505,da,da,sing,1,default,0.0003345536824781,plural,definite,Las,s,[MASK] da,"[CLS] , [MASK] , da , [SEP]",single-token,8.002713205538084,2.7179398270824464,-2.7179398270825748
507,507,da,das,plur,1,default,0.0016109209973365,plural,definite,Las,s,[MASK] das,"[CLS] , [MASK] , das , [SEP]",single-token,6.430949215507773,-3.4612659745239593,3.4612659745239553
509,509,da,da##s,plur,2,artificial,0.0005966972094029,plural,definite,Las,s,[MASK] da##s,"[CLS] , [MASK] , da , ##s , [SEP]",single-token,7.424100760164253,-1.0819702271678828,1.0819702271679432
511,511,da,da,sing,1,default,7.438070952048292e-06,plural,indefinite,Unas,s,[MASK] da,"[CLS] , [MASK] , da , [SEP]",single-token,11.80889902337698,4.8794088955346195,-4.879408895534619
513,513,da,das,plur,1,default,3.4187552955700085e-05,plural,indefinite,Unas,s,[MASK] das,"[CLS] , [MASK] , das , [SEP]",single-token,10.283648928804844,1.1642493928006168,-1.1642493928004207
515,515,da,da##s,plur,2,artificial,1.0017241947934965e-05,plural,indefinite,Unas,s,[MASK] da##s,"[CLS] , [MASK] , da , ##s , [SEP]",single-token,11.511202754894192,0.5586805727379982,-0.5586805727379981
