,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
783,783,frase,frases,plur,1,default,0.0193010587245225,plural,plural,son,s,[MASK] frases [MASK],"[CLS] , [MASK] , frases , [MASK] , [SEP]",single-token,3.947595328382963,-2.2541723660496715,2.254172366049704
785,785,frase,frase##s,plur,2,artificial,0.0217169523239135,plural,plural,son,s,[MASK] frase##s [MASK],"[CLS] , [MASK] , frase , ##s , [MASK] , [SEP]",single-token,3.829662110340259,-2.1482252807695974,2.148225280769623
787,787,encuesta,encuesta,sing,1,default,0.0001418219762854,plural,plural,son,s,[MASK] encuesta [MASK],"[CLS] , [MASK] , encuesta , [MASK] , [SEP]",single-token,8.860937975018208,3.1338824531595755,-3.1338824531597527
789,789,encuesta,encuestas,plur,1,default,0.0043334062211215,plural,plural,son,s,[MASK] encuestas [MASK],"[CLS] , [MASK] , encuestas , [MASK] , [SEP]",single-token,5.44140139007135,-1.070249083978644,1.0702490839786485
791,791,encuesta,encuesta##s,plur,2,artificial,0.0011785590322688,plural,plural,son,s,[MASK] encuesta##s [MASK],"[CLS] , [MASK] , encuesta , ##s , [MASK] , [SEP]",single-token,6.743462745821115,-1.002310715446824,1.002310715447017
793,793,medio,medio,sing,1,default,0.0001622469571884,plural,plural,son,s,[MASK] medio [MASK],"[CLS] , [MASK] , medio , [MASK] , [SEP]",single-token,8.72639095640202,2.749792585966108,-2.749792585966541
795,795,medio,medios,plur,1,default,0.0023466350976377,plural,plural,son,s,[MASK] medios [MASK],"[CLS] , [MASK] , medios , [MASK] , [SEP]",single-token,6.054772850281961,-1.107430942823874,1.1074309428239049
797,797,medio,medio##s,plur,2,artificial,0.0027950366493314,plural,plural,son,s,[MASK] medio##s [MASK],"[CLS] , [MASK] , medio , ##s , [MASK] , [SEP]",single-token,5.879910059998985,-0.05360696629322348,0.0536069662932401
799,799,duda,duda,sing,1,default,0.0002883822016883,plural,plural,son,s,[MASK] duda [MASK],"[CLS] , [MASK] , duda , [MASK] , [SEP]",single-token,8.151223868437185,3.8246612033407033,-3.82466120334092
801,801,duda,dudas,plur,1,default,0.0028031738474965,plural,plural,son,s,[MASK] dudas [MASK],"[CLS] , [MASK] , dudas , [MASK] , [SEP]",single-token,5.877002986783235,-0.7584209501731216,0.7584209501731511
803,803,duda,duda##s,plur,2,artificial,0.0048327334225177,plural,plural,son,s,[MASK] duda##s [MASK],"[CLS] , [MASK] , duda , ##s , [MASK] , [SEP]",single-token,5.332343045406259,-1.3553256891070813,1.3553256891071197
805,805,partido,partido,sing,1,default,0.0001575727801537,plural,plural,son,s,[MASK] partido [MASK],"[CLS] , [MASK] , partido , [MASK] , [SEP]",single-token,8.755623110218105,3.2777108951983696,-3.277710895198439
807,807,partido,partidos,plur,1,default,0.0017018830403685,plural,plural,son,s,[MASK] partidos [MASK],"[CLS] , [MASK] , partidos , [MASK] , [SEP]",single-token,6.376019970129602,-1.1924744027629597,1.1924744027630514
809,809,partido,partido##s,plur,2,artificial,0.0028852489776909,plural,plural,son,s,[MASK] partido##s [MASK],"[CLS] , [MASK] , partido , ##s , [MASK] , [SEP]",single-token,5.848144081986348,-1.5031919689422066,1.5031919689423177
811,811,semana,semana,sing,1,default,0.0001354032865492,plural,plural,son,s,[MASK] semana [MASK],"[CLS] , [MASK] , semana , [MASK] , [SEP]",single-token,8.907252924891,3.787784096370939,-3.787784096371394
813,813,semana,semanas,plur,1,default,0.0008103249710984,plural,plural,son,s,[MASK] semanas [MASK],"[CLS] , [MASK] , semanas , [MASK] , [SEP]",single-token,7.118075191869565,0.11852888152461727,-0.11852888152467629
815,815,semana,semana##s,plur,2,artificial,0.0045722844079136,plural,plural,son,s,[MASK] semana##s [MASK],"[CLS] , [MASK] , semana , ##s , [MASK] , [SEP]",single-token,5.3877423285290025,-0.5164590427378428,0.5164590427378362
817,817,asunto,asunto,sing,1,default,0.0007002995698712,plural,plural,son,s,[MASK] asunto [MASK],"[CLS] , [MASK] , asunto , [MASK] , [SEP]",single-token,7.264002357509364,4.0659741963299405,-4.06597419633005
819,819,asunto,asuntos,plur,1,default,0.0033497735857963,plural,plural,son,s,[MASK] asuntos [MASK],"[CLS] , [MASK] , asuntos , [MASK] , [SEP]",single-token,5.698862521758667,-1.1860547360383942,1.1860547360384335
821,821,asunto,asunto##s,plur,2,artificial,0.0073125036433339,plural,plural,son,s,[MASK] asunto##s [MASK],"[CLS] , [MASK] , asunto , ##s , [MASK] , [SEP]",single-token,4.918169568190589,-0.814741107346479,0.8147411073464996
823,823,nacionalista,nacionalista,sing,1,default,6.24218737357296e-05,plural,plural,son,s,[MASK] nacionalista [MASK],"[CLS] , [MASK] , nacionalista , [MASK] , [SEP]",single-token,9.681594803377214,3.0187612034636864,-3.0187612034636544
825,825,nacionalista,nacionalistas,plur,1,default,0.0047932653687894,plural,plural,son,s,[MASK] nacionalistas [MASK],"[CLS] , [MASK] , nacionalistas , [MASK] , [SEP]",single-token,5.340543394430866,-2.258077205177295,2.2580772051773486
827,827,nacionalista,nacionalista##s,plur,2,artificial,0.000761297007557,plural,plural,son,s,[MASK] nacionalista##s [MASK],"[CLS] , [MASK] , nacionalista , ##s , [MASK] , [SEP]",single-token,7.180486990361258,1.0638304251572839,-1.0638304251572788
829,829,popular,popular,sing,1,default,0.0004227370372973,plural,plural,son,es,[MASK] popular [MASK],"[CLS] , [MASK] , popular , [MASK] , [SEP]",single-token,7.768760233465069,2.4649310163519624,-2.4649310163520353
831,831,popular,populares,plur,1,default,0.0042676771990954,plural,plural,son,es,[MASK] populares [MASK],"[CLS] , [MASK] , populares , [MASK] , [SEP]",single-token,5.4566855812296735,-2.2869415446291974,2.2869415446292396
833,833,popular,popular##es,plur,2,artificial,0.0050615845248103,plural,plural,son,es,[MASK] popular##es [MASK],"[CLS] , [MASK] , popular , ##es , [MASK] , [SEP]",single-token,5.286075697507398,-2.8443013326833704,2.8443013326834343
835,835,forma,forma,sing,1,default,0.0013083351077511,plural,plural,son,s,[MASK] forma [MASK],"[CLS] , [MASK] , forma , [MASK] , [SEP]",single-token,6.638999860173846,3.111379103104719,-3.111379103104787
837,837,forma,formas,plur,1,default,0.0094908941537141,plural,plural,son,s,[MASK] formas [MASK],"[CLS] , [MASK] , formas , [MASK] , [SEP]",single-token,4.657422450175583,-2.5403795201241106,2.5403795201241546
839,839,forma,forma##s,plur,2,artificial,0.0342448092997074,plural,plural,son,s,[MASK] forma##s [MASK],"[CLS] , [MASK] , forma , ##s , [MASK] , [SEP]",single-token,3.374220279052478,-2.370378394636806,2.3703783946368344
841,841,materia,materia,sing,1,default,0.0001789209491107,plural,plural,son,s,[MASK] materia [MASK],"[CLS] , [MASK] , materia , [MASK] , [SEP]",single-token,8.62856647474814,3.066755756517427,-3.066755756517768
843,843,materia,materias,plur,1,default,0.000349842448486,plural,plural,son,s,[MASK] materias [MASK],"[CLS] , [MASK] , materias , [MASK] , [SEP]",single-token,7.958027652010287,-0.4748867961431067,0.47488679614312385
845,845,materia,materia##s,plur,2,artificial,0.0039008948951959,plural,plural,son,s,[MASK] materia##s [MASK],"[CLS] , [MASK] , materia , ##s , [MASK] , [SEP]",single-token,5.5465492918618695,-1.2456574554474749,1.245657455447495
847,847,senador,senador,sing,1,default,0.0012029254576191,plural,plural,son,es,[MASK] senador [MASK],"[CLS] , [MASK] , senador , [MASK] , [SEP]",single-token,6.722998807650798,2.0953702487031283,-2.095370248703144
849,849,senador,senadores,plur,1,default,0.0158270560204982,plural,plural,son,es,[MASK] senadores [MASK],"[CLS] , [MASK] , senadores , [MASK] , [SEP]",single-token,4.146034397084701,-3.059211776714239,3.05921177671436
851,851,senador,senador##es,plur,2,artificial,0.0118140745908021,plural,plural,son,es,[MASK] senador##es [MASK],"[CLS] , [MASK] , senador , ##es , [MASK] , [SEP]",single-token,4.438463696353508,-3.908469677037327,3.9084696770373557
853,853,perspectiva,perspectiva,sing,1,default,0.0006356407538987,plural,plural,son,s,[MASK] perspectiva [MASK],"[CLS] , [MASK] , perspectiva , [MASK] , [SEP]",single-token,7.36087700657377,3.4270983079479134,-3.4270983079480226
855,855,perspectiva,perspectivas,plur,1,default,0.0007751092198304,plural,plural,son,s,[MASK] perspectivas [MASK],"[CLS] , [MASK] , perspectivas , [MASK] , [SEP]",single-token,7.1625066097269325,0.1365295352045166,-0.13652953520451513
857,857,perspectiva,perspectiva##s,plur,2,artificial,0.0024423305876553,plural,plural,son,s,[MASK] perspectiva##s [MASK],"[CLS] , [MASK] , perspectiva , ##s , [MASK] , [SEP]",single-token,6.014802536675875,-0.3396892519239163,0.3396892519239412
859,859,plazo,plazo,sing,1,default,0.0001583309349371,plural,plural,son,s,[MASK] plazo [MASK],"[CLS] , [MASK] , plazo , [MASK] , [SEP]",single-token,8.75082319047808,2.472507501777992,-2.4725075017780536
861,861,plazo,plazos,plur,1,default,0.0009117246954701,plural,plural,son,s,[MASK] plazos [MASK],"[CLS] , [MASK] , plazos , [MASK] , [SEP]",single-token,7.000172482463553,-0.43611153070333586,0.4361115307032869
863,863,plazo,plazo##s,plur,2,artificial,0.0004964481922797,plural,plural,son,s,[MASK] plazo##s [MASK],"[CLS] , [MASK] , plazo , ##s , [MASK] , [SEP]",single-token,7.6080314257849135,-1.0434946187176202,1.043494618717611
865,865,promesa,promesa,sing,1,default,0.001376571599394,plural,plural,son,s,[MASK] promesa [MASK],"[CLS] , [MASK] , promesa , [MASK] , [SEP]",single-token,6.588159219191995,3.0102634576290055,-3.010263457629065
867,867,promesa,promesas,plur,1,default,0.0146006634458899,plural,plural,son,s,[MASK] promesas [MASK],"[CLS] , [MASK] , promesas , [MASK] , [SEP]",single-token,4.226688309800968,-2.1489930502905246,2.1489930502905343
869,869,promesa,promesa##s,plur,2,artificial,0.0248598866164684,plural,plural,son,s,[MASK] promesa##s [MASK],"[CLS] , [MASK] , promesa , ##s , [MASK] , [SEP]",single-token,3.694499753792176,-2.8670497173154055,2.8670497173154375
871,871,hombre,hombre,sing,1,default,0.0006312462501227,plural,plural,son,s,[MASK] hombre [MASK],"[CLS] , [MASK] , hombre , [MASK] , [SEP]",single-token,7.367814517791896,3.351722691314614,-3.351722691314747
873,873,hombre,hombres,plur,1,default,0.0215856116265058,plural,plural,son,s,[MASK] hombres [MASK],"[CLS] , [MASK] , hombres , [MASK] , [SEP]",single-token,3.835728314656624,-1.796258348292901,1.796258348292898
875,875,hombre,hombre##s,plur,2,artificial,0.0201592128723859,plural,plural,son,s,[MASK] hombre##s [MASK],"[CLS] , [MASK] , hombre , ##s , [MASK] , [SEP]",single-token,3.90409388056968,-1.6177859398504753,1.6177859398504884
877,877,médico,médico,sing,1,default,2.6890314984484576e-05,plural,plural,son,s,[MASK] médico [MASK],"[CLS] , [MASK] , médico , [MASK] , [SEP]",single-token,10.523744373937136,3.0207190300219313,-3.020719030021909
879,879,médico,médicos,plur,1,default,0.0022712592035531,plural,plural,son,s,[MASK] médicos [MASK],"[CLS] , [MASK] , médicos , [MASK] , [SEP]",single-token,6.087420886064767,-1.4034152074979263,1.4034152074979125
881,881,médico,médico##s,plur,2,artificial,0.0015662693185731,plural,plural,son,s,[MASK] médico##s [MASK],"[CLS] , [MASK] , médico , ##s , [MASK] , [SEP]",single-token,6.4590587175455125,-0.7233409527594148,0.7233409527594384
883,883,molestia,molestia,sing,1,default,0.0001989195443456,plural,plural,son,s,[MASK] molestia [MASK],"[CLS] , [MASK] , molestia , [MASK] , [SEP]",single-token,8.522610114761324,2.4432582908041107,-2.4432582908045877
885,885,molestia,molestias,plur,1,default,0.0007850516703911,plural,plural,son,s,[MASK] molestias [MASK],"[CLS] , [MASK] , molestias , [MASK] , [SEP]",single-token,7.149761020193765,-1.0285701190872079,1.028570119087206
887,887,molestia,molestia##s,plur,2,artificial,0.0057669626548886,plural,plural,son,s,[MASK] molestia##s [MASK],"[CLS] , [MASK] , molestia , ##s , [MASK] , [SEP]",single-token,5.155609740026387,-1.777971730777943,1.7779717307780227
889,889,mujer,mujer,sing,1,default,0.0006060277228243,plural,plural,son,es,[MASK] mujer [MASK],"[CLS] , [MASK] , mujer , [MASK] , [SEP]",single-token,7.408584825706407,3.701293885902041,-3.701293885902147
891,891,mujer,mujeres,plur,1,default,0.0200794320553541,plural,plural,son,es,[MASK] mujeres [MASK],"[CLS] , [MASK] , mujeres , [MASK] , [SEP]",single-token,3.9080592686545215,-2.9532742435943975,2.9532742435944277
893,893,mujer,mujer##es,plur,2,artificial,0.0270308051258325,plural,plural,son,es,[MASK] mujer##es [MASK],"[CLS] , [MASK] , mujer , ##es , [MASK] , [SEP]",single-token,3.610778132758084,-2.324792854843158,2.3247928548431744
895,895,ministro,ministro,sing,1,default,0.004230560734868,plural,plural,son,s,[MASK] ministro [MASK],"[CLS] , [MASK] , ministro , [MASK] , [SEP]",single-token,5.465420733274914,1.7058048139654178,-1.7058048139654278
897,897,ministro,ministros,plur,1,default,0.0451351143419742,plural,plural,son,s,[MASK] ministros [MASK],"[CLS] , [MASK] , ministros , [MASK] , [SEP]",single-token,3.098094746902465,-3.322825367710828,3.322825367710878
899,899,ministro,ministro##s,plur,2,artificial,0.0245876051485538,plural,plural,son,s,[MASK] ministro##s [MASK],"[CLS] , [MASK] , ministro , ##s , [MASK] , [SEP]",single-token,3.705512818771626,-2.3950504541259487,2.395050454125958
901,901,diputado,diputado,sing,1,default,0.0005179789150133,plural,plural,son,s,[MASK] diputado [MASK],"[CLS] , [MASK] , diputado , [MASK] , [SEP]",single-token,7.565576021140634,2.52996589413804,-2.529965894138168
903,903,diputado,diputados,plur,1,default,0.0230648461729288,plural,plural,son,s,[MASK] diputados [MASK],"[CLS] , [MASK] , diputados , [MASK] , [SEP]",single-token,3.769445631280142,-2.309558887279488,2.30955888727952
905,905,diputado,diputado##s,plur,2,artificial,0.004727934487164,plural,plural,son,s,[MASK] diputado##s [MASK],"[CLS] , [MASK] , diputado , ##s , [MASK] , [SEP]",single-token,5.354266855327127,-1.794713870750753,1.7947138707507597
907,907,asistente,asistente,sing,1,default,4.262469883542508e-05,plural,plural,son,s,[MASK] asistente [MASK],"[CLS] , [MASK] , asistente , [MASK] , [SEP]",single-token,10.063076687830126,3.0688089215422156,-3.0688089215421313
909,909,asistente,asistentes,plur,1,default,0.0010915361344814,plural,plural,son,s,[MASK] asistentes [MASK],"[CLS] , [MASK] , asistentes , [MASK] , [SEP]",single-token,6.820169277179661,-2.3755788532035504,2.3755788532044377
911,911,asistente,asistente##s,plur,2,artificial,0.0018028081394731,plural,plural,son,s,[MASK] asistente##s [MASK],"[CLS] , [MASK] , asistente , ##s , [MASK] , [SEP]",single-token,6.318409752251605,-1.2821970085987537,1.2821970085987893
913,913,territorio,territorio,sing,1,default,0.0012223148951306,plural,plural,son,s,[MASK] territorio [MASK],"[CLS] , [MASK] , territorio , [MASK] , [SEP]",single-token,6.7070087631056765,2.2402196723883847,-2.2402196723884558
915,915,territorio,territorios,plur,1,default,0.0097183212637901,plural,plural,son,s,[MASK] territorios [MASK],"[CLS] , [MASK] , territorios , [MASK] , [SEP]",single-token,4.633742384912402,-1.7824216454444626,1.782421645444473
917,917,territorio,territorio##s,plur,2,artificial,0.0128226140514016,plural,plural,son,s,[MASK] territorio##s [MASK],"[CLS] , [MASK] , territorio , ##s , [MASK] , [SEP]",single-token,4.356544944109749,-1.2004114094498943,1.200411409449905
919,919,exigencia,exigencia,sing,1,default,0.0003059455484617,plural,plural,son,s,[MASK] exigencia [MASK],"[CLS] , [MASK] , exigencia , [MASK] , [SEP]",single-token,8.092103418049629,3.2659888384748887,-3.265988838475044
921,921,exigencia,exigencias,plur,1,default,0.001200484111905,plural,plural,son,s,[MASK] exigencias [MASK],"[CLS] , [MASK] , exigencias , [MASK] , [SEP]",single-token,6.725030376955227,0.055631152345862134,-0.055631152345894906
923,923,exigencia,exigencia##s,plur,2,artificial,0.0034749747719615,plural,plural,son,s,[MASK] exigencia##s [MASK],"[CLS] , [MASK] , exigencia , ##s , [MASK] , [SEP]",single-token,5.662168059858908,-0.7141181050082528,0.7141181050082489
925,925,consecuencia,consecuencia,sing,1,default,2.9211698347353376e-05,plural,plural,son,s,[MASK] consecuencia [MASK],"[CLS] , [MASK] , consecuencia , [MASK] , [SEP]",single-token,10.440941300586122,4.586477282952231,-4.586477282952204
927,927,consecuencia,consecuencias,plur,1,default,0.002589508658275,plural,plural,son,s,[MASK] consecuencias [MASK],"[CLS] , [MASK] , consecuencias , [MASK] , [SEP]",single-token,5.9562871284971095,-1.4518313015724207,1.451831301572453
929,929,consecuencia,consecuencia##s,plur,2,artificial,0.0054116412065923,plural,plural,son,s,[MASK] consecuencia##s [MASK],"[CLS] , [MASK] , consecuencia , ##s , [MASK] , [SEP]",single-token,5.219202866770689,-1.5957784370141352,1.595778437014158
931,931,parte,parte,sing,1,default,0.0067570526152849,plural,plural,son,s,[MASK] parte [MASK],"[CLS] , [MASK] , parte , [MASK] , [SEP]",single-token,4.997168487660573,0.5204986874242561,-0.5204986874242532
933,933,parte,partes,plur,1,default,0.0121709071099758,plural,plural,son,s,[MASK] partes [MASK],"[CLS] , [MASK] , partes , [MASK] , [SEP]",single-token,4.408706838197076,-2.750689478084821,2.7506894780849427
935,935,parte,parte##s,plur,2,artificial,0.0145969958975911,plural,plural,son,s,[MASK] parte##s [MASK],"[CLS] , [MASK] , parte , ##s , [MASK] , [SEP]",single-token,4.226939531878394,-2.003173433178304,2.0031734331783286
937,937,base,base,sing,1,default,9.61062396527268e-05,plural,plural,son,s,[MASK] base [MASK],"[CLS] , [MASK] , base , [MASK] , [SEP]",single-token,9.250056315347347,2.095060846985392,-2.0950608469853784
939,939,base,bases,plur,1,default,0.0011431904276832,plural,plural,son,s,[MASK] bases [MASK],"[CLS] , [MASK] , bases , [MASK] , [SEP]",single-token,6.7739323046488105,-1.7530093081502907,1.7530093081505966
941,941,base,base##s,plur,2,artificial,0.002754351356998,plural,plural,son,s,[MASK] base##s [MASK],"[CLS] , [MASK] , base , ##s , [MASK] , [SEP]",single-token,5.894573306204061,0.24303339352926834,-0.24303339352928482
943,943,prostituta,prostituta,sing,1,default,0.000633023912087,plural,plural,son,s,[MASK] prostituta [MASK],"[CLS] , [MASK] , prostituta , [MASK] , [SEP]",single-token,7.365002360724608,2.5453509938522254,-2.545350993852347
945,945,prostituta,prostitutas,plur,1,default,0.0135809192433953,plural,plural,son,s,[MASK] prostitutas [MASK],"[CLS] , [MASK] , prostitutas , [MASK] , [SEP]",single-token,4.299089468170844,-1.786712224530877,1.78671222453091
947,947,prostituta,prostituta##s,plur,2,artificial,0.0147820077836513,plural,plural,son,s,[MASK] prostituta##s [MASK],"[CLS] , [MASK] , prostituta , ##s , [MASK] , [SEP]",single-token,4.2143445280567775,-2.0694151475546896,2.0694151475546954
949,949,líder,líder,sing,1,default,0.0011413648026064,plural,plural,son,es,[MASK] líder [MASK],"[CLS] , [MASK] , líder , [MASK] , [SEP]",single-token,6.775530537373756,2.0836316446897962,-2.083631644689797
951,951,líder,líderes,plur,1,default,0.0262296218425035,plural,plural,son,es,[MASK] líderes [MASK],"[CLS] , [MASK] , líderes , [MASK] , [SEP]",single-token,3.640865902191514,-2.518018735542954,2.518018735542967
953,953,líder,líder##es,plur,2,artificial,0.0226355604827404,plural,plural,son,es,[MASK] líder##es [MASK],"[CLS] , [MASK] , líder , ##es , [MASK] , [SEP]",single-token,3.788233136627405,-3.237204589114626,3.237204589114648
955,955,acontecimiento,acontecimiento,sing,1,default,0.0003455935220699,plural,plural,son,s,[MASK] acontecimiento [MASK],"[CLS] , [MASK] , acontecimiento , [MASK] , [SEP]",single-token,7.970247265220531,3.844202079481076,-3.84420207948129
957,957,acontecimiento,acontecimientos,plur,1,default,0.0027659016195684,plural,plural,son,s,[MASK] acontecimientos [MASK],"[CLS] , [MASK] , acontecimientos , [MASK] , [SEP]",single-token,5.890388614134784,-0.4514927561356954,0.4514927561357252
959,959,acontecimiento,acontecimiento##s,plur,2,artificial,0.0030472606886178,plural,plural,son,s,[MASK] acontecimiento##s [MASK],"[CLS] , [MASK] , acontecimiento , ##s , [MASK] , [SEP]",single-token,5.793512226807004,0.4303774895864336,-0.43037748958643335
961,961,actividad,actividad,sing,1,default,0.0002290776319568,plural,plural,son,es,[MASK] actividad [MASK],"[CLS] , [MASK] , actividad , [MASK] , [SEP]",single-token,8.381449607680375,3.6533060909961588,-3.6533060909965815
963,963,actividad,actividades,plur,1,default,0.0017644567415118,plural,plural,son,es,[MASK] actividades [MASK],"[CLS] , [MASK] , actividades , [MASK] , [SEP]",single-token,6.339912431152973,-0.8423652915474493,0.8423652915474757
965,965,actividad,actividad##es,plur,2,artificial,0.0009912312962114,plural,plural,son,es,[MASK] actividad##es [MASK],"[CLS] , [MASK] , actividad , ##es , [MASK] , [SEP]",single-token,6.916562654084554,-0.462305071737676,0.46230507173767765
967,967,especialista,especialista,sing,1,default,2.5758679839782417e-05,plural,plural,son,s,[MASK] especialista [MASK],"[CLS] , [MASK] , especialista , [MASK] , [SEP]",single-token,10.56673890649702,2.6207236756567083,-2.620723675656586
969,969,especialista,especialistas,plur,1,default,0.0011394744506105,plural,plural,son,s,[MASK] especialistas [MASK],"[CLS] , [MASK] , especialistas , [MASK] , [SEP]",single-token,6.777188131109035,-1.1138343821366679,1.1138343821367302
971,971,especialista,especialista##s,plur,2,artificial,0.0001607758604222,plural,plural,son,s,[MASK] especialista##s [MASK],"[CLS] , [MASK] , especialista , ##s , [MASK] , [SEP]",single-token,8.735499334240728,0.9440007435025102,-0.9440007435029273
973,973,calle,calle,sing,1,default,0.000870837830007,plural,plural,son,s,[MASK] calle [MASK],"[CLS] , [MASK] , calle , [MASK] , [SEP]",single-token,7.04605478672816,2.5702728984394545,-2.5702728984395375
975,975,calle,calles,plur,1,default,0.0131226377561688,plural,plural,son,s,[MASK] calles [MASK],"[CLS] , [MASK] , calles , [MASK] , [SEP]",single-token,4.333416467185254,-2.0791072546686555,2.0791072546686715
977,977,calle,calle##s,plur,2,artificial,0.0112692601978778,plural,plural,son,s,[MASK] calle##s [MASK],"[CLS] , [MASK] , calle , ##s , [MASK] , [SEP]",single-token,4.4856765965741765,-2.068683664073262,2.0686836640732955
979,979,honor,honor,sing,1,default,0.0018262226367369,plural,plural,son,es,[MASK] honor [MASK],"[CLS] , [MASK] , honor , [MASK] , [SEP]",single-token,6.305505578317883,3.0972562703916307,-3.0972562703916444
981,981,honor,honores,plur,1,default,0.0063857696950435,plural,plural,son,es,[MASK] honores [MASK],"[CLS] , [MASK] , honores , [MASK] , [SEP]",single-token,5.053683249379399,-2.069795604958621,2.0697956049586623
983,983,honor,honor##es,plur,2,artificial,0.0016882618656381,plural,plural,son,es,[MASK] honor##es [MASK],"[CLS] , [MASK] , honor , ##es , [MASK] , [SEP]",single-token,6.384055761168438,-2.1978545397426617,2.1978545397429983
985,985,metro,metro,sing,1,default,0.0016423282213509,plural,plural,son,s,[MASK] metro [MASK],"[CLS] , [MASK] , metro , [MASK] , [SEP]",single-token,6.411640396727175,2.22183372582177,-2.221833725821773
987,987,metro,metros,plur,1,default,0.0015375135699287,plural,plural,son,s,[MASK] metros [MASK],"[CLS] , [MASK] , metros , [MASK] , [SEP]",single-token,6.47758873235266,0.7002263269328015,-0.7002263269327977
989,989,metro,metro##s,plur,2,artificial,0.008001054637134,plural,plural,son,s,[MASK] metro##s [MASK],"[CLS] , [MASK] , metro , ##s , [MASK] , [SEP]",single-token,4.828181916349306,-0.30034399765788944,0.30034399765788666
991,991,corredor,corredor,sing,1,default,0.0005265747313387,plural,plural,son,es,[MASK] corredor [MASK],"[CLS] , [MASK] , corredor , [MASK] , [SEP]",single-token,7.549117296598045,3.1010694295900203,-3.1010694295901486
993,993,corredor,corredores,plur,1,default,0.007345950230956,plural,plural,son,es,[MASK] corredores [MASK],"[CLS] , [MASK] , corredores , [MASK] , [SEP]",single-token,4.913606106593171,-2.6323767665863818,2.6323767665863933
995,995,corredor,corredor##es,plur,2,artificial,0.0120194312185049,plural,plural,son,es,[MASK] corredor##es [MASK],"[CLS] , [MASK] , corredor , ##es , [MASK] , [SEP]",single-token,4.4212306705866204,-1.9431434257042381,1.943143425704269
997,997,golpe,golpe,sing,1,default,0.0002924103464465,plural,plural,son,s,[MASK] golpe [MASK],"[CLS] , [MASK] , golpe , [MASK] , [SEP]",single-token,8.137352446150516,2.8462992814442156,-2.8462992814444155
999,999,golpe,golpes,plur,1,default,0.0070250527933239,plural,plural,son,s,[MASK] golpes [MASK],"[CLS] , [MASK] , golpes , [MASK] , [SEP]",single-token,4.958272548726652,-0.933061083590327,0.9330610835903228
1001,1001,golpe,golpe##s,plur,2,artificial,0.0090661952272057,plural,plural,son,s,[MASK] golpe##s [MASK],"[CLS] , [MASK] , golpe , ##s , [MASK] , [SEP]",single-token,4.703202592699552,-1.0218715821360007,1.021871582136014
1003,1003,responsable,responsable,sing,1,default,4.169957173871808e-05,plural,plural,son,s,[MASK] responsable [MASK],"[CLS] , [MASK] , responsable , [MASK] , [SEP]",single-token,10.085019699266978,3.3173184940176794,-3.317318494017653
1005,1005,responsable,responsables,plur,1,default,0.0012762466212734,plural,plural,son,s,[MASK] responsables [MASK],"[CLS] , [MASK] , responsables , [MASK] , [SEP]",single-token,6.663831835875028,-1.6528682146253235,1.6528682146253884
1007,1007,responsable,responsable##s,plur,2,artificial,0.0005461308173835,plural,plural,son,s,[MASK] responsable##s [MASK],"[CLS] , [MASK] , responsable , ##s , [MASK] , [SEP]",single-token,7.512652018639492,-0.9074501606054008,0.9074501606055719
1009,1009,evento,evento,sing,1,default,0.0007427888340316,plural,plural,son,s,[MASK] evento [MASK],"[CLS] , [MASK] , evento , [MASK] , [SEP]",single-token,7.205098760866249,2.5166282730872123,-2.5166282730873064
1011,1011,evento,eventos,plur,1,default,0.0020475627388805,plural,plural,son,s,[MASK] eventos [MASK],"[CLS] , [MASK] , eventos , [MASK] , [SEP]",single-token,6.191105101006611,-1.5541271583440235,1.5541271583441227
1013,1013,evento,evento##s,plur,2,artificial,0.0047551393508911,plural,plural,son,s,[MASK] evento##s [MASK],"[CLS] , [MASK] , evento , ##s , [MASK] , [SEP]",single-token,5.348529277233105,-1.2149324202516398,1.2149324202516962
1015,1015,norteamericano,norteamericano,sing,1,default,0.0001305681944359,plural,plural,son,s,[MASK] norteamericano [MASK],"[CLS] , [MASK] , norteamericano , [MASK] , [SEP]",single-token,8.943614904962606,1.505483138854001,-1.5054831388539909
1017,1017,norteamericano,norteamericanos,plur,1,default,0.0012053196551278,plural,plural,son,s,[MASK] norteamericanos [MASK],"[CLS] , [MASK] , norteamericanos , [MASK] , [SEP]",single-token,6.721010473253437,-3.2664937740446183,3.266493774044599
1019,1019,norteamericano,norteamericano##s,plur,2,artificial,0.0010996590135619,plural,plural,son,s,[MASK] norteamericano##s [MASK],"[CLS] , [MASK] , norteamericano , ##s , [MASK] , [SEP]",single-token,6.812755134904918,-3.047736611726598,3.0477366117265934
1021,1021,policía,policía,sing,1,default,0.0010069183772429,plural,plural,son,s,[MASK] policía [MASK],"[CLS] , [MASK] , policía , [MASK] , [SEP]",single-token,6.900860723900308,2.8978170089778024,-2.8978170089778787
1023,1023,policía,policías,plur,1,default,0.0120167508721351,plural,plural,son,s,[MASK] policías [MASK],"[CLS] , [MASK] , policías , [MASK] , [SEP]",single-token,4.421453696553952,-1.3276938782530934,1.3276938782531051
1025,1025,policía,policía##s,plur,2,artificial,0.0164286848157644,plural,plural,son,s,[MASK] policía##s [MASK],"[CLS] , [MASK] , policía , ##s , [MASK] , [SEP]",single-token,4.108726397868879,-1.3199982113119013,1.3199982113119042
