,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
459,459,relevo,relevos,plur,2,default,0.0020776740275323,plural,plural,son,s,[MASK] relevos [MASK],"[CLS] , [MASK] , relevo , ##s , [MASK] , [SEP]",morphemic,6.176506266977729,-0.7679619604447074,0.7679619604447223
461,461,relevo,relevo##s,plur,2,artificial,0.0020776740275323,plural,plural,son,s,[MASK] relevo##s [MASK],"[CLS] , [MASK] , relevo , ##s , [MASK] , [SEP]",morphemic,6.176506266977729,-0.7679619604447074,0.7679619604447223
463,463,desgracia,desgracia,sing,1,default,0.0007295189425349,plural,plural,son,s,[MASK] desgracia [MASK],"[CLS] , [MASK] , desgracia , [MASK] , [SEP]",morphemic,7.22312522387533,3.3697062293036173,-3.3697062293036457
465,465,desgracia,desgracias,plur,2,default,0.0055291978642344,plural,plural,son,s,[MASK] desgracias [MASK],"[CLS] , [MASK] , desgracia , ##s , [MASK] , [SEP]",morphemic,5.197712525644412,-1.578442119606704,1.5784421196067724
467,467,desgracia,desgracia##s,plur,2,artificial,0.0055291978642344,plural,plural,son,s,[MASK] desgracia##s [MASK],"[CLS] , [MASK] , desgracia , ##s , [MASK] , [SEP]",morphemic,5.197712525644412,-1.578442119606704,1.5784421196067724
469,469,octavo,octavo,sing,1,default,0.000478372501675,plural,plural,son,s,[MASK] octavo [MASK],"[CLS] , [MASK] , octavo , [MASK] , [SEP]",morphemic,7.645120836756133,1.6452822402786156,-1.6452822402786667
471,471,octavo,octavos,plur,2,default,0.0017165429890155,plural,plural,son,s,[MASK] octavos [MASK],"[CLS] , [MASK] , octavo , ##s , [MASK] , [SEP]",morphemic,6.367442900803628,-1.1975989219378516,1.1975989219378376
473,473,octavo,octavo##s,plur,2,artificial,0.0017165429890155,plural,plural,son,s,[MASK] octavo##s [MASK],"[CLS] , [MASK] , octavo , ##s , [MASK] , [SEP]",morphemic,6.367442900803628,-1.1975989219378516,1.1975989219378376
475,475,duelo,duelo,sing,1,default,0.0010718102566897,plural,plural,son,s,[MASK] duelo [MASK],"[CLS] , [MASK] , duelo , [MASK] , [SEP]",morphemic,6.838406231356304,3.5301608462933296,-3.530160846293409
477,477,duelo,duelos,plur,2,default,0.0061221122741699,plural,plural,son,s,[MASK] duelos [MASK],"[CLS] , [MASK] , duelo , ##s , [MASK] , [SEP]",morphemic,5.095848099167768,-2.5572166574880386,2.557216657488223
479,479,duelo,duelo##s,plur,2,artificial,0.0061221122741699,plural,plural,son,s,[MASK] duelo##s [MASK],"[CLS] , [MASK] , duelo , ##s , [MASK] , [SEP]",morphemic,5.095848099167768,-2.5572166574880386,2.557216657488223
481,481,arca,arca,sing,1,default,0.0003708491276483,plural,plural,son,s,[MASK] arca [MASK],"[CLS] , [MASK] , arca , [MASK] , [SEP]",morphemic,7.899715242087566,3.0832715433617075,-3.0832715433619704
483,483,arca,arcas,plur,2,default,0.0060871737077832,plural,plural,son,s,[MASK] arcas [MASK],"[CLS] , [MASK] , arca , ##s , [MASK] , [SEP]",morphemic,5.101571392374132,-1.8663692932829985,1.8663692932830231
485,485,arca,arca##s,plur,2,artificial,0.0060871737077832,plural,plural,son,s,[MASK] arca##s [MASK],"[CLS] , [MASK] , arca , ##s , [MASK] , [SEP]",morphemic,5.101571392374132,-1.8663692932829985,1.8663692932830231
487,487,entrenador,entrenador,sing,1,default,0.0004376095312181,plural,plural,son,es,[MASK] entrenador [MASK],"[CLS] , [MASK] , entrenador , [MASK] , [SEP]",morphemic,7.734183526430567,2.0445142084310417,-2.044514208431232
489,489,entrenador,entrenadores,plur,2,default,0.0064404681324958,plural,plural,son,es,[MASK] entrenadores [MASK],"[CLS] , [MASK] , entrenador , ##es , [MASK] , [SEP]",morphemic,5.045154050126418,-2.7952732246753103,2.7952732246753436
491,491,entrenador,entrenador##es,plur,2,artificial,0.0064404681324958,plural,plural,son,es,[MASK] entrenador##es [MASK],"[CLS] , [MASK] , entrenador , ##es , [MASK] , [SEP]",morphemic,5.045154050126418,-2.7952732246753103,2.7952732246753436
493,493,aro,aro,sing,1,default,0.000182893971214,plural,plural,son,s,[MASK] aro [MASK],"[CLS] , [MASK] , aro , [MASK] , [SEP]",morphemic,8.606603965308254,2.7092271197773634,-2.7092271197777453
495,495,aro,aros,plur,2,default,0.0021991576068103,plural,plural,son,s,[MASK] aros [MASK],"[CLS] , [MASK] , aro , ##s , [MASK] , [SEP]",morphemic,6.11968089794039,-0.24015768554609185,0.2401576855461161
497,497,aro,aro##s,plur,2,artificial,0.0021991576068103,plural,plural,son,s,[MASK] aro##s [MASK],"[CLS] , [MASK] , aro , ##s , [MASK] , [SEP]",morphemic,6.11968089794039,-0.24015768554609185,0.2401576855461161
499,499,triple,triple,sing,1,default,0.0003667961282189,plural,plural,son,s,[MASK] triple [MASK],"[CLS] , [MASK] , triple , [MASK] , [SEP]",morphemic,7.910704373202033,1.6567573893675487,-1.656757389367792
501,501,triple,triples,plur,2,default,0.0064264284446835,plural,plural,son,s,[MASK] triples [MASK],"[CLS] , [MASK] , triple , ##s , [MASK] , [SEP]",morphemic,5.047336346890835,-1.4536657723525197,1.4536657723525757
503,503,triple,triple##s,plur,2,artificial,0.0064264284446835,plural,plural,son,s,[MASK] triple##s [MASK],"[CLS] , [MASK] , triple , ##s , [MASK] , [SEP]",morphemic,5.047336346890835,-1.4536657723525197,1.4536657723525757
505,505,lujo,lujo,sing,1,default,0.0022560802754014,plural,plural,son,s,[MASK] lujo [MASK],"[CLS] , [MASK] , lujo , [MASK] , [SEP]",morphemic,6.094126362911358,2.298538708537713,-2.2985387085377447
507,507,lujo,lujos,plur,2,default,0.0131446719169616,plural,plural,son,s,[MASK] lujos [MASK],"[CLS] , [MASK] , lujo , ##s , [MASK] , [SEP]",morphemic,4.331738779882276,-2.7735520609354625,2.773552060935567
509,509,lujo,lujo##s,plur,2,artificial,0.0131446719169616,plural,plural,son,s,[MASK] lujo##s [MASK],"[CLS] , [MASK] , lujo , ##s , [MASK] , [SEP]",morphemic,4.331738779882276,-2.7735520609354625,2.773552060935567
511,511,aplauso,aplauso,sing,1,default,0.0002412980393273,plural,plural,son,s,[MASK] aplauso [MASK],"[CLS] , [MASK] , aplauso , [MASK] , [SEP]",morphemic,8.32947771082268,1.523239512409317,-1.5232395124095977
513,513,aplauso,aplausos,plur,2,default,0.0014681936008855,plural,plural,son,s,[MASK] aplausos [MASK],"[CLS] , [MASK] , aplauso , ##s , [MASK] , [SEP]",morphemic,6.523722476773068,-2.716910406149921,2.716910406149873
515,515,aplauso,aplauso##s,plur,2,artificial,0.0014681936008855,plural,plural,son,s,[MASK] aplauso##s [MASK],"[CLS] , [MASK] , aplauso , ##s , [MASK] , [SEP]",morphemic,6.523722476773068,-2.716910406149921,2.716910406149873
517,517,tirador,tirador,sing,1,default,0.0007564940606243,plural,plural,son,es,[MASK] tirador [MASK],"[CLS] , [MASK] , tirador , [MASK] , [SEP]",morphemic,7.186815875891084,2.7367473076267252,-2.7367473076268394
519,519,tirador,tiradores,plur,2,default,0.0205651931464672,plural,plural,son,es,[MASK] tiradores [MASK],"[CLS] , [MASK] , tirador , ##es , [MASK] , [SEP]",morphemic,3.884155285344476,-2.631443085741667,2.631443085741692
521,521,tirador,tirador##es,plur,2,artificial,0.0205651931464672,plural,plural,son,es,[MASK] tirador##es [MASK],"[CLS] , [MASK] , tirador , ##es , [MASK] , [SEP]",morphemic,3.884155285344476,-2.631443085741667,2.631443085741692
523,523,triunfo,triunfo,sing,1,default,9.290295565733686e-05,plural,plural,son,s,[MASK] triunfo [MASK],"[CLS] , [MASK] , triunfo , [MASK] , [SEP]",morphemic,9.283955097178712,3.3899021186905873,-3.3899021186905633
525,525,triunfo,triunfos,plur,2,default,0.0008016907959245,plural,plural,son,s,[MASK] triunfos [MASK],"[CLS] , [MASK] , triunfo , ##s , [MASK] , [SEP]",morphemic,7.128787565679146,-1.3777886000662365,1.3777886000663717
527,527,triunfo,triunfo##s,plur,2,artificial,0.0008016907959245,plural,plural,son,s,[MASK] triunfo##s [MASK],"[CLS] , [MASK] , triunfo , ##s , [MASK] , [SEP]",morphemic,7.128787565679146,-1.3777886000662365,1.3777886000663717
529,529,alegría,alegría,sing,1,default,0.001699490007013,plural,plural,son,s,[MASK] alegría [MASK],"[CLS] , [MASK] , alegría , [MASK] , [SEP]",morphemic,6.377427068802388,2.684259431009704,-2.6842594310097487
531,531,alegría,alegrías,plur,2,default,0.0140898320823907,plural,plural,son,s,[MASK] alegrías [MASK],"[CLS] , [MASK] , alegría , ##s , [MASK] , [SEP]",morphemic,4.262301870644991,-2.350140090441019,2.350140090441075
533,533,alegría,alegría##s,plur,2,artificial,0.0140898320823907,plural,plural,son,s,[MASK] alegría##s [MASK],"[CLS] , [MASK] , alegría , ##s , [MASK] , [SEP]",morphemic,4.262301870644991,-2.350140090441019,2.350140090441075
535,535,verbo,verbo,sing,1,default,0.0007406994700431,plural,plural,son,s,[MASK] verbo [MASK],"[CLS] , [MASK] , verbo , [MASK] , [SEP]",morphemic,7.207915588426342,2.8751592854973236,-2.875159285497431
537,537,verbo,verbos,plur,2,default,0.0147829838097095,plural,plural,son,s,[MASK] verbos [MASK],"[CLS] , [MASK] , verbo , ##s , [MASK] , [SEP]",morphemic,4.214278502260324,-2.7422422602162655,2.742242260216327
539,539,verbo,verbo##s,plur,2,artificial,0.0147829838097095,plural,plural,son,s,[MASK] verbo##s [MASK],"[CLS] , [MASK] , verbo , ##s , [MASK] , [SEP]",morphemic,4.214278502260324,-2.7422422602162655,2.742242260216327
541,541,esplendor,esplendor,sing,1,default,0.0006380976410582,plural,plural,son,es,[MASK] esplendor [MASK],"[CLS] , [MASK] , esplendor , [MASK] , [SEP]",morphemic,7.357019243918204,2.5760936775512127,-2.5760936775513144
543,543,esplendor,esplendores,plur,2,default,0.0099736228585243,plural,plural,son,es,[MASK] esplendores [MASK],"[CLS] , [MASK] , esplendor , ##es , [MASK] , [SEP]",morphemic,4.607811385033079,-2.065919898527354,2.065919898527388
545,545,esplendor,esplendor##es,plur,2,artificial,0.0099736228585243,plural,plural,son,es,[MASK] esplendor##es [MASK],"[CLS] , [MASK] , esplendor , ##es , [MASK] , [SEP]",morphemic,4.607811385033079,-2.065919898527354,2.065919898527388
547,547,fatiga,fatiga,sing,1,default,0.0001767874928191,plural,plural,son,s,[MASK] fatiga [MASK],"[CLS] , [MASK] , fatiga , [MASK] , [SEP]",morphemic,8.640562152236306,3.0624555871247097,-3.0624555871248607
549,549,fatiga,fatigas,plur,2,default,0.0016361966263502,plural,plural,son,s,[MASK] fatigas [MASK],"[CLS] , [MASK] , fatiga , ##s , [MASK] , [SEP]",morphemic,6.415380860767817,-1.251403825519822,1.2514038255198419
551,551,fatiga,fatiga##s,plur,2,artificial,0.0016361966263502,plural,plural,son,s,[MASK] fatiga##s [MASK],"[CLS] , [MASK] , fatiga , ##s , [MASK] , [SEP]",morphemic,6.415380860767817,-1.251403825519822,1.2514038255198419
553,553,clima,clima,sing,1,default,0.0001069773716153,plural,plural,son,s,[MASK] clima [MASK],"[CLS] , [MASK] , clima , [MASK] , [SEP]",morphemic,9.142893226097767,3.0309848579429257,-3.030984857943455
555,555,clima,climas,plur,2,default,0.0064688022248446,plural,plural,son,s,[MASK] climas [MASK],"[CLS] , [MASK] , clima , ##s , [MASK] , [SEP]",morphemic,5.040764315143141,-2.1311631783280784,2.131163178328072
557,557,clima,clima##s,plur,2,artificial,0.0064688022248446,plural,plural,son,s,[MASK] clima##s [MASK],"[CLS] , [MASK] , clima , ##s , [MASK] , [SEP]",morphemic,5.040764315143141,-2.1311631783280784,2.131163178328072
559,559,universo,universo,sing,1,default,0.0018207126995548,plural,plural,son,s,[MASK] universo [MASK],"[CLS] , [MASK] , universo , [MASK] , [SEP]",morphemic,6.308527261384014,2.3942852256488996,-2.394285225648929
561,561,universo,universos,plur,2,default,0.004169185180217,plural,plural,son,s,[MASK] universos [MASK],"[CLS] , [MASK] , universo , ##s , [MASK] , [SEP]",morphemic,5.480034662692149,-1.3206858315709784,1.3206858315710293
563,563,universo,universo##s,plur,2,artificial,0.004169185180217,plural,plural,son,s,[MASK] universo##s [MASK],"[CLS] , [MASK] , universo , ##s , [MASK] , [SEP]",morphemic,5.480034662692149,-1.3206858315709784,1.3206858315710293
565,565,matemático,matemático,sing,1,default,0.0003484745102468,plural,plural,son,s,[MASK] matemático [MASK],"[CLS] , [MASK] , matemático , [MASK] , [SEP]",morphemic,7.961945471767525,2.4001636007943423,-2.4001636007945732
567,567,matemático,matemáticos,plur,2,default,0.0060236407443881,plural,plural,son,s,[MASK] matemáticos [MASK],"[CLS] , [MASK] , matemático , ##s , [MASK] , [SEP]",morphemic,5.112063427648697,-2.9467907122654866,2.946790712265621
569,569,matemático,matemático##s,plur,2,artificial,0.0060236407443881,plural,plural,son,s,[MASK] matemático##s [MASK],"[CLS] , [MASK] , matemático , ##s , [MASK] , [SEP]",morphemic,5.112063427648697,-2.9467907122654866,2.946790712265621
571,571,plaga,plaga,sing,1,default,0.0008067353628575,plural,plural,son,s,[MASK] plaga [MASK],"[CLS] , [MASK] , plaga , [MASK] , [SEP]",morphemic,7.122514870540359,3.2944135697723906,-3.2944135697724874
573,573,plaga,plagas,plur,2,default,0.0068931463174521,plural,plural,son,s,[MASK] plagas [MASK],"[CLS] , [MASK] , plaga , ##s , [MASK] , [SEP]",morphemic,4.977227648341458,-2.295744458190617,2.2957444581906903
575,575,plaga,plaga##s,plur,2,artificial,0.0068931463174521,plural,plural,son,s,[MASK] plaga##s [MASK],"[CLS] , [MASK] , plaga , ##s , [MASK] , [SEP]",morphemic,4.977227648341458,-2.295744458190617,2.2957444581906903
577,577,tomo,tomo,sing,1,default,0.0002857406798284,plural,plural,son,s,[MASK] tomo [MASK],"[CLS] , [MASK] , tomo , [MASK] , [SEP]",morphemic,8.160425872344645,1.6519503333871803,-1.6519503333873398
579,579,tomo,tomos,plur,2,default,0.0001967692078324,plural,plural,son,s,[MASK] tomos [MASK],"[CLS] , [MASK] , tomo , ##s , [MASK] , [SEP]",morphemic,8.533479049854174,-0.017771699601016877,0.01777169960125959
581,581,tomo,tomo##s,plur,2,artificial,0.0001967692078324,plural,plural,son,s,[MASK] tomo##s [MASK],"[CLS] , [MASK] , tomo , ##s , [MASK] , [SEP]",morphemic,8.533479049854174,-0.017771699601016877,0.01777169960125959
583,583,veneno,veneno,sing,1,default,0.0013100696960464,plural,plural,son,s,[MASK] veneno [MASK],"[CLS] , [MASK] , veneno , [MASK] , [SEP]",morphemic,6.637674940095447,1.9939646582376822,-1.9939646582376829
585,585,veneno,venenos,plur,2,default,0.0229254364967346,plural,plural,son,s,[MASK] venenos [MASK],"[CLS] , [MASK] , veneno , ##s , [MASK] , [SEP]",morphemic,3.775508220814345,-3.3518476336182133,3.351847633618238
587,587,veneno,veneno##s,plur,2,artificial,0.0229254364967346,plural,plural,son,s,[MASK] veneno##s [MASK],"[CLS] , [MASK] , veneno , ##s , [MASK] , [SEP]",morphemic,3.775508220814345,-3.3518476336182133,3.351847633618238
589,589,anemia,anemia,sing,1,default,0.0001423326466465,plural,plural,son,s,[MASK] anemia [MASK],"[CLS] , [MASK] , anemia , [MASK] , [SEP]",morphemic,8.857343657912796,2.6541032001016056,-2.654103200101822
591,591,anemia,anemias,plur,2,default,0.0063383635133504,plural,plural,son,s,[MASK] anemias [MASK],"[CLS] , [MASK] , anemia , ##s , [MASK] , [SEP]",morphemic,5.061134664774578,-2.409202077216662,2.4092020772167126
593,593,anemia,anemia##s,plur,2,artificial,0.0063383635133504,plural,plural,son,s,[MASK] anemia##s [MASK],"[CLS] , [MASK] , anemia , ##s , [MASK] , [SEP]",morphemic,5.061134664774578,-2.409202077216662,2.4092020772167126
595,595,cáncer,cáncer,sing,1,default,0.001146443770267,plural,plural,son,es,[MASK] cáncer [MASK],"[CLS] , [MASK] , cáncer , [MASK] , [SEP]",morphemic,6.771090501555421,2.1095447603634074,-2.109544760363465
597,597,cáncer,cánceres,plur,2,default,0.0103471763432025,plural,plural,son,es,[MASK] cánceres [MASK],"[CLS] , [MASK] , cáncer , ##es , [MASK] , [SEP]",morphemic,4.571041613573985,-2.0140724340142517,2.014072434014263
599,599,cáncer,cáncer##es,plur,2,artificial,0.0103471763432025,plural,plural,son,es,[MASK] cáncer##es [MASK],"[CLS] , [MASK] , cáncer , ##es , [MASK] , [SEP]",morphemic,4.571041613573985,-2.0140724340142517,2.014072434014263
601,601,cabello,cabello,sing,1,default,0.0004526618577074,plural,plural,son,s,[MASK] cabello [MASK],"[CLS] , [MASK] , cabello , [MASK] , [SEP]",morphemic,7.700365162191471,2.640819503470147,-2.6408195034701967
603,603,cabello,cabellos,plur,2,default,0.0063018999062478,plural,plural,son,s,[MASK] cabellos [MASK],"[CLS] , [MASK] , cabello , ##s , [MASK] , [SEP]",morphemic,5.066904118628178,-1.6090998757854704,1.6090998757855302
605,605,cabello,cabello##s,plur,2,artificial,0.0063018999062478,plural,plural,son,s,[MASK] cabello##s [MASK],"[CLS] , [MASK] , cabello , ##s , [MASK] , [SEP]",morphemic,5.066904118628178,-1.6090998757854704,1.6090998757855302
607,607,telescopio,telescopio,sing,1,default,0.0011806236580014,plural,plural,son,s,[MASK] telescopio [MASK],"[CLS] , [MASK] , telescopio , [MASK] , [SEP]",morphemic,6.741712456394018,2.761634776948308,-2.7616347769483225
609,609,telescopio,telescopios,plur,2,default,0.0223924741148948,plural,plural,son,s,[MASK] telescopios [MASK],"[CLS] , [MASK] , telescopio , ##s , [MASK] , [SEP]",morphemic,3.799030353587687,-2.677867324909904,2.6778673249099567
611,611,telescopio,telescopio##s,plur,2,artificial,0.0223924741148948,plural,plural,son,s,[MASK] telescopio##s [MASK],"[CLS] , [MASK] , telescopio , ##s , [MASK] , [SEP]",morphemic,3.799030353587687,-2.677867324909904,2.6778673249099567
613,613,apariencia,apariencia,sing,1,default,0.000854792073369,plural,plural,son,s,[MASK] apariencia [MASK],"[CLS] , [MASK] , apariencia , [MASK] , [SEP]",morphemic,7.064652307644838,2.671975643584936,-2.67197564358496
615,615,apariencia,apariencias,plur,2,default,0.029530057683587,plural,plural,son,s,[MASK] apariencias [MASK],"[CLS] , [MASK] , apariencia , ##s , [MASK] , [SEP]",morphemic,3.522346629838878,-2.754646878713934,2.7546468787139453
617,617,apariencia,apariencia##s,plur,2,artificial,0.029530057683587,plural,plural,son,s,[MASK] apariencia##s [MASK],"[CLS] , [MASK] , apariencia , ##s , [MASK] , [SEP]",morphemic,3.522346629838878,-2.754646878713934,2.7546468787139453
619,619,sótano,sótano,sing,1,default,0.0002666067448444,plural,plural,son,s,[MASK] sótano [MASK],"[CLS] , [MASK] , sótano , [MASK] , [SEP]",morphemic,8.229735851048071,1.639858235857072,-1.6398582358572824
621,621,sótano,sótanos,plur,2,default,0.0030986103229224,plural,plural,son,s,[MASK] sótanos [MASK],"[CLS] , [MASK] , sótano , ##s , [MASK] , [SEP]",morphemic,5.776801550928103,-2.361597013078211,2.3615970130782253
623,623,sótano,sótano##s,plur,2,artificial,0.0030986103229224,plural,plural,son,s,[MASK] sótano##s [MASK],"[CLS] , [MASK] , sótano , ##s , [MASK] , [SEP]",morphemic,5.776801550928103,-2.361597013078211,2.3615970130782253
625,625,congreso,congreso,sing,1,default,0.0003677406930364,plural,plural,son,s,[MASK] congreso [MASK],"[CLS] , [MASK] , congreso , [MASK] , [SEP]",morphemic,7.908132506657587,2.481659981796555,-2.4816599817967315
627,627,congreso,congresos,plur,2,default,0.0012376947561278,plural,plural,son,s,[MASK] congresos [MASK],"[CLS] , [MASK] , congreso , ##s , [MASK] , [SEP]",morphemic,6.694504697214948,-1.0911822743748774,1.0911822743749682
629,629,congreso,congreso##s,plur,2,artificial,0.0012376947561278,plural,plural,son,s,[MASK] congreso##s [MASK],"[CLS] , [MASK] , congreso , ##s , [MASK] , [SEP]",morphemic,6.694504697214948,-1.0911822743748774,1.0911822743749682
631,631,algoritmo,algoritmo,sing,1,default,0.0010714293457567,plural,plural,son,s,[MASK] algoritmo [MASK],"[CLS] , [MASK] , algoritmo , [MASK] , [SEP]",morphemic,6.838761684789129,2.476334573243956,-2.4763345732440127
633,633,algoritmo,algoritmos,plur,2,default,0.0112132178619503,plural,plural,son,s,[MASK] algoritmos [MASK],"[CLS] , [MASK] , algoritmo , ##s , [MASK] , [SEP]",morphemic,4.490662030284276,-2.5825772720396767,2.5825772720396785
635,635,algoritmo,algoritmo##s,plur,2,artificial,0.0112132178619503,plural,plural,son,s,[MASK] algoritmo##s [MASK],"[CLS] , [MASK] , algoritmo , ##s , [MASK] , [SEP]",morphemic,4.490662030284276,-2.5825772720396767,2.5825772720396785
637,637,nido,nido,sing,1,default,0.0003061080060433,plural,plural,son,s,[MASK] nido [MASK],"[CLS] , [MASK] , nido , [MASK] , [SEP]",morphemic,8.091572557361935,2.3584856777464314,-2.3584856777466197
639,639,nido,nidos,plur,2,default,0.0068689226172864,plural,plural,son,s,[MASK] nidos [MASK],"[CLS] , [MASK] , nido , ##s , [MASK] , [SEP]",morphemic,4.980748009312984,-1.941618447293079,1.9416184472931552
641,641,nido,nido##s,plur,2,artificial,0.0068689226172864,plural,plural,son,s,[MASK] nido##s [MASK],"[CLS] , [MASK] , nido , ##s , [MASK] , [SEP]",morphemic,4.980748009312984,-1.941618447293079,1.9416184472931552
643,643,responsabilidad,responsabilidad,sing,1,default,0.0001808820234145,plural,plural,son,es,[MASK] responsabilidad [MASK],"[CLS] , [MASK] , responsabilidad , [MASK] , [SEP]",morphemic,8.61766554355449,2.0607619800019785,-2.060761980002489
645,645,responsabilidad,responsabilidades,plur,2,default,0.001599108800292,plural,plural,son,es,[MASK] responsabilidades [MASK],"[CLS] , [MASK] , responsabilidad , ##es , [MASK] , [SEP]",morphemic,6.438308804735917,-1.6157731667594897,1.6157731667596893
647,647,responsabilidad,responsabilidad##es,plur,2,artificial,0.001599108800292,plural,plural,son,es,[MASK] responsabilidad##es [MASK],"[CLS] , [MASK] , responsabilidad , ##es , [MASK] , [SEP]",morphemic,6.438308804735917,-1.6157731667594897,1.6157731667596893
649,649,latitud,latitud,sing,1,default,0.0002604794281069,plural,plural,son,es,[MASK] latitud [MASK],"[CLS] , [MASK] , latitud , [MASK] , [SEP]",morphemic,8.252986670687985,1.8134245547211938,-1.8134245547212153
651,651,latitud,latitudes,plur,2,default,0.0090423477813601,plural,plural,son,es,[MASK] latitudes [MASK],"[CLS] , [MASK] , latitud , ##es , [MASK] , [SEP]",morphemic,4.705836427969491,-2.967533103936778,2.967533103936853
653,653,latitud,latitud##es,plur,2,artificial,0.0090423477813601,plural,plural,son,es,[MASK] latitud##es [MASK],"[CLS] , [MASK] , latitud , ##es , [MASK] , [SEP]",morphemic,4.705836427969491,-2.967533103936778,2.967533103936853
655,655,cría,cría,sing,1,default,0.0005451318575069,plural,plural,son,s,[MASK] cría [MASK],"[CLS] , [MASK] , cría , [MASK] , [SEP]",morphemic,7.514482852184194,2.274620523710591,-2.274620523710634
657,657,cría,crías,plur,2,default,0.0103236325085163,plural,plural,son,s,[MASK] crías [MASK],"[CLS] , [MASK] , cría , ##s , [MASK] , [SEP]",morphemic,4.5733195936023705,-1.7865362203354085,1.7865362203354525
659,659,cría,cría##s,plur,2,artificial,0.0103236325085163,plural,plural,son,s,[MASK] cría##s [MASK],"[CLS] , [MASK] , cría , ##s , [MASK] , [SEP]",morphemic,4.5733195936023705,-1.7865362203354085,1.7865362203354525
661,661,nieve,nieve,sing,1,default,0.0003355581138748,plural,plural,son,s,[MASK] nieve [MASK],"[CLS] , [MASK] , nieve , [MASK] , [SEP]",morphemic,7.999715400830242,2.9502568310065103,-2.9502568310066972
663,663,nieve,nieves,plur,2,default,0.0047565097920596,plural,plural,son,s,[MASK] nieves [MASK],"[CLS] , [MASK] , nieve , ##s , [MASK] , [SEP]",morphemic,5.348241116650764,-1.7168966268222245,1.7168966268223256
665,665,nieve,nieve##s,plur,2,artificial,0.0047565097920596,plural,plural,son,s,[MASK] nieve##s [MASK],"[CLS] , [MASK] , nieve , ##s , [MASK] , [SEP]",morphemic,5.348241116650764,-1.7168966268222245,1.7168966268223256
667,667,vencedor,vencedor,sing,1,default,0.0006742495461367,plural,plural,son,es,[MASK] vencedor [MASK],"[CLS] , [MASK] , vencedor , [MASK] , [SEP]",morphemic,7.301910269082656,2.7863912224621785,-2.7863912224621834
669,669,vencedor,vencedores,plur,2,default,0.0132340295240283,plural,plural,son,es,[MASK] vencedores [MASK],"[CLS] , [MASK] , vencedor , ##es , [MASK] , [SEP]",morphemic,4.324963772472263,-3.579298972797914,3.5792989727981115
671,671,vencedor,vencedor##es,plur,2,artificial,0.0132340295240283,plural,plural,son,es,[MASK] vencedor##es [MASK],"[CLS] , [MASK] , vencedor , ##es , [MASK] , [SEP]",morphemic,4.324963772472263,-3.579298972797914,3.5792989727981115
673,673,resistencia,resistencia,sing,1,default,0.00038168678293,plural,plural,son,s,[MASK] resistencia [MASK],"[CLS] , [MASK] , resistencia , [MASK] , [SEP]",morphemic,7.870910225666042,2.5958728896647347,-2.595872889664853
675,675,resistencia,resistencias,plur,2,default,0.0079227406531572,plural,plural,son,s,[MASK] resistencias [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,4.838018090949242,-1.5993719615804345,1.5993719615804307
677,677,resistencia,resistencia##s,plur,2,artificial,0.0079227406531572,plural,plural,son,s,[MASK] resistencia##s [MASK],"[CLS] , [MASK] , resistencia , ##s , [MASK] , [SEP]",morphemic,4.838018090949242,-1.5993719615804345,1.5993719615804307
679,679,hito,hito,sing,1,default,0.0008288867538794,plural,plural,son,s,[MASK] hito [MASK],"[CLS] , [MASK] , hito , [MASK] , [SEP]",morphemic,7.095427017854612,3.274082678605372,-3.2740826786054757
681,681,hito,hitos,plur,2,default,0.0090765533968806,plural,plural,son,s,[MASK] hitos [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,4.702060740269698,-2.381003897062361,2.3810038970624707
683,683,hito,hito##s,plur,2,artificial,0.0090765533968806,plural,plural,son,s,[MASK] hito##s [MASK],"[CLS] , [MASK] , hito , ##s , [MASK] , [SEP]",morphemic,4.702060740269698,-2.381003897062361,2.3810038970624707
685,685,luna,luna,sing,1,default,0.0005479470128193,plural,plural,son,s,[MASK] luna [MASK],"[CLS] , [MASK] , luna , [MASK] , [SEP]",morphemic,7.509331967626718,3.0545530294251817,-3.0545530294252705
687,687,luna,lunas,plur,2,default,0.0219372473657131,plural,plural,son,s,[MASK] lunas [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,3.8195692939152126,-2.2569418508310397,2.256941850831069
689,689,luna,luna##s,plur,2,artificial,0.0219372473657131,plural,plural,son,s,[MASK] luna##s [MASK],"[CLS] , [MASK] , luna , ##s , [MASK] , [SEP]",morphemic,3.8195692939152126,-2.2569418508310397,2.256941850831069
691,691,conserva,conserva,sing,1,default,0.0009788451716303,plural,plural,son,s,[MASK] conserva [MASK],"[CLS] , [MASK] , conserva , [MASK] , [SEP]",morphemic,6.929137077450029,1.7735495424282401,-1.773549542428317
693,693,conserva,conservas,plur,2,default,0.0111399954184889,plural,plural,son,s,[MASK] conservas [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,4.497213455749782,-2.251822418283436,2.251822418283473
695,695,conserva,conserva##s,plur,2,artificial,0.0111399954184889,plural,plural,son,s,[MASK] conserva##s [MASK],"[CLS] , [MASK] , conserva , ##s , [MASK] , [SEP]",morphemic,4.497213455749782,-2.251822418283436,2.251822418283473
