,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
623,623,vecinita,vecinita##s,plur,3,artificial,0.0161517579108476,plural,plural,son,s,Las vecinita##s [MASK],"[CLS] , Las , vecin , ##ita , ##s , [MASK] , [SEP]",non_morphemic,4.125726386268195,-4.479883195823191,4.479883195823659
625,625,banquero,banquero,sing,2,default,0.0001083261813619,plural,plural,son,s,El banquero [MASK],"[CLS] , El , ban , ##quero , [MASK] , [SEP]",non_morphemic,9.13036368467963,3.641460399169989,-3.6414603991701306
627,627,banquero,banqueros,plur,2,default,0.0370797887444496,plural,plural,son,s,Los banqueros [MASK],"[CLS] , Los , ban , ##queros , [MASK] , [SEP]",non_morphemic,3.294683235591715,-5.85933878649224,5.859338786493118
629,629,banquero,banquero##s,plur,3,artificial,0.0245359260588884,plural,plural,son,s,Los banquero##s [MASK],"[CLS] , Los , ban , ##quero , ##s , [MASK] , [SEP]",non_morphemic,3.7076168657511688,-5.531929970248127,5.531929970248124
631,631,bandido,bandido,sing,2,default,0.0001911893778014,plural,plural,son,s,El bandido [MASK],"[CLS] , El , ban , ##dido , [MASK] , [SEP]",non_morphemic,8.562246114321756,2.689918572265631,-2.6899185722661
633,633,bandido,bandidos,plur,2,default,0.0157338734716177,plural,plural,son,s,Los bandidos [MASK],"[CLS] , Los , ban , ##didos , [MASK] , [SEP]",non_morphemic,4.151939344824868,-3.870062889686995,3.8700628896871883
635,635,bandido,bandido##s,plur,3,artificial,0.0219658054411411,plural,plural,son,s,Los bandido##s [MASK],"[CLS] , Los , ban , ##dido , ##s , [MASK] , [SEP]",non_morphemic,3.818268332928216,-4.480667136203124,4.480667136203247
637,637,chequeo,chequeo,sing,2,default,0.0009335160139016,plural,plural,son,s,El chequeo [MASK],"[CLS] , El , cheque , ##o , [MASK] , [SEP]",non_morphemic,6.976552440441173,3.048931679126374,-3.0489316791264574
639,639,chequeo,chequeos,plur,2,default,0.0468392707407474,plural,plural,son,s,Los chequeos [MASK],"[CLS] , Los , cheque , ##os , [MASK] , [SEP]",non_morphemic,3.0610333095295115,-4.6409283461341095,4.64092834613425
641,641,chequeo,chequeo##s,plur,3,artificial,0.0128660444170236,plural,plural,son,s,Los chequeo##s [MASK],"[CLS] , Los , cheque , ##o , ##s , [MASK] , [SEP]",non_morphemic,4.353163653720129,-3.9639253951120548,3.963925395112276
643,643,rebaja,rebaja,sing,2,default,0.0002735935850068,plural,plural,son,s,La rebaja [MASK],"[CLS] , La , reba , ##ja , [MASK] , [SEP]",non_morphemic,8.20386681910299,4.406794060623559,-4.406794060623898
645,645,rebaja,rebajas,plur,2,default,0.0367475412786006,plural,plural,son,s,Las rebajas [MASK],"[CLS] , Las , reba , ##jas , [MASK] , [SEP]",non_morphemic,3.303683959545117,-5.027390502395566,5.027390502395953
647,647,rebaja,rebaja##s,plur,3,artificial,0.0513379760086536,plural,plural,son,s,Las rebaja##s [MASK],"[CLS] , Las , reba , ##ja , ##s , [MASK] , [SEP]",non_morphemic,2.969324527599205,-5.131617509050647,5.131617509050912
649,649,dogma,dogma,sing,2,default,0.0010165617568418,plural,plural,son,s,El dogma [MASK],"[CLS] , El , dog , ##ma , [MASK] , [SEP]",non_morphemic,6.891329172347015,4.600529659996795,-4.600529659996832
651,651,dogma,dogmas,plur,2,default,0.1221162751317024,plural,plural,son,s,Los dogmas [MASK],"[CLS] , Los , dog , ##mas , [MASK] , [SEP]",non_morphemic,2.102781613286326,-5.766733133780543,5.766733133780624
653,653,dogma,dogma##s,plur,3,artificial,0.0360782071948051,plural,plural,son,s,Los dogma##s [MASK],"[CLS] , Los , dog , ##ma , ##s , [MASK] , [SEP]",non_morphemic,3.322066274744985,-4.661540109179171,4.6615401091793585
655,655,mendigo,mendigo,sing,2,default,0.0001010908817988,plural,plural,son,s,El mendigo [MASK],"[CLS] , El , mendi , ##go , [MASK] , [SEP]",non_morphemic,9.199490625927242,3.623610885280649,-3.6236108852814564
657,657,mendigo,mendigos,plur,2,default,0.0481741316616535,plural,plural,son,s,Los mendigos [MASK],"[CLS] , Los , mendi , ##gos , [MASK] , [SEP]",non_morphemic,3.0329330895114386,-5.641143749852818,5.64114374985328
659,659,mendigo,mendigo##s,plur,3,artificial,0.0272083301097154,plural,plural,son,s,Los mendigo##s [MASK],"[CLS] , Los , mendi , ##go , ##s , [MASK] , [SEP]",non_morphemic,3.604232098532723,-5.560848260379856,5.560848260380376
661,661,pleito,pleito,sing,2,default,0.0003188935515936,plural,plural,son,s,El pleito [MASK],"[CLS] , El , ple , ##ito , [MASK] , [SEP]",non_morphemic,8.050653204931487,4.452393571636813,-4.452393571636958
663,663,pleito,pleitos,plur,2,default,0.0261025112122297,plural,plural,son,s,Los pleitos [MASK],"[CLS] , Los , ple , ##itos , [MASK] , [SEP]",non_morphemic,3.645723754253899,-4.309629965532935,4.309629965533119
665,665,pleito,pleito##s,plur,3,artificial,0.0211506262421607,plural,plural,son,s,Los pleito##s [MASK],"[CLS] , Los , ple , ##ito , ##s , [MASK] , [SEP]",non_morphemic,3.8560857643697743,-4.329083480793116,4.329083480793426
667,667,agobio,agobio,sing,2,default,0.0004276832623872,plural,plural,son,s,El agobio [MASK],"[CLS] , El , ago , ##bio , [MASK] , [SEP]",non_morphemic,7.757127677499293,3.5978675236792848,-3.597867523679493
669,669,agobio,agobios,plur,2,default,0.0301495660096406,plural,plural,son,s,Los agobios [MASK],"[CLS] , Los , ago , ##bios , [MASK] , [SEP]",non_morphemic,3.5015847502859856,-5.100819547480889,5.100819547481214
671,671,agobio,agobio##s,plur,3,artificial,0.0369248054921627,plural,plural,son,s,Los agobio##s [MASK],"[CLS] , Los , ago , ##bio , ##s , [MASK] , [SEP]",non_morphemic,3.2988717182248046,-5.079257041646857,5.079257041646926
673,673,atacante,atacante,sing,2,default,0.0002631838724482,plural,plural,son,s,El atacante [MASK],"[CLS] , El , atacan , ##te , [MASK] , [SEP]",non_morphemic,8.242657635283047,3.4006028326354105,-3.400602832635706
675,675,atacante,atacantes,plur,2,default,0.0762437507510185,plural,plural,son,s,Los atacantes [MASK],"[CLS] , Los , atacan , ##tes , [MASK] , [SEP]",non_morphemic,2.573819824216996,-5.2343187264816855,5.234318726481869
677,677,atacante,atacante##s,plur,3,artificial,0.1299841552972793,plural,plural,son,s,Los atacante##s [MASK],"[CLS] , Los , atacan , ##te , ##s , [MASK] , [SEP]",non_morphemic,2.040342718283429,-5.5827538134682975,5.5827538134683685
679,679,ligamento,ligamento,sing,2,default,0.000552300363779,plural,plural,son,s,El ligamento [MASK],"[CLS] , El , liga , ##mento , [MASK] , [SEP]",non_morphemic,7.501418522395267,3.881715793261218,-3.88171579326134
681,681,ligamento,ligamentos,plur,2,default,0.0233226139098405,plural,plural,son,s,Los ligamentos [MASK],"[CLS] , Los , liga , ##mentos , [MASK] , [SEP]",non_morphemic,3.758331835023149,-4.751852117360793,4.7518521173610235
683,683,ligamento,ligamento##s,plur,3,artificial,0.0274328123778104,plural,plural,son,s,Los ligamento##s [MASK],"[CLS] , Los , liga , ##mento , ##s , [MASK] , [SEP]",non_morphemic,3.596015450020784,-4.306845774855107,4.30684577485537
685,685,grada,grada,sing,2,default,0.0005577666452154,plural,plural,son,s,La grada [MASK],"[CLS] , La , grad , ##a , [MASK] , [SEP]",non_morphemic,7.491569881590976,4.234154638394403,-4.234154638394496
687,687,grada,gradas,plur,2,default,0.0762629657983779,plural,plural,son,s,Las gradas [MASK],"[CLS] , Las , grad , ##as , [MASK] , [SEP]",non_morphemic,2.573567834692916,-5.119687540030926,5.11968754003106
689,689,grada,grada##s,plur,3,artificial,0.0605257004499435,plural,plural,son,s,Las grada##s [MASK],"[CLS] , Las , grad , ##a , ##s , [MASK] , [SEP]",non_morphemic,2.8046872033221546,-4.831503364627661,4.831503364627746
691,691,rizo,rizo,sing,2,default,0.000272228004178,plural,plural,son,s,El rizo [MASK],"[CLS] , El , ri , ##zo , [MASK] , [SEP]",non_morphemic,8.208870592149614,3.635430376917167,-3.63543037691728
693,693,rizo,rizos,plur,2,default,0.0357304774224758,plural,plural,son,s,Los rizos [MASK],"[CLS] , Los , ri , ##zos , [MASK] , [SEP]",non_morphemic,3.331751245086024,-5.1199722886739325,5.119972288674364
695,695,rizo,rizo##s,plur,3,artificial,0.0194843225181102,plural,plural,son,s,Los rizo##s [MASK],"[CLS] , Los , ri , ##zo , ##s , [MASK] , [SEP]",non_morphemic,3.938145110202644,-5.064022064052384,5.064022064053017
697,697,mercader,mercader,sing,2,default,0.0001133544792537,plural,plural,son,es,El mercader [MASK],"[CLS] , El , merca , ##der , [MASK] , [SEP]",non_morphemic,9.084990664775564,3.7845503092940245,-3.784550309294533
699,699,mercader,mercaderes,plur,2,default,0.0402714014053344,plural,plural,son,es,Los mercaderes [MASK],"[CLS] , Los , merca , ##deres , [MASK] , [SEP]",non_morphemic,3.212113704492491,-5.51960942664085,5.5196094266410745
701,701,mercader,mercader##es,plur,3,artificial,0.0563658401370048,plural,plural,son,es,Los mercader##es [MASK],"[CLS] , Los , merca , ##der , ##es , [MASK] , [SEP]",non_morphemic,2.8758919753007994,-5.79528050220558,5.795280502205857
703,703,portería,portería,sing,2,default,0.0002075397642329,plural,plural,son,s,La portería [MASK],"[CLS] , La , porte , ##ría , [MASK] , [SEP]",non_morphemic,8.480187601795624,3.2886533451872033,-3.2886533451873543
705,705,portería,porterías,plur,2,default,0.0255542397499084,plural,plural,son,s,Las porterías [MASK],"[CLS] , Las , porte , ##rías , [MASK] , [SEP]",non_morphemic,3.666952036767777,-5.2625094053476165,5.262509405348042
707,707,portería,portería##s,plur,3,artificial,0.0350703820586204,plural,plural,son,s,Las portería##s [MASK],"[CLS] , Las , porte , ##ría , ##s , [MASK] , [SEP]",non_morphemic,3.350398320717152,-5.269573156065038,5.269573156065086
709,709,despojo,despojo,sing,2,default,0.0002554828242864,plural,plural,son,s,El despojo [MASK],"[CLS] , El , despo , ##jo , [MASK] , [SEP]",non_morphemic,8.27235537450795,3.0498161133741126,-3.0498161133742876
711,711,despojo,despojos,plur,2,default,0.0159258991479873,plural,plural,son,s,Los despojos [MASK],"[CLS] , Los , despo , ##jos , [MASK] , [SEP]",non_morphemic,4.139808617705716,-4.021419065108487,4.021419065108785
713,713,despojo,despojo##s,plur,3,artificial,0.0244239084422588,plural,plural,son,s,Los despojo##s [MASK],"[CLS] , Los , despo , ##jo , ##s , [MASK] , [SEP]",non_morphemic,3.7121927722358015,-4.811368953595271,4.811368953595268
715,715,gallego,gallego,sing,2,default,0.0001578553492436,plural,plural,son,s,El gallego [MASK],"[CLS] , El , galle , ##go , [MASK] , [SEP]",non_morphemic,8.753831455389905,4.488570258382178,-4.488570258382296
717,717,gallego,gallegos,plur,2,default,0.0580970086157321,plural,plural,son,s,Los gallegos [MASK],"[CLS] , Los , galle , ##gos , [MASK] , [SEP]",non_morphemic,2.845641103270208,-5.512508833863557,5.512508833863654
719,719,gallego,gallego##s,plur,3,artificial,0.0261616427451372,plural,plural,son,s,Los gallego##s [MASK],"[CLS] , Los , galle , ##go , ##s , [MASK] , [SEP]",non_morphemic,3.643460958296793,-5.302559826780828,5.30255982678137
721,721,entrometido,entrometido,sing,2,default,0.0001141168540925,plural,plural,son,s,El entrometido [MASK],"[CLS] , El , entrome , ##tido , [MASK] , [SEP]",non_morphemic,9.078287598660598,4.2444820978742355,-4.244482097874862
723,723,entrometido,entrometidos,plur,2,default,0.0416077226400375,plural,plural,son,s,Los entrometidos [MASK],"[CLS] , Los , entrome , ##tidos , [MASK] , [SEP]",non_morphemic,3.179469488558446,-4.688348302172338,4.688348302172517
725,725,entrometido,entrometido##s,plur,3,artificial,0.051658246666193,plural,plural,son,s,Los entrometido##s [MASK],"[CLS] , Los , entrome , ##tido , ##s , [MASK] , [SEP]",non_morphemic,2.96310543176279,-4.912236138974798,4.912236138974935
727,727,riña,riña,sing,2,default,0.000433784443885,plural,plural,son,s,La riña [MASK],"[CLS] , La , ri , ##ña , [MASK] , [SEP]",non_morphemic,7.742962820322631,3.507721350802722,-3.5077213508029206
729,729,riña,riñas,plur,2,default,0.0485558435320854,plural,plural,son,s,Las riñas [MASK],"[CLS] , Las , ri , ##ñas , [MASK] , [SEP]",non_morphemic,3.025040730373606,-4.095137124402269,4.0951371244023695
731,731,riña,riña##s,plur,3,artificial,0.0536730401217937,plural,plural,son,s,Las riña##s [MASK],"[CLS] , Las , ri , ##ña , ##s , [MASK] , [SEP]",non_morphemic,2.9248444496837744,-4.337144900029312,4.337144900029313
733,733,madrileño,madrileño,sing,2,default,0.0004048601840622,plural,plural,son,s,El madrileño [MASK],"[CLS] , El , madri , ##leño , [MASK] , [SEP]",non_morphemic,7.811968774999043,3.6186852808826933,-3.6186852808828665
735,735,madrileño,madrileños,plur,2,default,0.0304510984569787,plural,plural,son,s,Los madrileños [MASK],"[CLS] , Los , madri , ##leños , [MASK] , [SEP]",non_morphemic,3.491633211356072,-5.528279323949773,5.5282793239502475
737,737,madrileño,madrileño##s,plur,3,artificial,0.0219541061669588,plural,plural,son,s,Los madrileño##s [MASK],"[CLS] , Los , madri , ##leño , ##s , [MASK] , [SEP]",non_morphemic,3.81880108784646,-5.130916605869023,5.130916605869619
739,739,escapada,escapada,sing,2,default,8.66883565322496e-05,plural,plural,son,s,La escapada [MASK],"[CLS] , La , escapa , ##da , [MASK] , [SEP]",non_morphemic,9.353190979248785,3.167562079933214,-3.167562079933212
741,741,escapada,escapadas,plur,2,default,0.0045199887827038,plural,plural,son,s,Las escapadas [MASK],"[CLS] , Las , escapa , ##das , [MASK] , [SEP]",non_morphemic,5.399245766843759,-3.7177963903810376,3.7177963903812272
743,743,escapada,escapada##s,plur,3,artificial,0.0055317804217338,plural,plural,son,s,Las escapada##s [MASK],"[CLS] , Las , escapa , ##da , ##s , [MASK] , [SEP]",non_morphemic,5.1972455583510015,-3.943349872602507,3.943349872602889
745,745,derroche,derroche,sing,2,default,0.0002712314017117,plural,plural,son,s,El derroche [MASK],"[CLS] , El , derro , ##che , [MASK] , [SEP]",non_morphemic,8.212538220578448,3.001387494653595,-3.0013874946535997
747,747,derroche,derroches,plur,2,default,0.0142530370503664,plural,plural,son,s,Los derroches [MASK],"[CLS] , Los , derro , ##ches , [MASK] , [SEP]",non_morphemic,4.250785268634168,-4.2292586051266206,4.229258605126869
749,749,derroche,derroche##s,plur,3,artificial,0.0105386832728981,plural,plural,son,s,Los derroche##s [MASK],"[CLS] , Los , derro , ##che , ##s , [MASK] , [SEP]",non_morphemic,4.552702670342907,-4.41472054553724,4.414720545537359
751,751,encarcelamiento,encarcelamiento,sing,2,default,0.0006751338951289,plural,plural,son,s,El encarcelamiento [MASK],"[CLS] , El , encarcel , ##amiento , [MASK] , [SEP]",non_morphemic,7.30059952360909,3.011162681537467,-3.011162681537561
753,753,encarcelamiento,encarcelamientos,plur,2,default,0.0202603675425052,plural,plural,son,s,Los encarcelamientos [MASK],"[CLS] , Los , encarcel , ##amientos , [MASK] , [SEP]",non_morphemic,3.8990886390376382,-5.236669521670988,5.236669521671323
755,755,encarcelamiento,encarcelamiento##s,plur,3,artificial,0.0177100040018558,plural,plural,son,s,Los encarcelamiento##s [MASK],"[CLS] , Los , encarcel , ##amiento , ##s , [MASK] , [SEP]",non_morphemic,4.033625601221534,-4.488713219269535,4.488713219269941
757,757,vestidura,vestidura,sing,2,default,0.0005211775423958,plural,plural,son,s,La vestidura [MASK],"[CLS] , La , vesti , ##dura , [MASK] , [SEP]",non_morphemic,7.559419801907663,3.6792092281727222,-3.679209228172894
759,759,vestidura,vestiduras,plur,2,default,0.0215059369802474,plural,plural,son,s,Las vestiduras [MASK],"[CLS] , Las , vesti , ##duras , [MASK] , [SEP]",non_morphemic,3.839426243351608,-4.451312977131819,4.451312977132062
761,761,vestidura,vestidura##s,plur,3,artificial,0.0357309132814407,plural,plural,son,s,Las vestidura##s [MASK],"[CLS] , Las , vesti , ##dura , ##s , [MASK] , [SEP]",non_morphemic,3.331739046639824,-4.862253175866096,4.8622531758661305
763,763,neurona,neurona,sing,2,default,0.0004343146283645,plural,plural,son,s,La neurona [MASK],"[CLS] , La , neuro , ##na , [MASK] , [SEP]",non_morphemic,7.741741336364638,4.039770999750749,-4.039770999750787
765,765,neurona,neuronas,plur,2,default,0.0376420207321643,plural,plural,son,s,Las neuronas [MASK],"[CLS] , Las , neuro , ##nas , [MASK] , [SEP]",non_morphemic,3.27963427994179,-5.021165803588213,5.021165803588362
767,767,neurona,neurona##s,plur,3,artificial,0.0309021677821874,plural,plural,son,s,Las neurona##s [MASK],"[CLS] , Las , neuro , ##na , ##s , [MASK] , [SEP]",non_morphemic,3.476928942775819,-4.9058447449165605,4.905844744916955
769,769,tara,tara,sing,2,default,0.0002584749017842,plural,plural,son,s,La tara [MASK],"[CLS] , La , tar , ##a , [MASK] , [SEP]",non_morphemic,8.260711960473362,4.733273553350264,-4.733273553350306
771,771,tara,taras,plur,2,default,0.0589910596609115,plural,plural,son,s,Las taras [MASK],"[CLS] , Las , tar , ##as , [MASK] , [SEP]",non_morphemic,2.830369377729416,-4.234352594238625,4.234352594238637
773,773,tara,tara##s,plur,3,artificial,0.0664515569806099,plural,plural,son,s,Las tara##s [MASK],"[CLS] , Las , tar , ##a , ##s , [MASK] , [SEP]",non_morphemic,2.7112820632379395,-4.1631689783651336,4.163168978365194
775,775,depredador,depredador,sing,2,default,0.0002978784614242,plural,plural,son,es,El depredador [MASK],"[CLS] , El , depre , ##dador , [MASK] , [SEP]",non_morphemic,8.118825002220904,3.1696077316014923,-3.1696077316016926
777,777,depredador,depredadores,plur,2,default,0.0429428778588771,plural,plural,son,es,Los depredadores [MASK],"[CLS] , Los , depre , ##dadores , [MASK] , [SEP]",non_morphemic,3.1478844683097096,-8.142061265832169,8.14206126583217
779,779,depredador,depredador##es,plur,3,artificial,0.0437391437590122,plural,plural,son,es,Los depredador##es [MASK],"[CLS] , Los , depre , ##dador , ##es , [MASK] , [SEP]",non_morphemic,3.1295118396221446,-6.653043772350536,6.653043772350537
781,781,impulsor,impulsor,sing,2,default,0.0004572669568005,plural,plural,son,es,El impulsor [MASK],"[CLS] , El , impulso , ##r , [MASK] , [SEP]",non_morphemic,7.690243187071239,3.4227409702909943,-3.422740970291199
783,783,impulsor,impulsores,plur,2,default,0.0200512558221817,plural,plural,son,es,Los impulsores [MASK],"[CLS] , Los , impulso , ##res , [MASK] , [SEP]",non_morphemic,3.909463492668241,-5.091385759716003,5.091385759716221
785,785,impulsor,impulsor##es,plur,3,artificial,0.0404661558568477,plural,plural,son,es,Los impulsor##es [MASK],"[CLS] , Los , impulso , ##r , ##es , [MASK] , [SEP]",non_morphemic,3.2072893120819224,-5.371682194474387,5.371682194474692
787,787,genetista,genetista,sing,2,default,0.0002771857834886,plural,plural,son,s,El genetista [MASK],"[CLS] , El , gene , ##tista , [MASK] , [SEP]",non_morphemic,8.190822578079592,4.2217268473354626,-4.2217268473357334
789,789,genetista,genetistas,plur,2,default,0.1761384457349777,plural,plural,son,s,Los genetistas [MASK],"[CLS] , Los , gene , ##tistas , [MASK] , [SEP]",non_morphemic,1.7364849696759022,-6.766435192536719,6.766435192536741
791,791,genetista,genetista##s,plur,3,artificial,0.1476294994354248,plural,plural,son,s,Los genetista##s [MASK],"[CLS] , Los , gene , ##tista , ##s , [MASK] , [SEP]",non_morphemic,1.913049526111639,-6.196036368155452,6.196036368155522
793,793,biólogo,biólogo,sing,2,default,0.0011628522770479,plural,plural,son,s,El biólogo [MASK],"[CLS] , El , bi , ##ólogo , [MASK] , [SEP]",non_morphemic,6.756879432388571,3.943216707724949,-3.943216707724976
795,795,biólogo,biólogos,plur,2,default,0.1612788289785385,plural,plural,son,s,Los biólogos [MASK],"[CLS] , Los , bi , ##ólogos , [MASK] , [SEP]",non_morphemic,1.8246205549232453,-5.58931111645226,5.5893111164523415
797,797,biólogo,biólogo##s,plur,3,artificial,0.1319279074668884,plural,plural,son,s,Los biólogo##s [MASK],"[CLS] , Los , bi , ##ólogo , ##s , [MASK] , [SEP]",non_morphemic,2.025499661146912,-5.724648590946755,5.724648590946892
799,799,ranura,ranura,sing,2,default,0.0003680433437693,plural,plural,son,s,La ranura [MASK],"[CLS] , La , ran , ##ura , [MASK] , [SEP]",non_morphemic,7.907309844749068,4.705193022742428,-4.705193022742662
801,801,ranura,ranuras,plur,2,default,0.0875995233654975,plural,plural,son,s,Las ranuras [MASK],"[CLS] , Las , ran , ##uras , [MASK] , [SEP]",non_morphemic,2.4349797220877263,-5.095722180258498,5.095722180258567
803,803,ranura,ranura##s,plur,3,artificial,0.075080469250679,plural,plural,son,s,Las ranura##s [MASK],"[CLS] , Las , ran , ##ura , ##s , [MASK] , [SEP]",non_morphemic,2.589194817274316,-5.093296080407979,5.0932960804081135
805,805,varilla,varilla,sing,2,default,0.0003835973329842,plural,plural,son,s,La varilla [MASK],"[CLS] , La , vari , ##lla , [MASK] , [SEP]",non_morphemic,7.86591716757507,3.9235796647295835,-3.9235796647296035
807,807,varilla,varillas,plur,2,default,0.1000823080539703,plural,plural,son,s,Las varillas [MASK],"[CLS] , Las , vari , ##llas , [MASK] , [SEP]",non_morphemic,2.301762350999376,-5.638278453250926,5.638278453251122
809,809,varilla,varilla##s,plur,3,artificial,0.0495896749198436,plural,plural,son,s,Las varilla##s [MASK],"[CLS] , Las , vari , ##lla , ##s , [MASK] , [SEP]",non_morphemic,3.0039726338596355,-5.540198284932805,5.5401982849328215
811,811,lámina,lámina,sing,2,default,0.0007567327120341,plural,plural,son,s,La lámina [MASK],"[CLS] , La , lá , ##mina , [MASK] , [SEP]",non_morphemic,7.186500455339405,4.882061967976021,-4.882061967976069
813,813,lámina,láminas,plur,2,default,0.1667732894420623,plural,plural,son,s,Las láminas [MASK],"[CLS] , Las , lá , ##minas , [MASK] , [SEP]",non_morphemic,1.791119937119941,-5.437657452529016,5.437657452529094
815,815,lámina,lámina##s,plur,3,artificial,0.0515256710350513,plural,plural,son,s,Las lámina##s [MASK],"[CLS] , Las , lá , ##mina , ##s , [MASK] , [SEP]",non_morphemic,2.965675128805677,-4.936741313363552,4.936741313363575
817,817,trazador,trazador,sing,2,default,0.0003409167693462,plural,plural,son,es,El trazador [MASK],"[CLS] , El , trazado , ##r , [MASK] , [SEP]",non_morphemic,7.983872188636251,4.087805675862025,-4.0878056758620875
819,819,trazador,trazadores,plur,2,default,0.0318202041089534,plural,plural,son,es,Los trazadores [MASK],"[CLS] , Los , trazado , ##res , [MASK] , [SEP]",non_morphemic,3.447653841606788,-4.952099815520022,4.952099815520238
821,821,trazador,trazador##es,plur,3,artificial,0.0222731549292802,plural,plural,son,es,Los trazador##es [MASK],"[CLS] , Los , trazado , ##r , ##es , [MASK] , [SEP]",non_morphemic,3.804373140513654,-4.7409181483903176,4.740918148390738
823,823,arsenal,arsenal,sing,2,default,0.0002804471005219,plural,plural,son,es,El arsenal [MASK],"[CLS] , El , arsen , ##al , [MASK] , [SEP]",non_morphemic,8.179125440726247,3.146464318158217,-3.1464643181585523
825,825,arsenal,arsenales,plur,2,default,0.018843438476324,plural,plural,son,es,Los arsenales [MASK],"[CLS] , Los , arsen , ##ales , [MASK] , [SEP]",non_morphemic,3.9715905171276993,-5.010412162382593,5.010412162383321
827,827,arsenal,arsenal##es,plur,3,artificial,0.0184888802468776,plural,plural,son,es,Los arsenal##es [MASK],"[CLS] , Los , arsen , ##al , ##es , [MASK] , [SEP]",non_morphemic,3.9905857953478296,-5.004933352100361,5.004933352100708
829,829,feto,feto,sing,2,default,0.0013209041208028,plural,plural,son,s,El feto [MASK],"[CLS] , El , fe , ##to , [MASK] , [SEP]",non_morphemic,6.629438836846023,3.6289772579686734,-3.628977257968732
831,831,feto,fetos,plur,2,default,0.1821472197771072,plural,plural,son,s,Los fetos [MASK],"[CLS] , Los , fe , ##tos , [MASK] , [SEP]",non_morphemic,1.70294001901431,-6.143992480927093,6.143992480927109
833,833,feto,feto##s,plur,3,artificial,0.1269793659448623,plural,plural,son,s,Los feto##s [MASK],"[CLS] , Los , fe , ##to , ##s , [MASK] , [SEP]",non_morphemic,2.063730678598793,-6.2162604664211205,6.21626046642123
835,835,reptil,reptil,sing,2,default,0.0001164546847576,plural,plural,son,es,El reptil [MASK],"[CLS] , El , repti , ##l , [MASK] , [SEP]",non_morphemic,9.058008332665295,3.259926272636446,-3.259926272636661
837,837,reptil,reptiles,plur,2,default,0.0330769568681716,plural,plural,son,es,Los reptiles [MASK],"[CLS] , Los , repti , ##les , [MASK] , [SEP]",non_morphemic,3.408918406160699,-7.746840424487628,7.746840424487625
839,839,reptil,reptil##es,plur,3,artificial,0.0401641279458999,plural,plural,son,es,Los reptil##es [MASK],"[CLS] , Los , repti , ##l , ##es , [MASK] , [SEP]",non_morphemic,3.214781021383427,-7.610386900011797,7.610386900011795
841,841,anfibio,anfibio,sing,2,default,0.0001448538532713,plural,plural,son,s,El anfibio [MASK],"[CLS] , El , anfi , ##bio , [MASK] , [SEP]",non_morphemic,8.839785232298505,3.2051997318554895,-3.2051997318557692
843,843,anfibio,anfibios,plur,2,default,0.0529872179031372,plural,plural,son,s,Los anfibios [MASK],"[CLS] , Los , anfi , ##bios , [MASK] , [SEP]",non_morphemic,2.9377045661554924,-7.871634490588699,7.871634490588701
845,845,anfibio,anfibio##s,plur,3,artificial,0.0565093196928501,plural,plural,son,s,Los anfibio##s [MASK],"[CLS] , Los , anfi , ##bio , ##s , [MASK] , [SEP]",non_morphemic,2.873349704116618,-7.348749087116502,7.348749087116501
847,847,cerda,cerda,sing,2,default,5.361019429983571e-05,plural,plural,son,s,La cerda [MASK],"[CLS] , La , cer , ##da , [MASK] , [SEP]",non_morphemic,9.83377131581064,4.579908766890754,-4.579908766890751
849,849,cerda,cerdas,plur,2,default,0.0353886745870113,plural,plural,son,s,Las cerdas [MASK],"[CLS] , Las , cer , ##das , [MASK] , [SEP]",non_morphemic,3.341363436950527,-5.2152252038889255,5.215225203889084
851,851,cerda,cerda##s,plur,3,artificial,0.0693855062127113,plural,plural,son,s,Las cerda##s [MASK],"[CLS] , Las , cer , ##da , ##s , [MASK] , [SEP]",non_morphemic,2.668077277477608,-5.243166000707964,5.243166000708216
853,853,escama,escama,sing,2,default,9.714877523947508e-05,plural,plural,son,s,La escama [MASK],"[CLS] , La , esca , ##ma , [MASK] , [SEP]",non_morphemic,9.239266989122248,4.879286866745923,-4.879286866745919
855,855,escama,escamas,plur,2,default,0.0429717004299163,plural,plural,son,s,Las escamas [MASK],"[CLS] , Las , esca , ##mas , [MASK] , [SEP]",non_morphemic,3.147213509487713,-5.471918098329141,5.471918098329628
857,857,escama,escama##s,plur,3,artificial,0.0112442662939429,plural,plural,son,s,Las escama##s [MASK],"[CLS] , Las , esca , ##ma , ##s , [MASK] , [SEP]",non_morphemic,4.4878969430145474,-4.489037572192851,4.489037572192897
859,859,simio,simio,sing,2,default,0.0001353323459625,plural,plural,son,s,El simio [MASK],"[CLS] , El , simi , ##o , [MASK] , [SEP]",non_morphemic,8.907776982900682,3.033680924638981,-3.033680924639149
861,861,simio,simios,plur,2,default,0.0383424684405326,plural,plural,son,s,Los simios [MASK],"[CLS] , Los , simi , ##os , [MASK] , [SEP]",non_morphemic,3.2611971605333028,-5.814055473378229,5.814055473378338
863,863,simio,simio##s,plur,3,artificial,0.0366494879126548,plural,plural,son,s,Los simio##s [MASK],"[CLS] , Los , simi , ##o , ##s , [MASK] , [SEP]",non_morphemic,3.306355823116672,-6.386280933067512,6.3862809330675105
