,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
815,815,imperio,imperio##s,plur,2,artificial,0.0032000883948057,plural,plural,son,s,Los imperio##s [MASK],"[CLS] , Los , imperio , ##s , [MASK] , [SEP]",morphemic,5.7445768461811655,-4.139078137810391,4.139078137810362
817,817,astro,astro,sing,1,default,0.0004665647866204,plural,plural,son,s,El astro [MASK],"[CLS] , El , astro , [MASK] , [SEP]",morphemic,7.670113669247864,3.979293334143194,-3.979293334143272
819,819,astro,astros,plur,2,default,0.0284854751080274,plural,plural,son,s,Los astros [MASK],"[CLS] , Los , astro , ##s , [MASK] , [SEP]",morphemic,3.5583609669532263,-5.2580109033183176,5.258010903318921
821,821,astro,astro##s,plur,2,artificial,0.0284854751080274,plural,plural,son,s,Los astro##s [MASK],"[CLS] , Los , astro , ##s , [MASK] , [SEP]",morphemic,3.5583609669532263,-5.2580109033183176,5.258010903318921
823,823,sonrisa,sonrisa,sing,1,default,0.0002309082337887,plural,plural,son,s,La sonrisa [MASK],"[CLS] , La , sonrisa , [MASK] , [SEP]",morphemic,8.373490182695237,3.4352985761272334,-3.435298576127639
825,825,sonrisa,sonrisas,plur,2,default,0.0289035476744174,plural,plural,son,s,Las sonrisas [MASK],"[CLS] , Las , sonrisa , ##s , [MASK] , [SEP]",morphemic,3.543790934497503,-4.402914010121676,4.402914010121877
827,827,sonrisa,sonrisa##s,plur,2,artificial,0.0289035476744174,plural,plural,son,s,Las sonrisa##s [MASK],"[CLS] , Las , sonrisa , ##s , [MASK] , [SEP]",morphemic,3.543790934497503,-4.402914010121676,4.402914010121877
829,829,recomendado,recomendado,sing,1,default,0.0007356003625318,plural,plural,son,s,El recomendado [MASK],"[CLS] , El , recomendado , [MASK] , [SEP]",morphemic,7.214823572395947,4.126190629874387,-4.126190629874443
831,831,recomendado,recomendados,plur,2,default,0.1774292588233947,plural,plural,son,s,Los recomendados [MASK],"[CLS] , Los , recomendado , ##s , [MASK] , [SEP]",morphemic,1.7291832913456022,-5.811890048273741,5.811890048273908
833,833,recomendado,recomendado##s,plur,2,artificial,0.1774292588233947,plural,plural,son,s,Los recomendado##s [MASK],"[CLS] , Los , recomendado , ##s , [MASK] , [SEP]",morphemic,1.7291832913456022,-5.811890048273741,5.811890048273908
835,835,afortunado,afortunado,sing,1,default,0.0003412801015656,plural,plural,son,s,El afortunado [MASK],"[CLS] , El , afortunado , [MASK] , [SEP]",morphemic,7.982807005639179,4.194632950372338,-4.1946329503724655
837,837,afortunado,afortunados,plur,2,default,0.0547197610139846,plural,plural,son,s,Los afortunados [MASK],"[CLS] , Los , afortunado , ##s , [MASK] , [SEP]",morphemic,2.90553037311187,-5.0850596743894005,5.085059674389581
839,839,afortunado,afortunado##s,plur,2,artificial,0.0547197610139846,plural,plural,son,s,Los afortunado##s [MASK],"[CLS] , Los , afortunado , ##s , [MASK] , [SEP]",morphemic,2.90553037311187,-5.0850596743894005,5.085059674389581
841,841,tic,tic,sing,1,default,0.0004351323004812,plural,plural,son,s,El tic [MASK],"[CLS] , El , tic , [MASK] , [SEP]",morphemic,7.739860434079249,2.7062707616309982,-2.7062707616309933
843,843,tic,tics,plur,2,default,0.0114540569484233,plural,plural,son,s,Los tics [MASK],"[CLS] , Los , tic , ##s , [MASK] , [SEP]",morphemic,4.469411293098317,-2.7410607779195324,2.7410607779195297
845,845,tic,tic##s,plur,2,artificial,0.0114540569484233,plural,plural,son,s,Los tic##s [MASK],"[CLS] , Los , tic , ##s , [MASK] , [SEP]",morphemic,4.469411293098317,-2.7410607779195324,2.7410607779195297
847,847,fusil,fusil,sing,1,default,0.0006574125727638,plural,plural,son,es,El fusil [MASK],"[CLS] , El , fusil , [MASK] , [SEP]",morphemic,7.327198771933981,4.1098017953819515,-4.10980179538204
849,849,fusil,fusiles,plur,2,default,0.0213474463671445,plural,plural,son,es,Los fusiles [MASK],"[CLS] , Los , fusil , ##es , [MASK] , [SEP]",morphemic,3.8468231545573945,-5.671926407524275,5.671926407524272
851,851,fusil,fusil##es,plur,2,artificial,0.0213474463671445,plural,plural,son,es,Los fusil##es [MASK],"[CLS] , Los , fusil , ##es , [MASK] , [SEP]",morphemic,3.8468231545573945,-5.671926407524275,5.671926407524272
853,853,casco,casco,sing,1,default,0.0002219522575614,plural,plural,son,s,El casco [MASK],"[CLS] , El , casco , [MASK] , [SEP]",morphemic,8.41304825524915,3.9488487064077793,-3.9488487064082136
855,855,casco,cascos,plur,2,default,0.068345159292221,plural,plural,son,s,Los cascos [MASK],"[CLS] , Los , casco , ##s , [MASK] , [SEP]",morphemic,2.6831845406724883,-5.348637137005207,5.34863713700521
857,857,casco,casco##s,plur,2,artificial,0.068345159292221,plural,plural,son,s,Los casco##s [MASK],"[CLS] , Los , casco , ##s , [MASK] , [SEP]",morphemic,2.6831845406724883,-5.348637137005207,5.34863713700521
859,859,ídolo,ídolo,sing,1,default,0.0004992300528101,plural,plural,son,s,El ídolo [MASK],"[CLS] , El , ídolo , [MASK] , [SEP]",morphemic,7.602443540777687,2.5677470266080595,-2.5677470266081706
861,861,ídolo,ídolos,plur,2,default,0.0114614265039563,plural,plural,son,s,Los ídolos [MASK],"[CLS] , Los , ídolo , ##s , [MASK] , [SEP]",morphemic,4.468768098657117,-4.515390431109346,4.515390431109507
863,863,ídolo,ídolo##s,plur,2,artificial,0.0114614265039563,plural,plural,son,s,Los ídolo##s [MASK],"[CLS] , Los , ídolo , ##s , [MASK] , [SEP]",morphemic,4.468768098657117,-4.515390431109346,4.515390431109507
865,865,huelga,huelga,sing,1,default,0.0001222892460646,plural,plural,son,s,La huelga [MASK],"[CLS] , La , huelga , [MASK] , [SEP]",morphemic,9.009121449925424,4.263803526870176,-4.26380352687026
867,867,huelga,huelgas,plur,2,default,0.0010106621775776,plural,plural,son,s,Las huelgas [MASK],"[CLS] , Las , huelga , ##s , [MASK] , [SEP]",morphemic,6.897149541590789,-2.7005700734606997,2.7005700734606832
869,869,huelga,huelga##s,plur,2,artificial,0.0010106621775776,plural,plural,son,s,Las huelga##s [MASK],"[CLS] , Las , huelga , ##s , [MASK] , [SEP]",morphemic,6.897149541590789,-2.7005700734606997,2.7005700734606832
871,871,pionero,pionero,sing,1,default,0.000221648500883,plural,plural,son,s,El pionero [MASK],"[CLS] , El , pionero , [MASK] , [SEP]",morphemic,8.414417760238356,4.113739019747838,-4.113739019747926
873,873,pionero,pioneros,plur,2,default,0.025353705510497,plural,plural,son,s,Los pioneros [MASK],"[CLS] , Los , pionero , ##s , [MASK] , [SEP]",morphemic,3.6748303856432143,-4.760501439869338,4.760501439869512
875,875,pionero,pionero##s,plur,2,artificial,0.025353705510497,plural,plural,son,s,Los pionero##s [MASK],"[CLS] , Los , pionero , ##s , [MASK] , [SEP]",morphemic,3.6748303856432143,-4.760501439869338,4.760501439869512
877,877,estanque,estanque,sing,1,default,0.0002211392420576,plural,plural,son,s,El estanque [MASK],"[CLS] , El , estanque , [MASK] , [SEP]",morphemic,8.416718000287888,3.945727326349652,-3.9457273263500445
879,879,estanque,estanques,plur,2,default,0.09183269739151,plural,plural,son,s,Los estanques [MASK],"[CLS] , Los , estanque , ##s , [MASK] , [SEP]",morphemic,2.387786864037589,-6.978388790576326,6.978388790576326
881,881,estanque,estanque##s,plur,2,artificial,0.09183269739151,plural,plural,son,s,Los estanque##s [MASK],"[CLS] , Los , estanque , ##s , [MASK] , [SEP]",morphemic,2.387786864037589,-6.978388790576326,6.978388790576326
883,883,rana,rana,sing,1,default,9.563823550706728e-05,plural,plural,son,s,La rana [MASK],"[CLS] , La , rana , [MASK] , [SEP]",morphemic,9.254937864864006,4.043618201223628,-4.04361820122362
885,885,rana,ranas,plur,2,default,0.0130987865850329,plural,plural,son,s,Las ranas [MASK],"[CLS] , Las , rana , ##s , [MASK] , [SEP]",morphemic,4.335235680161908,-6.76299765030198,6.762997650301976
887,887,rana,rana##s,plur,2,artificial,0.0130987865850329,plural,plural,son,s,Las rana##s [MASK],"[CLS] , Las , rana , ##s , [MASK] , [SEP]",morphemic,4.335235680161908,-6.76299765030198,6.762997650301976
889,889,despido,despido,sing,1,default,0.0001588726299814,plural,plural,son,s,El despido [MASK],"[CLS] , El , despido , [MASK] , [SEP]",morphemic,8.747407746070326,5.204493502907198,-5.20449350290775
891,891,despido,despidos,plur,2,default,0.0115095870569348,plural,plural,son,s,Los despidos [MASK],"[CLS] , Los , despido , ##s , [MASK] , [SEP]",morphemic,4.46457493378726,-4.750558838322565,4.7505588383225605
893,893,despido,despido##s,plur,2,artificial,0.0115095870569348,plural,plural,son,s,Los despido##s [MASK],"[CLS] , Los , despido , ##s , [MASK] , [SEP]",morphemic,4.46457493378726,-4.750558838322565,4.7505588383225605
895,895,encargo,encargo,sing,1,default,0.00022558173805,plural,plural,son,s,El encargo [MASK],"[CLS] , El , encargo , [MASK] , [SEP]",morphemic,8.396827989976371,4.061050879636891,-4.061050879637308
897,897,encargo,encargos,plur,2,default,0.0105269206687808,plural,plural,son,s,Los encargos [MASK],"[CLS] , Los , encargo , ##s , [MASK] , [SEP]",morphemic,4.55381942971733,-4.023331671329786,4.023331671330125
899,899,encargo,encargo##s,plur,2,artificial,0.0105269206687808,plural,plural,son,s,Los encargo##s [MASK],"[CLS] , Los , encargo , ##s , [MASK] , [SEP]",morphemic,4.55381942971733,-4.023331671329786,4.023331671330125
901,901,pasillo,pasillo,sing,1,default,0.0003155628801323,plural,plural,son,s,El pasillo [MASK],"[CLS] , El , pasillo , [MASK] , [SEP]",morphemic,8.061152592727613,3.7450265426808027,-3.7450265426809453
903,903,pasillo,pasillos,plur,2,default,0.0235685501247644,plural,plural,son,s,Los pasillos [MASK],"[CLS] , Los , pasillo , ##s , [MASK] , [SEP]",morphemic,3.74784207751271,-4.64031216707483,4.640312167075246
905,905,pasillo,pasillo##s,plur,2,artificial,0.0235685501247644,plural,plural,son,s,Los pasillo##s [MASK],"[CLS] , Los , pasillo , ##s , [MASK] , [SEP]",morphemic,3.74784207751271,-4.64031216707483,4.640312167075246
907,907,respeto,respeto,sing,1,default,0.0019136068876832,plural,plural,son,s,El respeto [MASK],"[CLS] , El , respeto , [MASK] , [SEP]",morphemic,6.2587653948816255,2.1726737555936895,-2.172673755593722
909,909,respeto,respetos,plur,2,default,0.0049954210408031,plural,plural,son,s,Los respetos [MASK],"[CLS] , Los , respeto , ##s , [MASK] , [SEP]",morphemic,5.299233577980938,-2.7499385801088456,2.749938580109027
911,911,respeto,respeto##s,plur,2,artificial,0.0049954210408031,plural,plural,son,s,Los respeto##s [MASK],"[CLS] , Los , respeto , ##s , [MASK] , [SEP]",morphemic,5.299233577980938,-2.7499385801088456,2.749938580109027
913,913,vaquero,vaquero,sing,1,default,0.0002303894871147,plural,plural,son,s,El vaquero [MASK],"[CLS] , El , vaquero , [MASK] , [SEP]",morphemic,8.375739259025861,2.780024447912881,-2.7800244479130254
915,915,vaquero,vaqueros,plur,2,default,0.018245505169034,plural,plural,son,s,Los vaqueros [MASK],"[CLS] , Los , vaquero , ##s , [MASK] , [SEP]",morphemic,4.003836521396244,-5.03613854524125,5.036138545241615
917,917,vaquero,vaquero##s,plur,2,artificial,0.018245505169034,plural,plural,son,s,Los vaquero##s [MASK],"[CLS] , Los , vaquero , ##s , [MASK] , [SEP]",morphemic,4.003836521396244,-5.03613854524125,5.036138545241615
919,919,reflejo,reflejo,sing,1,default,0.0018358102533966,plural,plural,son,s,El reflejo [MASK],"[CLS] , El , reflejo , [MASK] , [SEP]",morphemic,6.3002693399477785,3.6823830842835643,-3.6823830842835794
921,921,reflejo,reflejos,plur,2,default,0.0913286581635475,plural,plural,son,s,Los reflejos [MASK],"[CLS] , Los , reflejo , ##s , [MASK] , [SEP]",morphemic,2.393290650562682,-5.141360383449822,5.1413603834499755
923,923,reflejo,reflejo##s,plur,2,artificial,0.0913286581635475,plural,plural,son,s,Los reflejo##s [MASK],"[CLS] , Los , reflejo , ##s , [MASK] , [SEP]",morphemic,2.393290650562682,-5.141360383449822,5.1413603834499755
925,925,señoría,señoría,sing,1,default,2.783428499242291e-05,plural,plural,son,s,La señoría [MASK],"[CLS] , La , señoría , [MASK] , [SEP]",morphemic,10.48924202401555,4.917565253858458,-4.917565253858448
927,927,señoría,señorías,plur,2,default,0.0408042632043361,plural,plural,son,s,Las señorías [MASK],"[CLS] , Las , señoría , ##s , [MASK] , [SEP]",morphemic,3.1989687127283952,-5.464071759838029,5.464071759838072
929,929,señoría,señoría##s,plur,2,artificial,0.0408042632043361,plural,plural,son,s,Las señoría##s [MASK],"[CLS] , Las , señoría , ##s , [MASK] , [SEP]",morphemic,3.1989687127283952,-5.464071759838029,5.464071759838072
931,931,secuestro,secuestro,sing,1,default,0.0008504042052663,plural,plural,son,s,El secuestro [MASK],"[CLS] , El , secuestro , [MASK] , [SEP]",morphemic,7.069798785903624,2.370246932886533,-2.3702469328866265
933,933,secuestro,secuestros,plur,2,default,0.0101289125159382,plural,plural,son,s,Los secuestros [MASK],"[CLS] , Los , secuestro , ##s , [MASK] , [SEP]",morphemic,4.592361319303789,-5.074858670765337,5.0748586707653285
935,935,secuestro,secuestro##s,plur,2,artificial,0.0101289125159382,plural,plural,son,s,Los secuestro##s [MASK],"[CLS] , Los , secuestro , ##s , [MASK] , [SEP]",morphemic,4.592361319303789,-5.074858670765337,5.0748586707653285
937,937,pronóstico,pronóstico,sing,1,default,0.0014260989846661,plural,plural,son,s,El pronóstico [MASK],"[CLS] , El , pronóstico , [MASK] , [SEP]",morphemic,6.552812545187188,3.4487781233416075,-3.4487781233416555
939,939,pronóstico,pronósticos,plur,2,default,0.0947586074471473,plural,plural,son,s,Los pronósticos [MASK],"[CLS] , Los , pronóstico , ##s , [MASK] , [SEP]",morphemic,2.3564225953762814,-5.059760071928636,5.059760071928767
941,941,pronóstico,pronóstico##s,plur,2,artificial,0.0947586074471473,plural,plural,son,s,Los pronóstico##s [MASK],"[CLS] , Los , pronóstico , ##s , [MASK] , [SEP]",morphemic,2.3564225953762814,-5.059760071928636,5.059760071928767
943,943,lavandería,lavandería,sing,1,default,0.0002855047932825,plural,plural,son,s,La lavandería [MASK],"[CLS] , La , lavandería , [MASK] , [SEP]",morphemic,8.16125173992824,2.8342418985264732,-2.834241898526798
945,945,lavandería,lavanderías,plur,2,default,0.0444132015109062,plural,plural,son,s,Las lavanderías [MASK],"[CLS] , Las , lavandería , ##s , [MASK] , [SEP]",morphemic,3.11421852241144,-5.747906703455918,5.747906703456108
947,947,lavandería,lavandería##s,plur,2,artificial,0.0444132015109062,plural,plural,son,s,Las lavandería##s [MASK],"[CLS] , Las , lavandería , ##s , [MASK] , [SEP]",morphemic,3.11421852241144,-5.747906703455918,5.747906703456108
949,949,cuello,cuello,sing,1,default,0.0008510159677825,plural,plural,son,s,El cuello [MASK],"[CLS] , El , cuello , [MASK] , [SEP]",morphemic,7.069079666015127,3.368315723063519,-3.368315723063621
951,951,cuello,cuellos,plur,2,default,0.0287777446210384,plural,plural,son,s,Los cuellos [MASK],"[CLS] , Los , cuello , ##s , [MASK] , [SEP]",morphemic,3.54815294678417,-4.437720763614775,4.437720763614964
953,953,cuello,cuello##s,plur,2,artificial,0.0287777446210384,plural,plural,son,s,Los cuello##s [MASK],"[CLS] , Los , cuello , ##s , [MASK] , [SEP]",morphemic,3.54815294678417,-4.437720763614775,4.437720763614964
955,955,puño,puño,sing,1,default,0.0012951125390827,plural,plural,son,s,El puño [MASK],"[CLS] , El , puño , [MASK] , [SEP]",morphemic,6.649157684839849,3.093558279957506,-3.0935582799575534
957,957,puño,puños,plur,2,default,0.0258924700319767,plural,plural,son,s,Los puños [MASK],"[CLS] , Los , puño , ##s , [MASK] , [SEP]",morphemic,3.6538030849036014,-4.332844295030558,4.332844295030573
959,959,puño,puño##s,plur,2,artificial,0.0258924700319767,plural,plural,son,s,Los puño##s [MASK],"[CLS] , Los , puño , ##s , [MASK] , [SEP]",morphemic,3.6538030849036014,-4.332844295030558,4.332844295030573
961,961,burla,burla,sing,1,default,0.000438229937572,plural,plural,son,s,La burla [MASK],"[CLS] , La , burla , [MASK] , [SEP]",morphemic,7.73276681371158,4.771470026750052,-4.7714700267501255
963,963,burla,burlas,plur,2,default,0.0571978986263275,plural,plural,son,s,Las burlas [MASK],"[CLS] , Las , burla , ##s , [MASK] , [SEP]",morphemic,2.8612381185731826,-4.02735996572981,4.027359965729895
965,965,burla,burla##s,plur,2,artificial,0.0571978986263275,plural,plural,son,s,Las burla##s [MASK],"[CLS] , Las , burla , ##s , [MASK] , [SEP]",morphemic,2.8612381185731826,-4.02735996572981,4.027359965729895
967,967,portal,portal,sing,1,default,0.0002834506158251,plural,plural,son,es,El portal [MASK],"[CLS] , El , portal , [MASK] , [SEP]",morphemic,8.16847264459046,2.9021068133241847,-2.9021068133242847
969,969,portal,portales,plur,2,default,0.0087902313098311,plural,plural,son,es,Los portales [MASK],"[CLS] , Los , portal , ##es , [MASK] , [SEP]",morphemic,4.734114252519667,-4.360840830471787,4.360840830471871
971,971,portal,portal##es,plur,2,artificial,0.0087902313098311,plural,plural,son,es,Los portal##es [MASK],"[CLS] , Los , portal , ##es , [MASK] , [SEP]",morphemic,4.734114252519667,-4.360840830471787,4.360840830471871
973,973,almohada,almohada,sing,1,default,0.0008672314579598,plural,plural,son,s,La almohada [MASK],"[CLS] , La , almohada , [MASK] , [SEP]",morphemic,7.0502046526141084,3.320549467289971,-3.32054946729004
975,975,almohada,almohadas,plur,2,default,0.1327819526195526,plural,plural,son,s,Las almohadas [MASK],"[CLS] , Las , almohada , ##s , [MASK] , [SEP]",morphemic,2.0190469501240544,-6.059727581304089,6.059727581304394
977,977,almohada,almohada##s,plur,2,artificial,0.1327819526195526,plural,plural,son,s,Las almohada##s [MASK],"[CLS] , Las , almohada , ##s , [MASK] , [SEP]",morphemic,2.0190469501240544,-6.059727581304089,6.059727581304394
979,979,amanecer,amanecer,sing,1,default,0.0009569937828928,plural,plural,son,es,El amanecer [MASK],"[CLS] , El , amanecer , [MASK] , [SEP]",morphemic,6.951713662987152,3.2924113130453403,-3.2924113130453616
981,981,amanecer,amaneceres,plur,2,default,0.0263110119849443,plural,plural,son,es,Los amaneceres [MASK],"[CLS] , Los , amanecer , ##es , [MASK] , [SEP]",morphemic,3.6377677207797112,-5.518787468950748,5.518787468951672
983,983,amanecer,amanecer##es,plur,2,artificial,0.0263110119849443,plural,plural,son,es,Los amanecer##es [MASK],"[CLS] , Los , amanecer , ##es , [MASK] , [SEP]",morphemic,3.6377677207797112,-5.518787468950748,5.518787468951672
985,985,viuda,viuda,sing,1,default,0.0002305074594914,plural,plural,son,s,La viuda [MASK],"[CLS] , La , viuda , [MASK] , [SEP]",morphemic,8.375227333832164,4.058032428433151,-4.058032428433543
987,987,viuda,viudas,plur,2,default,0.0799914300441742,plural,plural,son,s,Las viudas [MASK],"[CLS] , Las , viuda , ##s , [MASK] , [SEP]",morphemic,2.525835774494312,-6.398155119944879,6.39815511994542
989,989,viuda,viuda##s,plur,2,artificial,0.0799914300441742,plural,plural,son,s,Las viuda##s [MASK],"[CLS] , Las , viuda , ##s , [MASK] , [SEP]",morphemic,2.525835774494312,-6.398155119944879,6.39815511994542
991,991,casada,casada,sing,1,default,0.0029798701871186,plural,plural,son,s,La casada [MASK],"[CLS] , La , casada , [MASK] , [SEP]",morphemic,5.815875540783229,3.8466682565238424,-3.8466682565238584
993,993,casada,casadas,plur,2,default,0.0846870392560958,plural,plural,son,s,Las casadas [MASK],"[CLS] , Las , casada , ##s , [MASK] , [SEP]",morphemic,2.4687927084413417,-6.410356594655502,6.41035659465595
995,995,casada,casada##s,plur,2,artificial,0.0846870392560958,plural,plural,son,s,Las casada##s [MASK],"[CLS] , Las , casada , ##s , [MASK] , [SEP]",morphemic,2.4687927084413417,-6.410356594655502,6.41035659465595
997,997,marido,marido,sing,1,default,0.000186164965271,plural,plural,son,s,El marido [MASK],"[CLS] , El , marido , [MASK] , [SEP]",morphemic,8.588877367264164,4.184528344793654,-4.184528344793752
999,999,marido,maridos,plur,2,default,0.0322858095169067,plural,plural,son,s,Los maridos [MASK],"[CLS] , Los , marido , ##s , [MASK] , [SEP]",morphemic,3.4331274791308104,-4.832703103165969,4.832703103166013
1001,1001,marido,marido##s,plur,2,artificial,0.0322858095169067,plural,plural,son,s,Los marido##s [MASK],"[CLS] , Los , marido , ##s , [MASK] , [SEP]",morphemic,3.4331274791308104,-4.832703103165969,4.832703103166013
1003,1003,fantasía,fantasía,sing,1,default,0.0002666004875209,plural,plural,son,s,La fantasía [MASK],"[CLS] , La , fantasía , [MASK] , [SEP]",morphemic,8.22975932156073,4.3226848125771005,-4.322684812577169
1005,1005,fantasía,fantasías,plur,2,default,0.0779612958431243,plural,plural,son,s,Las fantasías [MASK],"[CLS] , Las , fantasía , ##s , [MASK] , [SEP]",morphemic,2.55154278258348,-4.81091116684574,4.810911166845789
1007,1007,fantasía,fantasía##s,plur,2,artificial,0.0779612958431243,plural,plural,son,s,Las fantasía##s [MASK],"[CLS] , Las , fantasía , ##s , [MASK] , [SEP]",morphemic,2.55154278258348,-4.81091116684574,4.810911166845789
1009,1009,desventaja,desventaja,sing,1,default,0.000926180742681,plural,plural,son,s,La desventaja [MASK],"[CLS] , La , desventaja , [MASK] , [SEP]",morphemic,6.984441155883907,4.865804225551594,-4.8658042255516225
1011,1011,desventaja,desventajas,plur,2,default,0.0820706412196159,plural,plural,son,s,Las desventajas [MASK],"[CLS] , Las , desventaja , ##s , [MASK] , [SEP]",morphemic,2.500174924289329,-4.965836590290161,4.9658365902901815
1013,1013,desventaja,desventaja##s,plur,2,artificial,0.0820706412196159,plural,plural,son,s,Las desventaja##s [MASK],"[CLS] , Las , desventaja , ##s , [MASK] , [SEP]",morphemic,2.500174924289329,-4.965836590290161,4.9658365902901815
1015,1015,codo,codo,sing,1,default,0.0004816219443455,plural,plural,son,s,El codo [MASK],"[CLS] , El , codo , [MASK] , [SEP]",morphemic,7.638351099506215,4.563261494473629,-4.563261494473697
1017,1017,codo,codos,plur,2,default,0.0491913184523582,plural,plural,son,s,Los codos [MASK],"[CLS] , Los , codo , ##s , [MASK] , [SEP]",morphemic,3.012038125274113,-4.434195044662781,4.434195044662926
1019,1019,codo,codo##s,plur,2,artificial,0.0491913184523582,plural,plural,son,s,Los codo##s [MASK],"[CLS] , Los , codo , ##s , [MASK] , [SEP]",morphemic,3.012038125274113,-4.434195044662781,4.434195044662926
1021,1021,ensalada,ensalada,sing,1,default,0.0002559018321335,plural,plural,son,s,La ensalada [MASK],"[CLS] , La , ensalada , [MASK] , [SEP]",morphemic,8.270716655255846,3.7103948661353927,-3.7103948661355113
1023,1023,ensalada,ensaladas,plur,2,default,0.0324028693139553,plural,plural,son,s,Las ensaladas [MASK],"[CLS] , Las , ensalada , ##s , [MASK] , [SEP]",morphemic,3.429508301032282,-6.780517557555292,6.780517557555291
1025,1025,ensalada,ensalada##s,plur,2,artificial,0.0324028693139553,plural,plural,son,s,Las ensalada##s [MASK],"[CLS] , Las , ensalada , ##s , [MASK] , [SEP]",morphemic,3.429508301032282,-6.780517557555292,6.780517557555291
1027,1027,camarero,camarero,sing,1,default,0.0001857333845691,plural,plural,son,s,El camarero [MASK],"[CLS] , El , camarero , [MASK] , [SEP]",morphemic,8.59119832886976,4.390793809184842,-4.390793809185247
1029,1029,camarero,camareros,plur,2,default,0.0353323072195053,plural,plural,son,s,Los camareros [MASK],"[CLS] , Los , camarero , ##s , [MASK] , [SEP]",morphemic,3.342957514917273,-5.934075275454317,5.934075275454317
1031,1031,camarero,camarero##s,plur,2,artificial,0.0353323072195053,plural,plural,son,s,Los camarero##s [MASK],"[CLS] , Los , camarero , ##s , [MASK] , [SEP]",morphemic,3.342957514917273,-5.934075275454317,5.934075275454317
1033,1033,prospecto,prospecto,sing,1,default,0.0019269093172624,plural,plural,son,s,El prospecto [MASK],"[CLS] , El , prospecto , [MASK] , [SEP]",morphemic,6.251837949680327,3.6063257341550843,-3.6063257341551194
1035,1035,prospecto,prospectos,plur,2,default,0.0062176678329706,plural,plural,son,s,Los prospectos [MASK],"[CLS] , Los , prospecto , ##s , [MASK] , [SEP]",morphemic,5.080360389008797,-3.939838409987921,3.9398384099885124
1037,1037,prospecto,prospecto##s,plur,2,artificial,0.0062176678329706,plural,plural,son,s,Los prospecto##s [MASK],"[CLS] , Los , prospecto , ##s , [MASK] , [SEP]",morphemic,5.080360389008797,-3.939838409987921,3.9398384099885124
1039,1039,guapa,guapa,sing,1,default,0.000165227902471,plural,plural,son,s,La guapa [MASK],"[CLS] , La , guapa , [MASK] , [SEP]",morphemic,8.708184809982885,4.125415858990073,-4.1254158589905945
1041,1041,guapa,guapas,plur,2,default,0.055127128958702,plural,plural,son,s,Las guapas [MASK],"[CLS] , Las , guapa , ##s , [MASK] , [SEP]",morphemic,2.8981133253948577,-4.707171935085421,4.70717193508552
1043,1043,guapa,guapa##s,plur,2,artificial,0.055127128958702,plural,plural,son,s,Las guapa##s [MASK],"[CLS] , Las , guapa , ##s , [MASK] , [SEP]",morphemic,2.8981133253948577,-4.707171935085421,4.70717193508552
1045,1045,bahía,bahía,sing,1,default,0.0005635269917547,plural,plural,son,s,La bahía [MASK],"[CLS] , La , bahía , [MASK] , [SEP]",morphemic,7.481295325445693,3.331581024219161,-3.3315810242192834
1047,1047,bahía,bahías,plur,2,default,0.0566231571137905,plural,plural,son,s,Las bahías [MASK],"[CLS] , Las , bahía , ##s , [MASK] , [SEP]",morphemic,2.871337241160377,-7.496270143990607,7.496270143990608
1049,1049,bahía,bahía##s,plur,2,artificial,0.0566231571137905,plural,plural,son,s,Las bahía##s [MASK],"[CLS] , Las , bahía , ##s , [MASK] , [SEP]",morphemic,2.871337241160377,-7.496270143990607,7.496270143990608
1051,1051,taxi,taxi,sing,1,default,0.0003763684944715,plural,plural,son,s,El taxi [MASK],"[CLS] , El , taxi , [MASK] , [SEP]",morphemic,7.884941856010436,2.610138971634723,-2.610138971634814
1053,1053,taxi,taxis,plur,2,default,0.0250282865017652,plural,plural,son,s,Los taxis [MASK],"[CLS] , Los , taxi , ##s , [MASK] , [SEP]",morphemic,3.687748633661849,-5.813188486871651,5.813188486871649
1055,1055,taxi,taxi##s,plur,2,artificial,0.0250282865017652,plural,plural,son,s,Los taxi##s [MASK],"[CLS] , Los , taxi , ##s , [MASK] , [SEP]",morphemic,3.687748633661849,-5.813188486871651,5.813188486871649
1057,1057,vestuario,vestuario,sing,1,default,0.0005897054797969,plural,plural,son,s,El vestuario [MASK],"[CLS] , El , vestuario , [MASK] , [SEP]",morphemic,7.435887332484498,3.045539427517739,-3.0455394275178636
1059,1059,vestuario,vestuarios,plur,2,default,0.0058465986512601,plural,plural,son,s,Los vestuarios [MASK],"[CLS] , Los , vestuario , ##s , [MASK] , [SEP]",morphemic,5.141895213967695,-5.165974595585313,5.165974595585308
1061,1061,vestuario,vestuario##s,plur,2,artificial,0.0058465986512601,plural,plural,son,s,Los vestuario##s [MASK],"[CLS] , Los , vestuario , ##s , [MASK] , [SEP]",morphemic,5.141895213967695,-5.165974595585313,5.165974595585308
1063,1063,ducha,ducha,sing,1,default,0.0010072604054585,plural,plural,son,s,La ducha [MASK],"[CLS] , La , ducha , [MASK] , [SEP]",morphemic,6.900521103384241,2.860490294496719,-2.8604902944967274
1065,1065,ducha,duchas,plur,2,default,0.1128624975681305,plural,plural,son,s,Las duchas [MASK],"[CLS] , Las , ducha , ##s , [MASK] , [SEP]",morphemic,2.181585036895728,-5.817476700484956,5.817476700485198
