,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1019,1019,norteamericano,norteamericano##s,plur,2,artificial,0.0178684797137975,plural,plural,son,s,Los norteamericano##s [MASK],"[CLS] , Los , norteamericano , ##s , [MASK] , [SEP]",single-token,4.024717028203363,-5.9500304227695855,5.95003042276958
1021,1021,policía,policía,sing,1,default,0.0003393199876882,plural,plural,son,s,El policía [MASK],"[CLS] , El , policía , [MASK] , [SEP]",single-token,7.988566979308445,4.068964508911912,-4.068964508911952
1023,1023,policía,policías,plur,1,default,0.0329307653009891,plural,plural,son,s,Los policías [MASK],"[CLS] , Los , policías , [MASK] , [SEP]",single-token,3.413347942627378,-4.343166860595256,4.343166860595431
1025,1025,policía,policía##s,plur,2,artificial,0.0427119471132755,plural,plural,son,s,Los policía##s [MASK],"[CLS] , Los , policía , ##s , [MASK] , [SEP]",single-token,3.153276606002018,-4.864097653345832,4.86409765334605
1027,1027,fiesta,fiesta,sing,1,default,0.0001657805260038,plural,plural,son,s,La fiesta [MASK],"[CLS] , La , fiesta , [MASK] , [SEP]",single-token,8.704845776903284,4.57853984745438,-4.57853984745438
1029,1029,fiesta,fiestas,plur,1,default,0.0144636491313576,plural,plural,son,s,Las fiestas [MASK],"[CLS] , Las , fiestas , [MASK] , [SEP]",single-token,4.236116733690868,-2.9618497065441467,2.9618497065442333
1031,1031,fiesta,fiesta##s,plur,2,artificial,0.0133731048554182,plural,plural,son,s,Las fiesta##s [MASK],"[CLS] , Las , fiesta , ##s , [MASK] , [SEP]",single-token,4.31450968929232,-3.5908846068615023,3.590884606861695
1033,1033,perdedor,perdedor,sing,1,default,0.0002400546363787,plural,plural,son,es,El perdedor [MASK],"[CLS] , El , perdedor , [MASK] , [SEP]",single-token,8.334644008952752,5.11218313612806,-5.112183136128361
1035,1035,perdedor,perdedores,plur,1,default,0.1533047705888748,plural,plural,son,es,Los perdedores [MASK],"[CLS] , Los , perdedores , [MASK] , [SEP]",single-token,1.8753273742873584,-4.3914890156737965,4.391489015673841
1037,1037,perdedor,perdedor##es,plur,2,artificial,0.0842716768383979,plural,plural,son,es,Los perdedor##es [MASK],"[CLS] , Los , perdedor , ##es , [MASK] , [SEP]",single-token,2.473709450993117,-5.996267329570002,5.996267329570266
1039,1039,conductor,conductor,sing,1,default,0.0009306430001743,plural,plural,son,es,El conductor [MASK],"[CLS] , El , conductor , [MASK] , [SEP]",single-token,6.979634812685585,3.1652407397728095,-3.165240739772822
1041,1041,conductor,conductores,plur,1,default,0.0826082900166511,plural,plural,son,es,Los conductores [MASK],"[CLS] , Los , conductores , [MASK] , [SEP]",single-token,2.49364524009356,-5.72411106832195,5.724111068322169
1043,1043,conductor,conductor##es,plur,2,artificial,0.037827618420124,plural,plural,son,es,Los conductor##es [MASK],"[CLS] , Los , conductor , ##es , [MASK] , [SEP]",single-token,3.274715797113436,-5.288920337272475,5.2889203372728675
1045,1045,jefe,jefe,sing,1,default,0.0018223144579678,plural,plural,son,s,El jefe [MASK],"[CLS] , El , jefe , [MASK] , [SEP]",single-token,6.3076479055917165,3.599874544641878,-3.5998745446419194
1047,1047,jefe,jefes,plur,1,default,0.2092517614364624,plural,plural,son,s,Los jefes [MASK],"[CLS] , Los , jefes , [MASK] , [SEP]",single-token,1.564217151791531,-5.187812327668674,5.187812327668686
1049,1049,jefe,jefe##s,plur,2,artificial,0.0797717869281768,plural,plural,son,s,Los jefe##s [MASK],"[CLS] , Los , jefe , ##s , [MASK] , [SEP]",single-token,2.528585384304897,-4.822414303311838,4.822414303311847
1051,1051,periódico,periódico,sing,1,default,0.0014085823204368,plural,plural,son,s,El periódico [MASK],"[CLS] , El , periódico , [MASK] , [SEP]",single-token,6.565171526891155,3.3365693896909256,-3.3365693896909483
1053,1053,periódico,periódicos,plur,1,default,0.0231234971433877,plural,plural,son,s,Los periódicos [MASK],"[CLS] , Los , periódicos , [MASK] , [SEP]",single-token,3.766905986089527,-4.965178429039869,4.965178429040062
1055,1055,periódico,periódico##s,plur,2,artificial,0.0269878394901752,plural,plural,son,s,Los periódico##s [MASK],"[CLS] , Los , periódico , ##s , [MASK] , [SEP]",single-token,3.612368903686281,-4.286022177793658,4.286022177793737
1057,1057,detalle,detalle,sing,1,default,0.0014710052637383,plural,plural,son,s,El detalle [MASK],"[CLS] , El , detalle , [MASK] , [SEP]",single-token,6.521809259029107,4.008252638007642,-4.008252638007665
1059,1059,detalle,detalles,plur,1,default,0.0552614852786064,plural,plural,son,s,Los detalles [MASK],"[CLS] , Los , detalles , [MASK] , [SEP]",single-token,2.8956790818421667,-4.684834084739901,4.684834084740007
1061,1061,detalle,detalle##s,plur,2,artificial,0.0509869828820228,plural,plural,son,s,Los detalle##s [MASK],"[CLS] , Los , detalle , ##s , [MASK] , [SEP]",single-token,2.976184916443868,-3.439107366548923,3.439107366548957
1063,1063,foto,foto,sing,1,default,0.0004954395117238,plural,plural,son,s,La foto [MASK],"[CLS] , La , foto , [MASK] , [SEP]",single-token,7.610065286875451,4.721339258973884,-4.7213392589739165
1065,1065,foto,fotos,plur,1,default,0.0936089754104614,plural,plural,son,s,Las fotos [MASK],"[CLS] , Las , fotos , [MASK] , [SEP]",single-token,2.368629008958444,-5.008895814525883,5.00889581452604
1067,1067,foto,foto##s,plur,2,artificial,0.0305679235607385,plural,plural,son,s,Las foto##s [MASK],"[CLS] , Las , foto , ##s , [MASK] , [SEP]",single-token,3.4878040694707826,-4.24923092313946,4.249230923139484
1069,1069,vino,vino,sing,1,default,0.0006809366168454,plural,plural,son,s,El vino [MASK],"[CLS] , El , vino , [MASK] , [SEP]",single-token,7.292041329794798,4.3516511482221425,-4.351651148222184
1071,1071,vino,vinos,plur,1,default,0.1241136789321899,plural,plural,son,s,Los vinos [MASK],"[CLS] , Los , vinos , [MASK] , [SEP]",single-token,2.0865573677678317,-5.631319524181039,5.631319524181175
1073,1073,vino,vino##s,plur,2,artificial,0.0538338050246238,plural,plural,son,s,Los vino##s [MASK],"[CLS] , Los , vino , ##s , [MASK] , [SEP]",single-token,2.921853662958606,-5.334067811211408,5.33406781121179
1075,1075,fuente,fuente,sing,1,default,0.0009607086540199,plural,plural,son,s,La fuente [MASK],"[CLS] , La , fuente , [MASK] , [SEP]",single-token,6.947839364553365,4.326212913756358,-4.326212913756442
1077,1077,fuente,fuentes,plur,1,default,0.2513540089130401,plural,plural,son,s,Las fuentes [MASK],"[CLS] , Las , fuentes , [MASK] , [SEP]",single-token,1.380892939446018,-5.932361161158456,5.932361161158477
1079,1079,fuente,fuente##s,plur,2,artificial,0.0326797403395175,plural,plural,son,s,Las fuente##s [MASK],"[CLS] , Las , fuente , ##s , [MASK] , [SEP]",single-token,3.420999954569098,-4.788216122686578,4.788216122686672
1081,1081,productor,productor,sing,1,default,0.0026166536845266,plural,plural,son,es,El productor [MASK],"[CLS] , El , productor , [MASK] , [SEP]",single-token,5.94585899719562,2.857885388324725,-2.857885388324754
1083,1083,productor,productores,plur,1,default,0.0361901931464672,plural,plural,son,es,Los productores [MASK],"[CLS] , Los , productores , [MASK] , [SEP]",single-token,3.318967104408647,-5.903453846719105,5.9034538467191044
1085,1085,productor,productor##es,plur,2,artificial,0.0702021494507789,plural,plural,son,es,Los productor##es [MASK],"[CLS] , Los , productor , ##es , [MASK] , [SEP]",single-token,2.656376349462157,-5.872682993104773,5.872682993104804
1087,1087,exportador,exportador,sing,1,default,0.0001911219442263,plural,plural,son,es,El exportador [MASK],"[CLS] , El , exportador , [MASK] , [SEP]",single-token,8.562598882194337,2.7720699259147974,-2.7720699259149186
1089,1089,exportador,exportadores,plur,1,default,0.0096411826089024,plural,plural,son,es,Los exportadores [MASK],"[CLS] , Los , exportadores , [MASK] , [SEP]",single-token,4.641711500611885,-4.640874989694879,4.640874989694872
1091,1091,exportador,exportador##es,plur,2,artificial,0.0136767989024519,plural,plural,son,es,Los exportador##es [MASK],"[CLS] , Los , exportador , ##es , [MASK] , [SEP]",single-token,4.292054392528393,-5.669078783219638,5.669078783219634
1093,1093,salario,salario,sing,1,default,0.0009151204139925,plural,plural,son,s,El salario [MASK],"[CLS] , El , salario , [MASK] , [SEP]",single-token,6.99645490135541,3.4849881831917457,-3.484988183191805
1095,1095,salario,salarios,plur,1,default,0.0628444403409957,plural,plural,son,s,Los salarios [MASK],"[CLS] , Los , salarios , [MASK] , [SEP]",single-token,2.7670928070313243,-5.499888532761108,5.4998885327611475
1097,1097,salario,salario##s,plur,2,artificial,0.0346621647477149,plural,plural,son,s,Los salario##s [MASK],"[CLS] , Los , salario , ##s , [MASK] , [SEP]",single-token,3.3621065399884924,-4.7562232270779035,4.756223227078158
1099,1099,diferencia,diferencia,sing,1,default,0.0017378730699419,plural,plural,son,s,La diferencia [MASK],"[CLS] , La , diferencia , [MASK] , [SEP]",single-token,6.355093287060239,4.828337200781844,-4.828337200781899
1101,1101,diferencia,diferencias,plur,1,default,0.1108244061470031,plural,plural,son,s,Las diferencias [MASK],"[CLS] , Las , diferencias , [MASK] , [SEP]",single-token,2.1998082568404214,-3.464108545212698,3.4641085452127
1103,1103,diferencia,diferencia##s,plur,2,artificial,0.135681614279747,plural,plural,son,s,Las diferencia##s [MASK],"[CLS] , Las , diferencia , ##s , [MASK] , [SEP]",single-token,1.997444209310714,-4.173600697303149,4.173600697303158
1105,1105,precio,precio,sing,1,default,0.0017764302901923,plural,plural,son,s,El precio [MASK],"[CLS] , El , precio , [MASK] , [SEP]",single-token,6.333149383243623,3.6686439261161325,-3.6686439261161694
1107,1107,precio,precios,plur,1,default,0.1512469351291656,plural,plural,son,s,Los precios [MASK],"[CLS] , Los , precios , [MASK] , [SEP]",single-token,1.888841445885318,-4.797443800235989,4.797443800236022
1109,1109,precio,precio##s,plur,2,artificial,0.0773878097534179,plural,plural,son,s,Los precio##s [MASK],"[CLS] , Los , precio , ##s , [MASK] , [SEP]",single-token,2.558926007516233,-3.92960879846934,3.929608798469386
1111,1111,industrial,industrial,sing,1,default,6.493513501482084e-05,plural,plural,son,es,La industrial [MASK],"[CLS] , La , industrial , [MASK] , [SEP]",single-token,9.64212170917406,4.658008519935817,-4.658008519935816
1113,1113,industrial,industriales,plur,1,default,0.0143867759034037,plural,plural,son,es,Las industriales [MASK],"[CLS] , Las , industriales , [MASK] , [SEP]",single-token,4.241445834374142,-4.273208606348975,4.273208606349013
1115,1115,industrial,industrial##es,plur,2,artificial,0.0571391470730304,plural,plural,son,es,Las industrial##es [MASK],"[CLS] , Las , industrial , ##es , [MASK] , [SEP]",single-token,2.8622658092592337,-4.220052295726504,4.220052295726562
1117,1117,puesto,puesto,sing,1,default,0.0004035790043417,plural,plural,son,s,El puesto [MASK],"[CLS] , El , puesto , [MASK] , [SEP]",single-token,7.815138291795002,5.109217224969438,-5.1092172249695285
1119,1119,puesto,puestos,plur,1,default,0.02630783803761,plural,plural,son,s,Los puestos [MASK],"[CLS] , Los , puestos , [MASK] , [SEP]",single-token,3.6378883599550935,-1.3589959632304929,1.358995963230502
1121,1121,puesto,puesto##s,plur,2,artificial,0.0169989876449108,plural,plural,son,s,Los puesto##s [MASK],"[CLS] , Los , puesto , ##s , [MASK] , [SEP]",single-token,4.074601486998475,-1.4058075229572422,1.4058075229572564
1123,1123,mesa,mesa,sing,1,default,0.0005410332232713,plural,plural,son,s,La mesa [MASK],"[CLS] , La , mesa , [MASK] , [SEP]",single-token,7.522029870150552,3.501956965520014,-3.501956965520139
1125,1125,mesa,mesas,plur,1,default,0.0012975934660062,plural,plural,son,s,Las mesas [MASK],"[CLS] , Las , mesas , [MASK] , [SEP]",single-token,6.647243910061072,-3.3188352588824523,3.318835258882435
1127,1127,mesa,mesa##s,plur,2,artificial,0.0257212854921817,plural,plural,son,s,Las mesa##s [MASK],"[CLS] , Las , mesa , ##s , [MASK] , [SEP]",single-token,3.660436400605789,-4.810484025046845,4.8104840250468515
1129,1129,crítica,crítica,sing,1,default,0.0006266582058742,plural,plural,son,s,La crítica [MASK],"[CLS] , La , crítica , [MASK] , [SEP]",single-token,7.375109292164003,2.007114960933852,-2.0071149609339454
1131,1131,crítica,críticas,plur,1,default,0.0462530925869941,plural,plural,son,s,Las críticas [MASK],"[CLS] , Las , críticas , [MASK] , [SEP]",single-token,3.073626950513364,-6.186757072337268,6.186757072337266
1133,1133,crítica,crítica##s,plur,2,artificial,0.0047901547513902,plural,plural,son,s,Las crítica##s [MASK],"[CLS] , Las , crítica , ##s , [MASK] , [SEP]",single-token,5.341192560901592,-3.323919304300765,3.323919304301309
1135,1135,instrumento,instrumento,sing,1,default,0.0025182049721479,plural,plural,son,s,El instrumento [MASK],"[CLS] , El , instrumento , [MASK] , [SEP]",single-token,5.984208943913697,3.1604800555794905,-3.1604800555795056
1137,1137,instrumento,instrumentos,plur,1,default,0.0604901984333992,plural,plural,son,s,Los instrumentos [MASK],"[CLS] , Los , instrumentos , [MASK] , [SEP]",single-token,2.8052739364355785,-4.114852474300754,4.114852474300798
1139,1139,instrumento,instrumento##s,plur,2,artificial,0.1309855282306671,plural,plural,son,s,Los instrumento##s [MASK],"[CLS] , Los , instrumento , ##s , [MASK] , [SEP]",single-token,2.0326684334050387,-4.087582539472276,4.087582539472295
1141,1141,proceso,proceso,sing,1,default,0.0003660868969745,plural,plural,son,s,El proceso [MASK],"[CLS] , El , proceso , [MASK] , [SEP]",single-token,7.912639829315538,3.6834239844169927,-3.683423984417245
1143,1143,proceso,procesos,plur,1,default,0.0207456201314926,plural,plural,son,s,Los procesos [MASK],"[CLS] , Los , procesos , [MASK] , [SEP]",single-token,3.875420132585882,-3.302816922067474,3.302816922067493
1145,1145,proceso,proceso##s,plur,2,artificial,0.0206361208111047,plural,plural,son,s,Los proceso##s [MASK],"[CLS] , Los , proceso , ##s , [MASK] , [SEP]",single-token,3.880712301231099,-2.4706439264788087,2.470643926478833
1147,1147,mecanismo,mecanismo,sing,1,default,0.0011475121136754,plural,plural,son,s,El mecanismo [MASK],"[CLS] , El , mecanismo , [MASK] , [SEP]",single-token,6.770159059505359,4.058393528017666,-4.058393528017731
1149,1149,mecanismo,mecanismos,plur,1,default,0.0195993650704622,plural,plural,son,s,Los mecanismos [MASK],"[CLS] , Los , mecanismos , [MASK] , [SEP]",single-token,3.932258107634546,-4.11750693546978,4.117506935470007
1151,1151,mecanismo,mecanismo##s,plur,2,artificial,0.0941038504242897,plural,plural,son,s,Los mecanismo##s [MASK],"[CLS] , Los , mecanismo , ##s , [MASK] , [SEP]",single-token,2.3633563147976555,-4.159872535451042,4.159872535451101
1153,1153,carretera,carretera,sing,1,default,0.0011141864815726,plural,plural,son,s,La carretera [MASK],"[CLS] , La , carretera , [MASK] , [SEP]",single-token,6.799630753306406,4.759166740357042,-4.75916674035712
1155,1155,carretera,carreteras,plur,1,default,0.070851057767868,plural,plural,son,s,Las carreteras [MASK],"[CLS] , Las , carreteras , [MASK] , [SEP]",single-token,2.647175383276329,-7.5906848744822,7.590684874482197
1157,1157,carretera,carretera##s,plur,2,artificial,0.1154054552316665,plural,plural,son,s,Las carretera##s [MASK],"[CLS] , Las , carretera , ##s , [MASK] , [SEP]",single-token,2.1593036536539807,-6.791524884947881,6.791524884947892
1159,1159,pollo,pollo,sing,1,default,0.0003302545519545,plural,plural,son,s,El pollo [MASK],"[CLS] , El , pollo , [MASK] , [SEP]",single-token,8.01564683129705,3.6671839390445804,-3.6671839390447842
1161,1161,pollo,pollos,plur,1,default,0.0355287119746208,plural,plural,son,s,Los pollos [MASK],"[CLS] , Los , pollos , [MASK] , [SEP]",single-token,3.337414121376061,-6.365870535844375,6.3658705358443735
1163,1163,pollo,pollo##s,plur,2,artificial,0.0275356229394674,plural,plural,son,s,Los pollo##s [MASK],"[CLS] , Los , pollo , ##s , [MASK] , [SEP]",single-token,3.5922747329729408,-6.05329609053071,6.053296090530709
1165,1165,huevo,huevo,sing,1,default,0.0003531945694703,plural,plural,son,s,El huevo [MASK],"[CLS] , El , huevo , [MASK] , [SEP]",single-token,7.948491464578148,3.692116271611096,-3.6921162716112654
1167,1167,huevo,huevos,plur,1,default,0.0436016470193862,plural,plural,son,s,Los huevos [MASK],"[CLS] , Los , huevos , [MASK] , [SEP]",single-token,3.1326603536666338,-5.836685160660862,5.836685160661518
1169,1169,huevo,huevo##s,plur,2,artificial,0.025746963918209,plural,plural,son,s,Los huevo##s [MASK],"[CLS] , Los , huevo , ##s , [MASK] , [SEP]",single-token,3.659438564912829,-4.927432087329478,4.927432087329781
1171,1171,componente,componente,sing,1,default,0.0027330636512488,plural,plural,son,s,El componente [MASK],"[CLS] , El , componente , [MASK] , [SEP]",single-token,5.902332082424933,2.632717747313374,-2.6327177473133765
1173,1173,componente,componentes,plur,1,default,0.2966546416282654,plural,plural,son,s,Los componentes [MASK],"[CLS] , Los , componentes , [MASK] , [SEP]",single-token,1.2151866395828872,-5.880349231241738,5.880349231241825
1175,1175,componente,componente##s,plur,2,artificial,0.2985340356826782,plural,plural,son,s,Los componente##s [MASK],"[CLS] , Los , componente , ##s , [MASK] , [SEP]",single-token,1.2088713302620069,-5.516086610002928,5.51608661000293
1177,1177,videojuego,videojuego,sing,1,default,0.0002980888530146,plural,plural,son,s,El videojuego [MASK],"[CLS] , El , videojuego , [MASK] , [SEP]",single-token,8.11811895142243,4.514850696580526,-4.514850696580636
1179,1179,videojuego,videojuegos,plur,1,default,0.0701208189129829,plural,plural,son,s,Los videojuegos [MASK],"[CLS] , Los , videojuegos , [MASK] , [SEP]",single-token,2.6575355402610907,-7.12014763895211,7.1201476389521074
1181,1181,videojuego,videojuego##s,plur,2,artificial,0.021946657449007,plural,plural,son,s,Los videojuego##s [MASK],"[CLS] , Los , videojuego , ##s , [MASK] , [SEP]",single-token,3.8191404312842376,-7.305926270100368,7.305926270100366
1183,1183,disco,disco,sing,1,default,0.0012487188214436,plural,plural,son,s,El disco [MASK],"[CLS] , El , disco , [MASK] , [SEP]",single-token,6.685637196126131,3.9488783225453665,-3.948878322545379
1185,1185,disco,discos,plur,1,default,0.0962763801217079,plural,plural,son,s,Los discos [MASK],"[CLS] , Los , discos , [MASK] , [SEP]",single-token,2.3405322641805064,-4.980166403255297,4.980166403255327
1187,1187,disco,disco##s,plur,2,artificial,0.0591194070875644,plural,plural,son,s,Los disco##s [MASK],"[CLS] , Los , disco , ##s , [MASK] , [SEP]",single-token,2.8281960313578995,-5.23888918716921,5.2388891871692245
1189,1189,contenido,contenido,sing,1,default,0.0072977156378328,plural,plural,son,s,El contenido [MASK],"[CLS] , El , contenido , [MASK] , [SEP]",single-token,4.920193906123713,1.7165212281974354,-1.7165212281974458
1191,1191,contenido,contenidos,plur,1,default,0.1047862917184829,plural,plural,son,s,Los contenidos [MASK],"[CLS] , Los , contenidos , [MASK] , [SEP]",single-token,2.255832319863761,-4.45581000218857,4.455810002188617
1193,1193,contenido,contenido##s,plur,2,artificial,0.016476122662425,plural,plural,son,s,Los contenido##s [MASK],"[CLS] , Los , contenido , ##s , [MASK] , [SEP]",single-token,4.105843057520682,-3.040485903288169,3.040485903288227
1195,1195,red,red,sing,1,default,0.0008301713969558,plural,plural,son,es,La red [MASK],"[CLS] , La , red , [MASK] , [SEP]",single-token,7.093878376135864,4.2947820654768325,-4.29478206547689
1197,1197,red,redes,plur,1,default,0.0054661990143358,plural,plural,son,es,Las redes [MASK],"[CLS] , Las , redes , [MASK] , [SEP]",single-token,5.209171782637448,-1.9344158893204542,1.9344158893205468
1199,1199,red,red##es,plur,2,artificial,0.0628252848982811,plural,plural,son,es,Las red##es [MASK],"[CLS] , Las , red , ##es , [MASK] , [SEP]",single-token,2.767397660771182,-4.011937540338582,4.011937540338641
1201,1201,juego,juego,sing,1,default,0.000374943279894,plural,plural,son,s,El juego [MASK],"[CLS] , El , juego , [MASK] , [SEP]",single-token,7.888735797049661,4.687925397878616,-4.687925397878798
1203,1203,juego,juegos,plur,1,default,0.0853794291615486,plural,plural,son,s,Los juegos [MASK],"[CLS] , Los , juegos , [MASK] , [SEP]",single-token,2.460650083531445,-5.200615402958376,5.200615402958506
1205,1205,juego,juego##s,plur,2,artificial,0.0606101863086223,plural,plural,son,s,Los juego##s [MASK],"[CLS] , Los , juego , ##s , [MASK] , [SEP]",single-token,2.803292309131202,-4.5004425583284995,4.500442558328586
1207,1207,vídeo,vídeo,sing,1,default,0.0024810340255498,plural,plural,son,s,El vídeo [MASK],"[CLS] , El , vídeo , [MASK] , [SEP]",single-token,5.999079859916741,3.1907290875548964,-3.190729087554931
1209,1209,vídeo,vídeos,plur,1,default,0.0200740173459053,plural,plural,son,s,Los vídeos [MASK],"[CLS] , Los , vídeos , [MASK] , [SEP]",single-token,3.9083289694928,-4.877589266369048,4.877589266369263
1211,1211,vídeo,vídeo##s,plur,2,artificial,0.0625657141208648,plural,plural,son,s,Los vídeo##s [MASK],"[CLS] , Los , vídeo , ##s , [MASK] , [SEP]",single-token,2.7715378486670468,-5.4367928880354945,5.436792888035747
1213,1213,unidad,unidad,sing,1,default,0.0011624516919255,plural,plural,son,es,La unidad [MASK],"[CLS] , La , unidad , [MASK] , [SEP]",single-token,6.75722397669909,5.152112868435455,-5.152112868435477
1215,1215,unidad,unidades,plur,1,default,0.212723970413208,plural,plural,son,es,Las unidades [MASK],"[CLS] , Las , unidades , [MASK] , [SEP]",single-token,1.5477598672478492,-3.3792839440404854,3.3792839440404903
1217,1217,unidad,unidad##es,plur,2,artificial,0.3011688590049743,plural,plural,son,es,Las unidad##es [MASK],"[CLS] , Las , unidad , ##es , [MASK] , [SEP]",single-token,1.200084178159209,-4.578062011150623,4.578062011150624
1219,1219,comunidad,comunidad,sing,1,default,0.0001865872618509,plural,plural,son,es,La comunidad [MASK],"[CLS] , La , comunidad , [MASK] , [SEP]",single-token,8.58661153634554,3.2758112491447626,-3.275811249145005
1221,1221,comunidad,comunidades,plur,1,default,0.0082592666149139,plural,plural,son,es,Las comunidades [MASK],"[CLS] , Las , comunidades , [MASK] , [SEP]",single-token,4.796419482931783,-3.295919974262243,3.295919974262522
1223,1223,comunidad,comunidad##es,plur,2,artificial,0.0912492498755455,plural,plural,son,es,Las comunidad##es [MASK],"[CLS] , Las , comunidad , ##es , [MASK] , [SEP]",single-token,2.3941605070952923,-5.009289264692239,5.009289264692383
1225,1225,letra,letra,sing,1,default,0.0012338812230154,plural,plural,son,s,La letra [MASK],"[CLS] , La , letra , [MASK] , [SEP]",single-token,6.697590611765746,4.196538979500733,-4.1965389795008035
1227,1227,letra,letras,plur,1,default,0.1555371880531311,plural,plural,son,s,Las letras [MASK],"[CLS] , Las , letras , [MASK] , [SEP]",single-token,1.8608704244879208,-5.19038539325975,5.190385393259845
1229,1229,letra,letra##s,plur,2,artificial,0.0248678158968687,plural,plural,son,s,Las letra##s [MASK],"[CLS] , Las , letra , ##s , [MASK] , [SEP]",single-token,3.694180845816673,-3.7702440007481908,3.770244000748315
1231,1231,delincuente,delincuente,sing,1,default,0.0016379363369196,plural,plural,son,s,El delincuente [MASK],"[CLS] , El , delincuente , [MASK] , [SEP]",single-token,6.414318160655986,3.540960809387902,-3.5409608093879403
1233,1233,delincuente,delincuentes,plur,1,default,0.2398666888475418,plural,plural,son,s,Los delincuentes [MASK],"[CLS] , Los , delincuentes , [MASK] , [SEP]",single-token,1.4276719731021867,-5.602829449785256,5.602829449785318
1235,1235,delincuente,delincuente##s,plur,2,artificial,0.1033907011151313,plural,plural,son,s,Los delincuente##s [MASK],"[CLS] , Los , delincuente , ##s , [MASK] , [SEP]",single-token,2.2692402521401447,-4.842095319574433,4.842095319574441
1237,1237,descuento,descuento,sing,1,default,0.0003547164087649,plural,plural,son,s,El descuento [MASK],"[CLS] , El , descuento , [MASK] , [SEP]",single-token,7.944191936287848,5.157922282575023,-5.157922282575145
1239,1239,descuento,descuentos,plur,1,default,0.0558455362915992,plural,plural,son,s,Los descuentos [MASK],"[CLS] , Los , descuentos , [MASK] , [SEP]",single-token,2.8851656798194263,-4.381809743586399,4.381809743586528
1241,1241,descuento,descuento##s,plur,2,artificial,0.0553157813847065,plural,plural,son,s,Los descuento##s [MASK],"[CLS] , Los , descuento , ##s , [MASK] , [SEP]",single-token,2.8946970335043454,-4.84081557489314,4.84081557489322
1243,1243,cosa,cosa,sing,1,default,0.0001881197240436,plural,plural,son,s,La cosa [MASK],"[CLS] , La , cosa , [MASK] , [SEP]",single-token,8.578431967805125,5.217865958762962,-5.2178659587632
1245,1245,cosa,cosas,plur,1,default,0.0219222344458103,plural,plural,son,s,Las cosas [MASK],"[CLS] , Las , cosas , [MASK] , [SEP]",single-token,3.820253885701028,-4.225300857807646,4.225300857807761
1247,1247,cosa,cosa##s,plur,2,artificial,0.0460825897753238,plural,plural,son,s,Las cosa##s [MASK],"[CLS] , Las , cosa , ##s , [MASK] , [SEP]",single-token,3.077320062452321,-3.6585841094530585,3.658584109453117
1249,1249,dificultad,dificultad,sing,1,default,0.0003511641116347,plural,plural,son,es,La dificultad [MASK],"[CLS] , La , dificultad , [MASK] , [SEP]",single-token,7.9542568892531005,5.084203785934188,-5.084203785934234
1251,1251,dificultad,dificultades,plur,1,default,0.0013088543200865,plural,plural,son,es,Las dificultades [MASK],"[CLS] , Las , dificultades , [MASK] , [SEP]",single-token,6.638603089243445,-2.21937332010624,2.2193733201063437
1253,1253,dificultad,dificultad##es,plur,2,artificial,0.0378547385334968,plural,plural,son,es,Las dificultad##es [MASK],"[CLS] , Las , dificultad , ##es , [MASK] , [SEP]",single-token,3.273999114504033,-3.3750910665836464,3.375091066583689
1255,1255,peso,peso,sing,1,default,0.0028355284593999,plural,plural,son,s,El peso [MASK],"[CLS] , El , peso , [MASK] , [SEP]",single-token,5.865526953741679,3.4599747079512384,-3.45997470795125
1257,1257,peso,pesos,plur,1,default,0.0450214631855487,plural,plural,son,s,Los pesos [MASK],"[CLS] , Los , pesos , [MASK] , [SEP]",single-token,3.100615943242068,-3.5216740359571093,3.521674035957108
1259,1259,peso,peso##s,plur,2,artificial,0.0957332104444503,plural,plural,son,s,Los peso##s [MASK],"[CLS] , Los , peso , ##s , [MASK] , [SEP]",single-token,2.34619001413525,-3.5984187018955107,3.598418701895531
1261,1261,valor,valor,sing,1,default,0.0043931459076702,plural,plural,son,es,El valor [MASK],"[CLS] , El , valor , [MASK] , [SEP]",single-token,5.427709700865971,3.4560593878332058,-3.4560593878332186
1263,1263,valor,valores,plur,1,default,0.2709228694438934,plural,plural,son,es,Los valores [MASK],"[CLS] , Los , valores , [MASK] , [SEP]",single-token,1.3059211132110369,-3.396749506842367,3.396749506842373
1265,1265,valor,valor##es,plur,2,artificial,0.260090708732605,plural,plural,son,es,Los valor##es [MASK],"[CLS] , Los , valor , ##es , [MASK] , [SEP]",single-token,1.3467248290702063,-4.812032314406285,4.812032314406324
1267,1267,inconveniente,inconveniente,sing,1,default,0.0006989870453253,plural,plural,son,s,El inconveniente [MASK],"[CLS] , El , inconveniente , [MASK] , [SEP]",single-token,7.265878349056226,4.978427421873718,-4.978427421873773
1269,1269,inconveniente,inconvenientes,plur,1,default,0.1640772819519043,plural,plural,son,s,Los inconvenientes [MASK],"[CLS] , Los , inconvenientes , [MASK] , [SEP]",single-token,1.8074177307385428,-6.387304806789402,6.387304806789454
1271,1271,inconveniente,inconveniente##s,plur,2,artificial,0.0789900049567222,plural,plural,son,s,Los inconveniente##s [MASK],"[CLS] , Los , inconveniente , ##s , [MASK] , [SEP]",single-token,2.538433954054548,-5.6683702844481445,5.668370284448177
