,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1935,1935,cyclea,cycleas,plur,4,default,0.0028483315836638,plural,plural,son,s,[MASK] cycleas [MASK],"[CLS] , [MASK] , c , ##y , ##cle , ##as , [MASK] , [SEP]",nonmorphemic,5.861021865361235,-1.3977980573800082,1.3977980573801418
1937,1937,cyclea,cyclea##s,plur,5,artificial,0.0025273265782743,plural,plural,son,s,[MASK] cyclea##s [MASK],"[CLS] , [MASK] , c , ##y , ##cle , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.980593223360637,-0.06893539355067357,0.06893539355067434
1939,1939,naia,naia,sing,2,default,0.0002657464647199,plural,plural,son,s,[MASK] naia [MASK],"[CLS] , [MASK] , na , ##ia , [MASK] , [SEP]",nonmorphemic,8.232967843859882,3.160439594859999,-3.1604395948603456
1941,1941,naia,naias,plur,2,default,0.0035800540354102,plural,plural,son,s,[MASK] naias [MASK],"[CLS] , [MASK] , na , ##ias , [MASK] , [SEP]",nonmorphemic,5.632377384993413,-0.8867912178882484,0.8867912178882882
1943,1943,naia,naia##s,plur,3,artificial,0.0027287483680993,plural,plural,son,s,[MASK] naia##s [MASK],"[CLS] , [MASK] , na , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.90391224813994,0.010861301581962302,-0.010861301581951735
1945,1945,qeia,qeia,sing,3,default,0.0005451628239825,plural,plural,son,s,[MASK] qeia [MASK],"[CLS] , [MASK] , q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,7.514426048319808,3.19406856253391,-3.194068562533975
1947,1947,qeia,qeias,plur,3,default,0.0138013279065489,plural,plural,son,s,[MASK] qeias [MASK],"[CLS] , [MASK] , q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,4.282990466336073,-1.5783605497652733,1.5783605497652928
1949,1949,qeia,qeia##s,plur,4,artificial,0.0061960923485457,plural,plural,son,s,[MASK] qeia##s [MASK],"[CLS] , [MASK] , q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.083836451996012,0.4754881828839306,-0.4754881828839416
1951,1951,mcdoa,mcdoa,sing,4,default,0.0002076719538308,plural,plural,son,s,[MASK] mcdoa [MASK],"[CLS] , [MASK] , m , ##c , ##do , ##a , [MASK] , [SEP]",nonmorphemic,8.47955086830931,3.740895273622864,-3.7408952736231864
1953,1953,mcdoa,mcdoas,plur,4,default,0.002028316957876,plural,plural,son,s,[MASK] mcdoas [MASK],"[CLS] , [MASK] , m , ##c , ##do , ##as , [MASK] , [SEP]",nonmorphemic,6.200548914599425,-0.3835554178294167,0.38355541782941593
1955,1955,mcdoa,mcdoa##s,plur,5,artificial,0.0025869035162031,plural,plural,son,s,[MASK] mcdoa##s [MASK],"[CLS] , [MASK] , m , ##c , ##do , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.957293672104527,0.6727948834092423,-0.6727948834092501
1957,1957,hyio,hyio,sing,3,default,0.0011720261536538,plural,plural,son,s,[MASK] hyio [MASK],"[CLS] , [MASK] , h , ##yi , ##o , [MASK] , [SEP]",nonmorphemic,6.749021272671984,1.7805915122529825,-1.7805915122530298
1959,1959,hyio,hyios,plur,3,default,0.0127821872010827,plural,plural,son,s,[MASK] hyios [MASK],"[CLS] , [MASK] , h , ##yi , ##os , [MASK] , [SEP]",nonmorphemic,4.35970270218122,-1.6564011910098415,1.6564011910098737
1961,1961,hyio,hyio##s,plur,4,artificial,0.0029728538356721,plural,plural,son,s,[MASK] hyio##s [MASK],"[CLS] , [MASK] , h , ##yi , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.818232900092642,-0.07190320912894865,0.07190320912894495
1963,1963,knao,knao,sing,3,default,0.0004860174376517,plural,plural,son,s,[MASK] knao [MASK],"[CLS] , [MASK] , k , ##na , ##o , [MASK] , [SEP]",nonmorphemic,7.62926605476557,2.65013169523668,-2.6501316952367775
1965,1965,knao,knaos,plur,3,default,0.0037470299284905,plural,plural,son,s,[MASK] knaos [MASK],"[CLS] , [MASK] , k , ##na , ##os , [MASK] , [SEP]",nonmorphemic,5.586791771881823,0.20836924370171506,-0.20836924370170257
1967,1967,knao,knao##s,plur,4,artificial,0.0014881090028211,plural,plural,son,s,[MASK] knao##s [MASK],"[CLS] , [MASK] , k , ##na , ##o , ##s , [MASK] , [SEP]",nonmorphemic,6.510249090670119,0.9583631027246957,-0.9583631027247087
1969,1969,mcclea,mcclea,sing,4,default,0.0001203833089675,plural,plural,son,s,[MASK] mcclea [MASK],"[CLS] , [MASK] , m , ##c , ##cle , ##a , [MASK] , [SEP]",nonmorphemic,9.024829664536972,4.0845493658707355,-4.084549365871347
1971,1971,mcclea,mccleas,plur,4,default,0.0021356174256652,plural,plural,son,s,[MASK] mccleas [MASK],"[CLS] , [MASK] , m , ##c , ##cle , ##as , [MASK] , [SEP]",nonmorphemic,6.148999481760529,-0.5762448419437218,0.5762448419437344
1973,1973,mcclea,mcclea##s,plur,5,artificial,0.0021526040509343,plural,plural,son,s,[MASK] mcclea##s [MASK],"[CLS] , [MASK] , m , ##c , ##cle , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.141076983256113,-0.19242050787458087,0.19242050787459794
1975,1975,shoia,shoia,sing,2,default,0.00041832216084,plural,plural,son,s,[MASK] shoia [MASK],"[CLS] , [MASK] , sho , ##ia , [MASK] , [SEP]",nonmorphemic,7.779258702578438,1.9841685826134494,-1.984168582613523
1977,1977,shoia,shoias,plur,2,default,0.0047747720964252,plural,plural,son,s,[MASK] shoias [MASK],"[CLS] , [MASK] , sho , ##ias , [MASK] , [SEP]",nonmorphemic,5.344409034685805,-0.9282121809766029,0.9282121809766264
1979,1979,shoia,shoia##s,plur,3,artificial,0.0052250144071877,plural,plural,son,s,[MASK] shoia##s [MASK],"[CLS] , [MASK] , sho , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.254297723778566,-0.8604664855595727,0.8604664855596155
1981,1981,seia,seia,sing,2,default,0.0004299283318687,plural,plural,son,s,[MASK] seia [MASK],"[CLS] , [MASK] , se , ##ia , [MASK] , [SEP]",nonmorphemic,7.751892033240403,2.4895649285583215,-2.4895649285583694
1983,1983,seia,seias,plur,2,default,0.0115768974646925,plural,plural,son,s,[MASK] seias [MASK],"[CLS] , [MASK] , se , ##ias , [MASK] , [SEP]",nonmorphemic,4.458743764609325,-1.5838780471639575,1.5838780471639666
1985,1985,seia,seia##s,plur,3,artificial,0.0095188245177268,plural,plural,son,s,[MASK] seia##s [MASK],"[CLS] , [MASK] , se , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,4.654483912831219,-1.1424795097717793,1.1424795097717784
1987,1987,cza,cza,sing,2,default,7.382094190688804e-05,plural,plural,son,s,[MASK] cza [MASK],"[CLS] , [MASK] , c , ##za , [MASK] , [SEP]",nonmorphemic,9.513868100935722,2.4947395060890685,-2.494739506088983
1989,1989,cza,czas,plur,2,default,0.000861819833517,plural,plural,son,s,[MASK] czas [MASK],"[CLS] , [MASK] , c , ##zas , [MASK] , [SEP]",nonmorphemic,7.056464318987163,-0.05902480202490068,0.059024802024890376
1991,1991,cza,cza##s,plur,3,artificial,0.0012583499774336,plural,plural,son,s,[MASK] cza##s [MASK],"[CLS] , [MASK] , c , ##za , ##s , [MASK] , [SEP]",nonmorphemic,6.677953957937121,0.29894636979425915,-0.2989463697942879
1993,1993,chio,chio,sing,2,default,0.0010212766937911,plural,plural,son,s,[MASK] chio [MASK],"[CLS] , [MASK] , chi , ##o , [MASK] , [SEP]",nonmorphemic,6.886701773780474,2.227612015160031,-2.2276120151600773
1995,1995,chio,chios,plur,2,default,0.0167061667889356,plural,plural,son,s,[MASK] chios [MASK],"[CLS] , [MASK] , chi , ##os , [MASK] , [SEP]",nonmorphemic,4.091977358923828,-1.7997589416615476,1.7997589416615618
1997,1997,chio,chio##s,plur,3,artificial,0.0111565375700593,plural,plural,son,s,[MASK] chio##s [MASK],"[CLS] , [MASK] , chi , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.495729623746486,-0.7612138721753441,0.7612138721753434
1999,1999,schloo,schloo,sing,4,default,0.0007085613906383,plural,plural,son,s,[MASK] schloo [MASK],"[CLS] , [MASK] , s , ##ch , ##lo , ##o , [MASK] , [SEP]",nonmorphemic,7.252273853838769,2.4558679021268937,-2.455867902126956
2001,2001,schloo,schloos,plur,4,default,0.0103710545226931,plural,plural,son,s,[MASK] schloos [MASK],"[CLS] , [MASK] , s , ##ch , ##lo , ##os , [MASK] , [SEP]",nonmorphemic,4.568736572162136,-0.4926490142916977,0.4926490142916967
2003,2003,schloo,schloo##s,plur,5,artificial,0.0061081233434379,plural,plural,son,s,[MASK] schloo##s [MASK],"[CLS] , [MASK] , s , ##ch , ##lo , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.098135698077528,0.03130288288618033,-0.03130288288618139
2005,2005,hroia,hroia,sing,3,default,0.0003188361879438,plural,plural,son,s,[MASK] hroia [MASK],"[CLS] , [MASK] , h , ##ro , ##ia , [MASK] , [SEP]",nonmorphemic,8.050833104492158,2.7430171706364446,-2.7430171706364863
2007,2007,hroia,hroias,plur,3,default,0.0149571048095822,plural,plural,son,s,[MASK] hroias [MASK],"[CLS] , [MASK] , h , ##ro , ##ias , [MASK] , [SEP]",nonmorphemic,4.202568853936156,-1.2043280340061475,1.204328034006164
2009,2009,hroia,hroia##s,plur,4,artificial,0.0034938021562993,plural,plural,son,s,[MASK] hroia##s [MASK],"[CLS] , [MASK] , h , ##ro , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.656764692714518,0.22900442989267678,-0.22900442989268904
2011,2011,claio,claio,sing,2,default,0.001530218636617,plural,plural,son,s,[MASK] claio [MASK],"[CLS] , [MASK] , cla , ##io , [MASK] , [SEP]",nonmorphemic,6.482344654037274,2.2335781796619605,-2.2335781796620005
2013,2013,claio,claios,plur,2,default,0.0117033962160348,plural,plural,son,s,[MASK] claios [MASK],"[CLS] , [MASK] , cla , ##ios , [MASK] , [SEP]",nonmorphemic,4.44787620442525,-0.7645516946427708,0.7645516946427648
2015,2015,claio,claio##s,plur,3,artificial,0.0115945460274815,plural,plural,son,s,[MASK] claio##s [MASK],"[CLS] , [MASK] , cla , ##io , ##s , [MASK] , [SEP]",nonmorphemic,4.457220461479104,-0.770571677586827,0.7705716775868277
2017,2017,sziao,sziao,sing,3,default,0.0008476785151287,plural,plural,son,s,[MASK] sziao [MASK],"[CLS] , [MASK] , s , ##zia , ##o , [MASK] , [SEP]",nonmorphemic,7.073009103570486,2.188876111685362,-2.1888761116854676
2019,2019,sziao,sziaos,plur,3,default,0.0069667473435401,plural,plural,son,s,[MASK] sziaos [MASK],"[CLS] , [MASK] , s , ##zia , ##os , [MASK] , [SEP]",nonmorphemic,4.966606828334066,-0.004626695677812265,0.0046266956778009865
2021,2021,sziao,sziao##s,plur,4,artificial,0.0049076247960329,plural,plural,son,s,[MASK] sziao##s [MASK],"[CLS] , [MASK] , s , ##zia , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.316965202481784,-0.04387317729974782,0.04387317729976695
2023,2023,pfaia,pfaia,sing,3,default,0.0002856512728612,plural,plural,son,s,[MASK] pfaia [MASK],"[CLS] , [MASK] , p , ##fa , ##ia , [MASK] , [SEP]",nonmorphemic,8.160738816786623,2.804123829027418,-2.8041238290277093
2025,2025,pfaia,pfaias,plur,3,default,0.0078423395752906,plural,plural,son,s,[MASK] pfaias [MASK],"[CLS] , [MASK] , p , ##fa , ##ias , [MASK] , [SEP]",nonmorphemic,4.848218073921137,-2.0806950809768567,2.080695080976931
2027,2027,pfaia,pfaia##s,plur,4,artificial,0.0028332769870758,plural,plural,son,s,[MASK] pfaia##s [MASK],"[CLS] , [MASK] , p , ##fa , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.866321291266145,-0.015953074693835667,0.01595307469383633
2029,2029,thraia,thraia,sing,3,default,0.0004049717099405,plural,plural,son,s,[MASK] thraia [MASK],"[CLS] , [MASK] , th , ##ra , ##ia , [MASK] , [SEP]",nonmorphemic,7.811693345296061,2.292874868042394,-2.292874868042589
2031,2031,thraia,thraias,plur,3,default,0.0075689158402383,plural,plural,son,s,[MASK] thraias [MASK],"[CLS] , [MASK] , th , ##ra , ##ias , [MASK] , [SEP]",nonmorphemic,4.8837054397236175,-2.1225929054664183,2.12259290546644
2033,2033,thraia,thraia##s,plur,4,artificial,0.0028478919994086,plural,plural,son,s,[MASK] thraia##s [MASK],"[CLS] , [MASK] , th , ##ra , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.861176207707416,-0.1539291471439057,0.15392914714392963
2035,2035,smeo,smeo,sing,3,default,0.0009014705428853,plural,plural,son,s,[MASK] smeo [MASK],"[CLS] , [MASK] , s , ##me , ##o , [MASK] , [SEP]",nonmorphemic,7.011483191522691,2.5594158020231133,-2.5594158020231794
2037,2037,smeo,smeos,plur,3,default,0.0073512024246156,plural,plural,son,s,[MASK] smeos [MASK],"[CLS] , [MASK] , s , ##me , ##os , [MASK] , [SEP]",nonmorphemic,4.912891383951826,-0.4825005290749331,0.4825005290749458
2039,2039,smeo,smeo##s,plur,4,artificial,0.0131923099979758,plural,plural,son,s,[MASK] smeo##s [MASK],"[CLS] , [MASK] , s , ##me , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.328121195064017,-0.3524947863079433,0.35249478630794395
2041,2041,twoia,twoia,sing,4,default,0.0001700698921922,plural,plural,son,s,[MASK] twoia [MASK],"[CLS] , [MASK] , t , ##w , ##o , ##ia , [MASK] , [SEP]",nonmorphemic,8.679301074862314,2.590198095538839,-2.5901980955391464
2043,2043,twoia,twoias,plur,4,default,0.0006822413997724,plural,plural,son,s,[MASK] twoias [MASK],"[CLS] , [MASK] , t , ##w , ##o , ##ias , [MASK] , [SEP]",nonmorphemic,7.29012700413873,1.3792191146468697,-1.3792191146469563
2045,2045,twoia,twoia##s,plur,5,artificial,0.0007169261807575,plural,plural,son,s,[MASK] twoia##s [MASK],"[CLS] , [MASK] , t , ##w , ##o , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,7.240537678372652,1.218392811729582,-1.2183928117296805
2047,2047,thriao,thriao,sing,3,default,0.0007174215861596,plural,plural,son,s,[MASK] thriao [MASK],"[CLS] , [MASK] , th , ##ria , ##o , [MASK] , [SEP]",nonmorphemic,7.239846903885237,2.073223653906126,-2.073223653906148
2049,2049,thriao,thriaos,plur,3,default,0.0052908211946487,plural,plural,son,s,[MASK] thriaos [MASK],"[CLS] , [MASK] , th , ##ria , ##os , [MASK] , [SEP]",nonmorphemic,5.241781809876363,-1.1107467460567415,1.1107467460567655
2051,2051,thriao,thriao##s,plur,4,artificial,0.0030899327248334,plural,plural,son,s,[MASK] thriao##s [MASK],"[CLS] , [MASK] , th , ##ria , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.779605960208041,0.3484486993428746,-0.3484486993428894
2053,2053,twao,twao,sing,4,default,0.0004342369793448,plural,plural,son,s,[MASK] twao [MASK],"[CLS] , [MASK] , t , ##w , ##a , ##o , [MASK] , [SEP]",nonmorphemic,7.741920137530109,2.377547393619346,-2.377547393619468
2055,2055,twao,twaos,plur,4,default,0.000802477588877,plural,plural,son,s,[MASK] twaos [MASK],"[CLS] , [MASK] , t , ##w , ##a , ##os , [MASK] , [SEP]",nonmorphemic,7.127806629982978,1.5017786229084757,-1.5017786229085655
2057,2057,twao,twao##s,plur,5,artificial,0.0012698653154075,plural,plural,son,s,[MASK] twao##s [MASK],"[CLS] , [MASK] , t , ##w , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,6.668844434995652,1.2636824330011915,-1.2636824330011815
2059,2059,spraia,spraia,sing,3,default,0.0001580848183948,plural,plural,son,s,[MASK] spraia [MASK],"[CLS] , [MASK] , sp , ##ra , ##ia , [MASK] , [SEP]",nonmorphemic,8.752378843692563,2.7301741461596123,-2.730174146159941
2061,2061,spraia,spraias,plur,3,default,0.0026377637404948,plural,plural,son,s,[MASK] spraias [MASK],"[CLS] , [MASK] , sp , ##ra , ##ias , [MASK] , [SEP]",nonmorphemic,5.937823788783108,-0.8906779033877994,0.8906779033878288
2063,2063,spraia,spraia##s,plur,4,artificial,0.0006799238035455,plural,plural,son,s,[MASK] spraia##s [MASK],"[CLS] , [MASK] , sp , ##ra , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,7.293529819682105,1.2841210479557539,-1.2841210479557728
2065,2065,mccloo,mccloo,sing,4,default,0.0010313482489436,plural,plural,son,s,[MASK] mccloo [MASK],"[CLS] , [MASK] , m , ##c , ##clo , ##o , [MASK] , [SEP]",nonmorphemic,6.876888353150475,3.2666907415778264,-3.266690741577909
2067,2067,mccloo,mccloos,plur,4,default,0.0177659057080745,plural,plural,son,s,[MASK] mccloos [MASK],"[CLS] , [MASK] , m , ##c , ##clo , ##os , [MASK] , [SEP]",nonmorphemic,4.030474068085695,-1.0047002295556302,1.00470022955563
2069,2069,mccloo,mccloo##s,plur,5,artificial,0.0142370937392115,plural,plural,son,s,[MASK] mccloo##s [MASK],"[CLS] , [MASK] , m , ##c , ##clo , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.251904485175284,-0.18913938478214032,0.18913938478214182
2071,2071,czaio,czaio,sing,3,default,0.0006095463177189,plural,plural,son,s,[MASK] czaio [MASK],"[CLS] , [MASK] , c , ##za , ##io , [MASK] , [SEP]",nonmorphemic,7.402795618954184,2.922770989765638,-2.9227709897656746
2073,2073,czaio,czaios,plur,3,default,0.0020997761748731,plural,plural,son,s,[MASK] czaios [MASK],"[CLS] , [MASK] , c , ##za , ##ios , [MASK] , [SEP]",nonmorphemic,6.165924523326929,-0.2308307094521469,0.23083070945218898
2075,2075,czaio,czaio##s,plur,4,artificial,0.0043259491212666,plural,plural,son,s,[MASK] czaio##s [MASK],"[CLS] , [MASK] , c , ##za , ##io , ##s , [MASK] , [SEP]",nonmorphemic,5.4431237126700855,0.8233388996919162,-0.8233388996919137
2077,2077,spro,spro,sing,2,default,1.327042355114827e-05,plural,plural,son,s,[MASK] spro [MASK],"[CLS] , [MASK] , sp , ##ro , [MASK] , [SEP]",nonmorphemic,11.22997279218316,1.9107618270894982,-1.9107618270894973
2079,2079,spro,spros,plur,2,default,0.0001575400528963,plural,plural,son,s,[MASK] spros [MASK],"[CLS] , [MASK] , sp , ##ros , [MASK] , [SEP]",nonmorphemic,8.755830827924486,-0.22948167704953804,0.22948167704989086
2081,2081,spro,spro##s,plur,3,artificial,9.223999950336292e-05,plural,plural,son,s,[MASK] spro##s [MASK],"[CLS] , [MASK] , sp , ##ro , ##s , [MASK] , [SEP]",nonmorphemic,9.291116687387651,0.4104977653648447,-0.4104977653645366
2083,2083,sloia,sloia,sing,3,default,0.0003553237474989,plural,plural,son,s,[MASK] sloia [MASK],"[CLS] , [MASK] , s , ##lo , ##ia , [MASK] , [SEP]",nonmorphemic,7.94248121929042,2.60432338710208,-2.604323387102101
2085,2085,sloia,sloias,plur,3,default,0.0091145550832152,plural,plural,son,s,[MASK] sloias [MASK],"[CLS] , [MASK] , s , ##lo , ##ias , [MASK] , [SEP]",nonmorphemic,4.69788268353869,-1.5212946142996158,1.5212946142996207
2087,2087,sloia,sloia##s,plur,4,artificial,0.0031298892572522,plural,plural,son,s,[MASK] sloia##s [MASK],"[CLS] , [MASK] , s , ##lo , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.76675765612558,-0.1039781424697086,0.10397814246970852
2089,2089,maa,maa,sing,2,default,0.0004690394562203,plural,plural,son,s,[MASK] maa [MASK],"[CLS] , [MASK] , ma , ##a , [MASK] , [SEP]",nonmorphemic,7.664823664655004,2.549727892147425,-2.549727892147517
2091,2091,maa,maas,plur,2,default,0.004965060390532,plural,plural,son,s,[MASK] maas [MASK],"[CLS] , [MASK] , ma , ##as , [MASK] , [SEP]",nonmorphemic,5.305329818309826,-0.10656029964379332,0.10656029964379843
2093,2093,maa,maa##s,plur,3,artificial,0.006085081025958,plural,plural,son,s,[MASK] maa##s [MASK],"[CLS] , [MASK] , ma , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.101915236943861,0.30286937613455134,-0.30286937613456055
2095,2095,scruo,scruo,sing,3,default,0.0009003757149912,plural,plural,son,s,[MASK] scruo [MASK],"[CLS] , [MASK] , s , ##cru , ##o , [MASK] , [SEP]",nonmorphemic,7.012698420651226,2.2477602053538988,-2.247760205353944
2097,2097,scruo,scruos,plur,3,default,0.00810107588768,plural,plural,son,s,[MASK] scruos [MASK],"[CLS] , [MASK] , s , ##cru , ##os , [MASK] , [SEP]",nonmorphemic,4.815758400484776,-0.5137281214156859,0.5137281214156937
2099,2099,scruo,scruo##s,plur,4,artificial,0.0053844433277845,plural,plural,son,s,[MASK] scruo##s [MASK],"[CLS] , [MASK] , s , ##cru , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.224241348316279,0.21523238114508914,-0.2152323811450873
2101,2101,scraa,scraa,sing,3,default,0.0002679900208022,plural,plural,son,s,[MASK] scraa [MASK],"[CLS] , [MASK] , s , ##cra , ##a , [MASK] , [SEP]",nonmorphemic,8.224560813959208,2.6525378070238803,-2.6525378070240384
2103,2103,scraa,scraas,plur,3,default,0.0049299839884042,plural,plural,son,s,[MASK] scraas [MASK],"[CLS] , [MASK] , s , ##cra , ##as , [MASK] , [SEP]",nonmorphemic,5.3124195387209925,-1.5181545431134609,1.5181545431135224
2105,2105,scraa,scraa##s,plur,4,artificial,0.0014249447267502,plural,plural,son,s,[MASK] scraa##s [MASK],"[CLS] , [MASK] , s , ##cra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.553622254259242,0.8753972216988446,-0.8753972216988782
2107,2107,swo,swo,sing,3,default,0.0009596361196599,plural,plural,son,s,[MASK] swo [MASK],"[CLS] , [MASK] , s , ##w , ##o , [MASK] , [SEP]",nonmorphemic,6.94895638737782,2.6012172295804747,-2.601217229580567
2109,2109,swo,swos,plur,3,default,0.0050624595023691,plural,plural,son,s,[MASK] swos [MASK],"[CLS] , [MASK] , s , ##w , ##os , [MASK] , [SEP]",nonmorphemic,5.285902846113492,0.4571590256373028,-0.45715902563730604
2111,2111,swo,swo##s,plur,4,artificial,0.0033925974275916,plural,plural,son,s,[MASK] swo##s [MASK],"[CLS] , [MASK] , s , ##w , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.68615944814391,0.7974133706633664,-0.797413370663389
2113,2113,piao,piao,sing,3,default,0.0005828134599141,plural,plural,son,s,[MASK] piao [MASK],"[CLS] , [MASK] , pi , ##a , ##o , [MASK] , [SEP]",nonmorphemic,7.447643388655664,2.552213675571714,-2.5522136755718416
2115,2115,piao,piaos,plur,3,default,0.008359401486814,plural,plural,son,s,[MASK] piaos [MASK],"[CLS] , [MASK] , pi , ##a , ##os , [MASK] , [SEP]",nonmorphemic,4.784368446934752,-0.4994288221522041,0.4994288221522054
2117,2117,piao,piao##s,plur,4,artificial,0.0059539997018873,plural,plural,son,s,[MASK] piao##s [MASK],"[CLS] , [MASK] , pi , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.123692066457857,0.37154243146536103,-0.37154243146537097
2119,2119,streo,streo,sing,2,default,0.0012566802324727,plural,plural,son,s,[MASK] streo [MASK],"[CLS] , [MASK] , st , ##reo , [MASK] , [SEP]",nonmorphemic,6.6792817711774655,1.5653567158435697,-1.5653567158435726
2121,2121,streo,streos,plur,2,default,0.0084954723715782,plural,plural,son,s,[MASK] streos [MASK],"[CLS] , [MASK] , st , ##reos , [MASK] , [SEP]",nonmorphemic,4.768221919568025,-0.5575089463874514,0.5575089463874523
2123,2123,streo,streo##s,plur,3,artificial,0.0064060650765895,plural,plural,son,s,[MASK] streo##s [MASK],"[CLS] , [MASK] , st , ##reo , ##s , [MASK] , [SEP]",nonmorphemic,5.050510069153423,-0.4264759431207974,0.4264759431207984
2125,2125,schneia,schneia,sing,4,default,0.0002392026071902,plural,plural,son,s,[MASK] schneia [MASK],"[CLS] , [MASK] , s , ##ch , ##ne , ##ia , [MASK] , [SEP]",nonmorphemic,8.338199636322464,2.4620628356387417,-2.4620628356388754
2127,2127,schneia,schneias,plur,4,default,0.0051128058694303,plural,plural,son,s,[MASK] schneias [MASK],"[CLS] , [MASK] , s , ##ch , ##ne , ##ias , [MASK] , [SEP]",nonmorphemic,5.276006931641398,-0.7452677666903975,0.7452677666904225
2129,2129,schneia,schneia##s,plur,5,artificial,0.0018978234147652,plural,plural,son,s,[MASK] schneia##s [MASK],"[CLS] , [MASK] , s , ##ch , ##ne , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,6.267047620654116,0.4343495795357635,-0.43434957953581305
2131,2131,hyoo,hyoo,sing,3,default,0.001425027498044,plural,plural,son,s,[MASK] hyoo [MASK],"[CLS] , [MASK] , h , ##yo , ##o , [MASK] , [SEP]",nonmorphemic,6.553564168574671,2.152308451703295,-2.1523084517033397
2133,2133,hyoo,hyoos,plur,3,default,0.0099325394257903,plural,plural,son,s,[MASK] hyoos [MASK],"[CLS] , [MASK] , h , ##yo , ##os , [MASK] , [SEP]",nonmorphemic,4.611939100911104,-0.365665976654018,0.36566597665402983
2135,2135,hyoo,hyoo##s,plur,4,artificial,0.0041745640337467,plural,plural,son,s,[MASK] hyoo##s [MASK],"[CLS] , [MASK] , h , ##yo , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.478745349186463,0.8502073344763872,-0.8502073344763846
2137,2137,slaia,slaia,sing,3,default,0.0003161379136145,plural,plural,son,s,[MASK] slaia [MASK],"[CLS] , [MASK] , s , ##la , ##ia , [MASK] , [SEP]",nonmorphemic,8.05933200409867,2.592720917216065,-2.5927209172160937
2139,2139,slaia,slaias,plur,3,default,0.0067468672059476,plural,plural,son,s,[MASK] slaias [MASK],"[CLS] , [MASK] , s , ##la , ##ias , [MASK] , [SEP]",nonmorphemic,4.998676999471012,-1.2997237668750339,1.2997237668750794
2141,2141,slaia,slaia##s,plur,4,artificial,0.0025357117410749,plural,plural,son,s,[MASK] slaia##s [MASK],"[CLS] , [MASK] , s , ##la , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.977280915636279,0.13544458379484414,-0.1354445837948287
2143,2143,sha,sha,sing,2,default,0.0014290972612798,plural,plural,son,s,[MASK] sha [MASK],"[CLS] , [MASK] , sh , ##a , [MASK] , [SEP]",nonmorphemic,6.55071231987342,1.5744542802513264,-1.5744542802513366
2145,2145,sha,shas,plur,2,default,0.0095870764926075,plural,plural,son,s,[MASK] shas [MASK],"[CLS] , [MASK] , sh , ##as , [MASK] , [SEP]",nonmorphemic,4.647339286134546,-1.192921601725618,1.1929216017256388
2147,2147,sha,sha##s,plur,3,artificial,0.006357782986015,plural,plural,son,s,[MASK] sha##s [MASK],"[CLS] , [MASK] , sh , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.0580755495052605,-0.15213539997625158,0.15213539997624093
2149,2149,schniao,schniao,sing,4,default,0.0006253553438,plural,plural,son,s,[MASK] schniao [MASK],"[CLS] , [MASK] , s , ##ch , ##nia , ##o , [MASK] , [SEP]",nonmorphemic,7.377190519711173,2.241446089529939,-2.241446089529992
2151,2151,schniao,schniaos,plur,4,default,0.0045127961784601,plural,plural,son,s,[MASK] schniaos [MASK],"[CLS] , [MASK] , s , ##ch , ##nia , ##os , [MASK] , [SEP]",nonmorphemic,5.400838322361212,-0.7737759807649089,0.7737759807649268
