,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
2579,2579,cuo,cuo##s,plur,3,artificial,0.0289167948067188,plural,plural,son,s,Los cuo##s [MASK],"[CLS] , Los , cu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,3.543332717476826,-5.2257347924283,5.225734792428305
2581,2581,trio,trio,sing,2,default,0.0013308497145771,plural,plural,son,s,El trio [MASK],"[CLS] , El , tri , ##o , [MASK] , [SEP]",nonmorphemic,6.621937657606675,2.476500933896217,-2.476500933896286
2583,2583,trio,trios,plur,2,default,0.0332630388438701,plural,plural,son,s,Los trios [MASK],"[CLS] , Los , tri , ##os , [MASK] , [SEP]",nonmorphemic,3.4033084430689904,-4.782476880742106,4.782476880742188
2585,2585,trio,trio##s,plur,3,artificial,0.0440156050026416,plural,plural,son,s,Los trio##s [MASK],"[CLS] , Los , tri , ##o , ##s , [MASK] , [SEP]",nonmorphemic,3.1232110487896194,-4.175420280439631,4.175420280439776
2587,2587,thaia,thaia,sing,3,default,0.0002548114862293,plural,plural,son,s,La thaia [MASK],"[CLS] , La , th , ##ai , ##a , [MASK] , [SEP]",nonmorphemic,8.274986555889452,4.218932261672093,-4.2189322616720935
2589,2589,thaia,thaias,plur,3,default,0.0809927582740783,plural,plural,son,s,Las thaias [MASK],"[CLS] , Las , th , ##ai , ##as , [MASK] , [SEP]",nonmorphemic,2.5133955323302,-5.225624042536262,5.225624042536387
2591,2591,thaia,thaia##s,plur,4,artificial,0.0807724222540855,plural,plural,son,s,Las thaia##s [MASK],"[CLS] , Las , th , ##ai , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.516119680450736,-4.927107377561169,4.927107377561304
2593,2593,hoo,hoo,sing,2,default,0.0004919625353068,plural,plural,son,s,El hoo [MASK],"[CLS] , El , ho , ##o , [MASK] , [SEP]",nonmorphemic,7.617107992121737,3.635171842140383,-3.6351718421404033
2595,2595,hoo,hoos,plur,2,default,0.0750236734747886,plural,plural,son,s,Los hoos [MASK],"[CLS] , Los , ho , ##os , [MASK] , [SEP]",nonmorphemic,2.589951568921133,-4.8653573583397165,4.865357358339878
2597,2597,hoo,hoo##s,plur,3,artificial,0.0779984518885612,plural,plural,son,s,Los hoo##s [MASK],"[CLS] , Los , ho , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.5510663000720597,-5.0656719006652935,5.065671900665347
2599,2599,glaia,glaia,sing,3,default,0.0002078256948152,plural,plural,son,s,La glaia [MASK],"[CLS] , La , gl , ##ai , ##a , [MASK] , [SEP]",nonmorphemic,8.478810835281903,4.660484244781681,-4.660484244781949
2601,2601,glaia,glaias,plur,3,default,0.0566758401691913,plural,plural,son,s,Las glaias [MASK],"[CLS] , Las , gl , ##ai , ##as , [MASK] , [SEP]",nonmorphemic,2.8704072583633318,-5.024941547206706,5.024941547206882
2603,2603,glaia,glaia##s,plur,4,artificial,0.0430792234838008,plural,plural,son,s,Las glaia##s [MASK],"[CLS] , Las , gl , ##ai , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.1447144518378103,-4.697191292045809,4.69719129204592
2605,2605,mcgaia,mcgaia,sing,4,default,3.137265230179764e-05,plural,plural,son,s,La mcgaia [MASK],"[CLS] , La , m , ##c , ##ga , ##ia , [MASK] , [SEP]",nonmorphemic,10.369573990346346,4.750058143119106,-4.750058143119104
2607,2607,mcgaia,mcgaias,plur,4,default,0.0142361391335725,plural,plural,son,s,Las mcgaias [MASK],"[CLS] , Las , m , ##c , ##ga , ##ias , [MASK] , [SEP]",nonmorphemic,4.251971538020571,-3.8671193513368642,3.8671193513371565
2609,2609,mcgaia,mcgaia##s,plur,5,artificial,0.0073449974879622,plural,plural,son,s,Las mcgaia##s [MASK],"[CLS] , Las , m , ##c , ##ga , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,4.913735811362857,-3.434799279663899,3.4347992796641824
2611,2611,physoa,physoa,sing,4,default,0.0003879776631947,plural,plural,son,s,La physoa [MASK],"[CLS] , La , p , ##hy , ##so , ##a , [MASK] , [SEP]",nonmorphemic,7.854562789083832,5.343477141143925,-5.343477141144081
2613,2613,physoa,physoas,plur,4,default,0.1728464514017105,plural,plural,son,s,Las physoas [MASK],"[CLS] , Las , p , ##hy , ##so , ##as , [MASK] , [SEP]",nonmorphemic,1.7553516427546032,-6.384523405167642,6.384523405167669
2615,2615,physoa,physoa##s,plur,5,artificial,0.1591838300228119,plural,plural,son,s,Las physoa##s [MASK],"[CLS] , Las , p , ##hy , ##so , ##a , ##s , [MASK] , [SEP]",nonmorphemic,1.8376955809389253,-6.071086419715703,6.071086419715975
2617,2617,hrua,hrua,sing,3,default,0.0002415288763586,plural,plural,son,s,La hrua [MASK],"[CLS] , La , h , ##ru , ##a , [MASK] , [SEP]",nonmorphemic,8.328521521176427,4.325810497699139,-4.325810497699315
2619,2619,hrua,hruas,plur,3,default,0.0350818410515785,plural,plural,son,s,Las hruas [MASK],"[CLS] , Las , h , ##ru , ##as , [MASK] , [SEP]",nonmorphemic,3.35007163133934,-5.180423827149548,5.180423827150006
2621,2621,hrua,hrua##s,plur,4,artificial,0.0431301370263099,plural,plural,son,s,Las hrua##s [MASK],"[CLS] , Las , h , ##ru , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.143533291274106,-5.13398271492311,5.133982714923339
2623,2623,naio,naio,sing,2,default,0.0006612805882468,plural,plural,son,s,El naio [MASK],"[CLS] , El , na , ##io , [MASK] , [SEP]",nonmorphemic,7.321332317643296,3.8265485632632195,-3.826548563263341
2625,2625,naio,naios,plur,2,default,0.067405566573143,plural,plural,son,s,Los naios [MASK],"[CLS] , Los , na , ##ios , [MASK] , [SEP]",nonmorphemic,2.6970276743682717,-5.5500354611472655,5.550035461147628
2627,2627,naio,naio##s,plur,3,artificial,0.0334603227674961,plural,plural,son,s,Los naio##s [MASK],"[CLS] , Los , na , ##io , ##s , [MASK] , [SEP]",nonmorphemic,3.3973949371013026,-5.564218546179339,5.56421854617953
2629,2629,choia,choia,sing,2,default,8.410492591792718e-05,plural,plural,son,s,La choia [MASK],"[CLS] , La , cho , ##ia , [MASK] , [SEP]",nonmorphemic,9.38344542054932,4.089617808882912,-4.089617808882904
2631,2631,choia,choias,plur,2,default,0.0111468667164444,plural,plural,son,s,Las choias [MASK],"[CLS] , Las , cho , ##ias , [MASK] , [SEP]",nonmorphemic,4.496596832545346,-4.571036306547808,4.57103630654864
2633,2633,choia,choia##s,plur,3,artificial,0.0090678725391626,plural,plural,son,s,Las choia##s [MASK],"[CLS] , Las , cho , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,4.703017602549159,-4.790629403466045,4.79062940346604
2635,2635,wraio,wraio,sing,3,default,0.0005062922718934,plural,plural,son,s,El wraio [MASK],"[CLS] , El , w , ##ra , ##io , [MASK] , [SEP]",nonmorphemic,7.5883964429929724,3.599699526656107,-3.5996995266562424
2637,2637,wraio,wraios,plur,3,default,0.0484096519649028,plural,plural,son,s,Los wraios [MASK],"[CLS] , Los , w , ##ra , ##ios , [MASK] , [SEP]",nonmorphemic,3.028056064378772,-5.854649378265435,5.854649378265611
2639,2639,wraio,wraio##s,plur,4,artificial,0.0509761087596416,plural,plural,son,s,Los wraio##s [MASK],"[CLS] , Los , w , ##ra , ##io , ##s , [MASK] , [SEP]",nonmorphemic,2.97639821171076,-5.632899303410076,5.632899303410242
2641,2641,pfiao,pfiao,sing,3,default,0.000411398592405,plural,plural,son,s,El pfiao [MASK],"[CLS] , El , p , ##fia , ##o , [MASK] , [SEP]",nonmorphemic,7.795948002226669,4.709732125312643,-4.7097321253126925
2643,2643,pfiao,pfiaos,plur,3,default,0.0643488243222236,plural,plural,son,s,Los pfiaos [MASK],"[CLS] , Los , p , ##fia , ##os , [MASK] , [SEP]",nonmorphemic,2.743436615157816,-5.161429017563179,5.161429017563263
2645,2645,pfiao,pfiao##s,plur,4,artificial,0.0576359331607818,plural,plural,son,s,Los pfiao##s [MASK],"[CLS] , Los , p , ##fia , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.8536090661904154,-6.487157856373619,6.487157856373617
2647,2647,czao,czao,sing,3,default,0.0007893401198089,plural,plural,son,s,El czao [MASK],"[CLS] , El , c , ##za , ##o , [MASK] , [SEP]",nonmorphemic,7.1443132529345625,3.5417437271521224,-3.5417437271521357
2649,2649,czao,czaos,plur,3,default,0.0560326315462589,plural,plural,son,s,Los czaos [MASK],"[CLS] , Los , c , ##za , ##os , [MASK] , [SEP]",nonmorphemic,2.8818210517711176,-3.9771970967935673,3.977197096793661
2651,2651,czao,czao##s,plur,4,artificial,0.0945595204830169,plural,plural,son,s,Los czao##s [MASK],"[CLS] , Los , c , ##za , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.358525796371292,-4.811680316327333,4.811680316327445
2653,2653,reia,reia,sing,2,default,0.0002272521815029,plural,plural,son,s,La reia [MASK],"[CLS] , La , rei , ##a , [MASK] , [SEP]",nonmorphemic,8.389450225379646,4.328744007063966,-4.328744007064361
2655,2655,reia,reias,plur,2,default,0.0405711457133293,plural,plural,son,s,Las reias [MASK],"[CLS] , Las , rei , ##as , [MASK] , [SEP]",nonmorphemic,3.204698161755107,-3.98231309397667,3.9823130939767113
2657,2657,reia,reia##s,plur,3,artificial,0.0299574919044971,plural,plural,son,s,Las reia##s [MASK],"[CLS] , Las , rei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.507975838640564,-2.8916106099622514,2.891610609962287
2659,2659,pria,pria,sing,2,default,0.0001187683228636,plural,plural,son,s,La pria [MASK],"[CLS] , La , pri , ##a , [MASK] , [SEP]",nonmorphemic,9.038335829153333,5.084501342149804,-5.084501342149936
2661,2661,pria,prias,plur,2,default,0.0563284493982791,plural,plural,son,s,Las prias [MASK],"[CLS] , Las , pri , ##as , [MASK] , [SEP]",nonmorphemic,2.876555553557549,-4.032068280482085,4.03206828048215
2663,2663,pria,pria##s,plur,3,artificial,0.0446877777576446,plural,plural,son,s,Las pria##s [MASK],"[CLS] , Las , pri , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.1080552429915427,-3.15610399495372,3.1561039949537437
2665,2665,throia,throia,sing,3,default,0.0001750675728544,plural,plural,son,s,La throia [MASK],"[CLS] , La , th , ##ro , ##ia , [MASK] , [SEP]",nonmorphemic,8.650338527973084,4.1199369333766676,-4.119936933377005
2667,2667,throia,throias,plur,3,default,0.0437975749373436,plural,plural,son,s,Las throias [MASK],"[CLS] , Las , th , ##ro , ##ias , [MASK] , [SEP]",nonmorphemic,3.1281768298598456,-5.9108019031352645,5.910801903135987
2669,2669,throia,throia##s,plur,4,artificial,0.0539518669247627,plural,plural,son,s,Las throia##s [MASK],"[CLS] , Las , th , ##ro , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,2.9196629831545224,-5.801092164213639,5.801092164214081
2671,2671,thia,thia,sing,2,default,0.0001339441951131,plural,plural,son,s,La thia [MASK],"[CLS] , La , th , ##ia , [MASK] , [SEP]",nonmorphemic,8.918087299134088,4.478858880288393,-4.4788588802887235
2673,2673,thia,thias,plur,2,default,0.0300551205873489,plural,plural,son,s,Las thias [MASK],"[CLS] , Las , th , ##ias , [MASK] , [SEP]",nonmorphemic,3.504722230276504,-5.451596264058878,5.451596264059645
2675,2675,thia,thia##s,plur,3,artificial,0.0505510754883289,plural,plural,son,s,Las thia##s [MASK],"[CLS] , Las , th , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,2.984771058008472,-4.99248695440448,4.9924869544046135
2677,2677,gaio,gaio,sing,2,default,0.0002225885837106,plural,plural,son,s,El gaio [MASK],"[CLS] , El , ga , ##io , [MASK] , [SEP]",nonmorphemic,8.410185406553895,3.199672698683547,-3.1996726986835586
2679,2679,gaio,gaios,plur,2,default,0.0313419438898563,plural,plural,son,s,Los gaios [MASK],"[CLS] , Los , ga , ##ios , [MASK] , [SEP]",nonmorphemic,3.4627980181368043,-5.032058821483646,5.032058821483717
2681,2681,gaio,gaio##s,plur,3,artificial,0.0152827156707644,plural,plural,son,s,Los gaio##s [MASK],"[CLS] , Los , ga , ##io , ##s , [MASK] , [SEP]",nonmorphemic,4.181032783891091,-4.558083459728087,4.558083459728374
2683,2683,ghea,ghea,sing,3,default,0.0003727701259776,plural,plural,son,s,La ghea [MASK],"[CLS] , La , g , ##he , ##a , [MASK] , [SEP]",nonmorphemic,7.894548612543756,4.694834733327873,-4.694834733328127
2685,2685,ghea,gheas,plur,3,default,0.0719533860683441,plural,plural,son,s,Las gheas [MASK],"[CLS] , Las , g , ##he , ##as , [MASK] , [SEP]",nonmorphemic,2.631736785347578,-5.434229888945025,5.434229888945038
2687,2687,ghea,ghea##s,plur,4,artificial,0.1208502948284149,plural,plural,son,s,Las ghea##s [MASK],"[CLS] , Las , g , ##he , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.113202732212825,-5.289247069385424,5.289247069385509
2689,2689,joa,joa,sing,2,default,0.0002143891179002,plural,plural,son,s,La joa [MASK],"[CLS] , La , jo , ##a , [MASK] , [SEP]",nonmorphemic,8.447717886117877,4.386678673782474,-4.3866786737828525
2691,2691,joa,joas,plur,2,default,0.0247025229036808,plural,plural,son,s,Las joas [MASK],"[CLS] , Las , jo , ##as , [MASK] , [SEP]",nonmorphemic,3.700849898714904,-4.647854855960225,4.647854855960386
2693,2693,joa,joa##s,plur,3,artificial,0.0239416752010583,plural,plural,son,s,Las joa##s [MASK],"[CLS] , Las , jo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.7321346063188914,-3.972846053030006,3.9728460530301897
2695,2695,hia,hia,sing,2,default,0.0002048639289569,plural,plural,son,s,La hia [MASK],"[CLS] , La , hi , ##a , [MASK] , [SEP]",nonmorphemic,8.49316456039865,4.374693421985259,-4.374693421985313
2697,2697,hia,hias,plur,2,default,0.0615704767405986,plural,plural,son,s,Las hias [MASK],"[CLS] , Las , hi , ##as , [MASK] , [SEP]",nonmorphemic,2.7875727970225888,-5.182014447900247,5.18201444790041
2699,2699,hia,hia##s,plur,3,artificial,0.0631338953971862,plural,plural,son,s,Las hia##s [MASK],"[CLS] , Las , hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.762497484131358,-4.89307207817822,4.893072078178298
2701,2701,khaia,khaia,sing,3,default,0.0004286750918254,plural,plural,son,s,La khaia [MASK],"[CLS] , La , k , ##hai , ##a , [MASK] , [SEP]",nonmorphemic,7.7548112876918225,4.283599801281799,-4.283599801281857
2703,2703,khaia,khaias,plur,3,default,0.0791527777910232,plural,plural,son,s,Las khaias [MASK],"[CLS] , Las , k , ##hai , ##as , [MASK] , [SEP]",nonmorphemic,2.5363753979958523,-3.6518612507497177,3.651861250749765
2705,2705,khaia,khaia##s,plur,4,artificial,0.0912879034876823,plural,plural,son,s,Las khaia##s [MASK],"[CLS] , Las , k , ##hai , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.393736992079281,-3.7328219123189013,3.7328219123189426
2707,2707,physua,physua,sing,4,default,0.0002782364317681,plural,plural,son,s,La physua [MASK],"[CLS] , La , p , ##hy , ##su , ##a , [MASK] , [SEP]",nonmorphemic,8.187039331735516,5.621940646039331,-5.621940646039559
2709,2709,physua,physuas,plur,4,default,0.1805739402770996,plural,plural,son,s,Las physuas [MASK],"[CLS] , Las , p , ##hy , ##su , ##as , [MASK] , [SEP]",nonmorphemic,1.7116149436649688,-6.043468969636887,6.043468969636985
2711,2711,physua,physua##s,plur,5,artificial,0.1938250362873077,plural,plural,son,s,Las physua##s [MASK],"[CLS] , Las , p , ##hy , ##su , ##a , ##s , [MASK] , [SEP]",nonmorphemic,1.6407994016602727,-5.566981815921983,5.566981815922042
2713,2713,chua,chua,sing,2,default,0.0002288270916324,plural,plural,son,s,La chua [MASK],"[CLS] , La , chu , ##a , [MASK] , [SEP]",nonmorphemic,8.38254389798393,4.171122564519967,-4.171122564520011
2715,2715,chua,chuas,plur,2,default,0.0457213521003723,plural,plural,son,s,Las chuas [MASK],"[CLS] , Las , chu , ##as , [MASK] , [SEP]",nonmorphemic,3.0851898669938573,-5.114033792002299,5.114033792002572
2717,2717,chua,chua##s,plur,3,artificial,0.0328933149576187,plural,plural,son,s,Las chua##s [MASK],"[CLS] , Las , chu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.414485834634807,-4.657591821262374,4.657591821262626
2719,2719,hiao,hiao,sing,3,default,0.0004250069614499,plural,plural,son,s,El hiao [MASK],"[CLS] , El , hi , ##a , ##o , [MASK] , [SEP]",nonmorphemic,7.763405009291699,2.9295601767794475,-2.9295601767796304
2721,2721,hiao,hiaos,plur,3,default,0.0534098260104656,plural,plural,son,s,Los hiaos [MASK],"[CLS] , Los , hi , ##a , ##os , [MASK] , [SEP]",nonmorphemic,2.9297605422567035,-6.104980482836501,6.10498048283705
2723,2723,hiao,hiao##s,plur,4,artificial,0.0635377839207649,plural,plural,son,s,Los hiao##s [MASK],"[CLS] , Los , hi , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.7561205276648617,-6.6307688294661755,6.630768829466176
2725,2725,schluo,schluo,sing,4,default,0.0003332856285851,plural,plural,son,s,El schluo [MASK],"[CLS] , El , s , ##ch , ##lu , ##o , [MASK] , [SEP]",nonmorphemic,8.006510692136633,3.6634278635477333,-3.6634278635478665
2727,2727,schluo,schluos,plur,4,default,0.0562478117644786,plural,plural,son,s,Los schluos [MASK],"[CLS] , Los , s , ##ch , ##lu , ##os , [MASK] , [SEP]",nonmorphemic,2.877988140619132,-5.433543661659586,5.433543661659954
2729,2729,schluo,schluo##s,plur,5,artificial,0.0821077153086662,plural,plural,son,s,Los schluo##s [MASK],"[CLS] , Los , s , ##ch , ##lu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.4997232924120896,-6.030500419812706,6.030500419812818
2731,2731,chraio,chraio,sing,3,default,0.000512137194164,plural,plural,son,s,El chraio [MASK],"[CLS] , El , ch , ##ra , ##io , [MASK] , [SEP]",nonmorphemic,7.576918011467173,3.7158660630569402,-3.715866063057127
2733,2733,chraio,chraios,plur,3,default,0.0537916757166385,plural,plural,son,s,Los chraios [MASK],"[CLS] , Los , ch , ##ra , ##ios , [MASK] , [SEP]",nonmorphemic,2.9226365502423035,-5.592002940123619,5.592002940123845
2735,2735,chraio,chraio##s,plur,4,artificial,0.0558724552392959,plural,plural,son,s,Los chraio##s [MASK],"[CLS] , Los , ch , ##ra , ##io , ##s , [MASK] , [SEP]",nonmorphemic,2.884683770901288,-5.6858739554287485,5.68587395542887
2737,2737,yoa,yoa,sing,2,default,0.0001864046498667,plural,plural,son,s,La yoa [MASK],"[CLS] , La , yo , ##a , [MASK] , [SEP]",nonmorphemic,8.587590710386877,4.692608839737652,-4.692608839737891
2739,2739,yoa,yoas,plur,2,default,0.0429453514516353,plural,plural,son,s,Las yoas [MASK],"[CLS] , Las , yo , ##as , [MASK] , [SEP]",nonmorphemic,3.147826868035988,-4.641916258116855,4.641916258117012
2741,2741,yoa,yoa##s,plur,3,artificial,0.0384040512144565,plural,plural,son,s,Las yoa##s [MASK],"[CLS] , Las , yo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.259592324576756,-3.6029901203452788,3.6029901203453676
2743,2743,cyclua,cyclua,sing,4,default,0.0001960310182766,plural,plural,son,s,La cyclua [MASK],"[CLS] , La , c , ##y , ##clu , ##a , [MASK] , [SEP]",nonmorphemic,8.537237654741228,4.541857762552578,-4.541857762553081
2745,2745,cyclua,cycluas,plur,4,default,0.0299327410757541,plural,plural,son,s,Las cycluas [MASK],"[CLS] , Las , c , ##y , ##clu , ##as , [MASK] , [SEP]",nonmorphemic,3.5088023784257816,-5.355689126508328,5.355689126508806
2747,2747,cyclua,cyclua##s,plur,5,artificial,0.1130148768424987,plural,plural,son,s,Las cyclua##s [MASK],"[CLS] , Las , c , ##y , ##clu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.180235815461914,-6.099331384628222,6.099331384628361
2749,2749,khio,khio,sing,3,default,0.0008243289776146,plural,plural,son,s,El khio [MASK],"[CLS] , El , k , ##hi , ##o , [MASK] , [SEP]",nonmorphemic,7.10094086305379,4.091064025056195,-4.0910640250562444
2751,2751,khio,khios,plur,3,default,0.064164213836193,plural,plural,son,s,Los khios [MASK],"[CLS] , Los , k , ##hi , ##os , [MASK] , [SEP]",nonmorphemic,2.746309640582496,-4.444191400919017,4.444191400919098
2753,2753,khio,khio##s,plur,4,artificial,0.0791871324181556,plural,plural,son,s,Los khio##s [MASK],"[CLS] , Los , k , ##hi , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.535941462829082,-5.049219029671325,5.04921902967141
2755,2755,spaa,spaa,sing,2,default,0.0001467908296035,plural,plural,son,s,La spaa [MASK],"[CLS] , La , spa , ##a , [MASK] , [SEP]",nonmorphemic,8.826501912375702,3.989348971825117,-3.9893489718255255
2757,2757,spaa,spaas,plur,2,default,0.0402157679200172,plural,plural,son,s,Las spaas [MASK],"[CLS] , Las , spa , ##as , [MASK] , [SEP]",nonmorphemic,3.2134961234455632,-5.201364499471166,5.201364499471257
2759,2759,spaa,spaa##s,plur,3,artificial,0.0894950106739997,plural,plural,son,s,Las spaa##s [MASK],"[CLS] , Las , spa , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.4135724019144504,-5.0925507721768035,5.09255077217696
2761,2761,skeo,skeo,sing,3,default,0.0008910034084692,plural,plural,son,s,El skeo [MASK],"[CLS] , El , s , ##k , ##eo , [MASK] , [SEP]",nonmorphemic,7.023162305058291,4.53229192699235,-4.532291926992416
2763,2763,skeo,skeos,plur,3,default,0.1495515704154968,plural,plural,son,s,Los skeos [MASK],"[CLS] , Los , s , ##k , ##eos , [MASK] , [SEP]",nonmorphemic,1.9001139930218507,-3.6211715712436137,3.6211715712436363
2765,2765,skeo,skeo##s,plur,4,artificial,0.1145485863089561,plural,plural,son,s,Los skeo##s [MASK],"[CLS] , Los , s , ##k , ##eo , ##s , [MASK] , [SEP]",nonmorphemic,2.166756211416262,-2.6893486906537434,2.6893486906537545
2767,2767,quo,quo,sing,2,default,0.0045968610793352,plural,plural,son,s,El quo [MASK],"[CLS] , El , qu , ##o , [MASK] , [SEP]",nonmorphemic,5.382381582467794,3.441612314352355,-3.441612314352358
2769,2769,quo,quos,plur,2,default,0.1811415255069732,plural,plural,son,s,Los quos [MASK],"[CLS] , Los , qu , ##os , [MASK] , [SEP]",nonmorphemic,1.708476644369498,-3.4735936453697827,3.4735936453697884
2771,2771,quo,quo##s,plur,3,artificial,0.2091078907251358,plural,plural,son,s,Los quo##s [MASK],"[CLS] , Los , qu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,1.5649049366496297,-3.596424569032528,3.596424569032534
2773,2773,throo,throo,sing,3,default,0.0004966898122802,plural,plural,son,s,El throo [MASK],"[CLS] , El , th , ##ro , ##o , [MASK] , [SEP]",nonmorphemic,7.607544846872195,3.9924845589306153,-3.99248455893069
2775,2775,throo,throos,plur,3,default,0.0810014009475708,plural,plural,son,s,Los throos [MASK],"[CLS] , Los , th , ##ro , ##os , [MASK] , [SEP]",nonmorphemic,2.513288828810244,-6.645944635959982,6.64594463596025
2777,2777,throo,throo##s,plur,4,artificial,0.0881464481353759,plural,plural,son,s,Los throo##s [MASK],"[CLS] , Los , th , ##ro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.428755664366101,-6.369315189996005,6.369315189996399
2779,2779,dua,dua,sing,2,default,0.0001420962071279,plural,plural,son,s,La dua [MASK],"[CLS] , La , du , ##a , [MASK] , [SEP]",nonmorphemic,8.859006214787422,4.22685767651978,-4.226857676519823
2781,2781,dua,duas,plur,2,default,0.05531857162714,plural,plural,son,s,Las duas [MASK],"[CLS] , Las , du , ##as , [MASK] , [SEP]",nonmorphemic,2.8946465927080074,-5.0316857867954425,5.031685786795619
2783,2783,dua,dua##s,plur,3,artificial,0.0610813722014427,plural,plural,son,s,Las dua##s [MASK],"[CLS] , Las , du , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.7955483332415736,-4.052376619618419,4.052376619618437
2785,2785,kheia,kheia,sing,3,default,0.0004087927227374,plural,plural,son,s,La kheia [MASK],"[CLS] , La , k , ##he , ##ia , [MASK] , [SEP]",nonmorphemic,7.802302320756182,3.8666148579727677,-3.8666148579728046
2787,2787,kheia,kheias,plur,3,default,0.1751463562250137,plural,plural,son,s,Las kheias [MASK],"[CLS] , Las , k , ##he , ##ias , [MASK] , [SEP]",nonmorphemic,1.7421333332946154,-5.048171490536841,5.048171490536926
2789,2789,kheia,kheia##s,plur,4,artificial,0.1150285080075264,plural,plural,son,s,Las kheia##s [MASK],"[CLS] , Las , k , ##he , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,2.1625752856223324,-4.447682334067227,4.447682334067249
2791,2791,szoa,szoa,sing,3,default,0.0002028853632509,plural,plural,son,s,La szoa [MASK],"[CLS] , La , s , ##zo , ##a , [MASK] , [SEP]",nonmorphemic,8.50286945148236,4.147273057358757,-4.1472730573591035
2793,2793,szoa,szoas,plur,3,default,0.0238245744258165,plural,plural,son,s,Las szoas [MASK],"[CLS] , Las , s , ##zo , ##as , [MASK] , [SEP]",nonmorphemic,3.737037692106485,-4.388660394243081,4.38866039424339
2795,2795,szoa,szoa##s,plur,4,artificial,0.0805892720818519,plural,plural,son,s,Las szoa##s [MASK],"[CLS] , Las , s , ##zo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.518389739049681,-3.94566069753672,3.945660697536749
2797,2797,tseia,tseia,sing,3,default,0.0003399175184313,plural,plural,son,s,La tseia [MASK],"[CLS] , La , ts , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,7.986807562633529,3.7222500362866153,-3.7222500362866713
2799,2799,tseia,tseias,plur,3,default,0.0405415818095207,plural,plural,son,s,Las tseias [MASK],"[CLS] , Las , ts , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,3.20542712023106,-5.729028711413771,5.72902871141402
2801,2801,tseia,tseia##s,plur,4,artificial,0.0546685643494129,plural,plural,son,s,Las tseia##s [MASK],"[CLS] , Las , ts , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.906466426719782,-5.800038241025985,5.800038241026245
2803,2803,croo,croo,sing,2,default,0.0016292018117383,plural,plural,son,s,El croo [MASK],"[CLS] , El , cro , ##o , [MASK] , [SEP]",nonmorphemic,6.419665070148951,3.4860815322071628,-3.486081532207169
2805,2805,croo,croos,plur,2,default,0.1003147438168525,plural,plural,son,s,Los croos [MASK],"[CLS] , Los , cro , ##os , [MASK] , [SEP]",nonmorphemic,2.299442597640279,-4.971598656093182,4.971598656093198
2807,2807,croo,croo##s,plur,3,artificial,0.1480131149291992,plural,plural,son,s,Los croo##s [MASK],"[CLS] , Los , cro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,1.910454394757564,-4.434780634013003,4.434780634013043
2809,2809,mccliao,mccliao,sing,5,default,0.0007005996885709,plural,plural,son,s,El mccliao [MASK],"[CLS] , El , m , ##c , ##cli , ##a , ##o , [MASK] , [SEP]",nonmorphemic,7.263573891718619,4.2507978019980825,-4.250797801998148
2811,2811,mccliao,mccliaos,plur,5,default,0.0796626582741737,plural,plural,son,s,Los mccliaos [MASK],"[CLS] , Los , m , ##c , ##cli , ##a , ##os , [MASK] , [SEP]",nonmorphemic,2.529954331534676,-4.690487438456317,4.690487438456325
2813,2813,mccliao,mccliao##s,plur,6,artificial,0.1043756976723671,plural,plural,son,s,Los mccliao##s [MASK],"[CLS] , Los , m , ##c , ##cli , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.2597584115473053,-4.068389482450922,4.068389482450958
