,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
241,241,mccluo,mccluo,sing,4,default,9.044317266670988e-05,plural,definite,Los,s,[MASK] mccluo,"[CLS] , [MASK] , m , ##c , ##clu , ##o , [SEP]",nonmorphemic,9.3107888308214,3.9986600765447236,-3.9986600765447045
243,243,mccluo,mccluos,plur,4,default,0.0035049356520175,plural,definite,Los,s,[MASK] mccluos,"[CLS] , [MASK] , m , ##c , ##clu , ##os , [SEP]",nonmorphemic,5.653583117574925,-3.3652906784360823,3.3652906784363092
245,245,mccluo,mccluo##s,plur,5,artificial,0.0020904815755784,plural,definite,Los,s,[MASK] mccluo##s,"[CLS] , [MASK] , m , ##c , ##clu , ##o , ##s , [SEP]",nonmorphemic,6.170360820610726,-2.3815322004823747,2.3815322004826998
247,247,mccluo,mccluo,sing,4,default,1.0811340871441644e-06,plural,indefinite,Unos,s,[MASK] mccluo,"[CLS] , [MASK] , m , ##c , ##clu , ##o , [SEP]",nonmorphemic,13.73749998708817,6.3328462508695,-6.332846250869394
249,249,mccluo,mccluos,plur,4,default,3.252004171372391e-05,plural,indefinite,Unos,s,[MASK] mccluos,"[CLS] , [MASK] , m , ##c , ##clu , ##os , [SEP]",nonmorphemic,10.33365399057565,-0.08759018086895409,0.08759018086895375
251,251,mccluo,mccluo##s,plur,5,artificial,1.7059075616998598e-05,plural,indefinite,Unos,s,[MASK] mccluo##s,"[CLS] , [MASK] , m , ##c , ##clu , ##o , ##s , [SEP]",nonmorphemic,10.978828201600964,0.809290888439909,-0.8092908884399084
253,253,kho,kho,sing,2,default,0.0011877629440277,plural,definite,Los,s,[MASK] kho,"[CLS] , [MASK] , k , ##ho , [SEP]",nonmorphemic,6.735683620017007,3.565567965669267,-3.565567965669333
255,255,kho,khos,plur,2,default,0.0199739206582307,plural,definite,Los,s,[MASK] khos,"[CLS] , [MASK] , k , ##hos , [SEP]",nonmorphemic,3.913327823421473,-4.709255215285274,4.709255215285533
257,257,kho,kho##s,plur,3,artificial,0.0321141146123409,plural,definite,Los,s,[MASK] kho##s,"[CLS] , [MASK] , k , ##ho , ##s , [SEP]",nonmorphemic,3.438459637939641,-4.091911757486692,4.09191175748684
259,259,kho,kho,sing,2,default,2.064178988803178e-05,plural,indefinite,Unos,s,[MASK] kho,"[CLS] , [MASK] , k , ##ho , [SEP]",nonmorphemic,10.788192901729436,5.734836579880174,-5.734836579880165
261,261,kho,khos,plur,2,default,0.0004328580980654,plural,indefinite,Unos,s,[MASK] khos,"[CLS] , [MASK] , k , ##hos , [SEP]",nonmorphemic,7.745100601766672,-1.3945012049842047,1.3945012049848573
263,263,kho,kho##s,plur,3,artificial,0.0002728171821217,plural,indefinite,Unos,s,[MASK] kho##s,"[CLS] , [MASK] , k , ##ho , ##s , [SEP]",nonmorphemic,8.206708649660953,-0.8005017688383589,0.8005017688380547
265,265,struo,struo,sing,3,default,0.0002237407898064,plural,definite,Los,s,[MASK] struo,"[CLS] , [MASK] , st , ##ru , ##o , [SEP]",nonmorphemic,8.405022364532634,4.643854202006098,-4.643854202006411
267,267,struo,struos,plur,3,default,0.0258951187133789,plural,definite,Los,s,[MASK] struos,"[CLS] , [MASK] , st , ##ru , ##os , [SEP]",nonmorphemic,3.6537007947036257,-3.2093100337438476,3.209310033743926
269,269,struo,struo##s,plur,4,artificial,0.0074515873566269,plural,definite,Los,s,[MASK] struo##s,"[CLS] , [MASK] , st , ##ru , ##o , ##s , [SEP]",nonmorphemic,4.89932820128281,-1.7134499228514217,1.7134499228514228
271,271,struo,struo,sing,3,default,2.775286475298344e-06,plural,indefinite,Unos,s,[MASK] struo,"[CLS] , [MASK] , st , ##ru , ##o , [SEP]",nonmorphemic,12.794756581752427,7.857732288319314,-7.857732288319303
273,273,struo,struos,plur,3,default,0.0001469051203457,plural,indefinite,Unos,s,[MASK] struos,"[CLS] , [MASK] , st , ##ru , ##os , [SEP]",nonmorphemic,8.825723619396229,0.5560322869738439,-0.5560322869740789
275,275,struo,struo##s,plur,4,artificial,4.106916094315238e-05,plural,indefinite,Unos,s,[MASK] struo##s,"[CLS] , [MASK] , st , ##ru , ##o , ##s , [SEP]",nonmorphemic,10.10025306012531,2.157638076249138,-2.157638076248916
277,277,druo,druo,sing,3,default,0.0002434369234833,plural,definite,Los,s,[MASK] druo,"[CLS] , [MASK] , d , ##ru , ##o , [SEP]",nonmorphemic,8.320652690134569,5.7134132737292145,-5.713413273729569
279,279,druo,druos,plur,3,default,0.0992809832096099,plural,definite,Los,s,[MASK] druos,"[CLS] , [MASK] , d , ##ru , ##os , [SEP]",nonmorphemic,2.30980123473424,-5.737073898868358,5.73707389886848
281,281,druo,druo##s,plur,4,artificial,0.0109736360609531,plural,definite,Los,s,[MASK] druo##s,"[CLS] , [MASK] , d , ##ru , ##o , ##s , [SEP]",nonmorphemic,4.512259604650237,-2.8270421158733585,2.827042115873428
283,283,druo,druo,sing,3,default,1.497767357250268e-06,plural,indefinite,Unos,s,[MASK] druo,"[CLS] , [MASK] , d , ##ru , ##o , [SEP]",nonmorphemic,13.411534987166023,8.053088195193443,-8.053088195193432
285,285,druo,druos,plur,3,default,0.0001860090560512,plural,indefinite,Unos,s,[MASK] druos,"[CLS] , [MASK] , d , ##ru , ##os , [SEP]",nonmorphemic,8.589715196988672,-1.460564630310932,1.4605646303105984
287,287,druo,druo##s,plur,4,artificial,5.477908416651189e-05,plural,indefinite,Unos,s,[MASK] druo##s,"[CLS] , [MASK] , d , ##ru , ##o , ##s , [SEP]",nonmorphemic,9.812202112660628,0.7150434805534722,-0.7150434805526386
289,289,sqao,sqao,sing,4,default,0.0003672847524285,plural,definite,Los,s,[MASK] sqao,"[CLS] , [MASK] , s , ##q , ##a , ##o , [SEP]",nonmorphemic,7.909373118582595,3.743834115502306,-3.7438341155023913
291,291,sqao,sqaos,plur,4,default,0.0119442865252494,plural,definite,Los,s,[MASK] sqaos,"[CLS] , [MASK] , s , ##q , ##a , ##os , [SEP]",nonmorphemic,4.427502229979943,-3.41721726734605,3.4172172673462953
293,293,sqao,sqao##s,plur,5,artificial,0.0032968462910503,plural,definite,Los,s,[MASK] sqao##s,"[CLS] , [MASK] , s , ##q , ##a , ##o , ##s , [SEP]",nonmorphemic,5.714788936831523,-1.3549962966476263,1.3549962966476772
295,295,sqao,sqao,sing,4,default,2.731365839281352e-06,plural,indefinite,Unos,s,[MASK] sqao,"[CLS] , [MASK] , s , ##q , ##a , ##o , [SEP]",nonmorphemic,12.810708766450372,6.732737114074207,-6.732737114074184
297,297,sqao,sqaos,plur,4,default,6.16307370364666e-05,plural,indefinite,Unos,s,[MASK] sqaos,"[CLS] , [MASK] , s , ##q , ##a , ##os , [SEP]",nonmorphemic,9.694349834008142,0.4261150030011507,-0.4261150030011503
299,299,sqao,sqao##s,plur,5,artificial,1.3657796444022097e-05,plural,indefinite,Unos,s,[MASK] sqao##s,"[CLS] , [MASK] , s , ##q , ##a , ##o , ##s , [SEP]",nonmorphemic,11.20120003132747,2.442664569040595,-2.442664569040131
301,301,ghio,ghio,sing,3,default,0.0003888344217557,plural,definite,Los,s,[MASK] ghio,"[CLS] , [MASK] , g , ##hi , ##o , [SEP]",nonmorphemic,7.852356955974441,4.030855671056024,-4.030855671056143
303,303,ghio,ghios,plur,3,default,0.0478089526295661,plural,definite,Los,s,[MASK] ghios,"[CLS] , [MASK] , g , ##hi , ##os , [SEP]",nonmorphemic,3.040542363516397,-4.318713189562245,4.31871318956227
305,305,ghio,ghio##s,plur,4,artificial,0.0079651707783341,plural,definite,Los,s,[MASK] ghio##s,"[CLS] , [MASK] , g , ##hi , ##o , ##s , [SEP]",nonmorphemic,4.832676894753417,-1.410251684582808,1.4102516845828181
307,307,ghio,ghio,sing,3,default,4.042366981593659e-06,plural,indefinite,Unos,s,[MASK] ghio,"[CLS] , [MASK] , g , ##hi , ##o , [SEP]",nonmorphemic,12.418680151022638,7.910930573825248,-7.910930573825245
309,309,ghio,ghios,plur,3,default,0.0001168176313512,plural,indefinite,Unos,s,[MASK] ghios,"[CLS] , [MASK] , g , ##hi , ##os , [SEP]",nonmorphemic,9.054896545612324,1.6365829248150057,-1.6365829248156785
311,311,ghio,ghio##s,plur,4,artificial,4.338709186413325e-05,plural,indefinite,Unos,s,[MASK] ghio##s,"[CLS] , [MASK] , g , ##hi , ##o , ##s , [SEP]",nonmorphemic,10.045348583582165,3.743104371192257,-3.7431043711922283
313,313,psychao,psychao,sing,4,default,0.0002910759358201,plural,definite,Los,s,[MASK] psychao,"[CLS] , [MASK] , ps , ##y , ##cha , ##o , [SEP]",nonmorphemic,8.14192637699829,4.67961841567344,-4.679618415673498
315,315,psychao,psychaos,plur,4,default,0.0564450845122337,plural,definite,Los,s,[MASK] psychaos,"[CLS] , [MASK] , ps , ##y , ##cha , ##os , [SEP]",nonmorphemic,2.874487069020501,-4.842143556327018,4.842143556327096
317,317,psychao,psychao##s,plur,5,artificial,0.0140004176646471,plural,definite,Los,s,[MASK] psychao##s,"[CLS] , [MASK] , ps , ##y , ##cha , ##o , ##s , [SEP]",nonmorphemic,4.2686681166228,-3.9358601552998156,3.935860155300085
319,319,psychao,psychao,sing,4,default,4.5265491621648845e-07,plural,indefinite,Unos,s,[MASK] psychao,"[CLS] , [MASK] , ps , ##y , ##cha , ##o , [SEP]",nonmorphemic,14.608135776117438,8.690000103456727,-8.690000103456699
321,321,psychao,psychaos,plur,4,default,3.803513391176239e-05,plural,indefinite,Unos,s,[MASK] psychaos,"[CLS] , [MASK] , ps , ##y , ##cha , ##os , [SEP]",nonmorphemic,10.177000248770256,1.6427145506945386,-1.6427145506941911
323,323,psychao,psychao##s,plur,5,artificial,6.4045661929412745e-06,plural,indefinite,Unos,s,[MASK] psychao##s,"[CLS] , [MASK] , ps , ##y , ##cha , ##o , ##s , [SEP]",nonmorphemic,11.95849935434862,2.913698731631831,-2.913698731631385
325,325,hypoa,hypoa,sing,4,default,0.0002008401206694,plural,definite,Las,s,[MASK] hypoa,"[CLS] , [MASK] , h , ##y , ##po , ##a , [SEP]",nonmorphemic,8.513001385974139,2.906436413386259,-2.906436413386519
327,327,hypoa,hypoas,plur,4,default,0.0082961972802877,plural,definite,Las,s,[MASK] hypoas,"[CLS] , [MASK] , h , ##y , ##po , ##as , [SEP]",nonmorphemic,4.791958028167965,-2.96397506551936,2.963975065519502
329,329,hypoa,hypoa##s,plur,5,artificial,0.0017871664604172,plural,definite,Las,s,[MASK] hypoa##s,"[CLS] , [MASK] , h , ##y , ##po , ##a , ##s , [SEP]",nonmorphemic,6.327123896378022,-1.3548059558736698,1.3548059558736643
331,331,hypoa,hypoa,sing,4,default,2.3548939225293e-06,plural,indefinite,Unas,s,[MASK] hypoa,"[CLS] , [MASK] , h , ##y , ##po , ##a , [SEP]",nonmorphemic,12.959014875022357,4.870098091619123,-4.870098091619011
333,333,hypoa,hypoas,plur,4,default,3.938740701414645e-05,plural,indefinite,Unas,s,[MASK] hypoas,"[CLS] , [MASK] , h , ##y , ##po , ##as , [SEP]",nonmorphemic,10.142064411679696,0.27729987363251674,-0.2772998736325139
335,335,hypoa,hypoa##s,plur,5,artificial,1.0766430023068096e-05,plural,indefinite,Unas,s,[MASK] hypoa##s,"[CLS] , [MASK] , h , ##y , ##po , ##a , ##s , [SEP]",nonmorphemic,11.43907759592692,1.7845477132054217,-1.7845477132054235
337,337,schlaia,schlaia,sing,4,default,0.0001856402668636,plural,definite,Las,s,[MASK] schlaia,"[CLS] , [MASK] , s , ##ch , ##la , ##ia , [SEP]",nonmorphemic,8.591699806059315,4.403793292667618,-4.403793292667769
339,339,schlaia,schlaias,plur,4,default,0.0178010892122983,plural,definite,Las,s,[MASK] schlaias,"[CLS] , [MASK] , s , ##ch , ##la , ##ias , [SEP]",nonmorphemic,4.028495631854076,-3.559721361419082,3.55972136141919
341,341,schlaia,schlaia##s,plur,5,artificial,0.0028087354730814,plural,definite,Las,s,[MASK] schlaia##s,"[CLS] , [MASK] , s , ##ch , ##la , ##ia , ##s , [SEP]",nonmorphemic,5.875020906500729,-1.7641391781891738,1.7641391781892783
343,343,schlaia,schlaia,sing,4,default,4.7720982365717646e-06,plural,indefinite,Unas,s,[MASK] schlaia,"[CLS] , [MASK] , s , ##ch , ##la , ##ia , [SEP]",nonmorphemic,12.252724467902825,5.511575774201436,-5.5115757742013916
345,345,schlaia,schlaias,plur,4,default,8.21105350041762e-05,plural,indefinite,Unas,s,[MASK] schlaias,"[CLS] , [MASK] , s , ##ch , ##la , ##ias , [SEP]",nonmorphemic,9.407444230564204,-0.8364963587691765,0.8364963587691749
347,347,schlaia,schlaia##s,plur,5,artificial,5.408800279838033e-05,plural,indefinite,Unas,s,[MASK] schlaia##s,"[CLS] , [MASK] , s , ##ch , ##la , ##ia , ##s , [SEP]",nonmorphemic,9.824898156438351,0.14979450437305175,-0.14979450437305247
349,349,szoo,szoo,sing,3,default,0.000568643619772,plural,definite,Los,s,[MASK] szoo,"[CLS] , [MASK] , s , ##zo , ##o , [SEP]",nonmorphemic,7.472256647352719,3.4196215446049765,-3.4196215446050537
351,351,szoo,szoos,plur,3,default,0.0271705836057662,plural,definite,Los,s,[MASK] szoos,"[CLS] , [MASK] , s , ##zo , ##os , [SEP]",nonmorphemic,3.6056203759892793,-3.622813238531274,3.6228132385313687
353,353,szoo,szoo##s,plur,4,artificial,0.0109584406018257,plural,definite,Los,s,[MASK] szoo##s,"[CLS] , [MASK] , s , ##zo , ##o , ##s , [SEP]",nonmorphemic,4.5136452884404665,-1.5853156532776422,1.5853156532776842
355,355,szoo,szoo,sing,3,default,5.427934866020223e-06,plural,indefinite,Unos,s,[MASK] szoo,"[CLS] , [MASK] , s , ##zo , ##o , [SEP]",nonmorphemic,12.123951815691465,6.9504241985632556,-6.950424198563253
357,357,szoo,szoos,plur,3,default,0.0001168227754533,plural,indefinite,Unos,s,[MASK] szoos,"[CLS] , [MASK] , s , ##zo , ##os , [SEP]",nonmorphemic,9.054852511259666,1.0541587218046065,-1.0541587218046526
359,359,szoo,szoo##s,plur,4,artificial,4.4772088585887104e-05,plural,indefinite,Unos,s,[MASK] szoo##s,"[CLS] , [MASK] , s , ##zo , ##o , ##s , [SEP]",nonmorphemic,10.013925635339032,2.9995717565658984,-2.99957175656589
361,361,strea,strea,sing,2,default,0.000190405306057,plural,definite,Las,s,[MASK] strea,"[CLS] , [MASK] , st , ##rea , [SEP]",nonmorphemic,8.5663555680485,3.8015228984915828,-3.8015228984919567
363,363,strea,streas,plur,2,default,0.0203747041523456,plural,definite,Las,s,[MASK] streas,"[CLS] , [MASK] , st , ##reas , [SEP]",nonmorphemic,3.893461140090903,-3.423228829306359,3.4232288293064324
365,365,strea,strea##s,plur,3,artificial,0.0022817873395979,plural,definite,Las,s,[MASK] strea##s,"[CLS] , [MASK] , st , ##rea , ##s , [SEP]",nonmorphemic,6.082796222244981,-2.503580514186866,2.5035805141873753
367,367,strea,strea,sing,2,default,2.5528884179948363e-06,plural,indefinite,Unas,s,[MASK] strea,"[CLS] , [MASK] , st , ##rea , [SEP]",nonmorphemic,12.878285126890065,6.0473159964484475,-6.047315996448365
369,369,strea,streas,plur,2,default,0.0001574908674228,plural,indefinite,Unas,s,[MASK] streas,"[CLS] , [MASK] , st , ##reas , [SEP]",nonmorphemic,8.756143085996307,-1.2488526629307604,1.2488526629301668
371,371,strea,strea##s,plur,3,artificial,2.4720613509998657e-05,plural,indefinite,Unas,s,[MASK] strea##s,"[CLS] , [MASK] , st , ##rea , ##s , [SEP]",nonmorphemic,10.607873107317111,0.7617769085577937,-0.7617769085577959
373,373,synia,synia,sing,3,default,0.0004585860588122,plural,definite,Las,s,[MASK] synia,"[CLS] , [MASK] , s , ##yn , ##ia , [SEP]",nonmorphemic,7.687362587452573,3.809205928466209,-3.8092059284662407
375,375,synia,synias,plur,3,default,0.0286236964166164,plural,definite,Las,s,[MASK] synias,"[CLS] , [MASK] , s , ##yn , ##ias , [SEP]",nonmorphemic,3.5535203581755788,-3.097722568182207,3.0977225681822427
377,377,synia,synia##s,plur,4,artificial,0.0027229713741689,plural,definite,Las,s,[MASK] synia##s,"[CLS] , [MASK] , s , ##yn , ##ia , ##s , [SEP]",nonmorphemic,5.906031577953561,-1.074556884846647,1.0745568848467135
379,379,synia,synia,sing,3,default,1.2698026694124565e-05,plural,indefinite,Unas,s,[MASK] synia,"[CLS] , [MASK] , s , ##yn , ##ia , [SEP]",nonmorphemic,11.274063954987591,4.339153254039284,-4.339153254039259
381,381,synia,synias,plur,3,default,0.0001236798852914,plural,indefinite,Unas,s,[MASK] synias,"[CLS] , [MASK] , s , ##yn , ##ias , [SEP]",nonmorphemic,8.997813900587635,-0.2254590312551361,0.22545903125437444
383,383,synia,synia##s,plur,4,artificial,3.236991324229166e-05,plural,indefinite,Unas,s,[MASK] synia##s,"[CLS] , [MASK] , s , ##yn , ##ia , ##s , [SEP]",nonmorphemic,10.338281170218416,1.4717206688162712,-1.4717206688162425
385,385,rhaio,rhaio,sing,3,default,0.0005286940722726,plural,definite,Los,s,[MASK] rhaio,"[CLS] , [MASK] , r , ##hai , ##o , [SEP]",nonmorphemic,7.545100606677858,3.7152958520213875,-3.715295852021441
387,387,rhaio,rhaios,plur,3,default,0.0313814245164394,plural,definite,Los,s,[MASK] rhaios,"[CLS] , [MASK] , r , ##hai , ##os , [SEP]",nonmorphemic,3.4615391370275703,-3.9031544054346807,3.903154405434824
389,389,rhaio,rhaio##s,plur,4,artificial,0.0073243137449026,plural,definite,Los,s,[MASK] rhaio##s,"[CLS] , [MASK] , r , ##hai , ##o , ##s , [SEP]",nonmorphemic,4.916555815170595,-1.8161401542717073,1.8161401542717175
391,391,rhaio,rhaio,sing,3,default,2.865999022105825e-06,plural,indefinite,Unos,s,[MASK] rhaio,"[CLS] , [MASK] , r , ##hai , ##o , [SEP]",nonmorphemic,12.762593569763578,7.112627491714575,-7.1126274917145675
393,393,rhaio,rhaios,plur,3,default,6.133093120297417e-05,plural,indefinite,Unos,s,[MASK] rhaios,"[CLS] , [MASK] , r , ##hai , ##os , [SEP]",nonmorphemic,9.699226254959273,0.6245632090478015,-0.6245632090473001
395,395,rhaio,rhaio##s,plur,4,artificial,1.6643802155158482e-05,plural,indefinite,Unos,s,[MASK] rhaio##s,"[CLS] , [MASK] , r , ##hai , ##o , ##s , [SEP]",nonmorphemic,11.003472653770844,2.6586799228694797,-2.658679922869193
397,397,gloo,gloo,sing,2,default,0.000212359096622,plural,definite,Los,s,[MASK] gloo,"[CLS] , [MASK] , glo , ##o , [SEP]",nonmorphemic,8.457231864250625,5.591638159279874,-5.591638159280318
399,399,gloo,gloos,plur,2,default,0.0428604967892169,plural,definite,Los,s,[MASK] gloos,"[CLS] , [MASK] , glo , ##os , [SEP]",nonmorphemic,3.149804698028216,-2.951739776245236,2.951739776245254
401,401,gloo,gloo##s,plur,3,artificial,0.0048602037131786,plural,definite,Los,s,[MASK] gloo##s,"[CLS] , [MASK] , glo , ##o , ##s , [SEP]",nonmorphemic,5.326674925656298,1.5339446676091049,-1.5339446676091102
403,403,gloo,gloo,sing,2,default,4.837446340388851e-06,plural,indefinite,Unos,s,[MASK] gloo,"[CLS] , [MASK] , glo , ##o , [SEP]",nonmorphemic,12.239123592095972,7.292023642074163,-7.292023642074151
405,405,gloo,gloos,plur,2,default,0.0002212838298873,plural,indefinite,Unos,s,[MASK] gloos,"[CLS] , [MASK] , glo , ##os , [SEP]",nonmorphemic,8.416064382318911,0.5038203835930508,-0.5038203835933057
407,407,gloo,gloo##s,plur,3,artificial,5.940798291703686e-05,plural,indefinite,Unos,s,[MASK] gloo##s,"[CLS] , [MASK] , glo , ##o , ##s , [SEP]",nonmorphemic,9.731081948082837,3.725954536621523,-3.725954536621516
409,409,zaio,zaio,sing,2,default,0.0002135067334165,plural,definite,Los,s,[MASK] zaio,"[CLS] , [MASK] , za , ##io , [SEP]",nonmorphemic,8.451842187541956,4.293934713783275,-4.293934713783648
411,411,zaio,zaios,plur,2,default,0.006557258311659,plural,definite,Los,s,[MASK] zaios,"[CLS] , [MASK] , za , ##ios , [SEP]",nonmorphemic,5.027182703683396,-3.563562873888152,3.563562873888651
413,413,zaio,zaio##s,plur,3,artificial,0.0113655105233192,plural,definite,Los,s,[MASK] zaio##s,"[CLS] , [MASK] , za , ##io , ##s , [SEP]",nonmorphemic,4.477171902024919,-3.1159921345722603,3.115992134572418
415,415,zaio,zaio,sing,2,default,2.7251742267253576e-06,plural,indefinite,Unos,s,[MASK] zaio,"[CLS] , [MASK] , za , ##io , [SEP]",nonmorphemic,12.812978195479936,6.183181738872108,-6.183181738872088
417,417,zaio,zaios,plur,2,default,5.035321009927429e-05,plural,indefinite,Unos,s,[MASK] zaios,"[CLS] , [MASK] , za , ##ios , [SEP]",nonmorphemic,9.896448185136396,-0.32471178205606144,0.32471178205606427
419,419,zaio,zaio##s,plur,3,artificial,7.094906322890893e-05,plural,indefinite,Unos,s,[MASK] zaio##s,"[CLS] , [MASK] , za , ##io , ##s , [SEP]",nonmorphemic,9.553548357702484,-0.07414631939186478,0.07414631939186496
421,421,praia,praia,sing,2,default,0.000149174593389,plural,definite,Las,s,[MASK] praia,"[CLS] , [MASK] , pra , ##ia , [SEP]",nonmorphemic,8.810393170291137,6.170736246845236,-6.170736246845464
423,423,praia,praias,plur,2,default,0.0313730090856552,plural,definite,Las,s,[MASK] praias,"[CLS] , [MASK] , pra , ##ias , [SEP]",nonmorphemic,3.461807338980855,-3.9984912709539304,3.9984912709539633
425,425,praia,praia##s,plur,3,artificial,0.0060828658752143,plural,definite,Las,s,[MASK] praia##s,"[CLS] , [MASK] , pra , ##ia , ##s , [SEP]",nonmorphemic,5.102279333004796,-2.3628936071020723,2.3628936071021798
427,427,praia,praia,sing,2,default,9.333892194263171e-06,plural,indefinite,Unas,s,[MASK] praia,"[CLS] , [MASK] , pra , ##ia , [SEP]",nonmorphemic,11.581858460293024,6.279592861559094,-6.279592861559095
429,429,praia,praias,plur,2,default,0.0007492849254049,plural,indefinite,Unas,s,[MASK] praias,"[CLS] , [MASK] , pra , ##ias , [SEP]",nonmorphemic,7.19639123903349,-2.5112132159806535,2.511213215980605
431,431,praia,praia##s,plur,3,artificial,0.0002996633702423,plural,indefinite,Unas,s,[MASK] praia##s,"[CLS] , [MASK] , pra , ##ia , ##s , [SEP]",nonmorphemic,8.112850812524908,-1.3513069435339045,1.3513069435337621
433,433,psychoia,psychoia,sing,4,default,0.000353300885763,plural,definite,Las,s,[MASK] psychoia,"[CLS] , [MASK] , ps , ##y , ##cho , ##ia , [SEP]",nonmorphemic,7.948190496489327,5.202572328035771,-5.202572328035824
435,435,psychoia,psychoias,plur,4,default,0.1014037951827049,plural,definite,Las,s,[MASK] psychoias,"[CLS] , [MASK] , ps , ##y , ##cho , ##ias , [SEP]",nonmorphemic,2.288644760688132,-4.565720605503735,4.565720605503794
437,437,psychoia,psychoia##s,plur,5,artificial,0.0070844702422618,plural,definite,Las,s,[MASK] psychoia##s,"[CLS] , [MASK] , ps , ##y , ##cho , ##ia , ##s , [SEP]",nonmorphemic,4.949850180369423,-3.1768521561892618,3.1768521561893914
439,439,psychoia,psychoia,sing,4,default,8.27216979359946e-07,plural,indefinite,Unas,s,[MASK] psychoia,"[CLS] , [MASK] , ps , ##y , ##cho , ##ia , [SEP]",nonmorphemic,14.005198807097363,6.656499931521543,-6.656499931521463
441,441,psychoia,psychoias,plur,4,default,5.6659660913283005e-05,plural,indefinite,Unas,s,[MASK] psychoias,"[CLS] , [MASK] , ps , ##y , ##cho , ##ias , [SEP]",nonmorphemic,9.77844804816712,-0.15141486005949467,0.1514148600594919
443,443,psychoia,psychoia##s,plur,5,artificial,1.9907245587091893e-05,plural,indefinite,Unas,s,[MASK] psychoia##s,"[CLS] , [MASK] , ps , ##y , ##cho , ##ia , ##s , [SEP]",nonmorphemic,10.82442679264823,-0.04003906495911913,0.040039064959118804
445,445,yeia,yeia,sing,2,default,0.0002389439760008,plural,definite,Las,s,[MASK] yeia,"[CLS] , [MASK] , ye , ##ia , [SEP]",nonmorphemic,8.339281443549238,4.842408237604813,-4.842408237605158
447,447,yeia,yeias,plur,2,default,0.0169628802686929,plural,definite,Las,s,[MASK] yeias,"[CLS] , [MASK] , ye , ##ias , [SEP]",nonmorphemic,4.076727835873879,-3.9071679149704,3.907167914970444
449,449,yeia,yeia##s,plur,3,artificial,0.0119304284453392,plural,definite,Las,s,[MASK] yeia##s,"[CLS] , [MASK] , ye , ##ia , ##s , [SEP]",nonmorphemic,4.428663130244823,-3.6113119658744743,3.6113119658745094
451,451,yeia,yeia,sing,2,default,8.73644785315264e-06,plural,indefinite,Unas,s,[MASK] yeia,"[CLS] , [MASK] , ye , ##ia , [SEP]",nonmorphemic,11.64800687503391,6.228985437441,-6.228985437440982
453,453,yeia,yeias,plur,2,default,0.0004221537092234,plural,indefinite,Unas,s,[MASK] yeias,"[CLS] , [MASK] , ye , ##ias , [SEP]",nonmorphemic,7.770141070381399,-1.7250329208235833,1.7250329208233615
455,455,yeia,yeia##s,plur,3,artificial,0.0001483308005845,plural,indefinite,Unas,s,[MASK] yeia##s,"[CLS] , [MASK] , ye , ##ia , ##s , [SEP]",nonmorphemic,8.816065639323037,-1.2356854208877408,1.2356854208876242
457,457,zao,zao,sing,2,default,0.0002946122840512,plural,definite,Los,s,[MASK] zao,"[CLS] , [MASK] , za , ##o , [SEP]",nonmorphemic,8.129850357414512,4.845980170415066,-4.845980170415249
459,459,zao,zaos,plur,2,default,0.0059382077306509,plural,definite,Los,s,[MASK] zaos,"[CLS] , [MASK] , za , ##os , [SEP]",nonmorphemic,5.12634791998354,-3.4335198430531895,3.433519843053254
461,461,zao,zao##s,plur,3,artificial,0.0191818159073591,plural,definite,Los,s,[MASK] zao##s,"[CLS] , [MASK] , za , ##o , ##s , [SEP]",nonmorphemic,3.9537925368781432,-3.8498940524274228,3.8498940524275254
463,463,zao,zao,sing,2,default,3.2901716622291133e-06,plural,indefinite,Unos,s,[MASK] zao,"[CLS] , [MASK] , za , ##o , [SEP]",nonmorphemic,12.62457081757883,6.56290044514247,-6.562900445142437
465,465,zao,zaos,plur,2,default,2.7877549655386247e-05,plural,indefinite,Unos,s,[MASK] zaos,"[CLS] , [MASK] , za , ##os , [SEP]",nonmorphemic,10.487688864909082,-0.7790546691574392,0.7790546691574388
467,467,zao,zao##s,plur,3,artificial,0.0001033781591104,plural,indefinite,Unos,s,[MASK] zao##s,"[CLS] , [MASK] , za , ##o , ##s , [SEP]",nonmorphemic,9.17711684537336,-0.9765610751703235,0.9765610751699911
469,469,gnua,gnua,sing,3,default,0.0005408822908066,plural,definite,Las,s,[MASK] gnua,"[CLS] , [MASK] , g , ##nu , ##a , [SEP]",nonmorphemic,7.52230887985836,3.383969448629051,-3.3839694486290868
471,471,gnua,gnuas,plur,3,default,0.0218980424106121,plural,definite,Las,s,[MASK] gnuas,"[CLS] , [MASK] , g , ##nu , ##as , [SEP]",nonmorphemic,3.821358033798278,-2.637806381620888,2.6378063816209125
473,473,gnua,gnua##s,plur,4,artificial,0.0038644820451736,plural,definite,Las,s,[MASK] gnua##s,"[CLS] , [MASK] , g , ##nu , ##a , ##s , [SEP]",nonmorphemic,5.55592761752113,-0.1902160528004906,0.19021605280049186
475,475,gnua,gnua,sing,3,default,1.2057103049301077e-05,plural,indefinite,Unas,s,[MASK] gnua,"[CLS] , [MASK] , g , ##nu , ##a , [SEP]",nonmorphemic,11.32585660702138,4.895030887017506,-4.895030887017497
