,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
289,mcdeia,mcdeia,sing,4,default,5.02522709666664e-07,plural,plural,grandes,s,[MASK] mcdeia [MASK],"[CLS] , [MASK] , m , ##c , ##de , ##ia , [MASK] , [SEP]",nonmorphemic,14.503625004667875
290,mcdeia,mcdeias,plur,4,default,1.592972580510832e-06,singular,singular,grande,s,[MASK] mcdeias [MASK],"[CLS] , [MASK] , m , ##c , ##de , ##ias , [MASK] , [SEP]",nonmorphemic,13.349908739669853
291,mcdeia,mcdeias,plur,4,default,1.673887345532421e-05,plural,plural,grandes,s,[MASK] mcdeias [MASK],"[CLS] , [MASK] , m , ##c , ##de , ##ias , [MASK] , [SEP]",nonmorphemic,10.997776791743076
292,mcdeia,mcdeia##s,plur,5,artificial,1.622235117793025e-06,singular,singular,grande,s,[MASK] mcdeia##s [MASK],"[CLS] , [MASK] , m , ##c , ##de , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,13.33170565729333
293,mcdeia,mcdeia##s,plur,5,artificial,2.3033830075291917e-05,plural,plural,grandes,s,[MASK] mcdeia##s [MASK],"[CLS] , [MASK] , m , ##c , ##de , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.67854654987024
294,plao,plao,sing,2,default,7.686646858928725e-05,singular,singular,grande,s,[MASK] plao [MASK],"[CLS] , [MASK] , pla , ##o , [MASK] , [SEP]",nonmorphemic,9.473440815696401
295,plao,plao,sing,2,default,1.941305526997894e-06,plural,plural,grandes,s,[MASK] plao [MASK],"[CLS] , [MASK] , pla , ##o , [MASK] , [SEP]",nonmorphemic,13.152149859158971
296,plao,plaos,plur,2,default,8.070436706475448e-06,singular,singular,grande,s,[MASK] plaos [MASK],"[CLS] , [MASK] , pla , ##os , [MASK] , [SEP]",nonmorphemic,11.727302962341682
297,plao,plaos,plur,2,default,3.7438268918776885e-05,plural,plural,grandes,s,[MASK] plaos [MASK],"[CLS] , [MASK] , pla , ##os , [MASK] , [SEP]",nonmorphemic,10.192817143567586
298,plao,plao##s,plur,3,artificial,1.81898612936493e-05,singular,singular,grande,s,[MASK] plao##s [MASK],"[CLS] , [MASK] , pla , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.914646190881168
299,plao,plao##s,plur,3,artificial,3.1490886613028124e-05,plural,plural,grandes,s,[MASK] plao##s [MASK],"[CLS] , [MASK] , pla , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.365812367864143
300,symbiao,symbiao,sing,5,default,3.28007445205003e-05,singular,singular,grande,s,[MASK] symbiao [MASK],"[CLS] , [MASK] , s , ##y , ##mbi , ##a , ##o , [MASK] , [SEP]",nonmorphemic,10.325059344036049
301,symbiao,symbiao,sing,5,default,1.5955899925756967e-06,plural,plural,grandes,s,[MASK] symbiao [MASK],"[CLS] , [MASK] , s , ##y , ##mbi , ##a , ##o , [MASK] , [SEP]",nonmorphemic,13.34826698882271
302,symbiao,symbiaos,plur,5,default,4.81836741528241e-06,singular,singular,grande,s,[MASK] symbiaos [MASK],"[CLS] , [MASK] , s , ##y , ##mbi , ##a , ##os , [MASK] , [SEP]",nonmorphemic,12.243075397799451
303,symbiao,symbiaos,plur,5,default,3.4460012102499604e-05,plural,plural,grandes,s,[MASK] symbiaos [MASK],"[CLS] , [MASK] , s , ##y , ##mbi , ##a , ##os , [MASK] , [SEP]",nonmorphemic,10.27571097566027
304,symbiao,symbiao##s,plur,6,artificial,2.7804894671135116e-06,singular,singular,grande,s,[MASK] symbiao##s [MASK],"[CLS] , [MASK] , s , ##y , ##mbi , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.79288357845274
305,symbiao,symbiao##s,plur,6,artificial,5.3128528634260874e-06,plural,plural,grandes,s,[MASK] symbiao##s [MASK],"[CLS] , [MASK] , s , ##y , ##mbi , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.145381604568746
306,plio,plio,sing,2,default,9.008682536659762e-05,singular,singular,grande,s,[MASK] plio [MASK],"[CLS] , [MASK] , pl , ##io , [MASK] , [SEP]",nonmorphemic,9.31473662638782
307,plio,plio,sing,2,default,2.9480190733011113e-06,plural,plural,grandes,s,[MASK] plio [MASK],"[CLS] , [MASK] , pl , ##io , [MASK] , [SEP]",nonmorphemic,12.734377113745932
308,plio,plios,plur,2,default,3.0259650429798057e-06,singular,singular,grande,s,[MASK] plios [MASK],"[CLS] , [MASK] , pl , ##ios , [MASK] , [SEP]",nonmorphemic,12.708280494885654
309,plio,plios,plur,2,default,6.295622733887285e-05,plural,plural,grandes,s,[MASK] plios [MASK],"[CLS] , [MASK] , pl , ##ios , [MASK] , [SEP]",nonmorphemic,9.67307087720588
310,plio,plio##s,plur,3,artificial,7.506542260671267e-06,singular,singular,grande,s,[MASK] plio##s [MASK],"[CLS] , [MASK] , pl , ##io , ##s , [MASK] , [SEP]",nonmorphemic,11.799735616232956
311,plio,plio##s,plur,3,artificial,7.874636503402144e-05,plural,plural,grandes,s,[MASK] plio##s [MASK],"[CLS] , [MASK] , pl , ##io , ##s , [MASK] , [SEP]",nonmorphemic,9.449278439621999
312,brio,brio,sing,2,default,5.4425738198915496e-05,singular,singular,grande,s,[MASK] brio [MASK],"[CLS] , [MASK] , bri , ##o , [MASK] , [SEP]",nonmorphemic,9.818673387335915
313,brio,brio,sing,2,default,1.5683664287280408e-06,plural,plural,grandes,s,[MASK] brio [MASK],"[CLS] , [MASK] , bri , ##o , [MASK] , [SEP]",nonmorphemic,13.36547597154689
314,brio,brios,plur,2,default,4.645794433599804e-06,singular,singular,grande,s,[MASK] brios [MASK],"[CLS] , [MASK] , bri , ##os , [MASK] , [SEP]",nonmorphemic,12.279548170483913
315,brio,brios,plur,2,default,6.358365499181673e-05,plural,plural,grandes,s,[MASK] brios [MASK],"[CLS] , [MASK] , bri , ##os , [MASK] , [SEP]",nonmorphemic,9.663154117631596
316,brio,brio##s,plur,3,artificial,6.656111054326175e-06,singular,singular,grande,s,[MASK] brio##s [MASK],"[CLS] , [MASK] , bri , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.91997516973988
317,brio,brio##s,plur,3,artificial,4.54747278126888e-05,plural,plural,grandes,s,[MASK] brio##s [MASK],"[CLS] , [MASK] , bri , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.998353819005406
318,mccla,mccla,sing,3,default,5.0255537644261494e-05,singular,singular,grande,s,[MASK] mccla [MASK],"[CLS] , [MASK] , m , ##c , ##cla , [MASK] , [SEP]",nonmorphemic,9.89838981522102
319,mccla,mccla,sing,3,default,1.3359264130485826e-06,plural,plural,grandes,s,[MASK] mccla [MASK],"[CLS] , [MASK] , m , ##c , ##cla , [MASK] , [SEP]",nonmorphemic,13.525885564420237
320,mccla,mcclas,plur,3,default,2.9053121579636354e-06,singular,singular,grande,s,[MASK] mcclas [MASK],"[CLS] , [MASK] , m , ##c , ##clas , [MASK] , [SEP]",nonmorphemic,12.74896971802415
321,mccla,mcclas,plur,3,default,6.282806862145662e-05,plural,plural,grandes,s,[MASK] mcclas [MASK],"[CLS] , [MASK] , m , ##c , ##clas , [MASK] , [SEP]",nonmorphemic,9.675108631772703
322,mccla,mccla##s,plur,4,artificial,1.596778247403563e-06,singular,singular,grande,s,[MASK] mccla##s [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##s , [MASK] , [SEP]",nonmorphemic,13.34752255410001
323,mccla,mccla##s,plur,4,artificial,2.5186252969433554e-05,plural,plural,grandes,s,[MASK] mccla##s [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##s , [MASK] , [SEP]",nonmorphemic,10.589212229381447
324,fio,fio,sing,2,default,2.8166228730697185e-05,singular,singular,grande,s,[MASK] fio [MASK],"[CLS] , [MASK] , fi , ##o , [MASK] , [SEP]",nonmorphemic,10.477386860412713
325,fio,fio,sing,2,default,1.8749221908365143e-06,plural,plural,grandes,s,[MASK] fio [MASK],"[CLS] , [MASK] , fi , ##o , [MASK] , [SEP]",nonmorphemic,13.1869433976235
326,fio,fios,plur,2,default,2.2868330233905e-06,singular,singular,grande,s,[MASK] fios [MASK],"[CLS] , [MASK] , fi , ##os , [MASK] , [SEP]",nonmorphemic,12.988342656786935
327,fio,fios,plur,2,default,3.797293538809754e-05,plural,plural,grandes,s,[MASK] fios [MASK],"[CLS] , [MASK] , fi , ##os , [MASK] , [SEP]",nonmorphemic,10.17863687862078
328,fio,fio##s,plur,3,artificial,1.7928820170709514e-06,singular,singular,grande,s,[MASK] fio##s [MASK],"[CLS] , [MASK] , fi , ##o , ##s , [MASK] , [SEP]",nonmorphemic,13.23168616747456
329,fio,fio##s,plur,3,artificial,3.149279655190185e-05,plural,plural,grandes,s,[MASK] fio##s [MASK],"[CLS] , [MASK] , fi , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.365751719176155
330,jaia,jaia,sing,2,default,4.636621451936662e-05,singular,singular,grande,s,[MASK] jaia [MASK],"[CLS] , [MASK] , ja , ##ia , [MASK] , [SEP]",nonmorphemic,9.978939499309844
331,jaia,jaia,sing,2,default,1.0007415767177008e-06,plural,plural,grandes,s,[MASK] jaia [MASK],"[CLS] , [MASK] , ja , ##ia , [MASK] , [SEP]",nonmorphemic,13.814769256078723
332,jaia,jaias,plur,2,default,1.4893631714585354e-06,singular,singular,grande,s,[MASK] jaias [MASK],"[CLS] , [MASK] , ja , ##ias , [MASK] , [SEP]",nonmorphemic,13.41716193107473
333,jaia,jaias,plur,2,default,2.981537181767635e-05,plural,plural,grandes,s,[MASK] jaias [MASK],"[CLS] , [MASK] , ja , ##ias , [MASK] , [SEP]",nonmorphemic,10.420486464640993
334,jaia,jaia##s,plur,3,artificial,4.183525561529677e-06,singular,singular,grande,s,[MASK] jaia##s [MASK],"[CLS] , [MASK] , ja , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,12.384356231147034
335,jaia,jaia##s,plur,3,artificial,5.027457882533781e-05,plural,plural,grandes,s,[MASK] jaia##s [MASK],"[CLS] , [MASK] , ja , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.898010999758096
336,cliao,cliao,sing,3,default,4.891115895588882e-05,singular,singular,grande,s,[MASK] cliao [MASK],"[CLS] , [MASK] , cli , ##a , ##o , [MASK] , [SEP]",nonmorphemic,9.925504988010067
337,cliao,cliao,sing,3,default,3.509744601615239e-06,plural,plural,grandes,s,[MASK] cliao [MASK],"[CLS] , [MASK] , cli , ##a , ##o , [MASK] , [SEP]",nonmorphemic,12.559967286206442
338,cliao,cliaos,plur,3,default,4.227848876325879e-06,singular,singular,grande,s,[MASK] cliaos [MASK],"[CLS] , [MASK] , cli , ##a , ##os , [MASK] , [SEP]",nonmorphemic,12.373817234132023
339,cliao,cliaos,plur,3,default,5.7298144383821636e-05,plural,plural,grandes,s,[MASK] cliaos [MASK],"[CLS] , [MASK] , cli , ##a , ##os , [MASK] , [SEP]",nonmorphemic,9.767242318994459
340,cliao,cliao##s,plur,4,artificial,9.550431968818884e-06,singular,singular,grande,s,[MASK] cliao##s [MASK],"[CLS] , [MASK] , cli , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.55892417215753
341,cliao,cliao##s,plur,4,artificial,1.978095679078251e-05,plural,plural,grandes,s,[MASK] cliao##s [MASK],"[CLS] , [MASK] , cli , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.830790861312554
342,draa,draa,sing,2,default,0.00036298626218922436,singular,singular,grande,s,[MASK] draa [MASK],"[CLS] , [MASK] , dra , ##a , [MASK] , [SEP]",nonmorphemic,7.921145569624319
343,draa,draa,sing,2,default,4.905497462459607e-06,plural,plural,grandes,s,[MASK] draa [MASK],"[CLS] , [MASK] , dra , ##a , [MASK] , [SEP]",nonmorphemic,12.22515405062786
344,draa,draas,plur,2,default,1.251369121746393e-05,singular,singular,grande,s,[MASK] draas [MASK],"[CLS] , [MASK] , dra , ##as , [MASK] , [SEP]",nonmorphemic,11.288687215659458
345,draa,draas,plur,2,default,0.00023082070401869714,plural,plural,grandes,s,[MASK] draas [MASK],"[CLS] , [MASK] , dra , ##as , [MASK] , [SEP]",nonmorphemic,8.373869321899996
346,draa,draa##s,plur,3,artificial,3.1015781132737175e-05,singular,singular,grande,s,[MASK] draa##s [MASK],"[CLS] , [MASK] , dra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.381014414212716
347,draa,draa##s,plur,3,artificial,0.0002686622610781342,plural,plural,grandes,s,[MASK] draa##s [MASK],"[CLS] , [MASK] , dra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,8.22205550223241
348,mccria,mccria,sing,4,default,1.28663568830234e-05,singular,singular,grande,s,[MASK] mccria [MASK],"[CLS] , [MASK] , m , ##c , ##cri , ##a , [MASK] , [SEP]",nonmorphemic,11.2608946469004
349,mccria,mccria,sing,4,default,3.5617489402284264e-07,plural,plural,grandes,s,[MASK] mccria [MASK],"[CLS] , [MASK] , m , ##c , ##cri , ##a , [MASK] , [SEP]",nonmorphemic,14.84784395138554
350,mccria,mccrias,plur,4,default,7.782592206240224e-07,singular,singular,grande,s,[MASK] mccrias [MASK],"[CLS] , [MASK] , m , ##c , ##cri , ##as , [MASK] , [SEP]",nonmorphemic,14.066206179800215
351,mccria,mccrias,plur,4,default,1.7158366972580552e-05,plural,plural,grandes,s,[MASK] mccrias [MASK],"[CLS] , [MASK] , m , ##c , ##cri , ##as , [MASK] , [SEP]",nonmorphemic,10.973024633200945
352,mccria,mccria##s,plur,5,artificial,1.5064374565554317e-06,singular,singular,grande,s,[MASK] mccria##s [MASK],"[CLS] , [MASK] , m , ##c , ##cri , ##a , ##s , [MASK] , [SEP]",nonmorphemic,13.40576299496608
353,mccria,mccria##s,plur,5,artificial,1.2042658454447519e-05,plural,plural,grandes,s,[MASK] mccria##s [MASK],"[CLS] , [MASK] , m , ##c , ##cri , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.32705534059233
354,symba,symba,sing,4,default,7.718952838331461e-05,singular,singular,grande,s,[MASK] symba [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##a , [MASK] , [SEP]",nonmorphemic,9.469246752837027
355,symba,symba,sing,4,default,1.777950501491432e-06,plural,plural,grandes,s,[MASK] symba [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##a , [MASK] , [SEP]",nonmorphemic,13.240049260691226
356,symba,symbas,plur,4,default,4.8087831601151265e-06,singular,singular,grande,s,[MASK] symbas [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##as , [MASK] , [SEP]",nonmorphemic,12.245066487116809
357,symba,symbas,plur,4,default,6.533264968311414e-05,plural,plural,grandes,s,[MASK] symbas [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##as , [MASK] , [SEP]",nonmorphemic,9.636018651490582
358,symba,symba##s,plur,5,artificial,5.755290203524055e-06,singular,singular,grande,s,[MASK] symba##s [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.065391090732678
359,symba,symba##s,plur,5,artificial,5.9756330301752314e-05,plural,plural,grandes,s,[MASK] symba##s [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.725235426291743
360,scrua,scrua,sing,3,default,3.906913843820803e-05,singular,singular,grande,s,[MASK] scrua [MASK],"[CLS] , [MASK] , s , ##cru , ##a , [MASK] , [SEP]",nonmorphemic,10.150177700888378
361,scrua,scrua,sing,3,default,1.562488137096807e-06,plural,plural,grandes,s,[MASK] scrua [MASK],"[CLS] , [MASK] , s , ##cru , ##a , [MASK] , [SEP]",nonmorphemic,13.36923104762272
362,scrua,scruas,plur,3,default,4.829384579352336e-06,singular,singular,grande,s,[MASK] scruas [MASK],"[CLS] , [MASK] , s , ##cru , ##as , [MASK] , [SEP]",nonmorphemic,12.240791514701097
363,scrua,scruas,plur,3,default,3.274349728599191e-05,plural,plural,grandes,s,[MASK] scruas [MASK],"[CLS] , [MASK] , s , ##cru , ##as , [MASK] , [SEP]",nonmorphemic,10.326806171750814
364,scrua,scrua##s,plur,4,artificial,1.1208979231014382e-05,singular,singular,grande,s,[MASK] scrua##s [MASK],"[CLS] , [MASK] , s , ##cru , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.398795383811823
365,scrua,scrua##s,plur,4,artificial,1.3543479326472152e-05,plural,plural,grandes,s,[MASK] scrua##s [MASK],"[CLS] , [MASK] , s , ##cru , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.209605356985792
366,czaia,czaia,sing,3,default,4.3904427002416924e-05,singular,singular,grande,s,[MASK] czaia [MASK],"[CLS] , [MASK] , c , ##za , ##ia , [MASK] , [SEP]",nonmorphemic,10.033495400087793
367,czaia,czaia,sing,3,default,9.397646181241726e-07,plural,plural,grandes,s,[MASK] czaia [MASK],"[CLS] , [MASK] , c , ##za , ##ia , [MASK] , [SEP]",nonmorphemic,13.877636399290122
368,czaia,czaias,plur,3,default,3.1091765322344145e-06,singular,singular,grande,s,[MASK] czaias [MASK],"[CLS] , [MASK] , c , ##za , ##ias , [MASK] , [SEP]",nonmorphemic,12.681152647465733
369,czaia,czaias,plur,3,default,5.315736052580178e-05,plural,plural,grandes,s,[MASK] czaias [MASK],"[CLS] , [MASK] , c , ##za , ##ias , [MASK] , [SEP]",nonmorphemic,9.842253976860526
370,czaia,czaia##s,plur,4,artificial,3.85717294193455e-06,singular,singular,grande,s,[MASK] czaia##s [MASK],"[CLS] , [MASK] , c , ##za , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,12.465576041284868
371,czaia,czaia##s,plur,4,artificial,4.364420965430327e-05,plural,plural,grandes,s,[MASK] czaia##s [MASK],"[CLS] , [MASK] , c , ##za , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.039439938445831
372,fluo,fluo,sing,2,default,2.6461952074896544e-05,singular,singular,grande,s,[MASK] fluo [MASK],"[CLS] , [MASK] , flu , ##o , [MASK] , [SEP]",nonmorphemic,10.539802627437203
373,fluo,fluo,sing,2,default,1.4923700746294344e-06,plural,plural,grandes,s,[MASK] fluo [MASK],"[CLS] , [MASK] , flu , ##o , [MASK] , [SEP]",nonmorphemic,13.415145047643497
374,fluo,fluos,plur,2,default,1.1961668633375666e-06,singular,singular,grande,s,[MASK] fluos [MASK],"[CLS] , [MASK] , flu , ##os , [MASK] , [SEP]",nonmorphemic,13.636388394326769
375,fluo,fluos,plur,2,default,1.7667623978923075e-05,plural,plural,grandes,s,[MASK] fluos [MASK],"[CLS] , [MASK] , flu , ##os , [MASK] , [SEP]",nonmorphemic,10.943776747062138
376,fluo,fluo##s,plur,3,artificial,5.488859187607886e-06,singular,singular,grande,s,[MASK] fluo##s [MASK],"[CLS] , [MASK] , flu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.112790122285812
377,fluo,fluo##s,plur,3,artificial,7.380906026810408e-06,plural,plural,grandes,s,[MASK] fluo##s [MASK],"[CLS] , [MASK] , flu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.816614159026761
378,mcgiao,mcgiao,sing,4,default,4.085004547960125e-05,singular,singular,grande,s,[MASK] mcgiao [MASK],"[CLS] , [MASK] , m , ##c , ##gia , ##o , [MASK] , [SEP]",nonmorphemic,10.10560262332715
379,mcgiao,mcgiao,sing,4,default,2.6467421321285656e-07,plural,plural,grandes,s,[MASK] mcgiao [MASK],"[CLS] , [MASK] , m , ##c , ##gia , ##o , [MASK] , [SEP]",nonmorphemic,15.144766151375181
380,mcgiao,mcgiaos,plur,4,default,1.026748009280709e-06,singular,singular,grande,s,[MASK] mcgiaos [MASK],"[CLS] , [MASK] , m , ##c , ##gia , ##os , [MASK] , [SEP]",nonmorphemic,13.789114022966544
381,mcgiao,mcgiaos,plur,4,default,1.854862603067886e-05,plural,plural,grandes,s,[MASK] mcgiaos [MASK],"[CLS] , [MASK] , m , ##c , ##gia , ##os , [MASK] , [SEP]",nonmorphemic,10.895114840081048
382,mcgiao,mcgiao##s,plur,5,artificial,2.7288431283523096e-06,singular,singular,grande,s,[MASK] mcgiao##s [MASK],"[CLS] , [MASK] , m , ##c , ##gia , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.811632801088424
383,mcgiao,mcgiao##s,plur,5,artificial,1.453146614949219e-05,plural,plural,grandes,s,[MASK] mcgiao##s [MASK],"[CLS] , [MASK] , m , ##c , ##gia , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.139194180483509
384,fruo,fruo,sing,2,default,0.00013530430442187935,singular,singular,grande,s,[MASK] fruo [MASK],"[CLS] , [MASK] , fru , ##o , [MASK] , [SEP]",nonmorphemic,8.907984209384646
385,fruo,fruo,sing,2,default,1.833868168432673e-06,plural,plural,grandes,s,[MASK] fruo [MASK],"[CLS] , [MASK] , fru , ##o , [MASK] , [SEP]",nonmorphemic,13.209083068702363
386,fruo,fruos,plur,2,default,5.5184978009492625e-06,singular,singular,grande,s,[MASK] fruos [MASK],"[CLS] , [MASK] , fru , ##os , [MASK] , [SEP]",nonmorphemic,12.107404872220593
387,fruo,fruos,plur,2,default,8.3218386862427e-05,plural,plural,grandes,s,[MASK] fruos [MASK],"[CLS] , [MASK] , fru , ##os , [MASK] , [SEP]",nonmorphemic,9.394042238610485
388,fruo,fruo##s,plur,3,artificial,7.15006672180607e-06,singular,singular,grande,s,[MASK] fruo##s [MASK],"[CLS] , [MASK] , fru , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.84838886958077
389,fruo,fruo##s,plur,3,artificial,4.572802936309017e-05,plural,plural,grandes,s,[MASK] fruo##s [MASK],"[CLS] , [MASK] , fru , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.992799114092064
390,skia,skia,sing,3,default,2.0882880562567152e-05,singular,singular,grande,s,[MASK] skia [MASK],"[CLS] , [MASK] , s , ##k , ##ia , [MASK] , [SEP]",nonmorphemic,10.776580846487809
391,skia,skia,sing,3,default,8.362341645806737e-07,plural,plural,grandes,s,[MASK] skia [MASK],"[CLS] , [MASK] , s , ##k , ##ia , [MASK] , [SEP]",nonmorphemic,13.994357161909665
392,skia,skias,plur,3,default,5.06494643559563e-06,singular,singular,grande,s,[MASK] skias [MASK],"[CLS] , [MASK] , s , ##k , ##ias , [MASK] , [SEP]",nonmorphemic,12.193166995720214
393,skia,skias,plur,3,default,6.403208681149408e-05,plural,plural,grandes,s,[MASK] skias [MASK],"[CLS] , [MASK] , s , ##k , ##ias , [MASK] , [SEP]",nonmorphemic,9.656126243812151
394,skia,skia##s,plur,4,artificial,2.8166855372546706e-06,singular,singular,grande,s,[MASK] skia##s [MASK],"[CLS] , [MASK] , s , ##k , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,12.7799497056687
395,skia,skia##s,plur,4,artificial,3.9613911212654784e-05,plural,plural,grandes,s,[MASK] skia##s [MASK],"[CLS] , [MASK] , s , ##k , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.136330208144008
396,shraa,shraa,sing,3,default,4.790470120497048e-05,singular,singular,grande,s,[MASK] shraa [MASK],"[CLS] , [MASK] , sh , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,9.946296912121877
397,shraa,shraa,sing,3,default,3.149591293549747e-06,plural,plural,grandes,s,[MASK] shraa [MASK],"[CLS] , [MASK] , sh , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,12.668237861624188
398,shraa,shraas,plur,3,default,9.560534635966178e-06,singular,singular,grande,s,[MASK] shraas [MASK],"[CLS] , [MASK] , sh , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,11.557866908200422
399,shraa,shraas,plur,3,default,9.73780479398556e-05,plural,plural,grandes,s,[MASK] shraas [MASK],"[CLS] , [MASK] , sh , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,9.23690975321208
400,shraa,shraa##s,plur,4,artificial,1.8645161617314443e-05,singular,singular,grande,s,[MASK] shraa##s [MASK],"[CLS] , [MASK] , sh , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.889923876239417
401,shraa,shraa##s,plur,4,artificial,5.0783492042683065e-05,plural,plural,grandes,s,[MASK] shraa##s [MASK],"[CLS] , [MASK] , sh , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.887939215980415
402,sma,sma,sing,2,default,6.224509888852481e-06,singular,singular,grande,s,[MASK] sma [MASK],"[CLS] , [MASK] , s , ##ma , [MASK] , [SEP]",nonmorphemic,11.987015851427547
403,sma,sma,sing,2,default,4.1007488960076444e-08,plural,plural,grandes,s,[MASK] sma [MASK],"[CLS] , [MASK] , s , ##ma , [MASK] , [SEP]",nonmorphemic,17.009511129359126
404,sma,smas,plur,2,default,1.0986171901095076e-06,singular,singular,grande,s,[MASK] smas [MASK],"[CLS] , [MASK] , s , ##mas , [MASK] , [SEP]",nonmorphemic,13.7214582688733
405,sma,smas,plur,2,default,1.7792610378819518e-05,plural,plural,grandes,s,[MASK] smas [MASK],"[CLS] , [MASK] , s , ##mas , [MASK] , [SEP]",nonmorphemic,10.936727334121045
406,sma,sma##s,plur,3,artificial,7.294021884263202e-07,singular,singular,grande,s,[MASK] sma##s [MASK],"[CLS] , [MASK] , s , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,14.131040558266049
407,sma,sma##s,plur,3,artificial,9.551657058182172e-06,plural,plural,grandes,s,[MASK] sma##s [MASK],"[CLS] , [MASK] , s , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,11.55879590457766
408,zia,zia,sing,2,default,5.587583655142225e-05,singular,singular,grande,s,[MASK] zia [MASK],"[CLS] , [MASK] , z , ##ia , [MASK] , [SEP]",nonmorphemic,9.792378533305083
409,zia,zia,sing,2,default,3.7186293866398046e-06,plural,plural,grandes,s,[MASK] zia [MASK],"[CLS] , [MASK] , z , ##ia , [MASK] , [SEP]",nonmorphemic,12.502155402023218
410,zia,zias,plur,2,default,4.431239176483359e-06,singular,singular,grande,s,[MASK] zias [MASK],"[CLS] , [MASK] , z , ##ias , [MASK] , [SEP]",nonmorphemic,12.3268312892115
411,zia,zias,plur,2,default,7.13318440830335e-05,plural,plural,grandes,s,[MASK] zias [MASK],"[CLS] , [MASK] , z , ##ias , [MASK] , [SEP]",nonmorphemic,9.54816770916912
412,zia,zia##s,plur,3,artificial,8.532936590199824e-06,singular,singular,grande,s,[MASK] zia##s [MASK],"[CLS] , [MASK] , z , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.671576989563674
413,zia,zia##s,plur,3,artificial,8.207294013118371e-05,plural,plural,grandes,s,[MASK] zia##s [MASK],"[CLS] , [MASK] , z , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.407902192288045
414,rhoia,rhoia,sing,3,default,8.205969061236829e-05,singular,singular,grande,s,[MASK] rhoia [MASK],"[CLS] , [MASK] , r , ##ho , ##ia , [MASK] , [SEP]",nonmorphemic,9.408063641218513
415,rhoia,rhoia,sing,3,default,1.4774464034417178e-06,plural,plural,grandes,s,[MASK] rhoia [MASK],"[CLS] , [MASK] , r , ##ho , ##ia , [MASK] , [SEP]",nonmorphemic,13.425195363490468
416,rhoia,rhoias,plur,3,default,4.878470008407021e-06,singular,singular,grande,s,[MASK] rhoias [MASK],"[CLS] , [MASK] , r , ##ho , ##ias , [MASK] , [SEP]",nonmorphemic,12.230678910125201
417,rhoia,rhoias,plur,3,default,8.218494622269645e-05,plural,plural,grandes,s,[MASK] rhoias [MASK],"[CLS] , [MASK] , r , ##ho , ##ias , [MASK] , [SEP]",nonmorphemic,9.40653840865051
