,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
2161,2161,strua,strua,sing,3,default,2.3133547983889e-06,plural,plural,grandes,s,[MASK] strua [MASK],"[CLS] , [MASK] , st , ##ru , ##a , [MASK] , [SEP]",nonmorphemic,12.976811793314257,3.5565843312324024,-3.5565843312324
2163,2163,strua,struas,plur,3,default,4.469916530069895e-05,plural,plural,grandes,s,[MASK] struas [MASK],"[CLS] , [MASK] , st , ##ru , ##as , [MASK] , [SEP]",nonmorphemic,10.01555572988154,-2.0042447889555444,2.004244788955546
2165,2165,strua,strua##s,plur,4,artificial,4.481397627387196e-05,plural,plural,grandes,s,[MASK] strua##s [MASK],"[CLS] , [MASK] , st , ##ru , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.012990496797054,-1.168519996634032,1.1685199966340327
2167,2167,hya,hya,sing,2,default,1.7924759276866098e-06,plural,plural,grandes,s,[MASK] hya [MASK],"[CLS] , [MASK] , h , ##ya , [MASK] , [SEP]",nonmorphemic,13.231912694026349,3.221499409168352,-3.221499409168353
2169,2169,hya,hyas,plur,2,default,8.220335439546034e-05,plural,plural,grandes,s,[MASK] hyas [MASK],"[CLS] , [MASK] , h , ##yas , [MASK] , [SEP]",nonmorphemic,9.40631444900409,-2.7485209447496963,2.7485209447496963
2171,2171,hya,hya##s,plur,3,artificial,2.6577297830954197e-05,plural,plural,grandes,s,[MASK] hya##s [MASK],"[CLS] , [MASK] , h , ##ya , ##s , [MASK] , [SEP]",nonmorphemic,10.535453171586951,-1.9839420084710309,1.9839420084710306
2173,2173,hio,hio,sing,2,default,4.407365850056522e-06,plural,plural,grandes,s,[MASK] hio [MASK],"[CLS] , [MASK] , hi , ##o , [MASK] , [SEP]",nonmorphemic,12.332233359880298,3.170896480174255,-3.1708964801736816
2175,2175,hio,hios,plur,2,default,9.301918908022344e-05,plural,plural,grandes,s,[MASK] hios [MASK],"[CLS] , [MASK] , hi , ##os , [MASK] , [SEP]",nonmorphemic,9.28270475189904,-2.232236845379962,2.232236845379962
2177,2177,hio,hio##s,plur,3,artificial,1.4185702639224472e-05,plural,plural,grandes,s,[MASK] hio##s [MASK],"[CLS] , [MASK] , hi , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.163275956970091,0.8262014390863452,-0.8262014390863482
2179,2179,twia,twia,sing,3,default,1.850584794738097e-06,plural,plural,grandes,s,[MASK] twia [MASK],"[CLS] , [MASK] , t , ##w , ##ia , [MASK] , [SEP]",nonmorphemic,13.200008863560948,2.851810481460479,-2.8518104814604794
2181,2181,twia,twias,plur,3,default,2.113872324116528e-05,plural,plural,grandes,s,[MASK] twias [MASK],"[CLS] , [MASK] , t , ##w , ##ias , [MASK] , [SEP]",nonmorphemic,10.764403974749785,-1.4735098385002026,1.4735098385002072
2183,2183,twia,twia##s,plur,4,artificial,1.6868118109414354e-05,plural,plural,grandes,s,[MASK] twia##s [MASK],"[CLS] , [MASK] , t , ##w , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.990085220123545,-0.9144001072881718,0.9144001072881727
2185,2185,breo,breo,sing,2,default,9.118099910665478e-07,plural,plural,grandes,s,[MASK] breo [MASK],"[CLS] , [MASK] , bre , ##o , [MASK] , [SEP]",nonmorphemic,13.907834211707309,3.3891011027977065,-3.389101102797707
2187,2187,breo,breos,plur,2,default,3.0648305255454034e-05,plural,plural,grandes,s,[MASK] breos [MASK],"[CLS] , [MASK] , bre , ##os , [MASK] , [SEP]",nonmorphemic,10.392933190570696,-3.512810659439122,3.5128106594391237
2189,2189,breo,breo##s,plur,3,artificial,3.6796918720938265e-05,plural,plural,grandes,s,[MASK] breo##s [MASK],"[CLS] , [MASK] , bre , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.21009644670426,-3.080909698827824,3.0809096988278215
2191,2191,frua,frua,sing,2,default,1.5082638356034297e-06,plural,plural,grandes,s,[MASK] frua [MASK],"[CLS] , [MASK] , fru , ##a , [MASK] , [SEP]",nonmorphemic,13.404551346385048,4.210698103329616,-4.210698103329167
2193,2193,frua,fruas,plur,2,default,6.60629739286378e-05,plural,plural,grandes,s,[MASK] fruas [MASK],"[CLS] , [MASK] , fru , ##as , [MASK] , [SEP]",nonmorphemic,9.62490212041612,-2.7330284475367606,2.7330284475367583
2195,2195,frua,frua##s,plur,3,artificial,3.4080137993441895e-05,plural,plural,grandes,s,[MASK] frua##s [MASK],"[CLS] , [MASK] , fru , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.286795806908014,-1.2566852381327323,1.256685238132732
2197,2197,tweia,tweia,sing,4,default,3.0959131436247844e-06,plural,plural,grandes,s,[MASK] tweia [MASK],"[CLS] , [MASK] , t , ##w , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,12.685427657015085,2.4669742097453327,-2.4669742097453318
2199,2199,tweia,tweias,plur,4,default,1.8694470782065764e-05,plural,plural,grandes,s,[MASK] tweias [MASK],"[CLS] , [MASK] , t , ##w , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,10.88728275792915,-1.3693752200302018,1.3693752200302045
2201,2201,tweia,tweia##s,plur,5,artificial,1.7465603377786465e-05,plural,plural,grandes,s,[MASK] tweia##s [MASK],"[CLS] , [MASK] , t , ##w , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.955277132475931,-0.8910856367742479,0.8910856367742478
2203,2203,foia,foia,sing,2,default,1.6254850834229728e-06,plural,plural,grandes,s,[MASK] foia [MASK],"[CLS] , [MASK] , fo , ##ia , [MASK] , [SEP]",nonmorphemic,13.329704273853002,3.7899254839019036,-3.7899254839019036
2205,2205,foia,foias,plur,2,default,0.0001128482836065,plural,plural,grandes,s,[MASK] foias [MASK],"[CLS] , [MASK] , fo , ##ias , [MASK] , [SEP]",nonmorphemic,9.0894662643283,-2.896833514406957,2.896833514406233
2207,2207,foia,foia##s,plur,3,artificial,5.6939799833344296e-05,plural,plural,grandes,s,[MASK] foia##s [MASK],"[CLS] , [MASK] , fo , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.773515991516692,-2.590557147877659,2.5905571478776586
2209,2209,pheia,pheia,sing,3,default,1.5250095657393103e-06,plural,plural,grandes,s,[MASK] pheia [MASK],"[CLS] , [MASK] , p , ##he , ##ia , [MASK] , [SEP]",nonmorphemic,13.39350987530863,3.6688203347281636,-3.668820334728162
2211,2211,pheia,pheias,plur,3,default,7.587158324895427e-05,plural,plural,grandes,s,[MASK] pheias [MASK],"[CLS] , [MASK] , p , ##he , ##ias , [MASK] , [SEP]",nonmorphemic,9.486468340913817,-2.534755769483292,2.5347557694832896
2213,2213,pheia,pheia##s,plur,4,artificial,1.628878089832142e-05,plural,plural,grandes,s,[MASK] pheia##s [MASK],"[CLS] , [MASK] , p , ##he , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.025033975577337,-0.04717060089411085,0.047170600894113
2215,2215,spriao,spriao,sing,3,default,1.3434236052489723e-06,plural,plural,grandes,s,[MASK] spriao [MASK],"[CLS] , [MASK] , sp , ##ria , ##o , [MASK] , [SEP]",nonmorphemic,13.520289272994406,3.7562704525840314,-3.7562704525840322
2217,2217,spriao,spriaos,plur,3,default,2.013492303376552e-05,plural,plural,grandes,s,[MASK] spriaos [MASK],"[CLS] , [MASK] , sp , ##ria , ##os , [MASK] , [SEP]",nonmorphemic,10.813054786177943,-2.389788551318336,2.3897885513183335
2219,2219,spriao,spriao##s,plur,4,artificial,5.565751052927226e-06,plural,plural,grandes,s,[MASK] spriao##s [MASK],"[CLS] , [MASK] , sp , ##ria , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.09887862224832,0.45810797007768755,-0.45810797007768894
2221,2221,schwo,schwo,sing,4,default,5.102752425045765e-07,plural,plural,grandes,s,[MASK] schwo [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##o , [MASK] , [SEP]",nonmorphemic,14.488315565623507,4.168643075016224,-4.168643075016224
2223,2223,schwo,schwos,plur,4,default,1.675106250331737e-05,plural,plural,grandes,s,[MASK] schwos [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##os , [MASK] , [SEP]",nonmorphemic,10.997048868671117,-1.1537685676392648,1.1537685676392664
2225,2225,schwo,schwo##s,plur,5,artificial,2.0543266145978123e-06,plural,plural,grandes,s,[MASK] schwo##s [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##o , ##s , [MASK] , [SEP]",nonmorphemic,13.095562445176297,1.7235737170168761,-1.7235737170168755
2227,2227,whaa,whaa,sing,3,default,1.915504753924324e-06,plural,plural,grandes,s,[MASK] whaa [MASK],"[CLS] , [MASK] , w , ##ha , ##a , [MASK] , [SEP]",nonmorphemic,13.165529390989771,3.16790394677162,-3.167903946771618
2229,2229,whaa,whaas,plur,3,default,1.3429096270556329e-06,plural,plural,grandes,s,[MASK] whaas [MASK],"[CLS] , [MASK] , w , ##ha , ##as , [MASK] , [SEP]",nonmorphemic,13.520671934529789,2.9143486582116687,-2.9143486582116696
2231,2231,whaa,whaa##s,plur,4,artificial,1.2345409231784288e-05,plural,plural,grandes,s,[MASK] whaa##s [MASK],"[CLS] , [MASK] , w , ##ha , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.302226286118811,0.5359458643047876,-0.535945864304789
2233,2233,schio,schio,sing,3,default,2.344050244573737e-06,plural,plural,grandes,s,[MASK] schio [MASK],"[CLS] , [MASK] , s , ##chi , ##o , [MASK] , [SEP]",nonmorphemic,12.963630251080891,5.005457835818587,-5.005457835818527
2235,2235,schio,schios,plur,3,default,0.0001087166165234,plural,plural,grandes,s,[MASK] schios [MASK],"[CLS] , [MASK] , s , ##chi , ##os , [MASK] , [SEP]",nonmorphemic,9.126765909618788,-2.2626304058391824,2.2626304058387037
2237,2237,schio,schio##s,plur,4,artificial,4.435137452674098e-05,plural,plural,grandes,s,[MASK] schio##s [MASK],"[CLS] , [MASK] , s , ##chi , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.023366856977766,-0.23325154502783718,0.23325154502783713
2239,2239,hroa,hroa,sing,3,default,8.506866038260341e-07,plural,plural,grandes,s,[MASK] hroa [MASK],"[CLS] , [MASK] , h , ##ro , ##a , [MASK] , [SEP]",nonmorphemic,13.977222044324916,3.728532757856769,-3.7285327578567675
2241,2241,hroa,hroas,plur,3,default,2.2744439775124192e-05,plural,plural,grandes,s,[MASK] hroas [MASK],"[CLS] , [MASK] , h , ##ro , ##as , [MASK] , [SEP]",nonmorphemic,10.69118984792825,-1.6601790973534705,1.6601790973534702
2243,2243,hroa,hroa##s,plur,4,artificial,1.2253401109774131e-05,plural,plural,grandes,s,[MASK] hroa##s [MASK],"[CLS] , [MASK] , h , ##ro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.309707017894624,0.009429851644233267,-0.009429851644233758
2245,2245,freia,freia,sing,2,default,1.829024313337868e-06,plural,plural,grandes,s,[MASK] freia [MASK],"[CLS] , [MASK] , fre , ##ia , [MASK] , [SEP]",nonmorphemic,13.211727895402856,3.0426951383963843,-3.042695138396383
2247,2247,freia,freias,plur,2,default,3.8457939808722585e-05,plural,plural,grandes,s,[MASK] freias [MASK],"[CLS] , [MASK] , fre , ##ias , [MASK] , [SEP]",nonmorphemic,10.165945386354307,-1.9762152944409532,1.9762152944409546
2249,2249,freia,freia##s,plur,3,artificial,2.3470805899705734e-05,plural,plural,grandes,s,[MASK] freia##s [MASK],"[CLS] , [MASK] , fre , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.65975321125133,-1.2228842369001232,1.2228842369001234
2251,2251,symbaia,symbaia,sing,5,default,2.7210418807044334e-07,plural,plural,grandes,s,[MASK] symbaia [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ai , ##a , [MASK] , [SEP]",nonmorphemic,15.117080799616552,4.05221264181808,-4.052212641818081
2253,2253,symbaia,symbaias,plur,5,default,2.6280098609277047e-05,plural,plural,grandes,s,[MASK] symbaias [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ai , ##as , [MASK] , [SEP]",nonmorphemic,10.54669861209931,-2.5901155027783744,2.590115502778374
2255,2255,symbaia,symbaia##s,plur,6,artificial,1.5262352462741546e-05,plural,plural,grandes,s,[MASK] symbaia##s [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ai , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.090121385225014,-2.059095307283286,2.0590953072832847
2257,2257,guo,guo,sing,2,default,5.878079718968365e-06,plural,plural,grandes,s,[MASK] guo [MASK],"[CLS] , [MASK] , gu , ##o , [MASK] , [SEP]",nonmorphemic,12.04428042779882,2.8546429090849372,-2.854642909084
2259,2259,guo,guos,plur,2,default,0.0001391592959407,plural,plural,grandes,s,[MASK] guos [MASK],"[CLS] , [MASK] , gu , ##os , [MASK] , [SEP]",nonmorphemic,8.879891267043924,-3.7630358072426198,3.763035807242108
2261,2261,guo,guo##s,plur,3,artificial,0.0001072885061148,plural,plural,grandes,s,[MASK] guo##s [MASK],"[CLS] , [MASK] , gu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.139989033218546,-2.7189989163271893,2.7189989163266755
2263,2263,thruo,thruo,sing,3,default,3.869966349157039e-06,plural,plural,grandes,s,[MASK] thruo [MASK],"[CLS] , [MASK] , th , ##ru , ##o , [MASK] , [SEP]",nonmorphemic,12.462264746268646,3.437926337598782,-3.437926337598131
2265,2265,thruo,thruos,plur,3,default,8.402961975662038e-05,plural,plural,grandes,s,[MASK] thruos [MASK],"[CLS] , [MASK] , th , ##ru , ##os , [MASK] , [SEP]",nonmorphemic,9.384341205125182,-2.5935039782869076,2.593503978286908
2267,2267,thruo,thruo##s,plur,4,artificial,5.472192060551606e-05,plural,plural,grandes,s,[MASK] thruo##s [MASK],"[CLS] , [MASK] , th , ##ru , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.813246186480912,-0.980376330556954,0.9803763305569552
2269,2269,scria,scria,sing,3,default,1.5087640576894046e-06,plural,plural,grandes,s,[MASK] scria [MASK],"[CLS] , [MASK] , s , ##cri , ##a , [MASK] , [SEP]",nonmorphemic,13.404219747136882,3.128930016702073,-3.128930016702075
2271,2271,scria,scrias,plur,3,default,2.034506360359956e-05,plural,plural,grandes,s,[MASK] scrias [MASK],"[CLS] , [MASK] , s , ##cri , ##as , [MASK] , [SEP]",nonmorphemic,10.80267225026338,-2.5494099273401325,2.549409927340135
2273,2273,scria,scria##s,plur,4,artificial,1.9649858586490158e-05,plural,plural,grandes,s,[MASK] scria##s [MASK],"[CLS] , [MASK] , s , ##cri , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.837440416291177,-0.7403917535457616,0.7403917535457609
2275,2275,kaia,kaia,sing,3,default,6.883703463245183e-06,plural,plural,grandes,s,[MASK] kaia [MASK],"[CLS] , [MASK] , k , ##ai , ##a , [MASK] , [SEP]",nonmorphemic,11.886353756770973,2.1424885058613548,-2.1424885058613543
2277,2277,kaia,kaias,plur,3,default,9.175935701932758e-05,plural,plural,grandes,s,[MASK] kaias [MASK],"[CLS] , [MASK] , k , ##ai , ##as , [MASK] , [SEP]",nonmorphemic,9.296341092367712,-2.781129840897881,2.781129840897877
2279,2279,kaia,kaia##s,plur,4,artificial,0.0001000996417133,plural,plural,grandes,s,[MASK] kaia##s [MASK],"[CLS] , [MASK] , k , ##ai , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.20934445093708,-1.8652209528321428,1.8652209528320054
2281,2281,dweo,dweo,sing,3,default,1.4209174423740478e-06,plural,plural,grandes,s,[MASK] dweo [MASK],"[CLS] , [MASK] , d , ##w , ##eo , [MASK] , [SEP]",nonmorphemic,13.46420780879602,2.0083065072381903,-2.0083065072381885
2283,2283,dweo,dweos,plur,3,default,3.5142438719049096e-05,plural,plural,grandes,s,[MASK] dweos [MASK],"[CLS] , [MASK] , d , ##w , ##eos , [MASK] , [SEP]",nonmorphemic,10.256101077526628,-2.2152080519614117,2.2152080519614117
2285,2285,dweo,dweo##s,plur,4,artificial,2.496484376024455e-05,plural,plural,grandes,s,[MASK] dweo##s [MASK],"[CLS] , [MASK] , d , ##w , ##eo , ##s , [MASK] , [SEP]",nonmorphemic,10.598041972383196,-2.2581568176187012,2.2581568176187017
2287,2287,jao,jao,sing,2,default,1.9734354737011017e-06,plural,plural,grandes,s,[MASK] jao [MASK],"[CLS] , [MASK] , ja , ##o , [MASK] , [SEP]",nonmorphemic,13.135734638754483,3.560598405554151,-3.5605984055541517
2289,2289,jao,jaos,plur,2,default,6.991223926888779e-05,plural,plural,grandes,s,[MASK] jaos [MASK],"[CLS] , [MASK] , ja , ##os , [MASK] , [SEP]",nonmorphemic,9.568269827215437,-3.030485983136643,3.0304859831366446
2291,2291,jao,jao##s,plur,3,artificial,6.436352123273537e-05,plural,plural,grandes,s,[MASK] jao##s [MASK],"[CLS] , [MASK] , ja , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.65096352582746,-2.0860329253913736,2.0860329253913727
2293,2293,dynia,dynia,sing,3,default,1.5498665106861154e-06,plural,plural,grandes,s,[MASK] dynia [MASK],"[CLS] , [MASK] , d , ##yn , ##ia , [MASK] , [SEP]",nonmorphemic,13.377341752879833,3.4770736188430327,-3.477073618843034
2295,2295,dynia,dynias,plur,3,default,5.7076398661592975e-05,plural,plural,grandes,s,[MASK] dynias [MASK],"[CLS] , [MASK] , d , ##yn , ##ias , [MASK] , [SEP]",nonmorphemic,9.771119860170304,-2.5664653452340627,2.566465345234062
2297,2297,dynia,dynia##s,plur,4,artificial,2.31423709919909e-05,plural,plural,grandes,s,[MASK] dynia##s [MASK],"[CLS] , [MASK] , d , ##yn , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.673845378526757,-1.6421479267338395,1.642147926733841
2299,2299,doo,doo,sing,2,default,2.291452346980805e-06,plural,plural,grandes,s,[MASK] doo [MASK],"[CLS] , [MASK] , do , ##o , [MASK] , [SEP]",nonmorphemic,12.986324728770606,3.046885505340562,-3.046885505340562
2301,2301,doo,doos,plur,2,default,6.300142558757216e-05,plural,plural,grandes,s,[MASK] doos [MASK],"[CLS] , [MASK] , do , ##os , [MASK] , [SEP]",nonmorphemic,9.672353203454598,-2.564633386782331,2.5646333867823317
2303,2303,doo,doo##s,plur,3,artificial,4.0914161218097433e-05,plural,plural,grandes,s,[MASK] doo##s [MASK],"[CLS] , [MASK] , do , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.104034314791493,-1.7633972104220774,1.7633972104220796
2305,2305,prea,prea,sing,2,default,1.20510742362967e-06,plural,plural,grandes,s,[MASK] prea [MASK],"[CLS] , [MASK] , pre , ##a , [MASK] , [SEP]",nonmorphemic,13.628941846754731,3.2177153097387237,-3.2177153097387263
2307,2307,prea,preas,plur,2,default,2.4341850803466517e-05,plural,plural,grandes,s,[MASK] preas [MASK],"[CLS] , [MASK] , pre , ##as , [MASK] , [SEP]",nonmorphemic,10.623313433712086,-3.1027259984336304,3.1027259984336313
2309,2309,prea,prea##s,plur,3,artificial,2.830340054060798e-05,plural,plural,grandes,s,[MASK] prea##s [MASK],"[CLS] , [MASK] , pre , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.47252860008826,-2.701757421170683,2.7017574211706843
2311,2311,schmoia,schmoia,sing,4,default,6.443708002734638e-07,plural,plural,grandes,s,[MASK] schmoia [MASK],"[CLS] , [MASK] , s , ##ch , ##mo , ##ia , [MASK] , [SEP]",nonmorphemic,14.254991499715784,3.6088056118054954,-3.6088056118054967
2313,2313,schmoia,schmoias,plur,4,default,2.694566683203448e-05,plural,plural,grandes,s,[MASK] schmoias [MASK],"[CLS] , [MASK] , s , ##ch , ##mo , ##ias , [MASK] , [SEP]",nonmorphemic,10.5216880589899,-1.8444394521727077,1.8444394521727063
2315,2315,schmoia,schmoia##s,plur,5,artificial,1.3649901120516006e-05,plural,plural,grandes,s,[MASK] schmoia##s [MASK],"[CLS] , [MASK] , s , ##ch , ##mo , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.201778280277784,-0.5157994745445524,0.5157994745445513
2317,2317,hypuo,hypuo,sing,4,default,8.44968099045218e-07,plural,plural,grandes,s,[MASK] hypuo [MASK],"[CLS] , [MASK] , h , ##y , ##pu , ##o , [MASK] , [SEP]",nonmorphemic,13.983966962911094,2.6305494343544655,-2.6305494343544664
2319,2319,hypuo,hypuos,plur,4,default,1.2032893209834585e-05,plural,plural,grandes,s,[MASK] hypuos [MASK],"[CLS] , [MASK] , h , ##y , ##pu , ##os , [MASK] , [SEP]",nonmorphemic,11.32786655732245,-2.4010352628437026,2.4010352628437017
2321,2321,hypuo,hypuo##s,plur,5,artificial,4.524920313997427e-06,plural,plural,grandes,s,[MASK] hypuo##s [MASK],"[CLS] , [MASK] , h , ##y , ##pu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.30591059113376,-1.6976165743899507,1.6976165743899507
2323,2323,staa,staa,sing,2,default,1.8391967842035228e-06,plural,plural,grandes,s,[MASK] staa [MASK],"[CLS] , [MASK] , sta , ##a , [MASK] , [SEP]",nonmorphemic,13.206181611974651,2.8252975033992094,-2.8252975033992103
2325,2325,staa,staas,plur,2,default,7.485922833438963e-05,plural,plural,grandes,s,[MASK] staas [MASK],"[CLS] , [MASK] , sta , ##as , [MASK] , [SEP]",nonmorphemic,9.499901163657745,-2.4728250118488795,2.4728250118488813
2327,2327,staa,staa##s,plur,3,artificial,3.476822894299403e-05,plural,plural,grandes,s,[MASK] staa##s [MASK],"[CLS] , [MASK] , sta , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.266806549595154,-1.5996398896382154,1.5996398896382158
2329,2329,phiao,phiao,sing,4,default,2.5004153485497227e-06,plural,plural,grandes,s,[MASK] phiao [MASK],"[CLS] , [MASK] , p , ##hi , ##a , ##o , [MASK] , [SEP]",nonmorphemic,12.899053700469857,3.06509398801858,-3.065093988018579
2331,2331,phiao,phiaos,plur,4,default,3.009539796039462e-05,plural,plural,grandes,s,[MASK] phiaos [MASK],"[CLS] , [MASK] , p , ##hi , ##a , ##os , [MASK] , [SEP]",nonmorphemic,10.41113828957981,-1.8727769875100222,1.872776987510022
2333,2333,phiao,phiao##s,plur,5,artificial,1.135691945819417e-05,plural,plural,grandes,s,[MASK] phiao##s [MASK],"[CLS] , [MASK] , p , ##hi , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.385683355900449,-0.21186446239187262,0.21186446239187384
2335,2335,steia,steia,sing,3,default,1.934066631292808e-06,plural,plural,grandes,s,[MASK] steia [MASK],"[CLS] , [MASK] , st , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,13.155885708945052,3.838769955768159,-3.838769955768159
2337,2337,steia,steias,plur,3,default,7.122493116185069e-05,plural,plural,grandes,s,[MASK] steias [MASK],"[CLS] , [MASK] , st , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,9.549667644069352,-2.5723132854859045,2.572313285485904
2339,2339,steia,steia##s,plur,4,artificial,6.815409869886935e-05,plural,plural,grandes,s,[MASK] steia##s [MASK],"[CLS] , [MASK] , st , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.593739259313711,-1.5986785902062106,1.59867859020621
2341,2341,stia,stia,sing,2,default,2.3200054783956148e-06,plural,plural,grandes,s,[MASK] stia [MASK],"[CLS] , [MASK] , st , ##ia , [MASK] , [SEP]",nonmorphemic,12.973941010911425,3.505687651861834,-3.5056876518618334
2343,2343,stia,stias,plur,2,default,5.868159496458247e-05,plural,plural,grandes,s,[MASK] stias [MASK],"[CLS] , [MASK] , st , ##ias , [MASK] , [SEP]",nonmorphemic,9.743384424340029,-2.115743532764288,2.115743532764291
2345,2345,stia,stia##s,plur,3,artificial,6.329163443297148e-05,plural,plural,grandes,s,[MASK] stia##s [MASK],"[CLS] , [MASK] , st , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.667757395004717,-1.3729057647723355,1.3729057647723368
2347,2347,pfa,pfa,sing,2,default,2.8021676712342014e-07,plural,plural,grandes,s,[MASK] pfa [MASK],"[CLS] , [MASK] , p , ##fa , [MASK] , [SEP]",nonmorphemic,15.087702364992936,2.8952941986656455,-2.895294198665646
2349,2349,pfa,pfas,plur,2,default,2.7803507691714916e-05,plural,plural,grandes,s,[MASK] pfas [MASK],"[CLS] , [MASK] , p , ##fas , [MASK] , [SEP]",nonmorphemic,10.490348369266233,-3.249037776130427,3.24903777613043
2351,2351,pfa,pfa##s,plur,3,artificial,6.7919445427833125e-06,plural,plural,grandes,s,[MASK] pfa##s [MASK],"[CLS] , [MASK] , p , ##fa , ##s , [MASK] , [SEP]",nonmorphemic,11.89977327406758,-3.3106545757372494,3.3106545757372503
2353,2353,dria,dria,sing,2,default,3.204360382369486e-06,plural,plural,grandes,s,[MASK] dria [MASK],"[CLS] , [MASK] , d , ##ria , [MASK] , [SEP]",nonmorphemic,12.650998056191588,2.452462204609299,-2.4524622046093008
2355,2355,dria,drias,plur,2,default,6.58110438962467e-05,plural,plural,grandes,s,[MASK] drias [MASK],"[CLS] , [MASK] , d , ##rias , [MASK] , [SEP]",nonmorphemic,9.628722893348131,-2.8981751830362814,2.898175183036282
2357,2357,dria,dria##s,plur,3,artificial,4.498688940657303e-05,plural,plural,grandes,s,[MASK] dria##s [MASK],"[CLS] , [MASK] , d , ##ria , ##s , [MASK] , [SEP]",nonmorphemic,10.009139457164196,-3.090812674444864,3.090812674444866
2359,2359,flao,flao,sing,2,default,4.886713668383891e-06,plural,plural,grandes,s,[MASK] flao [MASK],"[CLS] , [MASK] , fla , ##o , [MASK] , [SEP]",nonmorphemic,12.22899053186054,3.89301971976807,-3.8930197197677257
2361,2361,flao,flaos,plur,2,default,0.0001202522325911,plural,plural,grandes,s,[MASK] flaos [MASK],"[CLS] , [MASK] , fla , ##os , [MASK] , [SEP]",nonmorphemic,9.025919082904135,-3.5839356606528696,3.5839356606524055
2363,2363,flao,flao##s,plur,3,artificial,9.129072714131324e-05,plural,plural,grandes,s,[MASK] flao##s [MASK],"[CLS] , [MASK] , fla , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.301461340238667,-3.1742420739437236,3.174242073943725
2365,2365,hydraa,hydraa,sing,4,default,7.50113315461931e-07,plural,plural,grandes,s,[MASK] hydraa [MASK],"[CLS] , [MASK] , h , ##yd , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,14.103041554546014,3.3206424921649234,-3.3206424921649242
2367,2367,hydraa,hydraas,plur,4,default,2.753797161858529e-05,plural,plural,grandes,s,[MASK] hydraas [MASK],"[CLS] , [MASK] , h , ##yd , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,10.499944719569928,-1.6585512519315646,1.6585512519315644
2369,2369,hydraa,hydraa##s,plur,5,artificial,1.0852082596102264e-05,plural,plural,grandes,s,[MASK] hydraa##s [MASK],"[CLS] , [MASK] , h , ##yd , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.43115355205554,-0.6078604936063936,0.6078604936063889
2371,2371,klao,klao,sing,3,default,5.040842097514542e-06,plural,plural,grandes,s,[MASK] klao [MASK],"[CLS] , [MASK] , k , ##la , ##o , [MASK] , [SEP]",nonmorphemic,12.197937406997593,2.526797254549276,-2.526797254549277
2373,2373,klao,klaos,plur,3,default,8.429514855379239e-05,plural,plural,grandes,s,[MASK] klaos [MASK],"[CLS] , [MASK] , k , ##la , ##os , [MASK] , [SEP]",nonmorphemic,9.381186244389594,-2.750224186395977,2.7502241863959775
