,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
239,239,knio,knio##s,plur,3,artificial,1.4477425793302244e-05,plural,plural,grandes,s,Los knio##s [MASK],"[CLS] , Los , k , ##nio , ##s , [MASK] , [SEP]",morphemic,11.1429199635165,-3.01622579987022,3.0162257998702193
241,241,ploo,ploo,sing,2,default,4.1097840153270237e-07,plural,plural,grandes,s,El ploo [MASK],"[CLS] , El , pl , ##oo , [MASK] , [SEP]",morphemic,14.704725174846352,4.603114120407922,-4.603114120407922
243,243,ploo,ploos,plur,3,default,2.2796022676629946e-05,plural,plural,grandes,s,Los ploos [MASK],"[CLS] , Los , pl , ##oo , ##s , [MASK] , [SEP]",morphemic,10.688924481228463,-4.199486761626872,4.199486761626874
245,245,ploo,ploo##s,plur,3,artificial,2.2796022676629946e-05,plural,plural,grandes,s,Los ploo##s [MASK],"[CLS] , Los , pl , ##oo , ##s , [MASK] , [SEP]",morphemic,10.688924481228463,-4.199486761626872,4.199486761626874
247,247,fliao,fliao,sing,2,default,1.961605278211209e-07,plural,plural,grandes,s,El fliao [MASK],"[CLS] , El , fl , ##iao , [MASK] , [SEP]",morphemic,15.444332493433828,4.9476852226089285,-4.947685222608927
249,249,fliao,fliaos,plur,3,default,1.115727354772389e-05,plural,plural,grandes,s,Los fliaos [MASK],"[CLS] , Los , fl , ##iao , ##s , [MASK] , [SEP]",morphemic,11.40341893661813,-3.7492074824455806,3.7492074824455814
251,251,fliao,fliao##s,plur,3,artificial,1.115727354772389e-05,plural,plural,grandes,s,Los fliao##s [MASK],"[CLS] , Los , fl , ##iao , ##s , [MASK] , [SEP]",morphemic,11.40341893661813,-3.7492074824455806,3.7492074824455814
253,253,stoo,stoo,sing,2,default,3.053090438243089e-07,plural,plural,grandes,s,El stoo [MASK],"[CLS] , El , st , ##oo , [MASK] , [SEP]",morphemic,15.00194131489847,4.602327335262739,-4.602327335262738
255,255,stoo,stoos,plur,3,default,3.729180752998218e-05,plural,plural,grandes,s,Los stoos [MASK],"[CLS] , Los , st , ##oo , ##s , [MASK] , [SEP]",morphemic,10.196736892704196,-4.368760160711423,4.368760160711426
257,257,stoo,stoo##s,plur,3,artificial,3.729180752998218e-05,plural,plural,grandes,s,Los stoo##s [MASK],"[CLS] , Los , st , ##oo , ##s , [MASK] , [SEP]",morphemic,10.196736892704196,-4.368760160711423,4.368760160711426
259,259,spuo,spuo,sing,2,default,5.394302888817037e-07,plural,plural,grandes,s,El spuo [MASK],"[CLS] , El , sp , ##uo , [MASK] , [SEP]",morphemic,14.432752274903498,4.30416390894327,-4.30416390894327
261,261,spuo,spuos,plur,3,default,3.478889630059712e-05,plural,plural,grandes,s,Los spuos [MASK],"[CLS] , Los , sp , ##uo , ##s , [MASK] , [SEP]",morphemic,10.266212293920011,-4.221748422031956,4.221748422031956
263,263,spuo,spuo##s,plur,3,artificial,3.478889630059712e-05,plural,plural,grandes,s,Los spuo##s [MASK],"[CLS] , Los , sp , ##uo , ##s , [MASK] , [SEP]",morphemic,10.266212293920011,-4.221748422031956,4.221748422031956
265,265,waa,waa,sing,2,default,1.9159098485488363e-07,plural,plural,grandes,s,La waa [MASK],"[CLS] , La , w , ##aa , [MASK] , [SEP]",morphemic,15.467903024422244,5.29576876657848,-5.29576876657848
267,267,waa,waas,plur,3,default,3.233390771129052e-06,plural,plural,grandes,s,Las waas [MASK],"[CLS] , Las , w , ##aa , ##s , [MASK] , [SEP]",morphemic,12.641979197014113,-2.939267148614496,2.9392671486144955
269,269,waa,waa##s,plur,3,artificial,3.233390771129052e-06,plural,plural,grandes,s,Las waa##s [MASK],"[CLS] , Las , w , ##aa , ##s , [MASK] , [SEP]",morphemic,12.641979197014113,-2.939267148614496,2.9392671486144955
271,271,dwuo,dwuo,sing,3,default,3.942970749903907e-07,plural,plural,grandes,s,El dwuo [MASK],"[CLS] , El , d , ##w , ##uo , [MASK] , [SEP]",morphemic,14.7461612143242,4.457400279538032,-4.457400279538032
273,273,dwuo,dwuos,plur,4,default,6.07312103966251e-05,plural,plural,grandes,s,Los dwuos [MASK],"[CLS] , Los , d , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,9.709052817467548,-4.186183911376732,4.186183911376731
275,275,dwuo,dwuo##s,plur,4,artificial,6.07312103966251e-05,plural,plural,grandes,s,Los dwuo##s [MASK],"[CLS] , Los , d , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,9.709052817467548,-4.186183911376732,4.186183911376731
277,277,scro,scro,sing,2,default,1.0490767721194061e-07,plural,plural,grandes,s,El scro [MASK],"[CLS] , El , s , ##cro , [MASK] , [SEP]",morphemic,16.07018513821697,2.884958312594902,-2.8849583125949034
279,279,scro,scros,plur,3,default,1.955228617589455e-05,plural,plural,grandes,s,Los scros [MASK],"[CLS] , Los , s , ##cro , ##s , [MASK] , [SEP]",morphemic,10.842418338426386,-5.314613328686251,5.314613328686251
281,281,scro,scro##s,plur,3,artificial,1.955228617589455e-05,plural,plural,grandes,s,Los scro##s [MASK],"[CLS] , Los , s , ##cro , ##s , [MASK] , [SEP]",morphemic,10.842418338426386,-5.314613328686251,5.314613328686251
283,283,schmia,schmia,sing,3,default,8.107398485890371e-08,plural,plural,grandes,s,La schmia [MASK],"[CLS] , La , s , ##ch , ##mia , [MASK] , [SEP]",morphemic,16.327903705844015,4.6802415621385425,-4.680241562138542
285,285,schmia,schmias,plur,4,default,1.0018443390436003e-05,plural,plural,grandes,s,Las schmias [MASK],"[CLS] , Las , s , ##ch , ##mia , ##s , [MASK] , [SEP]",morphemic,11.511082824631544,-4.823444435234723,4.823444435234723
287,287,schmia,schmia##s,plur,4,artificial,1.0018443390436003e-05,plural,plural,grandes,s,Las schmia##s [MASK],"[CLS] , Las , s , ##ch , ##mia , ##s , [MASK] , [SEP]",morphemic,11.511082824631544,-4.823444435234723,4.823444435234723
289,289,whoa,whoa,sing,2,default,2.9104026566528773e-07,plural,plural,grandes,s,La whoa [MASK],"[CLS] , La , w , ##hoa , [MASK] , [SEP]",morphemic,15.049804209363357,5.034564052619935,-5.034564052619932
291,291,whoa,whoas,plur,3,default,1.1851236195070667e-05,plural,plural,grandes,s,Las whoas [MASK],"[CLS] , Las , w , ##hoa , ##s , [MASK] , [SEP]",morphemic,11.343078375564986,-3.9813327483250056,3.981332748325007
293,293,whoa,whoa##s,plur,3,artificial,1.1851236195070667e-05,plural,plural,grandes,s,Las whoa##s [MASK],"[CLS] , Las , w , ##hoa , ##s , [MASK] , [SEP]",morphemic,11.343078375564986,-3.9813327483250056,3.981332748325007
295,295,czio,czio,sing,2,default,3.5751793348026695e-07,plural,plural,grandes,s,El czio [MASK],"[CLS] , El , c , ##zio , [MASK] , [SEP]",morphemic,14.844080312489332,2.892537073544446,-2.892537073544446
297,297,czio,czios,plur,3,default,4.165009886492044e-05,plural,plural,grandes,s,Los czios [MASK],"[CLS] , Los , c , ##zio , ##s , [MASK] , [SEP]",morphemic,10.086206815646666,-4.349330014613656,4.349330014613656
299,299,czio,czio##s,plur,3,artificial,4.165009886492044e-05,plural,plural,grandes,s,Los czio##s [MASK],"[CLS] , Los , c , ##zio , ##s , [MASK] , [SEP]",morphemic,10.086206815646666,-4.349330014613656,4.349330014613656
301,301,fea,fea,sing,1,default,2.4840352352839545e-07,plural,plural,grandes,s,La fea [MASK],"[CLS] , La , fea , [MASK] , [SEP]",morphemic,15.20821130209077,5.06767075089458,-5.06767075089458
303,303,fea,feas,plur,2,default,5.849731678608805e-05,plural,plural,grandes,s,Las feas [MASK],"[CLS] , Las , fea , ##s , [MASK] , [SEP]",morphemic,9.74652967168286,-4.362109229767608,4.362109229767609
305,305,fea,fea##s,plur,2,artificial,5.849731678608805e-05,plural,plural,grandes,s,Las fea##s [MASK],"[CLS] , Las , fea , ##s , [MASK] , [SEP]",morphemic,9.74652967168286,-4.362109229767608,4.362109229767609
307,307,veo,veo,sing,1,default,1.508348191237019e-06,plural,plural,grandes,s,El veo [MASK],"[CLS] , El , veo , [MASK] , [SEP]",morphemic,13.40449541898513,2.719546349623304,-2.7195463496233043
309,309,veo,veos,plur,2,default,9.133222920354456e-05,plural,plural,grandes,s,Los veos [MASK],"[CLS] , Los , veo , ##s , [MASK] , [SEP]",morphemic,9.301006829329673,-3.191183957743359,3.1911839577433607
311,311,veo,veo##s,plur,2,artificial,9.133222920354456e-05,plural,plural,grandes,s,Los veo##s [MASK],"[CLS] , Los , veo , ##s , [MASK] , [SEP]",morphemic,9.301006829329673,-3.191183957743359,3.1911839577433607
313,313,mcfia,mcfia,sing,3,default,3.315681240678714e-08,plural,plural,grandes,s,La mcfia [MASK],"[CLS] , La , m , ##c , ##fia , [MASK] , [SEP]",morphemic,17.222017638960097,6.231855421009817,-6.231855421009816
315,315,mcfia,mcfias,plur,4,default,1.7564113932166947e-06,plural,plural,grandes,s,Las mcfias [MASK],"[CLS] , Las , m , ##c , ##fia , ##s , [MASK] , [SEP]",morphemic,13.252237811593089,-4.429827729080062,4.429827729080061
317,317,mcfia,mcfia##s,plur,4,artificial,1.7564113932166947e-06,plural,plural,grandes,s,Las mcfia##s [MASK],"[CLS] , Las , m , ##c , ##fia , ##s , [MASK] , [SEP]",morphemic,13.252237811593089,-4.429827729080062,4.429827729080061
319,319,typea,typea,sing,3,default,1.287094306690051e-07,plural,plural,grandes,s,La typea [MASK],"[CLS] , La , t , ##y , ##pea , [MASK] , [SEP]",morphemic,15.865708448657466,5.9595632185422165,-5.959563218542217
321,321,typea,typeas,plur,4,default,1.4427395399252418e-05,plural,plural,grandes,s,Las typeas [MASK],"[CLS] , Las , t , ##y , ##pea , ##s , [MASK] , [SEP]",morphemic,11.146381700482708,-4.4942369453800595,4.4942369453800595
323,323,typea,typea##s,plur,4,artificial,1.4427395399252418e-05,plural,plural,grandes,s,Las typea##s [MASK],"[CLS] , Las , t , ##y , ##pea , ##s , [MASK] , [SEP]",morphemic,11.146381700482708,-4.4942369453800595,4.4942369453800595
325,325,shiao,shiao,sing,2,default,1.7519529649234758e-07,plural,plural,grandes,s,El shiao [MASK],"[CLS] , El , sh , ##iao , [MASK] , [SEP]",morphemic,15.55736450530936,5.120273609081833,-5.1202736090818295
327,327,shiao,shiaos,plur,3,default,2.391510861343704e-05,plural,plural,grandes,s,Los shiaos [MASK],"[CLS] , Los , sh , ##iao , ##s , [MASK] , [SEP]",morphemic,10.64100013919746,-3.838711658985016,3.8387116589850194
329,329,shiao,shiao##s,plur,3,artificial,2.391510861343704e-05,plural,plural,grandes,s,Los shiao##s [MASK],"[CLS] , Los , sh , ##iao , ##s , [MASK] , [SEP]",morphemic,10.64100013919746,-3.838711658985016,3.8387116589850194
331,331,mcea,mcea,sing,2,default,2.0540365142096562e-07,plural,plural,grandes,s,La mcea [MASK],"[CLS] , La , m , ##cea , [MASK] , [SEP]",morphemic,15.398288762487445,4.705520640258536,-4.705520640258535
333,333,mcea,mceas,plur,3,default,1.920343675010372e-05,plural,plural,grandes,s,Las mceas [MASK],"[CLS] , Las , m , ##cea , ##s , [MASK] , [SEP]",morphemic,10.860421297547424,-4.574278863184093,4.574278863184088
335,335,mcea,mcea##s,plur,3,artificial,1.920343675010372e-05,plural,plural,grandes,s,Las mcea##s [MASK],"[CLS] , Las , m , ##cea , ##s , [MASK] , [SEP]",morphemic,10.860421297547424,-4.574278863184093,4.574278863184088
337,337,schwoa,schwoa,sing,4,default,5.36939865014574e-07,plural,plural,grandes,s,La schwoa [MASK],"[CLS] , La , s , ##ch , ##w , ##oa , [MASK] , [SEP]",morphemic,14.43737973192122,5.217163015043951,-5.217163015043949
339,339,schwoa,schwoas,plur,5,default,5.690395846613683e-05,plural,plural,grandes,s,Las schwoas [MASK],"[CLS] , Las , s , ##ch , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,9.774145650426886,-2.596190340519289,2.5961903405192905
341,341,schwoa,schwoa##s,plur,5,artificial,5.690395846613683e-05,plural,plural,grandes,s,Las schwoa##s [MASK],"[CLS] , Las , s , ##ch , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,9.774145650426886,-2.596190340519289,2.5961903405192905
343,343,symbaa,symbaa,sing,4,default,6.757498738352298e-08,plural,plural,grandes,s,La symbaa [MASK],"[CLS] , La , s , ##y , ##mb , ##aa , [MASK] , [SEP]",morphemic,16.51002793148724,6.314506607570818,-6.314506607570818
345,345,symbaa,symbaas,plur,5,default,2.1259620552882552e-06,plural,plural,grandes,s,Las symbaas [MASK],"[CLS] , Las , s , ##y , ##mb , ##aa , ##s , [MASK] , [SEP]",morphemic,13.061286126139704,-2.6950922180602266,2.695092218060227
347,347,symbaa,symbaa##s,plur,5,artificial,2.1259620552882552e-06,plural,plural,grandes,s,Las symbaa##s [MASK],"[CLS] , Las , s , ##y , ##mb , ##aa , ##s , [MASK] , [SEP]",morphemic,13.061286126139704,-2.6950922180602266,2.695092218060227
349,349,kua,kua,sing,2,default,2.1743721845268738e-07,plural,plural,grandes,s,La kua [MASK],"[CLS] , La , k , ##ua , [MASK] , [SEP]",morphemic,15.341355678877571,5.428988505173034,-5.428988505173035
351,351,kua,kuas,plur,3,default,1.7399099306203425e-05,plural,plural,grandes,s,Las kuas [MASK],"[CLS] , Las , k , ##ua , ##s , [MASK] , [SEP]",morphemic,10.95909211709489,-3.004213323133957,3.0042133231339583
353,353,kua,kua##s,plur,3,artificial,1.7399099306203425e-05,plural,plural,grandes,s,Las kua##s [MASK],"[CLS] , Las , k , ##ua , ##s , [MASK] , [SEP]",morphemic,10.95909211709489,-3.004213323133957,3.0042133231339583
355,355,schmea,schmea,sing,3,default,1.029300946697731e-07,plural,plural,grandes,s,La schmea [MASK],"[CLS] , La , s , ##ch , ##mea , [MASK] , [SEP]",morphemic,16.089215771659283,5.858028362649208,-5.8580283626492085
357,357,schmea,schmeas,plur,4,default,1.1597458978940269e-05,plural,plural,grandes,s,Las schmeas [MASK],"[CLS] , Las , s , ##ch , ##mea , ##s , [MASK] , [SEP]",morphemic,11.364724537387318,-3.785414794959518,3.78541479495952
359,359,schmea,schmea##s,plur,4,artificial,1.1597458978940269e-05,plural,plural,grandes,s,Las schmea##s [MASK],"[CLS] , Las , s , ##ch , ##mea , ##s , [MASK] , [SEP]",morphemic,11.364724537387318,-3.785414794959518,3.78541479495952
361,361,spoa,spoa,sing,2,default,4.974319836037466e-07,plural,plural,grandes,s,La spoa [MASK],"[CLS] , La , sp , ##oa , [MASK] , [SEP]",morphemic,14.513807006068678,4.2469691700746335,-4.246969170074634
363,363,spoa,spoas,plur,3,default,8.052987141127232e-06,plural,plural,grandes,s,Las spoas [MASK],"[CLS] , Las , sp , ##oa , ##s , [MASK] , [SEP]",morphemic,11.729467461932568,-4.237144601693563,4.237144601693566
365,365,spoa,spoa##s,plur,3,artificial,8.052987141127232e-06,plural,plural,grandes,s,Las spoa##s [MASK],"[CLS] , Las , sp , ##oa , ##s , [MASK] , [SEP]",morphemic,11.729467461932568,-4.237144601693563,4.237144601693566
367,367,ghoa,ghoa,sing,2,default,4.15615289739435e-07,plural,plural,grandes,s,La ghoa [MASK],"[CLS] , La , g , ##hoa , [MASK] , [SEP]",morphemic,14.69350578884215,4.983947682139696,-4.983947682139697
369,369,ghoa,ghoas,plur,3,default,1.423220419383142e-05,plural,plural,grandes,s,Las ghoas [MASK],"[CLS] , Las , g , ##hoa , ##s , [MASK] , [SEP]",morphemic,11.160003260188809,-4.37529558153823,4.375295581538232
371,371,ghoa,ghoa##s,plur,3,artificial,1.423220419383142e-05,plural,plural,grandes,s,Las ghoa##s [MASK],"[CLS] , Las , g , ##hoa , ##s , [MASK] , [SEP]",morphemic,11.160003260188809,-4.37529558153823,4.375295581538232
373,373,twaa,twaa,sing,3,default,9.985880069507402e-07,plural,plural,grandes,s,La twaa [MASK],"[CLS] , La , t , ##w , ##aa , [MASK] , [SEP]",morphemic,13.816923548815089,4.338700218235328,-4.338700218235329
375,375,twaa,twaas,plur,4,default,6.1032711528241634e-05,plural,plural,grandes,s,Las twaas [MASK],"[CLS] , Las , t , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,9.704100582962718,-2.96846875021531,2.96846875021531
377,377,twaa,twaa##s,plur,4,artificial,6.1032711528241634e-05,plural,plural,grandes,s,Las twaa##s [MASK],"[CLS] , Las , t , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,9.704100582962718,-2.96846875021531,2.96846875021531
379,379,phua,phua,sing,2,default,7.693360970506546e-08,plural,plural,grandes,s,La phua [MASK],"[CLS] , La , p , ##hua , [MASK] , [SEP]",morphemic,16.380322998633492,4.8701181954214245,-4.870118195421424
381,381,phua,phuas,plur,3,default,9.305817911808845e-06,plural,plural,grandes,s,Las phuas [MASK],"[CLS] , Las , p , ##hua , ##s , [MASK] , [SEP]",morphemic,11.584870771484931,-3.7600622265057453,3.7600622265057457
383,383,phua,phua##s,plur,3,artificial,9.305817911808845e-06,plural,plural,grandes,s,Las phua##s [MASK],"[CLS] , Las , p , ##hua , ##s , [MASK] , [SEP]",morphemic,11.584870771484931,-3.7600622265057453,3.7600622265057457
385,385,ja,ja,sing,1,default,3.5952598409494385e-07,plural,plural,grandes,s,La ja [MASK],"[CLS] , La , ja , [MASK] , [SEP]",morphemic,14.838479383969052,6.213599208751244,-6.213599208750963
387,387,ja,jas,plur,2,default,1.8094835468218665e-05,plural,plural,grandes,s,Las jas [MASK],"[CLS] , Las , ja , ##s , [MASK] , [SEP]",morphemic,10.919883993655358,-3.6673536322078384,3.667353632207839
389,389,ja,ja##s,plur,2,artificial,1.8094835468218665e-05,plural,plural,grandes,s,Las ja##s [MASK],"[CLS] , Las , ja , ##s , [MASK] , [SEP]",morphemic,10.919883993655358,-3.6673536322078384,3.667353632207839
391,391,creo,creo,sing,1,default,1.3893774848838802e-05,plural,plural,grandes,s,El creo [MASK],"[CLS] , El , creo , [MASK] , [SEP]",morphemic,11.184069670745082,2.603630117860039,-2.6036301178599373
393,393,creo,creos,plur,2,default,6.550824764417484e-05,plural,plural,grandes,s,Los creos [MASK],"[CLS] , Los , creo , ##s , [MASK] , [SEP]",morphemic,9.633334505018428,-5.002744686123183,5.002744686123186
395,395,creo,creo##s,plur,2,artificial,6.550824764417484e-05,plural,plural,grandes,s,Los creo##s [MASK],"[CLS] , Los , creo , ##s , [MASK] , [SEP]",morphemic,9.633334505018428,-5.002744686123183,5.002744686123186
397,397,mcclo,mcclo,sing,3,default,2.844924722467113e-07,plural,plural,grandes,s,El mcclo [MASK],"[CLS] , El , m , ##c , ##clo , [MASK] , [SEP]",morphemic,15.072559043319854,5.198688484326967,-5.198688484326967
399,399,mcclo,mcclos,plur,4,default,2.765934004855808e-05,plural,plural,grandes,s,Los mcclos [MASK],"[CLS] , Los , m , ##c , ##clo , ##s , [MASK] , [SEP]",morphemic,10.495547091428136,-5.069497046866319,5.0694970468663225
401,401,mcclo,mcclo##s,plur,4,artificial,2.765934004855808e-05,plural,plural,grandes,s,Los mcclo##s [MASK],"[CLS] , Los , m , ##c , ##clo , ##s , [MASK] , [SEP]",morphemic,10.495547091428136,-5.069497046866319,5.0694970468663225
403,403,gliao,gliao,sing,2,default,3.5401185982664174e-07,plural,plural,grandes,s,El gliao [MASK],"[CLS] , El , gl , ##iao , [MASK] , [SEP]",morphemic,14.85393542203868,5.526833539165821,-5.526833539165824
405,405,gliao,gliaos,plur,3,default,5.310664346325211e-05,plural,plural,grandes,s,Los gliaos [MASK],"[CLS] , Los , gl , ##iao , ##s , [MASK] , [SEP]",morphemic,9.843208525239971,-4.20815374556523,4.208153745565229
407,407,gliao,gliao##s,plur,3,artificial,5.310664346325211e-05,plural,plural,grandes,s,Los gliao##s [MASK],"[CLS] , Los , gl , ##iao , ##s , [MASK] , [SEP]",morphemic,9.843208525239971,-4.20815374556523,4.208153745565229
409,409,tsoo,tsoo,sing,2,default,2.9479789986908145e-07,plural,plural,grandes,s,El tsoo [MASK],"[CLS] , El , ts , ##oo , [MASK] , [SEP]",morphemic,15.03697580057424,5.122441315562348,-5.1224413155623445
411,411,tsoo,tsoos,plur,3,default,2.7672600481309928e-05,plural,plural,grandes,s,Los tsoos [MASK],"[CLS] , Los , ts , ##oo , ##s , [MASK] , [SEP]",morphemic,10.49506778660424,-3.5695458009587355,3.569545800958737
413,413,tsoo,tsoo##s,plur,3,artificial,2.7672600481309928e-05,plural,plural,grandes,s,Los tsoo##s [MASK],"[CLS] , Los , ts , ##oo , ##s , [MASK] , [SEP]",morphemic,10.49506778660424,-3.5695458009587355,3.569545800958737
415,415,mckiao,mckiao,sing,4,default,3.306406028968923e-07,plural,plural,grandes,s,El mckiao [MASK],"[CLS] , El , m , ##c , ##k , ##iao , [MASK] , [SEP]",morphemic,14.922233843320656,4.237089081030772,-4.23708908103077
417,417,mckiao,mckiaos,plur,5,default,1.239506764250109e-05,plural,plural,grandes,s,Los mckiaos [MASK],"[CLS] , Los , m , ##c , ##k , ##iao , ##s , [MASK] , [SEP]",morphemic,11.2982119352511,-2.5543356583387364,2.554335658338737
419,419,mckiao,mckiao##s,plur,5,artificial,1.239506764250109e-05,plural,plural,grandes,s,Los mckiao##s [MASK],"[CLS] , Los , m , ##c , ##k , ##iao , ##s , [MASK] , [SEP]",morphemic,11.2982119352511,-2.5543356583387364,2.554335658338737
421,421,dwaa,dwaa,sing,3,default,8.1765432469183e-07,plural,plural,grandes,s,La dwaa [MASK],"[CLS] , La , d , ##w , ##aa , [MASK] , [SEP]",morphemic,14.016826175609578,4.558375366478373,-4.558375366478372
423,423,dwaa,dwaas,plur,4,default,0.0001000599004328,plural,plural,grandes,s,Las dwaas [MASK],"[CLS] , Las , d , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,9.209741546979414,-3.2646364862773964,3.2646364862771455
425,425,dwaa,dwaa##s,plur,4,artificial,0.0001000599004328,plural,plural,grandes,s,Las dwaa##s [MASK],"[CLS] , Las , d , ##w , ##aa , ##s , [MASK] , [SEP]",morphemic,9.209741546979414,-3.2646364862773964,3.2646364862771455
427,427,tio,tio,sing,1,default,9.381045060763428e-07,plural,plural,grandes,s,El tio [MASK],"[CLS] , El , tio , [MASK] , [SEP]",morphemic,13.87940448041879,5.991567529636206,-5.991567529636179
429,429,tio,tios,plur,2,default,7.630791515111923e-05,plural,plural,grandes,s,Los tios [MASK],"[CLS] , Los , tio , ##s , [MASK] , [SEP]",morphemic,9.480733887818037,-5.150916127998618,5.150916127998622
431,431,tio,tio##s,plur,2,artificial,7.630791515111923e-05,plural,plural,grandes,s,Los tio##s [MASK],"[CLS] , Los , tio , ##s , [MASK] , [SEP]",morphemic,9.480733887818037,-5.150916127998618,5.150916127998622
433,433,dra,dra,sing,1,default,2.006723676117872e-10,plural,plural,grandes,s,La dra [MASK],"[CLS] , La , dra , [MASK] , [SEP]",morphemic,22.32934754966588,2.3091201665164824,-2.309120166516484
435,435,dra,dras,plur,2,default,2.832460666013503e-07,plural,plural,grandes,s,Las dras [MASK],"[CLS] , Las , dra , ##s , [MASK] , [SEP]",morphemic,15.0769498238025,-6.437152801547171,6.437152801547174
437,437,dra,dra##s,plur,2,artificial,2.832460666013503e-07,plural,plural,grandes,s,Las dra##s [MASK],"[CLS] , Las , dra , ##s , [MASK] , [SEP]",morphemic,15.0769498238025,-6.437152801547171,6.437152801547174
439,439,ya,ya,sing,1,default,2.727616902120644e-06,plural,plural,grandes,s,La ya [MASK],"[CLS] , La , ya , [MASK] , [SEP]",morphemic,12.81208225961848,6.9201402642891106,-6.920140264289099
441,441,ya,yas,plur,2,default,0.0002290047268616,plural,plural,grandes,s,Las yas [MASK],"[CLS] , Las , ya , ##s , [MASK] , [SEP]",morphemic,8.381767913306017,-4.383191998647373,4.383191998647358
443,443,ya,ya##s,plur,2,artificial,0.0002290047268616,plural,plural,grandes,s,Las ya##s [MASK],"[CLS] , Las , ya , ##s , [MASK] , [SEP]",morphemic,8.381767913306017,-4.383191998647373,4.383191998647358
445,445,splea,splea,sing,2,default,4.394962900278188e-07,plural,plural,grandes,s,La splea [MASK],"[CLS] , La , sp , ##lea , [MASK] , [SEP]",morphemic,14.637636561204204,4.851882937480308,-4.851882937480308
447,447,splea,spleas,plur,3,default,2.9291211831150576e-05,plural,plural,grandes,s,Las spleas [MASK],"[CLS] , Las , sp , ##lea , ##s , [MASK] , [SEP]",morphemic,10.438223024434896,-4.512145048294164,4.512145048294164
449,449,splea,splea##s,plur,3,artificial,2.9291211831150576e-05,plural,plural,grandes,s,Las splea##s [MASK],"[CLS] , Las , sp , ##lea , ##s , [MASK] , [SEP]",morphemic,10.438223024434896,-4.512145048294164,4.512145048294164
451,451,xua,xua,sing,2,default,1.586722504498539e-07,plural,plural,grandes,s,La xua [MASK],"[CLS] , La , x , ##ua , [MASK] , [SEP]",morphemic,15.656425080091475,4.874561450182988,-4.87456145018299
453,453,xua,xuas,plur,3,default,8.742964382690843e-06,plural,plural,grandes,s,Las xuas [MASK],"[CLS] , Las , x , ##ua , ##s , [MASK] , [SEP]",morphemic,11.647261251582483,-4.32174962378496,4.321749623784961
455,455,xua,xua##s,plur,3,artificial,8.742964382690843e-06,plural,plural,grandes,s,Las xua##s [MASK],"[CLS] , Las , x , ##ua , ##s , [MASK] , [SEP]",morphemic,11.647261251582483,-4.32174962378496,4.321749623784961
457,457,clua,clua,sing,2,default,9.142517853888421e-08,plural,plural,grandes,s,La clua [MASK],"[CLS] , La , cl , ##ua , [MASK] , [SEP]",morphemic,16.207744920067544,5.1264162306909515,-5.126416230690952
459,459,clua,cluas,plur,3,default,2.7620685614238027e-06,plural,plural,grandes,s,Las cluas [MASK],"[CLS] , Las , cl , ##ua , ##s , [MASK] , [SEP]",morphemic,12.79953068017744,-4.487710002301288,4.487710002301287
461,461,clua,clua##s,plur,3,artificial,2.7620685614238027e-06,plural,plural,grandes,s,Las clua##s [MASK],"[CLS] , Las , cl , ##ua , ##s , [MASK] , [SEP]",morphemic,12.79953068017744,-4.487710002301288,4.487710002301287
463,463,mckaa,mckaa,sing,4,default,3.607125336202444e-07,plural,plural,grandes,s,La mckaa [MASK],"[CLS] , La , m , ##c , ##k , ##aa , [MASK] , [SEP]",morphemic,14.835184501594473,5.228078885465148,-5.228078885465148
465,465,mckaa,mckaas,plur,5,default,3.242261664127e-05,plural,plural,grandes,s,Las mckaas [MASK],"[CLS] , Las , m , ##c , ##k , ##aa , ##s , [MASK] , [SEP]",morphemic,10.33665433420208,-3.0097026109954523,3.0097026109954514
467,467,mckaa,mckaa##s,plur,5,artificial,3.242261664127e-05,plural,plural,grandes,s,Las mckaa##s [MASK],"[CLS] , Las , m , ##c , ##k , ##aa , ##s , [MASK] , [SEP]",morphemic,10.33665433420208,-3.0097026109954523,3.0097026109954514
469,469,sqoa,sqoa,sing,3,default,2.2042387115561726e-07,plural,plural,grandes,s,La sqoa [MASK],"[CLS] , La , s , ##q , ##oa , [MASK] , [SEP]",morphemic,15.327713457204004,5.133077627946575,-5.133077627946574
471,471,sqoa,sqoas,plur,4,default,9.32259536057245e-06,plural,plural,grandes,s,Las sqoas [MASK],"[CLS] , Las , s , ##q , ##oa , ##s , [MASK] , [SEP]",morphemic,11.583069495868523,-3.741159537351507,3.741159537351505
473,473,sqoa,sqoa##s,plur,4,artificial,9.32259536057245e-06,plural,plural,grandes,s,Las sqoa##s [MASK],"[CLS] , Las , s , ##q , ##oa , ##s , [MASK] , [SEP]",morphemic,11.583069495868523,-3.741159537351507,3.741159537351505
475,475,squa,squa,sing,2,default,2.9923035071988124e-07,plural,plural,grandes,s,La squa [MASK],"[CLS] , La , s , ##qua , [MASK] , [SEP]",morphemic,15.02205215641894,5.49204255032396,-5.492042550323959
