,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
161,sa,sa##s,plur,2,artificial,4.512914165388793e-05,plural,plural,grandes,s,Las sa##s [MASK],"[CLS] , Las , sa , ##s , [MASK] , [SEP]",single-token,10.00598236371931
162,bra,bra,sing,1,default,0.0001654123916523531,singular,singular,grande,s,La bra [MASK],"[CLS] , La , bra , [MASK] , [SEP]",single-token,8.70706885888019
163,bra,bra,sing,1,default,1.8237716403746163e-07,plural,plural,grandes,s,La bra [MASK],"[CLS] , La , bra , [MASK] , [SEP]",single-token,15.517188964307039
164,bra,bras,plur,1,default,1.7025918452873157e-07,singular,singular,grande,s,Las bras [MASK],"[CLS] , Las , bras , [MASK] , [SEP]",single-token,15.585943946066568
165,bra,bras,plur,1,default,3.9589129301020876e-05,plural,plural,grandes,s,Las bras [MASK],"[CLS] , Las , bras , [MASK] , [SEP]",single-token,10.136955989989803
166,bra,bra##s,plur,2,artificial,6.148980702391782e-08,singular,singular,grande,s,Las bra##s [MASK],"[CLS] , Las , bra , ##s , [MASK] , [SEP]",single-token,16.60439441531873
167,bra,bra##s,plur,2,artificial,5.35208755536587e-06,plural,plural,grandes,s,Las bra##s [MASK],"[CLS] , Las , bra , ##s , [MASK] , [SEP]",single-token,12.138023875898865
168,cao,cao,sing,2,default,0.0001385541690979153,singular,singular,grande,s,El cao [MASK],"[CLS] , El , ca , ##o , [MASK] , [SEP]",single-token,8.884249196181157
169,cao,cao,sing,2,default,7.706319138378603e-07,plural,plural,grandes,s,El cao [MASK],"[CLS] , El , ca , ##o , [MASK] , [SEP]",single-token,14.076054991340087
170,cao,caos,plur,1,default,4.342277316027321e-05,singular,singular,grande,s,Los caos [MASK],"[CLS] , Los , caos , [MASK] , [SEP]",single-token,10.044526527283853
171,cao,caos,plur,1,default,0.0003894143155775964,plural,plural,grandes,s,Los caos [MASK],"[CLS] , Los , caos , [MASK] , [SEP]",single-token,7.850866702533982
172,cao,cao##s,plur,3,artificial,1.1944883908654447e-06,singular,singular,grande,s,Los cao##s [MASK],"[CLS] , Los , ca , ##o , ##s , [MASK] , [SEP]",single-token,13.637792589051179
173,cao,cao##s,plur,3,artificial,3.406529503990896e-05,plural,plural,grandes,s,Los cao##s [MASK],"[CLS] , Los , ca , ##o , ##s , [MASK] , [SEP]",single-token,10.287231432689728
174,fra,fra,sing,1,default,6.898171704960987e-06,singular,singular,grande,s,La fra [MASK],"[CLS] , La , fra , [MASK] , [SEP]",single-token,11.8842541517674
175,fra,fra,sing,1,default,1.001347538220898e-08,plural,plural,grandes,s,La fra [MASK],"[CLS] , La , fra , [MASK] , [SEP]",single-token,18.419334112846272
176,fra,fras,plur,1,default,2.1906840785845816e-08,singular,singular,grande,s,Las fras [MASK],"[CLS] , Las , fras , [MASK] , [SEP]",single-token,17.636466884249142
177,fra,fras,plur,1,default,1.5695999309173203e-06,plural,plural,grandes,s,Las fras [MASK],"[CLS] , Las , fras , [MASK] , [SEP]",single-token,13.364689792148233
178,fra,fra##s,plur,2,artificial,7.114916655837078e-08,singular,singular,grande,s,Las fra##s [MASK],"[CLS] , Las , fra , ##s , [MASK] , [SEP]",single-token,16.458487226346048
179,fra,fra##s,plur,2,artificial,6.2888166212360375e-06,plural,plural,grandes,s,Las fra##s [MASK],"[CLS] , Las , fra , ##s , [MASK] , [SEP]",single-token,11.976737641480273
180,vo,vo,sing,1,default,3.9098168258533406e-07,singular,singular,grande,s,El vo [MASK],"[CLS] , El , vo , [MASK] , [SEP]",single-token,14.75460512566627
181,vo,vo,sing,1,default,7.635953203077861e-09,plural,plural,grandes,s,El vo [MASK],"[CLS] , El , vo , [MASK] , [SEP]",single-token,18.690398059561897
182,vo,vos,plur,1,default,1.1826155969174579e-05,singular,singular,grande,s,Los vos [MASK],"[CLS] , Los , vos , [MASK] , [SEP]",single-token,11.34519687198572
183,vo,vos,plur,1,default,0.0005088819307275116,plural,plural,grandes,s,Los vos [MASK],"[CLS] , Los , vos , [MASK] , [SEP]",single-token,7.583294531528623
184,vo,vo##s,plur,2,artificial,4.7222573584804195e-07,singular,singular,grande,s,Los vo##s [MASK],"[CLS] , Los , vo , ##s , [MASK] , [SEP]",single-token,14.565808711772466
185,vo,vo##s,plur,2,artificial,1.2751658687193412e-05,plural,plural,grandes,s,Los vo##s [MASK],"[CLS] , Los , vo , ##s , [MASK] , [SEP]",single-token,11.269849201708006
186,dio,dio,sing,1,default,6.469001527875662e-05,singular,singular,grande,s,El dio [MASK],"[CLS] , El , dio , [MASK] , [SEP]",single-token,9.645903691724197
187,dio,dio,sing,1,default,5.5110434914240614e-05,plural,plural,grandes,s,El dio [MASK],"[CLS] , El , dio , [MASK] , [SEP]",single-token,9.806171478352118
188,dio,dios,plur,1,default,4.7087578423088416e-05,singular,singular,grande,s,Los dios [MASK],"[CLS] , Los , dios , [MASK] , [SEP]",single-token,9.963501319471773
189,dio,dios,plur,1,default,0.0006458114366978407,plural,plural,grandes,s,Los dios [MASK],"[CLS] , Los , dios , [MASK] , [SEP]",single-token,7.345002990447511
190,dio,dio##s,plur,2,artificial,8.321121640619822e-07,singular,singular,grande,s,Los dio##s [MASK],"[CLS] , Los , dio , ##s , [MASK] , [SEP]",single-token,13.999298592637103
191,dio,dio##s,plur,2,artificial,0.00019203870033379644,plural,plural,grandes,s,Los dio##s [MASK],"[CLS] , Los , dio , ##s , [MASK] , [SEP]",single-token,8.557813642009311
192,mo,mo,sing,1,default,0.00033921300200745463,singular,singular,grande,s,El mo [MASK],"[CLS] , El , mo , [MASK] , [SEP]",single-token,7.988882323391254
193,mo,mo,sing,1,default,3.441976161866478e-07,plural,plural,grandes,s,El mo [MASK],"[CLS] , El , mo , [MASK] , [SEP]",single-token,14.882049878856384
194,mo,mos,plur,1,default,3.3530150176375173e-06,singular,singular,grande,s,Los mos [MASK],"[CLS] , Los , mos , [MASK] , [SEP]",single-token,12.605650611624267
195,mo,mos,plur,1,default,5.7828288845485076e-05,plural,plural,grandes,s,Los mos [MASK],"[CLS] , Los , mos , [MASK] , [SEP]",single-token,9.7580324756235
196,mo,mo##s,plur,2,artificial,2.4802700409054523e-06,singular,singular,grande,s,Los mo##s [MASK],"[CLS] , Los , mo , ##s , [MASK] , [SEP]",single-token,12.907143116253316
197,mo,mo##s,plur,2,artificial,5.9534995671128854e-05,plural,plural,grandes,s,Los mo##s [MASK],"[CLS] , Los , mo , ##s , [MASK] , [SEP]",single-token,9.728946255772504
198,dia,dia,sing,1,default,0.0003159190819133073,singular,singular,grande,s,La dia [MASK],"[CLS] , La , dia , [MASK] , [SEP]",single-token,8.060024447063453
199,dia,dia,sing,1,default,4.895320557807281e-07,plural,plural,grandes,s,La dia [MASK],"[CLS] , La , dia , [MASK] , [SEP]",single-token,14.529815890336094
200,dia,dias,plur,1,default,4.220371465635253e-06,singular,singular,grande,s,Las dias [MASK],"[CLS] , Las , dias , [MASK] , [SEP]",single-token,12.375587408758278
201,dia,dias,plur,1,default,8.455704664811492e-05,plural,plural,grandes,s,Las dias [MASK],"[CLS] , Las , dias , [MASK] , [SEP]",single-token,9.3780841431225
202,dia,dia##s,plur,2,artificial,1.798758972881842e-07,singular,singular,grande,s,Las dia##s [MASK],"[CLS] , Las , dia , ##s , [MASK] , [SEP]",single-token,15.530998683352799
203,dia,dia##s,plur,2,artificial,1.1238637853239197e-05,plural,plural,grandes,s,Las dia##s [MASK],"[CLS] , Las , dia , ##s , [MASK] , [SEP]",single-token,11.396152908276754
204,na,na,sing,1,default,0.0002637637371663004,singular,singular,grande,s,La na [MASK],"[CLS] , La , na , [MASK] , [SEP]",single-token,8.24045679048748
205,na,na,sing,1,default,3.5040540069530834e-07,plural,plural,grandes,s,La na [MASK],"[CLS] , La , na , [MASK] , [SEP]",single-token,14.86417506505972
206,na,nas,plur,1,default,2.8390991246851627e-07,singular,singular,grande,s,Las nas [MASK],"[CLS] , Las , nas , [MASK] , [SEP]",single-token,15.074608858724718
207,na,nas,plur,1,default,6.643223514402052e-06,plural,plural,grandes,s,Las nas [MASK],"[CLS] , Las , nas , [MASK] , [SEP]",single-token,11.921913243241447
208,na,na##s,plur,2,artificial,1.0539619665905775e-07,singular,singular,grande,s,Las na##s [MASK],"[CLS] , Las , na , ##s , [MASK] , [SEP]",single-token,16.065539286318895
209,na,na##s,plur,2,artificial,3.2639543405821314e-06,plural,plural,grandes,s,Las na##s [MASK],"[CLS] , Las , na , ##s , [MASK] , [SEP]",single-token,12.632571109752497
210,fo,fo,sing,1,default,0.00043719535460695624,singular,singular,grande,s,El fo [MASK],"[CLS] , El , fo , [MASK] , [SEP]",single-token,7.7351304270455215
211,fo,fo,sing,1,default,4.9496020437800325e-06,plural,plural,grandes,s,El fo [MASK],"[CLS] , El , fo , [MASK] , [SEP]",single-token,12.216203379811494
212,fo,fos,plur,1,default,5.613546818494797e-06,singular,singular,grande,s,Los fos [MASK],"[CLS] , Los , fos , [MASK] , [SEP]",single-token,12.090327806743034
213,fo,fos,plur,1,default,0.0001000583142740652,plural,plural,grandes,s,Los fos [MASK],"[CLS] , Los , fos , [MASK] , [SEP]",single-token,9.209757399197187
214,fo,fo##s,plur,2,artificial,9.69663688010769e-07,singular,singular,grande,s,Los fo##s [MASK],"[CLS] , Los , fo , ##s , [MASK] , [SEP]",single-token,13.846316538958927
215,fo,fo##s,plur,2,artificial,7.195477519417182e-05,plural,plural,grandes,s,Los fo##s [MASK],"[CLS] , Los , fo , ##s , [MASK] , [SEP]",single-token,9.539472758602846
216,ra,ra,sing,1,default,0.00015615075244568288,singular,singular,grande,s,La ra [MASK],"[CLS] , La , ra , [MASK] , [SEP]",single-token,8.764688655510435
217,ra,ra,sing,1,default,1.3539539622797747e-07,plural,plural,grandes,s,La ra [MASK],"[CLS] , La , ra , [MASK] , [SEP]",single-token,15.81506647831677
218,ra,ras,plur,1,default,4.3308878616699076e-07,singular,singular,grande,s,Las ras [MASK],"[CLS] , Las , ras , [MASK] , [SEP]",single-token,14.652323081079066
219,ra,ras,plur,1,default,2.5857561922748573e-05,plural,plural,grandes,s,Las ras [MASK],"[CLS] , Las , ras , [MASK] , [SEP]",single-token,10.562907468927966
220,ra,ra##s,plur,2,artificial,4.2899782215499727e-07,singular,singular,grande,s,Las ra##s [MASK],"[CLS] , Las , ra , ##s , [MASK] , [SEP]",single-token,14.661813994593057
221,ra,ra##s,plur,2,artificial,1.1475963219709229e-05,plural,plural,grandes,s,Las ra##s [MASK],"[CLS] , Las , ra , ##s , [MASK] , [SEP]",single-token,11.375255864825089
222,do,do,sing,1,default,0.00024114786356221884,singular,singular,grande,s,El do [MASK],"[CLS] , El , do , [MASK] , [SEP]",single-token,8.330100270861465
223,do,do,sing,1,default,1.938671857715235e-06,plural,plural,grandes,s,El do [MASK],"[CLS] , El , do , [MASK] , [SEP]",single-token,13.153507428766218
224,do,dos,plur,1,default,1.366573451377917e-05,singular,singular,grande,s,Los dos [MASK],"[CLS] , Los , dos , [MASK] , [SEP]",single-token,11.200618988563074
225,do,dos,plur,1,default,0.002252586418762803,plural,plural,grandes,s,Los dos [MASK],"[CLS] , Los , dos , [MASK] , [SEP]",single-token,6.09567620350727
226,do,do##s,plur,2,artificial,7.322272210785741e-08,singular,singular,grande,s,Los do##s [MASK],"[CLS] , Los , do , ##s , [MASK] , [SEP]",single-token,16.429760052837242
227,do,do##s,plur,2,artificial,6.783358458051225e-06,plural,plural,grandes,s,Los do##s [MASK],"[CLS] , Los , do , ##s , [MASK] , [SEP]",single-token,11.901038230861024
228,bla,bla,sing,1,default,4.144584454479627e-05,singular,singular,grande,s,La bla [MASK],"[CLS] , La , bla , [MASK] , [SEP]",single-token,10.091122933645082
229,bla,bla,sing,1,default,1.9115144311854237e-07,plural,plural,grandes,s,La bla [MASK],"[CLS] , La , bla , [MASK] , [SEP]",single-token,15.470199827167082
230,bla,blas,plur,1,default,1.1724108794908261e-08,singular,singular,grande,s,Las blas [MASK],"[CLS] , Las , blas , [MASK] , [SEP]",single-token,18.261618534465942
231,bla,blas,plur,1,default,1.3287348110679886e-06,plural,plural,grandes,s,Las blas [MASK],"[CLS] , Las , blas , [MASK] , [SEP]",single-token,13.531283338348635
232,bla,bla##s,plur,2,artificial,1.0635289271476722e-07,singular,singular,grande,s,Las bla##s [MASK],"[CLS] , Las , bla , ##s , [MASK] , [SEP]",single-token,16.05650309571928
233,bla,bla##s,plur,2,artificial,6.12540998190525e-06,plural,plural,grandes,s,Las bla##s [MASK],"[CLS] , Las , bla , ##s , [MASK] , [SEP]",single-token,12.00306486795232
234,lo,lo,sing,1,default,0.00025026104412972927,singular,singular,grande,s,El lo [MASK],"[CLS] , El , lo , [MASK] , [SEP]",single-token,8.293006008356219
235,lo,lo,sing,1,default,1.3574805279858992e-06,plural,plural,grandes,s,El lo [MASK],"[CLS] , El , lo , [MASK] , [SEP]",single-token,13.509880129266318
236,lo,los,plur,1,default,5.018610409024404e-06,singular,singular,grande,s,Los los [MASK],"[CLS] , Los , los , [MASK] , [SEP]",single-token,12.202357473531173
237,lo,los,plur,1,default,0.00012972719559911638,plural,plural,grandes,s,Los los [MASK],"[CLS] , Los , los , [MASK] , [SEP]",single-token,8.950076807826784
238,lo,lo##s,plur,2,artificial,3.3092392186517827e-06,singular,singular,grande,s,Los lo##s [MASK],"[CLS] , Los , lo , ##s , [MASK] , [SEP]",single-token,12.618792238300943
239,lo,lo##s,plur,2,artificial,0.0001987581345019862,plural,plural,grandes,s,Los lo##s [MASK],"[CLS] , Los , lo , ##s , [MASK] , [SEP]",single-token,8.523421876955494
240,la,la,sing,1,default,0.00014733029820490628,singular,singular,grande,s,La la [MASK],"[CLS] , La , la , [MASK] , [SEP]",single-token,8.822833565186066
241,la,la,sing,1,default,3.628486808793241e-07,plural,plural,grandes,s,La la [MASK],"[CLS] , La , la , [MASK] , [SEP]",single-token,14.82927994667238
242,la,las,plur,1,default,1.4513258065562695e-05,singular,singular,grande,s,Las las [MASK],"[CLS] , Las , las , [MASK] , [SEP]",single-token,11.140447976951325
243,la,las,plur,1,default,0.00018749937589745969,plural,plural,grandes,s,Las las [MASK],"[CLS] , Las , las , [MASK] , [SEP]",single-token,8.58173504110623
244,la,la##s,plur,2,artificial,2.976463065351709e-06,singular,singular,grande,s,Las la##s [MASK],"[CLS] , Las , la , ##s , [MASK] , [SEP]",single-token,12.724774853181271
245,la,la##s,plur,2,artificial,7.686926983296871e-05,plural,plural,grandes,s,Las la##s [MASK],"[CLS] , Las , la , ##s , [MASK] , [SEP]",single-token,9.473404373373874
246,ma,ma,sing,1,default,7.60817711125128e-05,singular,singular,grande,s,La ma [MASK],"[CLS] , La , ma , [MASK] , [SEP]",single-token,9.483701860390944
247,ma,ma,sing,1,default,4.2982594550267095e-07,plural,plural,grandes,s,La ma [MASK],"[CLS] , La , ma , [MASK] , [SEP]",single-token,14.659885488104257
248,ma,mas,plur,1,default,0.0003345953009556979,singular,singular,grande,s,Las mas [MASK],"[CLS] , Las , mas , [MASK] , [SEP]",single-token,8.002588813276759
249,ma,mas,plur,1,default,0.022098850458860397,plural,plural,grandes,s,Las mas [MASK],"[CLS] , Las , mas , [MASK] , [SEP]",single-token,3.8122296872474606
250,ma,ma##s,plur,2,artificial,1.7858880596577364e-08,singular,singular,grande,s,Las ma##s [MASK],"[CLS] , Las , ma , ##s , [MASK] , [SEP]",single-token,17.840764940025732
251,ma,ma##s,plur,2,artificial,1.8074068748319405e-06,plural,plural,grandes,s,Las ma##s [MASK],"[CLS] , Las , ma , ##s , [MASK] , [SEP]",single-token,13.2236174057722
252,da,da,sing,1,default,0.00012079376028850675,singular,singular,grande,s,La da [MASK],"[CLS] , La , da , [MASK] , [SEP]",single-token,9.021425927038472
253,da,da,sing,1,default,5.607077127933735e-06,plural,plural,grandes,s,La da [MASK],"[CLS] , La , da , [MASK] , [SEP]",single-token,12.0914809852666
254,da,das,plur,1,default,9.492001140642969e-07,singular,singular,grande,s,Las das [MASK],"[CLS] , Las , das , [MASK] , [SEP]",single-token,13.867646192215934
255,da,das,plur,1,default,2.4954999389592558e-05,plural,plural,grandes,s,Las das [MASK],"[CLS] , Las , das , [MASK] , [SEP]",single-token,10.598436379503028
256,da,da##s,plur,2,artificial,2.0052763716194022e-07,singular,singular,grande,s,Las da##s [MASK],"[CLS] , Las , da , ##s , [MASK] , [SEP]",single-token,15.42231375849233
257,da,da##s,plur,2,artificial,1.6484560546814464e-05,plural,plural,grandes,s,Las da##s [MASK],"[CLS] , Las , da , ##s , [MASK] , [SEP]",single-token,11.013086339556628
