,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
394,cáscara,cáscara##s,plur,3,artificial,0.0013995174085721374,singular,es,s,La cáscara##s [MASK],"[CLS] , La , cás , ##cara , ##s , [MASK] , [SEP]",nonmorphemic,6.571627809949199
395,cáscara,cáscara##s,plur,3,artificial,0.01033116690814495,plural,son,s,La cáscara##s [MASK],"[CLS] , La , cás , ##cara , ##s , [MASK] , [SEP]",nonmorphemic,4.572590039196072
396,apóstole,apóstole,sing,2,default,0.010968909598886967,singular,es,s,El apóstole [MASK],"[CLS] , El , apóst , ##ole , [MASK] , [SEP]",nonmorphemic,4.512690408095976
397,apóstole,apóstole,sing,2,default,0.0002783301752060652,plural,son,s,El apóstole [MASK],"[CLS] , El , apóst , ##ole , [MASK] , [SEP]",nonmorphemic,8.186702468410937
398,apóstole,apóstowes,plur,4,default,0.0025144799146801233,singular,es,s,Los apóstowes [MASK],"[CLS] , Los , apóst , ##o , ##w , ##es , [MASK] , [SEP]",nonmorphemic,5.985689290182876
399,apóstole,apóstowes,plur,4,default,0.05691615119576454,plural,son,s,Los apóstowes [MASK],"[CLS] , Los , apóst , ##o , ##w , ##es , [MASK] , [SEP]",nonmorphemic,2.866176125830147
400,apóstole,apóstole##s,plur,3,artificial,0.01243472658097744,singular,es,s,El apóstole##s [MASK],"[CLS] , El , apóst , ##ole , ##s , [MASK] , [SEP]",nonmorphemic,4.387262189827175
401,apóstole,apóstole##s,plur,3,artificial,0.0022481170017272234,plural,son,s,El apóstole##s [MASK],"[CLS] , El , apóst , ##ole , ##s , [MASK] , [SEP]",nonmorphemic,6.0976623012734095
402,extremeño,extremeño,sing,2,default,0.017541851848363876,singular,es,s,El extremeño [MASK],"[CLS] , El , extrem , ##eño , [MASK] , [SEP]",nonmorphemic,4.043165719027097
403,extremeño,extremeño,sing,2,default,0.0002052877243841067,plural,son,s,El extremeño [MASK],"[CLS] , El , extrem , ##eño , [MASK] , [SEP]",nonmorphemic,8.491098029277474
404,extremeño,extreqeños,plur,3,default,0.0002267722156830132,singular,es,s,Los extreqeños [MASK],"[CLS] , Los , extre , ##q , ##eños , [MASK] , [SEP]",nonmorphemic,8.391564499421946
405,extremeño,extreqeños,plur,3,default,0.1500290185213089,plural,son,s,Los extreqeños [MASK],"[CLS] , Los , extre , ##q , ##eños , [MASK] , [SEP]",nonmorphemic,1.8969265467875107
406,extremeño,extremeño##s,plur,3,artificial,0.005484916269779205,singular,es,s,El extremeño##s [MASK],"[CLS] , El , extrem , ##eño , ##s , [MASK] , [SEP]",nonmorphemic,5.205753450680629
407,extremeño,extremeño##s,plur,3,artificial,0.015151822939515114,plural,son,s,El extremeño##s [MASK],"[CLS] , El , extrem , ##eño , ##s , [MASK] , [SEP]",nonmorphemic,4.189634428224755
408,privilegiado,privilegiado,sing,2,default,0.020139265805482864,singular,es,s,El privilegiado [MASK],"[CLS] , El , privilegi , ##ado , [MASK] , [SEP]",nonmorphemic,3.9050838469002525
409,privilegiado,privilegiado,sing,2,default,0.00017050457245204598,plural,son,s,El privilegiado [MASK],"[CLS] , El , privilegi , ##ado , [MASK] , [SEP]",nonmorphemic,8.676748443699733
410,privilegiado,jrivilegiados,plur,6,default,0.00014741328777745366,singular,es,s,Los jrivilegiados [MASK],"[CLS] , Los , j , ##ri , ##vil , ##eg , ##iado , ##s , [MASK] , [SEP]",nonmorphemic,8.822270434528182
411,privilegiado,jrivilegiados,plur,6,default,0.034761980175971985,plural,son,s,Los jrivilegiados [MASK],"[CLS] , Los , j , ##ri , ##vil , ##eg , ##iado , ##s , [MASK] , [SEP]",nonmorphemic,3.359231013119707
412,privilegiado,privilegiado##s,plur,3,artificial,0.007868099957704544,singular,es,s,El privilegiado##s [MASK],"[CLS] , El , privilegi , ##ado , ##s , [MASK] , [SEP]",nonmorphemic,4.844938674201435
413,privilegiado,privilegiado##s,plur,3,artificial,0.0026005334220826626,plural,son,s,El privilegiado##s [MASK],"[CLS] , El , privilegi , ##ado , ##s , [MASK] , [SEP]",nonmorphemic,5.95203869265813
414,españolito,españolito,sing,2,default,0.014637940563261509,singular,es,s,El españolito [MASK],"[CLS] , El , español , ##ito , [MASK] , [SEP]",nonmorphemic,4.224138452252559
415,españolito,españolito,sing,2,default,0.00037075209547765553,plural,son,s,El españolito [MASK],"[CLS] , El , español , ##ito , [MASK] , [SEP]",nonmorphemic,7.899976924965832
416,españolito,españoyitos,plur,3,default,0.00018996243306901306,singular,es,s,Los españoyitos [MASK],"[CLS] , Los , españ , ##oy , ##itos , [MASK] , [SEP]",nonmorphemic,8.568684226042505
417,españolito,españoyitos,plur,3,default,0.017441730946302414,plural,son,s,Los españoyitos [MASK],"[CLS] , Los , españ , ##oy , ##itos , [MASK] , [SEP]",nonmorphemic,4.048889613918242
418,españolito,españolito##s,plur,3,artificial,0.00813682097941637,singular,es,s,El españolito##s [MASK],"[CLS] , El , español , ##ito , ##s , [MASK] , [SEP]",nonmorphemic,4.811355718318736
419,españolito,españolito##s,plur,3,artificial,0.004821764770895243,plural,son,s,El españolito##s [MASK],"[CLS] , El , español , ##ito , ##s , [MASK] , [SEP]",nonmorphemic,5.334615282890199
420,ligue,ligue,sing,2,default,0.01047365739941597,singular,es,s,El ligue [MASK],"[CLS] , El , lig , ##ue , [MASK] , [SEP]",nonmorphemic,4.558891993282118
421,ligue,ligue,sing,2,default,0.0004496039473451674,plural,son,s,El ligue [MASK],"[CLS] , El , lig , ##ue , [MASK] , [SEP]",nonmorphemic,7.707143479741022
422,ligue,liwues,plur,3,default,0.007551185321062803,singular,es,s,Los liwues [MASK],"[CLS] , Los , li , ##w , ##ues , [MASK] , [SEP]",nonmorphemic,4.886050731876553
423,ligue,liwues,plur,3,default,0.10225565731525421,plural,son,s,Los liwues [MASK],"[CLS] , Los , li , ##w , ##ues , [MASK] , [SEP]",nonmorphemic,2.2802791573232333
424,ligue,ligue##s,plur,3,artificial,0.01653233915567398,singular,es,s,El ligue##s [MASK],"[CLS] , El , lig , ##ue , ##s , [MASK] , [SEP]",nonmorphemic,4.102436867440616
425,ligue,ligue##s,plur,3,artificial,0.001690872828476131,plural,son,s,El ligue##s [MASK],"[CLS] , El , lig , ##ue , ##s , [MASK] , [SEP]",nonmorphemic,6.38251041681618
426,calabaza,calabaza,sing,2,default,0.004553758539259434,singular,es,s,La calabaza [MASK],"[CLS] , La , calaba , ##za , [MASK] , [SEP]",nonmorphemic,5.3918023344284505
427,calabaza,calabaza,sing,2,default,0.00011192019155714661,plural,son,s,La calabaza [MASK],"[CLS] , La , calaba , ##za , [MASK] , [SEP]",nonmorphemic,9.097724516054308
428,calabaza,calabazar,plur,2,default,0.0025329627096652985,singular,es,s,Las calabazar [MASK],"[CLS] , Las , calaba , ##zar , [MASK] , [SEP]",nonmorphemic,5.978365629877007
429,calabaza,calabazar,plur,2,default,0.10685194283723831,plural,son,s,Las calabazar [MASK],"[CLS] , Las , calaba , ##zar , [MASK] , [SEP]",nonmorphemic,2.236311114534946
430,calabaza,calabaza##s,plur,3,artificial,0.0008321026689372957,singular,es,s,La calabaza##s [MASK],"[CLS] , La , calaba , ##za , ##s , [MASK] , [SEP]",nonmorphemic,7.091554724591221
431,calabaza,calabaza##s,plur,3,artificial,0.01452554576098919,plural,son,s,La calabaza##s [MASK],"[CLS] , La , calaba , ##za , ##s , [MASK] , [SEP]",nonmorphemic,4.231846403043731
432,hispanoamericano,hispanoamericano,sing,2,default,0.00835113599896431,singular,es,s,El hispanoamericano [MASK],"[CLS] , El , hispano , ##americano , [MASK] , [SEP]",nonmorphemic,4.785357701592876
433,hispanoamericano,hispanoamericano,sing,2,default,0.00047834962606430054,plural,son,s,El hispanoamericano [MASK],"[CLS] , El , hispano , ##americano , [MASK] , [SEP]",nonmorphemic,7.645168657560273
434,hispanoamericano,hispanzamericanos,plur,5,default,8.848927245708182e-05,singular,es,s,Los hispanzamericanos [MASK],"[CLS] , Los , hisp , ##anza , ##mer , ##ica , ##nos , [MASK] , [SEP]",nonmorphemic,9.33262922847176
435,hispanoamericano,hispanzamericanos,plur,5,default,0.040588852018117905,plural,son,s,Los hispanzamericanos [MASK],"[CLS] , Los , hisp , ##anza , ##mer , ##ica , ##nos , [MASK] , [SEP]",nonmorphemic,3.204261830913204
436,hispanoamericano,hispanoamericano##s,plur,3,artificial,0.003365529701113701,singular,es,s,El hispanoamericano##s [MASK],"[CLS] , El , hispano , ##americano , ##s , [MASK] , [SEP]",nonmorphemic,5.69416991338124
437,hispanoamericano,hispanoamericano##s,plur,3,artificial,0.010895304381847382,plural,son,s,El hispanoamericano##s [MASK],"[CLS] , El , hispano , ##americano , ##s , [MASK] , [SEP]",nonmorphemic,4.519423373220195
438,ardore,ardore,sing,2,default,0.0037226316053420305,singular,es,s,El ardore [MASK],"[CLS] , El , ar , ##dore , [MASK] , [SEP]",nonmorphemic,5.593324440010355
439,ardore,ardore,sing,2,default,8.321958011947572e-05,plural,son,s,El ardore [MASK],"[CLS] , El , ar , ##dore , [MASK] , [SEP]",nonmorphemic,9.39402789985028
440,ardore,ardorcs,plur,3,default,0.00037090005935169756,singular,es,s,Los ardorcs [MASK],"[CLS] , Los , ar , ##dor , ##cs , [MASK] , [SEP]",nonmorphemic,7.899577913447988
441,ardore,ardorcs,plur,3,default,0.07948736846446991,plural,son,s,Los ardorcs [MASK],"[CLS] , Los , ar , ##dor , ##cs , [MASK] , [SEP]",nonmorphemic,2.5321571571851376
442,ardore,ardore##s,plur,3,artificial,0.009082789532840252,singular,es,s,El ardore##s [MASK],"[CLS] , El , ar , ##dore , ##s , [MASK] , [SEP]",nonmorphemic,4.701373916277343
443,ardore,ardore##s,plur,3,artificial,0.0016577973728999496,plural,son,s,El ardore##s [MASK],"[CLS] , El , ar , ##dore , ##s , [MASK] , [SEP]",nonmorphemic,6.402265441498688
444,caricia,caricia,sing,2,default,0.006491343956440687,singular,es,s,La caricia [MASK],"[CLS] , La , cari , ##cia , [MASK] , [SEP]",nonmorphemic,5.037285688588804
445,caricia,caricia,sing,2,default,0.00013344285252969712,plural,son,s,La caricia [MASK],"[CLS] , La , cari , ##cia , [MASK] , [SEP]",nonmorphemic,8.921837242711089
446,caricia,caricxas,plur,4,default,0.00021874667436350137,singular,es,s,Las caricxas [MASK],"[CLS] , Las , cari , ##c , ##xa , ##s , [MASK] , [SEP]",nonmorphemic,8.427596235751825
447,caricia,caricxas,plur,4,default,0.010571676306426525,plural,son,s,Las caricxas [MASK],"[CLS] , Las , cari , ##c , ##xa , ##s , [MASK] , [SEP]",nonmorphemic,4.549576900716163
448,caricia,caricia##s,plur,3,artificial,0.013394325971603394,singular,es,s,La caricia##s [MASK],"[CLS] , La , cari , ##cia , ##s , [MASK] , [SEP]",nonmorphemic,4.312924096654138
449,caricia,caricia##s,plur,3,artificial,0.006068004295229912,plural,son,s,La caricia##s [MASK],"[CLS] , La , cari , ##cia , ##s , [MASK] , [SEP]",nonmorphemic,5.104725509646743
450,cierne,cierne,sing,2,default,0.005292828194797039,singular,es,s,El cierne [MASK],"[CLS] , El , cier , ##ne , [MASK] , [SEP]",nonmorphemic,5.241402545579426
451,cierne,cierne,sing,2,default,0.0001553885667817667,plural,son,s,El cierne [MASK],"[CLS] , El , cier , ##ne , [MASK] , [SEP]",nonmorphemic,8.769581695570245
452,cierne,qiernes,plur,3,default,0.00015109428204596043,singular,es,s,Los qiernes [MASK],"[CLS] , Los , q , ##ier , ##nes , [MASK] , [SEP]",nonmorphemic,8.79760653158586
453,cierne,qiernes,plur,3,default,0.037193961441516876,plural,son,s,Los qiernes [MASK],"[CLS] , Los , q , ##ier , ##nes , [MASK] , [SEP]",nonmorphemic,3.291608857720408
454,cierne,cierne##s,plur,3,artificial,0.00901329517364502,singular,es,s,El cierne##s [MASK],"[CLS] , El , cier , ##ne , ##s , [MASK] , [SEP]",nonmorphemic,4.709054550177676
455,cierne,cierne##s,plur,3,artificial,0.0002956783282570541,plural,son,s,El cierne##s [MASK],"[CLS] , El , cier , ##ne , ##s , [MASK] , [SEP]",nonmorphemic,8.126238423419476
456,muela,muela,sing,2,default,0.016381319612264633,singular,es,s,La muela [MASK],"[CLS] , La , muel , ##a , [MASK] , [SEP]",nonmorphemic,4.111613641392872
457,muela,muela,sing,2,default,0.00021662289509549737,plural,son,s,La muela [MASK],"[CLS] , La , muel , ##a , [MASK] , [SEP]",nonmorphemic,8.437352526788189
458,muela,muelal,plur,2,default,0.008716396056115627,singular,es,s,Las muelal [MASK],"[CLS] , Las , muel , ##al , [MASK] , [SEP]",nonmorphemic,4.742549422808726
459,muela,muelal,plur,2,default,0.04479784891009331,plural,son,s,Las muelal [MASK],"[CLS] , Las , muel , ##al , [MASK] , [SEP]",nonmorphemic,3.1055951561136768
460,muela,muela##s,plur,3,artificial,0.013448565267026424,singular,es,s,La muela##s [MASK],"[CLS] , La , muel , ##a , ##s , [MASK] , [SEP]",nonmorphemic,4.308882850220657
461,muela,muela##s,plur,3,artificial,0.005431455560028553,plural,son,s,La muela##s [MASK],"[CLS] , La , muel , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.215548122020552
462,grillo,grillo,sing,2,default,0.0024924047756940126,singular,es,s,El grillo [MASK],"[CLS] , El , gri , ##llo , [MASK] , [SEP]",nonmorphemic,5.994507261193486
463,grillo,grillo,sing,2,default,0.00014917443331796676,plural,son,s,El grillo [MASK],"[CLS] , El , gri , ##llo , [MASK] , [SEP]",nonmorphemic,8.81039424333682
464,grillo,drillos,plur,2,default,0.0007590987370349467,singular,es,s,Los drillos [MASK],"[CLS] , Los , d , ##rillos , [MASK] , [SEP]",nonmorphemic,7.183378700709308
465,grillo,drillos,plur,2,default,0.07467472553253174,plural,son,s,Los drillos [MASK],"[CLS] , Los , d , ##rillos , [MASK] , [SEP]",nonmorphemic,2.5946135903800998
466,grillo,grillo##s,plur,3,artificial,0.0013229562900960445,singular,es,s,El grillo##s [MASK],"[CLS] , El , gri , ##llo , ##s , [MASK] , [SEP]",nonmorphemic,6.627886432871258
467,grillo,grillo##s,plur,3,artificial,0.004974474664777517,plural,son,s,El grillo##s [MASK],"[CLS] , El , gri , ##llo , ##s , [MASK] , [SEP]",nonmorphemic,5.3034355089667224
468,convicto,convicto,sing,2,default,0.021996157243847847,singular,es,s,El convicto [MASK],"[CLS] , El , convic , ##to , [MASK] , [SEP]",nonmorphemic,3.8168875116147194
469,convicto,convicto,sing,2,default,0.0004458006005734205,plural,son,s,El convicto [MASK],"[CLS] , El , convic , ##to , [MASK] , [SEP]",nonmorphemic,7.71563878983212
470,convicto,conviclos,plur,2,default,0.00020028211292810738,singular,es,s,Los conviclos [MASK],"[CLS] , Los , convic , ##los , [MASK] , [SEP]",nonmorphemic,8.515783620687461
471,convicto,conviclos,plur,2,default,0.045757025480270386,plural,son,s,Los conviclos [MASK],"[CLS] , Los , convic , ##los , [MASK] , [SEP]",nonmorphemic,3.084409936639825
472,convicto,convicto##s,plur,3,artificial,0.004126427229493856,singular,es,s,El convicto##s [MASK],"[CLS] , El , convic , ##to , ##s , [MASK] , [SEP]",nonmorphemic,5.490343324009156
473,convicto,convicto##s,plur,3,artificial,0.016426870599389076,plural,son,s,El convicto##s [MASK],"[CLS] , El , convic , ##to , ##s , [MASK] , [SEP]",nonmorphemic,4.108836833766508
474,llaga,llaga,sing,2,default,0.001668880577199161,singular,es,s,La llaga [MASK],"[CLS] , La , lla , ##ga , [MASK] , [SEP]",nonmorphemic,6.395602190368109
475,llaga,llaga,sing,2,default,2.9154503863537684e-05,plural,son,s,La llaga [MASK],"[CLS] , La , lla , ##ga , [MASK] , [SEP]",nonmorphemic,10.442901150634823
476,llaga,llatas,plur,2,default,0.00016410295211244375,singular,es,s,Las llatas [MASK],"[CLS] , Las , lla , ##tas , [MASK] , [SEP]",nonmorphemic,8.715016570313749
477,llaga,llatas,plur,2,default,0.003938752692192793,plural,son,s,Las llatas [MASK],"[CLS] , Las , lla , ##tas , [MASK] , [SEP]",nonmorphemic,5.536891181378509
478,llaga,llaga##s,plur,3,artificial,0.0004437607422005385,singular,es,s,La llaga##s [MASK],"[CLS] , La , lla , ##ga , ##s , [MASK] , [SEP]",nonmorphemic,7.720225009691791
479,llaga,llaga##s,plur,3,artificial,4.5192489778855816e-05,plural,son,s,La llaga##s [MASK],"[CLS] , La , lla , ##ga , ##s , [MASK] , [SEP]",nonmorphemic,10.004579640266464
480,octavilla,octavilla,sing,2,default,0.019299570471048355,singular,es,s,La octavilla [MASK],"[CLS] , La , octa , ##villa , [MASK] , [SEP]",nonmorphemic,3.9476724387050477
481,octavilla,octavilla,sing,2,default,0.00032842622022144496,plural,son,s,La octavilla [MASK],"[CLS] , La , octa , ##villa , [MASK] , [SEP]",nonmorphemic,8.0211983412424
482,octavilla,lctavillas,plur,3,default,0.00017297620070166886,singular,es,s,Las lctavillas [MASK],"[CLS] , Las , l , ##cta , ##villas , [MASK] , [SEP]",nonmorphemic,8.662356541128313
483,octavilla,lctavillas,plur,3,default,0.0031592196319252253,plural,son,s,Las lctavillas [MASK],"[CLS] , Las , l , ##cta , ##villas , [MASK] , [SEP]",nonmorphemic,5.75743023380336
484,octavilla,octavilla##s,plur,3,artificial,0.013124819844961166,singular,es,s,La octavilla##s [MASK],"[CLS] , La , octa , ##villa , ##s , [MASK] , [SEP]",nonmorphemic,4.33325019669685
485,octavilla,octavilla##s,plur,3,artificial,0.0062525952234864235,plural,son,s,La octavilla##s [MASK],"[CLS] , La , octa , ##villa , ##s , [MASK] , [SEP]",nonmorphemic,5.074758665662509
486,piquete,piquete,sing,2,default,0.019404690712690353,singular,es,s,El piquete [MASK],"[CLS] , El , pi , ##quete , [MASK] , [SEP]",nonmorphemic,3.942240452825244
487,piquete,piquete,sing,2,default,0.0005478885723277926,plural,son,s,El piquete [MASK],"[CLS] , El , pi , ##quete , [MASK] , [SEP]",nonmorphemic,7.509438626859918
488,piquete,piquefes,plur,3,default,0.00011694082786561921,singular,es,s,Los piquefes [MASK],"[CLS] , Los , pi , ##que , ##fes , [MASK] , [SEP]",nonmorphemic,9.053842495836822
489,piquete,piquefes,plur,3,default,0.0696449726819992,plural,son,s,Los piquefes [MASK],"[CLS] , Los , pi , ##que , ##fes , [MASK] , [SEP]",nonmorphemic,2.664344761088623
490,piquete,piquete##s,plur,3,artificial,0.008180010132491589,singular,es,s,El piquete##s [MASK],"[CLS] , El , pi , ##quete , ##s , [MASK] , [SEP]",nonmorphemic,4.806061889677346
491,piquete,piquete##s,plur,3,artificial,0.024311482906341553,plural,son,s,El piquete##s [MASK],"[CLS] , El , pi , ##quete , ##s , [MASK] , [SEP]",nonmorphemic,3.7168064926650115
492,vocero,vocero,sing,2,default,0.02046348713338375,singular,es,s,El vocero [MASK],"[CLS] , El , voc , ##ero , [MASK] , [SEP]",nonmorphemic,3.889113096354557
493,vocero,vocero,sing,2,default,0.00037262673140503466,plural,son,s,El vocero [MASK],"[CLS] , El , voc , ##ero , [MASK] , [SEP]",nonmorphemic,7.894933359468857
494,vocero,vocerrs,plur,3,default,0.0010084026725962758,singular,es,s,Los vocerrs [MASK],"[CLS] , Los , voc , ##er , ##rs , [MASK] , [SEP]",nonmorphemic,6.8993877123205465
495,vocero,vocerrs,plur,3,default,0.08577155321836472,plural,son,s,Los vocerrs [MASK],"[CLS] , Los , voc , ##er , ##rs , [MASK] , [SEP]",nonmorphemic,2.4560678750337748
496,vocero,vocero##s,plur,3,artificial,0.0019501500064507127,singular,es,s,El vocero##s [MASK],"[CLS] , El , voc , ##ero , ##s , [MASK] , [SEP]",nonmorphemic,6.239848982980184
497,vocero,vocero##s,plur,3,artificial,0.030040355399250984,plural,son,s,El vocero##s [MASK],"[CLS] , El , voc , ##ero , ##s , [MASK] , [SEP]",nonmorphemic,3.5052136212889775
498,ocurrencia,ocurrencia,sing,2,default,0.04760899767279625,singular,es,s,La ocurrencia [MASK],"[CLS] , La , ocurren , ##cia , [MASK] , [SEP]",nonmorphemic,3.044733508868649
499,ocurrencia,ocurrencia,sing,2,default,0.0011691501131281257,plural,son,s,La ocurrencia [MASK],"[CLS] , La , ocurren , ##cia , [MASK] , [SEP]",nonmorphemic,6.751478193163875
500,ocurrencia,orurrencias,plur,4,default,8.617276034783572e-05,singular,es,s,Las orurrencias [MASK],"[CLS] , Las , or , ##ur , ##rencia , ##s , [MASK] , [SEP]",nonmorphemic,9.359156435480331
501,ocurrencia,orurrencias,plur,4,default,0.00305217900313437,plural,son,s,Las orurrencias [MASK],"[CLS] , Las , or , ##ur , ##rencia , ##s , [MASK] , [SEP]",nonmorphemic,5.791899516187315
502,ocurrencia,ocurrencia##s,plur,3,artificial,0.004872737918049097,singular,es,s,La ocurrencia##s [MASK],"[CLS] , La , ocurren , ##cia , ##s , [MASK] , [SEP]",nonmorphemic,5.324099299031882
503,ocurrencia,ocurrencia##s,plur,3,artificial,0.046258725225925446,plural,son,s,La ocurrencia##s [MASK],"[CLS] , La , ocurren , ##cia , ##s , [MASK] , [SEP]",nonmorphemic,3.07350517928302
504,soprano,soprano,sing,2,default,0.013368787243962288,singular,es,s,El soprano [MASK],"[CLS] , El , sop , ##rano , [MASK] , [SEP]",nonmorphemic,4.314832599240306
505,soprano,soprano,sing,2,default,0.000498475506901741,plural,son,s,El soprano [MASK],"[CLS] , El , sop , ##rano , [MASK] , [SEP]",nonmorphemic,7.6039561033667855
506,soprano,sopeanos,plur,3,default,0.0002577396226115525,singular,es,s,Los sopeanos [MASK],"[CLS] , Los , sop , ##ean , ##os , [MASK] , [SEP]",nonmorphemic,8.263560697326593
507,soprano,sopeanos,plur,3,default,0.05788259580731392,plural,son,s,Los sopeanos [MASK],"[CLS] , Los , sop , ##ean , ##os , [MASK] , [SEP]",nonmorphemic,2.8493385301368366
508,soprano,soprano##s,plur,3,artificial,0.001651974394917488,singular,es,s,El soprano##s [MASK],"[CLS] , El , sop , ##rano , ##s , [MASK] , [SEP]",nonmorphemic,6.405784103448088
509,soprano,soprano##s,plur,3,artificial,0.012890644371509552,plural,son,s,El soprano##s [MASK],"[CLS] , El , sop , ##rano , ##s , [MASK] , [SEP]",nonmorphemic,4.351253473248728
510,duquesa,duquesa,sing,2,default,0.02918403595685959,singular,es,s,La duquesa [MASK],"[CLS] , La , duque , ##sa , [MASK] , [SEP]",nonmorphemic,3.534133433016565
511,duquesa,duquesa,sing,2,default,0.001092556631192565,plural,son,s,La duquesa [MASK],"[CLS] , La , duque , ##sa , [MASK] , [SEP]",nonmorphemic,6.819234796006118
512,duquesa,duquehas,plur,2,default,0.0005041178083047271,singular,es,s,Las duquehas [MASK],"[CLS] , Las , duque , ##has , [MASK] , [SEP]",nonmorphemic,7.592700570571031
513,duquesa,duquehas,plur,2,default,0.22176426649093628,plural,son,s,Las duquehas [MASK],"[CLS] , Las , duque , ##has , [MASK] , [SEP]",nonmorphemic,1.506140323938865
514,duquesa,duquesa##s,plur,3,artificial,0.0004862382193095982,singular,es,s,La duquesa##s [MASK],"[CLS] , La , duque , ##sa , ##s , [MASK] , [SEP]",nonmorphemic,7.628811890966041
515,duquesa,duquesa##s,plur,3,artificial,0.06701930612325668,plural,son,s,La duquesa##s [MASK],"[CLS] , La , duque , ##sa , ##s , [MASK] , [SEP]",nonmorphemic,2.7027745500053406
516,liceo,liceo,sing,2,default,0.019592631608247757,singular,es,s,El liceo [MASK],"[CLS] , El , lic , ##eo , [MASK] , [SEP]",nonmorphemic,3.9326017217829103
517,liceo,liceo,sing,2,default,0.0010570617159828544,plural,son,s,El liceo [MASK],"[CLS] , El , lic , ##eo , [MASK] , [SEP]",nonmorphemic,6.852262185924507
518,liceo,liceds,plur,2,default,0.0006573983118869364,singular,es,s,Los liceds [MASK],"[CLS] , Los , lic , ##eds , [MASK] , [SEP]",nonmorphemic,7.327220464600342
519,liceo,liceds,plur,2,default,0.24813421070575714,plural,son,s,Los liceds [MASK],"[CLS] , Los , lic , ##eds , [MASK] , [SEP]",nonmorphemic,1.3937855069973875
520,liceo,liceo##s,plur,3,artificial,0.005591887049376965,singular,es,s,El liceo##s [MASK],"[CLS] , El , lic , ##eo , ##s , [MASK] , [SEP]",nonmorphemic,5.186438472863892
521,liceo,liceo##s,plur,3,artificial,0.025156162679195404,plural,son,s,El liceo##s [MASK],"[CLS] , El , lic , ##eo , ##s , [MASK] , [SEP]",nonmorphemic,3.6826523755068985
522,recado,recado,sing,2,default,0.04636521264910698,singular,es,s,El recado [MASK],"[CLS] , El , reca , ##do , [MASK] , [SEP]",nonmorphemic,3.0712058283259935
523,recado,recado,sing,2,default,0.00028336807736195624,plural,son,s,El recado [MASK],"[CLS] , El , reca , ##do , [MASK] , [SEP]",nonmorphemic,8.168763878682597
524,recado,recadps,plur,3,default,0.00022010845714248717,singular,es,s,Los recadps [MASK],"[CLS] , Los , reca , ##d , ##ps , [MASK] , [SEP]",nonmorphemic,8.42139014607878
525,recado,recadps,plur,3,default,0.15059877932071686,plural,son,s,Los recadps [MASK],"[CLS] , Los , reca , ##d , ##ps , [MASK] , [SEP]",nonmorphemic,1.8931360690893202
526,recado,recado##s,plur,3,artificial,0.006846468895673752,singular,es,s,El recado##s [MASK],"[CLS] , El , reca , ##do , ##s , [MASK] , [SEP]",nonmorphemic,4.984022249301152
527,recado,recado##s,plur,3,artificial,0.009491268545389175,plural,son,s,El recado##s [MASK],"[CLS] , El , reca , ##do , ##s , [MASK] , [SEP]",nonmorphemic,4.657383003492823
528,arrebato,arrebato,sing,2,default,0.018214503303170204,singular,es,s,El arrebato [MASK],"[CLS] , El , arreba , ##to , [MASK] , [SEP]",nonmorphemic,4.00553711745392
529,arrebato,arrebato,sing,2,default,0.0007285859319381416,plural,son,s,El arrebato [MASK],"[CLS] , El , arreba , ##to , [MASK] , [SEP]",nonmorphemic,7.2244049819235405
530,arrebato,arrybatos,plur,4,default,7.006615487625822e-05,singular,es,s,Los arrybatos [MASK],"[CLS] , Los , ar , ##ry , ##bato , ##s , [MASK] , [SEP]",nonmorphemic,9.56607069255125
531,arrebato,arrybatos,plur,4,default,0.027022767812013626,plural,son,s,Los arrybatos [MASK],"[CLS] , Los , ar , ##ry , ##bato , ##s , [MASK] , [SEP]",nonmorphemic,3.6110755160184795
532,arrebato,arrebato##s,plur,3,artificial,0.01043692696839571,singular,es,s,El arrebato##s [MASK],"[CLS] , El , arreba , ##to , ##s , [MASK] , [SEP]",nonmorphemic,4.56240509154384
533,arrebato,arrebato##s,plur,3,artificial,0.010527976788580418,plural,son,s,El arrebato##s [MASK],"[CLS] , El , arreba , ##to , ##s , [MASK] , [SEP]",nonmorphemic,4.553719109133709
534,mozo,mozo,sing,2,default,0.013718338683247566,singular,es,s,El mozo [MASK],"[CLS] , El , mo , ##zo , [MASK] , [SEP]",nonmorphemic,4.289021751242902
535,mozo,mozo,sing,2,default,0.00010702901636250317,plural,son,s,El mozo [MASK],"[CLS] , El , mo , ##zo , [MASK] , [SEP]",nonmorphemic,9.142410579307304
536,mozo,mkzos,plur,3,default,0.004662304650992155,singular,es,s,Los mkzos [MASK],"[CLS] , Los , m , ##k , ##zos , [MASK] , [SEP]",nonmorphemic,5.368245392800475
537,mozo,mkzos,plur,3,default,0.15335631370544434,plural,son,s,Los mkzos [MASK],"[CLS] , Los , m , ##k , ##zos , [MASK] , [SEP]",nonmorphemic,1.8749912174047627
538,mozo,mozo##s,plur,3,artificial,0.02953270822763443,singular,es,s,El mozo##s [MASK],"[CLS] , El , mo , ##zo , ##s , [MASK] , [SEP]",nonmorphemic,3.522256876370403
