,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1541,1541,chrio,chrio##s,plur,3,artificial,0.0031868538353592,plural,definite,Los,s,[MASK] chrio##s,"[CLS] , [MASK] , ch , ##rio , ##s , [SEP]",nonmorphemic,5.748721107366405,-1.6375446554618076,1.6375446554618638
1543,1543,chrio,chrio,sing,2,default,1.6754192984080871e-06,plural,indefinite,Unos,s,[MASK] chrio,"[CLS] , [MASK] , ch , ##rio , [SEP]",nonmorphemic,13.299447096606109,6.603286168898806,-6.603286168898749
1545,1545,chrio,chrios,plur,2,default,4.669851477956399e-05,plural,indefinite,Unos,s,[MASK] chrios,"[CLS] , [MASK] , ch , ##rios , [SEP]",nonmorphemic,9.971798197230624,-0.4975328769962033,0.49753287699620535
1547,1547,chrio,chrio##s,plur,3,artificial,3.450200165389106e-05,plural,indefinite,Unos,s,[MASK] chrio##s,"[CLS] , [MASK] , ch , ##rio , ##s , [SEP]",nonmorphemic,10.27449321665663,1.525921813948763,-1.5259218139485526
1549,1549,schwea,schwea,sing,4,default,0.0001288218045374,plural,definite,Las,s,[MASK] schwea,"[CLS] , [MASK] , s , ##ch , ##w , ##ea , [SEP]",nonmorphemic,8.957080468734997,2.868038687369788,-2.8680386873700763
1551,1551,schwea,schweas,plur,4,default,0.0014372385339811,plural,definite,Las,s,[MASK] schweas,"[CLS] , [MASK] , s , ##ch , ##w , ##eas , [SEP]",nonmorphemic,6.545031691241074,-0.7991399156004473,0.7991399156004944
1553,1553,schwea,schwea##s,plur,5,artificial,0.0008779317140579,plural,definite,Las,s,[MASK] schwea##s,"[CLS] , [MASK] , s , ##ch , ##w , ##ea , ##s , [SEP]",nonmorphemic,7.037941741775246,0.6086368221628815,-0.6086368221628754
1555,1555,schwea,schwea,sing,4,default,5.600760687229922e-06,plural,indefinite,Unas,s,[MASK] schwea,"[CLS] , [MASK] , s , ##ch , ##w , ##ea , [SEP]",nonmorphemic,12.092608132442836,3.3148737767811713,-3.314873776780935
1557,1557,schwea,schweas,plur,4,default,5.151928780833259e-05,plural,indefinite,Unas,s,[MASK] schweas,"[CLS] , [MASK] , s , ##ch , ##w , ##eas , [SEP]",nonmorphemic,9.873554299859752,1.0569753443069025,-1.056975344306513
1559,1559,schwea,schwea##s,plur,5,artificial,2.737213253567461e-05,plural,indefinite,Unas,s,[MASK] schwea##s,"[CLS] , [MASK] , s , ##ch , ##w , ##ea , ##s , [SEP]",nonmorphemic,10.505985122869284,1.9208679250910965,-1.9208679250908303
1561,1561,freo,freo,sing,2,default,0.0001480357459513,plural,definite,Los,s,[MASK] freo,"[CLS] , [MASK] , fre , ##o , [SEP]",nonmorphemic,8.818056786664746,3.986397200917218,-3.986397200917527
1563,1563,freo,freos,plur,2,default,0.0064252666197717,plural,definite,Los,s,[MASK] freos,"[CLS] , [MASK] , fre , ##os , [SEP]",nonmorphemic,5.047517151821106,-1.3112182241461214,1.311218224146135
1565,1565,freo,freo##s,plur,3,artificial,0.0012718207435682,plural,definite,Los,s,[MASK] freo##s,"[CLS] , [MASK] , fre , ##o , ##s , [SEP]",nonmorphemic,6.667305748862783,1.071313288755288,-1.0713132887553123
1567,1567,freo,freo,sing,2,default,1.54653309891728e-06,plural,indefinite,Unos,s,[MASK] freo,"[CLS] , [MASK] , fre , ##o , [SEP]",nonmorphemic,13.379494842581982,5.758127599978385,-5.758127599978225
1569,1569,freo,freos,plur,2,default,5.274026989354752e-05,plural,indefinite,Unos,s,[MASK] freos,"[CLS] , [MASK] , fre , ##os , [SEP]",nonmorphemic,9.850131259616742,1.064060611323324,-1.0640606113229816
1571,1571,freo,freo##s,plur,3,artificial,1.5134674868022556e-05,plural,indefinite,Unos,s,[MASK] freo##s,"[CLS] , [MASK] , fre , ##o , ##s , [SEP]",nonmorphemic,11.098522097847365,3.7013526597912882,-3.701352659791168
1573,1573,mckaio,mckaio,sing,5,default,3.849843051284552e-05,plural,definite,Los,s,[MASK] mckaio,"[CLS] , [MASK] , m , ##c , ##k , ##ai , ##o , [SEP]",nonmorphemic,10.164893083401603,3.3401856890146444,-3.3401856890145627
1575,1575,mckaio,mckaios,plur,5,default,0.0004554439219646,plural,definite,Los,s,[MASK] mckaios,"[CLS] , [MASK] , m , ##c , ##k , ##ai , ##os , [SEP]",nonmorphemic,7.694237961983557,-0.6034869722847702,0.6034869722850572
1577,1577,mckaio,mckaio##s,plur,6,artificial,0.0002232355036539,plural,definite,Los,s,[MASK] mckaio##s,"[CLS] , [MASK] , m , ##c , ##k , ##ai , ##o , ##s , [SEP]",nonmorphemic,8.4072832735567,0.6790709176460643,-0.6790709176463213
1579,1579,mckaio,mckaio,sing,5,default,1.1164713669131745e-06,plural,indefinite,Unos,s,[MASK] mckaio,"[CLS] , [MASK] , m , ##c , ##k , ##ai , ##o , [SEP]",nonmorphemic,13.70533741139301,4.976100854331499,-4.976100854331454
1581,1581,mckaio,mckaios,plur,5,default,8.114188858598936e-06,plural,indefinite,Unos,s,[MASK] mckaios,"[CLS] , [MASK] , m , ##c , ##k , ##ai , ##os , [SEP]",nonmorphemic,11.721896317803994,1.954711901917081,-1.9547119019170807
1583,1583,mckaio,mckaio##s,plur,6,artificial,4.197595899313456e-06,plural,indefinite,Unos,s,[MASK] mckaio##s,"[CLS] , [MASK] , m , ##c , ##k , ##ai , ##o , ##s , [SEP]",nonmorphemic,12.380998601486562,2.519001999154181,-2.5190019991541814
1585,1585,froia,froia,sing,2,default,0.0004745429032482,plural,definite,Las,s,[MASK] froia,"[CLS] , [MASK] , fro , ##ia , [SEP]",nonmorphemic,7.653158526197266,4.854601354014638,-4.85460135401468
1587,1587,froia,froias,plur,2,default,0.0328440032899379,plural,definite,Las,s,[MASK] froias,"[CLS] , [MASK] , fro , ##ias , [SEP]",nonmorphemic,3.415986098966985,-3.343178292480075,3.343178292480091
1589,1589,froia,froia##s,plur,3,artificial,0.0059342687018215,plural,definite,Las,s,[MASK] froia##s,"[CLS] , [MASK] , fro , ##ia , ##s , [SEP]",nonmorphemic,5.12701147640267,-1.50409464067865,1.5040946406786435
1591,1591,froia,froia,sing,2,default,1.7831482182373293e-05,plural,indefinite,Unas,s,[MASK] froia,"[CLS] , [MASK] , fro , ##ia , [SEP]",nonmorphemic,10.934545000975884,5.334154630883469,-5.3341546308834555
1593,1593,froia,froias,plur,2,default,0.0004913717857562,plural,indefinite,Unas,s,[MASK] froias,"[CLS] , [MASK] , fro , ##ias , [SEP]",nonmorphemic,7.618309515569107,-1.6388088355533093,1.6388088355533068
1595,1595,froia,froia##s,plur,3,artificial,0.0001056800538208,plural,indefinite,Unas,s,[MASK] froia##s,"[CLS] , [MASK] , fro , ##ia , ##s , [SEP]",nonmorphemic,9.155094388469168,0.09798859308636843,-0.09798859308610353
1597,1597,kao,kao,sing,3,default,0.0024023698642849,plural,definite,Los,s,[MASK] kao,"[CLS] , [MASK] , k , ##a , ##o , [SEP]",nonmorphemic,6.031299585377746,2.061985920078402,-2.061985920078438
1599,1599,kao,kaos,plur,3,default,0.0378206185996532,plural,definite,Los,s,[MASK] kaos,"[CLS] , [MASK] , k , ##a , ##os , [SEP]",nonmorphemic,3.274900859469587,-3.69028614583327,3.690286145833304
1601,1601,kao,kao##s,plur,4,artificial,0.015706242993474,plural,definite,Los,s,[MASK] kao##s,"[CLS] , [MASK] , k , ##a , ##o , ##s , [SEP]",nonmorphemic,4.153697002770426,-1.9267816488205725,1.9267816488206102
1603,1603,kao,kao,sing,3,default,2.686345760594122e-05,plural,indefinite,Unos,s,[MASK] kao,"[CLS] , [MASK] , k , ##a , ##o , [SEP]",nonmorphemic,10.524743648201396,4.048971221274266,-4.048971221274219
1605,1605,kao,kaos,plur,3,default,0.0004170771571807,plural,indefinite,Unos,s,[MASK] kaos,"[CLS] , [MASK] , k , ##a , ##os , [SEP]",nonmorphemic,7.782239324070819,-0.7099218432161312,0.7099218432161598
1607,1607,kao,kao##s,plur,4,artificial,0.000166194527992,plural,indefinite,Unos,s,[MASK] kao##s,"[CLS] , [MASK] , k , ##a , ##o , ##s , [SEP]",nonmorphemic,8.702351600320517,0.7245498302489004,-0.7245498302491312
1609,1609,shreo,shreo,sing,2,default,0.0007467672112397,plural,definite,Los,s,[MASK] shreo,"[CLS] , [MASK] , sh , ##reo , [SEP]",nonmorphemic,7.199757052938435,4.235948982609178,-4.2359489826092895
1611,1611,shreo,shreos,plur,2,default,0.0894874706864357,plural,definite,Los,s,[MASK] shreos,"[CLS] , [MASK] , sh , ##reos , [SEP]",nonmorphemic,2.413656655831496,-4.668561024950261,4.668561024950277
1613,1613,shreo,shreo##s,plur,3,artificial,0.0162973459810018,plural,definite,Los,s,[MASK] shreo##s,"[CLS] , [MASK] , sh , ##reo , ##s , [SEP]",nonmorphemic,4.1167530076779855,-2.330592269211321,2.33059226921132
1615,1615,shreo,shreo,sing,2,default,4.110070221940987e-06,plural,indefinite,Unos,s,[MASK] shreo,"[CLS] , [MASK] , sh , ##reo , [SEP]",nonmorphemic,12.402070443971676,6.7222665981666605,-6.722266598166646
1617,1617,shreo,shreos,plur,2,default,0.0002069765032501,plural,indefinite,Unos,s,[MASK] shreos,"[CLS] , [MASK] , sh , ##reos , [SEP]",nonmorphemic,8.482905282010403,-0.49017346925716865,0.49017346925727134
1619,1619,shreo,shreo##s,plur,3,artificial,3.243788523832336e-05,plural,indefinite,Unos,s,[MASK] shreo##s,"[CLS] , [MASK] , sh , ##reo , ##s , [SEP]",nonmorphemic,10.336183520782727,2.4523901766846965,-2.452390176684558
1621,1621,cuo,cuo,sing,2,default,0.0010190270841121,plural,definite,Los,s,[MASK] cuo,"[CLS] , [MASK] , cu , ##o , [SEP]",nonmorphemic,6.888906945985673,4.640587831293113,-4.640587831293177
1623,1623,cuo,cuos,plur,2,default,0.0797691121697425,plural,definite,Los,s,[MASK] cuos,"[CLS] , [MASK] , cu , ##os , [SEP]",nonmorphemic,2.528618914997649,-4.235275274935806,4.235275274935881
1625,1625,cuo,cuo##s,plur,3,artificial,0.0353311114013195,plural,definite,Los,s,[MASK] cuo##s,"[CLS] , [MASK] , cu , ##o , ##s , [SEP]",nonmorphemic,3.342991360383832,-1.2631759532096347,1.2631759532096367
1627,1627,cuo,cuo,sing,2,default,1.340566905128071e-05,plural,indefinite,Unos,s,[MASK] cuo,"[CLS] , [MASK] , cu , ##o , [SEP]",nonmorphemic,11.21983287694514,7.171437803341905,-7.171437803341901
1629,1629,cuo,cuos,plur,2,default,0.0002002743131015,plural,indefinite,Unos,s,[MASK] cuos,"[CLS] , [MASK] , cu , ##os , [SEP]",nonmorphemic,8.515822565645308,-0.02382759085408992,0.023827590854306694
1631,1631,cuo,cuo##s,plur,3,artificial,0.0001474395103286,plural,indefinite,Unos,s,[MASK] cuo##s,"[CLS] , [MASK] , cu , ##o , ##s , [SEP]",nonmorphemic,8.822092565764656,2.6858492289491203,-2.6858492289497304
1633,1633,haa,haa,sing,2,default,0.0003354421642143,plural,definite,Las,s,[MASK] haa,"[CLS] , [MASK] , ha , ##a , [SEP]",nonmorphemic,8.000061003255396,3.147078519150231,-3.1470785191503055
1635,1635,haa,haas,plur,2,default,0.0117532340809702,plural,definite,Las,s,[MASK] haas,"[CLS] , [MASK] , ha , ##as , [SEP]",nonmorphemic,4.443626835330164,-3.2062302201479715,3.206230220148065
1637,1637,haa,haa##s,plur,3,artificial,0.0053443694487214,plural,definite,Las,s,[MASK] haa##s,"[CLS] , [MASK] , ha , ##a , ##s , [SEP]",nonmorphemic,5.231711711768867,-1.8264650060856003,1.8264650060856156
1639,1639,haa,haa,sing,2,default,7.538384579675039e-06,plural,indefinite,Unas,s,[MASK] haa,"[CLS] , [MASK] , ha , ##a , [SEP]",nonmorphemic,11.795502645625966,5.426336320003762,-5.426336320003708
1641,1641,haa,haas,plur,2,default,0.0001107618591049,plural,indefinite,Unas,s,[MASK] haas,"[CLS] , [MASK] , ha , ##as , [SEP]",nonmorphemic,9.108128074817108,-0.12010002930909813,0.12010002930847817
1643,1643,haa,haa##s,plur,3,artificial,9.635929018259048e-05,plural,indefinite,Unas,s,[MASK] haa##s,"[CLS] , [MASK] , ha , ##a , ##s , [SEP]",nonmorphemic,9.24742674655243,0.9671702863072564,-0.9671702863070899
1645,1645,mccraio,mccraio,sing,4,default,0.0002022148692049,plural,definite,Los,s,[MASK] mccraio,"[CLS] , [MASK] , m , ##c , ##cra , ##io , [SEP]",nonmorphemic,8.50617971696536,3.853521300439146,-3.8535213004391857
1647,1647,mccraio,mccraios,plur,4,default,0.0063967811875045,plural,definite,Los,s,[MASK] mccraios,"[CLS] , [MASK] , m , ##c , ##cra , ##ios , [SEP]",nonmorphemic,5.051960354585396,-3.6881326985218292,3.688132698522274
1649,1649,mccraio,mccraio##s,plur,5,artificial,0.0047565805725753,plural,definite,Los,s,[MASK] mccraio##s,"[CLS] , [MASK] , m , ##c , ##cra , ##io , ##s , [SEP]",nonmorphemic,5.348226235994119,-2.5663104276054254,2.566310427605682
1651,1651,mccraio,mccraio,sing,4,default,1.0751499530670117e-06,plural,indefinite,Unos,s,[MASK] mccraio,"[CLS] , [MASK] , m , ##c , ##cra , ##io , [SEP]",nonmorphemic,13.743050414887517,6.877378366228847,-6.877378366228764
1653,1653,mccraio,mccraios,plur,4,default,2.51896617555758e-05,plural,indefinite,Unos,s,[MASK] mccraios,"[CLS] , [MASK] , m , ##c , ##cra , ##ios , [SEP]",nonmorphemic,10.589076895416156,0.36384963710901985,-0.3638496371090202
1655,1655,mccraio,mccraio##s,plur,5,artificial,2.7169991881237365e-05,plural,indefinite,Unos,s,[MASK] mccraio##s,"[CLS] , [MASK] , m , ##c , ##cra , ##io , ##s , [SEP]",nonmorphemic,10.513397433339556,0.8718766897947372,-0.8718766897947388
1657,1657,goo,goo,sing,2,default,0.0003584274963941,plural,definite,Los,s,[MASK] goo,"[CLS] , [MASK] , go , ##o , [SEP]",nonmorphemic,7.933784159956588,4.071470231313549,-4.0714702313136675
1659,1659,goo,goos,plur,2,default,0.1043516397476196,plural,definite,Los,s,[MASK] goos,"[CLS] , [MASK] , go , ##os , [SEP]",nonmorphemic,2.2599889316617414,-5.276312460725456,5.2763124607255625
1661,1661,goo,goo##s,plur,3,artificial,0.0091831730678677,plural,definite,Los,s,[MASK] goo##s,"[CLS] , [MASK] , go , ##o , ##s , [SEP]",nonmorphemic,4.690382483978444,-2.0570903678877066,2.0570903678877706
1663,1663,goo,goo,sing,2,default,5.7409488363191485e-06,plural,indefinite,Unos,s,[MASK] goo,"[CLS] , [MASK] , go , ##o , [SEP]",nonmorphemic,12.067886058799123,6.358880077957139,-6.35888007795714
1665,1665,goo,goos,plur,2,default,0.0005978125846013,plural,indefinite,Unos,s,[MASK] goos,"[CLS] , [MASK] , go , ##os , [SEP]",nonmorphemic,7.422233256811523,-1.574051907252282,1.5740519072522832
1667,1667,goo,goo##s,plur,3,artificial,4.371832983451896e-05,plural,indefinite,Unos,s,[MASK] goo##s,"[CLS] , [MASK] , go , ##o , ##s , [SEP]",nonmorphemic,10.037743096791871,2.7396592204451515,-2.7396592204450765
1669,1669,kwea,kwea,sing,3,default,0.0001178782913484,plural,definite,Las,s,[MASK] kwea,"[CLS] , [MASK] , k , ##w , ##ea , [SEP]",nonmorphemic,9.045857895038132,4.5007634774449645,-4.500763477445481
1671,1671,kwea,kweas,plur,3,default,0.0024950138758867,plural,definite,Las,s,[MASK] kweas,"[CLS] , [MASK] , k , ##w , ##eas , [SEP]",nonmorphemic,5.993460988316445,-2.8295689522819556,2.829568952282135
1673,1673,kwea,kwea##s,plur,4,artificial,0.0071853678673505,plural,definite,Las,s,[MASK] kwea##s,"[CLS] , [MASK] , k , ##w , ##ea , ##s , [SEP]",nonmorphemic,4.935708561408892,-2.386387291935619,2.38638729193561
1675,1675,kwea,kwea,sing,3,default,2.043117638095282e-05,plural,indefinite,Unas,s,[MASK] kwea,"[CLS] , [MASK] , k , ##w , ##ea , [SEP]",nonmorphemic,10.79844856973751,5.313526663109314,-5.313526663109303
1677,1677,kwea,kweas,plur,3,default,0.0003301948891021,plural,indefinite,Unas,s,[MASK] kweas,"[CLS] , [MASK] , k , ##w , ##eas , [SEP]",nonmorphemic,8.015827504786614,-1.0067510720377744,1.0067510720379746
1679,1679,kwea,kwea##s,plur,4,artificial,0.0002956351963803,plural,indefinite,Unas,s,[MASK] kwea##s,"[CLS] , [MASK] , k , ##w , ##ea , ##s , [SEP]",nonmorphemic,8.126384308385799,-0.6673765465332373,0.6673765465331905
1681,1681,schneia,schneia,sing,4,default,0.0005259408499114,plural,definite,Las,s,[MASK] schneia,"[CLS] , [MASK] , s , ##ch , ##ne , ##ia , [SEP]",nonmorphemic,7.550321804189719,3.341349142154204,-3.3413491421542405
1683,1683,schneia,schneias,plur,4,default,0.0573967322707176,plural,definite,Las,s,[MASK] schneias,"[CLS] , [MASK] , s , ##ch , ##ne , ##ias , [SEP]",nonmorphemic,2.8577679063587125,-4.315223723777978,4.315223723778094
1685,1685,schneia,schneia##s,plur,5,artificial,0.0047006723470985,plural,definite,Las,s,[MASK] schneia##s,"[CLS] , [MASK] , s , ##ch , ##ne , ##ia , ##s , [SEP]",nonmorphemic,5.360049727923,-1.9063043971310067,1.9063043971309892
1687,1687,schneia,schneia,sing,4,default,9.659220268076751e-06,plural,indefinite,Unas,s,[MASK] schneia,"[CLS] , [MASK] , s , ##ch , ##ne , ##ia , [SEP]",nonmorphemic,11.547597630588086,4.348488334509387,-4.348488334509308
1689,1689,schneia,schneias,plur,4,default,0.0001784647174645,plural,indefinite,Unas,s,[MASK] schneias,"[CLS] , [MASK] , s , ##ch , ##ne , ##ias , [SEP]",nonmorphemic,8.631119637545327,-0.9770555068962725,0.9770555068961508
1691,1691,schneia,schneia##s,plur,5,artificial,7.19836461939849e-05,plural,indefinite,Unas,s,[MASK] schneia##s,"[CLS] , [MASK] , s , ##ch , ##ne , ##ia , ##s , [SEP]",nonmorphemic,9.539071600942206,0.3043965750938664,-0.3043965750938636
1693,1693,chruo,chruo,sing,3,default,0.0002268829848617,plural,definite,Los,s,[MASK] chruo,"[CLS] , [MASK] , ch , ##ru , ##o , [SEP]",nonmorphemic,8.39107615858165,5.529790884888564,-5.529790884888703
1695,1695,chruo,chruos,plur,3,default,0.0530999675393104,plural,definite,Los,s,[MASK] chruos,"[CLS] , [MASK] , ch , ##ru , ##os , [SEP]",nonmorphemic,2.9355789620468515,-4.140771912115244,4.140771912115255
1697,1697,chruo,chruo##s,plur,4,artificial,0.0124377058818936,plural,definite,Los,s,[MASK] chruo##s,"[CLS] , [MASK] , ch , ##ru , ##o , ##s , [SEP]",nonmorphemic,4.38702262331635,-2.1653705029569776,2.165370502957001
1699,1699,chruo,chruo,sing,3,default,3.635429720816319e-06,plural,indefinite,Unos,s,[MASK] chruo,"[CLS] , [MASK] , ch , ##ru , ##o , [SEP]",nonmorphemic,12.524783236409863,7.257389097071757,-7.257389097071744
1701,1701,chruo,chruos,plur,3,default,0.0002290823613293,plural,indefinite,Unos,s,[MASK] chruos,"[CLS] , [MASK] , ch , ##ru , ##os , [SEP]",nonmorphemic,8.381428962610885,-0.7101778589399999,0.7101778589403669
1703,1703,chruo,chruo##s,plur,4,artificial,4.44545439677313e-05,plural,indefinite,Unos,s,[MASK] chruo##s,"[CLS] , [MASK] , ch , ##ru , ##o , ##s , [SEP]",nonmorphemic,10.021043374733493,0.7957190741542846,-0.7957190741542829
1705,1705,shoo,shoo,sing,2,default,0.0009451784426346,plural,definite,Los,s,[MASK] shoo,"[CLS] , [MASK] , sho , ##o , [SEP]",nonmorphemic,6.964136820111523,2.837891583101052,-2.837891583101095
1707,1707,shoo,shoos,plur,2,default,0.0553183555603027,plural,definite,Los,s,[MASK] shoos,"[CLS] , [MASK] , sho , ##os , [SEP]",nonmorphemic,2.894650498579994,-3.7908092075469617,3.790809207547022
1709,1709,shoo,shoo##s,plur,3,artificial,0.0174983572214841,plural,definite,Los,s,[MASK] shoo##s,"[CLS] , [MASK] , sho , ##o , ##s , [SEP]",nonmorphemic,4.045648275517067,-3.4652614752645805,3.4652614752646365
1711,1711,shoo,shoo,sing,2,default,1.5239421372825744e-05,plural,indefinite,Unos,s,[MASK] shoo,"[CLS] , [MASK] , sho , ##o , [SEP]",nonmorphemic,11.091624976088916,6.054583589547022,-6.054583589547014
1713,1713,shoo,shoos,plur,2,default,0.0001425644004484,plural,indefinite,Unos,s,[MASK] shoos,"[CLS] , [MASK] , sho , ##os , [SEP]",nonmorphemic,8.85571672737484,0.8883070670620974,-0.8883070670623225
1715,1715,shoo,shoo##s,plur,3,artificial,7.86046584835276e-05,plural,indefinite,Unos,s,[MASK] shoo##s,"[CLS] , [MASK] , sho , ##o , ##s , [SEP]",nonmorphemic,9.451079592047142,1.7473698179431523,-1.7473698179431154
1717,1717,maio,maio,sing,2,default,0.0004549401055555,plural,definite,Los,s,[MASK] maio,"[CLS] , [MASK] , ma , ##io , [SEP]",nonmorphemic,7.6953447838197055,4.2131395286168845,-4.213139528617058
1719,1719,maio,maios,plur,2,default,0.0150413000956177,plural,definite,Los,s,[MASK] maios,"[CLS] , [MASK] , ma , ##ios , [SEP]",nonmorphemic,4.196955521668606,-3.3703028126743844,3.370302812674436
1721,1721,maio,maio##s,plur,3,artificial,0.0107615385204553,plural,definite,Los,s,[MASK] maio##s,"[CLS] , [MASK] , ma , ##io , ##s , [SEP]",nonmorphemic,4.531776749297473,-0.3181971244305606,0.31819712443056236
1723,1723,maio,maio,sing,2,default,2.9518573683162685e-06,plural,indefinite,Unos,s,[MASK] maio,"[CLS] , [MASK] , ma , ##io , [SEP]",nonmorphemic,12.733075969359383,7.353394532219079,-7.35339453221907
1725,1725,maio,maios,plur,2,default,5.9657595556927845e-05,plural,indefinite,Unos,s,[MASK] maios,"[CLS] , [MASK] , ma , ##ios , [SEP]",nonmorphemic,9.726889082121485,1.1320286324828412,-1.1320286324824056
1727,1727,maio,maio##s,plur,3,artificial,4.334377808845602e-05,plural,indefinite,Unos,s,[MASK] maio##s,"[CLS] , [MASK] , ma , ##io , ##s , [SEP]",nonmorphemic,10.046347392410018,3.8319278001229176,-3.8319278001228794
1729,1729,szea,szea,sing,3,default,0.0001710456563159,plural,definite,Las,s,[MASK] szea,"[CLS] , [MASK] , s , ##ze , ##a , [SEP]",nonmorphemic,8.673580041098806,5.107207744014401,-5.107207744014884
1731,1731,szea,szeas,plur,3,default,0.0086393794044852,plural,definite,Las,s,[MASK] szeas,"[CLS] , [MASK] , s , ##ze , ##as , [SEP]",nonmorphemic,4.751424526930521,-2.3887147925670975,2.388714792567125
1733,1733,szea,szea##s,plur,4,artificial,0.000795537023805,plural,definite,Las,s,[MASK] szea##s,"[CLS] , [MASK] , s , ##ze , ##a , ##s , [SEP]",nonmorphemic,7.136493169716871,-0.46084212750437015,0.4608421275043178
1735,1735,szea,szea,sing,3,default,2.9802781682519708e-06,plural,indefinite,Unas,s,[MASK] szea,"[CLS] , [MASK] , s , ##ze , ##a , [SEP]",nonmorphemic,12.723493916752345,6.388597923086168,-6.388597923086146
1737,1737,szea,szeas,plur,3,default,8.748535037739202e-05,plural,indefinite,Unas,s,[MASK] szeas,"[CLS] , [MASK] , s , ##ze , ##as , [SEP]",nonmorphemic,9.344039202876088,-0.12165448217928798,0.12165448217928732
1739,1739,szea,szea##s,plur,4,artificial,1.4797938092669938e-05,plural,indefinite,Unas,s,[MASK] szea##s,"[CLS] , [MASK] , s , ##ze , ##a , ##s , [SEP]",nonmorphemic,11.12102270496271,1.5011443850304058,-1.5011443850304063
1741,1741,chraio,chraio,sing,3,default,0.0002179470757255,plural,definite,Los,s,[MASK] chraio,"[CLS] , [MASK] , ch , ##ra , ##io , [SEP]",nonmorphemic,8.431258296550277,4.401781529484347,-4.401781529484499
1743,1743,chraio,chraios,plur,3,default,0.0084846029058098,plural,definite,Los,s,[MASK] chraios,"[CLS] , [MASK] , ch , ##ra , ##ios , [SEP]",nonmorphemic,4.769502180942067,-3.9405293488664777,3.940529348866885
1745,1745,chraio,chraio##s,plur,4,artificial,0.0028749026823788,plural,definite,Los,s,[MASK] chraio##s,"[CLS] , [MASK] , ch , ##ra , ##io , ##s , [SEP]",nonmorphemic,5.851736454913078,-0.7433585882337077,0.7433585882337268
1747,1747,chraio,chraio,sing,3,default,2.8216752525622724e-06,plural,indefinite,Unos,s,[MASK] chraio,"[CLS] , [MASK] , ch , ##ra , ##io , [SEP]",nonmorphemic,12.778179788206456,6.775167925339238,-6.77516792533923
1749,1749,chraio,chraios,plur,3,default,6.93387191859074e-05,plural,indefinite,Unos,s,[MASK] chraios,"[CLS] , [MASK] , ch , ##ra , ##ios , [SEP]",nonmorphemic,9.576507089382073,-0.4427981286889029,0.4427981286889038
1751,1751,chraio,chraio##s,plur,4,artificial,2.959117955469992e-05,plural,indefinite,Unos,s,[MASK] chraio##s,"[CLS] , [MASK] , ch , ##ra , ##io , ##s , [SEP]",nonmorphemic,10.428034229058404,2.0523686144882607,-2.052368614487865
1753,1753,ghaio,ghaio,sing,3,default,0.0011421858798712,plural,definite,Los,s,[MASK] ghaio,"[CLS] , [MASK] , g , ##hai , ##o , [SEP]",nonmorphemic,6.774811414030858,4.193866773433289,-4.193866773433332
1755,1755,ghaio,ghaios,plur,3,default,0.2157469689846038,plural,definite,Los,s,[MASK] ghaios,"[CLS] , [MASK] , g , ##hai , ##os , [SEP]",nonmorphemic,1.5336489978560843,-5.491308176477846,5.491308176477941
1757,1757,ghaio,ghaio##s,plur,4,artificial,0.0890524759888649,plural,definite,Los,s,[MASK] ghaio##s,"[CLS] , [MASK] , g , ##hai , ##o , ##s , [SEP]",nonmorphemic,2.418529465153892,-3.8939585567249524,3.8939585567249826
1759,1759,ghaio,ghaio,sing,3,default,6.919829957041657e-06,plural,indefinite,Unos,s,[MASK] ghaio,"[CLS] , [MASK] , g , ##hai , ##o , [SEP]",nonmorphemic,11.88111936131845,7.814648533189474,-7.81464853318947
1761,1761,ghaio,ghaios,plur,3,default,0.0001604221324669,plural,indefinite,Unos,s,[MASK] ghaios,"[CLS] , [MASK] , g , ##hai , ##os , [SEP]",nonmorphemic,8.737701889089786,0.4211578241919227,-0.42115782419194314
1763,1763,ghaio,ghaio##s,plur,4,artificial,0.0001025799283524,plural,indefinite,Unos,s,[MASK] ghaio##s,"[CLS] , [MASK] , g , ##hai , ##o , ##s , [SEP]",nonmorphemic,9.184868274458283,2.1178870399065115,-2.1178870399073917
1765,1765,dynea,dynea,sing,3,default,0.0003448386269155,plural,definite,Las,s,[MASK] dynea,"[CLS] , [MASK] , d , ##yn , ##ea , [SEP]",nonmorphemic,7.972433998431924,4.523033071469845,-4.5230330714701035
1767,1767,dynea,dyneas,plur,3,default,0.0169978216290473,plural,definite,Las,s,[MASK] dyneas,"[CLS] , [MASK] , d , ##yn , ##eas , [SEP]",nonmorphemic,4.0746700826042845,-3.6703997253544953,3.670399725354559
1769,1769,dynea,dynea##s,plur,4,artificial,0.0035436425823718,plural,definite,Las,s,[MASK] dynea##s,"[CLS] , [MASK] , d , ##yn , ##ea , ##s , [SEP]",nonmorphemic,5.642600102800372,-2.3398814480465466,2.3398814480468237
1771,1771,dynea,dynea,sing,3,default,1.821497244236525e-05,plural,indefinite,Unas,s,[MASK] dynea,"[CLS] , [MASK] , d , ##yn , ##ea , [SEP]",nonmorphemic,10.913266640413744,5.257947479683295,-5.257947479683281
1773,1773,dynea,dyneas,plur,3,default,0.0002776877372525,plural,indefinite,Unas,s,[MASK] dyneas,"[CLS] , [MASK] , d , ##yn , ##eas , [SEP]",nonmorphemic,8.189013322881609,-1.5701650859865293,1.570165085986302
