,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
628,congreso,congreso##s,plur,2,artificial,2.578327951141546e-07,singular,grande,s,El congreso##s [MASK],"[CLS] , El , congreso , ##s , [MASK] , [SEP]",morphemic,15.170954543072922
629,congreso,congreso##s,plur,2,artificial,5.977454566163942e-05,plural,grandes,s,El congreso##s [MASK],"[CLS] , El , congreso , ##s , [MASK] , [SEP]",morphemic,9.724930645457816
630,algoritmo,algoritmo,sing,1,default,1.113923735829303e-05,singular,grande,s,El algoritmo [MASK],"[CLS] , El , algoritmo , [MASK] , [SEP]",morphemic,11.405036785566868
631,algoritmo,algoritmo,sing,1,default,1.9297122832995228e-07,plural,grandes,s,El algoritmo [MASK],"[CLS] , El , algoritmo , [MASK] , [SEP]",morphemic,15.46072473516507
632,algoritmo,algoritmys,plur,3,default,2.493715385298856e-07,singular,grande,s,Los algoritmys [MASK],"[CLS] , Los , algorit , ##my , ##s , [MASK] , [SEP]",morphemic,15.204321929980532
633,algoritmo,algoritmys,plur,3,default,3.881325028487481e-05,plural,grandes,s,Los algoritmys [MASK],"[CLS] , Los , algorit , ##my , ##s , [MASK] , [SEP]",morphemic,10.15674886744615
634,algoritmo,algoritmo##s,plur,2,artificial,9.871152997220634e-07,singular,grande,s,El algoritmo##s [MASK],"[CLS] , El , algoritmo , ##s , [MASK] , [SEP]",morphemic,13.82847898597491
635,algoritmo,algoritmo##s,plur,2,artificial,0.0001029210543492809,plural,grandes,s,El algoritmo##s [MASK],"[CLS] , El , algoritmo , ##s , [MASK] , [SEP]",morphemic,9.181548326245636
636,nido,nido,sing,1,default,7.027341052889824e-05,singular,grande,s,El nido [MASK],"[CLS] , El , nido , [MASK] , [SEP]",morphemic,9.563117059301558
637,nido,nido,sing,1,default,3.011792557572335e-07,plural,grandes,s,El nido [MASK],"[CLS] , El , nido , [MASK] , [SEP]",morphemic,15.015560215380393
638,nido,niaos,plur,3,default,4.4686839828500524e-07,singular,grande,s,Los niaos [MASK],"[CLS] , Los , ni , ##a , ##os , [MASK] , [SEP]",morphemic,14.621001696675782
639,nido,niaos,plur,3,default,1.4623139577452093e-05,plural,grandes,s,Los niaos [MASK],"[CLS] , Los , ni , ##a , ##os , [MASK] , [SEP]",morphemic,11.13290538131737
640,nido,nido##s,plur,2,artificial,3.19850878440775e-05,singular,grande,s,El nido##s [MASK],"[CLS] , El , nido , ##s , [MASK] , [SEP]",morphemic,10.35024076865114
641,nido,nido##s,plur,2,artificial,0.00010643815767252818,plural,grandes,s,El nido##s [MASK],"[CLS] , El , nido , ##s , [MASK] , [SEP]",morphemic,9.147946420605406
642,responsabilidade,responsabilidade,sing,2,default,1.0537863090576138e-05,singular,grande,s,La responsabilidade [MASK],"[CLS] , La , responsabilidad , ##e , [MASK] , [SEP]",morphemic,11.460535778235752
643,responsabilidade,responsabilidade,sing,2,default,2.1842019123141654e-05,plural,grandes,s,La responsabilidade [MASK],"[CLS] , La , responsabilidad , ##e , [MASK] , [SEP]",morphemic,10.731674960667572
644,responsabilidade,responsabulidades,plur,3,default,4.715984047720667e-08,singular,grande,s,Las responsabulidades [MASK],"[CLS] , Las , respons , ##abul , ##idades , [MASK] , [SEP]",morphemic,16.86972314386976
645,responsabilidade,responsabulidades,plur,3,default,3.6241012821847107e-06,plural,grandes,s,Las responsabulidades [MASK],"[CLS] , Las , respons , ##abul , ##idades , [MASK] , [SEP]",morphemic,12.527904222551356
646,responsabilidade,responsabilidade##s,plur,3,artificial,1.8170578641729662e-06,singular,grande,s,La responsabilidade##s [MASK],"[CLS] , La , responsabilidad , ##e , ##s , [MASK] , [SEP]",morphemic,13.218291923062285
647,responsabilidade,responsabilidade##s,plur,3,artificial,1.8566044673207216e-05,plural,grandes,s,La responsabilidade##s [MASK],"[CLS] , La , responsabilidad , ##e , ##s , [MASK] , [SEP]",morphemic,10.894176200805694
648,latitude,latitude,sing,2,default,8.422250175499357e-06,singular,grande,s,La latitude [MASK],"[CLS] , La , latitud , ##e , [MASK] , [SEP]",morphemic,11.684633523666987
649,latitude,latitude,sing,2,default,8.803579589766741e-07,plural,grandes,s,La latitude [MASK],"[CLS] , La , latitud , ##e , [MASK] , [SEP]",morphemic,13.942937240618882
650,latitude,latltudes,plur,4,default,1.7091414949987893e-09,singular,grande,s,Las latltudes [MASK],"[CLS] , Las , la , ##t , ##l , ##tudes , [MASK] , [SEP]",morphemic,20.187274642209307
651,latitude,latltudes,plur,4,default,2.0756270657784626e-07,plural,grandes,s,Las latltudes [MASK],"[CLS] , Las , la , ##t , ##l , ##tudes , [MASK] , [SEP]",morphemic,15.387832342553832
652,latitude,latitude##s,plur,3,artificial,7.723098860878963e-06,singular,grande,s,La latitude##s [MASK],"[CLS] , La , latitud , ##e , ##s , [MASK] , [SEP]",morphemic,11.77129486762016
653,latitude,latitude##s,plur,3,artificial,5.757611143053509e-05,plural,grandes,s,La latitude##s [MASK],"[CLS] , La , latitud , ##e , ##s , [MASK] , [SEP]",morphemic,9.762402808396342
654,cría,cría,sing,1,default,4.570033706841059e-05,singular,grande,s,La cría [MASK],"[CLS] , La , cría , [MASK] , [SEP]",morphemic,9.993404884414934
655,cría,cría,sing,1,default,5.477114655150217e-07,plural,grandes,s,La cría [MASK],"[CLS] , La , cría , [MASK] , [SEP]",morphemic,14.417517211442998
656,cría,cgías,plur,3,default,6.536554764124958e-08,singular,grande,s,Las cgías [MASK],"[CLS] , Las , c , ##gía , ##s , [MASK] , [SEP]",morphemic,16.543270511764526
657,cría,cgías,plur,3,default,7.0276896622090135e-06,plural,grandes,s,Las cgías [MASK],"[CLS] , Las , c , ##gía , ##s , [MASK] , [SEP]",morphemic,11.865652545955164
658,cría,cría##s,plur,2,artificial,2.4949667931650765e-05,singular,grande,s,La cría##s [MASK],"[CLS] , La , cría , ##s , [MASK] , [SEP]",morphemic,10.598650045207991
659,cría,cría##s,plur,2,artificial,0.00013939365453552455,plural,grandes,s,La cría##s [MASK],"[CLS] , La , cría , ##s , [MASK] , [SEP]",morphemic,8.878208580505154
660,nieve,nieve,sing,1,default,5.44283575436566e-05,singular,grande,s,La nieve [MASK],"[CLS] , La , nieve , [MASK] , [SEP]",morphemic,9.818625261544712
661,nieve,nieve,sing,1,default,2.995502939029393e-07,plural,grandes,s,La nieve [MASK],"[CLS] , La , nieve , [MASK] , [SEP]",morphemic,15.020983507268772
662,nieve,nijves,plur,3,default,2.2059646198613336e-07,singular,grande,s,Las nijves [MASK],"[CLS] , Las , ni , ##j , ##ves , [MASK] , [SEP]",morphemic,15.32693076839645
663,nieve,nijves,plur,3,default,9.854044037638232e-06,plural,grandes,s,Las nijves [MASK],"[CLS] , Las , ni , ##j , ##ves , [MASK] , [SEP]",morphemic,11.5276286248411
664,nieve,nieve##s,plur,2,artificial,3.5379043765715323e-06,singular,grande,s,La nieve##s [MASK],"[CLS] , La , nieve , ##s , [MASK] , [SEP]",morphemic,12.551975990129655
665,nieve,nieve##s,plur,2,artificial,3.548252789187245e-05,plural,grandes,s,La nieve##s [MASK],"[CLS] , La , nieve , ##s , [MASK] , [SEP]",morphemic,10.246470154699258
666,vencedore,vencedore,sing,2,default,4.494798133691802e-08,singular,grande,s,El vencedore [MASK],"[CLS] , El , vencedor , ##e , [MASK] , [SEP]",morphemic,16.9177599861158
667,vencedore,vencedore,sing,2,default,3.995916930676913e-09,plural,grandes,s,El vencedore [MASK],"[CLS] , El , vencedor , ##e , [MASK] , [SEP]",morphemic,19.33799276449507
668,vencedore,vencedorls,plur,2,default,2.8205805691072783e-08,singular,grande,s,Los vencedorls [MASK],"[CLS] , Los , vencedor , ##ls , [MASK] , [SEP]",morphemic,17.383738004621854
669,vencedore,vencedorls,plur,2,default,3.874908543366473e-06,plural,grandes,s,Los vencedorls [MASK],"[CLS] , Los , vencedor , ##ls , [MASK] , [SEP]",morphemic,12.460988497149366
670,vencedore,vencedore##s,plur,3,artificial,7.191650865934207e-07,singular,grande,s,El vencedore##s [MASK],"[CLS] , El , vencedor , ##e , ##s , [MASK] , [SEP]",morphemic,14.145174899748454
671,vencedore,vencedore##s,plur,3,artificial,1.587251972523518e-05,plural,grandes,s,El vencedore##s [MASK],"[CLS] , El , vencedor , ##e , ##s , [MASK] , [SEP]",morphemic,11.050921263172373
672,resistencia,resistencia,sing,1,default,2.0908489659632323e-06,singular,grande,s,La resistencia [MASK],"[CLS] , La , resistencia , [MASK] , [SEP]",morphemic,13.077940370655828
673,resistencia,resistencia,sing,1,default,3.09638714668381e-08,plural,grandes,s,La resistencia [MASK],"[CLS] , La , resistencia , [MASK] , [SEP]",morphemic,17.290444748664164
674,resistencia,resistevcias,plur,3,default,1.8188472949987045e-07,singular,grande,s,Las resistevcias [MASK],"[CLS] , Las , resist , ##ev , ##cias , [MASK] , [SEP]",morphemic,15.519892704919556
675,resistencia,resistevcias,plur,3,default,1.2498703654273413e-05,plural,grandes,s,Las resistevcias [MASK],"[CLS] , Las , resist , ##ev , ##cias , [MASK] , [SEP]",morphemic,11.289885626692156
676,resistencia,resistencia##s,plur,2,artificial,3.0820416441201814e-07,singular,grande,s,La resistencia##s [MASK],"[CLS] , La , resistencia , ##s , [MASK] , [SEP]",morphemic,14.992503402107497
677,resistencia,resistencia##s,plur,2,artificial,1.818217606341932e-05,plural,grandes,s,La resistencia##s [MASK],"[CLS] , La , resistencia , ##s , [MASK] , [SEP]",morphemic,10.915068780920263
678,hito,hito,sing,1,default,0.000997608876787126,singular,grande,s,El hito [MASK],"[CLS] , El , hito , [MASK] , [SEP]",morphemic,6.910149265495368
679,hito,hito,sing,1,default,5.598621442004514e-07,plural,grandes,s,El hito [MASK],"[CLS] , El , hito , [MASK] , [SEP]",morphemic,14.39557525459291
680,hito,jitos,plur,2,default,3.24286452269007e-06,singular,grande,s,Los jitos [MASK],"[CLS] , Los , j , ##itos , [MASK] , [SEP]",morphemic,12.639053506815415
681,hito,jitos,plur,2,default,0.0001663337170612067,plural,grandes,s,Los jitos [MASK],"[CLS] , Los , j , ##itos , [MASK] , [SEP]",morphemic,8.701514443902324
682,hito,hito##s,plur,2,artificial,1.9162616808898747e-06,singular,grande,s,El hito##s [MASK],"[CLS] , El , hito , ##s , [MASK] , [SEP]",morphemic,13.165134311076487
683,hito,hito##s,plur,2,artificial,0.00010920414933934808,plural,grandes,s,El hito##s [MASK],"[CLS] , El , hito , ##s , [MASK] , [SEP]",morphemic,9.122291497762284
684,luna,luna,sing,1,default,0.0014325131196528673,singular,grande,s,La luna [MASK],"[CLS] , La , luna , [MASK] , [SEP]",morphemic,6.548324950846382
685,luna,luna,sing,1,default,3.5591870073403697e-06,plural,grandes,s,La luna [MASK],"[CLS] , La , luna , [MASK] , [SEP]",morphemic,12.545978407905059
686,luna,lfnas,plur,3,default,4.7043960194059764e-07,singular,grande,s,Las lfnas [MASK],"[CLS] , Las , l , ##f , ##nas , [MASK] , [SEP]",morphemic,14.569598256106698
687,luna,lfnas,plur,3,default,3.74885494238697e-05,plural,grandes,s,Las lfnas [MASK],"[CLS] , Las , l , ##f , ##nas , [MASK] , [SEP]",morphemic,10.191475020313122
688,luna,luna##s,plur,2,artificial,2.3642242013011128e-06,singular,grande,s,La luna##s [MASK],"[CLS] , La , luna , ##s , [MASK] , [SEP]",morphemic,12.955060623111548
689,luna,luna##s,plur,2,artificial,0.00016622184193693101,plural,grandes,s,La luna##s [MASK],"[CLS] , La , luna , ##s , [MASK] , [SEP]",morphemic,8.70218726458127
690,conserva,conserva,sing,1,default,1.3406056496023666e-05,singular,grande,s,La conserva [MASK],"[CLS] , La , conserva , [MASK] , [SEP]",morphemic,11.21980397580319
691,conserva,conserva,sing,1,default,1.7086460957216332e-06,plural,grandes,s,La conserva [MASK],"[CLS] , La , conserva , [MASK] , [SEP]",morphemic,13.279809257942668
692,conserva,consdrvas,plur,3,default,2.9894899000737496e-08,singular,grande,s,Las consdrvas [MASK],"[CLS] , Las , cons , ##dr , ##vas , [MASK] , [SEP]",morphemic,17.325577973085966
693,conserva,consdrvas,plur,3,default,1.524099047855998e-06,plural,grandes,s,Las consdrvas [MASK],"[CLS] , Las , cons , ##dr , ##vas , [MASK] , [SEP]",morphemic,13.394107110780215
694,conserva,conserva##s,plur,2,artificial,1.257986241398612e-05,singular,grande,s,La conserva##s [MASK],"[CLS] , La , conserva , ##s , [MASK] , [SEP]",morphemic,11.283413243636835
695,conserva,conserva##s,plur,2,artificial,1.5271989468601532e-05,plural,grandes,s,La conserva##s [MASK],"[CLS] , La , conserva , ##s , [MASK] , [SEP]",morphemic,11.089490161129754
696,padrino,padrino,sing,1,default,2.4245589429483516e-06,singular,grande,s,El padrino [MASK],"[CLS] , El , padrino , [MASK] , [SEP]",morphemic,12.92986092931341
697,padrino,padrino,sing,1,default,7.673735780144852e-08,plural,grandes,s,El padrino [MASK],"[CLS] , El , padrino , [MASK] , [SEP]",morphemic,16.38287718324617
698,padrino,tadrinos,plur,3,default,2.2456242732005194e-07,singular,grande,s,Los tadrinos [MASK],"[CLS] , Los , ta , ##dri , ##nos , [MASK] , [SEP]",morphemic,15.30911209572404
699,padrino,tadrinos,plur,3,default,7.4084268817387056e-06,plural,grandes,s,Los tadrinos [MASK],"[CLS] , Los , ta , ##dri , ##nos , [MASK] , [SEP]",morphemic,11.812892437855847
700,padrino,padrino##s,plur,2,artificial,1.9147661589613563e-07,singular,grande,s,El padrino##s [MASK],"[CLS] , El , padrino , ##s , [MASK] , [SEP]",morphemic,15.468500145984715
701,padrino,padrino##s,plur,2,artificial,3.8580405998800416e-06,plural,grandes,s,El padrino##s [MASK],"[CLS] , El , padrino , ##s , [MASK] , [SEP]",morphemic,12.465351119979852
702,escopeta,escopeta,sing,1,default,2.6132827770197764e-05,singular,grande,s,La escopeta [MASK],"[CLS] , La , escopeta , [MASK] , [SEP]",morphemic,10.552318264991296
703,escopeta,escopeta,sing,1,default,3.421311589590914e-07,plural,grandes,s,La escopeta [MASK],"[CLS] , La , escopeta , [MASK] , [SEP]",morphemic,14.888071667674994
704,escopeta,escopetap,plur,2,default,8.316283839349126e-08,singular,grande,s,Las escopetap [MASK],"[CLS] , Las , escopeta , ##p , [MASK] , [SEP]",morphemic,16.30246524282321
705,escopeta,escopetap,plur,2,default,2.4146736450347817e-06,plural,grandes,s,Las escopetap [MASK],"[CLS] , Las , escopeta , ##p , [MASK] , [SEP]",morphemic,12.933946416623076
706,escopeta,escopeta##s,plur,2,artificial,1.2453247109078802e-06,singular,grande,s,La escopeta##s [MASK],"[CLS] , La , escopeta , ##s , [MASK] , [SEP]",morphemic,13.596114250078932
707,escopeta,escopeta##s,plur,2,artificial,4.8778270866023377e-05,plural,grandes,s,La escopeta##s [MASK],"[CLS] , La , escopeta , ##s , [MASK] , [SEP]",morphemic,9.928225613405777
708,montaje,montaje,sing,1,default,1.7678368067208794e-06,singular,grande,s,El montaje [MASK],"[CLS] , El , montaje , [MASK] , [SEP]",morphemic,13.245753901899993
709,montaje,montaje,sing,1,default,2.2784645281603844e-08,plural,grandes,s,El montaje [MASK],"[CLS] , El , montaje , [MASK] , [SEP]",morphemic,17.597178980418292
710,montaje,mgntajes,plur,4,default,6.21848172954742e-09,singular,grande,s,Los mgntajes [MASK],"[CLS] , Los , mg , ##n , ##taje , ##s , [MASK] , [SEP]",morphemic,18.895740054919408
711,montaje,mgntajes,plur,4,default,2.0984434740967117e-06,plural,grandes,s,Los mgntajes [MASK],"[CLS] , Los , mg , ##n , ##taje , ##s , [MASK] , [SEP]",morphemic,13.0743146908726
712,montaje,montaje##s,plur,2,artificial,4.608612300671666e-07,singular,grande,s,El montaje##s [MASK],"[CLS] , El , montaje , ##s , [MASK] , [SEP]",morphemic,14.590168858642269
713,montaje,montaje##s,plur,2,artificial,1.1704621101671364e-05,plural,grandes,s,El montaje##s [MASK],"[CLS] , El , montaje , ##s , [MASK] , [SEP]",morphemic,11.355526828184267
714,fallecimiento,fallecimiento,sing,1,default,5.5787136261642445e-06,singular,grande,s,El fallecimiento [MASK],"[CLS] , El , fallecimiento , [MASK] , [SEP]",morphemic,12.096552341093334
715,fallecimiento,fallecimiento,sing,1,default,1.4946650139791018e-07,plural,grandes,s,El fallecimiento [MASK],"[CLS] , El , fallecimiento , [MASK] , [SEP]",morphemic,15.716193540140297
716,fallecimiento,fallecimmentos,plur,4,default,3.3654325193310797e-07,singular,grande,s,Los fallecimmentos [MASK],"[CLS] , Los , falle , ##ci , ##mm , ##entos , [MASK] , [SEP]",morphemic,14.904539161402019
717,fallecimiento,fallecimmentos,plur,4,default,8.80193620105274e-05,plural,grandes,s,Los fallecimmentos [MASK],"[CLS] , Los , falle , ##ci , ##mm , ##entos , [MASK] , [SEP]",morphemic,9.337953744840641
718,fallecimiento,fallecimiento##s,plur,2,artificial,4.310533086027135e-07,singular,grande,s,El fallecimiento##s [MASK],"[CLS] , El , fallecimiento , ##s , [MASK] , [SEP]",morphemic,14.657034068637964
719,fallecimiento,fallecimiento##s,plur,2,artificial,3.777933306992054e-05,plural,grandes,s,El fallecimiento##s [MASK],"[CLS] , El , fallecimiento , ##s , [MASK] , [SEP]",morphemic,10.18374834903983
720,iraníe,iraníe,sing,2,default,2.5899380489136092e-06,singular,grande,s,El iraníe [MASK],"[CLS] , El , iraní , ##e , [MASK] , [SEP]",morphemic,12.863876601877275
721,iraníe,iraníe,sing,2,default,1.5248149054514215e-07,plural,grandes,s,El iraníe [MASK],"[CLS] , El , iraní , ##e , [MASK] , [SEP]",morphemic,15.696222621739778
722,iraníe,iraníes,plur,2,default,8.418160035716937e-08,singular,grande,s,Los iraníes [MASK],"[CLS] , Los , iraní , ##es , [MASK] , [SEP]",morphemic,16.290289462651774
723,iraníe,iraníes,plur,2,default,1.0748924069048371e-05,plural,grandes,s,Los iraníes [MASK],"[CLS] , Los , iraní , ##es , [MASK] , [SEP]",morphemic,11.440704894999751
724,iraníe,iraníe##s,plur,3,artificial,2.122870228049578e-06,singular,grande,s,El iraníe##s [MASK],"[CLS] , El , iraní , ##e , ##s , [MASK] , [SEP]",morphemic,13.062741503795603
725,iraníe,iraníe##s,plur,3,artificial,4.396529675432248e-06,plural,grandes,s,El iraníe##s [MASK],"[CLS] , El , iraní , ##e , ##s , [MASK] , [SEP]",morphemic,12.334695038364567
726,estímulo,estímulo,sing,1,default,5.192160642764065e-06,singular,grande,s,El estímulo [MASK],"[CLS] , El , estímulo , [MASK] , [SEP]",morphemic,12.16836063860121
727,estímulo,estímulo,sing,1,default,6.32987751103542e-09,plural,grandes,s,El estímulo [MASK],"[CLS] , El , estímulo , [MASK] , [SEP]",morphemic,18.877984951524876
728,estímulo,estímilos,plur,3,default,1.3812942256663518e-07,singular,grande,s,Los estímilos [MASK],"[CLS] , Los , est , ##ím , ##ilos , [MASK] , [SEP]",morphemic,15.795074746605003
729,estímulo,estímilos,plur,3,default,1.7069532987079583e-05,plural,grandes,s,Los estímilos [MASK],"[CLS] , Los , est , ##ím , ##ilos , [MASK] , [SEP]",morphemic,10.978215380226992
730,estímulo,estímulo##s,plur,2,artificial,2.9084949915159086e-07,singular,grande,s,El estímulo##s [MASK],"[CLS] , El , estímulo , ##s , [MASK] , [SEP]",morphemic,15.050459888607314
731,estímulo,estímulo##s,plur,2,artificial,7.65490585763473e-06,plural,grandes,s,El estímulo##s [MASK],"[CLS] , El , estímulo , ##s , [MASK] , [SEP]",morphemic,11.78016382708378
732,ione,ione,sing,2,default,3.7967987736919895e-05,singular,grande,s,El ione [MASK],"[CLS] , El , ion , ##e , [MASK] , [SEP]",morphemic,10.17876718125554
733,ione,ione,sing,2,default,3.915178297120292e-07,plural,grandes,s,El ione [MASK],"[CLS] , El , ion , ##e , [MASK] , [SEP]",morphemic,14.753234780503956
734,ione,iwnes,plur,3,default,7.912749424576759e-07,singular,grande,s,Los iwnes [MASK],"[CLS] , Los , i , ##w , ##nes , [MASK] , [SEP]",morphemic,14.049620341131558
735,ione,iwnes,plur,3,default,4.4886721298098564e-05,plural,grandes,s,Los iwnes [MASK],"[CLS] , Los , i , ##w , ##nes , [MASK] , [SEP]",morphemic,10.011368546418888
736,ione,ione##s,plur,3,artificial,4.2035855585709214e-05,singular,grande,s,El ione##s [MASK],"[CLS] , El , ion , ##e , ##s , [MASK] , [SEP]",morphemic,10.076987599457613
737,ione,ione##s,plur,3,artificial,3.970925718022045e-06,plural,grandes,s,El ione##s [MASK],"[CLS] , El , ion , ##e , ##s , [MASK] , [SEP]",morphemic,12.436511312103935
738,espesore,espesore,sing,2,default,2.255818799312692e-05,singular,grande,s,El espesore [MASK],"[CLS] , El , espesor , ##e , [MASK] , [SEP]",morphemic,10.69941245401379
739,espesore,espesore,sing,2,default,1.8368574217220157e-07,plural,grandes,s,El espesore [MASK],"[CLS] , El , espesor , ##e , [MASK] , [SEP]",morphemic,15.51003946247784
740,espesore,esperores,plur,2,default,1.2337710586507455e-06,singular,grande,s,Los esperores [MASK],"[CLS] , Los , espero , ##res , [MASK] , [SEP]",morphemic,13.605435177529197
741,espesore,esperores,plur,2,default,3.1812003726372495e-05,plural,grandes,s,Los esperores [MASK],"[CLS] , Los , espero , ##res , [MASK] , [SEP]",morphemic,10.35566686373207
742,espesore,espesore##s,plur,3,artificial,8.798822818789631e-06,singular,grande,s,El espesore##s [MASK],"[CLS] , El , espesor , ##e , ##s , [MASK] , [SEP]",morphemic,11.640892616020285
743,espesore,espesore##s,plur,3,artificial,8.211790373024996e-06,plural,grandes,s,El espesore##s [MASK],"[CLS] , El , espesor , ##e , ##s , [MASK] , [SEP]",morphemic,11.709939586042196
744,orbitale,orbitale,sing,2,default,7.04953126842156e-05,singular,grande,s,El orbitale [MASK],"[CLS] , El , orbital , ##e , [MASK] , [SEP]",morphemic,9.559964337105107
745,orbitale,orbitale,sing,2,default,6.238031460270577e-07,plural,grandes,s,El orbitale [MASK],"[CLS] , El , orbital , ##e , [MASK] , [SEP]",morphemic,14.287430989458947
746,orbitale,orbftales,plur,4,default,2.095915476729715e-07,singular,grande,s,Los orbftales [MASK],"[CLS] , Los , or , ##b , ##ft , ##ales , [MASK] , [SEP]",morphemic,15.37810521130037
747,orbitale,orbftales,plur,4,default,2.2042502678232267e-05,plural,grandes,s,Los orbftales [MASK],"[CLS] , Los , or , ##b , ##ft , ##ales , [MASK] , [SEP]",morphemic,10.722538028482129
748,orbitale,orbitale##s,plur,3,artificial,7.341614400502294e-05,singular,grande,s,El orbitale##s [MASK],"[CLS] , El , orbital , ##e , ##s , [MASK] , [SEP]",morphemic,9.519366700955766
749,orbitale,orbitale##s,plur,3,artificial,1.5193396393442526e-05,plural,grandes,s,El orbitale##s [MASK],"[CLS] , El , orbital , ##e , ##s , [MASK] , [SEP]",morphemic,11.094649672311665
750,carbono,carbono,sing,1,default,5.15369401909993e-06,singular,grande,s,El carbono [MASK],"[CLS] , El , carbono , [MASK] , [SEP]",morphemic,12.175796815152633
751,carbono,carbono,sing,1,default,1.0399107708281008e-07,plural,grandes,s,El carbono [MASK],"[CLS] , El , carbono , [MASK] , [SEP]",morphemic,16.078960738766508
752,carbono,ckrbonos,plur,5,default,5.039126449446485e-07,singular,grande,s,Los ckrbonos [MASK],"[CLS] , Los , c , ##k , ##r , ##bon , ##os , [MASK] , [SEP]",morphemic,14.500862907419823
753,carbono,ckrbonos,plur,5,default,1.4074857972445898e-05,plural,grandes,s,Los ckrbonos [MASK],"[CLS] , Los , c , ##k , ##r , ##bon , ##os , [MASK] , [SEP]",morphemic,11.171120474757041
754,carbono,carbono##s,plur,2,artificial,3.1543263503408525e-06,singular,grande,s,El carbono##s [MASK],"[CLS] , El , carbono , ##s , [MASK] , [SEP]",morphemic,12.66673560288634
755,carbono,carbono##s,plur,2,artificial,9.177109313895926e-05,plural,grandes,s,El carbono##s [MASK],"[CLS] , El , carbono , ##s , [MASK] , [SEP]",morphemic,9.296213199479777
756,film,film,sing,1,default,5.557800704991678e-06,singular,grande,s,El film [MASK],"[CLS] , El , film , [MASK] , [SEP]",morphemic,12.100308084611127
757,film,film,sing,1,default,2.1329744015474716e-07,plural,grandes,s,El film [MASK],"[CLS] , El , film , [MASK] , [SEP]",morphemic,15.360578212690923
758,film,filmk,plur,2,default,1.6708656858099857e-06,singular,grande,s,Los filmk [MASK],"[CLS] , Los , film , ##k , [MASK] , [SEP]",morphemic,13.302168691108863
759,film,filmk,plur,2,default,1.7246604329557158e-05,plural,grandes,s,Los filmk [MASK],"[CLS] , Los , film , ##k , [MASK] , [SEP]",morphemic,10.967895284324955
760,film,film##s,plur,2,artificial,1.749712464516051e-05,singular,grande,s,El film##s [MASK],"[CLS] , El , film , ##s , [MASK] , [SEP]",morphemic,10.953473996525341
761,film,film##s,plur,2,artificial,1.738950959406793e-05,plural,grandes,s,El film##s [MASK],"[CLS] , El , film , ##s , [MASK] , [SEP]",morphemic,10.959643430451852
762,advertencia,advertencia,sing,1,default,1.3872128874936607e-05,singular,grande,s,La advertencia [MASK],"[CLS] , La , advertencia , [MASK] , [SEP]",morphemic,11.185628847676812
763,advertencia,advertencia,sing,1,default,5.672407255019607e-08,plural,grandes,s,La advertencia [MASK],"[CLS] , La , advertencia , [MASK] , [SEP]",morphemic,16.6850671563446
764,advertencia,advertenoias,plur,4,default,2.2782555220146605e-07,singular,grande,s,Las advertenoias [MASK],"[CLS] , Las , adver , ##ten , ##o , ##ias , [MASK] , [SEP]",morphemic,15.294685622770533
765,advertencia,advertenoias,plur,4,default,2.153169953089673e-05,plural,grandes,s,Las advertenoias [MASK],"[CLS] , Las , adver , ##ten , ##o , ##ias , [MASK] , [SEP]",morphemic,10.745984311900513
766,advertencia,advertencia##s,plur,2,artificial,3.356528850417817e-07,singular,grande,s,La advertencia##s [MASK],"[CLS] , La , advertencia , ##s , [MASK] , [SEP]",morphemic,14.907188291211188
767,advertencia,advertencia##s,plur,2,artificial,9.621974641049746e-06,plural,grandes,s,La advertencia##s [MASK],"[CLS] , La , advertencia , ##s , [MASK] , [SEP]",morphemic,11.551461050208076
768,molino,molino,sing,1,default,0.00010488778207218274,singular,grande,s,El molino [MASK],"[CLS] , El , molino , [MASK] , [SEP]",morphemic,9.162619521488587
769,molino,molino,sing,1,default,2.3154427708504954e-07,plural,grandes,s,El molino [MASK],"[CLS] , El , molino , [MASK] , [SEP]",morphemic,15.278494720001833
770,molino,eolinos,plur,3,default,6.099574534346175e-08,singular,grande,s,Los eolinos [MASK],"[CLS] , Los , e , ##oli , ##nos , [MASK] , [SEP]",morphemic,16.612461723673476
771,molino,eolinos,plur,3,default,4.581446319207316e-06,plural,grandes,s,Los eolinos [MASK],"[CLS] , Los , e , ##oli , ##nos , [MASK] , [SEP]",morphemic,12.293495819469479
772,molino,molino##s,plur,2,artificial,1.4054437542654341e-06,singular,grande,s,El molino##s [MASK],"[CLS] , El , molino , ##s , [MASK] , [SEP]",morphemic,13.47515746571048
773,molino,molino##s,plur,2,artificial,3.9321224903687835e-05,plural,grandes,s,El molino##s [MASK],"[CLS] , El , molino , ##s , [MASK] , [SEP]",morphemic,10.143746110991284
774,doncella,doncella,sing,1,default,9.26406355574727e-05,singular,grande,s,La doncella [MASK],"[CLS] , La , doncella , [MASK] , [SEP]",morphemic,9.286782683654996
775,doncella,doncella,sing,1,default,2.318975020898506e-07,plural,grandes,s,La doncella [MASK],"[CLS] , La , doncella , [MASK] , [SEP]",morphemic,15.276970364239917
776,doncella,poncellas,plur,3,default,7.943074109562076e-08,singular,grande,s,Las poncellas [MASK],"[CLS] , Las , pon , ##cella , ##s , [MASK] , [SEP]",morphemic,16.348380376172155
