,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
456,muela,muela,sing,2,default,0.00015498313587158918,singular,grande,s,La muela [MASK],"[CLS] , La , muel , ##a , [MASK] , [SEP]",nonmorphemic,8.772194247792724
457,muela,muela,sing,2,default,4.4370514729052957e-07,plural,grandes,s,La muela [MASK],"[CLS] , La , muel , ##a , [MASK] , [SEP]",nonmorphemic,14.628105577793747
458,muela,muelal,plur,2,default,3.809821646427736e-05,singular,grande,s,Las muelal [MASK],"[CLS] , Las , muel , ##al , [MASK] , [SEP]",nonmorphemic,10.175343088888557
459,muela,muelal,plur,2,default,6.850077625131235e-05,plural,grandes,s,Las muelal [MASK],"[CLS] , Las , muel , ##al , [MASK] , [SEP]",nonmorphemic,9.588665480624355
460,muela,muela##s,plur,3,artificial,4.794369306182489e-05,singular,grande,s,La muela##s [MASK],"[CLS] , La , muel , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.945483296843214
461,muela,muela##s,plur,3,artificial,4.907414040644653e-05,plural,grandes,s,La muela##s [MASK],"[CLS] , La , muel , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.922178333870662
462,grillo,grillo,sing,2,default,0.0004061985237058252,singular,grande,s,El grillo [MASK],"[CLS] , El , gri , ##llo , [MASK] , [SEP]",nonmorphemic,7.808668543226797
463,grillo,grillo,sing,2,default,1.2438234762157663e-06,plural,grandes,s,El grillo [MASK],"[CLS] , El , gri , ##llo , [MASK] , [SEP]",nonmorphemic,13.597320473864162
464,grillo,drillos,plur,2,default,9.939968776961905e-07,singular,grande,s,Los drillos [MASK],"[CLS] , Los , d , ##rillos , [MASK] , [SEP]",nonmorphemic,13.821531771445484
465,grillo,drillos,plur,2,default,2.6455883926246315e-05,plural,grandes,s,Los drillos [MASK],"[CLS] , Los , d , ##rillos , [MASK] , [SEP]",nonmorphemic,10.54003196972084
466,grillo,grillo##s,plur,3,artificial,7.4507433964754455e-06,singular,grande,s,El grillo##s [MASK],"[CLS] , El , gri , ##llo , ##s , [MASK] , [SEP]",nonmorphemic,11.80719674578917
467,grillo,grillo##s,plur,3,artificial,5.400410373113118e-05,plural,grandes,s,El grillo##s [MASK],"[CLS] , El , gri , ##llo , ##s , [MASK] , [SEP]",nonmorphemic,9.826450519266528
468,convicto,convicto,sing,2,default,6.7532790126279e-05,singular,grande,s,El convicto [MASK],"[CLS] , El , convic , ##to , [MASK] , [SEP]",nonmorphemic,9.602897298389948
469,convicto,convicto,sing,2,default,3.5413901855463337e-07,plural,grandes,s,El convicto [MASK],"[CLS] , El , convic , ##to , [MASK] , [SEP]",nonmorphemic,14.853576293120705
470,convicto,conviclos,plur,2,default,1.1390278586986824e-06,singular,grande,s,Los conviclos [MASK],"[CLS] , Los , convic , ##los , [MASK] , [SEP]",nonmorphemic,13.685335414888174
471,convicto,conviclos,plur,2,default,0.00014847029524389654,plural,grandes,s,Los conviclos [MASK],"[CLS] , Los , convic , ##los , [MASK] , [SEP]",nonmorphemic,8.815125651758226
472,convicto,convicto##s,plur,3,artificial,2.346000292163808e-05,singular,grande,s,El convicto##s [MASK],"[CLS] , El , convic , ##to , ##s , [MASK] , [SEP]",nonmorphemic,10.66021359020195
473,convicto,convicto##s,plur,3,artificial,9.45745559874922e-05,plural,grandes,s,El convicto##s [MASK],"[CLS] , El , convic , ##to , ##s , [MASK] , [SEP]",nonmorphemic,9.266122082275212
474,llaga,llaga,sing,2,default,1.950527121152845e-06,singular,grande,s,La llaga [MASK],"[CLS] , La , lla , ##ga , [MASK] , [SEP]",nonmorphemic,13.147410903378171
475,llaga,llaga,sing,2,default,1.0098965219640377e-08,plural,grandes,s,La llaga [MASK],"[CLS] , La , lla , ##ga , [MASK] , [SEP]",nonmorphemic,18.410832871848868
476,llaga,llatas,plur,2,default,6.588496148651757e-08,singular,grande,s,Las llatas [MASK],"[CLS] , Las , lla , ##tas , [MASK] , [SEP]",nonmorphemic,16.535355623505524
477,llaga,llatas,plur,2,default,2.139359139619046e-06,plural,grandes,s,Las llatas [MASK],"[CLS] , Las , lla , ##tas , [MASK] , [SEP]",nonmorphemic,13.055004241247586
478,llaga,llaga##s,plur,3,artificial,3.814063020968206e-08,singular,grande,s,La llaga##s [MASK],"[CLS] , La , lla , ##ga , ##s , [MASK] , [SEP]",nonmorphemic,17.081985713321714
479,llaga,llaga##s,plur,3,artificial,4.3680040562321665e-07,plural,grandes,s,La llaga##s [MASK],"[CLS] , La , lla , ##ga , ##s , [MASK] , [SEP]",nonmorphemic,14.643789483891567
480,octavilla,octavilla,sing,2,default,2.1351483155740425e-05,singular,grande,s,La octavilla [MASK],"[CLS] , La , octa , ##villa , [MASK] , [SEP]",nonmorphemic,10.754389352049529
481,octavilla,octavilla,sing,2,default,1.5690729071593523e-07,plural,grandes,s,La octavilla [MASK],"[CLS] , La , octa , ##villa , [MASK] , [SEP]",nonmorphemic,15.667610711008885
482,octavilla,lctavillas,plur,3,default,5.608182007676987e-08,singular,grande,s,Las lctavillas [MASK],"[CLS] , Las , l , ##cta , ##villas , [MASK] , [SEP]",nonmorphemic,16.696454139740133
483,octavilla,lctavillas,plur,3,default,4.073425770911854e-06,plural,grandes,s,Las lctavillas [MASK],"[CLS] , Las , l , ##cta , ##villas , [MASK] , [SEP]",nonmorphemic,12.411026199796542
484,octavilla,octavilla##s,plur,3,artificial,1.2432100220394204e-06,singular,grande,s,La octavilla##s [MASK],"[CLS] , La , octa , ##villa , ##s , [MASK] , [SEP]",nonmorphemic,13.597813795879501
485,octavilla,octavilla##s,plur,3,artificial,2.9504467420338187e-06,plural,grandes,s,La octavilla##s [MASK],"[CLS] , La , octa , ##villa , ##s , [MASK] , [SEP]",nonmorphemic,12.733553961100553
486,piquete,piquete,sing,2,default,9.086680074688047e-05,singular,grande,s,El piquete [MASK],"[CLS] , El , pi , ##quete , [MASK] , [SEP]",nonmorphemic,9.306115851800088
487,piquete,piquete,sing,2,default,4.996484790353861e-07,plural,grandes,s,El piquete [MASK],"[CLS] , El , pi , ##quete , [MASK] , [SEP]",nonmorphemic,14.509361027703315
488,piquete,piquefes,plur,3,default,5.664485343004344e-07,singular,grande,s,Los piquefes [MASK],"[CLS] , Los , pi , ##que , ##fes , [MASK] , [SEP]",nonmorphemic,14.383879609148252
489,piquete,piquefes,plur,3,default,3.5479068174026906e-05,plural,grandes,s,Los piquefes [MASK],"[CLS] , Los , pi , ##que , ##fes , [MASK] , [SEP]",nonmorphemic,10.246567664283036
490,piquete,piquete##s,plur,3,artificial,5.786155725218123e-06,singular,grande,s,El piquete##s [MASK],"[CLS] , El , pi , ##quete , ##s , [MASK] , [SEP]",nonmorphemic,12.060042437631804
491,piquete,piquete##s,plur,3,artificial,4.733255991595797e-05,plural,grandes,s,El piquete##s [MASK],"[CLS] , El , pi , ##quete , ##s , [MASK] , [SEP]",nonmorphemic,9.958312128968323
492,vocero,vocero,sing,2,default,6.652584033872699e-06,singular,grande,s,El vocero [MASK],"[CLS] , El , voc , ##ero , [MASK] , [SEP]",nonmorphemic,11.920505202250606
493,vocero,vocero,sing,2,default,3.196523223891745e-08,plural,grandes,s,El vocero [MASK],"[CLS] , El , voc , ##ero , [MASK] , [SEP]",nonmorphemic,17.258617017341397
494,vocero,vocerrs,plur,3,default,2.211630913961926e-07,singular,grande,s,Los vocerrs [MASK],"[CLS] , Los , voc , ##er , ##rs , [MASK] , [SEP]",nonmorphemic,15.324365437476196
495,vocero,vocerrs,plur,3,default,9.774794307304546e-06,plural,grandes,s,Los vocerrs [MASK],"[CLS] , Los , voc , ##er , ##rs , [MASK] , [SEP]",nonmorphemic,11.535703495045238
496,vocero,vocero##s,plur,3,artificial,1.2469340617826674e-06,singular,grande,s,El vocero##s [MASK],"[CLS] , El , voc , ##ero , ##s , [MASK] , [SEP]",nonmorphemic,13.594822770144255
497,vocero,vocero##s,plur,3,artificial,2.39673609030433e-05,plural,grandes,s,El vocero##s [MASK],"[CLS] , El , voc , ##ero , ##s , [MASK] , [SEP]",nonmorphemic,10.638817615577624
498,ocurrencia,ocurrencia,sing,2,default,7.628739240317373e-06,singular,grande,s,La ocurrencia [MASK],"[CLS] , La , ocurren , ##cia , [MASK] , [SEP]",nonmorphemic,11.783587963500974
499,ocurrencia,ocurrencia,sing,2,default,6.562169119206374e-08,plural,grandes,s,La ocurrencia [MASK],"[CLS] , La , ocurren , ##cia , [MASK] , [SEP]",nonmorphemic,16.53935953723621
500,ocurrencia,orurrencias,plur,4,default,2.437578139335983e-09,singular,grande,s,Las orurrencias [MASK],"[CLS] , Las , or , ##ur , ##rencia , ##s , [MASK] , [SEP]",nonmorphemic,19.832260856406887
501,ocurrencia,orurrencias,plur,4,default,3.6642913414652867e-07,plural,grandes,s,Las orurrencias [MASK],"[CLS] , Las , or , ##ur , ##rencia , ##s , [MASK] , [SEP]",nonmorphemic,14.819460692715499
502,ocurrencia,ocurrencia##s,plur,3,artificial,6.782956347706204e-07,singular,grande,s,La ocurrencia##s [MASK],"[CLS] , La , ocurren , ##cia , ##s , [MASK] , [SEP]",nonmorphemic,14.203682604558916
503,ocurrencia,ocurrencia##s,plur,3,artificial,5.531238275580108e-05,plural,grandes,s,La ocurrencia##s [MASK],"[CLS] , La , ocurren , ##cia , ##s , [MASK] , [SEP]",nonmorphemic,9.802513754867505
504,soprano,soprano,sing,2,default,2.286102608195506e-05,singular,grande,s,El soprano [MASK],"[CLS] , El , sop , ##rano , [MASK] , [SEP]",nonmorphemic,10.686077015130083
505,soprano,soprano,sing,2,default,1.1934033636862296e-06,plural,grandes,s,El soprano [MASK],"[CLS] , El , sop , ##rano , [MASK] , [SEP]",nonmorphemic,13.638701363288387
506,soprano,sopeanos,plur,3,default,1.6601131846982753e-07,singular,grande,s,Los sopeanos [MASK],"[CLS] , Los , sop , ##ean , ##os , [MASK] , [SEP]",nonmorphemic,15.611209867361083
507,soprano,sopeanos,plur,3,default,1.3866269910067786e-05,plural,grandes,s,Los sopeanos [MASK],"[CLS] , Los , sop , ##ean , ##os , [MASK] , [SEP]",nonmorphemic,11.186051292029232
508,soprano,soprano##s,plur,3,artificial,3.33432808474754e-06,singular,grande,s,El soprano##s [MASK],"[CLS] , El , sop , ##rano , ##s , [MASK] , [SEP]",nonmorphemic,12.611239372734087
509,soprano,soprano##s,plur,3,artificial,0.00013367868086788803,plural,grandes,s,El soprano##s [MASK],"[CLS] , El , sop , ##rano , ##s , [MASK] , [SEP]",nonmorphemic,8.920071541560294
510,duquesa,duquesa,sing,2,default,1.3880803635402117e-05,singular,grande,s,La duquesa [MASK],"[CLS] , La , duque , ##sa , [MASK] , [SEP]",nonmorphemic,11.1850037057575
511,duquesa,duquesa,sing,2,default,5.759570171903761e-07,plural,grandes,s,La duquesa [MASK],"[CLS] , La , duque , ##sa , [MASK] , [SEP]",nonmorphemic,14.367232801968324
512,duquesa,duquehas,plur,2,default,9.414607688995602e-07,singular,grande,s,Las duquehas [MASK],"[CLS] , Las , duque , ##has , [MASK] , [SEP]",nonmorphemic,13.875833158437963
513,duquesa,duquehas,plur,2,default,5.1686831284314394e-05,plural,grandes,s,Las duquehas [MASK],"[CLS] , Las , duque , ##has , [MASK] , [SEP]",nonmorphemic,9.870307522931492
514,duquesa,duquesa##s,plur,3,artificial,1.2134718190282001e-06,singular,grande,s,La duquesa##s [MASK],"[CLS] , La , duque , ##sa , ##s , [MASK] , [SEP]",nonmorphemic,13.622025034935113
515,duquesa,duquesa##s,plur,3,artificial,8.412900206167251e-05,plural,grandes,s,La duquesa##s [MASK],"[CLS] , La , duque , ##sa , ##s , [MASK] , [SEP]",nonmorphemic,9.383159198332448
516,liceo,liceo,sing,2,default,0.00011485073628136888,singular,grande,s,El liceo [MASK],"[CLS] , El , lic , ##eo , [MASK] , [SEP]",nonmorphemic,9.071877218041106
517,liceo,liceo,sing,2,default,1.2002976745861815e-06,plural,grandes,s,El liceo [MASK],"[CLS] , El , lic , ##eo , [MASK] , [SEP]",nonmorphemic,13.632940969777497
518,liceo,liceds,plur,2,default,5.219900458541815e-07,singular,grande,s,Los liceds [MASK],"[CLS] , Los , lic , ##eds , [MASK] , [SEP]",nonmorphemic,14.465617318490455
519,liceo,liceds,plur,2,default,3.8843467336846516e-05,plural,grandes,s,Los liceds [MASK],"[CLS] , Los , lic , ##eds , [MASK] , [SEP]",nonmorphemic,10.15597064620729
520,liceo,liceo##s,plur,3,artificial,2.1469271814567037e-05,singular,grande,s,El liceo##s [MASK],"[CLS] , El , lic , ##eo , ##s , [MASK] , [SEP]",nonmorphemic,10.748887863063894
521,liceo,liceo##s,plur,3,artificial,0.00035235131508670747,plural,grandes,s,El liceo##s [MASK],"[CLS] , El , lic , ##eo , ##s , [MASK] , [SEP]",nonmorphemic,7.950881825867549
522,recado,recado,sing,2,default,7.361386906268308e-06,singular,grande,s,El recado [MASK],"[CLS] , El , reca , ##do , [MASK] , [SEP]",nonmorphemic,11.819262204624094
523,recado,recado,sing,2,default,2.6818414156082326e-08,plural,grandes,s,El recado [MASK],"[CLS] , El , reca , ##do , [MASK] , [SEP]",nonmorphemic,17.43417708999535
524,recado,recadps,plur,3,default,2.1164977681564778e-07,singular,grande,s,Los recadps [MASK],"[CLS] , Los , reca , ##d , ##ps , [MASK] , [SEP]",nonmorphemic,15.368332924477329
525,recado,recadps,plur,3,default,1.6388519725296646e-05,plural,grandes,s,Los recadps [MASK],"[CLS] , Los , reca , ##d , ##ps , [MASK] , [SEP]",nonmorphemic,11.018929485010453
526,recado,recado##s,plur,3,artificial,2.155983054308308e-07,singular,grande,s,El recado##s [MASK],"[CLS] , El , reca , ##do , ##s , [MASK] , [SEP]",nonmorphemic,15.349848857725245
527,recado,recado##s,plur,3,artificial,1.3215917533671018e-06,plural,grandes,s,El recado##s [MASK],"[CLS] , El , reca , ##do , ##s , [MASK] , [SEP]",nonmorphemic,13.536673674084833
528,arrebato,arrebato,sing,2,default,0.00013373602996580303,singular,grande,s,El arrebato [MASK],"[CLS] , El , arreba , ##to , [MASK] , [SEP]",nonmorphemic,8.91964262649713
529,arrebato,arrebato,sing,2,default,1.9688214081270417e-07,plural,grandes,s,El arrebato [MASK],"[CLS] , El , arreba , ##to , [MASK] , [SEP]",nonmorphemic,15.440660557229595
530,arrebato,arrybatos,plur,4,default,4.1456877397649805e-07,singular,grande,s,Los arrybatos [MASK],"[CLS] , Los , ar , ##ry , ##bato , ##s , [MASK] , [SEP]",nonmorphemic,14.69602695580501
531,arrebato,arrybatos,plur,4,default,4.606682705343701e-05,plural,grandes,s,Los arrybatos [MASK],"[CLS] , Los , ar , ##ry , ##bato , ##s , [MASK] , [SEP]",nonmorphemic,9.985417453681785
532,arrebato,arrebato##s,plur,3,artificial,0.0001381964684696868,singular,grande,s,El arrebato##s [MASK],"[CLS] , El , arreba , ##to , ##s , [MASK] , [SEP]",nonmorphemic,8.886834200722136
533,arrebato,arrebato##s,plur,3,artificial,0.00027925692847929895,plural,grandes,s,El arrebato##s [MASK],"[CLS] , El , arreba , ##to , ##s , [MASK] , [SEP]",nonmorphemic,8.183378309295719
534,mozo,mozo,sing,2,default,0.00015533517580479383,singular,grande,s,El mozo [MASK],"[CLS] , El , mo , ##zo , [MASK] , [SEP]",nonmorphemic,8.769925351172832
535,mozo,mozo,sing,2,default,1.694685636266513e-07,plural,grandes,s,El mozo [MASK],"[CLS] , El , mo , ##zo , [MASK] , [SEP]",nonmorphemic,15.590598392656219
536,mozo,mkzos,plur,3,default,1.053556616170681e-06,singular,grande,s,Los mkzos [MASK],"[CLS] , Los , m , ##k , ##zos , [MASK] , [SEP]",nonmorphemic,13.763338864120364
537,mozo,mkzos,plur,3,default,3.494764678180218e-05,plural,grandes,s,Los mkzos [MASK],"[CLS] , Los , m , ##k , ##zos , [MASK] , [SEP]",nonmorphemic,10.261659422544072
538,mozo,mozo##s,plur,3,artificial,1.5616007658536546e-05,singular,grande,s,El mozo##s [MASK],"[CLS] , El , mo , ##zo , ##s , [MASK] , [SEP]",nonmorphemic,11.067214037864831
539,mozo,mozo##s,plur,3,artificial,1.8227890905109234e-05,plural,grandes,s,El mozo##s [MASK],"[CLS] , El , mo , ##zo , ##s , [MASK] , [SEP]",nonmorphemic,10.912557669597597
540,piba,piba,sing,2,default,0.0001461365754948929,singular,grande,s,La piba [MASK],"[CLS] , La , pi , ##ba , [MASK] , [SEP]",nonmorphemic,8.83096892492015
541,piba,piba,sing,2,default,3.8064783325353346e-07,plural,grandes,s,La piba [MASK],"[CLS] , La , pi , ##ba , [MASK] , [SEP]",nonmorphemic,14.78139121143807
542,piba,pijas,plur,2,default,8.601380727668584e-07,singular,grande,s,Las pijas [MASK],"[CLS] , Las , pij , ##as , [MASK] , [SEP]",nonmorphemic,13.966172910856681
543,piba,pijas,plur,2,default,9.490202501183376e-05,plural,grandes,s,Las pijas [MASK],"[CLS] , Las , pij , ##as , [MASK] , [SEP]",nonmorphemic,9.262665514200565
544,piba,piba##s,plur,3,artificial,9.172025784209836e-06,singular,grande,s,La piba##s [MASK],"[CLS] , La , pi , ##ba , ##s , [MASK] , [SEP]",nonmorphemic,11.599352381785277
545,piba,piba##s,plur,3,artificial,3.6445546811592067e-06,plural,grandes,s,La piba##s [MASK],"[CLS] , La , pi , ##ba , ##s , [MASK] , [SEP]",nonmorphemic,12.522276372488802
546,papelera,papelera,sing,2,default,5.440496693154273e-07,singular,grande,s,La papelera [MASK],"[CLS] , La , papel , ##era , [MASK] , [SEP]",nonmorphemic,14.424225290369762
547,papelera,papelera,sing,2,default,1.1274605249411707e-08,plural,grandes,s,La papelera [MASK],"[CLS] , La , papel , ##era , [MASK] , [SEP]",nonmorphemic,18.300712963309223
548,papelera,papelerav,plur,3,default,8.752088831442961e-08,singular,grande,s,Las papelerav [MASK],"[CLS] , Las , papel , ##era , ##v , [MASK] , [SEP]",nonmorphemic,16.251388348479303
549,papelera,papelerav,plur,3,default,1.7619724985706853e-06,plural,grandes,s,Las papelerav [MASK],"[CLS] , Las , papel , ##era , ##v , [MASK] , [SEP]",nonmorphemic,13.249076638647754
550,papelera,papelera##s,plur,3,artificial,1.2763530321535654e-07,singular,grande,s,La papelera##s [MASK],"[CLS] , La , papel , ##era , ##s , [MASK] , [SEP]",nonmorphemic,15.874088833335332
551,papelera,papelera##s,plur,3,artificial,4.701269517681794e-06,plural,grandes,s,La papelera##s [MASK],"[CLS] , La , papel , ##era , ##s , [MASK] , [SEP]",nonmorphemic,12.267677975576376
552,farola,farola,sing,2,default,7.247419853229076e-05,singular,grande,s,La farola [MASK],"[CLS] , La , faro , ##la , [MASK] , [SEP]",nonmorphemic,9.532279941758015
553,farola,farola,sing,2,default,1.6309158468175156e-07,plural,grandes,s,La farola [MASK],"[CLS] , La , faro , ##la , [MASK] , [SEP]",nonmorphemic,15.628953924715853
554,farola,farilas,plur,2,default,2.8769107984771836e-07,singular,grande,s,Las farilas [MASK],"[CLS] , Las , far , ##ilas , [MASK] , [SEP]",nonmorphemic,15.061378571917478
555,farola,farilas,plur,2,default,2.9241753509268165e-05,plural,grandes,s,Las farilas [MASK],"[CLS] , Las , far , ##ilas , [MASK] , [SEP]",nonmorphemic,10.439912955343582
556,farola,farola##s,plur,3,artificial,2.865365331672365e-06,singular,grande,s,La farola##s [MASK],"[CLS] , La , faro , ##la , ##s , [MASK] , [SEP]",nonmorphemic,12.762814700509043
557,farola,farola##s,plur,3,artificial,3.271802415838465e-05,plural,grandes,s,La farola##s [MASK],"[CLS] , La , faro , ##la , ##s , [MASK] , [SEP]",nonmorphemic,10.327584434410495
558,especia,especia,sing,2,default,1.5239780850606621e-06,singular,grande,s,La especia [MASK],"[CLS] , La , especi , ##a , [MASK] , [SEP]",nonmorphemic,13.394186480684667
559,especia,especia,sing,2,default,6.771820437734277e-09,plural,grandes,s,La especia [MASK],"[CLS] , La , especi , ##a , [MASK] , [SEP]",nonmorphemic,18.810495888423652
560,especia,cspecias,plur,4,default,4.778104134572914e-09,singular,grande,s,Las cspecias [MASK],"[CLS] , Las , c , ##s , ##pec , ##ias , [MASK] , [SEP]",nonmorphemic,19.15922199368571
561,especia,cspecias,plur,4,default,5.714215376428911e-07,plural,grandes,s,Las cspecias [MASK],"[CLS] , Las , c , ##s , ##pec , ##ias , [MASK] , [SEP]",nonmorphemic,14.375138655100395
562,especia,especia##s,plur,3,artificial,5.4398974498326425e-06,singular,grande,s,La especia##s [MASK],"[CLS] , La , especi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.121750348407813
563,especia,especia##s,plur,3,artificial,1.2246972801222e-05,plural,grandes,s,La especia##s [MASK],"[CLS] , La , especi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.31023176977988
564,editora,editora,sing,2,default,2.2077999801695114e-06,singular,grande,s,La editora [MASK],"[CLS] , La , editor , ##a , [MASK] , [SEP]",nonmorphemic,13.023514022344173
565,editora,editora,sing,2,default,7.120133460603029e-08,plural,grandes,s,La editora [MASK],"[CLS] , La , editor , ##a , [MASK] , [SEP]",nonmorphemic,16.457754274237438
566,editora,editolas,plur,3,default,4.479806037238632e-08,singular,grande,s,Las editolas [MASK],"[CLS] , Las , edi , ##tol , ##as , [MASK] , [SEP]",nonmorphemic,16.92110099372197
567,editora,editolas,plur,3,default,4.950641596224159e-06,plural,grandes,s,Las editolas [MASK],"[CLS] , Las , edi , ##tol , ##as , [MASK] , [SEP]",nonmorphemic,12.215993374384205
568,editora,editora##s,plur,3,artificial,5.308731488185003e-06,singular,grande,s,La editora##s [MASK],"[CLS] , La , editor , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.14615764236339
569,editora,editora##s,plur,3,artificial,3.5795223084278405e-05,plural,grandes,s,La editora##s [MASK],"[CLS] , La , editor , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.237696106860692
570,emblema,emblema,sing,2,default,8.154495844792109e-06,singular,grande,s,La emblema [MASK],"[CLS] , La , emble , ##ma , [MASK] , [SEP]",nonmorphemic,11.716941145409676
571,emblema,emblema,sing,2,default,5.3841155533973506e-08,plural,grandes,s,La emblema [MASK],"[CLS] , La , emble , ##ma , [MASK] , [SEP]",nonmorphemic,16.73722768947076
572,emblema,emblemao,plur,3,default,1.0166313586523756e-06,singular,grande,s,Las emblemao [MASK],"[CLS] , Las , emble , ##ma , ##o , [MASK] , [SEP]",nonmorphemic,13.79901598581052
573,emblema,emblemao,plur,3,default,1.594263630977366e-05,plural,grandes,s,Las emblemao [MASK],"[CLS] , Las , emble , ##ma , ##o , [MASK] , [SEP]",nonmorphemic,11.046513508705806
574,emblema,emblema##s,plur,3,artificial,2.306157966813771e-06,singular,grande,s,La emblema##s [MASK],"[CLS] , La , emble , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,12.979927635942447
575,emblema,emblema##s,plur,3,artificial,4.997215000912547e-05,plural,grandes,s,La emblema##s [MASK],"[CLS] , La , emble , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,9.904044707535643
576,precipicio,precipicio,sing,2,default,1.183591848530341e-05,singular,grande,s,El precipicio [MASK],"[CLS] , El , precip , ##icio , [MASK] , [SEP]",nonmorphemic,11.344371710463932
577,precipicio,precipicio,sing,2,default,7.531931345283738e-08,plural,grandes,s,El precipicio [MASK],"[CLS] , El , precip , ##icio , [MASK] , [SEP]",nonmorphemic,16.4015292482702
578,precipicio,precipicqos,plur,4,default,3.719949575042847e-07,singular,grande,s,Los precipicqos [MASK],"[CLS] , Los , precip , ##ic , ##q , ##os , [MASK] , [SEP]",nonmorphemic,14.804385537861144
579,precipicio,precipicqos,plur,4,default,1.5672309018555097e-05,plural,grandes,s,Los precipicqos [MASK],"[CLS] , Los , precip , ##ic , ##q , ##os , [MASK] , [SEP]",nonmorphemic,11.063615159640275
580,precipicio,precipicio##s,plur,3,artificial,1.9509001504047774e-05,singular,grande,s,El precipicio##s [MASK],"[CLS] , El , precip , ##icio , ##s , [MASK] , [SEP]",nonmorphemic,10.84463458331408
581,precipicio,precipicio##s,plur,3,artificial,7.965994154801592e-05,plural,grandes,s,El precipicio##s [MASK],"[CLS] , El , precip , ##icio , ##s , [MASK] , [SEP]",nonmorphemic,9.437743713979362
582,admiradora,admiradora,sing,2,default,1.9837229046970606e-05,singular,grande,s,La admiradora [MASK],"[CLS] , La , admira , ##dora , [MASK] , [SEP]",nonmorphemic,10.827950130832848
583,admiradora,admiradora,sing,2,default,1.4145828686196182e-07,plural,grandes,s,La admiradora [MASK],"[CLS] , La , admira , ##dora , [MASK] , [SEP]",nonmorphemic,15.771260955817937
584,admiradora,apmiradoras,plur,3,default,5.0010653396270754e-09,singular,grande,s,Las apmiradoras [MASK],"[CLS] , Las , ap , ##mir , ##adoras , [MASK] , [SEP]",nonmorphemic,19.113614879282643
585,admiradora,apmiradoras,plur,3,default,1.4216165311609075e-07,plural,grandes,s,Las apmiradoras [MASK],"[CLS] , Las , ap , ##mir , ##adoras , [MASK] , [SEP]",nonmorphemic,15.766301024607618
586,admiradora,admiradora##s,plur,3,artificial,1.0154238225368317e-05,singular,grande,s,La admiradora##s [MASK],"[CLS] , La , admira , ##dora , ##s , [MASK] , [SEP]",nonmorphemic,11.497619380480451
587,admiradora,admiradora##s,plur,3,artificial,0.0001637450186535716,plural,grandes,s,La admiradora##s [MASK],"[CLS] , La , admira , ##dora , ##s , [MASK] , [SEP]",nonmorphemic,8.717200104347828
588,tejano,tejano,sing,2,default,6.402200233424082e-05,singular,grande,s,El tejano [MASK],"[CLS] , El , tej , ##ano , [MASK] , [SEP]",nonmorphemic,9.656283747213118
589,tejano,tejano,sing,2,default,4.639992710053775e-07,plural,grandes,s,El tejano [MASK],"[CLS] , El , tej , ##ano , [MASK] , [SEP]",nonmorphemic,14.58338285583049
590,tejano,tejanrs,plur,3,default,1.034533951838057e-07,singular,grande,s,Los tejanrs [MASK],"[CLS] , Los , tej , ##an , ##rs , [MASK] , [SEP]",nonmorphemic,16.08414461373028
591,tejano,tejanrs,plur,3,default,5.0133630793425255e-06,plural,grandes,s,Los tejanrs [MASK],"[CLS] , Los , tej , ##an , ##rs , [MASK] , [SEP]",nonmorphemic,12.2034035947488
592,tejano,tejano##s,plur,3,artificial,2.289012809342239e-05,singular,grande,s,El tejano##s [MASK],"[CLS] , El , tej , ##ano , ##s , [MASK] , [SEP]",nonmorphemic,10.684804827972538
593,tejano,tejano##s,plur,3,artificial,1.1289842404949013e-05,plural,grandes,s,El tejano##s [MASK],"[CLS] , El , tej , ##ano , ##s , [MASK] , [SEP]",nonmorphemic,11.391607138717754
594,tirria,tirria,sing,2,default,1.0366728020017035e-05,singular,grande,s,La tirria [MASK],"[CLS] , La , tir , ##ria , [MASK] , [SEP]",nonmorphemic,11.476909109135091
595,tirria,tirria,sing,2,default,4.743903048165521e-08,plural,grandes,s,La tirria [MASK],"[CLS] , La , tir , ##ria , [MASK] , [SEP]",nonmorphemic,16.86382051919311
596,tirria,tirrirs,plur,3,default,1.9777057502778916e-07,singular,grande,s,Las tirrirs [MASK],"[CLS] , Las , tir , ##rir , ##s , [MASK] , [SEP]",nonmorphemic,15.436158190058485
597,tirria,tirrirs,plur,3,default,3.646294317150023e-06,plural,grandes,s,Las tirrirs [MASK],"[CLS] , Las , tir , ##rir , ##s , [MASK] , [SEP]",nonmorphemic,12.521799161666241
598,tirria,tirria##s,plur,3,artificial,5.43261194252409e-06,singular,grande,s,La tirria##s [MASK],"[CLS] , La , tir , ##ria , ##s , [MASK] , [SEP]",nonmorphemic,12.123090518949143
599,tirria,tirria##s,plur,3,artificial,2.178241174988216e-06,plural,grandes,s,La tirria##s [MASK],"[CLS] , La , tir , ##ria , ##s , [MASK] , [SEP]",nonmorphemic,13.036992807266055
