,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal
2249,mesa,mesa##s,plur,2,artificial,0.012902661226689816,plural,definite,Las,s,[MASK] mesa##s,"[CLS] , [MASK] , mesa , ##s , [SEP]",single-token,4.350321692248116
2250,mesa,mesa,sing,1,default,0.0016133046010509133,singular,indefinite,Una,s,[MASK] mesa,"[CLS] , [MASK] , mesa , [SEP]",single-token,6.429470656346256
2251,mesa,mesa,sing,1,default,1.3411599866230972e-06,plural,indefinite,Unas,s,[MASK] mesa,"[CLS] , [MASK] , mesa , [SEP]",single-token,13.521975656811387
2252,mesa,mesas,plur,1,default,6.43198291072622e-05,singular,indefinite,Una,s,[MASK] mesas,"[CLS] , [MASK] , mesas , [SEP]",single-token,9.651642590011548
2253,mesa,mesas,plur,1,default,0.00044431074638850987,plural,indefinite,Unas,s,[MASK] mesas,"[CLS] , [MASK] , mesas , [SEP]",single-token,7.718986361079919
2254,mesa,mesa##s,plur,2,artificial,1.4882111827319022e-05,singular,indefinite,Una,s,[MASK] mesa##s,"[CLS] , [MASK] , mesa , ##s , [SEP]",single-token,11.115350614750602
2255,mesa,mesa##s,plur,2,artificial,0.0001315794506808743,plural,indefinite,Unas,s,[MASK] mesa##s,"[CLS] , [MASK] , mesa , ##s , [SEP]",single-token,8.935899701107093
2256,crítica,crítica,sing,1,default,0.03797437995672226,singular,definite,La,s,[MASK] crítica,"[CLS] , [MASK] , crítica , [SEP]",single-token,3.270843558303848
2257,crítica,crítica,sing,1,default,9.854050404101145e-06,plural,definite,Las,s,[MASK] crítica,"[CLS] , [MASK] , crítica , [SEP]",single-token,11.52762797876515
2258,crítica,críticas,plur,1,default,3.871409717248753e-05,singular,definite,La,s,[MASK] críticas,"[CLS] , [MASK] , críticas , [SEP]",single-token,10.159306756235093
2259,crítica,críticas,plur,1,default,0.005550670903176069,plural,definite,Las,s,[MASK] críticas,"[CLS] , [MASK] , críticas , [SEP]",single-token,5.1938364750744626
2260,crítica,crítica##s,plur,2,artificial,0.00025988760171458125,singular,definite,La,s,[MASK] crítica##s,"[CLS] , [MASK] , crítica , ##s , [SEP]",single-token,8.255261321515569
2261,crítica,crítica##s,plur,2,artificial,0.04484618455171585,plural,definite,Las,s,[MASK] crítica##s,"[CLS] , [MASK] , crítica , ##s , [SEP]",single-token,3.1045167654067845
2262,crítica,crítica,sing,1,default,0.003918674774467945,singular,indefinite,Una,s,[MASK] crítica,"[CLS] , [MASK] , crítica , [SEP]",single-token,5.542001750075315
2263,crítica,crítica,sing,1,default,2.418795190806122e-07,plural,indefinite,Unas,s,[MASK] crítica,"[CLS] , [MASK] , crítica , [SEP]",single-token,15.234826089799485
2264,crítica,críticas,plur,1,default,8.09126504464075e-07,singular,indefinite,Una,s,[MASK] críticas,"[CLS] , [MASK] , críticas , [SEP]",single-token,14.027310560710829
2265,crítica,críticas,plur,1,default,2.9488219297491014e-05,plural,indefinite,Unas,s,[MASK] críticas,"[CLS] , [MASK] , críticas , [SEP]",single-token,10.431519720226051
2266,crítica,crítica##s,plur,2,artificial,2.9276447094161995e-05,singular,indefinite,Una,s,[MASK] crítica##s,"[CLS] , [MASK] , crítica , ##s , [SEP]",single-token,10.43872721864625
2267,crítica,crítica##s,plur,2,artificial,0.00035209988709539175,plural,indefinite,Unas,s,[MASK] crítica##s,"[CLS] , [MASK] , crítica , ##s , [SEP]",single-token,7.95159565246395
2268,instrumento,instrumento,sing,1,default,0.017232511192560196,singular,definite,El,s,[MASK] instrumento,"[CLS] , [MASK] , instrumento , [SEP]",single-token,4.060957493701693
2269,instrumento,instrumento,sing,1,default,6.276354542933404e-05,plural,definite,Los,s,[MASK] instrumento,"[CLS] , [MASK] , instrumento , [SEP]",single-token,9.676136139831854
2270,instrumento,instrumentos,plur,1,default,1.965629962796811e-05,singular,definite,El,s,[MASK] instrumentos,"[CLS] , [MASK] , instrumentos , [SEP]",single-token,10.837112679273456
2271,instrumento,instrumentos,plur,1,default,0.015425150282680988,plural,definite,Los,s,[MASK] instrumentos,"[CLS] , [MASK] , instrumentos , [SEP]",single-token,4.171755966438731
2272,instrumento,instrumento##s,plur,2,artificial,5.758499537478201e-05,singular,definite,El,s,[MASK] instrumento##s,"[CLS] , [MASK] , instrumento , ##s , [SEP]",single-token,9.762248521163247
2273,instrumento,instrumento##s,plur,2,artificial,0.00810949970036745,plural,definite,Los,s,[MASK] instrumento##s,"[CLS] , [MASK] , instrumento , ##s , [SEP]",single-token,4.814719101984869
2274,instrumento,instrumento,sing,1,default,0.003142574103549123,singular,indefinite,Un,s,[MASK] instrumento,"[CLS] , [MASK] , instrumento , [SEP]",single-token,5.762713036696239
2275,instrumento,instrumento,sing,1,default,1.3964636309538037e-06,plural,indefinite,Unos,s,[MASK] instrumento,"[CLS] , [MASK] , instrumento , [SEP]",single-token,13.48156749489794
2276,instrumento,instrumentos,plur,1,default,5.140676421433454e-06,singular,indefinite,Un,s,[MASK] instrumentos,"[CLS] , [MASK] , instrumentos , [SEP]",single-token,12.178325887654983
2277,instrumento,instrumentos,plur,1,default,0.00019948075350839645,plural,indefinite,Unos,s,[MASK] instrumentos,"[CLS] , [MASK] , instrumentos , [SEP]",single-token,8.51979279993036
2278,instrumento,instrumento##s,plur,2,artificial,1.6537256669835187e-05,singular,indefinite,Un,s,[MASK] instrumento##s,"[CLS] , [MASK] , instrumento , ##s , [SEP]",single-token,11.009894742473616
2279,instrumento,instrumento##s,plur,2,artificial,0.0001342823525192216,plural,indefinite,Unos,s,[MASK] instrumento##s,"[CLS] , [MASK] , instrumento , ##s , [SEP]",single-token,8.915565866500232
2280,proceso,proceso,sing,1,default,0.04119836539030075,singular,definite,El,s,[MASK] proceso,"[CLS] , [MASK] , proceso , [SEP]",single-token,3.18935669840643
2281,proceso,proceso,sing,1,default,2.795171349134762e-05,plural,definite,Los,s,[MASK] proceso,"[CLS] , [MASK] , proceso , [SEP]",single-token,10.485032054648444
2282,proceso,procesos,plur,1,default,1.4248350453271996e-05,singular,definite,El,s,[MASK] procesos,"[CLS] , [MASK] , procesos , [SEP]",single-token,11.158869415615174
2283,proceso,procesos,plur,1,default,0.008730296976864338,plural,definite,Los,s,[MASK] procesos,"[CLS] , [MASK] , procesos , [SEP]",single-token,4.740955891740801
2284,proceso,proceso##s,plur,2,artificial,7.347674545599148e-05,singular,definite,El,s,[MASK] proceso##s,"[CLS] , [MASK] , proceso , ##s , [SEP]",single-token,9.518541590160694
2285,proceso,proceso##s,plur,2,artificial,0.00832300167530775,plural,definite,Los,s,[MASK] proceso##s,"[CLS] , [MASK] , proceso , ##s , [SEP]",single-token,4.788732310931674
2286,proceso,proceso,sing,1,default,0.0021652602590620518,singular,indefinite,Un,s,[MASK] proceso,"[CLS] , [MASK] , proceso , [SEP]",single-token,6.135214712714673
2287,proceso,proceso,sing,1,default,8.896329859453544e-07,plural,indefinite,Unos,s,[MASK] proceso,"[CLS] , [MASK] , proceso , [SEP]",single-token,13.932456834612617
2288,proceso,procesos,plur,1,default,6.571462563442765e-06,singular,indefinite,Un,s,[MASK] procesos,"[CLS] , [MASK] , procesos , [SEP]",single-token,11.932774137846058
2289,proceso,procesos,plur,1,default,0.0002473812783136964,plural,indefinite,Unos,s,[MASK] procesos,"[CLS] , [MASK] , procesos , [SEP]",single-token,8.304579774621526
2290,proceso,proceso##s,plur,2,artificial,1.9491246348479763e-05,singular,indefinite,Un,s,[MASK] proceso##s,"[CLS] , [MASK] , proceso , ##s , [SEP]",single-token,10.845545098388845
2291,proceso,proceso##s,plur,2,artificial,0.00017486100841779262,plural,indefinite,Unos,s,[MASK] proceso##s,"[CLS] , [MASK] , proceso , ##s , [SEP]",single-token,8.65151913722717
2292,mecanismo,mecanismo,sing,1,default,0.07532993704080582,singular,definite,El,s,[MASK] mecanismo,"[CLS] , [MASK] , mecanismo , [SEP]",single-token,2.5858776529233802
2293,mecanismo,mecanismo,sing,1,default,0.0001227880420628935,plural,definite,Los,s,[MASK] mecanismo,"[CLS] , [MASK] , mecanismo , [SEP]",single-token,9.005050924330714
2294,mecanismo,mecanismos,plur,1,default,4.447489482117817e-05,singular,definite,El,s,[MASK] mecanismos,"[CLS] , [MASK] , mecanismos , [SEP]",single-token,10.020585689312796
2295,mecanismo,mecanismos,plur,1,default,0.035249657928943634,plural,definite,Los,s,[MASK] mecanismos,"[CLS] , [MASK] , mecanismos , [SEP]",single-token,3.345299453914388
2296,mecanismo,mecanismo##s,plur,2,artificial,0.00011208194337086752,singular,definite,El,s,[MASK] mecanismo##s,"[CLS] , [MASK] , mecanismo , ##s , [SEP]",single-token,9.096280316945341
2297,mecanismo,mecanismo##s,plur,2,artificial,0.02137305587530136,plural,definite,Los,s,[MASK] mecanismo##s,"[CLS] , [MASK] , mecanismo , ##s , [SEP]",single-token,3.845624221498082
2298,mecanismo,mecanismo,sing,1,default,0.002684412058442831,singular,indefinite,Un,s,[MASK] mecanismo,"[CLS] , [MASK] , mecanismo , [SEP]",single-token,5.92029354764631
2299,mecanismo,mecanismo,sing,1,default,3.7548597902059555e-06,plural,indefinite,Unos,s,[MASK] mecanismo,"[CLS] , [MASK] , mecanismo , [SEP]",single-token,12.492459612937735
2300,mecanismo,mecanismos,plur,1,default,7.002834081504261e-06,singular,indefinite,Un,s,[MASK] mecanismos,"[CLS] , [MASK] , mecanismos , [SEP]",single-token,11.86919562205989
2301,mecanismo,mecanismos,plur,1,default,0.0008464021375402808,plural,indefinite,Unos,s,[MASK] mecanismos,"[CLS] , [MASK] , mecanismos , [SEP]",single-token,7.074515971414136
2302,mecanismo,mecanismo##s,plur,2,artificial,2.3319738829741254e-05,singular,indefinite,Un,s,[MASK] mecanismo##s,"[CLS] , [MASK] , mecanismo , ##s , [SEP]",single-token,10.66621039595545
2303,mecanismo,mecanismo##s,plur,2,artificial,0.00039136112900450826,plural,indefinite,Unos,s,[MASK] mecanismo##s,"[CLS] , [MASK] , mecanismo , ##s , [SEP]",single-token,7.845879820646171
2304,carretera,carretera,sing,1,default,0.017166070640087128,singular,definite,La,s,[MASK] carretera,"[CLS] , [MASK] , carretera , [SEP]",single-token,4.064820480578234
2305,carretera,carretera,sing,1,default,6.899902655277401e-05,plural,definite,Las,s,[MASK] carretera,"[CLS] , [MASK] , carretera , [SEP]",single-token,9.581418161397345
2306,carretera,carreteras,plur,1,default,4.972819078830071e-05,singular,definite,La,s,[MASK] carreteras,"[CLS] , [MASK] , carreteras , [SEP]",single-token,9.90893856658913
2307,carretera,carreteras,plur,1,default,0.02508794702589512,plural,definite,Las,s,[MASK] carreteras,"[CLS] , [MASK] , carreteras , [SEP]",single-token,3.685367746347973
2308,carretera,carretera##s,plur,2,artificial,9.814360237214714e-05,singular,definite,La,s,[MASK] carretera##s,"[CLS] , [MASK] , carretera , ##s , [SEP]",single-token,9.229078821514523
2309,carretera,carretera##s,plur,2,artificial,0.019718658179044724,plural,definite,Las,s,[MASK] carretera##s,"[CLS] , [MASK] , carretera , ##s , [SEP]",single-token,3.9261899757817122
2310,carretera,carretera,sing,1,default,0.0018840819830074906,singular,indefinite,Una,s,[MASK] carretera,"[CLS] , [MASK] , carretera , [SEP]",single-token,6.274314588377976
2311,carretera,carretera,sing,1,default,6.507419811896398e-07,plural,indefinite,Unas,s,[MASK] carretera,"[CLS] , [MASK] , carretera , [SEP]",single-token,14.245152615560812
2312,carretera,carreteras,plur,1,default,1.5480050933547318e-05,singular,indefinite,Una,s,[MASK] carreteras,"[CLS] , [MASK] , carreteras , [SEP]",single-token,11.075958399527272
2313,carretera,carreteras,plur,1,default,4.25171347160358e-05,plural,indefinite,Unas,s,[MASK] carreteras,"[CLS] , [MASK] , carreteras , [SEP]",single-token,10.065603393495927
2314,carretera,carretera##s,plur,2,artificial,3.1671126635046676e-05,singular,indefinite,Una,s,[MASK] carretera##s,"[CLS] , [MASK] , carretera , ##s , [SEP]",single-token,10.360105123842283
2315,carretera,carretera##s,plur,2,artificial,0.00023510992468800396,plural,indefinite,Unas,s,[MASK] carretera##s,"[CLS] , [MASK] , carretera , ##s , [SEP]",single-token,8.355457388558081
2316,pollo,pollo,sing,1,default,0.09968513995409012,singular,definite,El,s,[MASK] pollo,"[CLS] , [MASK] , pollo , [SEP]",single-token,2.3057386607249466
2317,pollo,pollo,sing,1,default,0.00013505025708582252,plural,definite,Los,s,[MASK] pollo,"[CLS] , [MASK] , pollo , [SEP]",single-token,8.909863574093086
2318,pollo,pollos,plur,1,default,0.00010528865095693618,singular,definite,El,s,[MASK] pollos,"[CLS] , [MASK] , pollos , [SEP]",single-token,9.158804922819572
2319,pollo,pollos,plur,1,default,0.0556076318025589,plural,definite,Los,s,[MASK] pollos,"[CLS] , [MASK] , pollos , [SEP]",single-token,2.8894348245093027
2320,pollo,pollo##s,plur,2,artificial,0.0003295617352705449,singular,definite,El,s,[MASK] pollo##s,"[CLS] , [MASK] , pollo , ##s , [SEP]",single-token,8.0177468611146
2321,pollo,pollo##s,plur,2,artificial,0.06388623267412186,plural,definite,Los,s,[MASK] pollo##s,"[CLS] , [MASK] , pollo , ##s , [SEP]",single-token,2.7506513919207767
2322,pollo,pollo,sing,1,default,0.030058860778808594,singular,indefinite,Un,s,[MASK] pollo,"[CLS] , [MASK] , pollo , [SEP]",single-token,3.504597793618692
2323,pollo,pollo,sing,1,default,5.8004038692160975e-06,plural,indefinite,Unos,s,[MASK] pollo,"[CLS] , [MASK] , pollo , [SEP]",single-token,12.057583010212674
2324,pollo,pollos,plur,1,default,8.482240082230419e-05,singular,indefinite,Un,s,[MASK] pollos,"[CLS] , [MASK] , pollos , [SEP]",single-token,9.374950889410316
2325,pollo,pollos,plur,1,default,0.000539369706530124,plural,indefinite,Unos,s,[MASK] pollos,"[CLS] , [MASK] , pollos , [SEP]",single-token,7.525109310255623
2326,pollo,pollo##s,plur,2,artificial,4.974988041794859e-05,singular,indefinite,Un,s,[MASK] pollo##s,"[CLS] , [MASK] , pollo , ##s , [SEP]",single-token,9.908502498021885
2327,pollo,pollo##s,plur,2,artificial,0.0005649695522151887,plural,indefinite,Unos,s,[MASK] pollo##s,"[CLS] , [MASK] , pollo , ##s , [SEP]",single-token,7.478738718154567
2328,huevo,huevo,sing,1,default,0.07227072864770889,singular,definite,El,s,[MASK] huevo,"[CLS] , [MASK] , huevo , [SEP]",single-token,2.6273360914396244
2329,huevo,huevo,sing,1,default,0.00011224235640838742,plural,definite,Los,s,[MASK] huevo,"[CLS] , [MASK] , huevo , [SEP]",single-token,9.094850128017788
2330,huevo,huevos,plur,1,default,0.00016189967573154718,singular,definite,El,s,[MASK] huevos,"[CLS] , [MASK] , huevos , [SEP]",single-token,8.728533700176161
2331,huevo,huevos,plur,1,default,0.06835199892520905,plural,definite,Los,s,[MASK] huevos,"[CLS] , [MASK] , huevos , [SEP]",single-token,2.683084470808815
2332,huevo,huevo##s,plur,2,artificial,0.0006536439177580178,singular,definite,El,s,[MASK] huevo##s,"[CLS] , [MASK] , huevo , ##s , [SEP]",single-token,7.332947823043654
2333,huevo,huevo##s,plur,2,artificial,0.05198482796549797,plural,definite,Los,s,[MASK] huevo##s,"[CLS] , [MASK] , huevo , ##s , [SEP]",single-token,2.9568033728680962
2334,huevo,huevo,sing,1,default,0.0255097858607769,singular,indefinite,Un,s,[MASK] huevo,"[CLS] , [MASK] , huevo , [SEP]",single-token,3.6686931411883497
2335,huevo,huevo,sing,1,default,5.611469987343298e-06,plural,indefinite,Unos,s,[MASK] huevo,"[CLS] , [MASK] , huevo , [SEP]",single-token,12.090697842924024
2336,huevo,huevos,plur,1,default,8.550182246835902e-05,singular,indefinite,Un,s,[MASK] huevos,"[CLS] , [MASK] , huevos , [SEP]",single-token,9.366972866829325
2337,huevo,huevos,plur,1,default,0.0008454217459075153,plural,indefinite,Unos,s,[MASK] huevos,"[CLS] , [MASK] , huevos , [SEP]",single-token,7.075674947537003
2338,huevo,huevo##s,plur,2,artificial,0.00033568916842341423,singular,indefinite,Un,s,[MASK] huevo##s,"[CLS] , [MASK] , huevo , ##s , [SEP]",single-token,7.999324920142519
2339,huevo,huevo##s,plur,2,artificial,0.0011130028869956732,plural,indefinite,Unos,s,[MASK] huevo##s,"[CLS] , [MASK] , huevo , ##s , [SEP]",single-token,6.800693612805595
2340,componente,componente,sing,1,default,0.030100295320153236,singular,definite,El,s,[MASK] componente,"[CLS] , [MASK] , componente , [SEP]",single-token,3.5032202959746654
2341,componente,componente,sing,1,default,0.0001455533638363704,plural,definite,Los,s,[MASK] componente,"[CLS] , [MASK] , componente , [SEP]",single-token,8.834967776831386
2342,componente,componentes,plur,1,default,1.9563471141736954e-05,singular,definite,El,s,[MASK] componentes,"[CLS] , [MASK] , componentes , [SEP]",single-token,10.84184644786799
2343,componente,componentes,plur,1,default,0.025306526571512222,plural,definite,Los,s,[MASK] componentes,"[CLS] , [MASK] , componentes , [SEP]",single-token,3.6766929492630456
2344,componente,componente##s,plur,2,artificial,0.00020496711658779532,singular,definite,El,s,[MASK] componente##s,"[CLS] , [MASK] , componente , ##s , [SEP]",single-token,8.492660998581231
2345,componente,componente##s,plur,2,artificial,0.016815977171063423,plural,definite,Los,s,[MASK] componente##s,"[CLS] , [MASK] , componente , ##s , [SEP]",single-token,4.0854258224208095
2346,componente,componente,sing,1,default,0.03328895941376686,singular,indefinite,Un,s,[MASK] componente,"[CLS] , [MASK] , componente , [SEP]",single-token,3.4025294861064355
2347,componente,componente,sing,1,default,4.107345830561826e-06,plural,indefinite,Unos,s,[MASK] componente,"[CLS] , [MASK] , componente , [SEP]",single-token,12.402733521382284
2348,componente,componentes,plur,1,default,7.383686806861078e-06,singular,indefinite,Un,s,[MASK] componentes,"[CLS] , [MASK] , componentes , [SEP]",single-token,11.816237476768757
2349,componente,componentes,plur,1,default,0.0002921735285781324,plural,indefinite,Unos,s,[MASK] componentes,"[CLS] , [MASK] , componentes , [SEP]",single-token,8.13816265625551
2350,componente,componente##s,plur,2,artificial,8.841027738526464e-05,singular,indefinite,Un,s,[MASK] componente##s,"[CLS] , [MASK] , componente , ##s , [SEP]",single-token,9.333522335064043
2351,componente,componente##s,plur,2,artificial,0.0002220942114945501,plural,indefinite,Unos,s,[MASK] componente##s,"[CLS] , [MASK] , componente , ##s , [SEP]",single-token,8.412408890012488
2352,videojuego,videojuego,sing,1,default,0.011508163064718246,singular,definite,El,s,[MASK] videojuego,"[CLS] , [MASK] , videojuego , [SEP]",single-token,4.464698663709679
2353,videojuego,videojuego,sing,1,default,0.00013834596029482782,plural,definite,Los,s,[MASK] videojuego,"[CLS] , [MASK] , videojuego , [SEP]",single-token,8.885753051327663
2354,videojuego,videojuegos,plur,1,default,2.3462314857169986e-05,singular,definite,El,s,[MASK] videojuegos,"[CLS] , [MASK] , videojuegos , [SEP]",single-token,10.660115047093118
2355,videojuego,videojuegos,plur,1,default,0.020847080275416374,plural,definite,Los,s,[MASK] videojuegos,"[CLS] , [MASK] , videojuegos , [SEP]",single-token,3.8705413752953204
2356,videojuego,videojuego##s,plur,2,artificial,1.5244900168909226e-05,singular,definite,El,s,[MASK] videojuego##s,"[CLS] , [MASK] , videojuego , ##s , [SEP]",single-token,11.091265525993563
2357,videojuego,videojuego##s,plur,2,artificial,0.015426361933350563,plural,definite,Los,s,[MASK] videojuego##s,"[CLS] , [MASK] , videojuego , ##s , [SEP]",single-token,4.171677419192053
2358,videojuego,videojuego,sing,1,default,0.05436740443110466,singular,indefinite,Un,s,[MASK] videojuego,"[CLS] , [MASK] , videojuego , [SEP]",single-token,2.9119904879540157
2359,videojuego,videojuego,sing,1,default,4.68090183858294e-06,plural,indefinite,Unos,s,[MASK] videojuego,"[CLS] , [MASK] , videojuego , [SEP]",single-token,12.272019766047174
2360,videojuego,videojuegos,plur,1,default,3.9616625144844875e-05,singular,indefinite,Un,s,[MASK] videojuegos,"[CLS] , [MASK] , videojuegos , [SEP]",single-token,10.136261700916469
2361,videojuego,videojuegos,plur,1,default,0.000201457180082798,plural,indefinite,Unos,s,[MASK] videojuegos,"[CLS] , [MASK] , videojuegos , [SEP]",single-token,8.509933704952658
2362,videojuego,videojuego##s,plur,2,artificial,0.00018837492098100483,singular,indefinite,Un,s,[MASK] videojuego##s,"[CLS] , [MASK] , videojuego , ##s , [SEP]",single-token,8.577076320494784
2363,videojuego,videojuego##s,plur,2,artificial,0.0003091813996434212,plural,indefinite,Unos,s,[MASK] videojuego##s,"[CLS] , [MASK] , videojuego , ##s , [SEP]",single-token,8.081582399453033
2364,disco,disco,sing,1,default,0.02250734716653824,singular,definite,El,s,[MASK] disco,"[CLS] , [MASK] , disco , [SEP]",single-token,3.793913482339552
2365,disco,disco,sing,1,default,0.00016154901823028922,plural,definite,Los,s,[MASK] disco,"[CLS] , [MASK] , disco , [SEP]",single-token,8.730701942900167
2366,disco,discos,plur,1,default,6.40603093415848e-06,singular,definite,El,s,[MASK] discos,"[CLS] , [MASK] , discos , [SEP]",single-token,11.95827067785383
2367,disco,discos,plur,1,default,0.010555753484368324,plural,definite,Los,s,[MASK] discos,"[CLS] , [MASK] , discos , [SEP]",single-token,4.551084213742933
2368,disco,disco##s,plur,2,artificial,1.024689572659554e-05,singular,definite,El,s,[MASK] disco##s,"[CLS] , [MASK] , disco , ##s , [SEP]",single-token,11.488535754191878
2369,disco,disco##s,plur,2,artificial,0.010818633250892162,plural,definite,Los,s,[MASK] disco##s,"[CLS] , [MASK] , disco , ##s , [SEP]",single-token,4.526485330465547
2370,disco,disco,sing,1,default,0.003572019748389721,singular,indefinite,Un,s,[MASK] disco,"[CLS] , [MASK] , disco , [SEP]",single-token,5.634624087318632
2371,disco,disco,sing,1,default,6.140579671409796e-07,plural,indefinite,Unos,s,[MASK] disco,"[CLS] , [MASK] , disco , [SEP]",single-token,14.303176504231123
2372,disco,discos,plur,1,default,1.8017066395259462e-05,singular,indefinite,Un,s,[MASK] discos,"[CLS] , [MASK] , discos , [SEP]",single-token,10.92419111619239
2373,disco,discos,plur,1,default,0.0002009184390772134,plural,indefinite,Unos,s,[MASK] discos,"[CLS] , [MASK] , discos , [SEP]",single-token,8.512611507989707
2374,disco,disco##s,plur,2,artificial,4.8218618758255616e-05,singular,indefinite,Un,s,[MASK] disco##s,"[CLS] , [MASK] , disco , ##s , [SEP]",single-token,9.939765330203521
2375,disco,disco##s,plur,2,artificial,0.0003160537453368306,plural,indefinite,Unos,s,[MASK] disco##s,"[CLS] , [MASK] , disco , ##s , [SEP]",single-token,8.059598278659513
2376,contenido,contenido,sing,1,default,0.008767401799559593,singular,definite,El,s,[MASK] contenido,"[CLS] , [MASK] , contenido , [SEP]",single-token,4.736714776519129
2377,contenido,contenido,sing,1,default,8.808521670289338e-06,plural,definite,Los,s,[MASK] contenido,"[CLS] , [MASK] , contenido , [SEP]",single-token,11.639790933425651
2378,contenido,contenidos,plur,1,default,3.97508374589961e-05,singular,definite,El,s,[MASK] contenidos,"[CLS] , [MASK] , contenidos , [SEP]",single-token,10.132879648935019
2379,contenido,contenidos,plur,1,default,0.022115448489785194,plural,definite,Los,s,[MASK] contenidos,"[CLS] , [MASK] , contenidos , [SEP]",single-token,3.811478887976674
2380,contenido,contenido##s,plur,2,artificial,3.281559474999085e-05,singular,definite,El,s,[MASK] contenido##s,"[CLS] , [MASK] , contenido , ##s , [SEP]",single-token,10.324606705869726
2381,contenido,contenido##s,plur,2,artificial,0.00437069870531559,plural,definite,Los,s,[MASK] contenido##s,"[CLS] , [MASK] , contenido , ##s , [SEP]",single-token,5.4328323958552645
2382,contenido,contenido,sing,1,default,0.0008161189616657794,singular,indefinite,Un,s,[MASK] contenido,"[CLS] , [MASK] , contenido , [SEP]",single-token,7.1109504272708435
2383,contenido,contenido,sing,1,default,1.7396495195498574e-06,plural,indefinite,Unos,s,[MASK] contenido,"[CLS] , [MASK] , contenido , [SEP]",single-token,13.261826890572745
2384,contenido,contenidos,plur,1,default,4.496426299738232e-06,singular,indefinite,Un,s,[MASK] contenidos,"[CLS] , [MASK] , contenidos , [SEP]",single-token,12.312227632310348
2385,contenido,contenidos,plur,1,default,0.000513686565682292,plural,indefinite,Unos,s,[MASK] contenidos,"[CLS] , [MASK] , contenidos , [SEP]",single-token,7.573897272901756
2386,contenido,contenido##s,plur,2,artificial,3.873278274113545e-06,singular,indefinite,Un,s,[MASK] contenido##s,"[CLS] , [MASK] , contenido , ##s , [SEP]",single-token,12.46140931025452
2387,contenido,contenido##s,plur,2,artificial,0.0002265764633193612,plural,indefinite,Unos,s,[MASK] contenido##s,"[CLS] , [MASK] , contenido , ##s , [SEP]",single-token,8.392428083611707
2388,red,red,sing,1,default,0.08496246486902237,singular,definite,La,es,[MASK] red,"[CLS] , [MASK] , red , [SEP]",single-token,2.465545709797506
2389,red,red,sing,1,default,6.007330375723541e-05,plural,definite,Las,es,[MASK] red,"[CLS] , [MASK] , red , [SEP]",single-token,9.719945012158838
2390,red,redes,plur,1,default,0.00021348684094846249,singular,definite,La,es,[MASK] redes,"[CLS] , [MASK] , redes , [SEP]",single-token,8.451935362096918
2391,red,redes,plur,1,default,0.03249378502368927,plural,definite,Las,es,[MASK] redes,"[CLS] , [MASK] , redes , [SEP]",single-token,3.426706437973571
2392,red,red##es,plur,2,artificial,0.00016991588927339762,singular,definite,La,es,[MASK] red##es,"[CLS] , [MASK] , red , ##es , [SEP]",single-token,8.680207012332586
2393,red,red##es,plur,2,artificial,0.006405401509255171,plural,definite,Las,es,[MASK] red##es,"[CLS] , [MASK] , red , ##es , [SEP]",single-token,5.050613658751157
2394,red,red,sing,1,default,0.00252715521492064,singular,indefinite,Una,es,[MASK] red,"[CLS] , [MASK] , red , [SEP]",single-token,5.980661029858239
2395,red,red,sing,1,default,1.5862807458688621e-06,plural,indefinite,Unas,es,[MASK] red,"[CLS] , [MASK] , red , [SEP]",single-token,13.354118435367209
2396,red,redes,plur,1,default,1.6554493413423188e-05,singular,indefinite,Una,es,[MASK] redes,"[CLS] , [MASK] , redes , [SEP]",single-token,11.008852987649316
2397,red,redes,plur,1,default,0.00023369690461549908,plural,indefinite,Unas,es,[MASK] redes,"[CLS] , [MASK] , redes , [SEP]",single-token,8.361485561626996
2398,red,red##es,plur,2,artificial,2.5931114578270353e-05,singular,indefinite,Una,es,[MASK] red##es,"[CLS] , [MASK] , red , ##es , [SEP]",single-token,10.560066975215998
2399,red,red##es,plur,2,artificial,0.00014572037616744637,plural,indefinite,Unas,es,[MASK] red##es,"[CLS] , [MASK] , red , ##es , [SEP]",single-token,8.833821004387177
2400,juego,juego,sing,1,default,0.08343271166086197,singular,definite,El,s,[MASK] juego,"[CLS] , [MASK] , juego , [SEP]",single-token,2.4837148203685806
2401,juego,juego,sing,1,default,0.000131665583467111,plural,definite,Los,s,[MASK] juego,"[CLS] , [MASK] , juego , [SEP]",single-token,8.935245308597171
2402,juego,juegos,plur,1,default,2.070595473924186e-05,singular,definite,El,s,[MASK] juegos,"[CLS] , [MASK] , juegos , [SEP]",single-token,10.78508923049921
2403,juego,juegos,plur,1,default,0.01028541848063469,plural,definite,Los,s,[MASK] juegos,"[CLS] , [MASK] , juegos , [SEP]",single-token,4.577028068262121
2404,juego,juego##s,plur,2,artificial,0.0003364977310411632,singular,definite,El,s,[MASK] juego##s,"[CLS] , [MASK] , juego , ##s , [SEP]",single-token,7.996919151721947
2405,juego,juego##s,plur,2,artificial,0.05846107751131058,plural,definite,Los,s,[MASK] juego##s,"[CLS] , [MASK] , juego , ##s , [SEP]",single-token,2.839394087869332
2406,juego,juego,sing,1,default,0.0076360320672392845,singular,indefinite,Un,s,[MASK] juego,"[CLS] , [MASK] , juego , [SEP]",single-token,4.874877173646143
