reservas, ([CLS],reserva,##s,[SEP])
edificios, ([CLS],edificio,##s,[SEP])
cargas, ([CLS],carga,##s,[SEP])
estructuras, ([CLS],estructura,##s,[SEP])
gotas, ([CLS],gota,##s,[SEP])
cristales, ([CLS],cristal,##es,[SEP])
depósitos, ([CLS],depósito,##s,[SEP])
anticuerpos, ([CLS],anticuer,##po,##s,[SEP])
síntomas, ([CLS],síntoma,##s,[SEP])
fábricas, ([CLS],fábrica,##s,[SEP])
caballos, ([CLS],caballo,##s,[SEP])
patas, ([CLS],pata,##s,[SEP])
cuartos, ([CLS],cuarto,##s,[SEP])
máquinas, ([CLS],máquina,##s,[SEP])
talleres, ([CLS],taller,##es,[SEP])
piezas, ([CLS],pieza,##s,[SEP])
autos, ([CLS],auto,##s,[SEP])
métodos, ([CLS],método,##s,[SEP])
obreros, ([CLS],obrero,##s,[SEP])
coches, ([CLS],coche,##s,[SEP])
muertos, ([CLS],muerto,##s,[SEP])
heridas, ([CLS],herida,##s,[SEP])
penas, ([CLS],pena,##s,[SEP])
partículas, ([CLS],partícu,##la,##s,[SEP])
anillos, ([CLS],anillo,##s,[SEP])
gases, ([CLS],gase,##s,[SEP])
ácidos, ([CLS],ácido,##s,[SEP])
moles, ([CLS],mole,##s,[SEP])
homosexuales, ([CLS],homosexual,##es,[SEP])
receptores, ([CLS],receptor,##es,[SEP])
romanos, ([CLS],romano,##s,[SEP])
combates, ([CLS],combate,##s,[SEP])
tribus, ([CLS],tribu,##s,[SEP])
batallas, ([CLS],batalla,##s,[SEP])
nobles, ([CLS],noble,##s,[SEP])
códigos, ([CLS],código,##s,[SEP])
testigos, ([CLS],testigo,##s,[SEP])
escenas, ([CLS],escena,##s,[SEP])
espadas, ([CLS],espada,##s,[SEP])
artefactos, ([CLS],artefacto,##s,[SEP])
mares, ([CLS],mar,##es,[SEP])
fines, ([CLS],fin,##es,[SEP])
gastos, ([CLS],gasto,##s,[SEP])
trenes, ([CLS],tren,##es,[SEP])
barcos, ([CLS],barco,##s,[SEP])
millas, ([CLS],milla,##s,[SEP])
hermanos, ([CLS],hermano,##s,[SEP])
críticos, ([CLS],crítico,##s,[SEP])
líquidos, ([CLS],líquido,##s,[SEP])
respuestas, ([CLS],respuesta,##s,[SEP])
indicios, ([CLS],indic,##io,##s,[SEP])
recetas, ([CLS],receta,##s,[SEP])
pelos, ([CLS],pelo,##s,[SEP])
conflictos, ([CLS],conflicto,##s,[SEP])
cadáveres, ([CLS],cadáver,##es,[SEP])
avances, ([CLS],avance,##s,[SEP])
progresos, ([CLS],progreso,##s,[SEP])
espantos, ([CLS],espan,##to,##s,[SEP])
bombardeos, ([CLS],bombardeo,##s,[SEP])
tropas, ([CLS],tropa,##s,[SEP])
experiencias, ([CLS],experiencia,##s,[SEP])
frentes, ([CLS],frente,##s,[SEP])
ruedas, ([CLS],rueda,##s,[SEP])
ondas, ([CLS],onda,##s,[SEP])
cohetes, ([CLS],cohete,##s,[SEP])
leyes, ([CLS],ley,##es,[SEP])
relojes, ([CLS],reloj,##es,[SEP])
frecuencias, ([CLS],frecuencia,##s,[SEP])
desplazamientos, ([CLS],desplazamiento,##s,[SEP])
vuelos, ([CLS],vuelo,##s,[SEP])
tercios, ([CLS],tercio,##s,[SEP])
bombas, ([CLS],bomba,##s,[SEP])
defensores, ([CLS],defensor,##es,[SEP])
ventajas, ([CLS],ventaja,##s,[SEP])
corrientes, ([CLS],corriente,##s,[SEP])
vehículos, ([CLS],vehículo,##s,[SEP])
músculos, ([CLS],músculo,##s,[SEP])
globos, ([CLS],globo,##s,[SEP])
folletos, ([CLS],folleto,##s,[SEP])
dispositivos, ([CLS],dispositivo,##s,[SEP])
tubos, ([CLS],tubo,##s,[SEP])
misiles, ([CLS],misil,##es,[SEP])
iraquíes, ([CLS],iraquí,##es,[SEP])
afectados, ([CLS],afectado,##s,[SEP])
vectores, ([CLS],vec,##tore,##s,[SEP])
factores, ([CLS],factor,##es,[SEP])
vacunas, ([CLS],vacuna,##s,[SEP])
hongos, ([CLS],hon,##go,##s,[SEP])
labores, ([CLS],labor,##es,[SEP])
familiares, ([CLS],familiar,##es,[SEP])
colegas, ([CLS],colega,##s,[SEP])
esperanzas, ([CLS],esperanza,##s,[SEP])
mandos, ([CLS],mando,##s,[SEP])
herramientas, ([CLS],herramienta,##s,[SEP])
descubrimientos, ([CLS],descubrimiento,##s,[SEP])
metales, ([CLS],metal,##es,[SEP])
autores, ([CLS],autor,##es,[SEP])
plásticos, ([CLS],plástico,##s,[SEP])
requisitos, ([CLS],requisito,##s,[SEP])
ejes, ([CLS],eje,##s,[SEP])
energías, ([CLS],energía,##s,[SEP])
átomos, ([CLS],átom,##o,##s,[SEP])
bandas, ([CLS],banda,##s,[SEP])
potenciales, ([CLS],potencial,##es,[SEP])
fragmentos, ([CLS],fragmento,##s,[SEP])
argumentos, ([CLS],argumento,##s,[SEP])
defectos, ([CLS],defecto,##s,[SEP])
baterías, ([CLS],batería,##s,[SEP])
sensores, ([CLS],sensor,##es,[SEP])
temperaturas, ([CLS],temperatura,##s,[SEP])
requerimientos, ([CLS],requerimiento,##s,[SEP])
aumentos, ([CLS],aumento,##s,[SEP])
entornos, ([CLS],entorno,##s,[SEP])
textos, ([CLS],texto,##s,[SEP])
episodios, ([CLS],episodio,##s,[SEP])
gigantes, ([CLS],gigante,##s,[SEP])
ovejas, ([CLS],oveja,##s,[SEP])
caballeros, ([CLS],caballero,##s,[SEP])
espectadores, ([CLS],especta,##dore,##s,[SEP])
mercancías, ([CLS],mercancía,##s,[SEP])
etiquetas, ([CLS],etiqueta,##s,[SEP])
sufrimientos, ([CLS],sufrimiento,##s,[SEP])
arquitectos, ([CLS],arquitecto,##s,[SEP])
pintores, ([CLS],pintor,##es,[SEP])
conceptos, ([CLS],concepto,##s,[SEP])
culturas, ([CLS],cultura,##s,[SEP])
conocimientos, ([CLS],conocimiento,##s,[SEP])
creencias, ([CLS],creencia,##s,[SEP])
leyendas, ([CLS],leyenda,##s,[SEP])
enfoques, ([CLS],enfoque,##s,[SEP])
términos, ([CLS],término,##s,[SEP])
maneras, ([CLS],manera,##s,[SEP])
fórmulas, ([CLS],fórmula,##s,[SEP])
máximas, ([CLS],máxima,##s,[SEP])
pistas, ([CLS],pista,##s,[SEP])
fenómenos, ([CLS],fenómeno,##s,[SEP])
series, ([CLS],serie,##s,[SEP])
secretos, ([CLS],secreto,##s,[SEP])
sentimientos, ([CLS],sentimiento,##s,[SEP])
ejemplos, ([CLS],ejemplo,##s,[SEP])
enfrentamientos, ([CLS],enfrentamiento,##s,[SEP])
cartas, ([CLS],carta,##s,[SEP])
desplazados, ([CLS],desplaz,##ado,##s,[SEP])
viviendas, ([CLS],vivienda,##s,[SEP])
paredes, ([CLS],pared,##es,[SEP])
parientes, ([CLS],pariente,##s,[SEP])
maletas, ([CLS],maleta,##s,[SEP])
garantías, ([CLS],garantía,##s,[SEP])
notas, ([CLS],nota,##s,[SEP])
supervivientes, ([CLS],supervi,##vientes,[SEP])
participantes, ([CLS],participante,##s,[SEP])
tamaños, ([CLS],tamaño,##s,[SEP])
rostros, ([CLS],rostro,##s,[SEP])
nazis, ([CLS],nazi,##s,[SEP])
elegidos, ([CLS],elegido,##s,[SEP])
discursos, ([CLS],discurso,##s,[SEP])
campanas, ([CLS],campana,##s,[SEP])
parroquias, ([CLS],parroquia,##s,[SEP])
barrios, ([CLS],barrio,##s,[SEP])
esposas, ([CLS],esposa,##s,[SEP])
deudas, ([CLS],deuda,##s,[SEP])
familias, ([CLS],familia,##s,[SEP])
becas, ([CLS],beca,##s,[SEP])
presos, ([CLS],preso,##s,[SEP])
ideales, ([CLS],ideal,##es,[SEP])
drogas, ([CLS],droga,##s,[SEP])
vecinos, ([CLS],vecino,##s,[SEP])
conciertos, ([CLS],concierto,##s,[SEP])
tomates, ([CLS],tomate,##s,[SEP])
escombros, ([CLS],esco,##mb,##ro,##s,[SEP])
tiendas, ([CLS],tienda,##s,[SEP])
cajas, ([CLS],caja,##s,[SEP])
sillas, ([CLS],silla,##s,[SEP])
legislativas, ([CLS],legislativa,##s,[SEP])
prendas, ([CLS],prenda,##s,[SEP])
esferas, ([CLS],esfera,##s,[SEP])
muchachos, ([CLS],muchacho,##s,[SEP])
gatos, ([CLS],gato,##s,[SEP])
perros, ([CLS],perro,##s,[SEP])
denuncias, ([CLS],denuncia,##s,[SEP])
torturas, ([CLS],tortura,##s,[SEP])
vacantes, ([CLS],vacante,##s,[SEP])
apellidos, ([CLS],apellido,##s,[SEP])
consejeros, ([CLS],consejero,##s,[SEP])
sucursales, ([CLS],sucursal,##es,[SEP])
entidades, ([CLS],entidad,##es,[SEP])
comandos, ([CLS],comando,##s,[SEP])
atentados, ([CLS],atentado,##s,[SEP])
contactos, ([CLS],contacto,##s,[SEP])
sueldos, ([CLS],sueldo,##s,[SEP])
hijas, ([CLS],hija,##s,[SEP])
partidas, ([CLS],partida,##s,[SEP])
toros, ([CLS],toro,##s,[SEP])
océanos, ([CLS],océano,##s,[SEP])
registros, ([CLS],registro,##s,[SEP])
blancas, ([CLS],blanca,##s,[SEP])
camisas, ([CLS],camisa,##s,[SEP])
álbumes, ([CLS],álbum,##es,[SEP])
cromos, ([CLS],cro,##mos,[SEP])
postales, ([CLS],postal,##es,[SEP])
máscaras, ([CLS],máscara,##s,[SEP])
saludos, ([CLS],saludo,##s,[SEP])
méritos, ([CLS],mérito,##s,[SEP])
cenizas, ([CLS],cen,##izas,[SEP])
iniciales, ([CLS],inicial,##es,[SEP])
cubiertos, ([CLS],cubierto,##s,[SEP])
bodas, ([CLS],boda,##s,[SEP])
muebles, ([CLS],mue,##bles,[SEP])
privilegios, ([CLS],privilegio,##s,[SEP])
dedos, ([CLS],dedo,##s,[SEP])
rusos, ([CLS],ruso,##s,[SEP])
frutas, ([CLS],fruta,##s,[SEP])
labios, ([CLS],lab,##io,##s,[SEP])
razas, ([CLS],raza,##s,[SEP])
cielos, ([CLS],cielo,##s,[SEP])
gracias, ([CLS],gracia,##s,[SEP])
muchachas, ([CLS],muchacha,##s,[SEP])
arbustos, ([CLS],arb,##ustos,[SEP])
vientos, ([CLS],viento,##s,[SEP])
cortinas, ([CLS],cortina,##s,[SEP])
profundidades, ([CLS],profundidad,##es,[SEP])
velas, ([CLS],vela,##s,[SEP])
sabios, ([CLS],sabio,##s,[SEP])
robots, ([CLS],robot,##s,[SEP])
misterios, ([CLS],misterio,##s,[SEP])
guardias, ([CLS],guardia,##s,[SEP])
cuernos, ([CLS],cuer,##no,##s,[SEP])
escritores, ([CLS],escritor,##es,[SEP])
lluvias, ([CLS],lluvia,##s,[SEP])
gallinas, ([CLS],gallina,##s,[SEP])
oradores, ([CLS],orador,##es,[SEP])
cigarrillos, ([CLS],cigarrillo,##s,[SEP])
muestras, ([CLS],muestra,##s,[SEP])
medias, ([CLS],media,##s,[SEP])
platos, ([CLS],plato,##s,[SEP])
trajes, ([CLS],traje,##s,[SEP])
hierbas, ([CLS],hierba,##s,[SEP])
zapatos, ([CLS],zapato,##s,[SEP])
conjuntos, ([CLS],conjunto,##s,[SEP])
tesoros, ([CLS],tesoro,##s,[SEP])
llaves, ([CLS],llave,##s,[SEP])
tierras, ([CLS],tierra,##s,[SEP])
puros, ([CLS],puro,##s,[SEP])
paneles, ([CLS],panel,##es,[SEP])
tramos, ([CLS],tramo,##s,[SEP])
debates, ([CLS],debate,##s,[SEP])
independientes, ([CLS],independiente,##s,[SEP])
alternativas, ([CLS],alternativa,##s,[SEP])
liberales, ([CLS],liberal,##es,[SEP])
minas, ([CLS],mina,##s,[SEP])
convenios, ([CLS],convenio,##s,[SEP])
áreas, ([CLS],área,##s,[SEP])
institutos, ([CLS],instituto,##s,[SEP])
granos, ([CLS],grano,##s,[SEP])
vegetales, ([CLS],vegetal,##es,[SEP])
cultivos, ([CLS],cultivo,##s,[SEP])
patatas, ([CLS],pata,##ta,##s,[SEP])
cereales, ([CLS],cere,##ale,##s,[SEP])
explosivos, ([CLS],explosivo,##s,[SEP])
industrias, ([CLS],industria,##s,[SEP])
controles, ([CLS],control,##es,[SEP])
comerciantes, ([CLS],comerciante,##s,[SEP])
intermediarios, ([CLS],intermediario,##s,[SEP])
incrementos, ([CLS],incremento,##s,[SEP])
medicinas, ([CLS],medicina,##s,[SEP])
quejas, ([CLS],queja,##s,[SEP])
hogares, ([CLS],hogar,##es,[SEP])
bajas, ([CLS],baja,##s,[SEP])
núcleos, ([CLS],núcleo,##s,[SEP])
abusos, ([CLS],abuso,##s,[SEP])
costos, ([CLS],costo,##s,[SEP])
claves, ([CLS],clave,##s,[SEP])
tratados, ([CLS],tratado,##s,[SEP])
capitales, ([CLS],capital,##es,[SEP])
parlamentos, ([CLS],parlamento,##s,[SEP])
capítulos, ([CLS],capítulo,##s,[SEP])
hectáreas, ([CLS],hectá,##reas,[SEP])
planes, ([CLS],plane,##s,[SEP])
comidas, ([CLS],comida,##s,[SEP])
semifinales, ([CLS],semifin,##ale,##s,[SEP])
cursos, ([CLS],curso,##s,[SEP])
electores, ([CLS],elector,##es,[SEP])
beneficiarios, ([CLS],beneficiario,##s,[SEP])
estrategias, ([CLS],estrategia,##s,[SEP])
disciplinas, ([CLS],disciplina,##s,[SEP])
deportes, ([CLS],deporte,##s,[SEP])
marcas, ([CLS],marca,##s,[SEP])
complementos, ([CLS],complemento,##s,[SEP])
cintas, ([CLS],cinta,##s,[SEP])
bicicletas, ([CLS],bicicleta,##s,[SEP])
clubes, ([CLS],club,##es,[SEP])
facilidades, ([CLS],facilidad,##es,[SEP])
firmas, ([CLS],firma,##s,[SEP])
segmentos, ([CLS],segmento,##s,[SEP])
marcos, ([CLS],marco,##s,[SEP])
enseñanzas, ([CLS],enseñanza,##s,[SEP])
foros, ([CLS],foro,##s,[SEP])
actitudes, ([CLS],actitud,##es,[SEP])
diablos, ([CLS],diablo,##s,[SEP])
cheques, ([CLS],cheque,##s,[SEP])
sorpresas, ([CLS],sorpresa,##s,[SEP])
dueños, ([CLS],dueño,##s,[SEP])
primarias, ([CLS],primaria,##s,[SEP])
demócratas, ([CLS],dem,##ócratas,[SEP])
credenciales, ([CLS],cre,##denciales,[SEP])
republicanos, ([CLS],republicano,##s,[SEP])
campañas, ([CLS],campaña,##s,[SEP])
vendedores, ([CLS],vendedor,##es,[SEP])
trámites, ([CLS],trámite,##s,[SEP])
recortes, ([CLS],recor,##te,##s,[SEP])
contribuyentes, ([CLS],contribuyen,##te,##s,[SEP])
náuseas, ([CLS],náu,##sea,##s,[SEP])
amas, ([CLS],ama,##s,[SEP])
restaurantes, ([CLS],restaurante,##s,[SEP])
cuentas, ([CLS],cuenta,##s,[SEP])
ayuntamientos, ([CLS],ayuntamiento,##s,[SEP])
minorías, ([CLS],minoría,##s,[SEP])
activistas, ([CLS],activista,##s,[SEP])
sentencias, ([CLS],sentencia,##s,[SEP])
fases, ([CLS],fase,##s,[SEP])
condenas, ([CLS],condena,##s,[SEP])
citas, ([CLS],cita,##s,[SEP])
localidades, ([CLS],localidad,##es,[SEP])
victorias, ([CLS],victoria,##s,[SEP])
municipios, ([CLS],municipio,##s,[SEP])
preferencias, ([CLS],preferencia,##s,[SEP])
escenarios, ([CLS],escenario,##s,[SEP])
compras, ([CLS],compra,##s,[SEP])
detectives, ([CLS],detective,##s,[SEP])
robos, ([CLS],robo,##s,[SEP])
piratas, ([CLS],pirata,##s,[SEP])
sacas, ([CLS],saca,##s,[SEP])
ofertas, ([CLS],oferta,##s,[SEP])
protestas, ([CLS],protesta,##s,[SEP])
solicitudes, ([CLS],solicitud,##es,[SEP])
maniobras, ([CLS],maniobra,##s,[SEP])
costas, ([CLS],costa,##s,[SEP])
temores, ([CLS],temor,##es,[SEP])
ámbitos, ([CLS],ámbito,##s,[SEP])
normativas, ([CLS],normativa,##s,[SEP])
caras, ([CLS],cara,##s,[SEP])
pensamientos, ([CLS],pensamiento,##s,[SEP])
novedades, ([CLS],novedad,##es,[SEP])
fallas, ([CLS],falla,##s,[SEP])
líneas, ([CLS],línea,##s,[SEP])
medicamentos, ([CLS],medicamento,##s,[SEP])
bolas, ([CLS],bola,##s,[SEP])
ligas, ([CLS],liga,##s,[SEP])
sitios, ([CLS],sitio,##s,[SEP])
encuentros, ([CLS],encuentro,##s,[SEP])
expectativas, ([CLS],expec,##tativas,[SEP])
economías, ([CLS],economía,##s,[SEP])
terrenos, ([CLS],terreno,##s,[SEP])
transportes, ([CLS],transporte,##s,[SEP])
destinos, ([CLS],destino,##s,[SEP])
tarifas, ([CLS],tarifa,##s,[SEP])
visados, ([CLS],visado,##s,[SEP])
pasajes, ([CLS],pasaje,##s,[SEP])
signos, ([CLS],signo,##s,[SEP])
futuros, ([CLS],futuro,##s,[SEP])
terceros, ([CLS],tercero,##s,[SEP])
ríos, ([CLS],río,##s,[SEP])
pinturas, ([CLS],pintura,##s,[SEP])
maestros, ([CLS],maestro,##s,[SEP])
escudos, ([CLS],escudo,##s,[SEP])
espacios, ([CLS],espacio,##s,[SEP])
proveedores, ([CLS],proveedor,##es,[SEP])
fallos, ([CLS],fallo,##s,[SEP])
disputas, ([CLS],disputa,##s,[SEP])
perjuicios, ([CLS],perjuicio,##s,[SEP])
informes, ([CLS],informe,##s,[SEP])
deficiencias, ([CLS],deficiencia,##s,[SEP])
candidaturas, ([CLS],candidatura,##s,[SEP])
militantes, ([CLS],mili,##tante,##s,[SEP])
asambleas, ([CLS],asamblea,##s,[SEP])
horarios, ([CLS],horario,##s,[SEP])
sospechas, ([CLS],sospecha,##s,[SEP])
uniformes, ([CLS],uniforme,##s,[SEP])
armamentos, ([CLS],armamento,##s,[SEP])
disturbios, ([CLS],dist,##ur,##bio,##s,[SEP])
apuestas, ([CLS],apuesta,##s,[SEP])
estupefacientes, ([CLS],estu,##pefacientes,[SEP])
aeronaves, ([CLS],aeronave,##s,[SEP])
traficantes, ([CLS],traficante,##s,[SEP])
pasajeros, ([CLS],pasajero,##s,[SEP])
usuarios, ([CLS],usuario,##s,[SEP])
agricultores, ([CLS],agricul,##tore,##s,[SEP])
dependencias, ([CLS],dependencia,##s,[SEP])
números, ([CLS],número,##s,[SEP])
buques, ([CLS],buque,##s,[SEP])
isleños, ([CLS],isl,##eño,##s,[SEP])
pilotos, ([CLS],piloto,##s,[SEP])
competidores, ([CLS],competi,##dore,##s,[SEP])
centavos, ([CLS],centavo,##s,[SEP])
fríos, ([CLS],frío,##s,[SEP])
asalariados, ([CLS],asalari,##ado,##s,[SEP])
ruinas, ([CLS],ruina,##s,[SEP])
tácticas, ([CLS],táctica,##s,[SEP])
bomberos, ([CLS],bomb,##ero,##s,[SEP])
billetes, ([CLS],billete,##s,[SEP])
reglamentos, ([CLS],reglamento,##s,[SEP])
mandatos, ([CLS],mandato,##s,[SEP])
filas, ([CLS],fila,##s,[SEP])
referencias, ([CLS],referencia,##s,[SEP])
terremotos, ([CLS],terremoto,##s,[SEP])
rutas, ([CLS],ruta,##s,[SEP])
accesos, ([CLS],acceso,##s,[SEP])
ganancias, ([CLS],ganancia,##s,[SEP])
bloques, ([CLS],bloque,##s,[SEP])
marinos, ([CLS],marino,##s,[SEP])
deportistas, ([CLS],deportista,##s,[SEP])
torneos, ([CLS],torneo,##s,[SEP])
engaños, ([CLS],engaño,##s,[SEP])
competencias, ([CLS],competencia,##s,[SEP])
puntas, ([CLS],punta,##s,[SEP])
plazas, ([CLS],plaza,##s,[SEP])
centenares, ([CLS],centen,##ares,[SEP])
columnas, ([CLS],columna,##s,[SEP])
anticipos, ([CLS],anticipo,##s,[SEP])
préstamos, ([CLS],préstamo,##s,[SEP])
contables, ([CLS],contable,##s,[SEP])
polacos, ([CLS],polaco,##s,[SEP])
partidarios, ([CLS],partidario,##s,[SEP])
cortes, ([CLS],corte,##s,[SEP])
contenedores, ([CLS],contenedor,##es,[SEP])
submarinos, ([CLS],submarino,##s,[SEP])
cuerpos, ([CLS],cuerpo,##s,[SEP])
disparidades, ([CLS],dispar,##idad,##es,[SEP])
metas, ([CLS],meta,##s,[SEP])
tasas, ([CLS],tasa,##s,[SEP])
subastas, ([CLS],subasta,##s,[SEP])
tablas, ([CLS],tabla,##s,[SEP])
hispanos, ([CLS],hispano,##s,[SEP])
titulares, ([CLS],titular,##es,[SEP])
esquemas, ([CLS],esquema,##s,[SEP])
pases, ([CLS],pase,##s,[SEP])
inicios, ([CLS],inicio,##s,[SEP])
masas, ([CLS],masa,##s,[SEP])
artistas, ([CLS],artista,##s,[SEP])
diálogos, ([CLS],diálogo,##s,[SEP])
creadores, ([CLS],creador,##es,[SEP])
intérpretes, ([CLS],intérprete,##s,[SEP])
propietarios, ([CLS],propietario,##s,[SEP])
favoritas, ([CLS],favorita,##s,[SEP])
entradas, ([CLS],entrada,##s,[SEP])
atletas, ([CLS],atleta,##s,[SEP])
escolares, ([CLS],escolar,##es,[SEP])
cumbres, ([CLS],cumbre,##s,[SEP])
desarrollos, ([CLS],desarrollo,##s,[SEP])
lazos, ([CLS],lazo,##s,[SEP])
libertades, ([CLS],libertad,##es,[SEP])
desigualdades, ([CLS],desigualdad,##es,[SEP])
desequilibrios, ([CLS],desequilibrio,##s,[SEP])
directivas, ([CLS],directiva,##s,[SEP])
muertes, ([CLS],muerte,##s,[SEP])
yacimientos, ([CLS],yacimiento,##s,[SEP])
mineros, ([CLS],min,##ero,##s,[SEP])
suministros, ([CLS],suministro,##s,[SEP])
suplentes, ([CLS],suplente,##s,[SEP])
colegios, ([CLS],colegio,##s,[SEP])
condados, ([CLS],condado,##s,[SEP])
hoteles, ([CLS],hotel,##es,[SEP])
laterales, ([CLS],lateral,##es,[SEP])
visitas, ([CLS],visita,##s,[SEP])
invitados, ([CLS],invitado,##s,[SEP])
antigüedades, ([CLS],[UNK],[SEP])
catástrofes, ([CLS],catástrofe,##s,[SEP])
mapas, ([CLS],mapa,##s,[SEP])
sinergias, ([CLS],siner,##gias,[SEP])
ponentes, ([CLS],ponente,##s,[SEP])
consejos, ([CLS],consejo,##s,[SEP])
desconocidos, ([CLS],desconocido,##s,[SEP])
agencias, ([CLS],agencia,##s,[SEP])
boletos, ([CLS],boleto,##s,[SEP])
paquetes, ([CLS],paquete,##s,[SEP])
circuitos, ([CLS],circuito,##s,[SEP])
antecedentes, ([CLS],antece,##dente,##s,[SEP])
tíos, ([CLS],tío,##s,[SEP])
abuelos, ([CLS],abuelo,##s,[SEP])
ancianos, ([CLS],anciano,##s,[SEP])
enfermos, ([CLS],enfermo,##s,[SEP])
períodos, ([CLS],período,##s,[SEP])
equipamientos, ([CLS],equipamiento,##s,[SEP])
espectáculos, ([CLS],espectáculo,##s,[SEP])
decenas, ([CLS],decen,##a,##s,[SEP])
fuegos, ([CLS],fuego,##s,[SEP])
trampas, ([CLS],trampa,##s,[SEP])
bibliotecas, ([CLS],biblioteca,##s,[SEP])
rentas, ([CLS],renta,##s,[SEP])
destinatarios, ([CLS],destinatario,##s,[SEP])
lagunas, ([CLS],laguna,##s,[SEP])
donantes, ([CLS],donante,##s,[SEP])
convocatorias, ([CLS],convocatoria,##s,[SEP])
magistrados, ([CLS],magistrado,##s,[SEP])
tratos, ([CLS],trato,##s,[SEP])
cantantes, ([CLS],cantante,##s,[SEP])
pisos, ([CLS],piso,##s,[SEP])
aspirantes, ([CLS],aspira,##n,##te,##s,[SEP])
pilares, ([CLS],pilar,##es,[SEP])
velocidades, ([CLS],velocidad,##es,[SEP])
precedentes, ([CLS],precedente,##s,[SEP])
cuerdas, ([CLS],cuerda,##s,[SEP])
cuencas, ([CLS],cuenca,##s,[SEP])
sexos, ([CLS],sexo,##s,[SEP])
coeficientes, ([CLS],coeficiente,##s,[SEP])
campeonatos, ([CLS],campeonato,##s,[SEP])
pasivos, ([CLS],pasivo,##s,[SEP])
sedes, ([CLS],sede,##s,[SEP])
símbolos, ([CLS],símbolo,##s,[SEP])
baños, ([CLS],baño,##s,[SEP])
compositores, ([CLS],compositor,##es,[SEP])
inspectores, ([CLS],inspector,##es,[SEP])
favoritos, ([CLS],favorito,##s,[SEP])
secuencias, ([CLS],secuencia,##s,[SEP])
cuevas, ([CLS],cueva,##s,[SEP])
hortalizas, ([CLS],hor,##talizas,[SEP])
uvas, ([CLS],uva,##s,[SEP])
manzanas, ([CLS],manzana,##s,[SEP])
combatientes, ([CLS],comba,##tientes,[SEP])
cuotas, ([CLS],cuota,##s,[SEP])
sobrevivientes, ([CLS],sobrevi,##vientes,[SEP])
cruceros, ([CLS],crucero,##s,[SEP])
colegiados, ([CLS],colegi,##ado,##s,[SEP])
ciclos, ([CLS],ciclo,##s,[SEP])
consultas, ([CLS],consulta,##s,[SEP])
neumáticos, ([CLS],neum,##áticos,[SEP])
enmiendas, ([CLS],enmienda,##s,[SEP])
bonos, ([CLS],bono,##s,[SEP])
enteros, ([CLS],entero,##s,[SEP])
marchas, ([CLS],marcha,##s,[SEP])
ajustes, ([CLS],ajuste,##s,[SEP])
combustibles, ([CLS],combustible,##s,[SEP])
fundamentos, ([CLS],fundamento,##s,[SEP])
señores, ([CLS],señor,##es,[SEP])
impactos, ([CLS],impacto,##s,[SEP])
limpias, ([CLS],limpia,##s,[SEP])
pasaportes, ([CLS],pasaporte,##s,[SEP])
asesinatos, ([CLS],asesinato,##s,[SEP])
comunicados, ([CLS],comunicado,##s,[SEP])
hidrocarburos, ([CLS],hidro,##carburos,[SEP])
voluntarios, ([CLS],voluntario,##s,[SEP])
agregados, ([CLS],agregado,##s,[SEP])
gobernadores, ([CLS],gobernador,##es,[SEP])
ritmos, ([CLS],ritmo,##s,[SEP])
contras, ([CLS],contra,##s,[SEP])
aceites, ([CLS],aceite,##s,[SEP])
distancias, ([CLS],distancia,##s,[SEP])
entregas, ([CLS],entrega,##s,[SEP])
multinacionales, ([CLS],multinacional,##es,[SEP])
controversias, ([CLS],controversia,##s,[SEP])
ambigüedades, ([CLS],[UNK],[SEP])
estándares, ([CLS],estándar,##es,[SEP])
editores, ([CLS],editor,##es,[SEP])
hilos, ([CLS],hilo,##s,[SEP])
actas, ([CLS],acta,##s,[SEP])
archivos, ([CLS],archivo,##s,[SEP])
paradas, ([CLS],parada,##s,[SEP])
indicadores, ([CLS],indicador,##es,[SEP])
vínculos, ([CLS],vínculo,##s,[SEP])
fundadores, ([CLS],fundador,##es,[SEP])
formatos, ([CLS],formato,##s,[SEP])
capturas, ([CLS],captura,##s,[SEP])
lotes, ([CLS],lote,##s,[SEP])
auspicios, ([CLS],ausp,##icio,##s,[SEP])
cosechas, ([CLS],cosecha,##s,[SEP])
variantes, ([CLS],variante,##s,[SEP])
carteles, ([CLS],cartel,##es,[SEP])
lados, ([CLS],lado,##s,[SEP])
aeropuertos, ([CLS],aeropuerto,##s,[SEP])
mascotas, ([CLS],mascota,##s,[SEP])
bebidas, ([CLS],bebida,##s,[SEP])
diseños, ([CLS],diseño,##s,[SEP])
placas, ([CLS],placa,##s,[SEP])
medallas, ([CLS],medalla,##s,[SEP])
risas, ([CLS],risa,##s,[SEP])
flores, ([CLS],flor,##es,[SEP])
iglesias, ([CLS],iglesia,##s,[SEP])
monedas, ([CLS],moneda,##s,[SEP])
tuberías, ([CLS],tuber,##ía,##s,[SEP])
rebeldes, ([CLS],rebelde,##s,[SEP])
teatros, ([CLS],teatro,##s,[SEP])
copias, ([CLS],copia,##s,[SEP])
instancias, ([CLS],instancia,##s,[SEP])
cuchillos, ([CLS],cuchillo,##s,[SEP])
estatutos, ([CLS],estatuto,##s,[SEP])
seminarios, ([CLS],seminario,##s,[SEP])
joyas, ([CLS],joya,##s,[SEP])
memorias, ([CLS],memoria,##s,[SEP])
mentiras, ([CLS],mentira,##s,[SEP])
olas, ([CLS],ola,##s,[SEP])
