,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
337,entrevista,entrevista,sing,1,default,6.193260446707427e-07,plural,grandes,s,[MASK] entrevista [MASK],"[CLS] , [MASK] , entrevista , [MASK] , [SEP]",single-token,14.29463397487176
338,entrevista,enkrevistas,plur,5,default,1.712206176307518e-05,singular,grande,s,[MASK] enkrevistas [MASK],"[CLS] , [MASK] , en , ##k , ##re , ##vista , ##s , [MASK] , [SEP]",single-token,10.975142764415631
339,entrevista,enkrevistas,plur,5,default,1.2799639080185443e-05,plural,grandes,s,[MASK] enkrevistas [MASK],"[CLS] , [MASK] , en , ##k , ##re , ##vista , ##s , [MASK] , [SEP]",single-token,11.266093584296755
340,entrevista,entrevista##s,plur,2,artificial,1.4767809375371144e-07,singular,grande,s,[MASK] entrevista##s [MASK],"[CLS] , La , entrevista , ##s , [MASK] , [SEP]",single-token,15.728230974226753
341,entrevista,entrevista##s,plur,2,artificial,3.384428737263079e-06,plural,grandes,s,[MASK] entrevista##s [MASK],"[CLS] , La , entrevista , ##s , [MASK] , [SEP]",single-token,12.59632542883677
342,compromiso,compromiso,sing,1,default,3.267776992288418e-05,singular,grande,s,[MASK] compromiso [MASK],"[CLS] , [MASK] , compromiso , [MASK] , [SEP]",single-token,10.32881553011474
343,compromiso,compromiso,sing,1,default,2.622985675770906e-06,plural,grandes,s,[MASK] compromiso [MASK],"[CLS] , [MASK] , compromiso , [MASK] , [SEP]",single-token,12.851197318104397
344,compromiso,comprommsos,plur,3,default,2.805190206345287e-06,singular,grande,s,[MASK] comprommsos [MASK],"[CLS] , [MASK] , compro , ##mm , ##sos , [MASK] , [SEP]",single-token,12.784039211539826
345,compromiso,comprommsos,plur,3,default,0.0002925380249507725,plural,grandes,s,[MASK] comprommsos [MASK],"[CLS] , [MASK] , compro , ##mm , ##sos , [MASK] , [SEP]",single-token,8.136915899909908
346,compromiso,compromiso##s,plur,2,artificial,3.825696524017985e-07,singular,grande,s,[MASK] compromiso##s [MASK],"[CLS] , El , compromiso , ##s , [MASK] , [SEP]",single-token,14.77635510247513
347,compromiso,compromiso##s,plur,2,artificial,2.3947199224494398e-05,plural,grandes,s,[MASK] compromiso##s [MASK],"[CLS] , El , compromiso , ##s , [MASK] , [SEP]",single-token,10.639659183555507
348,contrato,contrato,sing,1,default,2.6472253011888824e-06,singular,grande,s,[MASK] contrato [MASK],"[CLS] , [MASK] , contrato , [MASK] , [SEP]",single-token,12.841998522667517
349,contrato,contrato,sing,1,default,5.344480200619728e-07,plural,grandes,s,[MASK] contrato [MASK],"[CLS] , [MASK] , contrato , [MASK] , [SEP]",single-token,14.442031360860556
350,contrato,confratos,plur,2,default,6.6936422626895364e-06,singular,grande,s,[MASK] confratos [MASK],"[CLS] , [MASK] , conf , ##ratos , [MASK] , [SEP]",single-token,11.914352398089662
351,contrato,confratos,plur,2,default,0.0005235598655417562,plural,grandes,s,[MASK] confratos [MASK],"[CLS] , [MASK] , conf , ##ratos , [MASK] , [SEP]",single-token,7.554859177856137
352,contrato,contrato##s,plur,2,artificial,9.696868801256642e-07,singular,grande,s,[MASK] contrato##s [MASK],"[CLS] , El , contrato , ##s , [MASK] , [SEP]",single-token,13.846292621555568
353,contrato,contrato##s,plur,2,artificial,3.476371421129443e-05,plural,grandes,s,[MASK] contrato##s [MASK],"[CLS] , El , contrato , ##s , [MASK] , [SEP]",single-token,10.266936410246277
354,año,año,sing,1,default,3.1987497095542494e-06,singular,grande,s,[MASK] año [MASK],"[CLS] , [MASK] , año , [MASK] , [SEP]",single-token,12.652750540272182
355,año,año,sing,1,default,8.530377613169549e-07,plural,grandes,s,[MASK] año [MASK],"[CLS] , [MASK] , año , [MASK] , [SEP]",single-token,13.974462021598747
356,año,añoa,plur,2,default,4.934076059726067e-05,singular,grande,s,[MASK] añoa [MASK],"[CLS] , [MASK] , año , ##a , [MASK] , [SEP]",single-token,9.916760031553006
357,año,añoa,plur,2,default,6.739764558005845e-06,plural,grandes,s,[MASK] añoa [MASK],"[CLS] , [MASK] , año , ##a , [MASK] , [SEP]",single-token,11.907485565696808
358,año,año##s,plur,2,artificial,4.644559226107958e-08,singular,grande,s,[MASK] año##s [MASK],"[CLS] , El , año , ##s , [MASK] , [SEP]",single-token,16.884984268307953
359,año,año##s,plur,2,artificial,2.872306140488945e-06,plural,grandes,s,[MASK] año##s [MASK],"[CLS] , El , año , ##s , [MASK] , [SEP]",single-token,12.760395317581361
360,licencia,licencia,sing,1,default,1.3915969248046167e-05,singular,grande,s,[MASK] licencia [MASK],"[CLS] , [MASK] , licencia , [MASK] , [SEP]",single-token,11.182473510504114
361,licencia,licencia,sing,1,default,2.6143043214688078e-06,plural,grandes,s,[MASK] licencia [MASK],"[CLS] , [MASK] , licencia , [MASK] , [SEP]",single-token,12.854512529695812
362,licencia,licincias,plur,3,default,4.914412329526385e-06,singular,grande,s,[MASK] licincias [MASK],"[CLS] , [MASK] , lici , ##n , ##cias , [MASK] , [SEP]",single-token,12.223338378242934
363,licencia,licincias,plur,3,default,0.0006345639703795314,plural,grandes,s,[MASK] licincias [MASK],"[CLS] , [MASK] , lici , ##n , ##cias , [MASK] , [SEP]",single-token,7.362572455750735
364,licencia,licencia##s,plur,2,artificial,2.5817126925176126e-07,singular,grande,s,[MASK] licencia##s [MASK],"[CLS] , La , licencia , ##s , [MASK] , [SEP]",single-token,15.169642637956173
365,licencia,licencia##s,plur,2,artificial,1.6212357877520844e-05,plural,grandes,s,[MASK] licencia##s [MASK],"[CLS] , La , licencia , ##s , [MASK] , [SEP]",single-token,11.02973677458861
366,paíse,paíse,sing,2,default,8.971993520390242e-05,singular,grande,s,[MASK] paíse [MASK],"[CLS] , [MASK] , país , ##e , [MASK] , [SEP]",single-token,9.318817570516023
367,paíse,paíse,sing,2,default,5.2565937949111685e-06,plural,grandes,s,[MASK] paíse [MASK],"[CLS] , [MASK] , país , ##e , [MASK] , [SEP]",single-token,12.156027308484438
368,paíse,paísee,plur,2,default,0.00017915968783199787,singular,grande,s,[MASK] paísee [MASK],"[CLS] , [MASK] , país , ##ee , [MASK] , [SEP]",single-token,8.627233039024562
369,paíse,paísee,plur,2,default,1.769274240359664e-05,plural,grandes,s,[MASK] paísee [MASK],"[CLS] , [MASK] , país , ##ee , [MASK] , [SEP]",single-token,10.942356036166398
370,paíse,paíse##s,plur,3,artificial,6.19676720816642e-05,singular,grande,s,[MASK] paíse##s [MASK],"[CLS] , El , país , ##e , ##s , [MASK] , [SEP]",single-token,9.688897726942514
371,paíse,paíse##s,plur,3,artificial,2.4958389985840768e-05,plural,grandes,s,[MASK] paíse##s [MASK],"[CLS] , El , país , ##e , ##s , [MASK] , [SEP]",single-token,10.59830052031591
372,jornada,jornada,sing,1,default,1.0286916221957654e-05,singular,grande,s,[MASK] jornada [MASK],"[CLS] , [MASK] , jornada , [MASK] , [SEP]",single-token,11.484637739917986
373,jornada,jornada,sing,1,default,1.853223352554778e-06,plural,grandes,s,[MASK] jornada [MASK],"[CLS] , [MASK] , jornada , [MASK] , [SEP]",single-token,13.19858408227741
374,jornada,jorxadas,plur,4,default,6.8226295297790784e-06,singular,grande,s,[MASK] jorxadas [MASK],"[CLS] , [MASK] , jo , ##r , ##xa , ##das , [MASK] , [SEP]",single-token,11.895265598867473
375,jornada,jorxadas,plur,4,default,0.0006792217609472573,plural,grandes,s,[MASK] jorxadas [MASK],"[CLS] , [MASK] , jo , ##r , ##xa , ##das , [MASK] , [SEP]",single-token,7.294562884394309
376,jornada,jornada##s,plur,2,artificial,1.581317690124706e-07,singular,grande,s,[MASK] jornada##s [MASK],"[CLS] , La , jornada , ##s , [MASK] , [SEP]",single-token,15.659837170396859
377,jornada,jornada##s,plur,2,artificial,1.114949736802373e-05,plural,grandes,s,[MASK] jornada##s [MASK],"[CLS] , La , jornada , ##s , [MASK] , [SEP]",single-token,11.404116140175251
378,principio,principio,sing,1,default,3.860875040118117e-06,singular,grande,s,[MASK] principio [MASK],"[CLS] , [MASK] , principio , [MASK] , [SEP]",single-token,12.464616705847693
379,principio,principio,sing,1,default,9.240702070201223e-07,plural,grandes,s,[MASK] principio [MASK],"[CLS] , [MASK] , principio , [MASK] , [SEP]",single-token,13.894477786567675
380,principio,srincipios,plur,4,default,8.231575520767365e-06,singular,grande,s,[MASK] srincipios [MASK],"[CLS] , [MASK] , sr , ##inc , ##ip , ##ios , [MASK] , [SEP]",single-token,11.707533125294654
381,principio,srincipios,plur,4,default,0.0005765471141785383,plural,grandes,s,[MASK] srincipios [MASK],"[CLS] , [MASK] , sr , ##inc , ##ip , ##ios , [MASK] , [SEP]",single-token,7.458453497086987
382,principio,principio##s,plur,2,artificial,1.5362998965429142e-05,singular,grande,s,[MASK] principio##s [MASK],"[CLS] , El , principio , ##s , [MASK] , [SEP]",single-token,11.083548604157475
383,principio,principio##s,plur,2,artificial,0.00012204254016978666,plural,grandes,s,[MASK] principio##s [MASK],"[CLS] , El , principio , ##s , [MASK] , [SEP]",single-token,9.011140884092935
384,concurso,concurso,sing,1,default,1.5296132914954796e-05,singular,grande,s,[MASK] concurso [MASK],"[CLS] , [MASK] , concurso , [MASK] , [SEP]",single-token,11.087910512169264
385,concurso,concurso,sing,1,default,7.080840987327974e-06,plural,grandes,s,[MASK] concurso [MASK],"[CLS] , [MASK] , concurso , [MASK] , [SEP]",single-token,11.858117873791949
386,concurso,concursof,plur,2,default,3.2514886697754264e-05,singular,grande,s,[MASK] concursof [MASK],"[CLS] , [MASK] , concurso , ##f , [MASK] , [SEP]",single-token,10.333812521263892
387,concurso,concursof,plur,2,default,1.4778239346924238e-05,plural,grandes,s,[MASK] concursof [MASK],"[CLS] , [MASK] , concurso , ##f , [MASK] , [SEP]",single-token,11.122354773564119
388,concurso,concurso##s,plur,2,artificial,1.5874787777647725e-06,singular,grande,s,[MASK] concurso##s [MASK],"[CLS] , El , concurso , ##s , [MASK] , [SEP]",single-token,13.353363474606073
389,concurso,concurso##s,plur,2,artificial,2.677611519175116e-05,plural,grandes,s,[MASK] concurso##s [MASK],"[CLS] , El , concurso , ##s , [MASK] , [SEP]",single-token,10.528000292012248
390,periodista,periodista,sing,1,default,4.03798139814171e-06,singular,grande,s,[MASK] periodista [MASK],"[CLS] , [MASK] , periodista , [MASK] , [SEP]",single-token,12.419765644785153
391,periodista,periodista,sing,1,default,2.3571573137814994e-07,plural,grandes,s,[MASK] periodista [MASK],"[CLS] , [MASK] , periodista , [MASK] , [SEP]",single-token,15.260639286006482
392,periodista,pmriodistas,plur,4,default,2.3233142201206647e-06,singular,grande,s,[MASK] pmriodistas [MASK],"[CLS] , [MASK] , p , ##m , ##rio , ##distas , [MASK] , [SEP]",single-token,12.972515848527651
393,periodista,pmriodistas,plur,4,default,0.0004523256211541593,plural,grandes,s,[MASK] pmriodistas [MASK],"[CLS] , [MASK] , p , ##m , ##rio , ##distas , [MASK] , [SEP]",single-token,7.701108236712592
394,periodista,periodista##s,plur,2,artificial,9.088870456253062e-07,singular,grande,s,[MASK] periodista##s [MASK],"[CLS] , La , periodista , ##s , [MASK] , [SEP]",single-token,13.911045012728511
395,periodista,periodista##s,plur,2,artificial,3.124841896351427e-05,plural,grandes,s,[MASK] periodista##s [MASK],"[CLS] , La , periodista , ##s , [MASK] , [SEP]",single-token,10.373541776229285
396,cliente,cliente,sing,1,default,9.444752322451677e-06,singular,grande,s,[MASK] cliente [MASK],"[CLS] , [MASK] , cliente , [MASK] , [SEP]",single-token,11.570051280493683
397,cliente,cliente,sing,1,default,2.134060110847713e-07,plural,grandes,s,[MASK] cliente [MASK],"[CLS] , [MASK] , cliente , [MASK] , [SEP]",single-token,15.360069330318156
398,cliente,nlientes,plur,4,default,7.603915491927182e-06,singular,grande,s,[MASK] nlientes [MASK],"[CLS] , [MASK] , n , ##lie , ##n , ##tes , [MASK] , [SEP]",single-token,11.786847247033833
399,cliente,nlientes,plur,4,default,0.00042405835120007396,plural,grandes,s,[MASK] nlientes [MASK],"[CLS] , [MASK] , n , ##lie , ##n , ##tes , [MASK] , [SEP]",single-token,7.765639491446293
400,cliente,cliente##s,plur,2,artificial,9.6321980436187e-07,singular,grande,s,[MASK] cliente##s [MASK],"[CLS] , El , cliente , ##s , [MASK] , [SEP]",single-token,13.852984201596305
401,cliente,cliente##s,plur,2,artificial,2.3808737751096487e-05,plural,grandes,s,[MASK] cliente##s [MASK],"[CLS] , El , cliente , ##s , [MASK] , [SEP]",single-token,10.645457912264442
402,tecnología,tecnología,sing,1,default,9.030999535752926e-06,singular,grande,s,[MASK] tecnología [MASK],"[CLS] , [MASK] , tecnología , [MASK] , [SEP]",single-token,11.614847506101556
403,tecnología,tecnología,sing,1,default,3.046679239560035e-06,plural,grandes,s,[MASK] tecnología [MASK],"[CLS] , [MASK] , tecnología , [MASK] , [SEP]",single-token,12.701458334404588
404,tecnología,tecnologíai,plur,2,default,1.5285992049030028e-05,singular,grande,s,[MASK] tecnologíai [MASK],"[CLS] , [MASK] , tecnología , ##i , [MASK] , [SEP]",single-token,11.088573701290908
405,tecnología,tecnologíai,plur,2,default,3.0014725780347362e-05,plural,grandes,s,[MASK] tecnologíai [MASK],"[CLS] , [MASK] , tecnología , ##i , [MASK] , [SEP]",single-token,10.413822437389246
406,tecnología,tecnología##s,plur,2,artificial,4.945389378008258e-07,singular,grande,s,[MASK] tecnología##s [MASK],"[CLS] , La , tecnología , ##s , [MASK] , [SEP]",single-token,14.519639947222592
407,tecnología,tecnología##s,plur,2,artificial,6.605676026083529e-05,plural,grandes,s,[MASK] tecnología##s [MASK],"[CLS] , La , tecnología , ##s , [MASK] , [SEP]",single-token,9.624996181577313
408,ciudadano,ciudadano,sing,1,default,4.2157676034548786e-06,singular,grande,s,[MASK] ciudadano [MASK],"[CLS] , [MASK] , ciudadano , [MASK] , [SEP]",single-token,12.376678870764705
409,ciudadano,ciudadano,sing,1,default,4.976501344344797e-08,plural,grandes,s,[MASK] ciudadano [MASK],"[CLS] , [MASK] , ciudadano , [MASK] , [SEP]",single-token,16.81595364110981
410,ciudadano,ciudadants,plur,3,default,5.313305155141279e-05,singular,grande,s,[MASK] ciudadants [MASK],"[CLS] , [MASK] , ciudad , ##ant , ##s , [MASK] , [SEP]",single-token,9.84271138358871
411,ciudadano,ciudadants,plur,3,default,0.0007261170540004969,plural,grandes,s,[MASK] ciudadants [MASK],"[CLS] , [MASK] , ciudad , ##ant , ##s , [MASK] , [SEP]",single-token,7.2277993247302215
412,ciudadano,ciudadano##s,plur,2,artificial,2.0955362742824946e-06,singular,grande,s,[MASK] ciudadano##s [MASK],"[CLS] , El , ciudadano , ##s , [MASK] , [SEP]",single-token,13.075701059169194
413,ciudadano,ciudadano##s,plur,2,artificial,2.0922541807522066e-05,plural,grandes,s,[MASK] ciudadano##s [MASK],"[CLS] , El , ciudadano , ##s , [MASK] , [SEP]",single-token,10.774683424832652
414,investigadore,investigadore,sing,2,default,8.318964319187216e-06,singular,grande,s,[MASK] investigadore [MASK],"[CLS] , [MASK] , investigador , ##e , [MASK] , [SEP]",single-token,11.696972791746465
415,investigadore,investigadore,sing,2,default,3.3121559681603685e-06,plural,grandes,s,[MASK] investigadore [MASK],"[CLS] , [MASK] , investigador , ##e , [MASK] , [SEP]",single-token,12.617911230714187
416,investigadore,tnvestigadores,plur,4,default,3.3161404644488357e-06,singular,grande,s,[MASK] tnvestigadores [MASK],"[CLS] , [MASK] , t , ##n , ##vesti , ##gadores , [MASK] , [SEP]",single-token,12.616708961983774
417,investigadore,tnvestigadores,plur,4,default,0.00032585571170784533,plural,grandes,s,[MASK] tnvestigadores [MASK],"[CLS] , [MASK] , t , ##n , ##vesti , ##gadores , [MASK] , [SEP]",single-token,8.02905587669797
418,investigadore,investigadore##s,plur,3,artificial,1.1239682180530508e-06,singular,grande,s,[MASK] investigadore##s [MASK],"[CLS] , El , investigador , ##e , ##s , [MASK] , [SEP]",single-token,13.698645082646054
419,investigadore,investigadore##s,plur,3,artificial,1.3671851775143296e-06,plural,grandes,s,[MASK] investigadore##s [MASK],"[CLS] , El , investigador , ##e , ##s , [MASK] , [SEP]",single-token,13.502756546694195
420,tema,tema,sing,1,default,7.265996373462258e-07,singular,grande,s,[MASK] tema [MASK],"[CLS] , [MASK] , tema , [MASK] , [SEP]",single-token,14.134890216270051
421,tema,tema,sing,1,default,1.1661926890838004e-07,plural,grandes,s,[MASK] tema [MASK],"[CLS] , [MASK] , tema , [MASK] , [SEP]",single-token,15.964351320179254
422,tema,vemas,plur,2,default,6.7013235820923e-05,singular,grande,s,[MASK] vemas [MASK],"[CLS] , [MASK] , ve , ##mas , [MASK] , [SEP]",single-token,9.610620408517638
423,tema,vemas,plur,2,default,0.000713220564648509,plural,grandes,s,[MASK] vemas [MASK],"[CLS] , [MASK] , ve , ##mas , [MASK] , [SEP]",single-token,7.245719838054887
424,tema,tema##s,plur,2,artificial,3.1935469451127574e-06,singular,grande,s,[MASK] tema##s [MASK],"[CLS] , El , tema , ##s , [MASK] , [SEP]",single-token,12.65437836384528
425,tema,tema##s,plur,2,artificial,0.00010456173913553357,plural,grandes,s,[MASK] tema##s [MASK],"[CLS] , El , tema , ##s , [MASK] , [SEP]",single-token,9.165732855891322
426,acuerdo,acuerdo,sing,1,default,8.969333293862292e-07,singular,grande,s,[MASK] acuerdo [MASK],"[CLS] , [MASK] , acuerdo , [MASK] , [SEP]",single-token,13.924284303863736
427,acuerdo,acuerdo,sing,1,default,1.0915624670815305e-07,plural,grandes,s,[MASK] acuerdo [MASK],"[CLS] , [MASK] , acuerdo , [MASK] , [SEP]",single-token,16.030485525096505
428,acuerdo,auuerdos,plur,3,default,1.7911628447109251e-06,singular,grande,s,[MASK] auuerdos [MASK],"[CLS] , [MASK] , au , ##uer , ##dos , [MASK] , [SEP]",single-token,13.232645515115664
429,acuerdo,auuerdos,plur,3,default,0.000400588964112103,plural,grandes,s,[MASK] auuerdos [MASK],"[CLS] , [MASK] , au , ##uer , ##dos , [MASK] , [SEP]",single-token,7.822574683509167
430,acuerdo,acuerdo##s,plur,2,artificial,1.1069994343415601e-06,singular,grande,s,[MASK] acuerdo##s [MASK],"[CLS] , El , acuerdo , ##s , [MASK] , [SEP]",single-token,13.713857415221138
431,acuerdo,acuerdo##s,plur,2,artificial,1.6143909306265414e-05,plural,grandes,s,[MASK] acuerdo##s [MASK],"[CLS] , El , acuerdo , ##s , [MASK] , [SEP]",single-token,11.033967712167028
432,científico,científico,sing,1,default,1.34314159367932e-05,singular,grande,s,[MASK] científico [MASK],"[CLS] , [MASK] , científico , [MASK] , [SEP]",single-token,11.217914122101003
433,científico,científico,sing,1,default,1.8552540836935805e-07,plural,grandes,s,[MASK] científico [MASK],"[CLS] , [MASK] , científico , [MASK] , [SEP]",single-token,15.500073991937223
434,científico,bientíficos,plur,3,default,3.821402515313821e-06,singular,grande,s,[MASK] bientíficos [MASK],"[CLS] , [MASK] , bien , ##tí , ##ficos , [MASK] , [SEP]",single-token,12.474893052123369
435,científico,bientíficos,plur,3,default,0.000460202427348122,plural,grandes,s,[MASK] bientíficos [MASK],"[CLS] , [MASK] , bien , ##tí , ##ficos , [MASK] , [SEP]",single-token,7.683844105826458
436,científico,científico##s,plur,2,artificial,8.730878107598983e-06,singular,grande,s,[MASK] científico##s [MASK],"[CLS] , El , científico , ##s , [MASK] , [SEP]",single-token,11.648644608108217
437,científico,científico##s,plur,2,artificial,2.8872645998490043e-05,plural,grandes,s,[MASK] científico##s [MASK],"[CLS] , El , científico , ##s , [MASK] , [SEP]",single-token,10.452615916307384
438,objetivo,objetivo,sing,1,default,1.1991131941613276e-05,singular,grande,s,[MASK] objetivo [MASK],"[CLS] , [MASK] , objetivo , [MASK] , [SEP]",single-token,11.331343186240534
439,objetivo,objetivo,sing,1,default,7.709310239079059e-07,plural,grandes,s,[MASK] objetivo [MASK],"[CLS] , [MASK] , objetivo , [MASK] , [SEP]",single-token,14.075666930539615
440,objetivo,oñjetivos,plur,4,default,2.8604586077563e-07,singular,grande,s,[MASK] oñjetivos [MASK],"[CLS] , [MASK] , o , ##ñ , ##je , ##tivos , [MASK] , [SEP]",single-token,15.067113686619281
441,objetivo,oñjetivos,plur,4,default,7.639742398168892e-05,plural,grandes,s,[MASK] oñjetivos [MASK],"[CLS] , [MASK] , o , ##ñ , ##je , ##tivos , [MASK] , [SEP]",single-token,9.479561579877409
442,objetivo,objetivo##s,plur,2,artificial,3.3521846489747986e-06,singular,grande,s,[MASK] objetivo##s [MASK],"[CLS] , El , objetivo , ##s , [MASK] , [SEP]",single-token,12.605898290651961
443,objetivo,objetivo##s,plur,2,artificial,6.9170564529486e-05,plural,grandes,s,[MASK] objetivo##s [MASK],"[CLS] , El , objetivo , ##s , [MASK] , [SEP]",single-token,9.578935153906324
444,beneficio,beneficio,sing,1,default,0.00013602073886431754,singular,grande,s,[MASK] beneficio [MASK],"[CLS] , [MASK] , beneficio , [MASK] , [SEP]",single-token,8.902703192204498
445,beneficio,beneficio,sing,1,default,8.392947165702935e-06,plural,grandes,s,[MASK] beneficio [MASK],"[CLS] , [MASK] , beneficio , [MASK] , [SEP]",single-token,11.688118827926536
446,beneficio,beneficnos,plur,3,default,3.0068072192079853e-06,singular,grande,s,[MASK] beneficnos [MASK],"[CLS] , [MASK] , benef , ##ic , ##nos , [MASK] , [SEP]",single-token,12.714631766685494
447,beneficio,beneficnos,plur,3,default,0.0001982560643227771,plural,grandes,s,[MASK] beneficnos [MASK],"[CLS] , [MASK] , benef , ##ic , ##nos , [MASK] , [SEP]",single-token,8.525951108647162
448,beneficio,beneficio##s,plur,2,artificial,8.005460585991386e-06,singular,grande,s,[MASK] beneficio##s [MASK],"[CLS] , El , beneficio , ##s , [MASK] , [SEP]",single-token,11.735386675882685
449,beneficio,beneficio##s,plur,2,artificial,0.00010478181502548978,plural,grandes,s,[MASK] beneficio##s [MASK],"[CLS] , El , beneficio , ##s , [MASK] , [SEP]",single-token,9.163630321882943
450,españole,españole,sing,2,default,1.5686353435739875e-05,singular,grande,s,[MASK] españole [MASK],"[CLS] , [MASK] , español , ##e , [MASK] , [SEP]",single-token,11.062719431504913
451,españole,españole,sing,2,default,2.957050924123905e-07,plural,grandes,s,[MASK] españole [MASK],"[CLS] , [MASK] , español , ##e , [MASK] , [SEP]",single-token,15.03390318868608
452,españole,eqpañoles,plur,4,default,1.127939594880445e-05,singular,grande,s,[MASK] eqpañoles [MASK],"[CLS] , [MASK] , e , ##q , ##pañ , ##oles , [MASK] , [SEP]",single-token,11.392532863966151
453,españole,eqpañoles,plur,4,default,0.00030722381779924035,plural,grandes,s,[MASK] eqpañoles [MASK],"[CLS] , [MASK] , e , ##q , ##pañ , ##oles , [MASK] , [SEP]",single-token,8.08793402779763
454,españole,españole##s,plur,3,artificial,1.5223185073409695e-05,singular,grande,s,[MASK] españole##s [MASK],"[CLS] , El , español , ##e , ##s , [MASK] , [SEP]",single-token,11.092690958475037
455,españole,españole##s,plur,3,artificial,7.902076504251454e-06,plural,grandes,s,[MASK] españole##s [MASK],"[CLS] , El , español , ##e , ##s , [MASK] , [SEP]",single-token,11.748384984390524
456,representante,representante,sing,1,default,1.2875299262304907e-06,singular,grande,s,[MASK] representante [MASK],"[CLS] , [MASK] , representante , [MASK] , [SEP]",single-token,13.562784961004482
457,representante,representante,sing,1,default,3.389359903849254e-08,plural,grandes,s,[MASK] representante [MASK],"[CLS] , [MASK] , representante , [MASK] , [SEP]",single-token,17.20003965931207
458,representante,reprpsentantes,plur,5,default,3.769681029552885e-07,singular,grande,s,[MASK] reprpsentantes [MASK],"[CLS] , [MASK] , rep , ##r , ##ps , ##entan , ##tes , [MASK] , [SEP]",single-token,14.791105260623475
459,representante,reprpsentantes,plur,5,default,0.00010883888899115846,plural,grandes,s,[MASK] reprpsentantes [MASK],"[CLS] , [MASK] , rep , ##r , ##ps , ##entan , ##tes , [MASK] , [SEP]",single-token,9.12564185182681
460,representante,representante##s,plur,2,artificial,8.013606134227302e-08,singular,grande,s,[MASK] representante##s [MASK],"[CLS] , El , representante , ##s , [MASK] , [SEP]",single-token,16.33953988016014
461,representante,representante##s,plur,2,artificial,3.226744865969522e-06,plural,grandes,s,[MASK] representante##s [MASK],"[CLS] , El , representante , ##s , [MASK] , [SEP]",single-token,12.644036710316437
462,resultado,resultado,sing,1,default,4.232394712744281e-05,singular,grande,s,[MASK] resultado [MASK],"[CLS] , [MASK] , resultado , [MASK] , [SEP]",single-token,10.070157506156605
463,resultado,resultado,sing,1,default,3.899137027474353e-06,plural,grandes,s,[MASK] resultado [MASK],"[CLS] , [MASK] , resultado , [MASK] , [SEP]",single-token,12.454755304320177
464,resultado,regultados,plur,2,default,7.919566655800736e-07,singular,grande,s,[MASK] regultados [MASK],"[CLS] , [MASK] , regul , ##tados , [MASK] , [SEP]",single-token,14.04875916180559
465,resultado,regultados,plur,2,default,0.00011506890587043017,plural,grandes,s,[MASK] regultados [MASK],"[CLS] , [MASK] , regul , ##tados , [MASK] , [SEP]",single-token,9.069979427556573
466,resultado,resultado##s,plur,2,artificial,6.1671466937696096e-06,singular,grande,s,[MASK] resultado##s [MASK],"[CLS] , El , resultado , ##s , [MASK] , [SEP]",single-token,11.996274275344744
467,resultado,resultado##s,plur,2,artificial,9.968745143851265e-05,plural,grandes,s,[MASK] resultado##s [MASK],"[CLS] , El , resultado , ##s , [MASK] , [SEP]",single-token,9.213470752122406
468,efecto,efecto,sing,1,default,1.413897734892089e-05,singular,grande,s,[MASK] efecto [MASK],"[CLS] , [MASK] , efecto , [MASK] , [SEP]",single-token,11.166575223384223
469,efecto,efecto,sing,1,default,2.736380508849834e-07,plural,grandes,s,[MASK] efecto [MASK],"[CLS] , [MASK] , efecto , [MASK] , [SEP]",single-token,15.111459585996014
470,efecto,efectvs,plur,3,default,6.419454621209297e-06,singular,grande,s,[MASK] efectvs [MASK],"[CLS] , [MASK] , efec , ##t , ##vs , [MASK] , [SEP]",single-token,11.956177393838257
471,efecto,efectvs,plur,3,default,0.00010643475252436474,plural,grandes,s,[MASK] efectvs [MASK],"[CLS] , [MASK] , efec , ##t , ##vs , [MASK] , [SEP]",single-token,9.147978412916316
472,efecto,efecto##s,plur,2,artificial,3.8932234929234255e-06,singular,grande,s,[MASK] efecto##s [MASK],"[CLS] , El , efecto , ##s , [MASK] , [SEP]",single-token,12.456273082064333
473,efecto,efecto##s,plur,2,artificial,7.122821261873469e-05,plural,grandes,s,[MASK] efecto##s [MASK],"[CLS] , El , efecto , ##s , [MASK] , [SEP]",single-token,9.549621573385371
474,ayuda,ayuda,sing,1,default,2.5619643565732986e-05,singular,grande,s,[MASK] ayuda [MASK],"[CLS] , [MASK] , ayuda , [MASK] , [SEP]",single-token,10.572151173937
475,ayuda,ayuda,sing,1,default,4.7057942538231146e-06,plural,grandes,s,[MASK] ayuda [MASK],"[CLS] , [MASK] , ayuda , [MASK] , [SEP]",single-token,12.266715988584439
476,ayuda,ayudaa,plur,2,default,1.6645208233967423e-05,singular,grande,s,[MASK] ayudaa [MASK],"[CLS] , [MASK] , ayuda , ##a , [MASK] , [SEP]",single-token,11.003388176714102
477,ayuda,ayudaa,plur,2,default,3.4290119401703123e-06,plural,grandes,s,[MASK] ayudaa [MASK],"[CLS] , [MASK] , ayuda , ##a , [MASK] , [SEP]",single-token,12.583238402375143
478,ayuda,ayuda##s,plur,2,artificial,1.0211383738578661e-07,singular,grande,s,[MASK] ayuda##s [MASK],"[CLS] , La , ayuda , ##s , [MASK] , [SEP]",single-token,16.097177593184252
