,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
822,sonrisa,sonrisa,sing,1,default,0.003182812361046672,singular,es,s, [MASK] sonrisa [MASK],"[CLS] , [MASK] , sonrisa , [MASK] , [SEP]",morphemic,5.749990082766453
823,sonrisa,sonrisa,sing,1,default,0.00016989347932394594,plural,son,s, [MASK] sonrisa [MASK],"[CLS] , [MASK] , sonrisa , [MASK] , [SEP]",morphemic,8.680338909517037
824,sonrisa,synrisas,plur,3,default,0.003621303243562579,singular,es,s, [MASK] synrisas [MASK],"[CLS] , [MASK] , s , ##yn , ##risas , [MASK] , [SEP]",morphemic,5.620921305899379
825,sonrisa,synrisas,plur,3,default,0.0033936884719878435,plural,son,s, [MASK] synrisas [MASK],"[CLS] , [MASK] , s , ##yn , ##risas , [MASK] , [SEP]",morphemic,5.6858379042473794
826,sonrisa,sonrisa##s,plur,2,artificial,0.0025825153570622206,singular,es,s, [MASK] sonrisa##s [MASK],"[CLS] , La , sonrisa , ##s , [MASK] , [SEP]",morphemic,5.95899141040066
827,sonrisa,sonrisa##s,plur,2,artificial,0.0052449400536715984,plural,son,s, [MASK] sonrisa##s [MASK],"[CLS] , La , sonrisa , ##s , [MASK] , [SEP]",morphemic,5.250491466432441
828,recomendado,recomendado,sing,1,default,0.0011475681094452739,singular,es,s, [MASK] recomendado [MASK],"[CLS] , [MASK] , recomendado , [MASK] , [SEP]",morphemic,6.770110263154586
829,recomendado,recomendado,sing,1,default,1.1956313755945303e-05,plural,son,s, [MASK] recomendado [MASK],"[CLS] , [MASK] , recomendado , [MASK] , [SEP]",morphemic,11.334251071335448
830,recomendado,recomensados,plur,3,default,0.0003891845990438014,singular,es,s, [MASK] recomensados [MASK],"[CLS] , [MASK] , recomen , ##sado , ##s , [MASK] , [SEP]",morphemic,7.851456779237523
831,recomendado,recomensados,plur,3,default,0.01617605984210968,plural,son,s, [MASK] recomensados [MASK],"[CLS] , [MASK] , recomen , ##sado , ##s , [MASK] , [SEP]",morphemic,4.124222917272828
832,recomendado,recomendado##s,plur,2,artificial,0.00580091355368495,singular,es,s, [MASK] recomendado##s [MASK],"[CLS] , El , recomendado , ##s , [MASK] , [SEP]",morphemic,5.149739864577018
833,recomendado,recomendado##s,plur,2,artificial,0.02602531388401985,plural,son,s, [MASK] recomendado##s [MASK],"[CLS] , El , recomendado , ##s , [MASK] , [SEP]",morphemic,3.64868560368852
834,afortunado,afortunado,sing,1,default,0.011782653629779816,singular,es,s, [MASK] afortunado [MASK],"[CLS] , [MASK] , afortunado , [MASK] , [SEP]",morphemic,4.441126860441309
835,afortunado,afortunado,sing,1,default,6.609582487726584e-05,plural,son,s, [MASK] afortunado [MASK],"[CLS] , [MASK] , afortunado , [MASK] , [SEP]",morphemic,9.624404976834287
836,afortunado,afcrtunados,plur,6,default,0.00044614175567403436,singular,es,s, [MASK] afcrtunados [MASK],"[CLS] , [MASK] , af , ##c , ##r , ##tu , ##nado , ##s , [MASK] , [SEP]",morphemic,7.714873818609797
837,afortunado,afcrtunados,plur,6,default,0.007030006032437086,plural,son,s, [MASK] afcrtunados [MASK],"[CLS] , [MASK] , af , ##c , ##r , ##tu , ##nado , ##s , [MASK] , [SEP]",morphemic,4.957567715060773
838,afortunado,afortunado##s,plur,2,artificial,0.004851866979151964,singular,es,s, [MASK] afortunado##s [MASK],"[CLS] , El , afortunado , ##s , [MASK] , [SEP]",morphemic,5.328391703949694
839,afortunado,afortunado##s,plur,2,artificial,0.013509168289601803,plural,son,s, [MASK] afortunado##s [MASK],"[CLS] , El , afortunado , ##s , [MASK] , [SEP]",morphemic,4.304386691480819
840,tic,tic,sing,1,default,0.0015446775360032916,singular,es,s, [MASK] tic [MASK],"[CLS] , [MASK] , tic , [MASK] , [SEP]",morphemic,6.47294010497732
841,tic,tic,sing,1,default,0.0003259482327848673,plural,son,s, [MASK] tic [MASK],"[CLS] , [MASK] , tic , [MASK] , [SEP]",morphemic,8.028771984345294
842,tic,ticd,plur,2,default,0.0029382752254605293,singular,es,s, [MASK] ticd [MASK],"[CLS] , [MASK] , tic , ##d , [MASK] , [SEP]",morphemic,5.82993252778931
843,tic,ticd,plur,2,default,0.0004189897736068815,plural,son,s, [MASK] ticd [MASK],"[CLS] , [MASK] , tic , ##d , [MASK] , [SEP]",morphemic,7.777664045006138
844,tic,tic##s,plur,2,artificial,0.011384370736777782,singular,es,s, [MASK] tic##s [MASK],"[CLS] , El , tic , ##s , [MASK] , [SEP]",morphemic,4.475513852247545
845,tic,tic##s,plur,2,artificial,0.0016183570260182023,plural,son,s, [MASK] tic##s [MASK],"[CLS] , El , tic , ##s , [MASK] , [SEP]",morphemic,6.4263438258380985
846,fusile,fusile,sing,2,default,0.001104639028199017,singular,es,s, [MASK] fusile [MASK],"[CLS] , [MASK] , fusil , ##e , [MASK] , [SEP]",morphemic,6.808236668694224
847,fusile,fusile,sing,2,default,3.372010542079806e-05,plural,son,s, [MASK] fusile [MASK],"[CLS] , [MASK] , fusil , ##e , [MASK] , [SEP]",morphemic,10.29741629847732
848,fusile,fuskles,plur,4,default,0.003074388485401869,singular,es,s, [MASK] fuskles [MASK],"[CLS] , [MASK] , fu , ##s , ##k , ##les , [MASK] , [SEP]",morphemic,5.784649264036205
849,fusile,fuskles,plur,4,default,0.005577616393566132,plural,son,s, [MASK] fuskles [MASK],"[CLS] , [MASK] , fu , ##s , ##k , ##les , [MASK] , [SEP]",morphemic,5.188993763463651
850,fusile,fusile##s,plur,3,artificial,0.03149356320500374,singular,es,s, [MASK] fusile##s [MASK],"[CLS] , El , fusil , ##e , ##s , [MASK] , [SEP]",morphemic,3.4579720967296574
851,fusile,fusile##s,plur,3,artificial,0.016368115320801735,plural,son,s, [MASK] fusile##s [MASK],"[CLS] , El , fusil , ##e , ##s , [MASK] , [SEP]",morphemic,4.112420024294159
852,casco,casco,sing,1,default,0.005509842652827501,singular,es,s, [MASK] casco [MASK],"[CLS] , [MASK] , casco , [MASK] , [SEP]",morphemic,5.201219212880689
853,casco,casco,sing,1,default,0.00015006914327386767,plural,son,s, [MASK] casco [MASK],"[CLS] , [MASK] , casco , [MASK] , [SEP]",morphemic,8.804414414916094
854,casco,cascou,plur,2,default,0.007262976840138435,singular,es,s, [MASK] cascou [MASK],"[CLS] , [MASK] , casco , ##u , [MASK] , [SEP]",morphemic,4.924965501109103
855,casco,cascou,plur,2,default,0.00016801482706796378,plural,son,s, [MASK] cascou [MASK],"[CLS] , [MASK] , casco , ##u , [MASK] , [SEP]",morphemic,8.69145832609845
856,casco,casco##s,plur,2,artificial,0.005814762786030769,singular,es,s, [MASK] casco##s [MASK],"[CLS] , El , casco , ##s , [MASK] , [SEP]",morphemic,5.14735528730347
857,casco,casco##s,plur,2,artificial,0.0184620413929224,plural,son,s, [MASK] casco##s [MASK],"[CLS] , El , casco , ##s , [MASK] , [SEP]",morphemic,3.9920384713561123
858,ídolo,ídolo,sing,1,default,0.013088910840451717,singular,es,s, [MASK] ídolo [MASK],"[CLS] , [MASK] , ídolo , [MASK] , [SEP]",morphemic,4.335989907987969
859,ídolo,ídolo,sing,1,default,0.0003745878639165312,plural,son,s, [MASK] ídolo [MASK],"[CLS] , [MASK] , ídolo , [MASK] , [SEP]",morphemic,7.889684165925621
860,ídolo,ídoloy,plur,2,default,0.007890896871685982,singular,es,s, [MASK] ídoloy [MASK],"[CLS] , [MASK] , ídolo , ##y , [MASK] , [SEP]",morphemic,4.84204547863446
861,ídolo,ídoloy,plur,2,default,0.0004882322682533413,plural,son,s, [MASK] ídoloy [MASK],"[CLS] , [MASK] , ídolo , ##y , [MASK] , [SEP]",morphemic,7.624719305808403
862,ídolo,ídolo##s,plur,2,artificial,0.0011017079232260585,singular,es,s, [MASK] ídolo##s [MASK],"[CLS] , El , ídolo , ##s , [MASK] , [SEP]",morphemic,6.8108936458259635
863,ídolo,ídolo##s,plur,2,artificial,0.004356828518211842,plural,son,s, [MASK] ídolo##s [MASK],"[CLS] , El , ídolo , ##s , [MASK] , [SEP]",morphemic,5.436010890387759
864,huelga,huelga,sing,1,default,0.004650383722037077,singular,es,s, [MASK] huelga [MASK],"[CLS] , [MASK] , huelga , [MASK] , [SEP]",morphemic,5.370805541919343
865,huelga,huelga,sing,1,default,9.533212141832337e-05,plural,son,s, [MASK] huelga [MASK],"[CLS] , [MASK] , huelga , [MASK] , [SEP]",morphemic,9.258143748288544
866,huelga,huepgas,plur,3,default,0.00029644599999301136,singular,es,s, [MASK] huepgas [MASK],"[CLS] , [MASK] , hue , ##p , ##gas , [MASK] , [SEP]",morphemic,8.12364548092601
867,huelga,huepgas,plur,3,default,0.0028106626123189926,plural,son,s, [MASK] huepgas [MASK],"[CLS] , [MASK] , hue , ##p , ##gas , [MASK] , [SEP]",morphemic,5.8743350183384075
868,huelga,huelga##s,plur,2,artificial,0.00018731915042735636,singular,es,s, [MASK] huelga##s [MASK],"[CLS] , La , huelga , ##s , [MASK] , [SEP]",morphemic,8.58269670906731
869,huelga,huelga##s,plur,2,artificial,0.0008135635871440172,plural,son,s, [MASK] huelga##s [MASK],"[CLS] , La , huelga , ##s , [MASK] , [SEP]",morphemic,7.11408646946252
870,pionero,pionero,sing,1,default,0.003669185796752572,singular,es,s, [MASK] pionero [MASK],"[CLS] , [MASK] , pionero , [MASK] , [SEP]",morphemic,5.607785495274734
871,pionero,pionero,sing,1,default,3.4566761314636096e-05,plural,son,s, [MASK] pionero [MASK],"[CLS] , [MASK] , pionero , [MASK] , [SEP]",morphemic,10.272617993272316
872,pionero,pioheros,plur,3,default,0.000634604599326849,singular,es,s, [MASK] pioheros [MASK],"[CLS] , [MASK] , pi , ##oh , ##eros , [MASK] , [SEP]",morphemic,7.362508431241618
873,pionero,pioheros,plur,3,default,0.006257510744035244,plural,son,s, [MASK] pioheros [MASK],"[CLS] , [MASK] , pi , ##oh , ##eros , [MASK] , [SEP]",morphemic,5.073972817674562
874,pionero,pionero##s,plur,2,artificial,0.0017098421230912209,singular,es,s, [MASK] pionero##s [MASK],"[CLS] , El , pionero , ##s , [MASK] , [SEP]",morphemic,6.371354238407495
875,pionero,pionero##s,plur,2,artificial,0.012391036376357079,plural,son,s, [MASK] pionero##s [MASK],"[CLS] , El , pionero , ##s , [MASK] , [SEP]",morphemic,4.390781940644151
876,estanque,estanque,sing,1,default,0.003746581729501486,singular,es,s, [MASK] estanque [MASK],"[CLS] , [MASK] , estanque , [MASK] , [SEP]",morphemic,5.586911393503552
877,estanque,estanque,sing,1,default,5.2819494158029556e-05,plural,son,s, [MASK] estanque [MASK],"[CLS] , [MASK] , estanque , [MASK] , [SEP]",morphemic,9.84863022785395
878,estanque,essanques,plur,3,default,0.005843113176524639,singular,es,s, [MASK] essanques [MASK],"[CLS] , [MASK] , es , ##san , ##ques , [MASK] , [SEP]",morphemic,5.142491546005668
879,estanque,essanques,plur,3,default,0.01866305246949196,plural,son,s, [MASK] essanques [MASK],"[CLS] , [MASK] , es , ##san , ##ques , [MASK] , [SEP]",morphemic,3.9812095133672134
880,estanque,estanque##s,plur,2,artificial,0.0013585564447566867,singular,es,s, [MASK] estanque##s [MASK],"[CLS] , El , estanque , ##s , [MASK] , [SEP]",morphemic,6.6013325806369965
881,estanque,estanque##s,plur,2,artificial,0.02400706335902214,plural,son,s, [MASK] estanque##s [MASK],"[CLS] , El , estanque , ##s , [MASK] , [SEP]",morphemic,3.7294071853079687
882,rana,rana,sing,1,default,0.001886314945295453,singular,es,s, [MASK] rana [MASK],"[CLS] , [MASK] , rana , [MASK] , [SEP]",morphemic,6.27313011756947
883,rana,rana,sing,1,default,4.910807547275908e-05,plural,son,s, [MASK] rana [MASK],"[CLS] , [MASK] , rana , [MASK] , [SEP]",morphemic,9.921487066773865
884,rana,ralas,plur,2,default,0.0002549470809753984,singular,es,s, [MASK] ralas [MASK],"[CLS] , [MASK] , ral , ##as , [MASK] , [SEP]",morphemic,8.274454559928936
885,rana,ralas,plur,2,default,0.0014056968502700329,plural,son,s, [MASK] ralas [MASK],"[CLS] , [MASK] , ral , ##as , [MASK] , [SEP]",morphemic,6.567222120313398
886,rana,rana##s,plur,2,artificial,0.00020954704086761922,singular,es,s, [MASK] rana##s [MASK],"[CLS] , La , rana , ##s , [MASK] , [SEP]",morphemic,8.470562305059548
887,rana,rana##s,plur,2,artificial,0.005542302504181862,plural,son,s, [MASK] rana##s [MASK],"[CLS] , La , rana , ##s , [MASK] , [SEP]",morphemic,5.195345250093457
888,despido,despido,sing,1,default,0.0033712422009557486,singular,es,s, [MASK] despido [MASK],"[CLS] , [MASK] , despido , [MASK] , [SEP]",morphemic,5.692473996911379
889,despido,despido,sing,1,default,5.57461244170554e-05,plural,son,s, [MASK] despido [MASK],"[CLS] , [MASK] , despido , [MASK] , [SEP]",morphemic,9.79470266722334
890,despido,despidfs,plur,3,default,0.006719624623656273,singular,es,s, [MASK] despidfs [MASK],"[CLS] , [MASK] , despi , ##df , ##s , [MASK] , [SEP]",morphemic,5.002722985582243
891,despido,despidfs,plur,3,default,0.004266123753041029,plural,son,s, [MASK] despidfs [MASK],"[CLS] , [MASK] , despi , ##df , ##s , [MASK] , [SEP]",morphemic,5.457049650202064
892,despido,despido##s,plur,2,artificial,0.0016962789231911302,singular,es,s, [MASK] despido##s [MASK],"[CLS] , El , despido , ##s , [MASK] , [SEP]",morphemic,6.379318295705662
893,despido,despido##s,plur,2,artificial,0.01343453023582697,plural,son,s, [MASK] despido##s [MASK],"[CLS] , El , despido , ##s , [MASK] , [SEP]",morphemic,4.309927003225515
894,encargo,encargo,sing,1,default,0.0040268078446388245,singular,es,s, [MASK] encargo [MASK],"[CLS] , [MASK] , encargo , [MASK] , [SEP]",morphemic,5.514781315003517
895,encargo,encargo,sing,1,default,8.694943971931934e-05,plural,son,s, [MASK] encargo [MASK],"[CLS] , [MASK] , encargo , [MASK] , [SEP]",morphemic,9.350183760895849
896,encargo,encarzos,plur,2,default,0.0004651248746085912,singular,es,s, [MASK] encarzos [MASK],"[CLS] , [MASK] , encar , ##zos , [MASK] , [SEP]",morphemic,7.6732046408839985
897,encargo,encarzos,plur,2,default,0.007593151181936264,plural,son,s, [MASK] encarzos [MASK],"[CLS] , [MASK] , encar , ##zos , [MASK] , [SEP]",morphemic,4.88050859825042
898,encargo,encargo##s,plur,2,artificial,0.0015923974569886923,singular,es,s, [MASK] encargo##s [MASK],"[CLS] , El , encargo , ##s , [MASK] , [SEP]",morphemic,6.442514563807051
899,encargo,encargo##s,plur,2,artificial,0.009744147770106792,plural,son,s, [MASK] encargo##s [MASK],"[CLS] , El , encargo , ##s , [MASK] , [SEP]",morphemic,4.631088402888742
900,pasillo,pasillo,sing,1,default,0.003369197715073824,singular,es,s, [MASK] pasillo [MASK],"[CLS] , [MASK] , pasillo , [MASK] , [SEP]",morphemic,5.693080629703925
901,pasillo,pasillo,sing,1,default,7.26038560969755e-05,plural,son,s, [MASK] pasillo [MASK],"[CLS] , [MASK] , pasillo , [MASK] , [SEP]",morphemic,9.530492523260628
902,pasillo,pasiloos,plur,3,default,0.0006415590178221464,singular,es,s, [MASK] pasiloos [MASK],"[CLS] , [MASK] , pas , ##ilo , ##os , [MASK] , [SEP]",morphemic,7.351609378417544
903,pasillo,pasiloos,plur,3,default,0.0063506197184324265,plural,son,s, [MASK] pasiloos [MASK],"[CLS] , [MASK] , pas , ##ilo , ##os , [MASK] , [SEP]",morphemic,5.059202877385543
904,pasillo,pasillo##s,plur,2,artificial,0.004067639354616404,singular,es,s, [MASK] pasillo##s [MASK],"[CLS] , El , pasillo , ##s , [MASK] , [SEP]",morphemic,5.504692458949931
905,pasillo,pasillo##s,plur,2,artificial,0.009005401283502579,plural,son,s, [MASK] pasillo##s [MASK],"[CLS] , El , pasillo , ##s , [MASK] , [SEP]",morphemic,4.709930739048078
906,respeto,respeto,sing,1,default,0.001698691165074706,singular,es,s, [MASK] respeto [MASK],"[CLS] , [MASK] , respeto , [MASK] , [SEP]",morphemic,6.377897227344642
907,respeto,respeto,sing,1,default,5.413459803094156e-05,plural,son,s, [MASK] respeto [MASK],"[CLS] , [MASK] , respeto , [MASK] , [SEP]",morphemic,9.824037056537163
908,respeto,respetoa,plur,2,default,0.006162426434457302,singular,es,s, [MASK] respetoa [MASK],"[CLS] , [MASK] , respeto , ##a , [MASK] , [SEP]",morphemic,5.089284677298002
909,respeto,respetoa,plur,2,default,0.00021471967920660973,plural,son,s, [MASK] respetoa [MASK],"[CLS] , [MASK] , respeto , ##a , [MASK] , [SEP]",morphemic,8.446177198190039
910,respeto,respeto##s,plur,2,artificial,0.010232661850750446,singular,es,s, [MASK] respeto##s [MASK],"[CLS] , El , respeto , ##s , [MASK] , [SEP]",morphemic,4.582170532400507
911,respeto,respeto##s,plur,2,artificial,0.014033312909305096,plural,son,s, [MASK] respeto##s [MASK],"[CLS] , El , respeto , ##s , [MASK] , [SEP]",morphemic,4.266321282356906
912,vaquero,vaquero,sing,1,default,0.006466062739491463,singular,es,s, [MASK] vaquero [MASK],"[CLS] , [MASK] , vaquero , [MASK] , [SEP]",morphemic,5.0411878967424455
913,vaquero,vaquero,sing,1,default,2.9605726012960076e-05,plural,son,s, [MASK] vaquero [MASK],"[CLS] , [MASK] , vaquero , [MASK] , [SEP]",morphemic,10.427542768958812
914,vaquero,vpqueros,plur,3,default,0.00045746302930638194,singular,es,s, [MASK] vpqueros [MASK],"[CLS] , [MASK] , v , ##p , ##queros , [MASK] , [SEP]",morphemic,7.689814486773297
915,vaquero,vpqueros,plur,3,default,0.004921618849039078,plural,son,s, [MASK] vpqueros [MASK],"[CLS] , [MASK] , v , ##p , ##queros , [MASK] , [SEP]",morphemic,5.314117768240317
916,vaquero,vaquero##s,plur,2,artificial,0.005996350664645433,singular,es,s, [MASK] vaquero##s [MASK],"[CLS] , El , vaquero , ##s , [MASK] , [SEP]",morphemic,5.116604217355552
917,vaquero,vaquero##s,plur,2,artificial,0.008645295165479183,plural,son,s, [MASK] vaquero##s [MASK],"[CLS] , El , vaquero , ##s , [MASK] , [SEP]",morphemic,4.750740017517168
918,reflejo,reflejo,sing,1,default,0.009833809919655323,singular,es,s, [MASK] reflejo [MASK],"[CLS] , [MASK] , reflejo , [MASK] , [SEP]",morphemic,4.621928839073305
919,reflejo,reflejo,sing,1,default,0.0007329381187446415,plural,son,s, [MASK] reflejo [MASK],"[CLS] , [MASK] , reflejo , [MASK] , [SEP]",morphemic,7.218449281544979
920,reflejo,rmflejos,plur,4,default,0.0006918298313394189,singular,es,s, [MASK] rmflejos [MASK],"[CLS] , [MASK] , r , ##m , ##fle , ##jos , [MASK] , [SEP]",morphemic,7.276170541056097
921,reflejo,rmflejos,plur,4,default,0.0030315229669213295,plural,son,s, [MASK] rmflejos [MASK],"[CLS] , [MASK] , r , ##m , ##fle , ##jos , [MASK] , [SEP]",morphemic,5.798690156389704
922,reflejo,reflejo##s,plur,2,artificial,0.018547186627984047,singular,es,s, [MASK] reflejo##s [MASK],"[CLS] , El , reflejo , ##s , [MASK] , [SEP]",morphemic,3.9874371656905
923,reflejo,reflejo##s,plur,2,artificial,0.015297476202249527,plural,son,s, [MASK] reflejo##s [MASK],"[CLS] , El , reflejo , ##s , [MASK] , [SEP]",morphemic,4.180067418291509
924,señoría,señoría,sing,1,default,0.00026477943174540997,singular,es,s, [MASK] señoría [MASK],"[CLS] , [MASK] , señoría , [MASK] , [SEP]",morphemic,8.23661341159571
925,señoría,señoría,sing,1,default,1.9822193735308247e-06,plural,son,s, [MASK] señoría [MASK],"[CLS] , [MASK] , señoría , [MASK] , [SEP]",morphemic,13.131293445269762
926,señoría,señoríañ,plur,2,default,0.009186589159071445,singular,es,s, [MASK] señoríañ [MASK],"[CLS] , [MASK] , señoría , ##ñ , [MASK] , [SEP]",morphemic,4.690010558506478
927,señoría,señoríañ,plur,2,default,0.0002341909712413326,plural,son,s, [MASK] señoríañ [MASK],"[CLS] , [MASK] , señoría , ##ñ , [MASK] , [SEP]",morphemic,8.359373659032544
928,señoría,señoría##s,plur,2,artificial,0.00018678215565159917,singular,es,s, [MASK] señoría##s [MASK],"[CLS] , La , señoría , ##s , [MASK] , [SEP]",morphemic,8.585567563222845
929,señoría,señoría##s,plur,2,artificial,0.00961347483098507,plural,son,s, [MASK] señoría##s [MASK],"[CLS] , La , señoría , ##s , [MASK] , [SEP]",morphemic,4.644589536446008
930,secuestro,secuestro,sing,1,default,0.0027668201364576817,singular,es,s, [MASK] secuestro [MASK],"[CLS] , [MASK] , secuestro , [MASK] , [SEP]",morphemic,5.890056583377353
931,secuestro,secuestro,sing,1,default,5.979694833513349e-05,plural,son,s, [MASK] secuestro [MASK],"[CLS] , [MASK] , secuestro , [MASK] , [SEP]",morphemic,9.724555929494882
932,secuestro,sekuestros,plur,4,default,0.0021163972560316324,singular,es,s, [MASK] sekuestros [MASK],"[CLS] , [MASK] , se , ##k , ##ues , ##tros , [MASK] , [SEP]",morphemic,6.158040043461488
933,secuestro,sekuestros,plur,4,default,0.0026599594857543707,plural,son,s, [MASK] sekuestros [MASK],"[CLS] , [MASK] , se , ##k , ##ues , ##tros , [MASK] , [SEP]",morphemic,5.92944438722393
934,secuestro,secuestro##s,plur,2,artificial,0.0010823088232427835,singular,es,s, [MASK] secuestro##s [MASK],"[CLS] , El , secuestro , ##s , [MASK] , [SEP]",morphemic,6.828658720388556
935,secuestro,secuestro##s,plur,2,artificial,0.003817623248323798,plural,son,s, [MASK] secuestro##s [MASK],"[CLS] , El , secuestro , ##s , [MASK] , [SEP]",morphemic,5.568127236304545
936,pronóstico,pronóstico,sing,1,default,0.023518681526184082,singular,es,s, [MASK] pronóstico [MASK],"[CLS] , [MASK] , pronóstico , [MASK] , [SEP]",morphemic,3.7499602150831954
937,pronóstico,pronóstico,sing,1,default,0.00165461003780365,plural,son,s, [MASK] pronóstico [MASK],"[CLS] , [MASK] , pronóstico , [MASK] , [SEP]",morphemic,6.404189924622187
938,pronóstico,pronótticos,plur,4,default,0.0007936519687063992,singular,es,s, [MASK] pronótticos [MASK],"[CLS] , [MASK] , pron , ##ó , ##tti , ##cos , [MASK] , [SEP]",morphemic,7.138865519376557
939,pronóstico,pronótticos,plur,4,default,0.019413217902183533,plural,son,s, [MASK] pronótticos [MASK],"[CLS] , [MASK] , pron , ##ó , ##tti , ##cos , [MASK] , [SEP]",morphemic,3.9418011097521823
940,pronóstico,pronóstico##s,plur,2,artificial,0.002420668490231037,singular,es,s, [MASK] pronóstico##s [MASK],"[CLS] , El , pronóstico , ##s , [MASK] , [SEP]",morphemic,6.02371154132692
941,pronóstico,pronóstico##s,plur,2,artificial,0.029976394027471542,plural,son,s, [MASK] pronóstico##s [MASK],"[CLS] , El , pronóstico , ##s , [MASK] , [SEP]",morphemic,3.5073450728122793
942,lavandería,lavandería,sing,1,default,0.0010391769465059042,singular,es,s, [MASK] lavandería [MASK],"[CLS] , [MASK] , lavandería , [MASK] , [SEP]",morphemic,6.869326276739724
943,lavandería,lavandería,sing,1,default,5.560971112572588e-05,plural,son,s, [MASK] lavandería [MASK],"[CLS] , [MASK] , lavandería , [MASK] , [SEP]",morphemic,9.797152711424475
944,lavandería,lavanderífs,plur,5,default,0.0009397760732099414,singular,es,s, [MASK] lavanderífs [MASK],"[CLS] , [MASK] , lavan , ##der , ##í , ##f , ##s , [MASK] , [SEP]",morphemic,6.969868931068537
945,lavandería,lavanderífs,plur,5,default,0.0028244575951248407,plural,son,s, [MASK] lavanderífs [MASK],"[CLS] , [MASK] , lavan , ##der , ##í , ##f , ##s , [MASK] , [SEP]",morphemic,5.869438934544144
946,lavandería,lavandería##s,plur,2,artificial,0.0008178066345863044,singular,es,s, [MASK] lavandería##s [MASK],"[CLS] , La , lavandería , ##s , [MASK] , [SEP]",morphemic,7.108884637341886
947,lavandería,lavandería##s,plur,2,artificial,0.020785847678780556,plural,son,s, [MASK] lavandería##s [MASK],"[CLS] , La , lavandería , ##s , [MASK] , [SEP]",morphemic,3.873482923910661
948,cuello,cuello,sing,1,default,0.0013580999802798033,singular,es,s, [MASK] cuello [MASK],"[CLS] , [MASK] , cuello , [MASK] , [SEP]",morphemic,6.601668629374682
949,cuello,cuello,sing,1,default,6.468426727224141e-05,plural,son,s, [MASK] cuello [MASK],"[CLS] , [MASK] , cuello , [MASK] , [SEP]",morphemic,9.645992550288753
950,cuello,cueldos,plur,2,default,0.0004156297363806516,singular,es,s, [MASK] cueldos [MASK],"[CLS] , [MASK] , cuel , ##dos , [MASK] , [SEP]",morphemic,7.785715750816015
951,cuello,cueldos,plur,2,default,0.004005542024970055,plural,son,s, [MASK] cueldos [MASK],"[CLS] , [MASK] , cuel , ##dos , [MASK] , [SEP]",morphemic,5.5200763705478755
952,cuello,cuello##s,plur,2,artificial,0.004714100155979395,singular,es,s, [MASK] cuello##s [MASK],"[CLS] , El , cuello , ##s , [MASK] , [SEP]",morphemic,5.357197228198484
953,cuello,cuello##s,plur,2,artificial,0.017925746738910675,plural,son,s, [MASK] cuello##s [MASK],"[CLS] , El , cuello , ##s , [MASK] , [SEP]",morphemic,4.021517234289654
954,puño,puño,sing,1,default,0.01041783019900322,singular,es,s, [MASK] puño [MASK],"[CLS] , [MASK] , puño , [MASK] , [SEP]",morphemic,4.5642364986014075
955,puño,puño,sing,1,default,0.00036330465809442103,plural,son,s, [MASK] puño [MASK],"[CLS] , [MASK] , puño , [MASK] , [SEP]",morphemic,7.920268797199658
956,puño,puñws,plur,3,default,0.002271721139550209,singular,es,s, [MASK] puñws [MASK],"[CLS] , [MASK] , puñ , ##w , ##s , [MASK] , [SEP]",morphemic,6.087217523530169
957,puño,puñws,plur,3,default,0.003893709508702159,plural,son,s, [MASK] puñws [MASK],"[CLS] , [MASK] , puñ , ##w , ##s , [MASK] , [SEP]",morphemic,5.548392974531786
958,puño,puño##s,plur,2,artificial,0.006678859703242779,singular,es,s, [MASK] puño##s [MASK],"[CLS] , El , puño , ##s , [MASK] , [SEP]",morphemic,5.008808009112385
959,puño,puño##s,plur,2,artificial,0.015682268887758255,plural,son,s, [MASK] puño##s [MASK],"[CLS] , El , puño , ##s , [MASK] , [SEP]",morphemic,4.155224575053456
960,burla,burla,sing,1,default,0.01992335543036461,singular,es,s, [MASK] burla [MASK],"[CLS] , [MASK] , burla , [MASK] , [SEP]",morphemic,3.915862595711573
961,burla,burla,sing,1,default,0.0006619429914280772,plural,son,s, [MASK] burla [MASK],"[CLS] , [MASK] , burla , [MASK] , [SEP]",morphemic,7.32033112140299
962,burla,lurlas,plur,3,default,0.002178281545639038,singular,es,s, [MASK] lurlas [MASK],"[CLS] , [MASK] , lu , ##r , ##las , [MASK] , [SEP]",morphemic,6.129218994855579
963,burla,lurlas,plur,3,default,0.001755973557010293,plural,son,s, [MASK] lurlas [MASK],"[CLS] , [MASK] , lu , ##r , ##las , [MASK] , [SEP]",morphemic,6.344731842532769
964,burla,burla##s,plur,2,artificial,0.024123165756464005,singular,es,s, [MASK] burla##s [MASK],"[CLS] , La , burla , ##s , [MASK] , [SEP]",morphemic,3.7245826654677217
965,burla,burla##s,plur,2,artificial,0.020121779292821884,plural,son,s, [MASK] burla##s [MASK],"[CLS] , La , burla , ##s , [MASK] , [SEP]",morphemic,3.9059525036237845
966,portale,portale,sing,2,default,0.020011046901345253,singular,es,s, [MASK] portale [MASK],"[CLS] , [MASK] , portal , ##e , [MASK] , [SEP]",morphemic,3.9114708128472726
967,portale,portale,sing,2,default,0.0005863718688488007,plural,son,s, [MASK] portale [MASK],"[CLS] , [MASK] , portal , ##e , [MASK] , [SEP]",morphemic,7.441556381174205
