,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
721,entrometido,entrometido,sing,2,default,2.857892104657367e-05,plural,son,s, [MASK] entrometido [MASK],"[CLS] , [MASK] , entrome , ##tido , [MASK] , [SEP]",nonmorphemic,10.462841138219487
722,entrometido,entpometidos,plur,5,default,0.0006618389161303639,singular,es,s, [MASK] entpometidos [MASK],"[CLS] , [MASK] , en , ##t , ##po , ##met , ##idos , [MASK] , [SEP]",nonmorphemic,7.320488360744808
723,entrometido,entpometidos,plur,5,default,0.010553748346865177,plural,son,s, [MASK] entpometidos [MASK],"[CLS] , [MASK] , en , ##t , ##po , ##met , ##idos , [MASK] , [SEP]",nonmorphemic,4.551274188620143
724,entrometido,entrometido##s,plur,3,artificial,0.0064240251667797565,singular,es,s, [MASK] entrometido##s [MASK],"[CLS] , El , entrome , ##tido , ##s , [MASK] , [SEP]",nonmorphemic,5.047710384727082
725,entrometido,entrometido##s,plur,3,artificial,0.007307043299078941,plural,son,s, [MASK] entrometido##s [MASK],"[CLS] , El , entrome , ##tido , ##s , [MASK] , [SEP]",nonmorphemic,4.918916560492113
726,riña,riña,sing,2,default,0.005001548212021589,singular,es,s, [MASK] riña [MASK],"[CLS] , [MASK] , ri , ##ña , [MASK] , [SEP]",nonmorphemic,5.298007772073034
727,riña,riña,sing,2,default,8.606238407082856e-05,plural,son,s, [MASK] riña [MASK],"[CLS] , [MASK] , ri , ##ña , [MASK] , [SEP]",nonmorphemic,9.36043812851098
728,riña,rinas,plur,2,default,0.0010784667683765292,singular,es,s, [MASK] rinas [MASK],"[CLS] , [MASK] , rin , ##as , [MASK] , [SEP]",nonmorphemic,6.832214905427099
729,riña,rinas,plur,2,default,0.007921714335680008,plural,son,s, [MASK] rinas [MASK],"[CLS] , [MASK] , rin , ##as , [MASK] , [SEP]",nonmorphemic,4.838147640053883
730,riña,riña##s,plur,3,artificial,0.009510265663266182,singular,es,s, [MASK] riña##s [MASK],"[CLS] , La , ri , ##ña , ##s , [MASK] , [SEP]",nonmorphemic,4.655383467666102
731,riña,riña##s,plur,3,artificial,0.010901649482548237,plural,son,s, [MASK] riña##s [MASK],"[CLS] , La , ri , ##ña , ##s , [MASK] , [SEP]",nonmorphemic,4.518841172521918
732,madrileño,madrileño,sing,2,default,0.008881964720785618,singular,es,s, [MASK] madrileño [MASK],"[CLS] , [MASK] , madri , ##leño , [MASK] , [SEP]",nonmorphemic,4.723732494110025
733,madrileño,madrileño,sing,2,default,0.0001532082533231005,plural,son,s, [MASK] madrileño [MASK],"[CLS] , [MASK] , madri , ##leño , [MASK] , [SEP]",nonmorphemic,8.783712429242682
734,madrileño,madrileñok,plur,3,default,0.011317824013531208,singular,es,s, [MASK] madrileñok [MASK],"[CLS] , [MASK] , madri , ##leño , ##k , [MASK] , [SEP]",nonmorphemic,4.481376449637758
735,madrileño,madrileñok,plur,3,default,8.5914769442752e-05,plural,son,s, [MASK] madrileñok [MASK],"[CLS] , [MASK] , madri , ##leño , ##k , [MASK] , [SEP]",nonmorphemic,9.362154806119745
736,madrileño,madrileño##s,plur,3,artificial,0.0036115096881985664,singular,es,s, [MASK] madrileño##s [MASK],"[CLS] , El , madri , ##leño , ##s , [MASK] , [SEP]",nonmorphemic,5.623629397880109
737,madrileño,madrileño##s,plur,3,artificial,0.005997735075652599,plural,son,s, [MASK] madrileño##s [MASK],"[CLS] , El , madri , ##leño , ##s , [MASK] , [SEP]",nonmorphemic,5.116373368411616
738,escapada,escapada,sing,2,default,0.003582477569580078,singular,es,s, [MASK] escapada [MASK],"[CLS] , [MASK] , escapa , ##da , [MASK] , [SEP]",nonmorphemic,5.631700659389691
739,escapada,escapada,sing,2,default,5.625706762657501e-05,plural,son,s, [MASK] escapada [MASK],"[CLS] , [MASK] , escapa , ##da , [MASK] , [SEP]",nonmorphemic,9.785578878077963
740,escapada,escappdas,plur,3,default,0.0007085216930136085,singular,es,s, [MASK] escappdas [MASK],"[CLS] , [MASK] , escap , ##p , ##das , [MASK] , [SEP]",nonmorphemic,7.252329881075579
741,escapada,escappdas,plur,3,default,0.004008806310594082,plural,son,s, [MASK] escappdas [MASK],"[CLS] , [MASK] , escap , ##p , ##das , [MASK] , [SEP]",nonmorphemic,5.519261760134685
742,escapada,escapada##s,plur,3,artificial,0.001344996620900929,singular,es,s, [MASK] escapada##s [MASK],"[CLS] , La , escapa , ##da , ##s , [MASK] , [SEP]",nonmorphemic,6.611363778272807
743,escapada,escapada##s,plur,3,artificial,0.002197148511186242,plural,son,s, [MASK] escapada##s [MASK],"[CLS] , La , escapa , ##da , ##s , [MASK] , [SEP]",nonmorphemic,6.120594890601515
744,derroche,derroche,sing,2,default,0.008939516730606556,singular,es,s, [MASK] derroche [MASK],"[CLS] , [MASK] , derro , ##che , [MASK] , [SEP]",nonmorphemic,4.717273748236978
745,derroche,derroche,sing,2,default,0.00026238939608447254,plural,son,s, [MASK] derroche [MASK],"[CLS] , [MASK] , derro , ##che , [MASK] , [SEP]",nonmorphemic,8.24568091297434
746,derroche,derrocheq,plur,3,default,0.014322989620268345,singular,es,s, [MASK] derrocheq [MASK],"[CLS] , [MASK] , derro , ##che , ##q , [MASK] , [SEP]",nonmorphemic,4.245889366874447
747,derroche,derrocheq,plur,3,default,0.000442344433395192,plural,son,s, [MASK] derrocheq [MASK],"[CLS] , [MASK] , derro , ##che , ##q , [MASK] , [SEP]",nonmorphemic,7.723421718277749
748,derroche,derroche##s,plur,3,artificial,0.0032129832543432713,singular,es,s, [MASK] derroche##s [MASK],"[CLS] , El , derro , ##che , ##s , [MASK] , [SEP]",nonmorphemic,5.740555410706606
749,derroche,derroche##s,plur,3,artificial,0.0026319101452827454,plural,son,s, [MASK] derroche##s [MASK],"[CLS] , El , derro , ##che , ##s , [MASK] , [SEP]",nonmorphemic,5.94004540543209
750,encarcelamiento,encarcelamiento,sing,2,default,0.003680805442854762,singular,es,s, [MASK] encarcelamiento [MASK],"[CLS] , [MASK] , encarcel , ##amiento , [MASK] , [SEP]",nonmorphemic,5.604623680408948
751,encarcelamiento,encarcelamiento,sing,2,default,8.663093467475846e-05,plural,son,s, [MASK] encarcelamiento [MASK],"[CLS] , [MASK] , encarcel , ##amiento , [MASK] , [SEP]",nonmorphemic,9.353853592846985
752,encarcelamiento,encarcelamientñs,plur,6,default,0.00979352742433548,singular,es,s, [MASK] encarcelamientñs [MASK],"[CLS] , [MASK] , encarcel , ##amie , ##n , ##t , ##ñ , ##s , [MASK] , [SEP]",nonmorphemic,4.626033578414503
753,encarcelamiento,encarcelamientñs,plur,6,default,0.0028984614182263613,plural,son,s, [MASK] encarcelamientñs [MASK],"[CLS] , [MASK] , encarcel , ##amie , ##n , ##t , ##ñ , ##s , [MASK] , [SEP]",nonmorphemic,5.843575228217925
754,encarcelamiento,encarcelamiento##s,plur,3,artificial,0.0010655249934643507,singular,es,s, [MASK] encarcelamiento##s [MASK],"[CLS] , El , encarcel , ##amiento , ##s , [MASK] , [SEP]",nonmorphemic,6.8442876496717595
755,encarcelamiento,encarcelamiento##s,plur,3,artificial,0.0021557423751801252,plural,son,s, [MASK] encarcelamiento##s [MASK],"[CLS] , El , encarcel , ##amiento , ##s , [MASK] , [SEP]",nonmorphemic,6.139620125106609
756,vestidura,vestidura,sing,2,default,0.004647678229957819,singular,es,s, [MASK] vestidura [MASK],"[CLS] , [MASK] , vesti , ##dura , [MASK] , [SEP]",nonmorphemic,5.37138748946273
757,vestidura,vestidura,sing,2,default,0.0001308362407144159,plural,son,s, [MASK] vestidura [MASK],"[CLS] , [MASK] , vesti , ##dura , [MASK] , [SEP]",nonmorphemic,8.941564087635813
758,vestidura,vestsduras,plur,3,default,0.001020849565975368,singular,es,s, [MASK] vestsduras [MASK],"[CLS] , [MASK] , ves , ##ts , ##duras , [MASK] , [SEP]",nonmorphemic,6.887120090542201
759,vestidura,vestsduras,plur,3,default,0.002644315594807267,plural,son,s, [MASK] vestsduras [MASK],"[CLS] , [MASK] , ves , ##ts , ##duras , [MASK] , [SEP]",nonmorphemic,5.935343001480726
760,vestidura,vestidura##s,plur,3,artificial,0.004249862395226955,singular,es,s, [MASK] vestidura##s [MASK],"[CLS] , La , vesti , ##dura , ##s , [MASK] , [SEP]",nonmorphemic,5.460868674163635
761,vestidura,vestidura##s,plur,3,artificial,0.02461743727326393,plural,son,s, [MASK] vestidura##s [MASK],"[CLS] , La , vesti , ##dura , ##s , [MASK] , [SEP]",nonmorphemic,3.7043002549002426
762,neurona,neurona,sing,2,default,0.0018441849388182163,singular,es,s, [MASK] neurona [MASK],"[CLS] , [MASK] , neuro , ##na , [MASK] , [SEP]",nonmorphemic,6.2957178666758935
763,neurona,neurona,sing,2,default,0.00010528627899475396,plural,son,s, [MASK] neurona [MASK],"[CLS] , [MASK] , neuro , ##na , [MASK] , [SEP]",nonmorphemic,9.158827451258098
764,neurona,nezronas,plur,4,default,0.0017517313826829195,singular,es,s, [MASK] nezronas [MASK],"[CLS] , [MASK] , ne , ##z , ##rona , ##s , [MASK] , [SEP]",nonmorphemic,6.347150618609171
765,neurona,nezronas,plur,4,default,0.0028742544818669558,plural,son,s, [MASK] nezronas [MASK],"[CLS] , [MASK] , ne , ##z , ##rona , ##s , [MASK] , [SEP]",nonmorphemic,5.851961949014616
766,neurona,neurona##s,plur,3,artificial,0.003289796644821763,singular,es,s, [MASK] neurona##s [MASK],"[CLS] , La , neuro , ##na , ##s , [MASK] , [SEP]",nonmorphemic,5.716929526199749
767,neurona,neurona##s,plur,3,artificial,0.022402523085474968,plural,son,s, [MASK] neurona##s [MASK],"[CLS] , La , neuro , ##na , ##s , [MASK] , [SEP]",nonmorphemic,3.798581688719879
768,tara,tara,sing,2,default,0.00293402629904449,singular,es,s, [MASK] tara [MASK],"[CLS] , [MASK] , tar , ##a , [MASK] , [SEP]",nonmorphemic,5.83137963575534
769,tara,tara,sing,2,default,0.00014387442206498235,plural,son,s, [MASK] tara [MASK],"[CLS] , [MASK] , tar , ##a , [MASK] , [SEP]",nonmorphemic,8.846569707854831
770,tara,tafas,plur,2,default,0.0004944616812281311,singular,es,s, [MASK] tafas [MASK],"[CLS] , [MASK] , ta , ##fas , [MASK] , [SEP]",nonmorphemic,7.612040899837008
771,tara,tafas,plur,2,default,0.001525911851786077,plural,son,s, [MASK] tafas [MASK],"[CLS] , [MASK] , ta , ##fas , [MASK] , [SEP]",nonmorphemic,6.485163112017596
772,tara,tara##s,plur,3,artificial,0.03170616179704666,singular,es,s, [MASK] tara##s [MASK],"[CLS] , La , tar , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.4512442385322157
773,tara,tara##s,plur,3,artificial,0.002549433382228017,plural,son,s, [MASK] tara##s [MASK],"[CLS] , La , tar , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.971884147550393
774,depredadore,depredadore,sing,3,default,0.0043681953102350235,singular,es,s, [MASK] depredadore [MASK],"[CLS] , [MASK] , depre , ##dador , ##e , [MASK] , [SEP]",nonmorphemic,5.433405327657525
775,depredadore,depredadore,sing,3,default,0.0002947856846731156,plural,son,s, [MASK] depredadore [MASK],"[CLS] , [MASK] , depre , ##dador , ##e , [MASK] , [SEP]",nonmorphemic,8.129261958281615
776,depredadore,depridadores,plur,2,default,0.0007597618387080729,singular,es,s, [MASK] depridadores [MASK],"[CLS] , [MASK] , depri , ##dadores , [MASK] , [SEP]",nonmorphemic,7.18250554391553
777,depredadore,depridadores,plur,2,default,0.0035655400715768337,plural,son,s, [MASK] depridadores [MASK],"[CLS] , [MASK] , depri , ##dadores , [MASK] , [SEP]",nonmorphemic,5.636439743861318
778,depredadore,depredadore##s,plur,4,artificial,0.013251914642751217,singular,es,s, [MASK] depredadore##s [MASK],"[CLS] , El , depre , ##dador , ##e , ##s , [MASK] , [SEP]",nonmorphemic,4.323613235649504
779,depredadore,depredadore##s,plur,4,artificial,0.0006954254931770265,plural,son,s, [MASK] depredadore##s [MASK],"[CLS] , El , depre , ##dador , ##e , ##s , [MASK] , [SEP]",nonmorphemic,7.270986679331337
780,impulsore,impulsore,sing,2,default,0.005655566696077585,singular,es,s, [MASK] impulsore [MASK],"[CLS] , [MASK] , impulso , ##re , [MASK] , [SEP]",nonmorphemic,5.175114962926918
781,impulsore,impulsore,sing,2,default,0.00012296598288230598,plural,son,s, [MASK] impulsore [MASK],"[CLS] , [MASK] , impulso , ##re , [MASK] , [SEP]",nonmorphemic,9.003602802774632
782,impulsore,impulsoles,plur,2,default,0.0009624651866033673,singular,es,s, [MASK] impulsoles [MASK],"[CLS] , [MASK] , impulso , ##les , [MASK] , [SEP]",nonmorphemic,6.9460126622192115
783,impulsore,impulsoles,plur,2,default,0.005900426767766476,plural,son,s, [MASK] impulsoles [MASK],"[CLS] , [MASK] , impulso , ##les , [MASK] , [SEP]",nonmorphemic,5.132730597166664
784,impulsore,impulsore##s,plur,3,artificial,0.030977696180343628,singular,es,s, [MASK] impulsore##s [MASK],"[CLS] , El , impulso , ##re , ##s , [MASK] , [SEP]",nonmorphemic,3.4744878114989697
785,impulsore,impulsore##s,plur,3,artificial,0.006534688640385866,plural,son,s, [MASK] impulsore##s [MASK],"[CLS] , El , impulso , ##re , ##s , [MASK] , [SEP]",nonmorphemic,5.030630577970484
786,genetista,genetista,sing,2,default,0.01654263399541378,singular,es,s, [MASK] genetista [MASK],"[CLS] , [MASK] , gene , ##tista , [MASK] , [SEP]",nonmorphemic,4.101814352040514
787,genetista,genetista,sing,2,default,6.51774971629493e-05,plural,son,s, [MASK] genetista [MASK],"[CLS] , [MASK] , gene , ##tista , [MASK] , [SEP]",nonmorphemic,9.638396284142232
788,genetista,geneyistas,plur,3,default,0.00024510957882739604,singular,es,s, [MASK] geneyistas [MASK],"[CLS] , [MASK] , gene , ##yi , ##stas , [MASK] , [SEP]",nonmorphemic,8.313805186890736
789,genetista,geneyistas,plur,3,default,0.012198117561638355,plural,son,s, [MASK] geneyistas [MASK],"[CLS] , [MASK] , gene , ##yi , ##stas , [MASK] , [SEP]",nonmorphemic,4.406473637374487
790,genetista,genetista##s,plur,3,artificial,0.015919188037514687,singular,es,s, [MASK] genetista##s [MASK],"[CLS] , El , gene , ##tista , ##s , [MASK] , [SEP]",nonmorphemic,4.140230102535256
791,genetista,genetista##s,plur,3,artificial,0.0016635168576613069,plural,son,s, [MASK] genetista##s [MASK],"[CLS] , El , gene , ##tista , ##s , [MASK] , [SEP]",nonmorphemic,6.3988213287059885
792,biólogo,biólogo,sing,2,default,0.032820332795381546,singular,es,s, [MASK] biólogo [MASK],"[CLS] , [MASK] , bi , ##ólogo , [MASK] , [SEP]",nonmorphemic,3.416707053353883
793,biólogo,biólogo,sing,2,default,0.00014018299407325685,plural,son,s, [MASK] biólogo [MASK],"[CLS] , [MASK] , bi , ##ólogo , [MASK] , [SEP]",nonmorphemic,8.872561888343926
794,biólogo,fiólogos,plur,2,default,0.0005321219214238226,singular,es,s, [MASK] fiólogos [MASK],"[CLS] , [MASK] , fi , ##ólogos , [MASK] , [SEP]",nonmorphemic,7.538637919270659
795,biólogo,fiólogos,plur,2,default,0.012109738774597645,plural,son,s, [MASK] fiólogos [MASK],"[CLS] , [MASK] , fi , ##ólogos , [MASK] , [SEP]",nonmorphemic,4.413745292698709
796,biólogo,biólogo##s,plur,3,artificial,0.010732254013419151,singular,es,s, [MASK] biólogo##s [MASK],"[CLS] , El , bi , ##ólogo , ##s , [MASK] , [SEP]",nonmorphemic,4.534501677912134
797,biólogo,biólogo##s,plur,3,artificial,0.06130563095211983,plural,son,s, [MASK] biólogo##s [MASK],"[CLS] , El , bi , ##ólogo , ##s , [MASK] , [SEP]",nonmorphemic,2.7918835813334613
798,ranura,ranura,sing,2,default,0.002523271134123206,singular,es,s, [MASK] ranura [MASK],"[CLS] , [MASK] , ran , ##ura , [MASK] , [SEP]",nonmorphemic,5.982199150125618
799,ranura,ranura,sing,2,default,0.00011638037540251389,plural,son,s, [MASK] ranura [MASK],"[CLS] , [MASK] , ran , ##ura , [MASK] , [SEP]",nonmorphemic,9.058646633079208
800,ranura,rajuras,plur,3,default,0.0005559850251302123,singular,es,s, [MASK] rajuras [MASK],"[CLS] , [MASK] , ra , ##ju , ##ras , [MASK] , [SEP]",nonmorphemic,7.49476919729544
801,ranura,rajuras,plur,3,default,0.007604427635669708,plural,son,s, [MASK] rajuras [MASK],"[CLS] , [MASK] , ra , ##ju , ##ras , [MASK] , [SEP]",nonmorphemic,4.879024617685069
802,ranura,ranura##s,plur,3,artificial,0.008587716147303581,singular,es,s, [MASK] ranura##s [MASK],"[CLS] , La , ran , ##ura , ##s , [MASK] , [SEP]",nonmorphemic,4.757422451758745
803,ranura,ranura##s,plur,3,artificial,0.04832735285162926,plural,son,s, [MASK] ranura##s [MASK],"[CLS] , La , ran , ##ura , ##s , [MASK] , [SEP]",nonmorphemic,3.0297575669895904
804,varilla,varilla,sing,2,default,0.00256719789467752,singular,es,s, [MASK] varilla [MASK],"[CLS] , [MASK] , vari , ##lla , [MASK] , [SEP]",nonmorphemic,5.964940288254068
805,varilla,varilla,sing,2,default,0.00014434450713451952,plural,son,s, [MASK] varilla [MASK],"[CLS] , [MASK] , vari , ##lla , [MASK] , [SEP]",nonmorphemic,8.843307704990012
806,varilla,varillaf,plur,3,default,0.00546414265409112,singular,es,s, [MASK] varillaf [MASK],"[CLS] , [MASK] , vari , ##lla , ##f , [MASK] , [SEP]",nonmorphemic,5.209548049058277
807,varilla,varillaf,plur,3,default,0.00026537341182120144,plural,son,s, [MASK] varillaf [MASK],"[CLS] , [MASK] , vari , ##lla , ##f , [MASK] , [SEP]",nonmorphemic,8.234372622617448
808,varilla,varilla##s,plur,3,artificial,0.002462784294039011,singular,es,s, [MASK] varilla##s [MASK],"[CLS] , La , vari , ##lla , ##s , [MASK] , [SEP]",nonmorphemic,6.0064627422258505
809,varilla,varilla##s,plur,3,artificial,0.03844892978668213,plural,son,s, [MASK] varilla##s [MASK],"[CLS] , La , vari , ##lla , ##s , [MASK] , [SEP]",nonmorphemic,3.258424417314288
810,lámina,lámina,sing,2,default,0.003981990274041891,singular,es,s, [MASK] lámina [MASK],"[CLS] , [MASK] , lá , ##mina , [MASK] , [SEP]",nonmorphemic,5.5259735158238055
811,lámina,lámina,sing,2,default,0.0001902388030430302,plural,son,s, [MASK] lámina [MASK],"[CLS] , [MASK] , lá , ##mina , [MASK] , [SEP]",nonmorphemic,8.567230416867552
812,lámina,lámifas,plur,3,default,0.0004536570922937244,singular,es,s, [MASK] lámifas [MASK],"[CLS] , [MASK] , lá , ##mi , ##fas , [MASK] , [SEP]",nonmorphemic,7.698168948625975
813,lámina,lámifas,plur,3,default,0.007289000786840916,plural,son,s, [MASK] lámifas [MASK],"[CLS] , [MASK] , lá , ##mi , ##fas , [MASK] , [SEP]",nonmorphemic,4.921388808632977
814,lámina,lámina##s,plur,3,artificial,0.00420887628570199,singular,es,s, [MASK] lámina##s [MASK],"[CLS] , La , lá , ##mina , ##s , [MASK] , [SEP]",nonmorphemic,5.470559582426348
815,lámina,lámina##s,plur,3,artificial,0.05192150920629501,plural,son,s, [MASK] lámina##s [MASK],"[CLS] , La , lá , ##mina , ##s , [MASK] , [SEP]",nonmorphemic,2.9580221390909114
816,trazadore,trazadore,sing,2,default,0.005083342548459768,singular,es,s, [MASK] trazadore [MASK],"[CLS] , [MASK] , trazado , ##re , [MASK] , [SEP]",nonmorphemic,5.281786251786712
817,trazadore,trazadore,sing,2,default,0.00021284092508722097,plural,son,s, [MASK] trazadore [MASK],"[CLS] , [MASK] , trazado , ##re , [MASK] , [SEP]",nonmorphemic,8.454965501848159
818,trazadore,trazadorks,plur,4,default,0.005979644134640694,singular,es,s, [MASK] trazadorks [MASK],"[CLS] , [MASK] , trazado , ##r , ##k , ##s , [MASK] , [SEP]",nonmorphemic,5.1193942220477515
819,trazadore,trazadorks,plur,4,default,0.0002509523765183985,plural,son,s, [MASK] trazadorks [MASK],"[CLS] , [MASK] , trazado , ##r , ##k , ##s , [MASK] , [SEP]",nonmorphemic,8.290247371820909
820,trazadore,trazadore##s,plur,3,artificial,0.015156956389546394,singular,es,s, [MASK] trazadore##s [MASK],"[CLS] , El , trazado , ##re , ##s , [MASK] , [SEP]",nonmorphemic,4.18929568478513
821,trazadore,trazadore##s,plur,3,artificial,0.002450181171298027,plural,son,s, [MASK] trazadore##s [MASK],"[CLS] , El , trazado , ##re , ##s , [MASK] , [SEP]",nonmorphemic,6.011593309690898
822,arsenale,arsenale,sing,2,default,0.01787322759628296,singular,es,s, [MASK] arsenale [MASK],"[CLS] , [MASK] , arsen , ##ale , [MASK] , [SEP]",nonmorphemic,4.0244513507709945
823,arsenale,arsenale,sing,2,default,0.0011415233602747321,plural,son,s, [MASK] arsenale [MASK],"[CLS] , [MASK] , arsen , ##ale , [MASK] , [SEP]",nonmorphemic,6.775391627661786
824,arsenale,arfenales,plur,3,default,0.0002475662622600794,singular,es,s, [MASK] arfenales [MASK],"[CLS] , [MASK] , ar , ##fen , ##ales , [MASK] , [SEP]",nonmorphemic,8.30383228548447
825,arsenale,arfenales,plur,3,default,0.003093526465818286,plural,son,s, [MASK] arfenales [MASK],"[CLS] , [MASK] , ar , ##fen , ##ales , [MASK] , [SEP]",nonmorphemic,5.778443587730559
826,arsenale,arsenale##s,plur,3,artificial,0.025475170463323593,singular,es,s, [MASK] arsenale##s [MASK],"[CLS] , El , arsen , ##ale , ##s , [MASK] , [SEP]",nonmorphemic,3.670051008499324
827,arsenale,arsenale##s,plur,3,artificial,0.011053179390728474,plural,son,s, [MASK] arsenale##s [MASK],"[CLS] , El , arsen , ##ale , ##s , [MASK] , [SEP]",nonmorphemic,4.505037164736307
828,feto,feto,sing,2,default,0.0022746515460312366,singular,es,s, [MASK] feto [MASK],"[CLS] , [MASK] , fe , ##to , [MASK] , [SEP]",nonmorphemic,6.085928404890098
829,feto,feto,sing,2,default,6.338390085147694e-05,plural,son,s, [MASK] feto [MASK],"[CLS] , [MASK] , fe , ##to , [MASK] , [SEP]",nonmorphemic,9.666300658554151
830,feto,fgtos,plur,3,default,0.001526737934909761,singular,es,s, [MASK] fgtos [MASK],"[CLS] , [MASK] , f , ##g , ##tos , [MASK] , [SEP]",nonmorphemic,6.484621888358434
831,feto,fgtos,plur,3,default,0.0030756304040551186,plural,son,s, [MASK] fgtos [MASK],"[CLS] , [MASK] , f , ##g , ##tos , [MASK] , [SEP]",nonmorphemic,5.7842453892864025
832,feto,feto##s,plur,3,artificial,0.022869311273097992,singular,es,s, [MASK] feto##s [MASK],"[CLS] , El , fe , ##to , ##s , [MASK] , [SEP]",nonmorphemic,3.7779593862632614
833,feto,feto##s,plur,3,artificial,0.04707978293299675,plural,son,s, [MASK] feto##s [MASK],"[CLS] , El , fe , ##to , ##s , [MASK] , [SEP]",nonmorphemic,3.0559116071997394
834,reptile,reptile,sing,2,default,0.004685222636908293,singular,es,s, [MASK] reptile [MASK],"[CLS] , [MASK] , repti , ##le , [MASK] , [SEP]",nonmorphemic,5.36334184320243
835,reptile,reptile,sing,2,default,0.00020126751041971147,plural,son,s, [MASK] reptile [MASK],"[CLS] , [MASK] , repti , ##le , [MASK] , [SEP]",nonmorphemic,8.5108756371539
836,reptile,repdiles,plur,3,default,0.0009748525335453451,singular,es,s, [MASK] repdiles [MASK],"[CLS] , [MASK] , rep , ##di , ##les , [MASK] , [SEP]",nonmorphemic,6.933224346051306
837,reptile,repdiles,plur,3,default,0.004675250966101885,plural,son,s, [MASK] repdiles [MASK],"[CLS] , [MASK] , rep , ##di , ##les , [MASK] , [SEP]",nonmorphemic,5.365472435093706
838,reptile,reptile##s,plur,3,artificial,0.0007011662819422781,singular,es,s, [MASK] reptile##s [MASK],"[CLS] , El , repti , ##le , ##s , [MASK] , [SEP]",nonmorphemic,7.262765492293742
839,reptile,reptile##s,plur,3,artificial,0.0025733704678714275,plural,son,s, [MASK] reptile##s [MASK],"[CLS] , El , repti , ##le , ##s , [MASK] , [SEP]",nonmorphemic,5.962538773197696
840,anfibio,anfibio,sing,2,default,0.019549395889043808,singular,es,s, [MASK] anfibio [MASK],"[CLS] , [MASK] , anfi , ##bio , [MASK] , [SEP]",nonmorphemic,3.934810893844376
841,anfibio,anfibio,sing,2,default,0.0001765826455084607,plural,son,s, [MASK] anfibio [MASK],"[CLS] , [MASK] , anfi , ##bio , [MASK] , [SEP]",nonmorphemic,8.64172154467725
842,anfibio,lnfibios,plur,3,default,0.00043133439612574875,singular,es,s, [MASK] lnfibios [MASK],"[CLS] , [MASK] , ln , ##fi , ##bios , [MASK] , [SEP]",nonmorphemic,7.748626907604522
843,anfibio,lnfibios,plur,3,default,0.0017195981927216053,plural,son,s, [MASK] lnfibios [MASK],"[CLS] , [MASK] , ln , ##fi , ##bios , [MASK] , [SEP]",nonmorphemic,6.3656646243303685
844,anfibio,anfibio##s,plur,3,artificial,0.0005040527321398258,singular,es,s, [MASK] anfibio##s [MASK],"[CLS] , El , anfi , ##bio , ##s , [MASK] , [SEP]",nonmorphemic,7.592829668104397
845,anfibio,anfibio##s,plur,3,artificial,0.0027654904406517744,plural,son,s, [MASK] anfibio##s [MASK],"[CLS] , El , anfi , ##bio , ##s , [MASK] , [SEP]",nonmorphemic,5.890537285179242
846,cerda,cerda,sing,2,default,0.002934414194896817,singular,es,s, [MASK] cerda [MASK],"[CLS] , [MASK] , cer , ##da , [MASK] , [SEP]",nonmorphemic,5.831247438503517
847,cerda,cerda,sing,2,default,8.024644193938002e-05,plural,son,s, [MASK] cerda [MASK],"[CLS] , [MASK] , cer , ##da , [MASK] , [SEP]",nonmorphemic,9.430408134141059
848,cerda,cerdfs,plur,3,default,0.005397346802055836,singular,es,s, [MASK] cerdfs [MASK],"[CLS] , [MASK] , cer , ##df , ##s , [MASK] , [SEP]",nonmorphemic,5.221847779108118
849,cerda,cerdfs,plur,3,default,0.003203056287020445,plural,son,s, [MASK] cerdfs [MASK],"[CLS] , [MASK] , cer , ##df , ##s , [MASK] , [SEP]",nonmorphemic,5.743649835290527
850,cerda,cerda##s,plur,3,artificial,0.006996163632720709,singular,es,s, [MASK] cerda##s [MASK],"[CLS] , La , cer , ##da , ##s , [MASK] , [SEP]",nonmorphemic,4.962393332630942
851,cerda,cerda##s,plur,3,artificial,0.0041717952117323875,plural,son,s, [MASK] cerda##s [MASK],"[CLS] , La , cer , ##da , ##s , [MASK] , [SEP]",nonmorphemic,5.47940882940208
852,escama,escama,sing,2,default,0.0059563759714365005,singular,es,s, [MASK] escama [MASK],"[CLS] , [MASK] , esca , ##ma , [MASK] , [SEP]",nonmorphemic,5.123293041331221
853,escama,escama,sing,2,default,0.00020095407671760768,plural,son,s, [MASK] escama [MASK],"[CLS] , [MASK] , esca , ##ma , [MASK] , [SEP]",nonmorphemic,8.51243415005112
854,escama,escjmas,plur,3,default,0.00228502182289958,singular,es,s, [MASK] escjmas [MASK],"[CLS] , [MASK] , esc , ##j , ##mas , [MASK] , [SEP]",nonmorphemic,6.0813797041784765
855,escama,escjmas,plur,3,default,0.003765196306630969,plural,son,s, [MASK] escjmas [MASK],"[CLS] , [MASK] , esc , ##j , ##mas , [MASK] , [SEP]",nonmorphemic,5.5819552792140925
856,escama,escama##s,plur,3,artificial,0.001789037836715579,singular,es,s, [MASK] escama##s [MASK],"[CLS] , La , esca , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,6.326077325033829
857,escama,escama##s,plur,3,artificial,0.014586683362722397,plural,son,s, [MASK] escama##s [MASK],"[CLS] , La , esca , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,4.227646264926409
