,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
334,reto,reto##s,plur,2,artificial,0.0021267731208354235,singular,es,s, [MASK] reto##s [MASK],"[CLS] , El , reto , ##s , [MASK] , [SEP]",single-token,6.153149414727184
335,reto,reto##s,plur,2,artificial,0.003344292053952813,plural,son,s, [MASK] reto##s [MASK],"[CLS] , El , reto , ##s , [MASK] , [SEP]",single-token,5.700500250864933
336,entrevista,entrevista,sing,1,default,0.006199453957378864,singular,es,s, [MASK] entrevista [MASK],"[CLS] , [MASK] , entrevista , [MASK] , [SEP]",single-token,5.0832940622001095
337,entrevista,entrevista,sing,1,default,0.00013852963456884027,plural,son,s, [MASK] entrevista [MASK],"[CLS] , [MASK] , entrevista , [MASK] , [SEP]",single-token,8.884426287218703
338,entrevista,enkrevistas,plur,5,default,0.003038172610104084,singular,es,s, [MASK] enkrevistas [MASK],"[CLS] , [MASK] , en , ##k , ##re , ##vista , ##s , [MASK] , [SEP]",single-token,5.796499059403462
339,entrevista,enkrevistas,plur,5,default,0.00018166773952543736,plural,son,s, [MASK] enkrevistas [MASK],"[CLS] , [MASK] , en , ##k , ##re , ##vista , ##s , [MASK] , [SEP]",single-token,8.613331146341968
340,entrevista,entrevista##s,plur,2,artificial,0.0005022087716497481,singular,es,s, [MASK] entrevista##s [MASK],"[CLS] , La , entrevista , ##s , [MASK] , [SEP]",single-token,7.596494644946198
341,entrevista,entrevista##s,plur,2,artificial,0.003452338045462966,plural,son,s, [MASK] entrevista##s [MASK],"[CLS] , La , entrevista , ##s , [MASK] , [SEP]",single-token,5.6687035831328885
342,compromiso,compromiso,sing,1,default,0.007972902618348598,singular,es,s, [MASK] compromiso [MASK],"[CLS] , [MASK] , compromiso , [MASK] , [SEP]",single-token,4.831706659464803
343,compromiso,compromiso,sing,1,default,9.147793025476858e-05,plural,son,s, [MASK] compromiso [MASK],"[CLS] , [MASK] , compromiso , [MASK] , [SEP]",single-token,9.299412814177488
344,compromiso,comprommsos,plur,3,default,0.004111316055059433,singular,es,s, [MASK] comprommsos [MASK],"[CLS] , [MASK] , compro , ##mm , ##sos , [MASK] , [SEP]",single-token,5.49401209368599
345,compromiso,comprommsos,plur,3,default,0.004925180692225695,plural,son,s, [MASK] comprommsos [MASK],"[CLS] , [MASK] , compro , ##mm , ##sos , [MASK] , [SEP]",single-token,5.3133943162543105
346,compromiso,compromiso##s,plur,2,artificial,0.012809171341359615,singular,es,s, [MASK] compromiso##s [MASK],"[CLS] , El , compromiso , ##s , [MASK] , [SEP]",single-token,4.3575938535843335
347,compromiso,compromiso##s,plur,2,artificial,0.04343295097351074,plural,son,s, [MASK] compromiso##s [MASK],"[CLS] , El , compromiso , ##s , [MASK] , [SEP]",single-token,3.1365368869309354
348,contrato,contrato,sing,1,default,0.004289805889129639,singular,es,s, [MASK] contrato [MASK],"[CLS] , [MASK] , contrato , [MASK] , [SEP]",single-token,5.451513794355029
349,contrato,contrato,sing,1,default,7.500496576540172e-05,plural,son,s, [MASK] contrato [MASK],"[CLS] , [MASK] , contrato , [MASK] , [SEP]",single-token,9.497956236414407
350,contrato,confratos,plur,2,default,0.0018832479836419225,singular,es,s, [MASK] confratos [MASK],"[CLS] , [MASK] , conf , ##ratos , [MASK] , [SEP]",single-token,6.274757341939026
351,contrato,confratos,plur,2,default,0.00785857904702425,plural,son,s, [MASK] confratos [MASK],"[CLS] , [MASK] , conf , ##ratos , [MASK] , [SEP]",single-token,4.846149471705548
352,contrato,contrato##s,plur,2,artificial,0.014900521375238895,singular,es,s, [MASK] contrato##s [MASK],"[CLS] , El , contrato , ##s , [MASK] , [SEP]",single-token,4.206359075016144
353,contrato,contrato##s,plur,2,artificial,0.06528365612030029,plural,son,s, [MASK] contrato##s [MASK],"[CLS] , El , contrato , ##s , [MASK] , [SEP]",single-token,2.7290135631498087
354,año,año,sing,1,default,0.003789773676544428,singular,es,s, [MASK] año [MASK],"[CLS] , [MASK] , año , [MASK] , [SEP]",single-token,5.575448977622209
355,año,año,sing,1,default,4.7426212404388934e-05,plural,son,s, [MASK] año [MASK],"[CLS] , [MASK] , año , [MASK] , [SEP]",single-token,9.956335477801776
356,año,añoa,plur,2,default,0.009262711741030216,singular,es,s, [MASK] añoa [MASK],"[CLS] , [MASK] , año , ##a , [MASK] , [SEP]",single-token,4.681758428590966
357,año,añoa,plur,2,default,0.00019235219224356115,plural,son,s, [MASK] añoa [MASK],"[CLS] , [MASK] , año , ##a , [MASK] , [SEP]",single-token,8.556182531671775
358,año,año##s,plur,2,artificial,0.006795294117182493,singular,es,s, [MASK] año##s [MASK],"[CLS] , El , año , ##s , [MASK] , [SEP]",single-token,4.991524947962203
359,año,año##s,plur,2,artificial,0.03263971954584122,plural,son,s, [MASK] año##s [MASK],"[CLS] , El , año , ##s , [MASK] , [SEP]",single-token,3.422225341268696
360,licencia,licencia,sing,1,default,0.007336681243032217,singular,es,s, [MASK] licencia [MASK],"[CLS] , [MASK] , licencia , [MASK] , [SEP]",single-token,4.914868685330722
361,licencia,licencia,sing,1,default,0.00017994243535213172,plural,son,s, [MASK] licencia [MASK],"[CLS] , [MASK] , licencia , [MASK] , [SEP]",single-token,8.622873561821407
362,licencia,licincias,plur,3,default,0.000219947803998366,singular,es,s, [MASK] licincias [MASK],"[CLS] , [MASK] , lici , ##n , ##cias , [MASK] , [SEP]",single-token,8.422120294314109
363,licencia,licincias,plur,3,default,0.0016104397363960743,plural,son,s, [MASK] licincias [MASK],"[CLS] , [MASK] , lici , ##n , ##cias , [MASK] , [SEP]",single-token,6.431248009082162
364,licencia,licencia##s,plur,2,artificial,0.003970562946051359,singular,es,s, [MASK] licencia##s [MASK],"[CLS] , La , licencia , ##s , [MASK] , [SEP]",single-token,5.5288473943227725
365,licencia,licencia##s,plur,2,artificial,0.05738532543182373,plural,son,s, [MASK] licencia##s [MASK],"[CLS] , La , licencia , ##s , [MASK] , [SEP]",single-token,2.8579666628396425
366,paíse,paíse,sing,2,default,0.01224400196224451,singular,es,s, [MASK] paíse [MASK],"[CLS] , [MASK] , país , ##e , [MASK] , [SEP]",single-token,4.402719097637263
367,paíse,paíse,sing,2,default,0.0003013443492818624,plural,son,s, [MASK] paíse [MASK],"[CLS] , [MASK] , país , ##e , [MASK] , [SEP]",single-token,8.107256929557098
368,paíse,paísee,plur,2,default,0.007339283358305693,singular,es,s, [MASK] paísee [MASK],"[CLS] , [MASK] , país , ##ee , [MASK] , [SEP]",single-token,4.914514076230547
369,paíse,paísee,plur,2,default,0.0002333786542294547,plural,son,s, [MASK] paísee [MASK],"[CLS] , [MASK] , país , ##ee , [MASK] , [SEP]",single-token,8.362848298037703
370,paíse,paíse##s,plur,3,artificial,0.008652296848595142,singular,es,s, [MASK] paíse##s [MASK],"[CLS] , El , país , ##e , ##s , [MASK] , [SEP]",single-token,4.749930461656136
371,paíse,paíse##s,plur,3,artificial,0.00066414475440979,plural,son,s, [MASK] paíse##s [MASK],"[CLS] , El , país , ##e , ##s , [MASK] , [SEP]",single-token,7.3170104286179765
372,jornada,jornada,sing,1,default,0.001120329718105495,singular,es,s, [MASK] jornada [MASK],"[CLS] , [MASK] , jornada , [MASK] , [SEP]",single-token,6.79413224583409
373,jornada,jornada,sing,1,default,4.952782910550013e-05,plural,son,s, [MASK] jornada [MASK],"[CLS] , [MASK] , jornada , [MASK] , [SEP]",single-token,9.912975842215658
374,jornada,jorxadas,plur,4,default,0.0005979908164590597,singular,es,s, [MASK] jorxadas [MASK],"[CLS] , [MASK] , jo , ##r , ##xa , ##das , [MASK] , [SEP]",single-token,7.421935161223437
375,jornada,jorxadas,plur,4,default,0.003584236139431596,plural,son,s, [MASK] jorxadas [MASK],"[CLS] , [MASK] , jo , ##r , ##xa , ##das , [MASK] , [SEP]",single-token,5.631209898921723
376,jornada,jornada##s,plur,2,artificial,0.00411657989025116,singular,es,s, [MASK] jornada##s [MASK],"[CLS] , La , jornada , ##s , [MASK] , [SEP]",single-token,5.492732584089648
377,jornada,jornada##s,plur,2,artificial,0.016107214614748955,plural,son,s, [MASK] jornada##s [MASK],"[CLS] , La , jornada , ##s , [MASK] , [SEP]",single-token,4.128487994646913
378,principio,principio,sing,1,default,0.0175109151750803,singular,es,s, [MASK] principio [MASK],"[CLS] , [MASK] , principio , [MASK] , [SEP]",single-token,4.044930868197516
379,principio,principio,sing,1,default,0.0008314364240504801,plural,son,s, [MASK] principio [MASK],"[CLS] , [MASK] , principio , [MASK] , [SEP]",single-token,7.09235572160445
380,principio,srincipios,plur,4,default,0.0010511631844565272,singular,es,s, [MASK] srincipios [MASK],"[CLS] , [MASK] , sr , ##inc , ##ip , ##ios , [MASK] , [SEP]",single-token,6.857857933243985
381,principio,srincipios,plur,4,default,0.003965241834521294,plural,son,s, [MASK] srincipios [MASK],"[CLS] , [MASK] , sr , ##inc , ##ip , ##ios , [MASK] , [SEP]",single-token,5.530188433442219
382,principio,principio##s,plur,2,artificial,0.03694578632712364,singular,es,s, [MASK] principio##s [MASK],"[CLS] , El , principio , ##s , [MASK] , [SEP]",single-token,3.298303675245633
383,principio,principio##s,plur,2,artificial,0.038487765938043594,plural,son,s, [MASK] principio##s [MASK],"[CLS] , El , principio , ##s , [MASK] , [SEP]",single-token,3.257414856030321
384,concurso,concurso,sing,1,default,0.0036521018482744694,singular,es,s, [MASK] concurso [MASK],"[CLS] , [MASK] , concurso , [MASK] , [SEP]",single-token,5.6124524282827375
385,concurso,concurso,sing,1,default,0.0001099886794690974,plural,son,s, [MASK] concurso [MASK],"[CLS] , [MASK] , concurso , [MASK] , [SEP]",single-token,9.115133111385155
386,concurso,concursof,plur,2,default,0.008160245604813099,singular,es,s, [MASK] concursof [MASK],"[CLS] , [MASK] , concurso , ##f , [MASK] , [SEP]",single-token,4.80848101183002
387,concurso,concursof,plur,2,default,0.0002769576676655561,plural,son,s, [MASK] concursof [MASK],"[CLS] , [MASK] , concurso , ##f , [MASK] , [SEP]",single-token,8.191645887767832
388,concurso,concurso##s,plur,2,artificial,0.0026587373577058315,singular,es,s, [MASK] concurso##s [MASK],"[CLS] , El , concurso , ##s , [MASK] , [SEP]",single-token,5.929903946437782
389,concurso,concurso##s,plur,2,artificial,0.0018727098358795047,plural,son,s, [MASK] concurso##s [MASK],"[CLS] , El , concurso , ##s , [MASK] , [SEP]",single-token,6.280368786966448
390,periodista,periodista,sing,1,default,0.027438238263130188,singular,es,s, [MASK] periodista [MASK],"[CLS] , [MASK] , periodista , [MASK] , [SEP]",single-token,3.5958176814242644
391,periodista,periodista,sing,1,default,5.660499300574884e-05,plural,son,s, [MASK] periodista [MASK],"[CLS] , [MASK] , periodista , [MASK] , [SEP]",single-token,9.779413360996635
392,periodista,pmriodistas,plur,4,default,0.0008354269666597247,singular,es,s, [MASK] pmriodistas [MASK],"[CLS] , [MASK] , p , ##m , ##rio , ##distas , [MASK] , [SEP]",single-token,7.08756762648476
393,periodista,pmriodistas,plur,4,default,0.0020606403704732656,plural,son,s, [MASK] pmriodistas [MASK],"[CLS] , [MASK] , p , ##m , ##rio , ##distas , [MASK] , [SEP]",single-token,6.184738485034394
394,periodista,periodista##s,plur,2,artificial,0.004513298161327839,singular,es,s, [MASK] periodista##s [MASK],"[CLS] , La , periodista , ##s , [MASK] , [SEP]",single-token,5.400727093107597
395,periodista,periodista##s,plur,2,artificial,0.012326350435614586,plural,son,s, [MASK] periodista##s [MASK],"[CLS] , La , periodista , ##s , [MASK] , [SEP]",single-token,4.396015996243064
396,cliente,cliente,sing,1,default,0.004090785514563322,singular,es,s, [MASK] cliente [MASK],"[CLS] , [MASK] , cliente , [MASK] , [SEP]",single-token,5.499018270017633
397,cliente,cliente,sing,1,default,5.073661668575369e-05,plural,son,s, [MASK] cliente [MASK],"[CLS] , [MASK] , cliente , [MASK] , [SEP]",single-token,9.888862685445682
398,cliente,nlientes,plur,4,default,0.002887188922613859,singular,es,s, [MASK] nlientes [MASK],"[CLS] , [MASK] , n , ##lie , ##n , ##tes , [MASK] , [SEP]",single-token,5.847471941365881
399,cliente,nlientes,plur,4,default,0.004888232331722975,plural,son,s, [MASK] nlientes [MASK],"[CLS] , [MASK] , n , ##lie , ##n , ##tes , [MASK] , [SEP]",single-token,5.320924527202519
400,cliente,cliente##s,plur,2,artificial,0.00351168354973197,singular,es,s, [MASK] cliente##s [MASK],"[CLS] , El , cliente , ##s , [MASK] , [SEP]",single-token,5.6516597126983985
401,cliente,cliente##s,plur,2,artificial,0.013537190854549408,plural,son,s, [MASK] cliente##s [MASK],"[CLS] , El , cliente , ##s , [MASK] , [SEP]",single-token,4.302314503144816
402,tecnología,tecnología,sing,1,default,0.0014331984566524625,singular,es,s, [MASK] tecnología [MASK],"[CLS] , [MASK] , tecnología , [MASK] , [SEP]",single-token,6.547846649388323
403,tecnología,tecnología,sing,1,default,0.00010759870201582089,plural,son,s, [MASK] tecnología [MASK],"[CLS] , [MASK] , tecnología , [MASK] , [SEP]",single-token,9.137101973359341
404,tecnología,tecnologíai,plur,2,default,0.003921245690435171,singular,es,s, [MASK] tecnologíai [MASK],"[CLS] , [MASK] , tecnología , ##i , [MASK] , [SEP]",single-token,5.541345897488317
405,tecnología,tecnologíai,plur,2,default,0.0005089167971163988,plural,son,s, [MASK] tecnologíai [MASK],"[CLS] , [MASK] , tecnología , ##i , [MASK] , [SEP]",single-token,7.583226018200896
406,tecnología,tecnología##s,plur,2,artificial,0.005289542954415083,singular,es,s, [MASK] tecnología##s [MASK],"[CLS] , La , tecnología , ##s , [MASK] , [SEP]",single-token,5.242023434875629
407,tecnología,tecnología##s,plur,2,artificial,0.00959602277725935,plural,son,s, [MASK] tecnología##s [MASK],"[CLS] , La , tecnología , ##s , [MASK] , [SEP]",single-token,4.646406560387315
408,ciudadano,ciudadano,sing,1,default,0.008235925808548927,singular,es,s, [MASK] ciudadano [MASK],"[CLS] , [MASK] , ciudadano , [MASK] , [SEP]",single-token,4.7992494980469536
409,ciudadano,ciudadano,sing,1,default,7.126698619686067e-05,plural,son,s, [MASK] ciudadano [MASK],"[CLS] , [MASK] , ciudadano , [MASK] , [SEP]",single-token,9.54907736446598
410,ciudadano,ciudadants,plur,3,default,0.005304202437400818,singular,es,s, [MASK] ciudadants [MASK],"[CLS] , [MASK] , ciudad , ##ant , ##s , [MASK] , [SEP]",single-token,5.239255859896142
411,ciudadano,ciudadants,plur,3,default,0.006997755728662014,plural,son,s, [MASK] ciudadants [MASK],"[CLS] , [MASK] , ciudad , ##ant , ##s , [MASK] , [SEP]",single-token,4.9621657915243995
412,ciudadano,ciudadano##s,plur,2,artificial,0.02086951769888401,singular,es,s, [MASK] ciudadano##s [MASK],"[CLS] , El , ciudadano , ##s , [MASK] , [SEP]",single-token,3.8694656679404167
413,ciudadano,ciudadano##s,plur,2,artificial,0.05573886260390282,plural,son,s, [MASK] ciudadano##s [MASK],"[CLS] , El , ciudadano , ##s , [MASK] , [SEP]",single-token,2.887077662520402
414,investigadore,investigadore,sing,2,default,0.010356645099818707,singular,es,s, [MASK] investigadore [MASK],"[CLS] , [MASK] , investigador , ##e , [MASK] , [SEP]",single-token,4.570126926659557
415,investigadore,investigadore,sing,2,default,0.00037606852129101753,plural,son,s, [MASK] investigadore [MASK],"[CLS] , [MASK] , investigador , ##e , [MASK] , [SEP]",single-token,7.885739193701501
416,investigadore,tnvestigadores,plur,4,default,0.003857773495838046,singular,es,s, [MASK] tnvestigadores [MASK],"[CLS] , [MASK] , t , ##n , ##vesti , ##gadores , [MASK] , [SEP]",single-token,5.557665076476638
417,investigadore,tnvestigadores,plur,4,default,0.015413334593176842,plural,son,s, [MASK] tnvestigadores [MASK],"[CLS] , [MASK] , t , ##n , ##vesti , ##gadores , [MASK] , [SEP]",single-token,4.172522261548877
418,investigadore,investigadore##s,plur,3,artificial,0.0036097911652177572,singular,es,s, [MASK] investigadore##s [MASK],"[CLS] , El , investigador , ##e , ##s , [MASK] , [SEP]",single-token,5.624105357280814
419,investigadore,investigadore##s,plur,3,artificial,0.00014100584667176008,plural,son,s, [MASK] investigadore##s [MASK],"[CLS] , El , investigador , ##e , ##s , [MASK] , [SEP]",single-token,8.866709202688623
420,tema,tema,sing,1,default,0.0016959658823907375,singular,es,s, [MASK] tema [MASK],"[CLS] , [MASK] , tema , [MASK] , [SEP]",single-token,6.379502858329661
421,tema,tema,sing,1,default,0.00020258834410924464,plural,son,s, [MASK] tema [MASK],"[CLS] , [MASK] , tema , [MASK] , [SEP]",single-token,8.504334499348403
422,tema,vemas,plur,2,default,0.004031305201351643,singular,es,s, [MASK] vemas [MASK],"[CLS] , [MASK] , ve , ##mas , [MASK] , [SEP]",single-token,5.513665084155398
423,tema,vemas,plur,2,default,0.0059487586840987206,plural,son,s, [MASK] vemas [MASK],"[CLS] , [MASK] , ve , ##mas , [MASK] , [SEP]",single-token,5.1245727057109445
424,tema,tema##s,plur,2,artificial,0.006058915052562952,singular,es,s, [MASK] tema##s [MASK],"[CLS] , El , tema , ##s , [MASK] , [SEP]",single-token,5.106224529159991
425,tema,tema##s,plur,2,artificial,0.13431303203105927,plural,son,s, [MASK] tema##s [MASK],"[CLS] , El , tema , ##s , [MASK] , [SEP]",single-token,2.0075821434439547
426,acuerdo,acuerdo,sing,1,default,0.0001422060013283044,singular,es,s, [MASK] acuerdo [MASK],"[CLS] , [MASK] , acuerdo , [MASK] , [SEP]",single-token,8.858233838051747
427,acuerdo,acuerdo,sing,1,default,1.383817107125651e-06,plural,son,s, [MASK] acuerdo [MASK],"[CLS] , [MASK] , acuerdo , [MASK] , [SEP]",single-token,13.490664857531716
428,acuerdo,auuerdos,plur,3,default,0.00041097134817391634,singular,es,s, [MASK] auuerdos [MASK],"[CLS] , [MASK] , au , ##uer , ##dos , [MASK] , [SEP]",single-token,7.79698705837029
429,acuerdo,auuerdos,plur,3,default,0.002642644802108407,plural,son,s, [MASK] auuerdos [MASK],"[CLS] , [MASK] , au , ##uer , ##dos , [MASK] , [SEP]",single-token,5.935975044329186
430,acuerdo,acuerdo##s,plur,2,artificial,0.009626496583223343,singular,es,s, [MASK] acuerdo##s [MASK],"[CLS] , El , acuerdo , ##s , [MASK] , [SEP]",single-token,4.643235921729415
431,acuerdo,acuerdo##s,plur,2,artificial,0.02724001742899418,plural,son,s, [MASK] acuerdo##s [MASK],"[CLS] , El , acuerdo , ##s , [MASK] , [SEP]",single-token,3.603068157870113
432,científico,científico,sing,1,default,0.001537681557238102,singular,es,s, [MASK] científico [MASK],"[CLS] , [MASK] , científico , [MASK] , [SEP]",single-token,6.477479479246684
433,científico,científico,sing,1,default,7.57318121031858e-05,plural,son,s, [MASK] científico [MASK],"[CLS] , [MASK] , científico , [MASK] , [SEP]",single-token,9.488312246652807
434,científico,bientíficos,plur,3,default,0.0013189971214160323,singular,es,s, [MASK] bientíficos [MASK],"[CLS] , [MASK] , bien , ##tí , ##ficos , [MASK] , [SEP]",single-token,6.630883587648103
435,científico,bientíficos,plur,3,default,0.038271985948085785,plural,son,s, [MASK] bientíficos [MASK],"[CLS] , [MASK] , bien , ##tí , ##ficos , [MASK] , [SEP]",single-token,3.2630370878131676
436,científico,científico##s,plur,2,artificial,0.03207201883196831,singular,es,s, [MASK] científico##s [MASK],"[CLS] , El , científico , ##s , [MASK] , [SEP]",single-token,3.439771316464244
437,científico,científico##s,plur,2,artificial,0.006065860390663147,plural,son,s, [MASK] científico##s [MASK],"[CLS] , El , científico , ##s , [MASK] , [SEP]",single-token,5.105078885037778
438,objetivo,objetivo,sing,1,default,0.01651257835328579,singular,es,s, [MASK] objetivo [MASK],"[CLS] , [MASK] , objetivo , [MASK] , [SEP]",single-token,4.1036328640557285
439,objetivo,objetivo,sing,1,default,0.0005559943965636194,plural,son,s, [MASK] objetivo [MASK],"[CLS] , [MASK] , objetivo , [MASK] , [SEP]",single-token,7.494752341887463
440,objetivo,oñjetivos,plur,4,default,0.00024677245528437197,singular,es,s, [MASK] oñjetivos [MASK],"[CLS] , [MASK] , o , ##ñ , ##je , ##tivos , [MASK] , [SEP]",single-token,8.30704387959933
441,objetivo,oñjetivos,plur,4,default,0.0015409732004627585,plural,son,s, [MASK] oñjetivos [MASK],"[CLS] , [MASK] , o , ##ñ , ##je , ##tivos , [MASK] , [SEP]",single-token,6.475341113799434
442,objetivo,objetivo##s,plur,2,artificial,0.05142328515648842,singular,es,s, [MASK] objetivo##s [MASK],"[CLS] , El , objetivo , ##s , [MASK] , [SEP]",single-token,2.9676641904942436
443,objetivo,objetivo##s,plur,2,artificial,0.05298535153269768,plural,son,s, [MASK] objetivo##s [MASK],"[CLS] , El , objetivo , ##s , [MASK] , [SEP]",single-token,2.937739789807229
444,beneficio,beneficio,sing,1,default,0.007625675294548273,singular,es,s, [MASK] beneficio [MASK],"[CLS] , [MASK] , beneficio , [MASK] , [SEP]",single-token,4.876234397190706
445,beneficio,beneficio,sing,1,default,0.00035508399014361203,plural,son,s, [MASK] beneficio [MASK],"[CLS] , [MASK] , beneficio , [MASK] , [SEP]",single-token,7.943156204518484
446,beneficio,beneficnos,plur,3,default,0.001339958980679512,singular,es,s, [MASK] beneficnos [MASK],"[CLS] , [MASK] , benef , ##ic , ##nos , [MASK] , [SEP]",single-token,6.615116276921056
447,beneficio,beneficnos,plur,3,default,0.002124641789123416,plural,son,s, [MASK] beneficnos [MASK],"[CLS] , [MASK] , benef , ##ic , ##nos , [MASK] , [SEP]",single-token,6.154152060639522
448,beneficio,beneficio##s,plur,2,artificial,0.0133370291441679,singular,es,s, [MASK] beneficio##s [MASK],"[CLS] , El , beneficio , ##s , [MASK] , [SEP]",single-token,4.317210966132608
449,beneficio,beneficio##s,plur,2,artificial,0.04257320612668991,plural,son,s, [MASK] beneficio##s [MASK],"[CLS] , El , beneficio , ##s , [MASK] , [SEP]",single-token,3.1565301877499574
450,españole,españole,sing,2,default,0.004511078353971243,singular,es,s, [MASK] españole [MASK],"[CLS] , [MASK] , español , ##e , [MASK] , [SEP]",single-token,5.40121905117198
451,españole,españole,sing,2,default,0.00028704298892989755,plural,son,s, [MASK] españole [MASK],"[CLS] , [MASK] , español , ##e , [MASK] , [SEP]",single-token,8.15587856620945
452,españole,eqpañoles,plur,4,default,0.0020127345342189074,singular,es,s, [MASK] eqpañoles [MASK],"[CLS] , [MASK] , e , ##q , ##pañ , ##oles , [MASK] , [SEP]",single-token,6.208261016719353
453,españole,eqpañoles,plur,4,default,0.006900009233504534,plural,son,s, [MASK] eqpañoles [MASK],"[CLS] , [MASK] , e , ##q , ##pañ , ##oles , [MASK] , [SEP]",single-token,4.976232529190756
454,españole,españole##s,plur,3,artificial,0.04879056289792061,singular,es,s, [MASK] españole##s [MASK],"[CLS] , El , español , ##e , ##s , [MASK] , [SEP]",single-token,3.020218368063317
455,españole,españole##s,plur,3,artificial,0.008090361021459103,plural,son,s, [MASK] españole##s [MASK],"[CLS] , El , español , ##e , ##s , [MASK] , [SEP]",single-token,4.817081923263538
456,representante,representante,sing,1,default,0.0008633797988295555,singular,es,s, [MASK] representante [MASK],"[CLS] , [MASK] , representante , [MASK] , [SEP]",single-token,7.054655872349005
457,representante,representante,sing,1,default,2.2344021999742836e-05,plural,son,s, [MASK] representante [MASK],"[CLS] , [MASK] , representante , [MASK] , [SEP]",single-token,10.708951744729024
458,representante,reprpsentantes,plur,5,default,0.0003453409590292722,singular,es,s, [MASK] reprpsentantes [MASK],"[CLS] , [MASK] , rep , ##r , ##ps , ##entan , ##tes , [MASK] , [SEP]",single-token,7.970978341925665
459,representante,reprpsentantes,plur,5,default,0.005853421054780483,plural,son,s, [MASK] reprpsentantes [MASK],"[CLS] , [MASK] , rep , ##r , ##ps , ##entan , ##tes , [MASK] , [SEP]",single-token,5.140728992975765
460,representante,representante##s,plur,2,artificial,0.003808725392445922,singular,es,s, [MASK] representante##s [MASK],"[CLS] , El , representante , ##s , [MASK] , [SEP]",single-token,5.570460688480521
461,representante,representante##s,plur,2,artificial,0.023206735029816628,plural,son,s, [MASK] representante##s [MASK],"[CLS] , El , representante , ##s , [MASK] , [SEP]",single-token,3.7633127394303005
462,resultado,resultado,sing,1,default,0.002420191653072834,singular,es,s, [MASK] resultado [MASK],"[CLS] , [MASK] , resultado , [MASK] , [SEP]",single-token,6.023908546464697
463,resultado,resultado,sing,1,default,8.568033808842301e-05,plural,son,s, [MASK] resultado [MASK],"[CLS] , [MASK] , resultado , [MASK] , [SEP]",single-token,9.364887185889254
464,resultado,regultados,plur,2,default,0.0008407388813793659,singular,es,s, [MASK] regultados [MASK],"[CLS] , [MASK] , regul , ##tados , [MASK] , [SEP]",single-token,7.081229432076758
465,resultado,regultados,plur,2,default,0.0027435263618826866,plural,son,s, [MASK] regultados [MASK],"[CLS] , [MASK] , regul , ##tados , [MASK] , [SEP]",single-token,5.89851119266042
466,resultado,resultado##s,plur,2,artificial,0.01626657135784626,singular,es,s, [MASK] resultado##s [MASK],"[CLS] , El , resultado , ##s , [MASK] , [SEP]",single-token,4.118643113957106
467,resultado,resultado##s,plur,2,artificial,0.07459814846515656,plural,son,s, [MASK] resultado##s [MASK],"[CLS] , El , resultado , ##s , [MASK] , [SEP]",single-token,2.5956395915823536
468,efecto,efecto,sing,1,default,0.006234671454876661,singular,es,s, [MASK] efecto [MASK],"[CLS] , [MASK] , efecto , [MASK] , [SEP]",single-token,5.0776293949230755
469,efecto,efecto,sing,1,default,0.0002220559399574995,plural,son,s, [MASK] efecto [MASK],"[CLS] , [MASK] , efecto , [MASK] , [SEP]",single-token,8.412581226043535
470,efecto,efectvs,plur,3,default,0.00438096234574914,singular,es,s, [MASK] efectvs [MASK],"[CLS] , [MASK] , efec , ##t , ##vs , [MASK] , [SEP]",single-token,5.430486865085934
471,efecto,efectvs,plur,3,default,0.004247897770255804,plural,son,s, [MASK] efectvs [MASK],"[CLS] , [MASK] , efec , ##t , ##vs , [MASK] , [SEP]",single-token,5.461331060714419
472,efecto,efecto##s,plur,2,artificial,0.009184150025248528,singular,es,s, [MASK] efecto##s [MASK],"[CLS] , El , efecto , ##s , [MASK] , [SEP]",single-token,4.69027610403655
473,efecto,efecto##s,plur,2,artificial,0.04141324758529663,plural,son,s, [MASK] efecto##s [MASK],"[CLS] , El , efecto , ##s , [MASK] , [SEP]",single-token,3.1841544593537336
474,ayuda,ayuda,sing,1,default,0.007070495747029781,singular,es,s, [MASK] ayuda [MASK],"[CLS] , [MASK] , ayuda , [MASK] , [SEP]",single-token,4.951824681725742
475,ayuda,ayuda,sing,1,default,0.0001344409683952108,plural,son,s, [MASK] ayuda [MASK],"[CLS] , [MASK] , ayuda , [MASK] , [SEP]",single-token,8.914385351955605
476,ayuda,ayudaa,plur,2,default,0.004674646537750959,singular,es,s, [MASK] ayudaa [MASK],"[CLS] , [MASK] , ayuda , ##a , [MASK] , [SEP]",single-token,5.365601725998022
477,ayuda,ayudaa,plur,2,default,0.00016267254250124097,plural,son,s, [MASK] ayudaa [MASK],"[CLS] , [MASK] , ayuda , ##a , [MASK] , [SEP]",single-token,8.723771319497759
478,ayuda,ayuda##s,plur,2,artificial,0.00718650221824646,singular,es,s, [MASK] ayuda##s [MASK],"[CLS] , La , ayuda , ##s , [MASK] , [SEP]",single-token,4.935550704304496
479,ayuda,ayuda##s,plur,2,artificial,0.005185890942811966,plural,son,s, [MASK] ayuda##s [MASK],"[CLS] , La , ayuda , ##s , [MASK] , [SEP]",single-token,5.261813621239892
480,banco,banco,sing,1,default,0.01620107889175415,singular,es,s, [MASK] banco [MASK],"[CLS] , [MASK] , banco , [MASK] , [SEP]",single-token,4.122677440704935
